"countryOnly","country","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Dominicanrepublic","Dominicanrepublic2010",2,24178.6958841053,24178.6958841053,699.279423413606,988.93044447996,436.603386947613,404.562454559984,5.04405281645398,1,8920.73113351928,8920.73113351928,NA,0,0,0,1,6,20203.5953771926,13826.2196339532,16587.2959618174,9651.27268270793,17807.0070779597,14551.2866263063,0.599150788294546,1,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",NA,NA,NA,NA,NA,NA,NA,NA,2,15830.0435953301,15830.0435953301,1134.12070960309,1603.88888888889,-158.716286728296,-160.388888888889,0.840540529777825,8,52717.3335876773,53309.2153437277,36530.1349491225,71343.4161490683,6715.7464346525,4083.75950392439,3.10265122900657,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",73,9124.9648751356,6771.87724812544,5818.59750664929,7305.76540602503,-372.890474590766,-1640.40809101862,2.30484048273791,70,24896.2611809798,14942.9352270603,30136.3564145719,23026.7677553797,-10317.4136370549,-3565.72048175238,2.69636380366636,33,19816.9044295524,17192.780979713,11198.6320818172,0,-1567.08785788882,-3213.63783840466,0.2418016623839,48,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",2,6605.15090513876,6605.15090513876,5861.20810925529,8289,-2412.90975426915,-2231.65384615385,0.568873732223775,3,41882.1388459927,25560.27212493,59340.0979504841,98407.4074074074,24011.1876569762,18068.5565052232,0.490748490720931,4,12287.3540140531,12374.9195269705,2571.90328639193,3464.28571428571,98.5309197630787,-2171.55423671538,1.27134747471342,1,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",NA,NA,NA,NA,NA,NA,NA,NA,1,91496.0010709835,91496.0010709835,NA,0,0,0,1,4,38925.2450638476,31470.6256210288,25553.3427720677,44412.9091544453,7170.37883504723,15174.0984236393,1.01528800127223,0,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",3,2916.52924352478,3325.77386767606,2072.57910092415,3688.2426619022,-1608.42523662112,-1857.69058112914,0.30727969348659,6,7412.0469888422,2369.87183005088,10380.4686260255,7493.72897075905,11307.9646058537,12977.5330622934,1.31875,3,12869.1999317933,13302.1946412708,9511.29928078209,18837.3155996791,-9081.70149403459,-9333.805026868,0.0602870813397127,6,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",1,6962.84839812478,6962.84839812478,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,16363.9487293245,15969.0704948211,4539.22614071697,0,-1977.34922546099,-2552.30315005837,0.145358952293293,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Guatemala","Guatemala2010",12,8244.25528000756,9684.99078886143,3470.33724990254,3295.75249979157,-1562.26780245237,-1368.39443751715,NA,8,10657.8237857881,5223.96369637867,11989.5464368127,24378.7175128336,11054.1974571679,8746.73167582204,2,23,24683.0264520552,14083.2393563737,23422.1508997335,30018.7877790656,14212.1568963444,12272.6401934651,0.325174227896527,18,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",2,30034.2416817058,30034.2416817058,39855.2387636834,56363.8191912189,0,0,1,1,84678.0382215495,84678.0382215495,NA,0,0,0,1,2,4439.32971761824,4439.32971761824,1600.31536918669,2263.18769917793,461.019716499207,461.019716499207,1.6875,5,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",326,21452.1132837492,12790.4318923213,21201.6703852,19185.647838482,2084.87401487639,661.736089417065,0.905093738938114,157,25596.493481315,17764.4887393352,24794.4272570286,29381.6568980996,-5316.45284102506,-4529.62850935749,0.75,40,32540.4553968889,30384.9288933517,20981.1134010727,22782.9568081974,-8735.12175454782,-10783.1820970167,1.09249400959147,41,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",3,8192.67337707323,8212.32374759267,931.089505113621,0,74.7744539910192,247.420090229382,1,127,2391.85059189033,1824.08796586398,2230.07497378697,2784.96053562192,264.450007751302,1093.60101985847,1.4,9,1273.3681276855,810.994958819097,2170.38330530353,584.529963166914,3167.96710880228,2264.25596126566,2.88277119159675,63,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jordan","Jordan2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,41049.9902366551,41506.4267633031,29441.6637119476,46253.1827202283,-23508.9066364214,-23729.0534615164,0.0770621468926554,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",8,25128.153870738,10498.3141030826,24515.9192570939,48289.6590825287,7087.74903681199,4413.38103036698,1.08108108108108,14,33797.6598217762,16241.8156855849,35651.3308487533,55566.0767884584,-15728.8537961694,-13317.592008731,0.666518194496079,11,17674.9186607135,15813.9569861152,10576.5335488797,15327.228624379,367.90651217327,304.239659423897,0.634332920571778,5,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",NA,NA,NA,NA,NA,NA,NA,NA,4,8156.50817003175,8408.984804248,4971.34009276516,8125.68851202015,1875.3672489263,1803.02034275722,1.3234437368625,2,38235.616374802,38235.616374802,43829.3265487949,61984.0280349849,-26053.7972135951,-25357.1023779484,0.53467155458209,0,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Lithuania","Lithuania2013",NA,NA,NA,NA,NA,NA,NA,NA,1,7802.2946480855,7802.2946480855,NA,0,0,0,1,3,30382.3449561087,30849.6971779964,5462.74592685777,8195.68765555198,4562.19701312717,2570.10418550101,1.72674548182035,3,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",23,1120.94564695686,1039.62070698301,836.75769062843,728.081035123774,-563.496364318454,-587.572783934068,0.0314994447801352,3,478.951246569017,287.522575277436,439.485881670362,816.498300965278,5.70875027912518,5.97269347003612,0.875,24,8248.98341602702,2158.38177987998,10702.0482843252,9549.3135270061,-2825.16956727775,-593.032894962167,0.176402970666916,15,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mali","Mali2010",3,185350.096233384,133733.025098567,271844.659233947,435327.241769197,-57856.1642824997,-58988.8021932477,0.541262474631945,5,984.529503941276,626.910577902822,871.864357598858,1720.71916510122,-321.452676834329,-236.719837609574,0.95199070979253,2,74123.2871120524,74123.2871120524,44925.4962520883,63534.2460960449,-21178.082032015,-21178.082032015,0.6,2,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",5,1849.40051328787,1562.42180798173,1537.95748199911,656.152630572175,142.831093867363,-282.138774796709,1.19455584264418,18,7244.69679486052,8430.31854575663,2992.16698009022,4757.10657164827,-65.9873732689777,315.808858671095,0.476872031074716,11,16292.221523137,16119.4374366209,8712.58815679311,13206.373580405,-3323.36125347978,-1562.66693972549,2.74223416367323,6,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",1,21142.9174001717,21142.9174001717,NA,0,0,0,1,8,28694.8654557358,27067.2889715544,20115.207974069,26909.1676002186,12007.7068722447,12196.9195315144,1.27907018973427,7,31431.6308583594,31078.4658451551,13912.4607150079,16606.5049695648,3846.8802473206,2399.01179306149,1.73418570967088,7,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",NA,NA,NA,NA,NA,NA,NA,NA,5,19360.6218216967,21917.8513741404,10501.1920901788,19910.0493103014,810.723519111268,-1911.76183853702,1.2700337340123,4,13688.5471856162,13573.387400567,3822.14397662489,6214.30273823812,-677.502450754424,-147.004597427006,0.272491054157401,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",1,18365.7151497689,18365.7151497689,NA,0,0,0,1,3,30539.4477731789,26724.4272035488,19784.0773154469,31221.7157546071,15729.1593827472,15996.4254004537,1,5,19145.2053799604,10120.210876202,18439.7415705047,20312.4809556444,1195.35032738415,-3029.23510839311,1.59330787711347,3,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",1,14841.1810143066,14841.1810143066,NA,0,0,0,1,6,7439.62210015402,4511.45693583131,8327.52371487756,4947.06033810218,-2340.98046678323,-2145.30905683934,1.07773701341867,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",8,8438.25771848905,9082.09998357904,5328.08128786365,6696.07417486255,-135.677805796886,422.448415757506,0.909090909090909,4,3608.1801781673,2751.73449695188,2642.54811457684,4951.19770337057,-638.736135639507,-617.010482267179,0.325189015021264,2,22010.2438155203,22010.2438155203,4822.52166852847,6820.07554847109,-487.148253462221,-487.148253462221,0.875,3,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",2,1507.46344474637,1507.46344474637,1302.78120520656,1842.41084920788,-458.393229859591,-439.666225379154,0.551648550582532,22,585.84048006917,454.996616746563,476.601652745584,822.421851916683,9.36563419016495,-62.9539360335218,0.7,7,5275.2580111242,2961.84548377793,6198.07871366533,8343.30100990031,-2554.84526069884,-2997.92839801285,0.414719669481716,16,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",3,7500.82938233546,6645.39034716665,7394.49541132868,11809.3244450359,-6443.65005594056,-4426.61139797962,0.0424372762338014,47,14664.1360861655,3642.32663403903,20900.336671703,26912.9387772591,7582.73575791388,4897.35226961857,3.1474576703517,14,34355.7379182693,30175.3621230111,26573.8302779866,49255.422697982,7004.59343338647,14966.6736366668,3.77211959015404,103,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",3,8836.42200559664,12616.4630399958,7380.35443864533,13000.2826262335,380.561955893157,335.212555051945,1.0245783233695,1,9230.5575088907,9230.5575088907,NA,0,0,0,1,1,25733.6754793316,25733.6754793316,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",15,21702.7479113658,12541.7457811175,20989.3397374509,21821.0539173733,-7862.74470576523,-5561.74774229093,0.128213323473361,3,14464.9137342778,14657.2872986086,2612.11244068151,2747.03781528988,-321.610722231598,322.715850095541,5.2034984060295,24,38841.2927369913,30390.4209682796,22890.4553487839,26104.9865760684,1871.79378650849,555.568897062705,1.8303913545053,10,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",3,12050.8060594731,10624.120593812,11024.8102865803,15917.5273779408,5113.8328226972,5706.05457624469,NA,11,23646.3977703449,18862.7676523877,22116.6765322734,13529.3686723745,3889.02322864302,4362.37396525528,1.29656171003734,1,11911.0749086632,11911.0749086632,NA,0,0,0,1,2,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",3,475242.267371579,404563.838633622,466521.084052699,922881.059656106,-168198.991149948,-169719.285128772,0.903180878529884,2,14894.7718032114,14894.7718032114,387.409531997011,547.879814342787,181.927009727002,190.030386055831,3.39826234813767,3,36551.7507441944,36490.8490108346,10688.4482733268,12833.997036937,-5464.3902715473,-6173.9466787405,0.19364097127174,0,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",1,190496.165476908,190496.165476908,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,29966.3891567705,14975.6970619534,49649.6218034328,8712.57476165254,35187.3479542218,21577.138799291,12.5846198922957,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",3,51125.9402114644,31730.649421515,57604.9421924272,83980.4804663196,18186.0439365196,6620.37800662334,2.82206107246009,1,16265.3326081557,16265.3326081557,NA,0,0,0,1,2,32098.6654881394,32098.6654881394,37334.3297350496,52798.7154534163,15829.135009556,16799.5912806325,2.89778381286828,8,"2012","Europe and Central Asia","Russian Federation","High income"
"SriLanka","SriLanka2011",1,873.739023313239,873.739023313239,Inf,0,0,0,1,12,4758.10301487624,3169.53335953311,3624.6345909113,2217.95290533361,-1283.84409674764,-1442.7199373023,1.19370031587307,NA,NA,NA,NA,NA,NA,NA,NA,1,"2011","South Asia","Sri Lanka","Lower middle income"
"Tajikistan","Tajikistan2013",2,7957.41763706966,7957.41763706966,6604.85487422282,9340.67534063196,1916.7130106088,2700.03896565143,2.87903533556602,5,6215.23575309832,2492.27630923649,6962.8749966447,10861.4769789048,5000.01961855682,3430.24466868107,2.51709135193099,1,839.804921049341,839.804921049341,NA,0,0,0,1,5,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",14,1101.64199883313,993.242306937237,747.945828704543,650.68685812492,-150.327992602546,-66.3900279409578,0.793908515017872,2,534.665947874326,534.665947874326,135.135760643233,191.110825463264,-59.980733594611,-54.603092989504,0.523768948201774,5,5325.20561610475,5354.29010046502,2678.0392999493,2771.64818930202,1830.87357039975,1644.10034571588,20.609494981077,16,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",2,16918.8926899252,16918.8926899252,15149.7414439816,21424.9698165245,-6599.1655892246,-7599.45510586126,0.65468083717216,1,14610.0580885623,14610.0580885623,NA,0,0,0,1,13,36146.3901285285,39196.4235014385,16595.58093036,13044.6947219307,-3941.88407900194,-4573.64337574021,0.890353086834494,2,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",1,7704.99443445845,7704.99443445845,NA,0,0,0,1,54,37190.7952858269,29521.0206444433,25309.0370535123,32505.1381840004,11870.0066403833,26175.5040458356,1.84915397191819,44,45342.1016975421,26801.2052359886,48278.4713027888,64110.5040139416,13867.1828767435,2160.81962181627,1.3101979443246,70,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",1,37962.9221930339,37962.9221930339,Inf,0,0,0,1,8,1885.77370606646,1582.94366639232,1315.79064310534,709.906645009734,40.5847315168159,39.9790747407195,0.75,8,66535.9483924177,73728.3143538384,50188.5640043545,94907.3054825848,28082.5128483411,33347.7662588426,2.00157479600284,26,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",9,26707.0337371962,25160.3721870514,16154.1720355447,21042.3786045896,-8936.95442826921,-4334.31544809861,1.13836412874174,4,17331.5444671727,16812.5650890749,16679.5477677232,24296.3546774643,-4185.96333595304,-8073.34471591836,1,1,6074.08866936608,6074.08866936608,NA,0,0,0,1,3,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",14,16938.5802561859,17865.3836879802,6853.07332711849,8472.62235069004,-2007.82317751607,-1845.16093573995,1.40238086870695,1,221552.804526176,221552.804526176,NA,0,0,0,1,18,32091.6428934457,30300.3609074632,23762.2589948695,26454.6204192909,-960.455612288769,-6698.98018403666,1.40631728861022,11,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",NA,NA,NA,NA,NA,NA,NA,NA,17,35362.4426319217,14364.6634353911,39984.5745682925,48276.9076477396,3858.43549330961,-2484.67122572509,0.81377901538466,3,17869.0048061931,10091.7156633716,15658.6013474494,25532.9557710503,-689.510228230566,944.124441292886,0.826483491979789,4,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",25,15481.7739184789,11268.4555305986,15118.0655461165,18277.6280168336,-6649.90864053032,-5940.9021037936,0.613134068557764,25,13522.9367120937,10465.058758662,10819.7686236133,6322.98017187509,-434.860421453587,302.075759519118,0.946164862675567,39,22515.915788722,15867.2757611481,17733.2596727328,27741.8503267454,-9327.9265625693,-5058.21219587073,0.236290222025962,10,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",2,12153.0322088909,12153.0322088909,10212.5551003564,14442.7339294066,1203.56116078388,1203.56116078388,1.2,1,20959.5772877974,20959.5772877974,NA,0,0,0,1,1,16438.8841472921,16438.8841472921,NA,0,0,0,1,1,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",2,5459.37671150586,5459.37671150586,4825.45286719714,6824.22088938233,-1516.49353097385,-1516.49353097385,0.692307692307692,2,4249.09620639807,4249.09620639807,1591.00076418456,2250.01485845577,131.790775956493,137.19602795462,NA,1,2914.91720846474,2914.91720846474,NA,0,0,0,1,0,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",1,9646537.7920664,9646537.7920664,NA,0,0,0,1,1,9030801.33725365,9030801.33725365,NA,0,0,0,1,2,6588355.25367408,6588355.25367408,9163952.7999458,12959786.3346302,6473340.16465361,5183914.5338521,3.11220187776062,4,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
