"countryOnly","country","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Cotedivoire","Cotedivoire2009",3,968.809371925034,968.687151344939,2.43963996393703,2.67942337490274,-0.127353855385533,-0.156381486349635,0.916666666666667,21,1882.29253496939,1851.45757914506,1083.91038218829,1834.86912713342,114.847887969591,160.470056225766,1.2,1,2226649.54133284,2226649.54133284,NA,0,0,0,1,16,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",1,35908.5236983658,35908.5236983658,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,6,4634.85002980562,4368.35307735084,3337.39545584079,4431.5611505534,-495.57163712209,-599.656881386851,0.453999284435467,4,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",NA,NA,NA,NA,NA,NA,NA,NA,31,713.59136200276,319.080142814787,962.685877405166,488.795663069987,-52.2188357375549,-45.0850910710934,0.914735036650093,NA,NA,NA,NA,NA,NA,NA,NA,9,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",3,7989.70653397436,7628.69719682235,1603.69354680647,2846.73004897724,-445.277754470964,-371.463069689892,0.666203791481352,1,9500,9500,NA,0,0,0,1,3,13769.5385045362,13980.1156270148,3585.9769971566,3937.47043782837,-1245.20536655623,-2244.07328029786,0.773491833316839,3,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",57,11038.8945648741,5969.03733069876,11753.3176500551,16036.4989724965,1695.76899695192,456.225545140428,1.39292178621887,37,9044.81325978359,2516.09342479969,12380.5940993922,25352.9946343038,-1479.57281921624,-807.344789922273,0.563732147149259,40,5458.79467825399,1485.11637298656,7884.65006086973,6989.28506929137,2753.6891535528,420.165226719286,1.00417021506297,72,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",1,14875,14875,NA,0,0,0,1,1,17098.5555555556,17098.5555555556,NA,0,0,0,1,6,3487.49439651395,3626.88114803076,3437.48895694001,677.210544511668,-1233.19431126123,-2804.58352019064,0.541940477488362,13,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",1,12866.6251506071,12866.6251506071,NA,0,0,0,1,1,8073.17656508678,8073.17656508678,NA,0,0,0,1,1,25427.1975011032,25427.1975011032,Inf,0,6.82491840903467e-28,0,1,4,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",5,4127.1647186413,3121.81187998016,2969.7900214059,5261.80464061033,719.900992510892,249.754546700033,1.17320986355606,2,19259.8304109856,19259.8304109856,9794.9803788885,13852.1940950025,3033.50539522581,3463.04852375062,2.19572962662958,3,5884.01369565952,5204.91123476904,2164.70055086761,4166.55414491924,815.223368376943,815.223368376943,1,3,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",NA,NA,NA,NA,NA,NA,NA,NA,8,4185.20979329373,2498.58660722321,3533.24189209539,3273.80094782526,1.55749861639116,1.50441117106001,0.96189135297915,1,576.259560907766,576.259560907766,NA,0,0,0,1,16,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",7,8733.56407338029,8169.75297850565,10237.1491641248,9388.95787480869,420.537765228078,321.797859182923,1.4,8,3163.58554234974,2834.6233833466,2460.34018967173,2703.73299452264,-176.122079114811,-97.2993200220312,0.923259825141418,6,6229.53209630942,6519.3563034243,5815.5020833432,8528.66142585989,-391.343840629294,384.1104498072,0.532893081221333,23,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,-30995.0445706382,-30995.0445706382,NA,0,0,0,1,4,10983.8882391026,9057.02183811323,9651.55693918585,12179.0834660838,-489.368495888705,-489.368495888705,1,1,92506.3464425521,92506.3464425521,NA,0,0,0,1,5,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",98,8408.25309953835,5030.23263732474,8764.46562945997,7564.11930520892,965.844351297966,518.531349872176,1.07574847718741,23,8822.47566700991,6180.5567946854,8519.8645073626,6821.56367590471,-337.156818346149,-133.586633594336,0.969443139970093,74,10364.1210851441,6847.19378526662,9517.97778959108,12022.8901234207,1050.87727896409,807.979972580287,1.30516394404714,52,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",27,6829.37770264272,2229.62383624531,11072.633698467,8100.76677884948,-248.438654162345,-586.51981930165,1.00050696388335,48,1497.74326644574,1217.73571680511,1261.41529159315,1460.78800632149,43.3069999992443,168.347867464255,1.14124721956172,22,8536.12427156921,4489.60410883474,8017.3346080161,13602.4885265678,-1209.02168891611,-1178.75416612454,0.628534529319788,47,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jamaica","Jamaica2010",2,6171.14556213649,6171.14556213649,414.167691075426,585.721565815618,-111.085124551238,-111.085124551238,0.725,4,6771.41808177813,5644.90374581017,2824.82622670877,5811.18773212086,232.638457403086,232.638457403086,1.18181818181818,1,22143.1195191751,22143.1195191751,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",9,16018.0596787926,13209.454015987,9878.40192934496,19866.5617563844,890.663831803792,604.448845626437,0.954237288135593,10,29545.6203431154,11775.8951816755,33438.3204009761,30677.121126132,-3440.33199918134,814.218991981161,0.727272727272727,27,6469.33711701554,4486.19203621573,5096.96707271276,3905.89045007557,1133.54913870924,349.160584969356,0.395569157683172,20,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Laos","Laos2012",7,1862.9781373744,2036.1539249585,634.023845539812,971.178734478498,-118.320037423288,-119.776257896324,0.59325134705792,3,2138.81261563992,2352.18111932203,557.94398818894,1052.91387147007,115.7993610742,115.7993610742,1,10,501.692346927623,1203.25907429773,7436.766874881,2665.06922794319,-285.638292042578,-285.638292042578,2.66666666666667,6,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",4,38995.6336772425,36715.3292178631,31409.2410623464,52433.1722351255,9285.76557544419,9397.2087983354,1.6126854874345,1,19867.5741102351,19867.5741102351,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,8,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mauritius","Mauritius2009",7,2766.91177681498,2885.21724461425,1087.36511750188,628.031803547653,-7.71360867150879,-176.083147214841,0.492936657866434,4,2492.42310692135,2764.04295628529,1378.22884781052,1695.47105770556,-552.768385826263,-552.768385826263,0.533333333333333,NA,NA,NA,NA,NA,NA,NA,NA,5,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",40,8642.55733176587,7842.28648109219,5305.40369315555,6872.97514353471,794.721773248579,240.259768684368,1.27763740606437,39,8811.94910046759,6838.93955891589,5832.64478654503,8409.71285657053,212.951639771256,3.64595680630774,1.60083885569442,29,16954.1087293545,13727.6233531784,11875.6682487381,17313.9479248733,-472.28855941699,144.16472389478,2.08333333333333,15,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",2,6355.71811130404,6355.71811130404,2355.80088474359,3331.60556145492,-848.449311311494,-853.216058421383,0.66492883610426,4,8527.11136431645,6543.18819559135,7294.97629852115,14325.7192732962,246.929254476959,328.624002805685,0.943746274788117,1,2730.21395741346,2730.21395741346,NA,0,0,0,1,4,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",5,4828.54922834303,4743.41483041202,5496.58512142268,8101.11695256305,724.505880371491,695.03283229842,1.24495105537223,4,10266.5279216977,9757.36886081787,2216.22925238761,1575.77835985017,154.748274449365,299.13158550186,0.520713367919374,12,6431.52537894398,5733.26178532079,3592.63296752954,1799.84008467735,-562.683994764011,58.2131626143312,1.64431518776238,17,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",2,1487.08633763352,1487.08633763352,163.711075882118,231.522423823182,0,0,1,3,2378.49247162605,2214.30420733454,916.970275946931,0,277.174638213888,491.671836802849,1,32,2169.47450296107,1954.43941313215,1251.6626989315,1685.62835920268,-308.026968808583,-353.945978572718,0.533333333333333,28,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",4,1646.52890096846,1622.38965632989,74.7938941176214,126.109396959911,4.4300511706846,-0.183586449238652,1.14390448093964,8,1350.27664195859,1229.84291228102,431.829767289829,744.752249893043,-29.4655888757563,-69.9972045947688,0.963996680470781,3,19485.9531732429,21694.4790017925,18743.6700375497,36244.4480046338,3785.07171830276,3683.5325564881,1.05031065305004,4,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",6,222.639466355399,82.7684827997123,311.568864019874,560.125021994214,22.5835908921238,30.6551513172221,1,38,58.0197994833315,-20.0998549962631,272.390234351506,103.075417780009,0.94293135465661,8.5232804036731,1.43960360176337,1,-212.695306530177,-212.695306530177,NA,0,0,0,1,119,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",9,31839.0776663691,1346.64595832113,69685.9869412378,11479.671710117,-809.090130571705,-1494.42690351113,1.02265241249647,10,22060.3901930341,13765.1969133865,26228.2351028482,27690.8297331877,-1682.52113956733,-1263.96940720515,0.665155392166094,9,5971.81575190633,5427.45592099987,4834.26440782518,7987.81362922845,-229.586485403674,148.863916506748,0.514866918481685,58,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",3,29595.6740511131,27228.0485868113,26949.479901524,54881.7334651345,7049.72801929425,7208.59704663184,1.28637321077978,1,5399.59642883715,5399.59642883715,NA,0,0,0,1,2,9584.64877112713,9584.64877112713,2397.25239454505,3390.22684879699,599.209993638679,858.195499381665,2.43593281779413,1,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",30,15330.5800664561,11235.41078845,10116.2902678131,14558.2554785031,-1875.13780285029,410.112147881622,1.53384168374949,20,7331.55459192783,7106.38784122789,6920.37023767275,6953.32626784475,569.13881734806,2235.50153387655,1.02702413550402,34,15106.4710571664,11043.7726689169,10747.9680795931,10064.777927437,-2787.71583858952,-2567.84468146579,0.686795531061091,29,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",16,3327.61317736534,3459.60248382009,2550.26662874805,2963.89817215216,-21.9569483447815,45.680267201648,0.778182313932659,26,5307.03837552497,5824.77064854371,3297.52651106319,3476.35657741751,90.6366104206811,137.721580802444,1.2,21,8387.29499493216,4551.95645253464,12218.2390352843,8638.13720614732,-2410.42072525638,-3518.98533590969,0.904352034325279,67,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",7,8134.13268011799,6750.4997603342,3939.63640687389,6183.18423460919,-1271.41057361552,-815.729163191538,0.557983178754797,6,42677.5890170301,13467.7448671516,63415.3291459497,93930.6190561045,8385.26085470054,8248.53255732155,0.985493282703299,9,9431.81618790832,8425.34485586067,4281.33571502603,4104.54228620021,-1297.18420063499,-939.765593333894,0.143884892086331,9,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",4,2703.10208242489,2652.62496484915,187.180309650669,2.54587814736306,3.8586384823245,-20.15764195437,1.0452599016517,1,3494.72289180945,3494.72289180945,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,32,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",1,3577.17461484142,3577.17461484142,NA,0,0,0,1,10,4948.01023465906,967.124660385337,6126.87882865786,11117.4069043367,977.240121816442,1047.70001211698,1.81787866087544,NA,NA,NA,NA,NA,NA,NA,NA,11,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",3,5450.96167862845,5427.3314846651,134.30737353716,195.838951181715,11.4585276093507,9.65855281431088,1.09186584211766,3,13191.26720346,12995.8629115173,12522.354424377,16586.5054117328,-2548.55856449219,-2601.03229105538,0.766666666666667,2,17995.4887246546,17995.4887246546,1813.46940423384,2564.63302641615,504.927586721363,573.854351214664,1.97338436888019,6,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",26,23252.869313619,1849.00531302937,36793.2858055451,37541.7003561019,-7993.66877202329,-6324.47509232125,1.125,50,1940.3016460841,1369.56638761475,1193.56222465724,1460.67321222391,-137.556632646671,-50.1375664492991,1.64184113900247,11,2361.56584988005,1916.51939438594,1569.55275766762,1312.06476667538,-528.043832772641,-319.39073063542,0.384083559788712,26,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",2,13009.5516569201,13009.5516569201,2621.94643113655,3707.99220272904,382.570624091092,382.570624091092,1.26,4,6087.52204585538,6216.04938271605,597.609262393153,418.650793650792,-162.685444548189,-162.685444548189,0.5,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Tajikistan","Tajikistan2013",3,386.231972670421,434.165260240533,163.250591699887,141.52812431984,34.7738668727474,44.9215651340345,2.01246793008406,NA,NA,NA,NA,NA,NA,NA,NA,4,4990.40301535894,4229.15720950998,4628.04525603408,4047.18304360715,778.337695678231,900.799692958453,3.09189030740367,5,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",2,1147.21098370948,1147.21098370948,1456.76349973405,2060.17469849399,618.052409548196,618.052409548196,2.5,14,2880.43573570332,3537.15872889443,2635.2604638777,2577.7210148795,-236.402266135626,-368.086350233119,0.860067580126667,NA,NA,NA,NA,NA,NA,NA,NA,41,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",2,12009.4240434863,12009.4240434863,22.6642699707815,32.0521179739644,-8.099191100948,-8.099191100948,0.664285714285714,3,30880.9484601841,27103.7242587555,19522.5436741531,30610.8959857565,-2815.00663375046,-2024.98433698096,0.777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,4,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",29,6136.32427136367,6195.14599042928,2705.57433948559,3104.6373438195,124.126336660061,67.5631172680242,1.05275706256558,7,5172.8432378576,4737.40471387839,2612.61744218042,1573.39087107594,-537.980804677105,-505.890975558768,0.789557233087296,37,9392.26876558959,6521.18119692642,8967.75778572031,12627.0470792502,-751.040302254804,-1071.21537286138,1.30471798948966,11,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",16,29805.7711185256,25967.3696760993,27688.6737057352,43579.9988780423,-1815.02325900023,-2397.88153841019,0.977035249202798,7,27276.954568826,22025.2317445919,24396.1451651418,31598.5032171489,-2158.96822102407,5194.57694553351,0.806456315121535,8,15917.7474032147,14882.9782231132,8127.86869673543,10429.4241287273,-478.87598173766,-2638.98097337271,1.01937054444889,123,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",2,1833.76128870958,1833.76128870958,2401.18146262765,3395.78339016688,0,0,1,3,4387.06742216397,1946.73865005878,5628.10933553061,10088.0138574289,2237.53292159504,2212.77761727683,1.21552373550798,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",14,3574.95836840802,4440.45557496862,2405.13933817263,4253.92425915388,209.213535393406,311.059844572801,1.24912760742242,28,4105.84316970108,4502.93964475244,2623.15740796651,3652.55198651214,-312.393056207588,-45.5081265894453,0.673604779513286,9,2589.61628084189,1725.54452254312,2689.99656165134,2680.87011398575,-266.955203379087,-256.822800651226,1.30176689575189,105,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",9,11483.442050622,9149.03913941863,7437.59686036648,11131.331452716,817.628523273337,713.790606599459,1.32355203135012,21,14385.751457544,11089.5873639161,10728.2078334264,13501.7911976162,74.0120283947276,-153.877009397906,1.11111111111111,3,36260.3993752454,31415.8582795382,25760.261232346,50623.0527908638,-4206.04078898901,-4183.87261158987,0.698786537506075,39,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",NA,NA,NA,NA,NA,NA,NA,NA,1,207.701891708188,207.701891708188,NA,0,0,0,1,2,-11444.4802953942,-11444.4802953942,27267.5219655985,38562.0993760556,0,0,1,3,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",29,2946.5950597347,2410.80130113246,2251.06563266345,2709.68806146591,-32.3455748851672,51.5625943747394,0.695652173913043,8,8304.91580754889,8354.26607055188,6267.63195926433,10013.1276044496,-878.650819872375,-604.700160274363,0.880856211156376,54,2734.59225282895,2383.56618640603,2062.30965205217,2432.11480774085,529.784875236066,423.009588139614,2.53582424390718,26,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",3,4816.51716212429,2999.02043584052,5181.55769828183,9448.52264505857,-311.446510392143,-306.700135567567,0.75,2,7730.02170334084,7730.02170334084,494.437118883111,699.239679265173,-21.1062624490211,-23.3079893088391,NA,3,5966.40046262243,7048.53937128369,4647.24974882683,9272.7997409289,279.810139054451,276.347070688208,1,2,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",4,2419.02324793522,1928.66686205195,2059.97302720418,1944.54549428452,87.0711208660782,89.8136523658856,0.906702507814484,1,1404.65213306453,1404.65213306453,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",2,6673296.15511555,6673296.15511555,2863221.35616757,4049206.47396847,46634.5902821794,47083.7962089358,1.02587703514139,12,2406214.21733069,2307429.63283624,1247452.20499178,1709856.15383966,62152.9846717234,59883.1248271054,0.989089164380928,1,2345955.89283657,2345955.89283657,NA,0,0,0,1,16,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
