"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Jamaica","Jamaica2010",6,0.455055524944981,0.473281964668368,0.175806952706384,0.180837422476635,-0.148640733341167,-0.10734078068894,0.517421381832752,1,0.264264264264264,0.264264264264264,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",14,0.233699071153209,0.232153133762443,0.124213839202658,0.174627383015598,-0.12122657754887,-0.0453522599198685,0.465816678440147,1,0.0808457711442786,0.0808457711442786,NA,0,0,0,NA,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",12,0.456518396814475,0.498983214104987,0.210751391697177,0.433504922784747,-0.0331467929064531,-0.028575811193965,1.61561425581208,1,0.39619130524888,0.39619130524888,NA,0,0,0,1,0,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",5,0.109067808718674,0.114161111358431,0.0507802249229802,0.0407921085811763,-0.0028850257816925,-0.00736319603896965,6.27857724481041,1,0.0311769290724864,0.0311769290724864,NA,0,0,0,1,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",6,0.571169924253482,0.583326451024445,0.367370797205065,0.72990961576911,0.134493834266024,0.0918579836759959,0.619639318610025,1,0.25170543991604,0.25170543991604,NA,0,0,0,1,0,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",9,0.613000636950621,0.776878455693372,0.304165415188996,0.520787138751316,-0.240612213873727,-0.231757275930535,0.887852877987032,NA,NA,NA,NA,NA,NA,NA,NA,0,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",8,0.554157378719463,0.579866668981394,0.247810267836377,0.297887323943662,-0.175371558942451,-0.0920396118925296,1.2297213465248,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",4,0.560674863340488,0.589808798686895,0.350774338950032,0.326353796700085,-0.0181395023874448,-0.00880831528709123,1.03363435826049,1,0.0718993409227082,0.0718993409227082,NA,0,0,0,1,0,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",24,0.470435696804948,0.340405484397139,0.381848930740866,0.318570318570319,0.389507460410999,0.224235216074994,0.00739296443109157,1,0.14488473393538,0.14488473393538,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",10,0.442882765839945,0.407862856122734,0.21239858830715,0.427672955974843,0.00670644601543441,0.0274888562361017,0.232046773128187,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",5,0.307507421382856,0.278743692548326,0.0988703364318964,0.165129381996852,0.0160553249050761,-0.040737277953697,0.751829245358656,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Namibia","Namibia2014",3,0.224694436537671,0.172176308539945,0.25671184835894,0.495471485364821,0.233897878195266,0.233460237109071,0.0823529411764706,2,0.0186475449613118,0.0186475449613117,0.288373080648387,0.407821121676259,0.0546097756483456,0.0536606739047709,1.31489532366288,0,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",5,0.663772803394531,0.688951336709415,0.0532243767290036,0.0512038709463601,-0.0708957127387053,-0.100410073969924,0.682022404486098,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",9,0.162696972909668,0.146925182778643,0.172952602363199,0.205124560945451,0.106747808883,0.242879877967994,0.352802190359471,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",69,0.240013343120005,0.190785341713895,0.476182637419749,0.547416222220407,0.0168847040885072,0.0666760038948471,1.45489478625243,8,-0.569513245453606,0.00363477159126006,1.1727240599407,2.51526891128777,0.389182272092554,0.202645559165324,1.66666666666667,3,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",12,1.00165775975618,0.697458792719649,1.04733229475704,2.18473193473193,-0.647199950424645,-0.547722745801286,1.16199198444483,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",13,0.3674342441848,0.29993578191508,0.3048193971364,0.47570540287787,-0.153167732332636,-0.098281590410807,0.528380257545663,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",71,0.359923145587571,0.40072106360487,0.527814914605958,0.516058365297165,-0.202208798339175,-0.197660185089578,0.668311267344052,1,0.0122399020807834,0.0122399020807834,NA,0,0,0,1,5,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",6,0.224528340048919,0.333832296494669,0.496217598543695,0.430134607184378,-0.347509831193197,-0.664720667417821,0.0878406482297484,1,0.692557162081865,0.692557162081865,NA,0,0,0,1,0,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",33,0.389868998364327,0.35535670653883,0.266418779047111,0.308704193734571,-0.0649976735269716,-0.0800931816079311,1.05396797149662,NA,NA,NA,NA,NA,NA,NA,NA,3,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",6,0.207449468573894,0.0410270801978789,0.293559015123409,0.288265056888304,0.0692546881832868,0.191214974249462,0.765676130284913,1,0.152877792370023,0.152877792370023,NA,0,0,0,1,0,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",1,0.167842031029619,0.167842031029619,NA,0,0,0,1,1,0.165215529546103,0.165215529546103,Inf,0,5.35108695112241e-33,0,1,3,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",8,0.2258431379469,0.166498740990198,0.199464449274484,0.249551958375488,0.104555573021186,0.104555573021186,0.263888888888889,1,0.130434782608696,0.130434782608696,NA,0,0,0,1,0,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",23,0.527752804664681,0.595331797507053,0.31138569116811,0.396177110173053,0.0799595370893824,0.209409707728709,0.847480116659731,1,0.0726685506661284,0.0726685506661284,NA,0,0,0,1,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",6,0.47105272125193,0.343226786360912,0.325707321572419,0.587150471504715,-0.0902376563424567,-0.095491370583971,1.48305082348564,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Suriname","Suriname2010",10,0.570258217315216,0.567470635833259,0.0858673117936239,0.134713144517066,0.0409226242533007,0.0470846279456774,0.138593306795469,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Tajikistan","Tajikistan2013",10,0.61996227888089,0.74119389708089,0.360942595332114,0.719626168224299,-0.0200259609777955,-0.0422526526951922,NA,1,0.257627118644068,0.257627118644068,NA,0,0,0,1,0,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Trinidadandtobago","Trinidadandtobago2010",4,0.261722464164772,0.280997113190033,0.185198505802621,0.105743740795287,0.224706954836303,0.289229331079778,0.293029003694886,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",6,0.32548780469067,0.325598008101561,0.073601841153635,0.0932557663636097,0.0436063620688252,0.0675216784400438,0.12998384379173,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",28,0.382368293450345,0.141697786042889,0.465983984268376,0.503996117467267,-0.0449861424657886,-0.106573062787768,1.77734972507379,1,0.121966093426028,0.121966093426028,NA,0,0,0,1,4,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",70,0.553772312492683,0.609090909090909,0.310342488289356,0.46949510812901,0.0581183503999154,0.0673605084329538,0.411814387915958,1,0.746858168761221,0.746858168761221,NA,0,0,0,1,0,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",4,0.400665123491533,0.450046907545784,0.13501619461224,0.0716566460424992,0.0127342427753705,0.0146257475749408,0.411412794763008,1,0.319148936170213,0.319148936170213,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",12,0.709425524712079,0.777836998165645,0.243229922640125,0.209898740508978,-0.165305052128156,-0.066142120203031,1.03871624714178,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",95,0.401454140156981,0.393231669628128,0.30621521153244,0.346153846153846,0.00342221638085414,-0.0478655114419955,3.2938318892119,6,0.338654924346627,0.174250867566939,0.3301895327171,0.604761904761905,-0.12353946081646,-0.0211529138605816,2.01766681979808,0,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",17,0.353554052327077,0.293335854200713,0.261642234153071,0.42067480258435,0.0395822790674897,0.146980310687062,0.87950900105942,1,0.0490730643402399,0.0490730643402399,NA,-6.93889390390723e-18,0,0,1,0,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",18,0.0832422304764207,0.0777886467860149,0.0657610521879167,0.108726357160403,0.00935325055199648,0.0241692227222294,1.29175018443274,NA,NA,NA,NA,NA,NA,NA,NA,9,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",17,0.152598235961704,0.12011818862835,0.130214300375554,0.162470567065037,0.0324565056933219,0.0153286643349577,2.37498047132306,2,0.0886104665176356,0.0886104665176356,0.0309525684574803,0.0437735421028503,-0.00218867710514251,-0.00218867710514252,1.11111111111111,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
