"countryOnly","country","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Egypt","Egypt2013",37,61122.169146679,16614.8076513259,71458.1589853927,132489.891161351,-10695.8410733029,779.620797615041,1.13245330220932,64,6370.79080051625,5158.56946185848,4995.98330157508,4243.50434349139,693.211454483068,571.596310093852,1.16578820539154,81,22107.3967255772,12568.9520622945,20933.3421054035,16392.8344653994,1371.18009935536,-1026.92506563084,0.801697822595841,63,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",2,10817.4526315789,10817.4526315789,1962.15432872919,2774.90526315789,430.588747731397,430.588747731397,1.45,NA,NA,NA,NA,NA,NA,NA,NA,3,6395.85131159522,5647.73801547546,3974.95662806777,7449.85151515151,1621.86965785745,1617.63416518122,1.22044225063499,5,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",1,1834.23002985655,1834.23002985655,NA,0,0,0,1,3,4127.8824036175,190.918739185936,7580.25748855561,13540.3901600379,461.907285730892,461.907285730892,0.823529411764706,1,-14700.7429173171,-14700.7429173171,NA,0,0,0,1,9,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",1,38609.1718264238,38609.1718264238,NA,0,0,0,1,2,1258.78861979446,1258.78861979446,1862.80786220811,0,-234.000945033506,-718.47494804453,0.907221765609319,1,1447.4347458976,1447.4347458976,NA,0,0,0,1,12,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",1,42910.1767089954,42910.1767089954,NA,0,0,0,1,7,7109.5413425193,4608.1905965803,7621.20372116904,9840.5640966167,391.978158976404,303.251926944952,0.75,NA,NA,NA,NA,NA,NA,NA,NA,13,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,34141.2273027421,17705.6580706734,35584.0804144322,72290.1419985661,41415.0584160574,42101.4328893029,1.03574613410257,6,14753.2797422097,7710.93646752701,18250.7688461033,15909.9575229048,3746.60314419701,3489.15716810322,1.16666666666667,2,11903.1212887665,11903.1212887665,1528.92472744213,2162.22608539624,-615.756224116474,-641.013927971453,0.650987599839379,5,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",NA,NA,NA,NA,NA,NA,NA,NA,1,-7607.79249646734,-7607.79249646734,NA,0,0,0,1,3,13141.254702334,14290.6057407537,7960.09810480031,14783.3741728455,2953.08466346562,3210.24904778238,1.95562843462165,9,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",38,7888.84513930647,5687.43227920947,8770.07032950108,10864.3407207206,3018.06411600187,7307.48901078235,1.06037489921775,173,7835.97556404137,5649.10741910859,7392.83397854708,7851.90402278612,218.403917388066,-749.889585806387,1,144,5089.45938713191,3645.35816952318,5325.3791534202,4652.51960083189,-305.326105385778,-156.564569487844,1,192,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",13,23811.7086568469,25414.1077424716,21351.9663077629,26704.3929201206,8030.62508069049,11474.2709142327,1.22448979591837,82,1045.95537798677,860.428105781698,869.3949901525,959.033259074448,25.9260261085093,47.9040616304642,0.857142857142857,23,1557.02123902229,1843.00693617769,1069.02767857851,973.332924892771,160.398713764901,23.8622481168899,1.25989468562159,82,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",1,9359.61015425285,9359.61015425285,NA,0,0,0,1,94,18264.3162012251,16112.2995408573,15880.2606249262,13697.8894089025,-1709.94808337376,-2745.73429156361,0.680931504021275,27,9523.33142110878,9146.40293622837,5229.97115278385,5444.96941765748,46.5529422436383,-212.651494643244,0.988348149690637,16,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",2,68856.9195114662,68856.9195114662,7876.81694666937,11139.5013543101,-618.861186350559,-618.861186350559,0.9,3,12367.707433025,9841.38645296673,4117.81844726273,6342.8588988774,-35.7371286091869,156.007264668679,0.954020625155983,2,11073.5852682725,11073.5852682725,7304.35783126339,10329.9219093988,-794.609377646062,-794.609377646062,0.866666666666667,1,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",3,173118.069263562,161788.114138284,150125.176717598,222197.952548915,41040.4439681186,70398.3959722236,2.52595155709343,7,52359.9036381736,33480.4696297273,51032.6496153628,74168.9966783581,2041.74543683464,-234.905279658392,1.78849194283977,4,43505.7897074112,44283.5205382812,14361.0133910739,16270.2149361148,-3173.00082211038,-8379.33662306917,0.93702735385843,6,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",7,16082.0556234054,15499.5886050293,7572.41100153798,12224.8373541536,-635.032917514633,-547.635769509453,1.00987585180983,2,8676.2233609963,8676.2233609963,2000.54881749444,2829.2032698901,-589.417347893771,-589.417347893771,0.705882352941177,4,14921.8342825069,11055.127340215,10732.7030213539,14987.5209072611,3101.58859921679,3315.68119729469,1.41145565433965,17,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",1,390874.730445127,390874.730445127,NA,0,0,0,1,1,2812.04842046854,2812.04842046854,NA,0,0,0,1,4,12469.9124977376,11359.5558086763,7322.2460294364,9485.38007229379,-1741.33893673558,-1112.8026576027,0.723530312946758,6,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,7629.15185400701,7629.15185400701,NA,0,0,0,1,1,961.092448224616,961.092448224616,NA,0,0,0,1,3,65183.9434044499,58813.0998302123,40223.5545680776,30764.2041214352,-11251.3702393226,-14887.4259404026,0.718664038286713,5,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",2,3919.76864815532,3919.76864815532,169.415797381308,239.590118336899,69.1646965893071,64.5050318599343,1.70696664270138,1,7994.64609759748,7994.64609759748,NA,0,0,0,1,4,8227.65550070587,8115.95039044296,3140.69638205347,4396.20470767177,190.445108868986,601.430145896873,1.2730279565071,8,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",NA,NA,NA,NA,NA,NA,NA,NA,6,3313.95255513663,3576.11267831191,1347.65703404447,940.183668484504,227.654385062198,180.643133832444,0.956946816611364,2,18712.5048623441,18712.5048623441,20038.4215896362,28338.6075806134,7626.45259438021,8265.42721101223,2.56496644614817,4,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",2,36163.89546017,36163.89546017,24002.1586956553,33944.1783536271,-4628.75159367642,-4628.75159367642,0.785714285714286,1,9010.23769171662,9010.23769171662,NA,0,0,0,1,3,22649.4449366459,18844.9326840747,19058.48712881,30683.1964653661,-1596.63021951495,-1066.55148168624,1.10091572739053,6,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",NA,NA,NA,NA,NA,NA,NA,NA,1,1703.82282533327,1703.82282533327,NA,0,0,0,1,1,9037.11958309713,9037.11958309713,NA,0,0,0,1,7,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",6,42048.185317389,40290.7863521412,37714.2809266421,62821.554041429,-18717.0716695613,10855.7014722348,0.105930033173562,9,2534.94183255608,2433.65983756228,2141.55988298674,0,62.4539266674521,283.716660348482,1,8,11336.9087764496,5474.30001677865,14364.9409694314,18660.2103244566,131.467777408443,-2082.06202209025,0.963995428338114,5,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",NA,NA,NA,NA,NA,NA,NA,NA,4,4327.33461461316,3920.89621622543,1690.03108523024,3230.68715495249,-191.064559226874,-451.41220075382,0.708595564529319,5,8608.8487167707,9733.99380215325,4422.96640595153,7453.96872454403,-7.65953817738299,29.2070757961948,1.07905146896023,7,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",1,18549.3723012666,18549.3723012666,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,33152.8615502555,33152.8615502555,33185.9560779665,46932.0291657781,-14255.0555877363,-14255.0555877363,0.622093023255814,5,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Namibia","Namibia2014",1,25342.8888472224,25342.8888472224,NA,0,0,0,1,4,65523.2935057888,2280.90026314466,125393.894354239,248503.231250362,-23540.96316478,-22590.2528254523,1.26631963372685,NA,NA,NA,NA,NA,NA,NA,NA,15,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",2,17571.8498222207,17571.8498222207,21796.5885319259,30825.0311153154,-4903.98222289109,-4903.98222289109,0.758620689655172,3,2928.53117844314,2914.03227980128,2603.75249535929,3777.32984286412,929.514423676223,651.602988159547,1.8,2,2232.02472495418,2232.02472495418,536.615138388986,758.88840648442,0,0,1,0,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,4,5028.47403951868,4748.54372844109,2135.84861324927,2622.97733740039,201.270422338004,-172.643815020621,1.29393445496698,3,4832.85713568854,3987.98726190007,2557.47926711417,4864.2320465776,-782.985550882484,-857.42535562594,0.476821214645107,8,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",5,9616.38893803624,8133.17496662118,9544.33930411824,19340.7422017748,-673.392977017012,-879.12887021163,0.688951629935987,49,1396.81524641111,1028.71580504176,2032.0300160155,2705.48429906385,26.7262275156838,-90.7423002807044,1.02147225369498,22,1199.88456352549,559.309807081159,1270.63605809699,2117.87806555648,1.96848243956639,142.06048383789,1,106,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",1,3399.96744142978,3399.96744142978,Inf,0,0,0,1,8,5737.48330938211,480.094945017755,11060.4371384174,7360.46687393187,4734.77299436009,2802.68072303603,1,3,1109.58701246104,1205.46580728441,685.934514684788,1039.46382430444,-91.555586519817,-69.4815729715199,NA,129,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",1,6634.15470157706,6634.15470157706,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,10747.5743449872,11023.2682596914,1504.98106659139,2280.78684628772,-109.988424529433,-98.0596888606833,1,9,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",5,46362.3934066604,52188.7498235934,33459.8483875593,35053.8696662142,16249.1365877375,16249.1365877375,4.61538461538461,3,98622.6900173878,98995.844914004,127018.586087367,178631.416704254,25264.2920357265,38610.5661338034,1.32368893500313,4,5917.86199722976,5662.54777120148,7985.2043220339,0,1650.17997995611,2415.91562540816,1.09165549951011,8,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",15,5752.09446820146,5292.13433855726,6309.80777901387,9257.67712772756,-2305.23236031834,-1544.26091374154,0.849273406312863,21,11164.8278111225,5373.2916058474,15134.8434543682,11192.8009975044,-802.712685321724,-705.512497564423,0.946217853909351,34,6727.18853433189,4809.47620728428,8604.46616063838,7390.78217108316,1662.82227029259,1720.63802099408,1.23950055956762,39,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",2,21433.5262708127,21433.5262708127,1134.37822866028,0,127.044162355089,264.955824741507,1.81217614500911,2,15175.743733449,15175.743733449,807.555915585988,1142.05652819633,-238.232986492931,-237.928443374235,0.704973258993517,1,48083.5715929653,48083.5715929652,Inf,0,-1.40428735177608e-27,0,1,4,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",12,11505.7875587789,13751.9213432889,6464.04647812434,4213.76212679925,-3118.00117599207,-2823.62820029268,0.293746090178307,16,48388.6175237727,44222.8619058341,58424.123301102,42627.6832276819,-2895.68988321731,-675.539420118456,0.85245904276714,3,30169.4266523905,30147.8983257018,2794.88376017574,3719.29548869892,-2.38201247597265,-80.4235168854273,1.01561718482115,74,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",NA,NA,NA,NA,NA,NA,NA,NA,4,110728.80110127,118290.771500246,94262.1890194116,166595.004285332,4304.17312995308,1681.31922352802,1.37409359239653,1,276927.632813901,276927.632813901,NA,0,0,0,1,7,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",1,42982.1900456009,42982.1900456009,NA,0,0,0,1,1,190796.072821551,190796.072821551,NA,0,0,0,1,1,227151.305281116,227151.305281116,NA,0,0,0,1,5,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",NA,NA,NA,NA,NA,NA,NA,NA,8,43500.1067623876,12530.7354160442,64359.3303473993,45576.9588609978,6374.62004287422,6374.62004287422,1.35714285714286,1,3228.05830389898,3228.05830389898,NA,0,0,0,1,0,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",1,4398.82404840458,4398.82404840458,NA,0,0,0,1,8,2564.79275240187,1653.69500828441,2306.08956443167,2106.95924478964,392.8198639597,333.238771421561,1.94042622517901,5,938.901418859339,474.589762596572,1122.62067338719,1857.73559004458,138.008020216918,34.2646519545477,1.15090318799837,17,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,3,15873.9711934156,5671.2962962963,17771.8799382165,30839.5061728395,-221.797280372159,-221.797280372159,1,3,30361.0819251087,34168.6367218282,20468.4837394674,40402.2633744856,4067.39827923355,4067.39827923355,1.875,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Suriname","Suriname2010",1,18161.0200364299,18161.0200364299,NA,0,0,0,1,5,15502.4785208006,15873.0158730159,1521.90190402265,2318.26461334658,127.111936923117,127.111936923117,1,4,16837.4218374218,17161.0720791049,3766.8361294626,5564.97843383089,186.011061766023,186.011061766023,1.36,0,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Tajikistan","Tajikistan2013",1,2695.77379656838,2695.77379656838,NA,0,0,0,1,7,4448.86904831177,4986.34171873046,3046.53731378872,4770.55850984973,-1134.51514799449,-1078.90002248439,0.384059886349041,2,1176.89675343356,1176.89675343356,474.223382671023,670.653139367807,-121.793837148088,-129.340248306649,0.755217626313553,5,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Trinidadandtobago","Trinidadandtobago2010",3,11774.7832090185,12070.977485095,1537.82783313696,3032.56733312573,629.616788354738,629.616788354738,1.00877192982456,2,109932.286209011,109932.286209011,118281.393985215,167275.151550286,44503.1125650722,41818.7878875715,1.65276301161769,1,33339.544876259,33339.544876259,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",3,18333.3232749107,17892.5189077706,4307.72282504461,6264.43134633193,-1547.9617303046,-1850.17692688027,0.64627982797694,NA,NA,NA,NA,NA,NA,NA,NA,3,95631.581705634,14636.6988425195,158666.778023005,227277.716140198,12358.5351837347,23617.4579364377,1.08915439306235,4,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",7,29627.091098335,18419.9190403397,30068.4058666611,47426.0360881216,-1709.90746879315,-3142.13389062,2.56384681020145,7,11291.9309871338,10338.0608109828,8959.61249103071,5345.33988890555,-191.589381846899,-145.412652417569,1.49073945489974,14,43383.7289496449,47919.1670002005,27080.9234298184,29567.9161422343,-263.127745814236,-1978.98753078122,1.16030968984361,117,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",2,3549.07640188572,3549.07640188572,1007.43374290846,1424.72646241344,93.474175533137,94.0857097820194,1.1580074857647,2,123842.66450419,123842.66450419,175692.941681057,248467.340938576,1.61558713389263e-27,0,1,1,712.43750648927,712.43750648927,NA,0,0,0,1,9,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",7,11472.1874968665,8782.17506699366,10028.0467157128,9456.95111895838,-1027.86472775024,-675.435081163472,1.35156652583773,33,7641.14415961398,9019.45397102589,4010.12048778895,5378.17165324729,499.880596129873,630.115524578101,2.17072550819155,29,8705.48037785043,4494.02077468879,8966.98382109084,11942.2921419218,-380.77728503702,-115.10873432411,1.23207473100344,84,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",2,136780.924516653,136780.924516653,133811.008237009,189237.342643596,9868.20498448201,9868.20498448201,1.11643835616438,NA,NA,NA,NA,NA,NA,NA,NA,3,55280.652502303,42538.1384690259,53873.4969484858,114796.214147877,-11171.5272606484,-14993.4474878884,0.405215695376859,2,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",1,11034.7327044045,11034.7327044045,Inf,0,0,0,1,3,1219.61041608102,1219.42312985481,255.868900458751,360.491179646763,6.74821241958134,-37.6999214106454,1.02801631632671,5,2809.96080278866,2897.12154235597,1299.3517048006,1788.6575385719,158.184074121877,731.446956489221,1.04392617403536,6,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",39,2604.81108735862,1674.49082388182,2155.21704508513,1151.77117007358,341.120689671773,-7.75784852500582,0.995626585065644,13,4730.26726687281,4138.61267045853,4141.1828870476,5699.11279491675,-373.552490378618,-870.516806005989,2.09941977419813,38,11777.4155671614,9480.78097756239,9917.04979514731,17125.4405188474,-1757.93447944874,-232.831990702223,0.993357535389759,24,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,523.794761198454,523.794761198454,NA,0,0,0,1,11,22233.6867974058,6544.21702833247,31153.8259905992,20229.6908316576,2440.02719076442,177.085944072455,0.769111374465258,5,33648.7066807042,38006.7896701156,23335.3508652261,32033.4074270187,-5052.26129780112,-6208.05453299284,0.950009881551307,6,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",1,23376.3686565792,23376.3686565792,NA,0,0,0,1,12,5103.83059548373,4527.67640111178,3979.79545666045,5314.02080656202,-598.103079195744,-302.952744160851,0.682960301772556,9,3067.43056223449,2186.68507809139,3811.11746535047,4905.65516340332,59.4713262234907,348.03889935054,0.702633126351886,12,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",1,3713745.71101474,3713745.71101474,NA,0,0,0,1,12,7472019.49947852,5030228.273926,5707821.39898689,4871100.9721486,-178612.76745147,-130611.551070313,1.26697041962461,4,10827948.4665309,11202716.5821594,7479171.63302262,13737093.6924475,297273.422232509,278913.098931759,1.02656917725012,19,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
