"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Colombia","Colombia2010",36,0.511791774822356,0.403806245356828,0.481744679502855,0.730615698241265,-0.0197384037124467,-0.0649434208256469,0.857142857142857,65,0.669088167312678,0.866600120299223,0.279051103114265,0.369270384066821,-0.215764677145901,-0.0598689630768466,1.12203196797021,7,0.50819875887405,0.37025049434712,0.258652627460597,0.496100300351858,0.0556896648048826,-0.0132145391627932,0.308225873209324,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",4,0.651844346510018,0.603670678297514,0.286391318117921,0.57114588954848,-0.203100017212684,-0.21778764121946,1.77373389866989,13,0.543465867371487,0.538536155380002,0.261823036169752,0.192408564207716,0.201555858059583,0.21048182341793,0.0743539212576817,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",4,2.10905956377545,0.558028171884703,2.77310981189595,5.04217432052484,2.75156922089108,2.58987534811931,0.135012655439211,1,1.2,1.2,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",2,0.844593001799516,0.844593001799516,0.235225432745744,0.332658997204112,-0.131665993813278,-0.114446902707837,2.50651292887255,5,0.641857401270861,0.609756097560976,0.380267013191621,0.317643186306781,-0.00447766943196216,-0.00911983905408312,1.03527627052786,4,0.71617297408125,0.711167399079245,0.342246006928751,0.430986941366214,0.049460907389748,0.0485957295943935,0.882472250376565,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",3,0.370337921251053,0.521148435340926,0.311631692574744,0.538992408557626,-0.0352251306750916,-0.05669953139129,1.01759106029516,5,0.219825686334495,0.028918332116546,0.276835455129487,0.448907455822569,-0.13711688463925,-0.14675609266758,0.970763820676769,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",1,0.159014557670773,0.159014557670773,NA,0,0,0,1,4,0.366782025608772,0.346131518740376,0.0832497789594097,0.112324835365641,0.0103520967334982,0.0278165700807622,0.326830209804917,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",6,0.362162194831494,0.370618609880761,0.226061711208557,0.329787234042553,0.0957219208394325,0.0952294051996984,0.103478116634134,6,0.169662182190959,0.207419336293864,0.170535547009233,0.249484564078077,0.037223541422267,-0.00682497677775065,2.29059863883189,12,0.424788553547363,0.507624613772861,0.336313260859997,0.729685764791857,0.122089868293392,0.112783091041779,0.298210057175558,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,0.206334242393634,0.206334242393634,NA,0,0,0,1,9,0.324505144631971,0.374914934854813,0.19206589151342,0.436801722977521,-0.0795769168508186,-0.107357647603746,0.364317996698899,1,0.680272108843538,0.680272108843537,Inf,0,0,0,1,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",21,0.546192536102246,0.340450013807797,0.50406911657375,0.790656631589303,0.0412584254898635,-0.0832267468888543,0.670169967981453,36,0.160658420196499,0.296859222075111,0.533843635378411,0.290730758895405,0.242011222423827,0.095414232114504,1.3740309994183,11,0.256631121061229,0.208474032586163,0.174317431479581,0.218874636792505,-0.0129333271347641,-0.0346104038643946,1.00211265548881,5,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",1,0.683760683760684,0.683760683760684,NA,0,0,0,1,1,-3.97350993377483,-3.97350993377483,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",4,0.26406741743449,0.19772858634259,0.222750792870362,0.451172724454517,0.167335131064012,0.193211187790536,0.170731707317073,1,-1.03824736209719,-1.03824736209719,NA,0,0,0,1,1,0.146935348446683,0.146935348446683,NA,0,0,0,1,0,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",3,1.22054467362486,1.49874664204355,0.967010732410909,1.87303230636725,0.440570240576654,0.440570240576654,1,1,0.11246174481875,0.11246174481875,NA,0,0,0,1,2,0.0343203619446977,0.0343203619446977,0.0425282177869114,0.0601439823778069,-0.00356798211667999,-0.00379549403355092,1.1722633744856,1,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",4,0.358626090388711,0.396746729368991,0.167158539442914,0.105661234824385,0.0287943625961687,-0.00135843430890116,0.781102898591018,6,0.732620038376122,0.754481215464413,0.129134060525462,0.212166037623246,0.00826374302654653,0.0149130161233674,0.58098532232881,3,0.570426263942739,0.37933238257038,0.492675072774779,0.959616482424617,0.0585287763338554,0.0639744321616412,0.814887649438757,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",1,0.0995538178889161,0.0995538178889161,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0.230124342860917,0.169912795723823,0.216658016218984,0.353635215460307,0.0370466296974979,0.0358390201674821,0.861825962581384,1,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",24,0.230089103831751,0.160015175722535,0.179073045191364,0.255034331544631,-0.0398161498645295,-0.0410969217439705,0.732701441285779,12,0.276418334216346,0.135283180036161,0.295044275143829,0.326411731856515,-0.0367305158282426,-0.0328394869741661,0.827586206896552,6,0.388411489583652,0.311872317040583,0.259851856941131,0.508785529715762,0.042814799971773,0.0415922702663223,1,2,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",1,2.0952380952381,2.0952380952381,NA,0,0,0,1,12,0.618914113602405,0.702169039854509,0.25457969750017,0.209115494750239,0.00274398935693481,-0.0574239725222758,0.851590202780807,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,2.73556231003039,2.73556231003039,NA,0,0,0,1,1,0.923076923076923,0.923076923076923,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",130,0.398375525944072,0.366171342409403,0.27212323426373,0.414661829353079,0.00944088377084149,0.00687285506982519,0.925332332240427,206,0.336717926343782,0.295792585785908,0.207682789871997,0.26372155287818,0.0733026181465471,0.00832077155875015,0.337801766394924,65,0.344806932012282,0.341031843086094,0.217048730574967,0.256989247311828,-0.00443289090870039,-0.015359024540709,1.27568280211689,2,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",1,0.476190476190476,0.476190476190476,NA,0,0,0,1,10,0.249076421194578,0.161583107291016,0.307084593582285,0.360482654600302,0.134792813835808,0.0951041888616548,0.864612551253419,NA,NA,NA,NA,NA,NA,NA,NA,3,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",24,0.307269392311246,0.292095054736129,0.203001723860148,0.335808535306134,-0.0189183558942374,-0.0294833668472472,0.855267133457506,7,0.65643872080383,0.61185214052187,0.511532623887403,0.706903443156512,-0.0554802453488285,0.000643039302643213,1.05020520915168,2,0.0962476099128125,0.0962476099128125,0.0166904215082903,0.0236038204587478,0.00122576671446208,0.00147523877867174,0.837064203844848,2,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",2,0.606509306937682,0.606509306937682,0.292030353153471,0.412993286054243,-0.0627323507565843,-0.0624292176593623,1.30902423022814,5,0.433976100445238,0.402802784608137,0.195838375936026,0.142247634382952,0.0471981073317835,0.0545554222315954,0.340360976500363,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",6,0.577148504419014,0.472135550214669,0.296024711386677,0.403581905203026,-0.431972753707023,-0.321301974931999,1.54170444242974,1,0.561797752808989,0.561797752808989,NA,0,0,0,1,1,0.401785714285714,0.401785714285714,NA,0,0,0,1,3,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",1,0.0111835973904939,0.0111835973904939,NA,0,0,0,NA,6,0.103957892481591,0.105173302955226,0.0561624405419949,0.0929485421775182,-0.0081709927414263,7.442985141061e-05,0.833333333333333,1,0.612244897959184,0.612244897959184,NA,0,0,0,1,5,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,1.6,1.6,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0.761099487056434,0.761099487056434,0.757709963040248,1.07156370607674,-0.284200207313996,-0.267890926519184,1.83204957790121,3,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Lithuania","Lithuania2013",3,0.411865485349097,0.396551724137931,0.396276248847598,0.582135997425469,-0.0257882678712691,-0.0178640750073183,1,1,0.348228043143297,0.348228043143297,NA,0,0,0,1,1,0.389485440724701,0.389485440724701,NA,5.55111512312578e-17,0,0,NA,1,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",37,0.492543766034234,0.581051638071561,0.19716807432901,0.294055826467126,0.0424599096771209,0.113706952987364,1,102,0.501105264831645,0.520597701121307,0.302958721373115,0.548430230028327,-0.102586654781617,-0.109585875847678,1.16930344964909,16,0.566760973657744,0.576594864293299,0.45402844480821,0.544136460554371,-0.0744712094698787,-0.0217329899860105,0.429056593112462,3,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",4,0.31055820657027,0.31485255265311,0.158087039840863,0.140684075036305,0.00236947419002813,0.00236947419002813,1.4,1,0.678555649957519,0.678555649957519,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",3,0.280529212432217,0.281089438309338,0.174525355154716,0.238950993910486,-0.0432168406658591,-0.117952791816604,0.913948845769369,2,0.663232042804992,0.663232042804992,0.489624097684789,0.692433039410518,0.0477586035592227,0.0483958575932083,0.852480011752755,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",11,0.489064934541737,0.446067689335538,0.292643566954806,0.43782700204215,-0.158808445117767,-0.206870979803136,0.538115368483672,1,0.430469006231551,0.430469006231551,NA,0,0,0,1,3,0.496637021643407,0.703125,0.405288928871513,0.727409518665994,0.010593938669068,0.010593938669068,2,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",5,0.633399110758171,0.639328692120111,0.185687659085863,0.217722534081796,-0.0918202039843875,-0.20545843799587,1.66590608858035,9,0.467787525088133,0.417494178078394,0.269875075592931,0.374386887145843,0.0198059016326455,-0.0085018818107214,1.95360426865956,3,0.564284862549425,0.544780138769153,0.154980860810916,0.29245213639595,-0.0261872326133241,-0.023236248673887,1.50079860699063,0,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,3,0.0473464356281523,0.0368277027782884,0.0366139839579669,0.00468736899143901,-0.00214483424966501,0.00190159998868129,1.2536620796544,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",20,0.247358691975074,0.326831178483697,0.503389218822357,0.489497179638025,0.0611027515212458,0.045595272159652,1.11811052407242,20,0.220673581882221,0.205761704812819,0.359299751052559,0.385578193449691,-0.0759099764901874,-0.0989173586838452,0.546268016348592,14,0.299092033129856,0.153769679634811,0.31825147901007,0.462658268263829,-0.0476909739835146,-0.025502306713618,1.4,6,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",3,0.0733793210299582,0.0402333534500101,0.0756911901879497,0.142040614776866,0.0405836666188033,0.042353413325656,0.4,11,0.274869352871632,0.283145110648129,0.225614530055227,0.379410698239031,0.0131935097448324,-0.00830058714280022,0.30424948791667,1,0.37037037037037,0.37037037037037,NA,0,0,0,NA,1,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",2,0.474515588446737,0.474515588446737,0.365414210977202,0.516773733047823,-0.0420303256700784,-0.0430644777539853,1.14873130419123,2,0.0120147572023967,0.0120147572023967,0.0391215540956826,0,0.0120716287780903,0.018061042802789,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Peru","Peru2010",38,0.578879856219586,0.604808888910866,0.274030824156437,0.384687125283119,-0.0371442705281641,-0.0329848751997379,0.75196623745404,48,0.322050490526905,0.273125856863168,0.246897964114701,0.254810976899681,0.112783244161577,0.129106887094047,1.39327481299385,7,0.330700379386514,0.265357542722479,0.219160893247637,0.430534197776044,-0.121247424317859,-0.108198087106732,1.7957775722161,2,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",6,0.702638562389094,0.764219212761072,0.305213851731002,0,0.156845558563679,0.214482524841663,0.120268330104307,7,0.4356416591473,0.48886465262608,0.324305129656643,0.491386520107708,-0.0268285308599466,0.0539087372269354,1.00689356643324,NA,NA,NA,NA,NA,NA,NA,NA,2,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",4,0.509817678125504,0.525897861509959,0.0376128599402442,0.0695269464471547,-0.00794572152216273,-0.0110880775551524,1.02292754783295,5,0.17462618822281,0.161583288726973,0.109872050325145,0.094616225292938,0.0658522638897245,0.0529017096908498,0.259312504779435,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",32,0.40263871863632,0.416504620449256,0.275432245175266,0.388068710979269,-0.025056742973251,0.047834060046047,0.873518171177472,11,0.550519013798967,0.549016965173106,0.343245509014359,0.659439784776072,-0.204203164737251,-0.156737046370841,1.95381224984291,13,0.486742790093569,0.309932605983057,0.458662091751924,0.356574787591385,-0.0593856916585448,-0.107220074318831,1.36004153977785,3,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",3,0.467392871484064,0.463775845076325,0.207737535724947,0.439368476381759,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.517241379310345,0.517241379310345,NA,0,0,0,1,1,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",1,0.172519958472058,0.172519958472058,NA,0,0,0,1,3,0.683360324086626,0.676247501185545,0.0525020304351818,0.105676633137602,0.0479643208453349,0.0469057613470853,0.064401420719203,1,0.997595932358008,0.997595932358008,NA,0,0,0,1,3,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",1,0.326637269312429,0.326637269312429,NA,0,0,0,1,8,0.467056010806858,0.481980171284591,0.0996978671248186,0.175092752355658,-0.0296258577401677,-0.0376760433983459,1.10726696355366,1,0.000540562455234672,0.000540562455234672,NA,0,0,0,1,6,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",1,0.285975749256463,0.285975749256463,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,0.927450271247739,0.571428571428571,0.850283466341833,1.40084388185654,-0.00375889089813131,-0.00375889089813131,1,0,"2014","Sub-Saharan Africa","South Sudan","Low income"
"Sweden","Sweden2014",20,0.606753569797849,0.59584931972628,0.130388128597854,0.172761291355824,-0.0152760657584948,-0.00850886440889887,0.681035821457936,65,0.587852843005743,0.640780887780686,0.132551852637677,0.122264438115169,-0.0267385797356385,-0.0254833940795402,1,9,0.559046423362418,0.562919890754386,0.0690122491931351,0.0809145451597213,0.0137764505137366,0.0359622535120575,0.678702503242711,2,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",4,0.303396480879405,0.309989742282333,0.16091875487817,0.324519230769231,0.034512914639902,0.0291844207114987,1.00285879539068,1,0.348432055749129,0.348432055749129,NA,0,0,0,1,1,0.0329218106995885,0.0329218106995885,NA,0,0,0,1,2,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",3,0.528207528714304,0.531639467549217,0.0797103789563883,0.0945271527660295,-0.0627065440522279,-0.088670091002164,1.83333333333333,5,0.647723229906085,0.697115384615385,0.109652930214262,0.107144883140459,0.00522790688476976,0.00813349330725984,1,1,0.67335945151812,0.67335945151812,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",6,0.314371547672468,0.246803223455538,0.142505833112578,0.223645827973587,-0.0291413070403922,-0.0378809769259145,1.32653952699027,6,0.639980748774221,0.494158856318038,0.403021523408089,0.384205221489111,-0.22331024759197,-0.215451340761675,1.296122893846,4,0.427972812567541,0.405627976434368,0.274009939204837,0.501749052489353,0.0586801277774069,-0.0229746308542644,0.543835454487732,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",17,0.455660260878296,0.403512588370902,0.224333899008067,0.216665291289213,-0.181055391221389,-0.143147832276924,1.07905141907152,20,0.259002651696942,0.222344503164126,0.230459837165391,0.25254303599374,0.018868408932113,0.0782151923696049,0.395603991664293,5,0.0377587351471976,0.0237333907523048,0.047131015334074,0.0774666509960627,-0.0224284833989901,-0.0191178016071025,5.11358346750446,5,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",4,0.0205127239608285,0.0532360167589069,0.306101997856052,0.332109657172643,-0.0622152996214818,-0.0992075631064524,0.921923502094082,9,0.278472727348551,0.30151706764246,0.240573530858774,0.465613243039879,-0.237573569532441,-0.23216490033767,1.56426237100017,1,0.412979351032448,0.412979351032448,NA,0,0,0,1,4,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",1,0.40983606557377,0.40983606557377,NA,0,0,0,1,4,0.828175100551844,0.924007309822302,0.200063382131119,0.351411396925817,0.00265589434201411,0.0233443747090793,2.24704659336938,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",1,0.572687224669604,0.572687224669604,NA,0,0,0,1,7,0.513946729975901,0.673714050560946,0.28786832009981,0.529889183705322,-0.0217407278509998,-0.0326916700660037,1.0755593220264,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Uruguay","High income"
"Venezuela","Venezuela2010",1,0.492299118865979,0.492299118865979,NA,0,0,0,1,10,0.564295806448516,0.65079972570825,0.196993370537848,0.262720159724095,-0.132523209205579,-0.129962777085192,0.529613563137023,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",45,0.31297152385962,0.303131779902276,0.264599649342011,0.327777777777778,-0.0622396715085563,-0.0841598324673005,1.01212574441929,15,0.291425799307449,0.23467174628268,0.173060758249033,0.273011844331641,0.0168987728628514,-0.0212665745324565,1.52246150383819,6,0.269525073239577,0.308656852688998,0.207750759217917,0.401465968586388,-0.057987918347941,-0.0387134143340244,1.45326187733219,6,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,1.0958904109589,1.0958904109589,NA,0,0,0,1,1,0.416946847600068,0.416946847600068,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,8,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",4,-54802673617679.2,-37661023093419.4,59497645105736.9,92021729093434.6,22893079413890.5,8335301548318.55,1.41783429520964,7,0.392786046276642,0.404629231449143,0.263172907207336,0.424344083835278,-0.0279282810815915,0.0868561584623027,0.809846033002945,1,0.571428571428571,0.571428571428571,Inf,0,0,0,1,0,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",9,0.215902843772705,0.181156659603673,0.131951216892776,0.27104487389453,-0.100139370128074,-0.0961744304882402,2.54722835781461,7,0.255660923722686,0.198429095095582,0.210222945536882,0.250256563428606,-0.00633770770719254,-0.000366642721218654,1.64922865901613,6,0.419281610043579,0.371793483288296,0.166269058019172,0.186370744863304,0.00514509818727183,0.00976321307932788,1.59834278067905,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
