"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Cameroon","Cameroon2009",3,0.400672764736666,0.522599064923945,0.224329536779668,0.395849587918247,-0.0297607969077732,-0.0297607969077732,1.16666666666667,2,0.0982302650295382,0.0982302650295382,0.150875773832489,0.213370565587442,0.073437198597917,0.065950902090664,0.45963155119879,1,0.352941176470588,0.352941176470588,Inf,0,0,0,1,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",44,0.523547177238238,0.556581999911798,0.221311950868056,0.253060487062233,0.0128216741974411,0.00538717164036429,1.02936569217788,58,0.530328098667968,0.55145485018264,0.223109473125166,0.2139680888784,-0.0238601442930208,-0.0183765082777868,1.41580168130839,23,0.457864338504297,0.443944000379347,0.283072304123491,0.449869611155441,-0.0173162736269032,-0.00580071484574565,1.11139236557498,4,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",27,0.360675553708875,0.314685124195615,0.165973973675698,0.230307576894224,0.00520075376898399,0.00828170516777126,0.967023638398088,57,0.286236898345275,0.270081652215763,0.247875995165689,0.339477726574501,-0.0149317418114993,-0.0116530844095946,1.11410933205736,61,0.291705954327618,0.2498544205933,0.248417353029755,0.339629068442628,0.0219140024763021,-0.00849271586038293,1.10322058458678,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",58,0.619891162477108,0.804565093502594,0.316703602704779,0.525481594924247,-0.0742129208618599,-0.00170667741291211,1.2,35,0.48374656990898,0.536962452957089,0.247744999384101,0.373148638590124,-0.0466360286851588,-0.0308846327474907,1.18241305215623,14,0.293973914446042,0.217900493905993,0.181247610638257,0.166689936705494,0.0263092491200875,0.0308238374369963,1.03306557735699,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",9,0.61722908389042,0.544646490186432,0.197558309378488,0.237330071575736,-0.0169366924969248,-0.0131406798684661,1.07758233269391,4,0.455439229856047,0.51424191272829,0.162626551279177,0.354275202511462,0.0200637680475366,0.019420410851718,1.62888783390044,4,0.547361829658558,0.497595226882501,0.429469116246644,0.565634723906967,0.195857804076637,0.210796637248356,0.31050076279122,2,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",4,0.93780466412018,0.896020216741165,0.560105924598917,0.787628865979382,-0.0993373705057656,-0.0734057964994758,1.12474020914826,1,0.715096481271283,0.715096481271283,NA,0,0,0,1,1,5.45454545454546,5.45454545454546,NA,0,0,0,1,0,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",6,0.77869273428295,0.816373496818389,0.371476592816625,0.738333549980502,0.040113024442785,0.0400676856184305,0.920352961882568,4,0.583133591984442,0.690151087273679,0.242607639196716,0.488169661462985,0.0295094407079394,0.0279597693837952,1.19311365806054,1,0.609756097560976,0.609756097560976,NA,0,0,0,1,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",4,0.526970040478067,0.543425662949956,0.0438190417204526,0.0438284766642976,0.0105598436082226,0.0109472575648881,0.596711095350469,2,0.0160768575457886,0.0160768575457886,0.000855617021849361,0.00121002519649664,-6.60757178657795e-05,-6.72236220275913e-05,1.10047093514022,1,0.0316622691292876,0.0316622691292876,NA,0,0,0,1,1,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",1,0.159014557670773,0.159014557670773,NA,0,0,0,1,3,0.403483065985231,0.41013047799887,0.0644943685852663,0.128473849702621,-0.00973552282218158,-0.00973552282218158,1.73913043478261,4,0.379732337342379,0.353408385223214,0.0943220256483857,0.135563804820726,0.00492095978519257,0.0178587360056726,0.482961963542018,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",19,0.352995426479362,0.331022447979293,0.249495746850243,0.447855392156863,-9.18044734535885e-05,-0.000921575541307131,1.16666666666667,4,0.282565526937166,0.0544577616179231,0.450870925474906,0.685248709238156,0.148818539622787,0.108057229912992,0.875889197214257,1,0.22964509394572,0.22964509394572,NA,0,0,0,1,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",7,0.375346527893782,0.396056876115959,0.229066379883183,0.436801722977521,-0.0155950967311083,-0.0294872035005005,0.911675448913547,2,0.38855937212898,0.38855937212898,0.249407565178642,0.352715561234087,0.0172379785565531,0.0172379785565531,0.910958904109589,2,0.198662934692137,0.198662934692137,0.188280333145017,0.266268600661808,-0.0405191348833186,-0.0405191348833186,1.4375,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",32,0.339488242265683,0.391493773747731,0.164628141531144,0.195471760836786,0.0174943908168693,0.0296131510111495,0.376977546827472,23,0.282227525435397,0.226673595168353,0.208804618297427,0.199460416637298,-0.0174108578827908,-0.0475682169549502,1.07696366909526,8,0.571591274970835,0.51078139877585,0.533428050863911,0.790656631589303,0.00628049607974636,0.0383872266815298,0.924548630175646,10,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",3,-2.32872541685341,-1.73275619353945,3.22439601260565,4.65727061753552,0.85063489134226,0.58466917568333,1.38968592212659,2,0.210146115878774,0.210146115878774,0.120959588907102,0.171062691131498,-0.00246155378280031,-0.00259185895653785,1.02377901688005,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",4,0.159939769472363,0.143922126806179,0.0744911104999043,0.104348438463877,0.000984826803474931,0.00502303386077596,1,1,0.563274502440856,0.563274502440856,NA,0,0,0,1,1,-1.03824736209719,-1.03824736209719,NA,0,0,0,1,0,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",2,0.11667629700211,0.11667629700211,0.039953285672593,0.0565024784595477,-0.00651951674533242,-0.00651951674533242,1,2,1.75835324232134,1.75835324232134,0.367139174994421,0.519213200555579,-0.0283207200303043,-0.0283207200303043,1.12244897959184,1,0.11246174481875,0.11246174481875,NA,0,0,0,1,2,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",8,0.595817937203399,0.448689401013994,0.351984260709185,0.463943865304959,0.0303988042837031,0.00969875583905855,0.911708400546086,1,0.454976303317536,0.454976303317536,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",4,0.209757192581205,0.097214668690752,0.195632008187065,0.335603883692599,0.0263823015691574,0.0203709220444349,0.982774874931428,1,9.01306894997747,9.01306894997747,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",34,0.295795753117978,0.179574223507496,0.244170235466334,0.363786952089704,0.0310465316871695,0.0234686574571501,0.433312597316391,5,0.110025697930317,0.0836473156608429,0.0528048389071518,0.0891052816710464,0.0145046042869838,0.0135678108826051,0.479113041516407,2,0.128269921270295,0.128269921270295,0.0890805757586361,0.125978958381867,0.0372081236561674,0.0349422157292934,0.591199847758237,3,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,0.978514600430036,0.513659427417314,0.998614436607817,1.86634403503896,0.0566848530663456,0.0514641770024526,1,4,0.512594500723688,0.51473446931397,0.203894757348507,0,-0.0182056250561355,-0.0419524192664978,1.81793995104741,1,0.75,0.75,NA,0,0,0,1,5,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",4,1.80994397815687,1.79788599203214,1.26670819636618,1.81248538695347,-0.00454952742252588,-0.127966547087039,1,5,0.547851602743707,0.574059124150838,0.0743849984774204,0.0981672227864018,-0.0188523278997868,-0.0190795342226576,NA,1,0.231124610110146,0.231124610110146,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",133,0.31895420993776,0.293022491505107,0.198468283523673,0.290469348659004,-0.00418992259926953,-0.000194505287028886,1.06275054379915,201,0.378546250664889,0.339517383412316,0.240592278849484,0.301839006596231,0.0172778841246335,0.0128317858825642,1.04631366649224,68,0.382741359788475,0.378683009047207,0.293737746498903,0.528437972503526,0.0343101546796863,0.00525243595207379,0.683306882191152,1,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",5,0.316924100693204,0.195880402769433,0.283744555122725,0.424908424908425,-0.0754563280926547,-0.0486121037447874,1,2,0.0597625968992248,0.0597625968992248,0.00909235173095491,0.0128585271317829,0.00141130175836642,0.00141130175836642,0.82,5,0.499504579624697,0.490719379070392,0.293613805318361,0.473885632978133,0.0434546585271242,0.0445046637309313,0.590126056309089,2,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",31,0.458247497610391,0.34837917667908,0.34232415424975,0.457599364261375,0.0311336156817966,0.0104941133962939,0.906343132562513,3,0.0851155211776796,0.0797601464566066,0.0494913834710096,0.0736703082441054,-0.00183983663445787,-0.00295612930380511,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",2,0.626623168519329,0.626623168519329,0.216500326778083,0.306177698387772,0.005097535900766,0.00527892583427193,0.972315493830047,1,0.340775558166863,0.340775558166863,NA,0,0,0,1,4,0.422411865181914,0.30287409288308,0.267691998909514,0.492841115503793,0.0608822119183694,0.0715375574333379,0.724940120624808,0,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",6,0.545520327776199,0.478949663617598,0.192748577794712,0.160012038523275,-0.0453792957758297,-0.0371383432815313,2.54170444242974,2,0.286759581881533,0.286759581881533,0.284320984491037,0.402090592334495,-0.0670150987224158,-0.0670150987224158,1.5,1,0.671140939597315,0.671140939597315,NA,0,0,0,1,2,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",1,0.612244897959184,0.612244897959184,NA,0,0,0,1,5,0.207984362893448,0.154839839722411,0.157143197970695,0.103924618294208,0.0186173759273768,0.0217628031078605,0.691316846016567,1,0.0111835973904939,0.0111835973904939,NA,0,0,0,NA,6,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,1.6,1.6,NA,0,0,0,1,1,0.135332845647403,0.135332845647403,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Lithuania","Lithuania2013",1,0.348228043143297,0.348228043143297,NA,0,0,0,1,3,0.411865485349097,0.396551724137931,0.396276248847598,0.582135997425469,-0.0257882678712691,-0.0178640750073183,1,1,0.0286123032904149,0.0286123032904149,NA,0,0,0,1,1,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",55,0.517858386486522,0.580970611396363,0.265710850561554,0.421052631578947,0.00431694689047176,0.00558181160280759,0.994968802874441,43,0.498707358202386,0.581169835487601,0.349133593611252,0.48982484345913,-0.00730927835893801,-0.00251633919937741,1.60245089500017,56,0.402112130259924,0.382715563776126,0.294783442782383,0.36784963502756,-0.0513866446915633,-0.0448949750666746,0.971888972524016,4,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",4,0.31055820657027,0.31485255265311,0.158087039840863,0.140684075036305,0.00236947419002813,0.00236947419002813,1.4,1,0.678555649957519,0.678555649957519,NA,0,0,0,1,1,0.573018991486575,0.573018991486575,NA,0,0,0,1,0,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",2,0.291254616602838,0.291254616602838,0.16896386816537,0.238950993910486,0.0108821202823052,0.010861408814113,0.913948845769369,NA,NA,NA,NA,NA,NA,NA,NA,3,0.61324635225808,0.60405020553184,0.494759948107262,0.692433039410518,0.0497281815594478,0.0568124228578526,0.852480011752755,0,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",11,0.460226422613061,0.48207284224643,0.28004847407579,0.428701289791438,0.00979495054805728,0.0130147978649501,1.72538835084988,3,0.629182754066158,0.608236620182432,0.319954942845843,0.462481385413357,-0.0334625964318469,-0.0140453224371516,1.1663638137327,2,0.0893008361501512,0.0893008361501512,0.00300907208788154,0.0042554705568404,-1.53074480461885e-05,-1.53074480461884e-05,1.00724637681159,0,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",11,0.522681155304397,0.513596839839663,0.228960359765036,0.29245213639595,-0.0661949803929146,-0.0509288737067189,1.6,1,0.611353711790393,0.611353711790393,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",2,0.596630284130284,0.596630284130284,0.788022240121702,1.11443173943174,-0.0619128744128744,-0.0619128744128744,1.125,1,0.0347270454229754,0.0347270454229754,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",40,0.282406845286607,0.212610815128178,0.324030581609611,0.388156897060335,-0.029040827257927,-0.0126237529550509,1.27615540286771,13,0.440014012076502,0.367089254605477,0.556349758107037,0.717859586530473,-0.118178018764704,-0.148759191597471,1.30232558139535,1,0.373831775700935,0.373831775700935,NA,0,0,0,1,6,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",11,0.287923653171283,0.261066562405371,0.295609228267911,0.280785635081669,0.0515915801079027,0.0540888102328136,0.707916170496938,5,0.259327917825038,0.287721514893336,0.192657585292053,0.294017358710191,0.0163295606518132,0.0104922994552907,0.821799590056511,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",2,0.474515588446737,0.474515588446737,0.365414210977202,0.516773733047823,-0.0420303256700784,-0.0430644777539853,1.14873130419123,1,0.00742280285035629,0.00742280285035629,NA,8.67361737988404e-19,0,0,1,1,0.0627490352335833,0.0627490352335833,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Peru","Peru2010",37,0.419186657892546,0.310968137952808,0.301701324083771,0.381509717599055,-0.0283237816790559,-0.0247192520706288,1.18590373053745,41,0.454151750339912,0.412616690829128,0.282663981402154,0.373937475261796,0.000316987257588068,0.0114573756256574,0.730208689657262,15,0.414760663102438,0.404304053769801,0.214392752949919,0.365741552638718,0.0658095295777139,0.083898468583049,0.938753703876619,2,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",1,0.165367741935484,0.165367741935484,NA,0,0,0,1,9,0.56450543822277,0.671530629554445,0.289872365182789,0.301996245115408,-0.0519937906100651,-0.00548472012335086,0.384615384615385,5,3.23296663601867,1.83100395298542,4.16885104509876,6.97132616487452,0.58138248920157,0.476540318588326,0.874618976471177,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",5,0.135087122492347,0.142285603556909,0.054391685108746,0.094616225292938,0.00499861811828995,0.00820620053455601,1.56503842782824,4,0.476476240043875,0.505843720851055,0.078790046202601,0.0695269464471547,-0.00552257974587948,-0.00503490299537997,1.07397655480185,1,0.0718849840255591,0.0718849840255591,NA,0,0,0,1,2,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",11,0.236884101866873,0.188091931467101,0.141181291780922,0.210793650793651,0.0318371893491656,0.0144095664837274,0.62506987653506,29,0.47407768980877,0.453672361169448,0.28790988072995,0.355178808370502,-0.030589900445816,-0.00410936667546233,1.20648167357758,12,0.437691912143046,0.310262621545891,0.350045702404443,0.351077648417204,-0.122631664401919,-0.141239321502011,1.09968163975076,7,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",4,0.481901716610543,0.496183409416071,0.16652614048477,0.0372413793103447,0.0057429263532808,0.00408730605785915,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",5,0.6776703539948,0.666536412758696,0.304228028617556,0.361597718869843,-0.0072529787170963,-0.0215758202345745,0.825377081998375,1,0.330519722925049,0.330519722925049,NA,0,0,0,1,1,0.741674846625767,0.741674846625767,Inf,0,0,0,NA,1,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",8,0.464533119841187,0.481907734109121,0.107808905187497,0.189491762945636,0.0176818811341099,-0.0278383180767789,0.918871108806369,7,0.465492703495903,0.324581532213254,0.568449064426659,1.18749737554614,0.00716414181287681,0.0790186308875868,1.01267041902966,1,0.593148536802688,0.593148536802688,NA,0,0,0,1,0,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",6,0.82053785091586,0.428702160342517,0.804342695767637,1.40084388185654,0.0451793811525531,0.0451793811525531,0.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014","Sub-Saharan Africa","South Sudan","Low income"
"Sweden","Sweden2014",32,0.590975128154367,0.625340779052066,0.121569004583961,0.134203013039894,-0.013709916676351,-0.00463533592823928,1.19270400659109,53,0.531669557401126,0.580540986355282,0.210781071511661,0.223824834223594,0.0204917331461158,0.00687524172103934,0.747172469911012,8,0.556409078616198,0.560368058744783,0.0477081178532989,0.0371117396803189,-0.0024371575392019,-0.00853195737570087,0.906238079620928,3,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",4,0.18140501985169,0.0925211901624216,0.21509144949432,0.31551024504954,0.0490306251902272,-0.0089709056375723,0.768081755551974,4,0.38557835758515,0.397148137027188,0.0760391764130856,0.126270325203252,-0.00385035607284149,-0.00151944512403358,0.804455023068337,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",3,0.540612654340249,0.544473300498181,0.0630844788161075,0.0945271527660295,-0.0178669812685824,-0.0089125708920362,2.05089643138263,2,0.697115384615385,0.697115384615385,0,0,0,0,1,3,0.522532538575317,0.528789659224442,0.154050807911195,0.307910946534731,-0.00254143814746639,-0.00254143814746639,1.05882352941176,2,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",8,0.408455576641607,0.415067905726046,0.223867485745118,0.270692732580702,0.0117315170682363,0.0122974878728909,0.8712287601508,2,0.385244697077082,0.385244697077082,0.0318498039506483,0.0450424247059311,0.00426196695588794,0.00519720285068435,0.876251608724625,2,0.213544138640461,0.213544138640461,0.0571607309213202,0.0808374809040901,-0.00205519019247687,-0.00205519019247687,1.05357142857143,4,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",15,0.407434338660855,0.401802970390728,0.279377878718317,0.538089104073202,-0.00837374784276786,-0.0325563882014935,1.02101326227569,20,0.269162675734489,0.237806194961751,0.224344498956159,0.282088988129682,-0.0361802376339925,0.00751548825364509,2.23754572557482,10,0.252877479241602,0.290957784901872,0.194291783486687,0.201260984711689,0.00782927579107261,0.0194711525204565,1.00502869836541,2,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",1,0.412979351032448,0.412979351032448,NA,0,0,0,1,5,0.10835368310283,0.0203022890847106,0.386185390787004,0.429670134258024,9.75869645414207e-05,-0.00099549238236841,1.50120954488655,3,0.0464006502375278,0.0582733341336498,0.0392055198430375,0.0698875255623722,-0.0203767980811744,-0.020066638801727,1,9,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",1,0.970677451971689,0.970677451971689,NA,0,0,0,1,1,0.619266055045872,0.619266055045872,NA,0,0,0,1,2,0.760186614786052,0.760186614786052,0.362916090722478,0.513240857503153,-0.0451960591985904,-0.0485498108448929,1.14810877990543,3,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",3,0.515800608269284,0.681942171303873,0.301492787604704,0.529889183705322,0.0349771711651766,0.0349771711651766,1,1,0.572687224669604,0.572687224669604,NA,0,0,0,1,4,0.484504248328397,0.513660285331571,0.170079807659776,0.333977567143386,-0.0229918512030019,-0.0229791544069764,1.04141215614133,0,"2010","Latin America and Caribbean","Uruguay","High income"
"Venezuela","Venezuela2010",1,0.664864864864865,0.664864864864865,NA,0,0,0,1,5,0.549511558009974,0.555576083780347,0.158861968473188,0.180229398244287,0.0588818930737009,0.0307350676157439,0.565288136299287,1,0.409808357386171,0.409808357386172,Inf,0,0,0,1,4,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",14,0.404120554530509,0.320409470953212,0.282786894639704,0.283956371772164,0.0042055799441769,0.0185554426412918,1.56713150943017,28,0.250092457497586,0.153140423632993,0.244893852435242,0.383893714251127,-0.0159370314747889,-0.0277633178179282,1.01676343623877,24,0.292267665637626,0.306230626056001,0.193706760059267,0.234927066450567,-0.0349589680545896,-0.0591930788414698,1.34197989392098,6,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,1.0958904109589,1.0958904109589,NA,0,0,0,1,1,0.416946847600068,0.416946847600068,NA,0,0,0,1,2,0.169978844357818,0.169978844357818,0.007649147319458,0.0108175278797673,-0.000738334250174279,-0.000748905776291583,1.17176605713566,6,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",7,0.386487276414269,0.402535894963308,0.275570183647837,0.424344083835278,-0.0417975284837847,-0.00861708193459915,1,4,-44107603835502.5,-22480350391936.9,55833764672252.7,92021729093435.2,3835602069489.5,3413709305079.1,1.04352609037233,1,0.014018691588785,0.014018691588785,Inf,0,2.2017551504251e-34,0,1,0,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",8,0.304196834743839,0.323228917307055,0.211153600641973,0.213329378152639,-0.0326435814998654,-0.0315126699576959,0.946767942081504,13,0.28496369823787,0.259665127541343,0.167413470374726,0.214982661598317,-0.0232696810917871,-0.0193840671042559,1.20839091633709,1,0.0445682451253482,0.0445682451253482,NA,0,0,0,1,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
