"countryOnly","country","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Cameroon","Cameroon2009",22,0.177367626602749,0.143305179520749,0.120633226029608,0.173566878980892,0.0240360172647457,0.0585569081705037,0.1721305795489,22,0.177367626602749,0.143305179520749,0.120633226029608,0.173566878980892,0.0240360172647457,0.0585569081705037,0.1721305795489,22,0.177367626602749,0.143305179520749,0.120633226029608,0.173566878980892,0.0240360172647457,0.0585569081705037,0.1721305795489,-43,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",146,0.157382264506165,0.15,0.0977641195376901,0.13525641025641,-0.0556537802627375,-0.0336690611865522,0.981040483098209,146,0.157382264506165,0.15,0.0977641195376901,0.13525641025641,-0.0556537802627375,-0.0336690611865522,0.981040483098209,146,0.157382264506165,0.15,0.0977641195376901,0.13525641025641,-0.0556537802627375,-0.0336690611865522,0.981040483098209,-286,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",139,0.163595918097965,0.149420991477303,0.132926786219347,0.174342105263158,0.00342083459044657,-0.000684654841594293,0.606951326985903,139,0.163595918097965,0.149420991477303,0.132926786219347,0.174342105263158,0.00342083459044657,-0.000684654841594293,0.606951326985903,139,0.163595918097965,0.149420991477303,0.132926786219347,0.174342105263158,0.00342083459044657,-0.000684654841594293,0.606951326985903,-278,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",128,0.196518622600058,0.144424164137174,0.161730148498646,0.176850207,-0.0728094000692973,-0.0818394213396975,1.45645045474241,128,0.196518622600058,0.144424164137174,0.161730148498646,0.176850207,-0.0728094000692973,-0.0818394213396975,1.45645045474241,128,0.196518622600058,0.144424164137174,0.161730148498646,0.176850207,-0.0728094000692973,-0.0818394213396975,1.45645045474241,-254,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",77,0.221379764190787,0.178657111963561,0.150957355156444,0.180082559339525,-0.0569858316479807,-0.0501419042335937,1.76858140553781,77,0.221379764190787,0.178657111963561,0.150957355156444,0.180082559339525,-0.0569858316479807,-0.0501419042335937,1.76858140553781,77,0.221379764190787,0.178657111963561,0.150957355156444,0.180082559339525,-0.0569858316479807,-0.0501419042335937,1.76858140553781,-152,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",33,0.243512427228175,0.184512547999888,0.195097840835051,0.262,0.00715368484261265,0.0138977411617979,0.395292249088662,33,0.243512427228175,0.184512547999888,0.195097840835051,0.262,0.00715368484261265,0.0138977411617979,0.395292249088662,33,0.243512427228175,0.184512547999888,0.195097840835051,0.262,0.00715368484261265,0.0138977411617979,0.395292249088662,-66,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",18,0.243898520130532,0.20446165834623,0.16346917315347,0.264,-0.139340138615733,-0.136631662937213,1.14659449705687,18,0.243898520130532,0.20446165834623,0.16346917315347,0.264,-0.139340138615733,-0.136631662937213,1.14659449705687,18,0.243898520130532,0.20446165834623,0.16346917315347,0.264,-0.139340138615733,-0.136631662937213,1.14659449705687,-34,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",NA,NA,NA,NA,NA,NA,NA,NA,7,0.14885300152704,0.0920334927602779,0.176137065702923,0.123333333333333,-0.0409008162772976,-0.0276497352998663,2.25507326847296,7,0.14885300152704,0.0920334927602779,0.176137065702923,0.123333333333333,-0.0409008162772976,-0.0276497352998663,2.25507326847296,-7,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",NA,NA,NA,NA,NA,NA,NA,NA,8,0.169408832436101,0.102434169590122,0.130824799368046,0.201725987460815,-0.00135885596751712,0.000409473027504624,0.905351670130295,8,0.169408832436101,0.102434169590122,0.130824799368046,0.201725987460815,-0.00135885596751712,0.000409473027504624,0.905351670130295,-8,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",15,0.261290663058311,0.226735015772871,0.148462037959054,0.140476190476191,-0.0159922366794815,-0.0137513011388209,0.444444444444444,15,0.261290663058311,0.226735015772871,0.148462037959054,0.140476190476191,-0.0159922366794815,-0.0137513011388209,0.444444444444444,15,0.261290663058311,0.226735015772871,0.148462037959054,0.140476190476191,-0.0159922366794815,-0.0137513011388209,0.444444444444444,-30,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",20,0.194056007442591,0.141199883621215,0.153057567064624,0.101480083511734,0.0709980993797767,0.0595919719654128,0.110314645462496,20,0.194056007442591,0.141199883621215,0.153057567064624,0.101480083511734,0.0709980993797767,0.0595919719654128,0.110314645462496,20,0.194056007442591,0.141199883621215,0.153057567064624,0.101480083511734,0.0709980993797767,0.0595919719654128,0.110314645462496,-38,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",35,0.174883482826417,0.131183182499635,0.146059188638736,0.243844193262411,-0.115921697304667,-0.121472815198643,0.367518942756486,35,0.174883482826417,0.131183182499635,0.146059188638736,0.243844193262411,-0.115921697304667,-0.121472815198643,0.367518942756486,35,0.174883482826417,0.131183182499635,0.146059188638736,0.243844193262411,-0.115921697304667,-0.121472815198643,0.367518942756486,-70,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",20,0.126668287814389,0.104974499276516,0.0781058665985591,0.124528301886792,-0.0130314976859963,-0.00556103520707187,0.725423164815032,20,0.126668287814389,0.104974499276516,0.0781058665985591,0.124528301886792,-0.0130314976859963,-0.00556103520707187,0.725423164815032,20,0.126668287814389,0.104974499276516,0.0781058665985591,0.124528301886792,-0.0130314976859963,-0.00556103520707187,0.725423164815032,-32,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",198,0.167885707229513,0.133333333333333,0.137520504747736,0.190541305031764,-0.0530560632157835,-0.0670753604886787,1.25616410142833,198,0.167885707229513,0.133333333333333,0.137520504747736,0.190541305031764,-0.0530560632157835,-0.0670753604886787,1.25616410142833,198,0.167885707229513,0.133333333333333,0.137520504747736,0.190541305031764,-0.0530560632157835,-0.0670753604886787,1.25616410142833,-388,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",33,0.249634193407314,0.175828355884689,0.197586764395488,0.273132331902718,-0.105711859200108,-0.0567445021108855,1.25522503719282,33,0.249634193407314,0.175828355884689,0.197586764395488,0.273132331902718,-0.105711859200108,-0.0567445021108855,1.25522503719282,33,0.249634193407314,0.175828355884689,0.197586764395488,0.273132331902718,-0.105711859200108,-0.0567445021108855,1.25522503719282,-66,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",13,0.210476715823352,0.188283190010641,0.117774604841192,0.124851752021563,-0.0216829280071402,-0.00882410038819342,0.924441901089811,13,0.210476715823352,0.188283190010641,0.117774604841192,0.124851752021563,-0.0216829280071402,-0.00882410038819342,0.924441901089811,13,0.210476715823352,0.188283190010641,0.117774604841192,0.124851752021563,-0.0216829280071402,-0.00882410038819342,0.924441901089811,-26,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",42,0.0992666851375956,0.0476733852927338,0.103982021113442,0.153883486540823,-0.0260911247492227,-0.0433386434617465,0.666666666666667,42,0.0992666851375956,0.0476733852927338,0.103982021113442,0.153883486540823,-0.0260911247492227,-0.0433386434617465,0.666666666666667,42,0.0992666851375956,0.0476733852927338,0.103982021113442,0.153883486540823,-0.0260911247492227,-0.0433386434617465,0.666666666666667,-82,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",29,0.175529896208803,0.104279980166448,0.150323370331304,0.205254649595175,-0.0272041029464587,-0.0520157683285037,1.71751640765983,29,0.175529896208803,0.104279980166448,0.150323370331304,0.205254649595175,-0.0272041029464587,-0.0520157683285037,1.71751640765983,29,0.175529896208803,0.104279980166448,0.150323370331304,0.205254649595175,-0.0272041029464587,-0.0520157683285037,1.71751640765983,-56,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",33,0.126960350645377,0.108021458374835,0.0980414220200966,0.15,-0.00280943142498135,0.00546787015167079,0.931137157161301,33,0.126960350645377,0.108021458374835,0.0980414220200966,0.15,-0.00280943142498135,0.00546787015167079,0.931137157161301,33,0.126960350645377,0.108021458374835,0.0980414220200966,0.15,-0.00280943142498135,0.00546787015167079,0.931137157161301,-64,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",40,0.188884656888017,0.144398858111062,0.169678755434392,0.310467289719626,0.0148657420419422,0.00673092078793223,1,40,0.188884656888017,0.144398858111062,0.169678755434392,0.310467289719626,0.0148657420419422,0.00673092078793223,1,40,0.188884656888017,0.144398858111062,0.169678755434392,0.310467289719626,0.0148657420419422,0.00673092078793223,1,-78,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",10,0.240804939147595,0.246157611130617,0.104334054693457,0.162755098039216,0.0140661871810102,0.0209058364662663,0.259771480196433,10,0.240804939147595,0.246157611130617,0.104334054693457,0.162755098039216,0.0140661871810102,0.0209058364662663,0.259771480196433,10,0.240804939147595,0.246157611130617,0.104334054693457,0.162755098039216,0.0140661871810102,0.0209058364662663,0.259771480196433,-20,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",67,0.208451718825704,0.187831594063913,0.131008421593102,0.122810350877193,-0.0145932207227479,-0.0237269618669646,0.322135829817997,67,0.208451718825704,0.187831594063913,0.131008421593102,0.122810350877193,-0.0145932207227479,-0.0237269618669646,0.322135829817997,67,0.208451718825704,0.187831594063913,0.131008421593102,0.122810350877193,-0.0145932207227479,-0.0237269618669646,0.322135829817997,-129,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",22,0.119310043828378,0.113879817266664,0.106741559168686,0.105692995529061,0.00131782811843298,0.00494056760508501,0.967703475213224,22,0.119310043828378,0.113879817266664,0.106741559168686,0.105692995529061,0.00131782811843298,0.00494056760508501,0.967703475213224,22,0.119310043828378,0.113879817266664,0.106741559168686,0.105692995529061,0.00131782811843298,0.00494056760508501,0.967703475213224,-44,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",27,0.151232305784974,0.157958723599269,0.138489304446719,0.133809523809524,0.126200956832464,0.0330241514921745,0.094815452361005,27,0.151232305784974,0.157958723599269,0.138489304446719,0.133809523809524,0.126200956832464,0.0330241514921745,0.094815452361005,27,0.151232305784974,0.157958723599269,0.138489304446719,0.133809523809524,0.126200956832464,0.0330241514921745,0.094815452361005,-46,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",7,0.168318452627658,0.157166078423824,0.085210960202954,0.044623977086743,-0.0349760376432554,-0.0346487360389856,3.46338650509186,7,0.168318452627658,0.157166078423824,0.085210960202954,0.044623977086743,-0.0349760376432554,-0.0346487360389856,3.46338650509186,7,0.168318452627658,0.157166078423824,0.085210960202954,0.044623977086743,-0.0349760376432554,-0.0346487360389856,3.46338650509186,-12,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",520,0.104513443855634,0.075,0.0909529631235872,0.115924369747899,0.0452114731955928,0.0435935877691841,0.714285714285714,520,0.104513443855634,0.075,0.0909529631235872,0.115924369747899,0.0452114731955928,0.0435935877691841,0.714285714285714,520,0.104513443855634,0.075,0.0909529631235872,0.115924369747899,0.0452114731955928,0.0435935877691841,0.714285714285714,-1039,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",128,0.325968531224937,0.263151272557192,0.211458748782061,0.348717948717949,-0.0249852370290852,-0.136051326114481,1.2,128,0.325968531224937,0.263151272557192,0.211458748782061,0.348717948717949,-0.0249852370290852,-0.136051326114481,1.2,128,0.325968531224937,0.263151272557192,0.211458748782061,0.348717948717949,-0.0249852370290852,-0.136051326114481,1.2,-256,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",162,0.249291501611401,0.200037720667945,0.175941857488262,0.230909090909091,0.0431650229759466,0.0570092454207931,0.822904255809597,162,0.249291501611401,0.200037720667945,0.175941857488262,0.230909090909091,0.0431650229759466,0.0570092454207931,0.822904255809597,162,0.249291501611401,0.200037720667945,0.175941857488262,0.230909090909091,0.0431650229759466,0.0570092454207931,0.822904255809597,-323,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",88,0.196129156875462,0.200387680109977,0.117339499650927,0.192857142857143,-0.0372503675756647,-0.00730086133916496,0.496458139529295,88,0.196129156875462,0.200387680109977,0.117339499650927,0.192857142857143,-0.0372503675756647,-0.00730086133916496,0.496458139529295,88,0.196129156875462,0.200387680109977,0.117339499650927,0.192857142857143,-0.0372503675756647,-0.00730086133916496,0.496458139529295,-176,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",36,0.18534795518458,0.189476851350372,0.0892784768334231,0.177777777777778,-0.0703647440092063,-0.0546904478091264,1.63518904688421,36,0.18534795518458,0.189476851350372,0.0892784768334231,0.177777777777778,-0.0703647440092063,-0.0546904478091264,1.63518904688421,36,0.18534795518458,0.189476851350372,0.0892784768334231,0.177777777777778,-0.0703647440092063,-0.0546904478091264,1.63518904688421,-72,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",81,0.277643050730053,0.236176221955128,0.213205452871506,0.337777777777777,-0.0518855590033583,-0.00260048672267112,3.52259025587102,81,0.277643050730053,0.236176221955128,0.213205452871506,0.337777777777777,-0.0518855590033583,-0.00260048672267112,3.52259025587102,81,0.277643050730053,0.236176221955128,0.213205452871506,0.337777777777777,-0.0518855590033583,-0.00260048672267112,3.52259025587102,-162,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",28,0.282881569500252,0.247971105385575,0.190973176701483,0.270746268656716,-0.0394536014400279,-0.0633548448793203,1.28384628620535,28,0.282881569500252,0.247971105385575,0.190973176701483,0.270746268656716,-0.0394536014400279,-0.0633548448793203,1.28384628620535,28,0.282881569500252,0.247971105385575,0.190973176701483,0.270746268656716,-0.0394536014400279,-0.0633548448793203,1.28384628620535,-56,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",120,0.108114832658075,0.0666666666666667,0.107207236470155,0.104197050721115,-0.00364612470895217,-0.0148144769712955,0.795723304953076,120,0.108114832658075,0.0666666666666667,0.107207236470155,0.104197050721115,-0.00364612470895217,-0.0148144769712955,0.795723304953076,120,0.108114832658075,0.0666666666666667,0.107207236470155,0.104197050721115,-0.00364612470895217,-0.0148144769712955,0.795723304953076,-236,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",7,0.270163835271426,0.241281432328445,0.151772517669068,0.203225806451613,-0.00361498617601175,0.0111148953898397,0.853281394288585,7,0.270163835271426,0.241281432328445,0.151772517669068,0.203225806451613,-0.00361498617601175,0.0111148953898397,0.853281394288585,7,0.270163835271426,0.241281432328445,0.151772517669068,0.203225806451613,-0.00361498617601175,0.0111148953898397,0.853281394288585,-12,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",20,0.237148514448298,0.241079571343322,0.116530985878275,0.171444784707068,-0.0459496131063167,-0.0459147368413548,2.53599970539678,20,0.237148514448298,0.241079571343322,0.116530985878275,0.171444784707068,-0.0459496131063167,-0.0459147368413548,2.53599970539678,20,0.237148514448298,0.241079571343322,0.116530985878275,0.171444784707068,-0.0459496131063167,-0.0459147368413548,2.53599970539678,-40,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",12,0.342431018233599,0.156586937201083,0.431033112165093,0.310416666666667,-0.184939616405349,-0.0941079511476756,1.535485201867,12,0.342431018233599,0.156586937201083,0.431033112165093,0.310416666666667,-0.184939616405349,-0.0941079511476756,1.535485201867,12,0.342431018233599,0.156586937201083,0.431033112165093,0.310416666666667,-0.184939616405349,-0.0941079511476756,1.535485201867,-24,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",7,0.0955408839909116,0.0868548059716724,0.0610612708809808,0.110535,0.0533415643583366,0.0369482943438606,0.123538057865225,7,0.0955408839909116,0.0868548059716724,0.0610612708809808,0.110535,0.0533415643583366,0.0369482943438606,0.123538057865225,7,0.0955408839909116,0.0868548059716724,0.0610612708809808,0.110535,0.0533415643583366,0.0369482943438606,0.123538057865225,-13,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",67,0.148997313391614,0.156317401908171,0.0816228825115483,0.093333333333333,-0.0160948601585462,-0.0160882314787524,0.725136727113243,67,0.148997313391614,0.156317401908171,0.0816228825115483,0.093333333333333,-0.0160948601585462,-0.0160882314787524,0.725136727113243,67,0.148997313391614,0.156317401908171,0.0816228825115483,0.093333333333333,-0.0160948601585462,-0.0160882314787524,0.725136727113243,-132,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",9,0.156652103256642,0.169236267315982,0.0750731726337512,0.159040816326531,-0.0109016184754346,-0.039262499787455,5.33909942443039,9,0.156652103256642,0.169236267315982,0.0750731726337512,0.159040816326531,-0.0109016184754346,-0.039262499787455,5.33909942443039,9,0.156652103256642,0.169236267315982,0.0750731726337512,0.159040816326531,-0.0109016184754346,-0.039262499787455,5.33909942443039,-14,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",59,0.196049604474211,0.160262258210194,0.151166730625004,0.15,-0.0428802508203083,-0.0498100762339772,1.71428571428571,59,0.196049604474211,0.160262258210194,0.151166730625004,0.15,-0.0428802508203083,-0.0498100762339772,1.71428571428571,59,0.196049604474211,0.160262258210194,0.151166730625004,0.15,-0.0428802508203083,-0.0498100762339772,1.71428571428571,-117,"2013","Sub-Saharan Africa","Madagascar","Low income"
