"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Chile","Chile2010",2,0.23301998704882,0.23301998704882,0.00428549564355482,0,-0.002494551143174,-0.00267026702670266,1,4,0.458781232524943,0.416925303287872,0.422381438985675,0.861906400021565,-0.118421464366968,-0.105847338420381,2.09504374558896,17,0.36556688462924,0.331479486254605,0.194684493465286,0.32156862745098,0.0904253464897667,0.0753063344883161,0.173534234180081,16,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",10,0.177129818402921,0.180742812476461,0.0482185555632253,0.0476190476190476,0.000829557640019591,-0.000993444464032697,1.34707669454281,95,0.142237743519967,0.125,0.0770729717823891,0.075576923076923,0.00149196259071993,-0.0176829045089719,0.8133375001363,9,0.27759160877713,0.252844991588745,0.175987453211818,0.23,0.0019268733391933,-0.00471793743722813,2.43997944153689,11,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",24,0.213152603796284,0.210641009185409,0.11726180774107,0.241927222222222,0.0281321470082073,-0.00716185136365343,0.567328633744625,28,0.21940353262574,0.244323815591314,0.0770962550164166,0.0668710112359551,-0.00790418388145861,0.0124776995028799,0.971513738601681,37,0.300750018438809,0.256949020117972,0.152967934065885,0.307142857142857,0.0228441926532779,0.0574171775929085,1.82089479600134,10,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",2,0.193943769828246,0.193943769828246,0.0419366359405009,0.0593073593073593,0.016465221669128,0.0158612705124333,0.623586040914561,1,0.5,0.5,NA,0,0,0,1,1,0.533333333333333,0.533333333333333,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",NA,NA,NA,NA,NA,NA,NA,NA,28,0.316962261774895,0.264752036293543,0.205160072654143,0.375029740661432,0.0834929328156175,0.0727320469339496,0.256115321364102,7,0.415832414279656,0.433423645691583,0.133369772747703,0,0.0416346705686981,0.0285922090047233,0.482758620689655,2,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",3,0.428912670047126,0.347951845475464,0.197011485815171,0.368371212121212,-0.000106381097948119,-0.00165094424041978,0.985311961265938,1,0.306122448979592,0.306122448979592,NA,0,0,0,1,1,0.6,0.6,NA,0,0,0,1,0,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",6,0.238527480469384,0.224830900090794,0.0712281588415895,0.0931722105263158,0.00898152652443918,-0.0168338218827736,0.973916569318648,NA,NA,NA,NA,NA,NA,NA,NA,3,0.267676769204803,0.200000004584107,0.129209054612413,0.23030303030303,-0.0456779954689296,-0.0456779954689296,1,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",2,0.19890028773376,0.19890028773376,0.216374675043083,0.306,0.0139330444638315,0.0139090909090909,0.914433707915991,25,0.213209434375893,0.217856528822572,0.14947282673324,0.230714285714286,-0.00198497171290631,-0.000669814677310041,0.857142857142857,10,0.254066112460517,0.266837008128515,0.140533780086883,0.2625,0.00547474576184453,0.00665477015340802,0.923076923076923,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",5,0.326750365529691,0.214166103627248,0.239147215939781,0.338850595113802,-0.142243708292752,-0.179996507824429,6.06090815421875,1,0.225,0.225,NA,0,0,0,1,3,0.268838286851639,0.319517361138781,0.201939941763194,0.329868846153846,-0.114821643961699,-0.121745245465916,1.21870181869194,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",8,0.234618808373043,0.234637114746013,0.00865165061224824,0,0.00137346434978131,-0.00278085293826477,0.937389679832386,73,0.184620996807192,0.150144770942247,0.129361376178524,0.175,-0.00711099309198324,-0.0461488051097735,0.261190864946315,72,0.237974695124604,0.136722744682472,0.206768612399215,0.296577181208054,0.0371819888870323,0.0271892227861471,1.23261390267905,23,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",1,0.13432224353966,0.13432224353966,NA,0,0,0,1,4,0.548026922249292,0.462636587932469,0.44302691040909,0.833333333333333,0.0635347537124318,0.0488945644487232,0.901200242453663,3,0.486176146616281,0.25,0.593504838104794,1.15,-0.0170919384437471,-0.0228070175438596,1,10,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",3,0.475905729295401,0.47610072808226,0.0649540579177559,0.0920591059580517,-0.00416688661520328,0.0221542022739029,1.11897774468632,NA,NA,NA,NA,NA,NA,NA,NA,2,0.82818138407316,0.82818138407316,0.00883883476483181,0.0125,-0.00602018143747481,-0.00528846153846152,5.53371534895268,2,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",3,0.623833311401314,0.607166896010907,0.389164996583492,0.524727867297886,-0.191741185976975,-0.0914690351282781,1.5888880468254,1,0.26443939885393,0.26443939885393,NA,0,0,0,1,4,0.601492430091436,0.621535608911627,0.198195518139062,0.192136645962733,0.133372822669214,0.166157306779464,0.161672218371048,4,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",2,0.253342298449977,0.253342298449977,0.0521785878950573,0.0737916666666667,0.00918585827838661,0.00922395833333333,0.747084170028107,5,0.0474528009001871,0.0397451415217845,0.0477596386492576,0.0688630579819795,-0.0085782293127497,-0.00851732514965797,1.1792988756965,10,0.233510049653344,0.219627626030712,0.183314602109057,0.301666666666667,-0.0942936925714908,-0.104006568466557,0.715700789718424,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",9,0.257154640344642,0.2,0.205535875168284,0.178642391060977,0.13275369562249,0.105436801453853,0.223868212782546,6,0.264531355694632,0.257021624327698,0.15789548623445,0.146893939393939,0.0483372858283409,0.0329527049043178,0.469323487238326,7,0.286071702276457,0.219389390169386,0.200965704048942,0.164684769038702,-0.0597443377922851,-0.0238087827323381,3.08573252983723,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",2,0.169927536231884,0.169927536231884,0.210167848852668,0.297222222222222,-0.140456623060816,-0.146765010351967,83.9565217391304,3,0.157783803641138,0.167277126522475,0.112348718788682,0.1,-0.136452225350517,-0.0872795178677532,18.5213041456565,4,0.167898941241443,0.122,0.139614284318035,0.111327512670014,0.110599822703992,0.110599822703992,0.183333333333333,0,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",24,0.109534362483719,0.0648662195629781,0.101301290691554,0.162334397683398,0.0441472803075084,0.0108653163000555,0.265534845562143,68,0.151209318015289,0.110892213651602,0.128395440674076,0.12156862745098,-0.026519885496178,-0.0101058825328096,0.714105707445064,143,0.150676998453219,0.12,0.114062956072864,0.152666666666667,-0.0398877274012773,-0.0167818795082759,1.69526894734943,0,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",17,0.161592750900182,0.0839666098258826,0.171826803642307,0.140372222222222,0.094671289093281,0.104760362327793,0.404525152192582,98,0.293112478907214,0.266922060708232,0.188225527610547,0.233137931034483,0.0174121984319177,0.0428882575077517,0.624264633483262,9,0.29985314421672,0.248895969001872,0.1947283755679,0.224858757062147,0.0310457479641033,-0.0152046573417669,0.642604311364923,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jamaica","Jamaica2010",1,0.275,0.275,NA,0,0,0,1,2,0.237543378946443,0.237543378946443,0.135360440969996,0.191428571428571,-0.0734952716111165,-0.0680748663101604,3.15857142622613,5,0.282883051430832,0.295454545454545,0.0578244033894813,0.0711111111111112,-0.000982458359396247,-0.00049194649194649,1,0,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",42,0.293790816214262,0.357140627062152,0.152934238897709,0.167692307692308,-0.120317037586444,-0.0537916673036477,1.7829507945134,5,0.130449601160261,0.108273026315789,0.114176628430301,0.0575,0.000304210245724257,-0.0129005602240896,0.466760563380282,9,0.10742360779672,0.112273284313726,0.0768438465184356,0.131,-0.0235950928404841,-0.0335945659762416,0.533703101463444,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",2,0.320902099670658,0.320902099670658,0.00233271189856081,0.00329895280405379,0.0011404902474407,0.00104966680128984,0.547303177201093,1,0.457981651376147,0.457981651376147,NA,0,0,0,1,3,0.365447798042262,0.357597784952677,0.122258375045065,0.134368530020704,0.0106460211220241,-0.000555780006298884,0.70931074575441,2,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",2,0.240093828104207,0.240093828104207,0.0383016173142713,0.0541666666666667,-0.011697513372271,-0.0116071428571429,1.73586322172964,1,0.0571428571428571,0.0571428571428571,NA,0,0,0,1,3,0.211279461279461,0.25,0.0874894622968496,0.161616161616162,-0.0273500027598388,-0.0273500027598388,4.16666666666667,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",12,1.1375939076084,0.603454909090849,1.55393768243873,1.25669642857143,0.230499812685271,0.231834264605316,0.559428987885789,2,0.269021982591519,0.269021982591519,0.325783378823038,0.460727272727273,-0.153302093537557,-0.153575757575758,3.0053340106498,10,0.643704180265007,0.561314062733867,0.371759003656714,0.333333333333333,0.137131639440546,0.138943990128021,0.943005790426947,0,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",3,0.309433230876851,0.307720799954667,0.01373553635817,0.0119923857868021,0.00267249152432385,0.000703568229322196,1,3,0.187660673991314,0.194137902835591,0.0993304982578511,0.15,0.0273569363172154,0.0179197994987469,0.614498940528209,4,0.237231254828834,0.263473332116867,0.112097589803522,0.257052631578947,0.0469530256622668,0.0432813829445408,0.343515365508383,2,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mali","Mali2010",1,0.291666666666667,0.291666666666667,NA,0,0,0,1,8,0.136422082822016,0.105929819227481,0.136464950039662,0.294,0.030240572282853,0.0321778057069819,0.444396494585891,1,0.428571428571429,0.428571428571429,NA,0,0,0,1,0,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",2,0.352272136487217,0.352272136487217,0.00443674843097442,0,0.000153517686085547,0.000448179271708684,0.97334293816254,8,0.557951729659346,0.580010107149587,0.250457888627987,0.335714285714286,-0.057640957990213,-0.127034690368483,0.890500911511022,2,0.705676257889927,0.705676257889927,0.203444722472815,0.287714285714286,-0.0872025957529789,-0.0799206349206349,1.83697392598127,3,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",24,0.209613126087685,0.234219430946898,0.088482685327172,0.1078,0.0214743133800168,0.0292425057887159,0.331829566351517,48,0.345369064001312,0.314909433599099,0.259216471802645,0.336906173383018,-0.062044032020504,-0.00632326343091318,1.34630706185501,42,0.26137960722592,0.240234265568328,0.185061515309422,0.159420289855072,0.00255685575793669,0.00709155594420454,0.957281486749975,1,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",1,0.625,0.625,NA,0,0,0,1,1,0.474375,0.474375,NA,0,0,0,1,3,0.389764113960335,0.325479452054795,0.32560562668558,0.641621807023662,0.021151964139242,0.021151964139242,0.941176470588235,3,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",20,0.303074229237925,0.333333333333333,0.175844602336218,0.201537553406566,0.0453160771649897,0.0479023611574055,0.370590507130764,8,0.364498030954081,0.254288386639416,0.256597452627929,0.5,-0.0562880345605134,-0.0342191344686284,1.01837391928314,8,0.273407153981218,0.294350097015766,0.153821043486026,0.167472988902607,0.0723271945573199,0.0530375186448988,0.0548459816899166,0,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",32,0.442697889895248,0.438601491166965,0.224042024173575,0.358187134502924,-0.0161952815997998,-0.0173040629417444,0.913860749790662,17,0.286743327688953,0.31528623597341,0.180194791732697,0.193333333333333,-0.0775339201267627,-0.0721114874680859,0.028169014084507,4,0.504516957826141,0.509417766206753,0.118677158722368,0.204166666666667,0.0895201443111012,0.066774703823371,0.269487792117748,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",7,0.431216583540412,0.442032895886393,0.166010753107386,0.22051282051282,-0.105569664316075,-0.210519945956454,0.793951147041667,5,0.282717843639071,0.288593539881895,0.141249758083118,0.261904761904762,-0.0280688369716217,-0.0107301587301587,1.07643479714439,7,0.248299682493047,0.291751172524125,0.139214659544289,0.282269503546099,0.0132716746916378,0.0308875817964364,0.304594266917746,0,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",1,0.307594613583138,0.307594613583138,NA,0,0,0,1,1,0.207142857142857,0.207142857142857,NA,0,0,0,1,3,0.249720523676181,0.240328526464732,0.0800294296850984,0.07,0.0758020024210987,0.0855114744069913,0.099809319434999,0,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",5,0.322418598218034,0.324240927816744,0.275774057543612,0.2125,0.048934507299556,-0.0301958158158158,11.5146218665131,74,0.305886916377229,0.274320669331333,0.268849652333754,0.291666666666667,-0.0123682809206493,0.00400712211810931,1.13767213479151,15,0.200677352913379,0.101867390077574,0.208907652785796,0.253333333333333,-0.0275894989112416,-0.0362470587234259,1.43034151421997,8,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",8,0.143295396123783,0.134394635602777,0.077072683609805,0.11536231884058,0.0574082102900954,0.0605001848263417,0.478393687829594,36,0.186246301858032,0.2,0.132807584057308,0.15,-0.0383969306382251,-0.0247445899010593,0.80405102612573,5,0.709086194972601,0.644572883747699,0.626413377218021,0.848076923076923,-0.224947881253616,-0.265307692307692,1.02824408785848,2,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",2,0.0767881881054471,0.0767881881054471,0.0209154322474876,0.0295788879472925,0.00357256781131139,0.00352129618420149,0.785475669928258,1,0.166666666666667,0.166666666666667,NA,0,0,0,1,1,0.384615384615385,0.384615384615385,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",53,0.163460579687784,0.162461258277926,0.0874045907685572,0.102276508838906,0.0488147814079138,0.040912536053896,0.452574823148025,18,0.342195007824682,0.327718494960727,0.175134196214712,0.207843137254902,-0.0415704041279687,-0.102872450427628,0.970227632825056,22,0.194552028624634,0.215742182951022,0.117444329297889,0.154414414414414,0.0495865462907638,0.186566241145859,1.05241538478624,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",33,0.23505264242498,0.123692482483135,0.231769471318604,0.325,0.0990817062060737,0.119844424140039,0.461453042345717,31,0.225995490691076,0.244071277578588,0.0861473744444182,0.05,-0.0121749025692937,-0.0177784402984162,0.669494385554012,17,0.28267289885675,0.203498266438195,0.257528235527064,0.235294117647059,-0.0493310782753148,-0.0584328083552456,1.10800248668814,12,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",15,0.375589021753631,0.260661712075155,0.315121584569038,0.579334654787483,0.0975032106490914,0.0483387217286552,0.816615869046762,1,0.173358650494684,0.173358650494684,NA,0,0,0,1,9,0.427457760640042,0.387130941489148,0.335448491533414,0.668710859446454,0.0772888684665293,0.0470213721163559,1.64206246603599,0,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",1,0.215272727272727,0.215272727272727,Inf,0,0,0,1,16,0.405049635857388,0.405434436031746,0.147709669418743,0.0946666666666667,-0.0258243992500726,0.0402834374676447,1.19174486255324,6,0.255013901226117,0.244255222100444,0.251578794964074,0.255725879170424,0.0129205530318837,-0.0223448055024141,0.968182124376651,4,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",NA,NA,NA,NA,NA,NA,NA,NA,7,0.196867929093394,0.208726862536191,0.0835219808735961,0.06,0.00770529946967151,0.023995432982616,1.97953910371378,5,0.298953703892215,0.302279437806438,0.164799810443514,0.159771013729254,0.000199794120381237,-0.0177784961828054,3.07640726481905,2,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",9,0.437677172810679,0.404295736006152,0.287563175500909,0.588068861652694,0.0474990771729632,-0.0154421124545005,0.483765049946424,3,0.560778763117258,0.562445163618941,0.0736361571289209,0.0933847402597403,0.0195507365376101,0.0150341248663617,0.728721525251196,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",14,0.251739704150184,0.191924492390559,0.208255908869109,0.38,0.0137418467824275,0.0325925903902253,1.22735485170471,77,0.286599964283256,0.324754522066821,0.17078733114769,0.193888888888889,-0.0478239547778894,-0.0314048912794971,1.6859612995734,13,0.491416407549472,0.479872227860649,0.332136096361585,0.504285714285714,0.166622489795992,0.14383115908516,0.187396549925438,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",1,0.384615384615385,0.384615384615385,NA,0,0,0,1,6,0.284289324856745,0.286278152532623,0.0952805235571981,0.16375,-0.00865959317167247,-0.00550372703305065,1.71874995653828,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Tajikistan","Tajikistan2013",3,0.258082350883013,0.258557131966939,0.097552510139982,0.109527664333641,-0.001805626817263,0.00182215113285777,1.03126739960683,3,0.157564848634308,0.119522017477992,0.13953608902036,0.238571428571429,-0.0478492395500877,-0.0624542124542125,1.88224304051141,2,0.510287797474522,0.510287797474522,0.0310021327408937,0.0438436365846628,0.0032844706422688,0.00370108620519881,0.894390402793875,0,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",1,0.181818181818182,0.181818181818182,NA,2.77555756156289e-17,0,0,1,3,0.325047898776664,0.326376489378791,0.226676706799599,0.455555555555555,0.0452430523198527,0.0442442442442442,1,17,0.204204375635114,0.185324951750368,0.146729694129122,0.263333333333333,0.038228595680978,0.0612713290582154,0.474438444296201,1,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",4,0.201194385084439,0.207644086211811,0.139496911960309,0.181939393939394,0.0595469793149248,0.0508169876100911,0.256793781475223,1,0.439489348536149,0.439489348536149,Inf,0,0,0,1,1,0.238095238095238,0.238095238095238,Inf,0,0,0,1,2,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",68,0.401944403074823,0.383252101489155,0.260194839017093,0.44,-0.0910813217748692,-0.0712795871007258,1.18226680443158,12,0.263009352328473,0.191585928853542,0.156256822725221,0.33375,-0.023577663012437,0.0245226593105681,1.15384615384615,4,0.562769954811155,0.421206731776735,0.629489734760096,1.29965,0.10103276341162,0.0819263920780713,0.958810504210758,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",19,0.206951130529735,0.221045414055845,0.138612198067155,0.170333333333333,0.264187351053783,0.0740548881029462,0.240321213818076,60,0.316844799003731,0.218275082505994,0.224398672537567,0.302941176470588,-0.0396919347509435,-0.0285028054725978,1.9399669554115,1,0.333333333333333,0.333333333333333,NA,0,0,0,1,2,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",NA,NA,NA,NA,NA,NA,NA,NA,2,0.117225970463516,0.117225970463516,0.00471404520791031,0.00666666666666665,-0.00191759186526808,-0.00179487179487179,1.97091033776939,3,0.217579725774493,0.217936663421916,0.0368219603098287,0.0422222222222222,-0.0105227565202205,-0.0133443891652847,2.58458339737446,3,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",1,0.333333333333333,0.333333333333333,NA,0,0,0,1,39,0.266214099350537,0.281821461061835,0.112833386344858,0.0503225806451613,0.0481108074869573,0.0615355469702665,0.162278078262871,61,0.310689236395909,0.272603381759465,0.225367243013005,0.363333333333333,0.0144391641710004,0.0134918758183164,0.836999970774985,23,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",17,0.200119081016413,0.186046424818186,0.101059099185895,0.125755860593861,-0.016456176279499,-0.0187234769733963,1.55910926393264,2,0.341757564887109,0.341757564887109,0.360412432383794,0.509700149925038,-0.158788699866728,-0.160022140092744,2.70797717958498,18,0.349637856457763,0.330978386167308,0.223721415688819,0.2,-0.0029035631743196,-0.00767048467205242,1.19728834301572,1,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",2,0.221805656199214,0.221805656199214,0.0974180210713003,0.137769886618581,0,0,1,1,2e-05,2e-05,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",53,0.364343515253064,0.356947601720945,0.217478710873572,0.461734693877551,-0.0477265184211554,-0.00572635366748671,1.52359067596526,24,0.27362192690215,0.220187936547966,0.21567091931712,0.31039886039886,0.0267922262383832,0.0277345920415951,0.849921742790927,34,0.41483488178197,0.314759470472072,0.239986609178594,0.36,0.0261849333443354,0.02508938550436,0.737824605450574,0,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",3,0.29276546812681,0.275195325232496,0.101315455393253,0.2,0.000622312408173464,-0.000829187396351576,0.960680968067043,5,0.304773756552643,0.255823148518511,0.180932106901937,0.256209150326797,0.00522389197549133,-0.0312459471977768,0.67096189629401,2,0.184471145630481,0.184471145630481,0.131387174294758,0.185809523809524,0.0923502981661654,0.0834966847498493,0.469142245464024,0,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",1,0.111111111111111,0.111111111111111,NA,0,0,0,1,5,0.33678045658167,0.36,0.102950090617957,0.096,0.031032754037568,0.0435563218390805,0.875,1,0.17,0.17,NA,0,0,0,1,1,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",3,0.165572999689417,0.16660313535672,0.051079002445982,0,0.000701991809861168,-0.00108962412254144,4.52418849702448,13,0.190631531080915,0.209056101164271,0.0932635373157307,0.110099337748344,-0.0151008340200512,-0.0154643008521819,0.933333333333333,3,0.260013187687716,0.183078262516918,0.188256315012682,0.316845778599835,0.0286071348097951,0.0271643302462046,0.784979720952915,1,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
