"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Cameroon","Cameroon2009",2,0.175279100745559,0.175279100745559,0.0850790190801422,0.120319902656536,-0.0200533171094227,-0.0200533171094227,1.5,2,0.175279100745559,0.175279100745559,0.0850790190801422,0.120319902656536,-0.0200533171094227,-0.0200533171094227,1.5,NA,NA,NA,NA,NA,NA,NA,NA,1,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",68,0.169343810615188,0.150730834694936,0.107946194130308,0.14,-0.0379241760048267,-0.0336211734672046,0.890189281845408,68,0.169343810615188,0.150730834694936,0.107946194130308,0.14,-0.0379241760048267,-0.0336211734672046,0.890189281845408,68,0.169343810615188,0.150730834694936,0.107946194130308,0.14,-0.0379241760048267,-0.0336211734672046,0.890189281845408,-133,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",139,0.148493891414206,0.160148633218047,0.0807576830650417,0.08,0.00632046438030485,0.004969619183342,0.213010092011869,139,0.148493891414206,0.160148633218047,0.0807576830650417,0.08,0.00632046438030485,0.004969619183342,0.213010092011869,139,0.148493891414206,0.160148633218047,0.0807576830650417,0.08,0.00632046438030485,0.004969619183342,0.213010092011869,-275,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",98,0.247149659012532,0.293422334570696,0.176217090294699,0.2,0.0310813614995383,-0.0561207856905437,21.8963102260513,98,0.247149659012532,0.293422334570696,0.176217090294699,0.2,0.0310813614995383,-0.0561207856905437,21.8963102260513,98,0.247149659012532,0.293422334570696,0.176217090294699,0.2,0.0310813614995383,-0.0561207856905437,21.8963102260513,-196,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",6,0.204141073787205,0.182788436011946,0.19142159993754,0,-0.0281238986211556,-0.102113095238095,0.774957943573139,6,0.204141073787205,0.182788436011946,0.19142159993754,0,-0.0281238986211556,-0.102113095238095,0.774957943573139,6,0.204141073787205,0.182788436011946,0.19142159993754,0,-0.0281238986211556,-0.102113095238095,0.774957943573139,-4,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",21,0.139339681382713,0.133027276745028,0.0768143623086555,0.072,-0.0703110195321268,-0.0661076814881966,1.18345448296479,21,0.139339681382713,0.133027276745028,0.0768143623086555,0.072,-0.0703110195321268,-0.0661076814881966,1.18345448296479,21,0.139339681382713,0.133027276745028,0.0768143623086555,0.072,-0.0703110195321268,-0.0661076814881966,1.18345448296479,-42,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominica","Dominica2010",5,0.28528796667314,0.325111607142857,0.133617073304968,0.249113475177305,0.0622172132773229,0.0644527371614363,0.0980392156862746,NA,NA,NA,NA,NA,NA,NA,NA,5,0.28528796667314,0.325111607142857,0.133617073304968,0.249113475177305,0.0622172132773229,0.0644527371614363,0.0980392156862746,-5,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",13,0.200424842771233,0.22923293173894,0.067526982074031,0.116766915254237,-0.00730838182660944,-0.000646785685960736,0.687126513994208,13,0.200424842771233,0.22923293173894,0.067526982074031,0.116766915254237,-0.00730838182660944,-0.000646785685960736,0.687126513994208,13,0.200424842771233,0.22923293173894,0.067526982074031,0.116766915254237,-0.00730838182660944,-0.000646785685960736,0.687126513994208,-26,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",19,0.201695941756098,0.165844091281856,0.135745913622202,0.212623816619916,-0.0216853954032682,-0.0309743240388903,1.15033469034423,19,0.201695941756098,0.165844091281856,0.135745913622202,0.212623816619916,-0.0216853954032682,-0.0309743240388903,1.15033469034423,19,0.201695941756098,0.165844091281856,0.135745913622202,0.212623816619916,-0.0216853954032682,-0.0309743240388903,1.15033469034423,-38,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",11,0.108022672876968,0.0855606612585203,0.0393315900307437,0.0528534370946822,0.00635094237122269,-0.0125574447846069,0.748354622899053,NA,NA,NA,NA,NA,NA,NA,NA,11,0.108022672876968,0.0855606612585203,0.0393315900307437,0.0528534370946822,0.00635094237122269,-0.0125574447846069,0.748354622899053,-8,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",148,0.152703780070527,0.110812987580272,0.143786156477944,0.178,-0.0103376298096551,0.030957202423176,1.00026941068705,148,0.152703780070527,0.110812987580272,0.143786156477944,0.178,-0.0103376298096551,0.030957202423176,1.00026941068705,148,0.152703780070527,0.110812987580272,0.143786156477944,0.178,-0.0103376298096551,0.030957202423176,1.00026941068705,-290,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",13,0.311418262683586,0.204391747783919,0.226325080234316,0.450323693507346,-0.114462772101537,-0.0494176070324133,3.16366296355081,13,0.311418262683586,0.204391747783919,0.226325080234316,0.450323693507346,-0.114462772101537,-0.0494176070324133,3.16366296355081,13,0.311418262683586,0.204391747783919,0.226325080234316,0.450323693507346,-0.114462772101537,-0.0494176070324133,3.16366296355081,-23,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",15,0.121361760285192,0.0985833333333335,0.0683147167507077,0.0771563860579757,-0.0179402070228432,-0.0209855997164934,0.26855365307996,15,0.121361760285192,0.0985833333333335,0.0683147167507077,0.0771563860579757,-0.0179402070228432,-0.0209855997164934,0.26855365307996,15,0.121361760285192,0.0985833333333335,0.0683147167507077,0.0771563860579757,-0.0179402070228432,-0.0209855997164934,0.26855365307996,-29,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",5,0.141358831225831,0.115611130182398,0.119446929580932,0.125986394557823,0.00703345942969373,0.00616542681588763,0.976445650108214,NA,NA,NA,NA,NA,NA,NA,NA,5,0.141358831225831,0.115611130182398,0.119446929580932,0.125986394557823,0.00703345942969373,0.00616542681588763,0.976445650108214,-5,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",20,0.161574747754403,0.101408440941286,0.197506801762029,0.159319741758242,-0.0656867225074013,-0.0198314482960213,1.06957595106282,20,0.161574747754403,0.101408440941286,0.197506801762029,0.159319741758242,-0.0656867225074013,-0.0198314482960213,1.06957595106282,20,0.161574747754403,0.101408440941286,0.197506801762029,0.159319741758242,-0.0656867225074013,-0.0198314482960213,1.06957595106282,-40,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",11,0.140432789254555,0.135393258416641,0.0638720483057148,0,-0.000326120066259188,-0.00302964036283414,0.990873444530092,11,0.140432789254555,0.135393258416641,0.0638720483057148,0,-0.000326120066259188,-0.00302964036283414,0.990873444530092,11,0.140432789254555,0.135393258416641,0.0638720483057148,0,-0.000326120066259188,-0.00302964036283414,0.990873444530092,-20,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",7,0.237487080947097,0.248644916394605,0.0728913874801593,0,0.00664579317081548,-0.00418376922845461,0.890928267163157,7,0.237487080947097,0.248644916394605,0.0728913874801593,0,0.00664579317081548,-0.00418376922845461,0.890928267163157,7,0.237487080947097,0.248644916394605,0.0728913874801593,0,0.00664579317081548,-0.00418376922845461,0.890928267163157,-9,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",535,0.141573498507726,0.119846850175105,0.111637142191516,0.145846153846154,0.0122039405603333,0.0150420545844056,0.8,535,0.141573498507726,0.119846850175105,0.111637142191516,0.145846153846154,0.0122039405603333,0.0150420545844056,0.8,535,0.141573498507726,0.119846850175105,0.111637142191516,0.145846153846154,0.0122039405603333,0.0150420545844056,0.8,-1068,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",103,0.283906235425056,0.28782878387402,0.189103572711923,0.286666666666667,0.09401126645672,-0.00306974155547447,1,103,0.283906235425056,0.28782878387402,0.189103572711923,0.286666666666667,0.09401126645672,-0.00306974155547447,1,103,0.283906235425056,0.28782878387402,0.189103572711923,0.286666666666667,0.09401126645672,-0.00306974155547447,1,-205,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",34,0.221828178854367,0.210168291929331,0.0962995511249592,0.165,0.00575501880805571,0.0174493801717933,1.625,34,0.221828178854367,0.210168291929331,0.0962995511249592,0.165,0.00575501880805571,0.0174493801717933,1.625,NA,NA,NA,NA,NA,NA,NA,NA,-34,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",9,1.71600331578986,0.152044979948862,6.01962440057428,0.0233333333333333,-0.971775111103414,-1.53772252199209,0.578294804323641,9,1.71600331578986,0.152044979948862,6.01962440057428,0.0233333333333333,-0.971775111103414,-1.53772252199209,0.578294804323641,9,1.71600331578986,0.152044979948862,6.01962440057428,0.0233333333333333,-0.971775111103414,-1.53772252199209,0.578294804323641,-15,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",42,0.130916119522122,0.0847848759282876,0.119568389240911,0.166666666666667,0.0386008576153152,0.00395411777171434,0.946268656716418,42,0.130916119522122,0.0847848759282876,0.119568389240911,0.166666666666667,0.0386008576153152,0.00395411777171434,0.946268656716418,42,0.130916119522122,0.0847848759282876,0.119568389240911,0.166666666666667,0.0386008576153152,0.00395411777171434,0.946268656716418,-81,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",28,0.0975279302940068,0.098169707640697,0.0668008448184755,0.0946078431372547,-0.0372348458617764,-0.0383734718286063,0.941105472443691,28,0.0975279302940068,0.098169707640697,0.0668008448184755,0.0946078431372547,-0.0372348458617764,-0.0383734718286063,0.941105472443691,28,0.0975279302940068,0.098169707640697,0.0668008448184755,0.0946078431372547,-0.0372348458617764,-0.0383734718286063,0.941105472443691,-55,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",5,0.105317977258516,0.131245117501457,0.106694692925406,0.171371428571429,0.00830225913060093,0.0012879171210469,0.926241470888535,NA,NA,NA,NA,NA,NA,NA,NA,5,0.105317977258516,0.131245117501457,0.106694692925406,0.171371428571429,0.00830225913060093,0.0012879171210469,0.926241470888535,-2,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",13,0.184405504733426,0.0975709888990771,0.21064555525036,0.132958459450997,0.173928066174602,0.0824046997181239,0.0581500738549752,13,0.184405504733426,0.0975709888990771,0.21064555525036,0.132958459450997,0.173928066174602,0.0824046997181239,0.0581500738549752,NA,NA,NA,NA,NA,NA,NA,NA,-12,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",9,0.124895013791032,0.0972675893126415,0.10939276621271,0.109533333333333,-0.0549887992567629,-0.0642297804601487,0.390221296850501,9,0.124895013791032,0.0972675893126415,0.10939276621271,0.109533333333333,-0.0549887992567629,-0.0642297804601487,0.390221296850501,9,0.124895013791032,0.0972675893126415,0.10939276621271,0.109533333333333,-0.0549887992567629,-0.0642297804601487,0.390221296850501,-18,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mali","Mali2010",7,0.106196530123616,0.0772444214056607,0.105116999039696,0.117625842254902,0.00502664042600266,0.00764636518586806,1.00033862635203,7,0.106196530123616,0.0772444214056607,0.105116999039696,0.117625842254902,0.00502664042600266,0.00764636518586806,1.00033862635203,7,0.106196530123616,0.0772444214056607,0.105116999039696,0.117625842254902,0.00502664042600266,0.00764636518586806,1.00033862635203,-14,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",6,0.195793935685675,0.119606523158892,0.212109632647709,0.226086956521739,0.00527803933771634,0.0118614284386016,0.670941374554002,NA,NA,NA,NA,NA,NA,NA,NA,6,0.195793935685675,0.119606523158892,0.212109632647709,0.226086956521739,0.00527803933771634,0.0118614284386016,0.670941374554002,-6,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",137,0.200095638533359,0.171428571428571,0.156587650735435,0.194444444444445,-0.0302839258569679,-0.0473449219601766,3.77679936016248,137,0.200095638533359,0.171428571428571,0.156587650735435,0.194444444444445,-0.0302839258569679,-0.0473449219601766,3.77679936016248,137,0.200095638533359,0.171428571428571,0.156587650735435,0.194444444444445,-0.0302839258569679,-0.0473449219601766,3.77679936016248,-271,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Morocco","Morocco2013",6,0.218234908355038,0.119140620282424,0.245231169288464,0.0714285714285714,0.0701082920065928,-0.0182303853021392,0.506758822330192,6,0.218234908355038,0.119140620282424,0.245231169288464,0.0714285714285714,0.0701082920065928,-0.0182303853021392,0.506758822330192,6,0.218234908355038,0.119140620282424,0.245231169288464,0.0714285714285714,0.0701082920065928,-0.0182303853021392,0.506758822330192,-12,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",13,0.276013513188972,0.209195260034733,0.273090584555725,0.473666666666667,-0.122118531466255,-0.113699723271203,2.71084966206304,13,0.276013513188972,0.209195260034733,0.273090584555725,0.473666666666667,-0.122118531466255,-0.113699723271203,2.71084966206304,13,0.276013513188972,0.209195260034733,0.273090584555725,0.473666666666667,-0.122118531466255,-0.113699723271203,2.71084966206304,-26,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",10,0.151150803210118,0.180183792941683,0.111164887907331,0.158333333333333,-0.0242356631935364,-0.0111385928585093,0.675514878507746,10,0.151150803210118,0.180183792941683,0.111164887907331,0.158333333333333,-0.0242356631935364,-0.0111385928585093,0.675514878507746,10,0.151150803210118,0.180183792941683,0.111164887907331,0.158333333333333,-0.0242356631935364,-0.0111385928585093,0.675514878507746,-20,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",10,0.2441258473272,0.157652506703913,0.18938290410097,0.365588235294118,0.0878340282729605,0.0892196405767923,0.32717208544447,10,0.2441258473272,0.157652506703913,0.18938290410097,0.365588235294118,0.0878340282729605,0.0892196405767923,0.32717208544447,10,0.2441258473272,0.157652506703913,0.18938290410097,0.365588235294118,0.0878340282729605,0.0892196405767923,0.32717208544447,-20,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",11,0.366868125320307,0.430719963912666,0.230720449392942,0.044444444444444,-0.0853026376198462,-0.0553582216730294,1.06632171942284,11,0.366868125320307,0.430719963912666,0.230720449392942,0.044444444444444,-0.0853026376198462,-0.0553582216730294,1.06632171942284,11,0.366868125320307,0.430719963912666,0.230720449392942,0.044444444444444,-0.0853026376198462,-0.0553582216730294,1.06632171942284,-16,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",41,3004.24933891028,0.17992161367964,9487.48710939148,0.249714285714286,1513.6860660223,380.776944731219,0.232098198498494,41,3004.24933891028,0.17992161367964,9487.48710939148,0.249714285714286,1513.6860660223,380.776944731219,0.232098198498494,41,3004.24933891028,0.17992161367964,9487.48710939148,0.249714285714286,1513.6860660223,380.776944731219,0.232098198498494,-80,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",21,0.158351491645062,0.114721204820435,0.148149213532088,0.189697467948718,-0.0527991973466342,-0.0451077757931502,5.99322059616646,21,0.158351491645062,0.114721204820435,0.148149213532088,0.189697467948718,-0.0527991973466342,-0.0451077757931502,5.99322059616646,21,0.158351491645062,0.114721204820435,0.148149213532088,0.189697467948718,-0.0527991973466342,-0.0451077757931502,5.99322059616646,-42,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",89,0.177522154081848,0.15037128071776,0.120146938865102,0.160714285714286,-0.0388816578289968,-0.0338244620755023,2.74379090223922,89,0.177522154081848,0.15037128071776,0.120146938865102,0.160714285714286,-0.0388816578289968,-0.0338244620755023,2.74379090223922,89,0.177522154081848,0.15037128071776,0.120146938865102,0.160714285714286,-0.0388816578289968,-0.0338244620755023,2.74379090223922,-177,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",107,0.0848707921681951,0.05,0.0910100623880168,0.064,-0.0212782872605069,-0.017874884800228,1.80103045754749,107,0.0848707921681951,0.05,0.0910100623880168,0.064,-0.0212782872605069,-0.017874884800228,1.80103045754749,107,0.0848707921681951,0.05,0.0910100623880168,0.064,-0.0212782872605069,-0.017874884800228,1.80103045754749,-210,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",74,0.237172438459938,0.216842497642755,0.176557518347334,0.238234758871701,0.00677929522474698,-0.00554737412478424,0.990272005944333,74,0.237172438459938,0.216842497642755,0.176557518347334,0.238234758871701,0.00677929522474698,-0.00554737412478424,0.990272005944333,74,0.237172438459938,0.216842497642755,0.176557518347334,0.238234758871701,0.00677929522474698,-0.00554737412478424,0.990272005944333,-148,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",9,0.0950546085662673,0.0490996862722318,0.113376700140338,0.0934619625137817,-0.00690912833548043,-0.0067539953629685,0.58261399589328,NA,NA,NA,NA,NA,NA,NA,NA,9,0.0950546085662673,0.0490996862722318,0.113376700140338,0.0934619625137817,-0.00690912833548043,-0.0067539953629685,0.58261399589328,-9,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",2,0.151848351219339,0.151848351219339,0.0168358757425369,0.0238095238095238,-0.000581546129585428,-0.000626566416040101,1.06915213875419,2,0.151848351219339,0.151848351219339,0.0168358757425369,0.0238095238095238,-0.000581546129585428,-0.000626566416040101,1.06915213875419,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",4,0.133693490720572,0.133826555557589,0.0391349934250596,0.0666666666666667,-0.0201981238383769,-0.0148461538461538,2.2242791447124,4,0.133693490720572,0.133826555557589,0.0391349934250596,0.0666666666666667,-0.0201981238383769,-0.0148461538461538,2.2242791447124,4,0.133693490720572,0.133826555557589,0.0391349934250596,0.0666666666666667,-0.0201981238383769,-0.0148461538461538,2.2242791447124,-6,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",8,0.183884311306813,0.179329918250847,0.0853282235251891,0.0631578947368421,-0.0347197780012007,-0.0355661597226907,1.40578257702564,8,0.183884311306813,0.179329918250847,0.0853282235251891,0.0631578947368421,-0.0347197780012007,-0.0355661597226907,1.40578257702564,8,0.183884311306813,0.179329918250847,0.0853282235251891,0.0631578947368421,-0.0347197780012007,-0.0355661597226907,1.40578257702564,-16,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Sweden","Sweden2014",6,0.38738945238584,0.373455806637826,0.216683968820196,0.307350427350427,-0.121541539310959,-0.0920746723513245,1.08963989602697,6,0.38738945238584,0.373455806637826,0.216683968820196,0.307350427350427,-0.121541539310959,-0.0920746723513245,1.08963989602697,NA,NA,NA,NA,NA,NA,NA,NA,-6,"2014","Europe and Central Asia","Sweden","High income"
"Trinidadandtobago","Trinidadandtobago2010",10,0.177682689127387,0.150777651378978,0.0937172508622129,0.0524166666666667,0.0546011402242517,0.0274897725454984,0.285462562143613,10,0.177682689127387,0.150777651378978,0.0937172508622129,0.0524166666666667,0.0546011402242517,0.0274897725454984,0.285462562143613,10,0.177682689127387,0.150777651378978,0.0937172508622129,0.0524166666666667,0.0546011402242517,0.0274897725454984,0.285462562143613,-18,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",10,0.118396607442654,0.080088064815156,0.145345737833705,0.0363342656001577,0.0138898666075864,0.0129022993232692,0.451035323168541,10,0.118396607442654,0.080088064815156,0.145345737833705,0.0363342656001577,0.0138898666075864,0.0129022993232692,0.451035323168541,10,0.118396607442654,0.080088064815156,0.145345737833705,0.0363342656001577,0.0138898666075864,0.0129022993232692,0.451035323168541,-18,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",60,0.191699493252176,0.245139270905736,0.124611396901317,0.213933812720481,-0.0282309569482354,0.0708664947573438,0.88761582345152,60,0.191699493252176,0.245139270905736,0.124611396901317,0.213933812720481,-0.0282309569482354,0.0708664947573438,0.88761582345152,60,0.191699493252176,0.245139270905736,0.124611396901317,0.213933812720481,-0.0282309569482354,0.0708664947573438,0.88761582345152,-113,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",3,0.0475012974455261,0.028748564754398,0.0842945129618173,0.0333333333333333,0.000250957441567413,-0.0193926846100759,1.05943672879786,3,0.0475012974455261,0.028748564754398,0.0842945129618173,0.0333333333333333,0.000250957441567413,-0.0193926846100759,1.05943672879786,NA,NA,NA,NA,NA,NA,NA,NA,-1,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",8,0.300713018965139,0.225352492296235,0.213190465582335,0.133333333333333,-0.0201212929433142,-0.0998781403911515,0.91905375020299,8,0.300713018965139,0.225352492296235,0.213190465582335,0.133333333333333,-0.0201212929433142,-0.0998781403911515,0.91905375020299,8,0.300713018965139,0.225352492296235,0.213190465582335,0.133333333333333,-0.0201212929433142,-0.0998781403911515,0.91905375020299,-15,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",28,0.115331418646178,0.0920329766377224,0.0717402031786109,0.0441969284914414,0.0193164832152633,-0.00165622329553471,0.255167243736078,28,0.115331418646178,0.0920329766377224,0.0717402031786109,0.0441969284914414,0.0193164832152633,-0.00165622329553471,0.255167243736078,28,0.115331418646178,0.0920329766377224,0.0717402031786109,0.0441969284914414,0.0193164832152633,-0.00165622329553471,0.255167243736078,-53,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",5,0.128786228594543,0.0995231397519772,0.113210794985481,0.200484552122694,-0.0101538124688713,-0.00121993617223705,3.43219699293176,5,0.128786228594543,0.0995231397519772,0.113210794985481,0.200484552122694,-0.0101538124688713,-0.00121993617223705,3.43219699293176,5,0.128786228594543,0.0995231397519772,0.113210794985481,0.200484552122694,-0.0101538124688713,-0.00121993617223705,3.43219699293176,-9,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",15,0.0808866723859331,0.0378114677026966,0.0783258238894109,0.133853541416567,0.0085378569741968,0.0197270878632217,0.934872831755535,15,0.0808866723859331,0.0378114677026966,0.0783258238894109,0.133853541416567,0.0085378569741968,0.0197270878632217,0.934872831755535,15,0.0808866723859331,0.0378114677026966,0.0783258238894109,0.133853541416567,0.0085378569741968,0.0197270878632217,0.934872831755535,-25,"2009","East Asia and Pacific","Vietnam","Lower middle income"
