"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Estonia","Estonia2013",1,13695.471277956,13695.471277956,NA,0,0,0,1,3,6,20626.6605217229,21691.5706344441,10671.4321168881,16432.0701880634,5208.81362781684,15781.1249886057,1.269788371405,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",5,2720.89736261271,2390.86921215648,1919.038819678,1197.21868450829,-383.737382406644,-383.737382406644,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",4,9324.93592916469,7629.98136034173,6152.30145746347,3525.96404822625,-251.614611952227,-274.978972395211,1.04306488766914,3,1,6039.46070875823,6039.46070875823,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",4,12484.2740120201,11828.8808536058,10355.8871761854,9715.15873724448,1370.07530124859,1270.28550725876,1.20117585465514,15,2,2972.94860617987,2972.94860617987,427.83943316927,605.056328905999,-9.67478480084824,-10.727949094078,0.975949965873183,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,6978.26264638768,2914.53410904319,8265.87607115466,15091.0776658024,1785.67435973025,120.960058692516,0.952935853485792,9,1,7020.72057036922,7020.72057036922,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",3,25311.5075068086,2600.25513415822,41378.2424109888,72818.5012666503,-17255.9519612274,-17609.4022722939,0.679820016074169,2,6,13580.8691427892,14951.1424890527,9136.25716090259,17432.9220124758,2801.12919472177,2831.06307271894,2.22222222222222,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",1,12952.9147264433,12952.9147264433,NA,0,0,0,1,17,1,23518.0020216882,23518.0020216882,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",97,4893.6123891456,3718.67376702972,4277.50909982726,4501.01388972642,-798.07210919689,-483.893474539977,1.00817369461751,39,8,6334.22848380209,5574.96658566552,4075.18229179541,5653.90383106821,1840.57929722377,1389.77485134468,0.861351377690069,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",17,1733.60595954654,1766.18021162343,2073.59039146634,3277.60758440089,59.5971673617769,1067.72921207031,1,26,5,5003.17808945962,5372.75167261482,2524.66530846257,2057.38802119921,-590.737887665856,-950.387898531891,0.86906377726729,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",7,16699.0672113863,15713.4323383704,13785.0530136229,11027.8028011156,-1060.92679227151,-1403.37623043517,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",1,5468.2466301058,5468.2466301058,NA,0,0,0,1,3,3,66539.8575958075,64538.6888391097,26039.694959412,37861.7744407326,-16886.628508142,-10220.5464547509,0.177736185383244,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Laos","Laos2012",4,-54111.3920286627,2623.6556983509,111807.52121223,215502.150453423,32500.4172921764,31828.6122858922,2.48744704265618,6,7,1203.42201724448,2543.112102713,8349.57027063573,17606.3454499961,1919.56255431774,-666.516668420862,2.49352314828512,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lithuania","Lithuania2013",2,13599.075275668,13599.075275668,7789.00954093837,11015.3229302485,321.600207039526,323.980086183779,1.06633424419498,16,4,14518.1195468843,14477.0077713051,1224.42917282295,0,377.408845595773,1689.93164873579,3.20297313538652,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",22,1064.80124456922,1136.25568962875,1106.12351925458,963.67063866731,251.165996624927,210.053121279497,1,11,3,5313.97704817602,4402.85729790589,4870.46869895869,7697.09180932548,-685.07882108379,-92.850376143779,8.71311938856436,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",5,7796.20244357537,7800.67842571021,2440.53570800417,3416.34306991108,-1061.51260154192,93.5681705116505,0.344645163069558,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",5,4388.0471764619,3446.11806197001,2909.21806227106,4091.76036680112,201.186573894101,-28.1222162343623,2.29668023153231,2,2,10361.4203262863,10361.4203262863,1493.26856509914,2111.80065702861,754.214520367362,754.214520367362,3.5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Myanmar","Myanmar2014",8,10990.9471514999,4112.90655998875,16261.0268161083,31797.131381945,930.835414747084,2919.89842872983,2.28254443074687,2,1,4553.27433518925,4553.27433518925,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",9,3308.79052975777,2449.83952279853,1861.41759180866,2228.30468374592,253.295759059553,-255.166545871394,0.888633530771981,3,1,2367.59956009954,2367.59956009954,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",12,174.636211822308,187.971578727217,378.330506707765,249.81073205094,115.540988315079,76.6669792265333,2.44382510691296,43,2,275.379416570511,275.379416570512,21.5821551278747,30.5217764870804,-3.06786177536273,-3.52174344081697,0.86355440911834,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",2,6543.96178884847,6543.96178884848,1302.54982072639,1842.0836221379,460.520905534474,460.520905534474,NA,2,4,54433.7586058858,31254.412298667,57849.5468884273,120309.887797179,-9875.38169378011,-9162.18459831407,0.946702171650725,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Philippines","Philippines2009",5,1959764.06649873,45508.6943534356,3583600.89131045,6546735.228047,994091.698165048,264083.132182396,0.978393158309002,5,3,5070.43950400899,25.7385777519016,10008.3865689976,14737.9028683818,-3803.11546414389,-3228.19755874052,0.764548725899781,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",2,5141.52237365598,5141.52237365598,1805.15105142945,2552.86909906358,-182.347792790256,-182.347792790256,0.875,6,6,9865.4021936671,10407.9476630533,14265.9178250542,16088.3354478335,7471.85675292482,7176.76875651464,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",31,13791.2799615961,9280.76647325042,14612.5716117351,19137.790346756,6098.88305389598,3311.9815012137,1.42688462684663,43,5,14143.8634972245,10317.6906579368,10461.302797173,21386.9062191563,-7523.33556901796,-7337.96653940665,0.0485200091900265,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",16,2618.11399748175,1375.7215614108,3133.69062765438,2692.55158733874,2140.80238961055,1587.16906176186,0.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"SriLanka","SriLanka2011",15,2177.35718152542,2206.3392965447,1173.22947220046,1880.28637817009,12.0936492504704,102.010892320617,1.15657641978132,10,1,2816.35211847967,2816.35211847967,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Suriname","Suriname2010",4,11674.6233338225,12769.6987318142,7095.66587917049,9180.65313557117,-363.020998835474,0.493006922682355,1.21557553440356,1,4,14196.8263976461,9063.05170239597,15799.7715094008,16676.3696230909,-2508.63912111635,-2508.63912111635,0.6875,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",2,154788.582665901,154788.582665901,90865.2710207578,128502.898626263,-25700.5797252525,-25700.5797252525,0.714285714285714,3,8,46587.4379293703,34241.0851933741,47963.4385009296,6941.06558148812,31835.2114591178,37313.8944283175,0.983592226164769,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",5,3498.06003056975,522.378791439583,5622.96042491551,11391.0242440054,-317.742291568254,-82.7808519744121,1,11,2,2970.19527511588,2970.19527511588,5896.30154030838,8338.62960614548,2356.16014197487,2188.89027161319,1.72830214342936,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Uganda","Uganda2013",4,1444.2028792868,1646.8143836489,1082.73942523783,1685.73452119067,-10.5764706500843,-9.18115195656529,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Vietnam","Vietnam2009",12,5010.68995389094,3806.62230342337,3384.07168680869,2290.26147973676,1927.89036135612,382.058111139863,1.35316775032721,9,16,11800.9265051793,10676.0246632046,8635.1296442463,14373.190150338,-2856.41297374008,1449.52946587228,0.638891548485541,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,5,11781.90271821,6779.48484871478,13088.3811739093,27469.375410125,4557.41030556312,4131.13855445492,1.27217926084995,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",10,8079730.18391081,3748463.56417009,8676339.4834842,7549490.48765109,4504132.32336082,5386585.18071254,1.2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
