"countryOnly","country","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Chile","Chile2010",1,44574.4119519819,44574.4119519819,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,44,34420.7793098922,35636.3182843945,21179.0879507044,32687.90209812,2669.10639956942,1924.44928262747,2.14385810914138,6,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",79,32216.7802705813,29959.5900571625,19566.4228517298,25678.1764571192,146.710651333817,-789.788092226694,0.810944919250525,14,30982.6491006481,32308.7791081463,20909.1315684585,27712.6208028753,-8997.32247354611,-2695.38942471115,0.196833655018254,28,40221.0399228543,41964.0633307805,17511.2104151524,24390.5421684037,1128.09438934464,1202.31134506717,0.762718452687789,6,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",29,14972.7282505361,16405.645797331,9682.45200147213,10360.912238914,4185.2262434589,909.339554611034,2.13288812748513,2,38002.0604396065,38002.0604396065,16305.4710186778,23059.4182554956,-11986.7614206532,-10032.3443059624,0.42062373578031,60,22269.787751009,17339.6236854393,13594.7462539267,15226.0680054409,-29.2941327778898,-3299.50333705614,3.13548678642754,23,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11470.7481838346,4142.20207820904,11192.1481708393,18066.2139078606,3203.31603241421,2844.95178186062,0.990076079314344,3,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",14,1170.91990922342,1043.8339376823,517.25134610268,152.395394237328,-99.2645721938472,-190.16670248305,3.62301566952776,12,1847.83096220241,1591.48301424063,1122.24120589662,2197.12716742028,264.674714946776,375.385647909625,1.66562786771474,8,2459.52499672746,1827.34732040723,1885.1289024932,1439.23312709064,617.843872764428,1319.68722604992,1.17113396860954,7,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",1,20125.109244585,20125.109244585,NA,0,0,0,1,1,66412.8605071304,66412.8605071304,NA,0,0,0,1,4,36136.119367722,29246.8102160783,26494.2080606287,15976.2405695474,3129.45425387505,3132.11771906924,1.25058115472024,1,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",1,222595.212544212,222595.212544212,NA,-2.91038304567337e-11,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,18523.5466945874,16009.3230877589,30894.1872262058,22635.0829827891,-2734.12585256147,-3678.07926576869,0.974573438712068,1,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",5,26147.5500466545,12035.1338823197,35757.6211255122,58591.3818064253,11511.3548975569,13843.6798481394,0.920755592366541,1,10117.5191627565,10117.5191627565,Inf,0,0,0,1,5,33409.0341065521,30598.6698720027,22643.6661415618,37392.3033798098,-10952.3806943502,-690.590837867639,0.688306247818556,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",13,1509.70480345313,548.335454518476,2281.68292261351,1775.48893845629,-62.1958984327813,-58.0356470768059,0.923076923076923,18,503.927652755806,319.836826881315,509.717910007301,380.423272491552,-28.9967797248588,-24.4902269386454,0.915883079049829,3,1330.01958707321,1279.53999112165,151.697266498539,262.131719205165,14.1728640772906,13.1270970493979,1.02752951325054,6,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,12500,12500,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,8,21543.5215678375,17819.3361498022,11321.117335438,8225.91943957968,-3988.32431451799,-2575.34468238905,0.83322897505638,1,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",57,15952.4638165734,7578.27229424109,16325.4398430573,25120.1102785959,-3315.4990173146,-1922.34239973987,1.62691017517704,49,12358.5532359164,12379.9674474389,10057.3625975889,10205.0448006796,4846.44605082654,2065.62521396406,0.185831958060548,67,25271.8276067023,23819.0767864869,19879.304404299,31895.9294984804,-1842.07288671718,-832.836344632404,1,33,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",3,3803.71803750781,3570.87969535076,1447.37489269769,0,-272.509798034389,-997.424491090167,0.882879737578979,1,49631.8888888889,49631.8888888889,NA,0,0,0,1,13,20521.5035332107,9518.06560349632,21768.4180046679,19769.2307692308,-4813.34607193688,-1660.85558860937,0.453801377687388,4,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",3,9663.14058009561,11025.8453498906,5971.41584679441,9972.94179588015,821.68327179048,746.612261573508,0.965153528029277,NA,NA,NA,NA,NA,NA,NA,NA,1,12109.7648476302,12109.7648476302,NA,0,0,0,1,3,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",2,2275.45905532345,2275.45905532344,1263.59939285388,1786.99939878036,-822.825448414667,-858.460495492528,0.5311004784689,3,4674.78169949564,1145.51243511562,6767.94881450047,12076.9739587904,7359.39721937706,7359.39721937706,1,1,6395.77776272887,6395.77776272887,NA,0,0,0,1,3,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",5,3411.40608950717,3209.51787807566,1393.96075373957,2010.77963364514,960.444957000683,836.698652915618,0.675784364609191,2,11750.195277713,11750.195277713,7439.32012439109,10520.787414749,3114.98670711363,3386.8288252959,3.01324542941972,3,11447.2971776385,10832.8009960292,5253.23183040728,4376.64756453557,4296.73500820876,3592.11922661648,1.92609458006369,3,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",5,11171.660727005,6836.79195733916,13751.5240000005,16324.8834325519,960.896276329838,1000.39538225094,1,3,6083.10090336286,5294.55678893574,1502.85161034954,2647.27839446787,338.540915728983,294.142043829763,1.30892041340916,10,6405.58857797626,973.265306380419,11388.392814871,10816.0231545401,-3202.91196515591,-2594.30399667996,0.841811885000982,7,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",10,14823.0798138387,11493.2260609386,12208.9669082131,22025.4468155437,-4459.62509318274,-5496.40791969666,5.7464463790529,2,9918.74426130447,9918.74426130447,8251.30744473358,11669.1108956523,2996.12306780262,2996.12306780262,2.05555555555556,17,8617.39721456647,6831.29142823912,6711.62367861729,9189.42483032617,3167.00870531834,2901.11251973336,2.20831604739623,15,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",3,20672.4201495335,23521.0415774087,11230.2010502275,5818.11024204355,6174.85306186174,8847.64115773277,64.0094826210309,NA,NA,NA,NA,NA,NA,NA,NA,1,21169.5095553874,21169.5095553874,NA,0,0,0,1,7,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",105,27943.8408099026,17743.6450645677,28924.4715001129,28041.6316595784,615.543299912412,-1753.51199453911,1.21424408653328,44,20076.8359890512,7506.94315985849,25148.5163195364,24553.0612218668,-3933.99999756112,-2361.38334209816,1.63837611614711,80,29052.9997291712,19654.6794884699,27480.5845456224,33681.4706497796,12548.55395767,4579.89164439938,1.87538170577031,18,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",57,3211.21761868458,2913.78245227603,2527.88156982073,3429.24245057923,648.990834059282,2182.6345121518,1.41769009784769,5,1058.06582155331,1256.11563842661,714.072475847929,883.289722118892,-124.446654709723,-163.045171157573,1.4838452174202,62,4428.94361780333,3463.88126321134,4288.95809039077,4199.35494636572,1878.84962105152,2247.48583066027,1,20,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jamaica","Jamaica2010",3,8937.4327570497,9308.72076476096,932.378223849094,1750.35775063881,-20.0696220384467,-20.0696220384467,1,NA,NA,NA,NA,NA,NA,NA,NA,5,17897.510485643,15565.5572545035,8937.03064510553,7163.50116465144,6857.59792341712,7667.52795537888,1.14788003576136,2,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",1,22319.3740004318,22319.3740004318,NA,0,0,0,1,17,27024.1493608929,28696.3380005552,17106.6165411411,28122.4112405441,-12330.2499164783,-11129.5291098237,0.0582699397056163,20,15875.1911924188,13391.6244002591,10577.0140894478,1673.9530500324,-530.757423781361,-1448.73320797884,0.281781172782994,28,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",3,13926.6884966838,13996.4170204606,3995.72200489855,4812.12731606746,310.188349632747,307.815454446102,1.02881898977375,1,8581.9165853333,8581.9165853333,NA,0,0,0,1,5,7515.54354384099,9070.73774066078,6338.69409000992,9965.08262839068,3024.25802091963,1973.62154221369,2.02837913638992,1,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",3,7998.71550711052,7873.73557731192,3938.3553639173,7873.73557731192,3210.24028982688,3210.24028982688,1,1,11248.1936818742,11248.1936818742,NA,0,0,0,1,6,11640.9121735225,8759.35869520502,10805.4256153289,16309.8808387175,2296.82375248227,2249.82833930247,1.1,2,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Laos","Laos2012",13,3334.37846482273,2797.74780186725,2212.62126387029,1183.83932615952,1937.8410019405,1935.8525723317,0.576865556585539,2,3302.79411584604,3302.79411584604,781.911718128517,1105.7901563558,-354.821679111404,-355.43255025722,0.609739262953221,7,1479.7616371782,1804.77370279881,1090.44167257416,2409.25403050171,88.5999513121782,87.2444203995543,0.37655367210666,4,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",2,78839.5798025204,78839.5798025204,0,0,0,0,NA,2,42691.2664723647,42691.2664723647,29732.2674689387,42047.7758946776,-7673.80969620323,-12614.3327684033,0.801022153122338,7,48155.4620204245,49198.4781822041,25320.2566581195,14345.2468512857,5832.13613999002,7866.99754631359,0.919355266215026,2,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mali","Mali2010",15,1990.00966242854,1898.87003631069,1154.33953701231,1744.16632735095,-337.042253289663,-360.446358916864,0.589241118925827,2,1773.07305163085,1773.07305163085,249.58609028938,352.968033866916,34.8944303054642,35.2968033866916,1.26166236246109,8,2551.01153099038,2483.31649222526,2044.816877173,4048.41728844144,387.337451006286,581.600373049715,3.77909607196129,1,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",6,3101.34758812505,3491.42599397872,1693.1722889906,1622.35540526087,244.355567000655,951.974508785473,1.02402774203458,5,4406.49001278801,4100.95394107609,3914.74165380251,2571.57151798412,-2391.66557554682,-2035.31255418705,0.16122056798328,4,5190.83522795518,4932.42471275595,2449.22094211607,2796.10495982461,302.50809078854,-286.721577732139,0.533743938426049,1,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",34,13390.640237617,12667.5962241957,9751.86756329237,10360.0295260842,7053.05197518253,7497.15031444598,0.5,7,10390.5685508398,7848.12898077021,8803.05385632988,9231.37084722204,7194.41044859408,8807.3493760113,1.4350672960667,69,33477.0676953665,27440.8585273415,23101.4900492608,22925.2653370062,-120.244492189773,2739.4633682959,2.58961783493316,13,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",8,29452.24163309,17519.1828808785,30911.1293036098,45247.4790306343,7364.1410368555,-4128.8647068555,0.99082655039223,NA,NA,NA,NA,NA,NA,NA,NA,1,6309.94763948002,6309.94763948002,NA,0,0,0,1,2,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",3,10542.3542761997,10585.5144074073,4996.03622443133,9997.69771815416,-1559.04029376461,-1560.22938244087,NA,1,23709.9550628162,23709.9550628162,Inf,0,0,0,1,3,16784.2798248343,15644.5422756698,18708.8517336142,30312.1121474131,5810.66163898525,1939.49531250826,1.88358418256174,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",15,7967.24981671124,7970.69200188513,5135.43608487288,11662.2291201032,-1033.4231072109,-503.97907383936,0.51679711885209,4,9566.87505189259,10143.4671578448,2420.3246752365,3463.24914252784,-2522.62103714589,-1506.49664562457,0.0343316659626713,17,11669.6925297076,11602.2035403723,8198.34253420622,11334.2699210002,-694.408159620225,-1098.89931685464,0.68967275658559,2,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",21,2817.69110136932,2961.98401504498,1130.24950277115,261.204785851795,-601.918465069669,-398.76553785715,0.176928352247352,24,3521.35203025958,2682.24757197952,2904.46241423071,2602.32687439648,-1466.09813013115,-1054.05563134816,0.108387847180992,4,3260.71026061529,3052.26498438521,2220.62199050368,3614.88766134181,1556.97657957424,1123.26196628441,0.322584818799822,16,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",7,3073.33627200602,2995.6082342092,707.032000972627,1023.01133227066,229.259538240265,300.214655636796,1.26198794505502,2,2303.04369347544,2303.04369347544,1047.40387974321,1481.25277201504,277.734894752821,277.734894752821,1.6,8,11046.5172661661,8953.09432408355,12292.1023235249,14359.3590638719,7988.50033237117,19556.8198469284,0.537781544644143,2,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",1,9833.09217394712,9833.09217394712,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,6863.13278305839,7352.5113467944,3751.6187126369,6924.13573915443,1119.84797078176,993.164979203113,1.84628769891441,1,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",55,991.417958787702,851.810118745409,865.9367193339,1159.33121746049,-20.6067014729012,-102.522663192864,0.702824185378459,2,119.109371656899,119.109371656899,4.92256117271967e-14,0,2.67379994824346e-16,1.1842378929335e-15,1,1,2456.63079042354,2456.63079042354,NA,0,0,0,NA,106,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",16,7189.93616403782,3086.29800059138,10329.6079504379,3393.48403592986,2929.96648454334,476.851850422921,0.22494762639337,2,14470.7515569101,14470.7515569101,17223.007895473,24357.0113506368,10087.3491718144,11401.1542492343,17.4464041020073,32,7929.68691041874,4219.68221275077,9053.56567886982,14456.2419930612,-922.591788246881,-85.4048170398132,NA,36,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",1,103214.415781232,103214.415781232,NA,-1.45519152283669e-11,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,13984.6960717448,16053.1108634268,4889.64619280729,8055.75928048643,302.594177009115,1235.70093349539,0.795725563642547,2,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",39,43198.1952241583,24904.4637100457,40343.2019204371,36526.5467747336,-19556.5120871435,-12311.5868792963,0.0666666666666667,4,33789.9059441421,38463.5606188483,23294.1893772787,28255.5806752431,-3037.32949638113,-3037.32949638113,1.25,57,14048.2415360084,16319.0704185996,8795.24991811178,10957.9640324201,6071.40883190127,274.883315965043,1.02213346349298,13,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",36,7806.22076969751,4085.35888807423,9237.25750528644,9620.48358007415,3316.58901126416,3806.32387413107,1.4512248363487,3,10248.3589729035,10767.3853039323,3654.19172336368,6821.79744768892,649.232301786037,447.165231260826,0.964130422461084,39,6387.88942142186,7579.77494187658,3413.68145441602,3486.69647326323,-1095.87564478069,-623.270684162154,0.864620248343319,52,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",2,22889.0413396085,22889.0413396085,3447.23317547238,4875.12390941551,1871.96832238585,2009.91950651341,6.08003688450506,NA,NA,NA,NA,NA,NA,NA,NA,4,18776.296489157,12927.597685414,14456.7470854422,11004.0778421967,-1643.849808524,-2110.01608811316,1.84894950742751,3,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",14,14395.1134796896,11062.2049589499,9733.67706684059,14669.3046302964,-522.768884507464,722.115829932184,0.539252484855762,3,8323.03696379193,8255.69965671777,3510.81251168181,4140.81082933062,770.088756098807,965.210164370069,0.986201897283149,8,12977.1851702561,12337.8800754018,8009.58235141431,11849.1774574111,-887.41947376664,-971.142243973992,1.57189416823964,6,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",14,14578.2556050561,11759.7134701816,10583.3890493224,18821.3134465801,2209.07327803696,323.46442879854,1.07510966982496,3,8413.51998102869,8342.71642558986,527.708322078126,427.545885700091,131.43181003248,91.7054943240776,1.51272967865206,14,17175.0664008212,11652.3885363331,12187.4018233321,15297.1580481464,4797.34037185973,2267.0650607001,1.82696415179281,6,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",9,5040.40337540113,2392.85930783927,5235.18361201095,11299.7597272991,1580.42466253082,630.853095639774,1.6,1,790.138971149712,790.138971149712,NA,0,0,0,1,1,7843.92505904987,7843.92505904987,NA,0,0,0,1,11,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",5,14332.7507114385,8623.24083552367,11686.7816709925,9750.47274902922,-3783.99033468711,-2929.06579544923,0.78811495170588,1,13611.273505981,13611.273505981,NA,1.81898940354586e-12,0,0,NA,6,14180.482090471,15714.8115775542,8989.82037400091,10165.2840195779,4703.40410670206,9337.63548679147,NA,2,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",36,5688.57038302253,3705.91698527611,5862.79613751848,5242.43413987943,-2028.12123330959,-481.325118494765,1.4625657970384,18,4298.65355149535,3433.14156255955,3408.02487294781,4328.36870010558,-1582.63263898886,-1541.49510994986,4.57355224449657,36,3086.29106203396,2621.21706993972,1613.60668464746,645.22266336978,-305.841859206721,-730.759893499952,0.638702462084221,23,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",5,29431.50912115,24845.5410153298,18041.0837531506,22936.9720597791,3112.51014395244,2362.22601592548,0.559523792966964,NA,NA,NA,NA,NA,NA,NA,NA,2,21688.6376642578,21688.6376642578,9297.1447156009,13148.1481481481,2982.47198130196,3386.64421997755,2.26059319996279,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Tajikistan","Tajikistan2013",4,1245.7466285252,1478.82346881648,776.297353134603,956.49187824358,172.112915655926,243.893685323992,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2109.65050316827,2109.65050316827,1729.85153829128,2446.37950634348,1043.30890711707,1043.30890711707,6.8,6,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",17,5455.10218498172,4224.63685934968,4626.63080161679,6608.92631230436,-2036.18804424466,-1705.14532524591,0.670537761554532,11,813.92394256932,752.239764414649,494.125278324081,900.951034326816,-87.4460010393473,-129.645943788079,0.674298351416859,9,1768.56677595415,1496.41616266338,1521.93910376399,1801.90206865363,3217.01336194515,3213.30504278181,1.80185139248467,20,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",3,56013.3442850664,55851.2156084415,30285.4484295082,42161.348846953,-10615.1928494594,-17938.82023539,0.62717088562974,1,57971.8546645604,57971.8546645604,NA,0,0,0,1,4,25734.7620654476,23129.1714522849,13349.7012426833,9655.62713373804,-1224.4224231221,-4167.31546277535,1.06135262885186,1,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",26,10902.9273109041,6763.67731583771,10208.1460945644,9609.82789519358,-51.8070137062233,-618.720846911286,0.834946045652163,12,13899.4264344894,9270.53824334935,9843.57831122921,16740.691559811,2408.28208329502,1290.23233011509,3.94747380863541,40,11058.407388749,7323.16073485021,7519.51159823154,8055.98715086632,5715.24237083011,5394.14228198513,1.12212907667673,6,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",33,68026.9590620113,52268.1545312252,75043.4483661067,99203.9167636607,530.915206405647,-8152.19108682895,1,24,39300.6068546775,29208.5383192514,34433.2753712181,51381.8286757884,-7086.33700147995,-10513.3335567486,2.18916568819008,40,34832.7457302141,32657.8214925028,20577.4220044509,22370.6008204653,-10427.0884696874,-5917.79508894264,1.05712635281643,57,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",4,5379.25118259732,3198.11356185372,4703.35423390535,8655.54626001173,2299.10257496256,2176.54087240061,1,1,265.740455351237,265.740455351237,NA,0,0,0,1,5,4085.69269359034,911.441642532111,6219.84146043773,4427.42580076258,1136.71722148527,1305.30890848589,NA,1,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",69,4091.08798358491,3644.45320161965,2126.70932925581,641.984448593,-260.570309499297,-355.29566278964,0.702800036834255,1,12553.1165833566,12553.1165833566,NA,0,0,0,1,36,6509.66638616708,5897.61908666139,5069.63799538557,6872.53058999057,-714.647227696066,-1968.58005620462,0.775291666722784,50,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",18,15914.784284853,12185.9938878482,12562.844777817,10874.9189625859,4204.41237826315,4751.57333513844,1.04347826086957,1,7350.29093176588,7350.29093176588,NA,0,0,0,1,22,24593.849029745,24478.6589076137,13693.756176861,13901.3524408581,4541.32939261485,5766.91270593012,1.79893179566362,31,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",2,1195.12335201448,1195.12335201448,731.889290192468,1035.04776034581,-310.897313487973,-329.333378291847,0.64299759130905,1,13502.2430357876,13502.2430357876,NA,0,0,0,1,1,207.701891708188,207.701891708188,NA,0,0,0,1,2,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",64,6743.88087448118,4280.444188394,6861.11393394822,7212.88108495379,-342.397776468809,-922.095285491383,1.3257487997703,22,6744.90244303227,4945.97560111118,6336.08571514004,5417.0208964551,-1675.37917529641,-642.35097553283,0.852982852296165,24,6527.17081630958,3954.09189638549,5461.82223603871,4605.93977853478,594.105594131408,1086.97316531618,1.25845102457944,7,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",2,9118.14889329542,9118.14889329542,840.66764545617,1188.88358565237,-35.88596260224,-39.6294528550791,0.916311844644146,1,1109.62467994221,1109.62467994221,NA,0,0,0,1,7,10841.6678244786,12091.173461137,7999.94805256051,15411.4538880864,-1352.30267708406,-864.912052831245,NA,0,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",5,3930.30265469817,3384.57299600244,3273.57514357514,5280.64711678394,376.902089409132,685.233018018859,4.2,1,5914.32477079802,5914.32477079802,NA,0,0,0,1,1,2070.01366977931,2070.01366977931,NA,0,0,0,1,2,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
