"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Bulgaria","Bulgaria2013",6,6051.55191467819,6363.1105667635,1374.90231329448,954.847568886018,237.573501739321,291.326108689081,2.95218434864081,6,6051.55191467819,6363.1105667635,1374.90231329448,954.847568886018,237.573501739321,291.326108689081,2.95218434864081,6,6051.55191467819,6363.1105667635,1374.90231329448,954.847568886018,237.573501739321,291.326108689081,2.95218434864081,-10,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"China","China2012",NA,NA,NA,NA,NA,NA,NA,NA,14,31020.0540277545,25142.1236717267,21012.7136492276,36671.6905218921,-9376.6688691904,-9498.26694928519,0.327173202166096,14,31020.0540277545,25142.1236717267,21012.7136492276,36671.6905218921,-9376.6688691904,-9498.26694928519,0.327173202166096,-14,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",5,16757.4032614055,17285.5254537514,6075.41047303715,10019.4580996047,3252.76514904618,2609.53738723885,2.17055754762325,5,16757.4032614055,17285.5254537514,6075.41047303715,10019.4580996047,3252.76514904618,2609.53738723885,2.17055754762325,5,16757.4032614055,17285.5254537514,6075.41047303715,10019.4580996047,3252.76514904618,2609.53738723885,2.17055754762325,-5,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",10,63226.3319597491,16386.6393584644,122095.503081101,59583.2040986486,117221.584187156,107072.324671701,2.85714285714286,10,63226.3319597491,16386.6393584644,122095.503081101,59583.2040986486,117221.584187156,107072.324671701,2.85714285714286,10,63226.3319597491,16386.6393584644,122095.503081101,59583.2040986486,117221.584187156,107072.324671701,2.85714285714286,-18,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",39,885.54743455034,361.728408166235,2125.77642700295,836.810594277272,-86.320219775804,-152.479674008752,0.363427834412025,39,885.54743455034,361.728408166235,2125.77642700295,836.810594277272,-86.320219775804,-152.479674008752,0.363427834412025,39,885.54743455034,361.728408166235,2125.77642700295,836.810594277272,-86.320219775804,-152.479674008752,0.363427834412025,-61,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",84,6190.79030917957,4486.88223336629,5312.43017400329,5966.02619116655,-663.523361233351,-1619.57134363143,1.28538777033013,84,6190.79030917957,4486.88223336629,5312.43017400329,5966.02619116655,-663.523361233351,-1619.57134363143,1.28538777033013,84,6190.79030917957,4486.88223336629,5312.43017400329,5966.02619116655,-663.523361233351,-1619.57134363143,1.28538777033013,-110,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",5,367673.60497423,27521.7801996543,693344.963316324,1260082.27320672,-109352.580340488,-157206.344589969,1.02912367433963,NA,NA,NA,NA,NA,NA,NA,NA,5,367673.60497423,27521.7801996543,693344.963316324,1260082.27320672,-109352.580340488,-157206.344589969,1.02912367433963,-3,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",4,16698.6002510576,15536.7099185336,14441.4840115795,0,12433.5242721179,19825.5284436697,1.92431286088688,4,16698.6002510576,15536.7099185336,14441.4840115795,0,12433.5242721179,19825.5284436697,1.92431286088688,4,16698.6002510576,15536.7099185336,14441.4840115795,0,12433.5242721179,19825.5284436697,1.92431286088688,-6,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",15,3574.89085956088,1560.15787016554,4763.46272380838,5747.2212246496,-727.594202475058,-471.052272199156,0.663527635298725,15,3574.89085956088,1560.15787016554,4763.46272380838,5747.2212246496,-727.594202475058,-471.052272199156,0.663527635298725,15,3574.89085956088,1560.15787016554,4763.46272380838,5747.2212246496,-727.594202475058,-471.052272199156,0.663527635298725,-11,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",10,1237.63638112864,2456.61357054157,7977.10677132266,10725.3738857886,2284.09032552774,2228.12542472004,0.581809008435494,10,1237.63638112864,2456.61357054157,7977.10677132266,10725.3738857886,2284.09032552774,2228.12542472004,0.581809008435494,10,1237.63638112864,2456.61357054157,7977.10677132266,10725.3738857886,2284.09032552774,2228.12542472004,0.581809008435494,-17,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",4,21707.6173472418,22651.4158340808,12180.126310865,0,2142.67282552364,4075.8757833555,4.35922689565394,4,21707.6173472418,22651.4158340808,12180.126310865,0,2142.67282552364,4075.8757833555,4.35922689565394,4,21707.6173472418,22651.4158340808,12180.126310865,0,2142.67282552364,4075.8757833555,4.35922689565394,-5,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",58,9182.84215692717,2069.2203021132,19358.8297177453,4525.0997679652,2497.38472305313,1969.21577550592,0.863304503181509,58,9182.84215692717,2069.2203021132,19358.8297177453,4525.0997679652,2497.38472305313,1969.21577550592,0.863304503181509,58,9182.84215692717,2069.2203021132,19358.8297177453,4525.0997679652,2497.38472305313,1969.21577550592,0.863304503181509,-82,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",17,699.323893170183,890.774648894636,3809.81802077862,329.068720005078,-7649.16590138247,-5392.17696667584,1.16122394533535,NA,NA,NA,NA,NA,NA,NA,NA,17,699.323893170183,890.774648894636,3809.81802077862,329.068720005078,-7649.16590138247,-5392.17696667584,1.16122394533535,-3,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",22,31856.292711403,22142.8180473543,26765.1350009953,42895.750522017,-149.116930578412,-67.1088223971594,1.11175237662748,22,31856.292711403,22142.8180473543,26765.1350009953,42895.750522017,-149.116930578412,-67.1088223971594,1.11175237662748,NA,NA,NA,NA,NA,NA,NA,NA,-22,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",4,109981.031567132,111415.899107809,16366.6148462572,13651.7395995706,3339.09330796275,4378.84529602098,0.872107491818688,4,109981.031567132,111415.899107809,16366.6148462572,13651.7395995706,3339.09330796275,4378.84529602098,0.872107491818688,4,109981.031567132,111415.899107809,16366.6148462572,13651.7395995706,3339.09330796275,4378.84529602098,0.872107491818688,-3,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",10,9073.08687130696,8907.47797901768,2756.24075943862,2685.37385591934,296.818142958222,-41.5753724720484,2.63044271336193,10,9073.08687130696,8907.47797901768,2756.24075943862,2685.37385591934,296.818142958222,-41.5753724720484,2.63044271336193,10,9073.08687130696,8907.47797901768,2756.24075943862,2685.37385591934,296.818142958222,-41.5753724720484,2.63044271336193,-14,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",NA,NA,NA,NA,NA,NA,NA,NA,6,7872.99672422724,8358.55620716297,5950.68195320716,10333.8701621999,9897.31242070166,9623.17020030851,1.70402689634331,6,7872.99672422724,8358.55620716297,5950.68195320716,10333.8701621999,9897.31242070166,9623.17020030851,1.70402689634331,-1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",8,9547.6650143827,9280.74470275198,9213.58173988811,14799.8108369259,3521.23594161436,4108.13167151004,7.19423783014506,8,9547.6650143827,9280.74470275198,9213.58173988811,14799.8108369259,3521.23594161436,4108.13167151004,7.19423783014506,8,9547.6650143827,9280.74470275198,9213.58173988811,14799.8108369259,3521.23594161436,4108.13167151004,7.19423783014506,-9,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",5,14097.1694871951,13475.4068406844,13496.098093824,22765.0764569471,1588.14773423007,-2546.89498779523,0.794069121863476,5,14097.1694871951,13475.4068406844,13496.098093824,22765.0764569471,1588.14773423007,-2546.89498779523,0.794069121863476,NA,NA,NA,NA,NA,NA,NA,NA,-2,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Laos","Laos2012",4,-4635.50078071574,-1654.99860105193,6791.22427786268,13624.0534524714,112.303940916786,669.31581572804,NA,4,-4635.50078071574,-1654.99860105193,6791.22427786268,13624.0534524714,112.303940916786,669.31581572804,NA,4,-4635.50078071574,-1654.99860105193,6791.22427786268,13624.0534524714,112.303940916786,669.31581572804,NA,-4,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",13,26621.882108841,27585.7615406371,10512.0524416902,18552.0803983707,-4762.94897275469,-3878.77468781704,0.282556807768455,13,26621.882108841,27585.7615406371,10512.0524416902,18552.0803983707,-4762.94897275469,-3878.77468781704,0.282556807768455,13,26621.882108841,27585.7615406371,10512.0524416902,18552.0803983707,-4762.94897275469,-3878.77468781704,0.282556807768455,-15,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",NA,NA,NA,NA,NA,NA,NA,NA,10,1121.90950886862,653.256757092795,1205.72920502023,519.613455630336,-483.000338550163,-807.261526089196,0.468294240620561,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",9,18317.3408065231,17993.8065288642,9845.98007746206,0,3326.53049271041,2698.27718223563,1.22735397512083,9,18317.3408065231,17993.8065288642,9845.98007746206,0,3326.53049271041,2698.27718223563,1.22735397512083,9,18317.3408065231,17993.8065288642,9845.98007746206,0,3326.53049271041,2698.27718223563,1.22735397512083,-2,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",67,12542.8957726902,11595.7107571865,9822.57812078363,0,7260.6600232691,8824.01152388575,0.428571428571429,67,12542.8957726902,11595.7107571865,9822.57812078363,0,7260.6600232691,8824.01152388575,0.428571428571429,67,12542.8957726902,11595.7107571865,9822.57812078363,0,7260.6600232691,8824.01152388575,0.428571428571429,-77,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,14,3622.59474946073,2976.90881517485,1967.20331695453,1506.37987295212,1280.28339232706,2190.12712399588,1.398067011968,14,3622.59474946073,2976.90881517485,1967.20331695453,1506.37987295212,1280.28339232706,2190.12712399588,1.398067011968,-11,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",9,210131.414743422,4033.0452627441,665034.396803222,21702.7738525815,-113662.290822872,-131695.719860155,2.20829616837329,9,210131.414743422,4033.0452627441,665034.396803222,21702.7738525815,-113662.290822872,-131695.719860155,2.20829616837329,9,210131.414743422,4033.0452627441,665034.396803222,21702.7738525815,-113662.290822872,-131695.719860155,2.20829616837329,7,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",24,3968.69352538692,2118.93197297438,7285.16232796557,1870.64929329493,2255.34367131686,1015.65750578799,1.22579796059154,24,3968.69352538692,2118.93197297438,7285.16232796557,1870.64929329493,2255.34367131686,1015.65750578799,1.22579796059154,24,3968.69352538692,2118.93197297438,7285.16232796557,1870.64929329493,2255.34367131686,1015.65750578799,1.22579796059154,-44,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",9,4100.87248443521,3535.84513063414,2694.00517060006,5533.57262088874,1185.86880914843,1084.46797236832,1.03308852466765,9,4100.87248443521,3535.84513063414,2694.00517060006,5533.57262088874,1185.86880914843,1084.46797236832,1.03308852466765,9,4100.87248443521,3535.84513063414,2694.00517060006,5533.57262088874,1185.86880914843,1084.46797236832,1.03308852466765,-12,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",74,1094.40954562366,693.797226803797,1418.92770085424,1264.2918395145,-32.8716880861031,-269.042447661119,1.04420805896596,74,1094.40954562366,693.797226803797,1418.92770085424,1264.2918395145,-32.8716880861031,-269.042447661119,1.04420805896596,74,1094.40954562366,693.797226803797,1418.92770085424,1264.2918395145,-32.8716880861031,-269.042447661119,1.04420805896596,-31,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",9,15403.8218710941,9614.88845726136,21544.4715547428,16589.5094574662,36910.0463206995,36575.7776023888,1.01637146263215,NA,NA,NA,NA,NA,NA,NA,NA,9,15403.8218710941,9614.88845726136,21544.4715547428,16589.5094574662,36910.0463206995,36575.7776023888,1.01637146263215,0,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",11,11745.1319850448,9172.84648350555,7625.1057093498,15999.5614047225,1825.80521421442,480.398521258902,3.29425688592926,11,11745.1319850448,9172.84648350555,7625.1057093498,15999.5614047225,1825.80521421442,480.398521258902,3.29425688592926,NA,NA,NA,NA,NA,NA,NA,NA,-8,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",21,6600.3609933503,5159.75952407016,6832.63973698442,1535.6624032242,1329.48580929081,8205.9569207246,1.95266792774313,21,6600.3609933503,5159.75952407016,6832.63973698442,1535.6624032242,1329.48580929081,8205.9569207246,1.95266792774313,21,6600.3609933503,5159.75952407016,6832.63973698442,1535.6624032242,1329.48580929081,8205.9569207246,1.95266792774313,-22,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",6,20671.2829717911,11133.5101195988,24620.8346506197,52150.9748590656,9524.27765119867,5457.11521039224,0.086121912821741,6,20671.2829717911,11133.5101195988,24620.8346506197,52150.9748590656,9524.27765119867,5457.11521039224,0.086121912821741,NA,NA,NA,NA,NA,NA,NA,NA,-5,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",36,19129.3812263858,12726.3073464856,25844.0984953359,17170.8316206262,-4553.40449199519,-12552.4300049902,1.55724882158646,36,19129.3812263858,12726.3073464856,25844.0984953359,17170.8316206262,-4553.40449199519,-12552.4300049902,1.55724882158646,36,19129.3812263858,12726.3073464856,25844.0984953359,17170.8316206262,-4553.40449199519,-12552.4300049902,1.55724882158646,-16,"2012","Europe and Central Asia","Russian Federation","High income"
"Southsudan","Southsudan2014",23,7544.47813595092,5709.44676358923,7259.80359773611,7676.90956636345,-630.024405377961,-636.130057281216,1.125,23,7544.47813595092,5709.44676358923,7259.80359773611,7676.90956636345,-630.024405377961,-636.130057281216,1.125,23,7544.47813595092,5709.44676358923,7259.80359773611,7676.90956636345,-630.024405377961,-636.130057281216,1.125,-42,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11935.2738841462,3684.48440379282,16225.4508515372,10589.7169625564,-3114.70904167074,-3597.17131148273,0.973292749604365,0,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,6,22150.343821284,22698.4122421796,14832.7953683437,20771.7171717172,3830.11496018097,3476.48536406706,0.92777777005125,6,22150.343821284,22698.4122421796,14832.7953683437,20771.7171717172,3830.11496018097,3476.48536406706,0.92777777005125,-5,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",6,15758.9368285844,14620.811287478,4651.48785430318,7920.98765432099,1044.76226297549,1194.72566620162,1,NA,NA,NA,NA,NA,NA,NA,NA,6,15758.9368285844,14620.811287478,4651.48785430318,7920.98765432099,1044.76226297549,1194.72566620162,1,-6,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",NA,NA,NA,NA,NA,NA,NA,NA,11,14385.8864442531,14189.7494135147,4556.4183938559,7285.97449908925,1672.3673710417,1720.07779577014,1.43931036521778,11,14385.8864442531,14189.7494135147,4556.4183938559,7285.97449908925,1672.3673710417,1720.07779577014,1.43931036521778,-11,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",8,97845.4655615226,66449.7622829967,93748.6099306827,10064.905855402,36046.0651086204,12341.0232957993,3.22418509466032,8,97845.4655615226,66449.7622829967,93748.6099306827,10064.905855402,36046.0651086204,12341.0232957993,3.22418509466032,NA,NA,NA,NA,NA,NA,NA,NA,-3,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",20,3622.48739535549,2765.6769653678,3238.86657296854,6541.72355560752,1579.83807671336,607.166514035967,0.682408434275053,20,3622.48739535549,2765.6769653678,3238.86657296854,6541.72355560752,1579.83807671336,607.166514035967,0.682408434275053,20,3622.48739535549,2765.6769653678,3238.86657296854,6541.72355560752,1579.83807671336,607.166514035967,0.682408434275053,56,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",7,38933.7153337426,19637.8395018748,34778.6025698615,47059.5055512314,-20264.7794472681,-16540.4095147971,0.0422467371161631,7,38933.7153337426,19637.8395018748,34778.6025698615,47059.5055512314,-20264.7794472681,-16540.4095147971,0.0422467371161631,7,38933.7153337426,19637.8395018748,34778.6025698615,47059.5055512314,-20264.7794472681,-16540.4095147971,0.0422467371161631,-13,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",7,19055.0704123512,15959.4436410144,16723.7218907195,35021.8490238178,-3259.8002927198,-2871.59996435552,0.464101730784944,7,19055.0704123512,15959.4436410144,16723.7218907195,35021.8490238178,-3259.8002927198,-2871.59996435552,0.464101730784944,7,19055.0704123512,15959.4436410144,16723.7218907195,35021.8490238178,-3259.8002927198,-2871.59996435552,0.464101730784944,-12,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",NA,NA,NA,NA,NA,NA,NA,NA,15,54695.5328783916,58949.5424484177,37450.1769353437,28344.748275764,-12847.0793733986,-2524.55100395919,0.797676163339336,15,54695.5328783916,58949.5424484177,37450.1769353437,28344.748275764,-12847.0793733986,-2524.55100395919,0.797676163339336,4,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",11,85041.5545580557,533.465814037536,1332010.24600768,2507.45101084989,8709.59414802492,1355812.17426089,2.05235317539848,11,85041.5545580557,533.465814037536,1332010.24600768,2507.45101084989,8709.59414802492,1355812.17426089,2.05235317539848,11,85041.5545580557,533.465814037536,1332010.24600768,2507.45101084989,8709.59414802492,1355812.17426089,2.05235317539848,21,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uzbekistan","Uzbekistan2013",NA,NA,NA,NA,NA,NA,NA,NA,5,7946.62884668266,7915.39623426666,694.677348993576,1121.28810338173,-85.0491578277369,-122.631270342759,0.319466852373078,5,7946.62884668266,7915.39623426666,694.677348993576,1121.28810338173,-85.0491578277369,-122.631270342759,0.319466852373078,-3,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",7,23695.4762822533,5807.22344551168,50503.2702647448,23915.0027638432,9954.86292107229,-9765.34920558641,1.07496207457413,7,23695.4762822533,5807.22344551168,50503.2702647448,23915.0027638432,9954.86292107229,-9765.34920558641,1.07496207457413,7,23695.4762822533,5807.22344551168,50503.2702647448,23915.0027638432,9954.86292107229,-9765.34920558641,1.07496207457413,-11,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",5,56390.8692083803,55017.6983568258,63075.5800421326,91431.7645035556,-7491.70652017454,-12509.8367759844,0.878136657476802,5,56390.8692083803,55017.6983568258,63075.5800421326,91431.7645035556,-7491.70652017454,-12509.8367759844,0.878136657476802,5,56390.8692083803,55017.6983568258,63075.5800421326,91431.7645035556,-7491.70652017454,-12509.8367759844,0.878136657476802,-9,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",29,3849192.0882598,2405380.77782214,4026389.74864902,3076527.19647191,1555423.19490764,2053885.67254337,0.2069353437332,29,3849192.0882598,2405380.77782214,4026389.74864902,3076527.19647191,1555423.19490764,2053885.67254337,0.2069353437332,29,3849192.0882598,2405380.77782214,4026389.74864902,3076527.19647191,1555423.19490764,2053885.67254337,0.2069353437332,-34,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
