"countryOnly","country","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Iraq","Iraq2011",4,0.113917160710122,0.131279828576994,0.156710526943794,0.233333333333333,-0.0704650489203884,-0.100517598343685,3.54425888624097,NA,NA,NA,NA,NA,NA,NA,NA,2,1.88970588235294,1.88970588235294,2.63085317117936,3.72058823529412,-0.766003460207613,-0.766003460207613,1.7,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",8,0.459621198254205,0.458667872856981,0.0645431216636408,0.1,0.0397794683469627,0.0423348751041817,0.150152615702893,4,0.374818537156435,0.382416397002913,0.0288344073687489,0.0138888888888889,0.00345332312572047,0.00388888888888889,0.672619045401613,4,0.488801922510447,0.497075790419992,0.0787577835523914,0.080563504292318,-0.0166894590817417,-0.0253625521611458,0.892713827628476,2,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",1,0.15,0.15,NA,0,0,0,1,5,0.378304699904732,0.29505527638191,0.20362028698232,0.385,-0.042215963382552,-0.0426732142857143,1,2,0.586875547765118,0.586875547765118,0.0378807204207079,0.0535714285714286,0.0210225651300977,0.0182322929171669,0.423558282208589,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",5,0.427424041573814,0.478010421722463,0.22277249324127,0.406079671060588,0.0861888431722325,0.0895022529390907,0.356366475326882,3,0.433515302750827,0.428411779927411,0.0376125112189984,0.0761904761904761,-0.00858882125774817,-0.0104473943220289,8.02675975149241,2,0.437394358858873,0.437394358858873,0.206071119088651,0.291428571428571,-0.0403673961622329,-0.0397402597402597,1.34494098823084,1,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",2,0.0635020485472765,0.0635020485472765,0.00294627825494395,0,0.00178628979036668,0.00151942355889724,0.35937121896172,5,0.430668023400015,0.362975944619298,0.218854771394938,0.192857142857143,-0.0755474411514097,-0.12395896656535,1.26971406620512,1,0.355555555555556,0.355555555555556,NA,0,0,0,1,4,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",6,0.565280353473775,0.569655031283271,0.154661569313709,0.256317773491376,0.0191241504234317,0.0274789145965537,0.895402695632629,1,0.464628724752605,0.464628724752605,NA,0,0,0,1,2,0.512435124613342,0.512435124613342,0.0751095545958942,0.106220950773316,0.0132776188466645,0.0132776188466645,0.8,0,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Lebanon","Lebanon2013",8,0.249859600366875,0.293169468988785,0.140463584761044,0.208333333333333,0.0571379271012349,0.102423742138365,0.279822348531283,1,0.111111111111111,0.111111111111111,NA,0,0,0,1,7,0.306399636320749,0.333333333333333,0.0683269164755786,0.055555555555555,-0.0218418279834735,-0.016473883171306,0.926401057691969,2,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",3,0.262110653047439,0.246791401971436,0.0799289881792104,0.153381642512077,-0.010544519790881,-0.0121659979802942,1.23285612652476,3,0.132441142568004,0.10500844280674,0.129891639295,0.246666666666667,-0.0291935204892364,-0.0271573619703353,1.89705136060687,1,0.0922509225092251,0.0922509225092251,NA,0,0,0,1,1,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",8,0.328629197845903,0.261665930395625,0.194849198542684,0.214814814814815,-0.0574266816553098,-0.0419771912619395,4.92367531694275,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0746624260526937,0.0746624260526937,0.0395207669370067,0.0558908045977011,0.00563455038044535,0.00558908045977011,0.824036405592758,4,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",1,0.3125,0.3125,NA,0,0,0,1,6,0.319708419739355,0.31913405411843,0.0877555149953906,0.087816091954023,-0.0214567025657099,-0.00714231749822882,1.89315591883558,1,0.0625,0.0625,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",1,0.0393162393162393,0.0393162393162393,NA,0,0,0,1,6,0.33842301968031,0.317563940052572,0.212537578962483,0.191547619047619,0.0145445911102601,0.0324187699451154,0.712058243598341,2,0.414647669967039,0.414647669967039,0.00936916485072174,0.01325,-0.00601259234872418,-0.00599404761904761,10.4674921227361,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",1,0.444444444444444,0.444444444444444,NA,0,0,0,1,5,0.258970269693994,0.169030901816553,0.302636608346828,0.625864661654135,0.0541342789212275,0.0738313235018262,1.1852418680658,1,0.355670103092784,0.355670103092784,NA,0,0,0,1,2,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Nepal","Nepal2013",2,0.4,0.4,0,0,0,0,0.930444637917967,4,0.394393143815996,0.29950288261987,0.192528917948553,0.276315789473684,0.0335835991310461,0.0102870813397129,0.473823250570809,1,0.555555555555555,0.555555555555555,NA,0,0,0,1,2,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",2,0.5,0.5,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0.449270424073462,0.449270424073462,0.0292728001664754,0.0413979910040669,-0.00229988838911483,-0.00229988838911483,1.125,2,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",9,0.0791689259342197,0.00128527309926859,0.125016420206249,0.154500019327406,-0.0197868718622735,-0.0298949914462386,1,26,0.271819917161679,0.27311260115194,0.247344616368505,0.35,-0.0933047207350379,-0.18180900669354,0.972828276651808,6,0.161055167228971,0.158817650149514,0.171422966050076,0.333033333333333,0.0793254980468721,0.0538206296296296,0.31103871860397,4,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",2,0.494053507240471,0.494053507240471,0.127279220613579,0.18,-0.0237068817477124,-0.0257142857142857,1.47087330115346,NA,NA,NA,NA,NA,NA,NA,NA,4,0.367855857951619,0.378444922305617,0.073953179207807,0.137037037037037,-0.0239235734990091,-0.0221392192492288,1.15151515151515,0,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",7,0.384628369915887,0.407895842034479,0.218728366569465,0.25,-0.0203528056859687,-0.00738344434965995,0.918018301751549,3,0.255421524952397,0.231846535652348,0.321459175474243,0.340766594276766,0.291662639133449,0.298644330145495,0.083065431510479,7,0.465586005003005,0.501510574262942,0.156226322572773,0.18429257614437,-0.0548875154214674,-0.0602110071129573,1.46137004469485,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",2,0.366850179086111,0.366850179086111,0.160277537068951,0.226666666666667,0.0143450211789408,0.02,0.920831119378676,4,0.243575885465173,0.192593579974042,0.213664168358958,0.111111111111111,0.230279724062203,0.148582827979491,NA,4,0.387235118413692,0.414637650897178,0.252852969290342,0.36897644508548,0.119457734611316,0.0460040120597146,1.23821001265955,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",3,0.557504128365087,0.436931412904577,0.392344981251893,0.750378214826021,0.179531717874026,0.170390197016521,0.611434605148557,2,0.189997099132067,0.189997099132067,0.225888074449693,0.319453978465099,0.0368105916119448,0.0399317473081374,0.837432201284475,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",5,0.409360097279563,0.403670508667204,0.112459195314402,0.205532557266677,0.0415757178399249,0.0278402158054943,0.49120269435484,1,0.726666666666667,0.726666666666667,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",35,0.466798275431063,0.455438020057293,0.310641142613861,0.548255450156391,-0.0683629651587268,-0.0195326116894768,1.15474933771974,15,0.55585164040574,0.636218795077545,0.286870891549139,0.35,-0.0194821522486437,0.0186942955584938,3.26476464634151,1,0.909090909090909,0.909090909090909,NA,0,0,0,1,0,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",1,0.264285714285714,0.264285714285714,NA,0,0,0,1,6,0.222420861647062,0.247269167170095,0.191228482215104,0.424571428571429,-0.0398588753433929,-0.0945932473323778,1,4,0.21690539554959,0.187666326440368,0.13003231077388,0.136942180320559,-0.0160848635977874,-0.0269975718419553,1.54705349636504,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",3,0.318452380952381,0.3125,0.0676569845699505,0.134920634920635,-0.00177368927368927,-0.00177368927368928,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0.30037735858058,0.32,0.0981850208820451,0.185714285714286,-0.0140253568628405,-0.0141496598639456,1.03502747062389,0,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",5,0.406818181818182,0.409090909090909,0.0215875861345076,0.0166666666666666,0.00503338469440165,0.00503338469440165,0.933333333333333,1,0.328571428571429,0.328571428571429,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",4,0.286133650545364,0.286425881137314,0.145174734489975,0.187218045112782,0.0382209318924519,0.0889442736395645,0.593131277468809,NA,NA,NA,NA,NA,NA,NA,NA,1,0.180487096774194,0.180487096774194,Inf,0,0,0,1,1,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",1,0.466666666666667,0.466666666666667,NA,0,0,0,1,1,0.3,0.3,NA,0,0,0,1,3,0.30438135796911,0.230885174003715,0.172784429113849,0.303571428571428,0.117766030960056,0.117079411750746,0.214367343908544,4,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",4,0.246586525245402,0.235862364441849,0.0464931549472005,0.0656197654941373,-0.00368230826224479,-0.00536139594846591,1.07893387043995,3,0.347709141924254,0.345198282795815,0.0678026148969817,0.1,-0.00510932229589714,-0.0126436781609195,1,3,0.4,0.4,0,0,0,0,1,3,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Turkey","Turkey2013",1,0.0333333333333333,0.0333333333333333,NA,0,0,0,1,4,0.246324587907136,0.246357225827903,0.172286889549457,0.177218200679746,-0.0235819566709179,0.223293504611835,1.2199236348131,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",7,0.125715540257428,0.0706672722394408,0.116153081524607,0.11779948555284,5.23008537411129e-05,0.0272774715990476,0.44199455884087,1,0.5,0.5,NA,0,0,0,1,2,0.105058717410427,0.105058717410427,0.0243244732728172,0.0344,0.005872753054053,0.00573333333333333,1,1,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",6,0.0477966419858309,0.0412927663548616,0.0330961624895271,0.0333333333333333,-0.0022392160417998,-0.000926827697262473,1.49495578840016,4,0.015645868373888,0.0105568993139555,0.0131995403447158,0.0260738052026618,0.000179664301679917,0.000495332803367782,1.5570508481975,3,0.0432057526443188,0.0433203903755528,0.0196681778178614,0.0266666666666667,-0.00740726826692822,-0.0130759803921569,1.69503609684441,1,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",5,0.340420718548924,0.357685629780147,0.140785797587455,0.142766492822652,0.0181297292960486,0.0251746805571424,0.925271810339261,NA,NA,NA,NA,NA,NA,NA,NA,4,0.475216923570561,0.494583040185439,0.138428115891975,0.20167523624486,-0.0709149960392879,-0.0979644561063052,0.731793247508217,0,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",3,0.693515755018149,0.693333333333333,0.273811360061277,0.547213114754098,-0.194265854110619,-0.194125389270815,2.5,3,0.224216048545187,0.242104124926968,0.124011169359459,0.1,0.0135373526873381,0.00660750793857932,0.892785897852477,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",6,0.15434986403027,0.157397399467998,0.107725138352602,0.125,-0.00532254738865091,-0.00237174499429402,2.91078188319422,9,0.14948735553038,0.146096498334089,0.0966711395586043,0.0849839300396143,-0.0125606567779626,-0.0130874883671686,1.32741577787237,1,0.333333333333333,0.333333333333333,NA,0,0,0,1,6,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
