"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Chile","Chile2010",21,0.386027607917845,0.412581572231566,0.176566508377068,0.276470588235294,-0.117689844586506,-0.0936451089827959,1.15502893656989,3,0.642538326581128,0.626635878056881,0.0648731843141741,0.105882352941176,0.0220750831575339,0.0125854993160055,0.77055084502226,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",20,0.402124810039208,0.333333333333333,0.238649444666821,0.516666666666667,-0.103779976689967,-0.121331698222515,0.219439551998757,5,0.351089045285593,0.339364563342198,0.154273187017438,0.15,-0.00400881900581539,-0.0109849139563652,1.27627047552132,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",8,0.31449250162414,0.302397863514369,0.126790320169955,0.141385085983789,-0.063691309707977,-0.0735189119966856,0.945788349156,5,0.47816737224974,0.478319734003812,0.0224921222902204,0.0297496185808868,-0.00951861075494717,-0.00370586116840952,2,2,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",4,0.428956981082274,0.403345046370273,0.244381491702713,0.369887278582931,-0.137115210365378,-0.0717310961982076,1.58379774992477,9,0.299491748835744,0.4,0.262273849804179,0.386666666666667,0.162739471419931,0.0665171014053439,0.245355557866829,0,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",7,0.244201997837861,0.242456423684201,0.174851804822068,0.271570121951219,-0.0310728920358534,-0.0213657891207892,0.834366575077355,NA,NA,NA,NA,NA,NA,NA,NA,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",9,0.481499505939617,0.495628055530284,0.115487056402879,0.0908200391827595,0.00684647585180523,0.0295779209380738,0.244514748759015,1,0.5,0.5,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",6,0.168435284641215,0.133493038213365,0.125735173410807,0.154901960784314,-0.0426880079551616,-0.0417101415120059,1.57808190279911,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",5,0.227586721537624,0.206412893704889,0.191141988193762,0.343364327979713,0.0543004198812436,0.0591925846037252,NA,3,0.585563619564319,0.563131848796389,0.142644185305877,0.220164609053498,-0.0460867837019177,-0.0480513192931494,NA,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",37,0.42056085254202,0.380989917829318,0.252359900153203,0.333333333333333,0.0170385986909499,-0.0134083116055699,0.566984653695285,3,0.348294001233953,0.398598117974965,0.32818487569972,0.466666666666667,-0.00914430963922079,0.11950575363139,2.3828668968742,3,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",1,0.25,0.25,NA,0,0,0,1,1,0.625,0.625,NA,0,0,0,1,5,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",6,0.309671852965654,0.276879387249297,0.141281492024681,0.176497589883877,0.0230855780564896,0.0578317086230814,0.945124451213231,1,0.678571428571428,0.678571428571428,NA,0,0,0,1,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",30,0.316635222827109,0.290339649310242,0.233994716399233,0.39648033126294,0.108112937547155,0.128685594797769,2.4106270186263,5,0.326031740788793,0.297430691015959,0.180806570614019,0.214285714285714,-0.0347089576588343,-0.0233109148367231,0.640021072103031,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,0.398018408623249,0.442821029006296,0.131334600121231,0.291666666666667,0.0513113798918042,0.0508382739022561,2.12088043601025,1,0.41025641025641,0.41025641025641,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",5,0.520245198116672,0.5,0.140039249268166,0.0683042050725227,-0.0145480388400979,-0.0143930770408356,1.01823704496008,2,0.474413056573705,0.474413056573705,0.249918619282879,0.353438300879406,-0.164822621435578,-0.147265958699753,5.23558894614829,0,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"India","India2014",130,0.517267763558755,0.534885724617457,0.171966761196921,0.206666666666667,0.0492272785472,0.0375652351030301,1.2,7,0.620932840187413,0.616149164534992,0.0724299070377694,0.0724106982588404,0.00159372600248165,0.00948571478074063,0.763545599600365,1,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",9,0.404276963831577,0.426637148370238,0.243179788705957,0.357142857142857,0.0155989291120338,-0.0282933890620344,1,1,0.5,0.5,NA,0,0,0,1,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",5,0.100362826738398,0.0262338314130882,0.137908529753442,0.233333333333333,-0.0583414064425301,-0.0809137448082681,3.20892980032748,NA,NA,NA,NA,NA,NA,NA,NA,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",14,0.448428728464073,0.459309012056834,0.0614188433703361,0.1,-0.00833333410819089,-0.0242083418226168,1.05489695135063,4,0.501018963328072,0.522544577313452,0.142092265377286,0.131135448903998,-0.0644534879831576,-0.0849003050066367,0.982741769035557,0,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",1,0.24,0.24,Inf,0,0,0,1,3,0.467159853569249,0.472094849246231,0.223659395691079,0.325,-0.0303509301938858,0.0677083333333334,0.99987046407151,4,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",11,0.409195478421427,0.426239132265066,0.160390202584949,0.2712,0.0217783027922194,0.0172925811082566,0.854073047854257,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",7,0.413066126463534,0.361400221977802,0.255619535731808,0.533333333333333,-0.152412429854973,-0.155263772175537,1.79389633385357,5,0.253416167059302,0.241829031745475,0.202525994788637,0.294642857142857,-0.0148223197381248,-0.00931949806949807,0.875661238373843,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",8,0.52015215040819,0.470135194828038,0.105468768750674,0.106220950773316,0.0136062389017024,0.016816754137991,0.882352941176471,1,0.76516005,0.76516005,NA,0,0,0,1,0,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Lebanon","Lebanon2013",10,0.196152398660854,0.209165571691192,0.135029308459086,0.236222222222222,-0.0207677201814719,-0.0367093088721948,0.426812303896731,6,0.318236423283372,0.333333333333333,0.0457433648510412,0.033333333333333,-0.0160372185970836,-0.00970464135021096,0.552341341071738,2,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",6,0.19264094960093,0.245603937944535,0.134030634770887,0.161658223859927,0.0298948877785568,0.0385981424316517,1.19709635582187,1,0.194444444444444,0.194444444444444,NA,0,0,0,1,1,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",10,0.232141310814047,0.170638153760261,0.198870084839718,0.295833333333333,0.0223911988961743,-0.0177765774508248,1.64256281880503,3,3.56890794753483,0.170848357859025,6.82651534171458,12.4596638655462,2.1448346486073,2.26345229174472,0.488239489141545,1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",1,0.3125,0.3125,NA,0,0,0,1,1,0.0625,0.0625,NA,0,0,0,1,8,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",8,0.293014150124366,0.331997154842456,0.194990592712226,0.375795454545455,0.0670798885019461,0.0625311442588071,0.798624559627775,1,0.533333333333333,0.533333333333333,NA,0,0,0,1,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",8,0.306744667841978,0.365988865207527,0.270296885481016,0.561111111111111,0.0307704967959626,0.0521279952412611,0.995493603683352,1,0.355670103092784,0.355670103092784,NA,0,0,0,1,0,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Nepal","Nepal2013",2,0.4,0.4,0,0,0,0,0.930444637917967,NA,NA,NA,NA,NA,NA,NA,NA,7,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",5,0.472613522603529,0.5,0.0839976437178372,0.030030580424505,0.0153330547356653,0.0226193852644891,0.993333758418796,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",32,0.232009343510976,0.258547043850475,0.231475487532225,0.345,-0.0452501427324976,-0.120949411233762,0.277319743811199,9,0.239169919382532,0.147966815703141,0.265475516144591,0.588372093023256,-0.114604115870784,-0.0825686754366909,2.44327611159802,4,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",5,0.425454487852051,0.412309333049068,0.124709387797446,0.12,-0.0862268550778633,-0.0734949185002696,4.03029341577025,1,0.437037037037037,0.437037037037037,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",10,0.385167280351549,0.411561565618115,0.213892494369076,0.25,-0.0327183001333973,-0.0429867136046875,0.945649699946748,7,0.409929472746578,0.405266922809232,0.244712325855561,0.221428571428571,0.0840579957036029,0.0582023355185539,0.813422457377538,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",5,0.213644350763324,0.201103648240807,0.107760139789969,0.111111111111111,0.0976721579634723,0.112900646678425,0.393734408827568,1,0.426666666666667,0.426666666666667,NA,0,0,0,1,4,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",3,0.331931147715687,0.315667309662057,0.0932912459475108,0.196532060979867,0.0158955866726942,0.0192411801958622,1.08765087102496,1,1,1,NA,0,0,0,1,1,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",6,0.457956848802429,0.458037760386615,0.16291070735454,0.205532557266677,0.0787368019200907,0.0755355602927629,0.38757206042331,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",49,0.509056569544623,0.610859051390665,0.292546556520903,0.528378378378378,-0.0614854030309665,-0.0120195176407391,1.14653778660651,2,0.286739660447916,0.286739660447916,0.0106404577196333,0.015047879616963,0.00630271996663441,0.00640928205907682,0.548923313130254,0,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",8,0.230579386656236,0.234318989854892,0.162447038259207,0.155811247575953,-0.00261620187776977,0.00892494622680381,0.966350154109401,3,0.162656240607067,0.159914712153518,0.137124483708258,0.274207855821529,-0.047737684132391,-0.047737684132391,1.58536585365854,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",6,0.309780848045358,0.315754276857873,0.0754049814048146,0.131746031746032,-0.00670244936611265,-0.00677628155087171,0.965159839582997,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",6,0.393777056277056,0.404545454545455,0.0373261949891522,0.0416666666666667,0.00813061316792661,0.00813061316792661,0.8,1,0.565217391304348,0.565217391304348,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",1,0.180487096774194,0.180487096774194,Inf,0,0,0,1,4,0.286133650545364,0.286425881137314,0.145174734489975,0.187218045112782,0.0382209318924519,0.0889442736395645,0.593131277468809,1,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",9,0.391104020571381,0.404671327663239,0.166275388932983,0.250980392156863,-0.0791625306948784,-0.0305252014005023,0.178530304102086,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",9,0.301072471981233,0.292620890203611,0.087079148770376,0.125,0.0378179134090971,0.112980748836434,0.979541155580284,4,0.350311386350736,0.399158138735032,0.104501440993899,0.169230769230769,-0.00769014429514986,0.0242370200280648,1,0,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Turkey","Turkey2013",3,0.0876796493906653,0.0634533355847713,0.0724911305825267,0.133333333333333,-0.00360174709698349,-0.00271604938271605,1.04464706875634,1,0.343884867346412,0.343884867346412,NA,0,0,0,1,1,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",6,0.168105716693788,0.10792713584789,0.162366895425289,0.11779948555284,-0.0307451119496401,-0.00805293539702325,3.37966592379358,3,0.0657877059647844,0.0661955740156348,0.0475491530125145,0,0.00703486885514787,0.0132096279086518,0.409877538994927,2,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",13,0.0377393706950677,0.0333333333333333,0.0307872604681252,0.05,0.00452593936576219,0.0220335202135782,1.65730095135327,1,0.0333333333333333,0.0333333333333333,NA,0,0,0,1,0,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",6,0.431266657432694,0.433579610377523,0.164450772837816,0.20167523624486,-0.0404991857681115,-0.0235915304696194,0.5,3,0.326107321070497,0.322570197688965,0.0679818475111477,0.0705720499659168,0.0670042668511915,0.0849654968971091,0.297311994681905,0,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",4,0.390214048812028,0.335017741802397,0.28220655672063,0.493333333333333,-0.009974777814886,0.000153317472905107,1.17006529262462,2,0.693606557377049,0.693606557377049,0.386938104196835,0.547213114754098,-0.231513240857503,-0.231513240857503,6.5,0,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",20,0.227413206819936,0.288128175865785,0.135044305830444,0.241846675137654,-0.0189462826872905,0.0165146679966519,0.803605102282013,2,0.223282731001902,0.223282731001902,0.284769905139376,0.402725462003805,0.0612843094353615,0.0612843094353616,0.766666666666667,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
