"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Croatia","Croatia2013",5,35562.6893897705,33626.8264848898,11227.2705588975,16927.0464300818,-13764.0126493462,-11826.8386180033,0.231984019849545,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",7,12003.3078532261,10148.9414338638,9143.05627020357,9111.38802284102,11887.9248568142,11722.6354030629,3.59299867358194,2,9852.7974918397,9852.7974918397,3035.22083456157,4292.45046903436,61.320720986205,61.3207209862051,1.02941176470588,1,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",10,22575.5356388876,21209.9103247754,18952.9697247729,30638.5776397516,2948.2961142252,4504.84721347388,2.93170754013814,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",139,6951.09549477506,4602.15876153428,5722.44332301989,7258.81472371857,-1122.18785140262,-362.220756510817,2.33333333333333,15,5052.93932778856,2839.01053996768,4709.79189256245,5752.68341060897,1362.01619004882,-291.145377517369,1.24655015425269,70,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",5,3647.73520542182,2259.50220953869,3713.5006809611,6206.69047619048,-1209.3359850236,31.341746031746,1,1,40566.6666666667,40566.6666666667,NA,0,0,0,1,4,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",3,10349.4326723883,3484.26699014334,12717.0481616296,22415.1327439884,-7083.11928300345,-6894.00601220549,0.0848100917431191,4,677.387264585161,728.946838085824,308.868529673471,562.223345268165,274.647434457469,311.718045812449,1.30083333333333,11,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",3,5831.96491932925,5911.11720042786,477.201217318995,0,-394.277617599972,-387.518795985627,0.145358952293293,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Guatemala","Guatemala2010",36,6412.11115420594,4558.87130781795,6134.14932112226,5350.28734565659,4998.16970795399,5202.85844470264,0.624600668891236,1,5007.21548532441,5007.21548532441,NA,0,0,0,1,24,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",382,8952.1522571935,5224.7061386074,9257.70036502411,6615.05149430995,-1023.56995832103,-1924.26650601259,0.873094527335269,1,11455.4305635603,11455.4305635603,NA,0,0,0,1,181,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",99,1594.52095706019,1482.27578877335,1173.06406201061,1310.08937776458,-17.916620416206,189.469962159445,1.48178703107243,2,29.9586366980699,29.9586366980699,73.3631178847546,103.751116290596,2.25545904979557,2.25545904979557,1.04545454545455,101,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jordan","Jordan2013",8,19417.3862066077,16833.3183698215,15813.6873033405,24065.695929799,-10396.4477589655,-10709.1356327845,0.0770621468926554,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",25,23819.6885006041,11049.6229178128,29139.7631014682,42029.5005919718,-8574.50773847396,-7217.32188159727,0.715638227036871,2,30327.0627982432,30327.0627982432,7509.96806006488,10620.6986835325,-5715.88447422475,-5073.65512236331,0.44574041387844,11,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Madagascar","Madagascar2013",25,1048.47779234216,826.347399653023,1120.10726734877,1173.42374241879,-308.926939869215,-271.815097565807,0.488746534004505,18,2336.49313914018,489.475356179729,3873.24426995446,5816.08378659454,1593.76955661083,1157.93440046934,5.86519127386748,22,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",18,10391.9979262263,8882.81174179159,7721.57597305925,13271.6518836613,-1295.64667094793,1559.61969372265,1.36249698718258,13,3430.33998722292,2117.16323403581,2825.09695423118,3391.37173915733,2619.69998742611,2383.80534717013,1.6410850191123,9,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",21,10412.4033252209,12524.0843881368,6157.88131384048,7000.25731337071,2396.93279147871,2519.37652981586,2.45471644726139,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",7,8499.18535272857,3535.36479364859,9840.96452085377,21203.2009428684,-592.472056550698,-1208.32159761536,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",4,15522.1953241807,15765.4596138079,5453.63652727385,5525.4565864876,-2595.49339696353,-3745.36895048516,0.157258735984669,NA,NA,NA,NA,NA,NA,NA,NA,8,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",6,6600.87747498442,4035.97672583503,4144.85804254733,4523.02659483628,-2098.76977664064,-1411.70928578032,0.595132448615929,NA,NA,NA,NA,NA,NA,NA,NA,2,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",16,8669.93394784531,6274.80354578732,7373.78646436631,11703.8696480444,314.566948119639,8412.66823552671,0.605395945376319,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",10,276.747934906023,203.716536478575,326.304443364881,204.4001895755,155.678198446175,182.454599551679,0.975728868463246,4,-822.336262203208,103.120927566505,1528.89935856391,2679.94101071828,209.634836348133,182.166317960863,1.2897620598148,33,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",22,7015.57823327144,6815.08296705856,4356.89637988273,6617.29387006323,1398.39962107423,2571.21742176261,5.53665757735222,1,31934.7542663431,31934.7542663431,NA,0,0,0,1,144,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",38,14605.0808434333,8791.38917351676,13306.7803603117,15638.7957207591,8991.52210170198,8713.67485964621,1.09641903074689,2,17233.9678950509,17233.9678950509,13918.6603480051,19683.9582342135,-9979.3493102499,-8958.36303591474,0.462150809387488,12,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",14,6350.49304414158,6526.75251500532,5599.98105062256,7605.03128256716,-631.54256046709,-774.609531439723,1.38988768342214,NA,NA,NA,NA,NA,NA,NA,NA,3,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",3,12121.4618742745,10870.2713614265,6179.3680241414,3481.71099911749,4968.48416212269,2940.85607513637,12.5846198922957,1,58842.1488917561,58842.1488917561,Inf,0,0,0,1,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"SriLanka","SriLanka2011",11,1378.89492308772,1288.16058689507,615.877754106566,1238.15540672896,59.217017031977,-137.074744832976,1.62009342951555,NA,NA,NA,NA,NA,NA,NA,NA,3,"2011","South Asia","Sri Lanka","Lower middle income"
"Tajikistan","Tajikistan2013",6,1062.81992822837,848.260610870576,885.510906950109,1041.53577535078,-346.501540925433,-235.45798375507,0.23245482272444,NA,NA,NA,NA,NA,NA,NA,NA,7,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",4,274.660528011397,209.947144252634,591.889023274177,444.469176934562,-83.7440203570159,-177.611985322131,0.909754526330135,NA,NA,NA,NA,NA,NA,NA,NA,33,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",12,11910.7445673895,13346.6147230139,3861.71994438054,2683.25891844855,977.759385495848,2943.65740974598,1.31110214123808,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",31,23120.5323470315,15156.037681754,25119.6857969681,20442.5850175719,-3038.69454975304,-10817.0121945041,2.50373011788443,NA,NA,NA,NA,NA,NA,NA,NA,138,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",1,37633.1193064819,37633.1193064819,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,42,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uruguay","Uruguay2010",26,17161.1409148361,16038.8439624942,10249.2089450229,13859.3587720264,-1495.09630574459,-2491.67373352686,0.582278874946218,NA,NA,NA,NA,NA,NA,NA,NA,18,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",16,6605.85590087004,2886.45619801149,7621.1290817819,8681.72423831429,2158.78427649775,1976.45172965575,0.935094698402004,NA,NA,NA,NA,NA,NA,NA,NA,8,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",60,5015.46845500868,3906.24842421462,6706.29349776682,6860.52417067605,-2750.05785011585,-1582.06424101994,1.35163443142849,23,9868.10550776588,5814.17228802404,8708.22710904985,12705.66176641,-2390.2103372337,-2614.65566454944,0.69128189471896,16,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Yemen","Yemen2013",5,3567.5522555425,2980.32610771174,2160.69917362773,2439.0197800597,-485.140985918038,-541.673590551854,1.44168385963656,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
