"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Ethiopia","Ethiopia2011",3,0.29177439857737,0.288838043965904,0.181523228355325,0,0.0321832036266027,0.102687265917603,0.942318784849067,NA,NA,NA,NA,NA,NA,NA,NA,3,0.29177439857737,0.288838043965904,0.181523228355325,0,0.0321832036266027,0.102687265917603,0.942318784849067,1,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Hungary","Hungary2013",3,0.142554956291258,0.0357509265623173,0.174883113972625,0.278802686903907,0.0512664265353421,0.0353695620534646,0.820427397959966,NA,NA,NA,NA,NA,NA,NA,NA,3,0.142554956291258,0.0357509265623173,0.174883113972625,0.278802686903907,0.0512664265353421,0.0353695620534646,0.820427397959966,-1,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",675,0.123605746220354,0.112591060629001,0.0827139043991108,0.0987755102040816,0.00277887715327572,-0.000321915301497177,0.902170250305924,675,0.123605746220354,0.112591060629001,0.0827139043991108,0.0987755102040816,0.00277887715327572,-0.000321915301497177,0.902170250305924,675,0.123605746220354,0.112591060629001,0.0827139043991108,0.0987755102040816,0.00277887715327572,-0.000321915301497177,0.902170250305924,-1343,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",6,0.302636544191339,0.322686483629979,0.143824790568783,0.0833333333333334,-0.174702770760534,-0.109665436320312,2.3191939151595,6,0.302636544191339,0.322686483629979,0.143824790568783,0.0833333333333334,-0.174702770760534,-0.109665436320312,2.3191939151595,6,0.302636544191339,0.322686483629979,0.143824790568783,0.0833333333333334,-0.174702770760534,-0.109665436320312,2.3191939151595,-11,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",2,0.516021279339456,0.516021279339456,0.374549856318162,0,-0.0636639224216822,-0.13242337164751,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0.516021279339456,0.516021279339456,0.374549856318162,0,-0.0636639224216822,-0.13242337164751,1,2,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",6,0.437019134342801,0.451486748892097,0.229510218922898,0.0523809523809524,-0.198665549611258,-0.173652480742033,0.285461557290772,6,0.437019134342801,0.451486748892097,0.229510218922898,0.0523809523809524,-0.198665549611258,-0.173652480742033,0.285461557290772,6,0.437019134342801,0.451486748892097,0.229510218922898,0.0523809523809524,-0.198665549611258,-0.173652480742033,0.285461557290772,-10,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",9,0.0405345871752316,0.0230876687906614,0.0591114438160318,0.03,0.0219550500854329,0.129742861869957,0.630604223699577,9,0.0405345871752316,0.0230876687906614,0.0591114438160318,0.03,0.0219550500854329,0.129742861869957,0.630604223699577,9,0.0405345871752316,0.0230876687906614,0.0591114438160318,0.03,0.0219550500854329,0.129742861869957,0.630604223699577,-18,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",18,0.340141702700107,0.288227364503537,0.2546014505434,0.483695652173913,-0.14018762090061,-0.0450372943216584,0.984300772308475,18,0.340141702700107,0.288227364503537,0.2546014505434,0.483695652173913,-0.14018762090061,-0.0450372943216584,0.984300772308475,18,0.340141702700107,0.288227364503537,0.2546014505434,0.483695652173913,-0.14018762090061,-0.0450372943216584,0.984300772308475,-36,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",18,0.159024027030581,0.158329412873691,0.0845101591382532,0.123376623376623,-0.0619697168601069,-0.066437741054329,2.09803918337232,18,0.159024027030581,0.158329412873691,0.0845101591382532,0.123376623376623,-0.0619697168601069,-0.066437741054329,2.09803918337232,18,0.159024027030581,0.158329412873691,0.0845101591382532,0.123376623376623,-0.0619697168601069,-0.066437741054329,2.09803918337232,-36,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",7,0.286625701811704,0.283822065795859,0.110220488083173,0.095664,-0.0823895687186312,-0.0730420210672935,NA,7,0.286625701811704,0.283822065795859,0.110220488083173,0.095664,-0.0823895687186312,-0.0730420210672935,NA,7,0.286625701811704,0.283822065795859,0.110220488083173,0.095664,-0.0823895687186312,-0.0730420210672935,NA,-12,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",3,0.20396679723753,0.202181462643768,0.0124840996967977,0.00746522411128284,0.00967976088519532,0.0108509620769213,0.124396890985154,3,0.20396679723753,0.202181462643768,0.0124840996967977,0.00746522411128284,0.00967976088519532,0.0108509620769213,0.124396890985154,3,0.20396679723753,0.202181462643768,0.0124840996967977,0.00746522411128284,0.00967976088519532,0.0108509620769213,0.124396890985154,-4,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",64,0.18630688540753,0.166666666666667,0.148666510424251,0,0.0566860407266499,-0.0296327539617148,0.187412311594541,64,0.18630688540753,0.166666666666667,0.148666510424251,0,0.0566860407266499,-0.0296327539617148,0.187412311594541,64,0.18630688540753,0.166666666666667,0.148666510424251,0,0.0566860407266499,-0.0296327539617148,0.187412311594541,-89,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Morocco","Morocco2013",6,0.290949485919595,0.290086041700045,0.193613433429167,0.231632653061225,-0.160061808246324,-0.156334651012349,0.676470588235294,6,0.290949485919595,0.290086041700045,0.193613433429167,0.231632653061225,-0.160061808246324,-0.156334651012349,0.676470588235294,6,0.290949485919595,0.290086041700045,0.193613433429167,0.231632653061225,-0.160061808246324,-0.156334651012349,0.676470588235294,-12,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",37,0.237912502562869,0.275687022424059,0.133961895893603,0.155,-0.000284122376060688,-0.00478587623619675,0.508316114972112,NA,NA,NA,NA,NA,NA,NA,NA,37,0.237912502562869,0.275687022424059,0.133961895893603,0.155,-0.000284122376060688,-0.00478587623619675,0.508316114972112,-37,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",10,0.249069468126452,0.251812458614315,0.074202359611899,0.105925925925926,-0.0191934406670051,-0.0165610225318772,0.995810343292374,NA,NA,NA,NA,NA,NA,NA,NA,10,0.249069468126452,0.251812458614315,0.074202359611899,0.105925925925926,-0.0191934406670051,-0.0165610225318772,0.995810343292374,-10,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",4,0.243109763965801,0.246894098273165,0.141434575308021,0,-0.0195508596455877,-0.0442469046766651,1,NA,NA,NA,NA,NA,NA,NA,NA,4,0.243109763965801,0.246894098273165,0.141434575308021,0,-0.0195508596455877,-0.0442469046766651,1,1,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",12,0.217802989457778,0.0106010806708087,0.326189771824494,0.3582,-0.0790738033480356,-0.133392646637506,0.435815212650851,12,0.217802989457778,0.0106010806708087,0.326189771824494,0.3582,-0.0790738033480356,-0.133392646637506,0.435815212650851,12,0.217802989457778,0.0106010806708087,0.326189771824494,0.3582,-0.0790738033480356,-0.133392646637506,0.435815212650851,-21,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",21,0.20045816586994,0.188772868352781,0.102747302201927,0.134615384615385,-0.0164936384886037,-0.00512380555249379,3.23365471322691,21,0.20045816586994,0.188772868352781,0.102747302201927,0.134615384615385,-0.0164936384886037,-0.00512380555249379,3.23365471322691,21,0.20045816586994,0.188772868352781,0.102747302201927,0.134615384615385,-0.0164936384886037,-0.00512380555249379,3.23365471322691,-40,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",3,0.118113001770465,0.128918335816202,0.0552964499949311,0.0381298562843968,0.00599216436551417,0.00396747913167576,0.838297186713128,NA,NA,NA,NA,NA,NA,NA,NA,3,0.118113001770465,0.128918335816202,0.0552964499949311,0.0381298562843968,0.00599216436551417,0.00396747913167576,0.838297186713128,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",6,0.269013424977095,0.235507328777864,0.200584968825203,0.155,0.133313788204024,0.149056041817625,0.236234305958671,NA,NA,NA,NA,NA,NA,NA,NA,6,0.269013424977095,0.235507328777864,0.200584968825203,0.155,0.133313788204024,0.149056041817625,0.236234305958671,-6,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",12,0.325546470639066,0.338824697631697,0.227206038484159,0.370393948028072,0.118252737520682,0.123966693147019,0.174439247950657,12,0.325546470639066,0.338824697631697,0.227206038484159,0.370393948028072,0.118252737520682,0.123966693147019,0.174439247950657,12,0.325546470639066,0.338824697631697,0.227206038484159,0.370393948028072,0.118252737520682,0.123966693147019,0.174439247950657,-24,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",75,0.305094971416971,0.329536423339425,0.142180861854502,0.165714285714286,-0.10166130337954,-0.0462966305981457,0.841788598420442,75,0.305094971416971,0.329536423339425,0.142180861854502,0.165714285714286,-0.10166130337954,-0.0462966305981457,0.841788598420442,75,0.305094971416971,0.329536423339425,0.142180861854502,0.165714285714286,-0.10166130337954,-0.0462966305981457,0.841788598420442,-147,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovakia","Slovakia2013",7,44.5079963254741,0.249682715676785,121.936943693343,0.472740290145146,49.6370398241724,48.8677352785951,0.293281227479527,7,44.5079963254741,0.249682715676785,121.936943693343,0.472740290145146,49.6370398241724,48.8677352785951,0.293281227479527,7,44.5079963254741,0.249682715676785,121.936943693343,0.472740290145146,49.6370398241724,48.8677352785951,0.293281227479527,-14,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",7,0.224771203369882,0.215718711720794,0.111311926309671,0.0548567589864997,0.00419735038058106,0.0181522839195827,0.687088200504809,7,0.224771203369882,0.215718711720794,0.111311926309671,0.0548567589864997,0.00419735038058106,0.0181522839195827,0.687088200504809,7,0.224771203369882,0.215718711720794,0.111311926309671,0.0548567589864997,0.00419735038058106,0.0181522839195827,0.687088200504809,-9,"2013","Europe and Central Asia","Slovenia","High income"
"Sweden","Sweden2014",106,0.237769082069774,0.25815498896188,0.109675071143706,0.183610731707317,-0.00677458891724957,-0.0392544339600612,0.73677117478927,106,0.237769082069774,0.25815498896188,0.109675071143706,0.183610731707317,-0.00677458891724957,-0.0392544339600612,0.73677117478927,106,0.237769082069774,0.25815498896188,0.109675071143706,0.183610731707317,-0.00677458891724957,-0.0392544339600612,0.73677117478927,-212,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",12,0.214876865435013,0.228808727943184,0.130422533293021,0.209900542495479,-0.0802040368502151,-0.0685565415241344,0.873753396375406,12,0.214876865435013,0.228808727943184,0.130422533293021,0.209900542495479,-0.0802040368502151,-0.0685565415241344,0.873753396375406,12,0.214876865435013,0.228808727943184,0.130422533293021,0.209900542495479,-0.0802040368502151,-0.0685565415241344,0.873753396375406,-23,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",21,0.232753240703591,0.179721063325903,0.207512589475183,0.135897435897436,0.101138414521565,0.0335872390020961,0.266944209453211,21,0.232753240703591,0.179721063325903,0.207512589475183,0.135897435897436,0.101138414521565,0.0335872390020961,0.266944209453211,21,0.232753240703591,0.179721063325903,0.207512589475183,0.135897435897436,0.101138414521565,0.0335872390020961,0.266944209453211,-42,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",5,0.110662059587357,0.0932928896826071,0.105970531466996,0.0737223093337735,-0.00628392865685936,-0.00870737739804591,0.944056432621312,NA,NA,NA,NA,NA,NA,NA,NA,5,0.110662059587357,0.0932928896826071,0.105970531466996,0.0737223093337735,-0.00628392865685936,-0.00870737739804591,0.944056432621312,-5,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",83,0.279442077949083,0.251186109874672,0.197865128388906,0.236212591986917,-0.0141908610985881,-0.0162016283546394,1.67644304020466,83,0.279442077949083,0.251186109874672,0.197865128388906,0.236212591986917,-0.0141908610985881,-0.0162016283546394,1.67644304020466,83,0.279442077949083,0.251186109874672,0.197865128388906,0.236212591986917,-0.0141908610985881,-0.0162016283546394,1.67644304020466,-164,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uzbekistan","Uzbekistan2013",6,0.278651027097731,0.296175126878458,0.15923653027451,0,-0.0443085059125907,-0.00497768279492823,0.620534323606207,6,0.278651027097731,0.296175126878458,0.15923653027451,0,-0.0443085059125907,-0.00497768279492823,0.620534323606207,6,0.278651027097731,0.296175126878458,0.15923653027451,0,-0.0443085059125907,-0.00497768279492823,0.620534323606207,-10,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",15,0.10984059859371,0.130207207621463,0.0590927906584226,0.0271241830065359,0.0146510605926861,3.54006910952982e-05,0.73022668985277,15,0.10984059859371,0.130207207621463,0.0590927906584226,0.0271241830065359,0.0146510605926861,3.54006910952982e-05,0.73022668985277,15,0.10984059859371,0.130207207621463,0.0590927906584226,0.0271241830065359,0.0146510605926861,3.54006910952982e-05,0.73022668985277,-19,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",15,0.149432873873955,0.0951635047907913,0.111426246628806,0.195506947141316,0.0609811727797842,0.0624657626139687,0.633015825723065,15,0.149432873873955,0.0951635047907913,0.111426246628806,0.195506947141316,0.0609811727797842,0.0624657626139687,0.633015825723065,15,0.149432873873955,0.0951635047907913,0.111426246628806,0.195506947141316,0.0609811727797842,0.0624657626139687,0.633015825723065,-30,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
