"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Indonesia","Indonesia2009",4,4474.90743767258,3022.76398440231,9231.24934213545,0,4013.15523373609,-122.194161463286,2.38675441868633,1,39592.1628385056,39592.1628385057,Inf,0,0,0,1,2,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",3,13258.6339942741,13233.1763482037,399.515463533764,0,34.2662852735123,5.36094688475212,1.12811926027304,NA,NA,NA,NA,NA,NA,NA,NA,4,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",1,347042.945485649,347042.945485649,NA,0,0,0,1,1,184937.359107484,184937.359107484,NA,0,0,0,1,8,"2013","Middle East and North Africa","Israel","High income"
"Kazakhstan","Kazakhstan2013",6,16299.8318417768,14563.358855166,8556.12326408583,12296.86388547,-8869.35814173713,-9056.42903453802,0.00942534536971147,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",7,127759.675646413,105148.853688639,82660.2442665053,122524.966891844,-26269.2109295001,-5126.4266285267,0.375909964047346,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",4,101011.4509303,119363.355562442,57463.4486314973,82662.1048838547,13958.0605337,19031.9376720538,1.32810235576384,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",1,70929.9513462318,70929.9513462318,NA,0,0,0,1,1,12362.7908156284,12362.7908156284,NA,0,0,0,1,4,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",17,102737.392508265,105888.066549935,79208.4982274358,121571.775050987,54799.4903625284,173908.710612398,59.6946842615146,1,82533.038400074,82533.038400074,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Morocco","Morocco2013",2,46572.64446794,46572.64446794,2597.30434474841,3673.14302995377,-1067.9919892272,-988.923123449091,0.524535347057183,1,568189.312445974,568189.312445974,NA,0,0,0,1,3,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Nepal","Nepal2013",8,156426.399523882,6754.18198434391,250972.366952034,394446.598000652,-13877.3261662026,-19901.9875722403,1.20604204493648,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",3,512.403884561374,508.47082217741,186.146912594059,226.874993632188,66.1323900926496,43.5765993866703,1.81206602391948,2,104.764843714791,104.764843714791,26.7982414004652,37.898436436286,-7.35673891110642,-7.10595683180363,0.660999564639852,4,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",11,87923.430360935,3860.82068271429,251068.211402847,1187.71941257545,4944.15170758974,29967.7206918522,1.11671284810844,NA,NA,NA,NA,NA,NA,NA,NA,7,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",10,32091.3067343677,32629.5208842523,15528.4038163396,21285.8664188425,6460.02544234802,2966.10533582326,NA,2,140928.975386238,140928.975386238,67227.8045386552,95074.4729471338,18835.5087914133,18835.5087914133,1.65625,2,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",54,33917.793910371,23733.0352294745,33624.2850876037,31077.077261694,-4908.98428777335,-6896.68889372203,1.64795885004223,35,72611.5256505639,34993.5121787617,96824.2918434869,59385.5332861841,2219.78687414844,3423.11132969382,0.350059074030294,16,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",3,19348.8469667962,19846.1008285295,5514.09445794516,11572.7781214118,-1919.38028063417,-1891.49517413701,0.459487874133511,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",75,28892.9749654519,22500.500677221,24577.0446778544,27162.5587217508,-3949.03811306877,-5424.52207842056,1.29850219082821,2,15973.0342796209,15973.0342796209,2172.728972274,3072.70277995085,855.019213963693,826.173551774151,1.59974985141521,29,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",6,91447.2252137066,108959.986316491,56149.9088833974,81929.5294374651,20305.4204196021,22691.0009061766,11.9774731612921,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Sweden","Sweden2014",8,190557.95244883,217641.637612329,67369.5272378165,131371.597312746,27848.0530304,14013.8337653485,1.93731468979734,3,718226.775400778,515913.736576673,421543.086235416,643783.088252984,14169.2837379601,21949.1085089075,1.03056309445319,1,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",4,482.755094744823,87.5151412811406,1601.59873209067,0,749.502511169264,794.568537707317,1.0098530665599,1,67571.3275745112,67571.3275745112,NA,0,0,0,1,5,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",10,38971.2305105792,38089.7205256729,17224.9266088116,36807.8560890341,6545.93823652041,-1054.58580655306,1.3280987870806,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",5,42761.308400843,47327.0453625323,21021.4493637266,39249.1257845534,9562.68435938596,668.995791336859,1.04410302905653,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",1,7121.21148804328,7121.21148804328,NA,0,0,0,1,3,22132.3438450633,9718.02584358163,28200.1633824709,52262.28955241,24902.9065406583,24199.60947139,5.29300479339873,3,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",4,3440.1412355326,2086.23535306389,5677.3835943805,2159.67597133016,8163.35887769342,5031.40270394969,2.20146311960073,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Vietnam","Vietnam2009",10,22053.0755376324,24729.8780055559,10603.6305913962,9273.70425208345,10763.2871177594,9365.28092587877,0.388291486889484,2,40673.4090520241,40673.4090520241,25247.1418556478,35704.8504234145,-2989.57193260134,-3432.04943488395,0.765801391996048,6,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",4,6537552.46677211,6482739.47876089,2698090.62424674,3342569.32612635,73986.6497825262,54130.6773461757,1.89120498804959,1,18472093.6443825,18472093.6443825,NA,0,0,0,1,2,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
