"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","yearOnly","region","countryDes","incomeLevel"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,7,0.18708619638522,0.132369472584215,0.156255231551263,0.227836896492005,0.0035937048278231,0.00597811630852237,0.801530134274007,1,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",4,0.555264565899475,0.483643981998694,0.688015434506494,0,0.0879863545162515,0.164557553288369,0.618003573967959,4,0.555264565899475,0.483643981998694,0.688015434506494,0,0.0879863545162515,0.164557553288369,0.618003573967959,-6,4,0.555264565899475,0.483643981998694,0.688015434506494,0,0.0879863545162515,0.164557553288369,0.618003573967959,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Laos","Laos2012",8,-0.112186042821166,0.0743569905284802,0.709092445801195,1.19904976244061,0.176483631317471,0.034532941131975,1.1017403043398,8,-0.112186042821166,0.0743569905284802,0.709092445801195,1.19904976244061,0.176483631317471,0.034532941131975,1.1017403043398,-11,8,-0.112186042821166,0.0743569905284802,0.709092445801195,1.19904976244061,0.176483631317471,0.034532941131975,1.1017403043398,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lithuania","Lithuania2013",4,0.821818326067795,0.785514891202153,0.623705612317499,0,0.25807342979157,0.505601514056064,1,4,0.821818326067795,0.785514891202153,0.623705612317499,0,0.25807342979157,0.505601514056064,1,-2,4,0.821818326067795,0.785514891202153,0.623705612317499,0,0.25807342979157,0.505601514056064,1,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",NA,NA,NA,NA,NA,NA,NA,NA,25,0.53356994788827,0.453615614989462,0.818952255594363,0.591214739558945,0.407970368692362,0.324373208938743,1,-22,25,0.53356994788827,0.453615614989462,0.818952255594363,0.591214739558945,0.407970368692362,0.324373208938743,1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",2,0.93092429441718,0.930924294417179,0.42597191788931,0.60241526346914,-0.199319281373189,-0.180724579040742,NA,2,0.93092429441718,0.930924294417179,0.42597191788931,0.60241526346914,-0.199319281373189,-0.180724579040742,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",7,1.12220206699907,0.930753324581475,0.687742440751499,1.19824470831182,-0.0237363844446836,-0.0140545466787412,0.918672092612922,7,1.12220206699907,0.930753324581475,0.687742440751499,1.19824470831182,-0.0237363844446836,-0.0140545466787412,0.918672092612922,-7,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Myanmar","Myanmar2014",7,0.333523800309532,0.259227489742463,0.324539288777507,0.64140767943727,0.0180659993134264,-0.00415942876868631,0.856660346215976,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",12,1.01847382022986,0.833866850448113,0.603624862346351,0.868081119068335,-0.14899918927066,0.0128707384731964,1.11753798488652,12,1.01847382022986,0.833866850448113,0.603624862346351,0.868081119068335,-0.14899918927066,0.0128707384731964,1.11753798488652,-23,12,1.01847382022986,0.833866850448113,0.603624862346351,0.868081119068335,-0.14899918927066,0.0128707384731964,1.11753798488652,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",18,0.492298683290118,0.292431718893444,0.935422887692708,1.05938590693521,0.116463992182834,0.0567765408122495,1.90902846311277,18,0.492298683290118,0.292431718893444,0.935422887692708,1.05938590693521,0.116463992182834,0.0567765408122495,1.90902846311277,-30,18,0.492298683290118,0.292431718893444,0.935422887692708,1.05938590693521,0.116463992182834,0.0567765408122495,1.90902846311277,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",6,0.55301280898156,0.433998851014618,0.458937147452856,0.796168347288835,-0.25170416353689,-0.30102257520109,1.32538304031102,NA,NA,NA,NA,NA,NA,NA,NA,-6,6,0.55301280898156,0.433998851014618,0.458937147452856,0.796168347288835,-0.25170416353689,-0.30102257520109,1.32538304031102,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Philippines","Philippines2009",7,0.592430565016759,0.561186957468058,0.827401887888962,1.01737934479244,0.0123435773867015,1.01745121852639,1.77725041574572,7,0.592430565016759,0.561186957468058,0.827401887888962,1.01737934479244,0.0123435773867015,1.01745121852639,1.77725041574572,-13,7,0.592430565016759,0.561186957468058,0.827401887888962,1.01737934479244,0.0123435773867015,1.01745121852639,1.77725041574572,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",9,1.55978881467008,1.66836690104735,1.60163709119182,2.02290504508507,0.358985195786808,0.62189561944624,0.863685727426346,9,1.55978881467008,1.66836690104735,1.60163709119182,2.02290504508507,0.358985195786808,0.62189561944624,0.863685727426346,-18,9,1.55978881467008,1.66836690104735,1.60163709119182,2.02290504508507,0.358985195786808,0.62189561944624,0.863685727426346,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",36,0.923330106996915,0.802948564310878,0.62240130689841,0.668529371677795,-0.24984168980721,-0.247981117065704,1.51612437408254,36,0.923330106996915,0.802948564310878,0.62240130689841,0.668529371677795,-0.24984168980721,-0.247981117065704,1.51612437408254,-71,36,0.923330106996915,0.802948564310878,0.62240130689841,0.668529371677795,-0.24984168980721,-0.247981117065704,1.51612437408254,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",16,0.839901297923828,0.834971478730762,0.678150782124503,0.897440925580939,0.0389540775363317,0.0137782065581738,1.25950121437481,NA,NA,NA,NA,NA,NA,NA,NA,-16,16,0.839901297923828,0.834971478730762,0.678150782124503,0.897440925580939,0.0389540775363317,0.0137782065581738,1.25950121437481,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"SriLanka","SriLanka2011",18,1.02107487589425,0.954083737259428,0.738487963146822,1.29477179463083,-0.213912007377335,-0.359692652049142,1.02496609430898,18,1.02107487589425,0.954083737259428,0.738487963146822,1.29477179463083,-0.213912007377335,-0.359692652049142,1.02496609430898,-15,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Suriname","Suriname2010",8,0.977527240119833,0.943065196927873,0.187185444393586,0.0950773714011695,-0.0299786758012488,-0.0317539500704246,1.68310458609724,8,0.977527240119833,0.943065196927873,0.187185444393586,0.0950773714011695,-0.0299786758012488,-0.0317539500704246,1.68310458609724,-7,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",9,13.2270331479256,6.07871414264375,14.5642405975644,24.3981244671783,-0.893198681875833,-1.63697533630962,0.82637278290493,9,13.2270331479256,6.07871414264375,14.5642405975644,24.3981244671783,-0.893198681875833,-1.63697533630962,0.82637278290493,-15,9,13.2270331479256,6.07871414264375,14.5642405975644,24.3981244671783,-0.893198681875833,-1.63697533630962,0.82637278290493,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",7,0.590611595408258,0.424189145241329,0.395389450252062,0.537791932059448,0.0798730478264652,0.108219297631405,2.92643453292167,7,0.590611595408258,0.424189145241329,0.395389450252062,0.537791932059448,0.0798730478264652,0.108219297631405,2.92643453292167,-14,7,0.590611595408258,0.424189145241329,0.395389450252062,0.537791932059448,0.0798730478264652,0.108219297631405,2.92643453292167,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Vietnam","Vietnam2009",31,1.87658964457998,1.67831287539589,1.52325022195551,2.0036361909543,-0.472687308493972,-0.415013096212626,0.984400668960429,31,1.87658964457998,1.67831287539589,1.52325022195551,2.0036361909543,-0.472687308493972,-0.415013096212626,0.984400668960429,-61,31,1.87658964457998,1.67831287539589,1.52325022195551,2.0036361909543,-0.472687308493972,-0.415013096212626,0.984400668960429,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",5,0.657654147224886,0.710539168566243,0.351627194436931,0.220861172976986,0.022942503620316,0.00810211859364785,0.869263400575288,5,0.657654147224886,0.710539168566243,0.351627194436931,0.220861172976986,0.022942503620316,0.00810211859364785,0.869263400575288,-8,5,0.657654147224886,0.710539168566243,0.351627194436931,0.220861172976986,0.022942503620316,0.00810211859364785,0.869263400575288,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",10,0.456946886908804,0.48100140495973,0.325300809502557,0.645960832313342,-0.0691073510888056,-0.0462248271169266,1.5,10,0.456946886908804,0.48100140495973,0.325300809502557,0.645960832313342,-0.0691073510888056,-0.0462248271169266,1.5,-20,10,0.456946886908804,0.48100140495973,0.325300809502557,0.645960832313342,-0.0691073510888056,-0.0462248271169266,1.5,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
