"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"India","India2014",72,0.533455566587406,0.6,0.201776759659415,0.28,0.0395161841433717,0.0264886029369128,1.10405872476271,53,0.523226389752406,0.5,0.117166222386485,0.161111111111111,0.0108896428785543,0.00165216668819081,1.15213531867405,0,13,0.439565776379768,0.457288986930108,0.223964396665088,0.266666666666667,0.188598891065682,0.0986768466924649,0.052808043102427,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",4,0.540875607046875,0.61087142812446,0.383524013165253,0.625,-0.0377447847898099,0.0907339142091153,0.861330608273022,6,0.362134118337337,0.381849609606198,0.201636900649838,0.357142857142857,0.00397606608499829,0.00382968002015621,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",2,0.269453855953688,0.269453855953688,0.0202030508910442,0.0285714285714285,-0.0027271548712745,-0.00285714285714285,1.28455752081046,1,0.0166666666666667,0.0166666666666667,NA,0,0,0,1,0,3,1.29208204063059,0.25,2.05972711179711,3.72058823529412,-0.420148605891008,-0.447357203751066,1.2,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",9,0.485799925902554,0.472652244594162,0.0677905452312065,0.0384615384615385,0.0265131436541449,0.0430156301385251,0.381067448473563,6,0.444451008857729,0.420386029821584,0.067500347888529,0.10625,0.00780734115374744,0.012107467583385,0.371706137943097,2,1,0.470588235294118,0.470588235294118,NA,0,0,0,1,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",4,0.255404826502927,0.259618090452261,0.0577808197176635,0.06,-0.0292549863932882,-0.038640350877193,0.686767169179229,1,0.625,0.625,NA,0,0,0,1,2,1,0.571428571428571,0.571428571428571,NA,0,0,0,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",2,0.485714285714286,0.485714285714286,0.121218305346265,0.171428571428571,-0.0184873949579832,-0.0184873949579832,1.275,9,0.387125082467341,0.426239132265066,0.170905289560148,0.274251865528117,0.0336099563005263,0.0247901114924919,0.520797390770921,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",10,0.213362108096066,0.176294585396239,0.183455449143736,0.293055555555556,-0.0250584034546272,-0.0655524691358025,1.18228419613376,2,0.456681268397661,0.456681268397661,0.266006836732082,0.376190476190476,-0.0210021458985505,-0.0289377289377289,1.26741971754426,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",1,0.464628724752605,0.464628724752605,NA,0,0,0,1,3,0.588553156368002,0.59995769821126,0.176914352316334,0.256317773491376,0.0133914253000339,0.0175327077045842,0.775530842110264,2,3,0.51333928155387,0.522857142857143,0.0670175767807076,0.106220950773316,0.0121835406316134,0.00902481260098019,0.762001676144755,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Lebanon","Lebanon2013",12,0.244665866553972,0.333333333333333,0.134984000292979,0.222222222222222,-0.000596703787813491,0.0377245806499215,0.575259423392694,2,0.281179876034398,0.281179876034398,0.00392837100659196,0.00555555555555559,-0.000848445311393442,-0.000833333333333339,1.33224769755003,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",1,0.10500844280674,0.10500844280674,Inf,0,0,0,1,4,0.14400144277026,0.160408076438091,0.115396990574203,0.23,0.0747137737607371,0.0776843190912529,0.1,1,2,0.305063423645871,0.305063423645871,0.0573883764441256,0.0811594202898551,0.00945482181305119,0.00936454849498328,0.802413586935164,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",9,0.265148251693083,0.253549924066792,0.213249473239752,0.351724137931034,0.000374868757146647,-0.0355843083026704,2.05296210793801,1,0.104166666666667,0.104166666666667,NA,0,0,0,1,3,1,0.0403361344537815,0.0403361344537815,NA,0,0,0,1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",1,0.3125,0.3125,NA,0,0,0,1,1,0.666666666666667,0.666666666666667,NA,0,0,0,1,6,2,0.264487900115274,0.264487900115274,0.0448956686467649,0.0634920634920635,-0.0105897544889788,-0.0105820105820106,1.33431557318443,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",1,0.514705882352941,0.514705882352941,NA,0,0,0,1,5,0.339986801773362,0.41343928019305,0.198002296359798,0.10255,0.043062585113292,0.0356872429590612,1.23499120280272,0,3,0.270278954655385,0.268703051788764,0.238031762790617,0.487878787878788,0.020961472302207,0.0243861024033438,0.738576873685009,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",6,0.351526337702837,0.410422258795385,0.26751855818145,0.625864661654135,-0.00867896779687421,0.00975836094921691,1.15820904483681,2,0.0595704961402934,0.0595704961402934,0.0212132034355964,0.03,-0.00139230348654342,-0.00166666666666667,1.17024586549755,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Nepal","Nepal2013",2,0.483333333333333,0.483333333333333,0.259272486435067,0.366666666666667,-0.00632183908045977,-0.00632183908045977,1.03571428571429,2,0.40624312655595,0.40624312655595,0.0117851130197758,0.0166666666666667,0.00669821347211243,0.00588235294117649,0.482417318640299,4,1,0.4,0.4,NA,0,0,0,1,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",3,0.342803659339018,0.428571428571429,0.185563909189938,0.340099289705366,0.0765929280136582,0.0765929280136581,1,2,0.5,0.5,0,0,0,0,1,0,1,0.304264,0.304264,NA,0,0,0,1,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",11,0.180542529222688,0.179420684689499,0.190568208778703,0.374666666666667,-0.0752874882855465,-0.0594807538699498,0.983063754809586,19,0.243600836986977,0.252138117539542,0.275735031376798,0.37,0.0112236293475309,-0.0655819444915656,0.389377429487175,4,11,0.248064249612903,0.256786977330703,0.203867921358933,0.333033333333333,-0.050297572468412,-0.0314711274342317,1.67180126146355,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",5,0.385881670591544,0.411616021989175,0.0651037883930935,0.12,-0.035531582621248,-0.0311858847789176,1.03456874632897,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",10,0.455602973110976,0.5,0.099026370107651,0.136363636363636,-0.039503929430909,-0.0494354079729976,0.744505741770376,5,0.454184969852163,0.403169859523807,0.259533537261143,0.41,0.056171501154903,0.145433962264151,0.699253526536649,1,1,0.0377551020408163,0.0377551020408163,NA,0,0,0,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",5,0.310280553502394,0.286102153788491,0.183122233199567,0.287777777777778,0.18025263051872,0.167340005724555,0.0283442722687639,4,0.450361214347098,0.465499753103908,0.198753908734543,0.392857142857143,0.0261184652534085,0.00189824686093346,0.989184419439903,0,1,0.2,0.2,NA,0,0,0,1,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",3,0.424163202463682,0.319988613142431,0.482315356818648,0.999624554158063,0.0553774048159168,0.0676450529550339,1,2,0.34059039345019,0.34059039345019,0.138969153039432,0.196532060979867,0.059587006752426,0.057321851119128,0.604219299684759,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",3,0.43628717964358,0.43578445854768,0.155721454702047,0.221143733766234,0.0431949111692453,0.0344966912208398,0.746957793790974,3,0.474812038413859,0.434946287880335,0.205739226399534,0.401639581076201,0.107209594234727,0.0991717115882106,0.359410961328588,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",10,0.215387695240238,0.243491478965064,0.144406902659732,0.146688116309709,0.0141619802452503,0.00904604395359191,1.22610067438485,21,0.513569199956294,0.618796188632478,0.278527179283282,0.516666666666667,-0.0159409831899173,0.0187554603628646,0.808962490929504,3,17,0.591551688744844,0.649658745290095,0.326373739833893,0.35,-0.135257093747604,-0.0420959804278565,0.934451417924864,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",3,0.328169532775178,0.295030375307911,0.0945108045556574,0.18015873015873,-0.0036072487585358,-0.00415562469803422,1.08823529411765,8,0.207755297817593,0.196181278170804,0.162156278293175,0.160085287846482,-0.0343745155926599,-0.0635281070068973,1.16251618647459,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",6,0.309780848045358,0.315754276857873,0.0754049814048146,0.131746031746032,-0.00670244936611265,-0.00677628155087171,0.965159839582997,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",4,0.380059523809524,0.3875,0.0383593892517096,0.0407738095238096,0.00891439909297053,0.00891439909297053,0.785714285714286,3,0.458218857897746,0.429596656794038,0.0786407503534381,0.156126482213439,0.0233081606609666,0.0252129995608257,0.569172418550816,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",4,0.286133650545364,0.286425881137314,0.145174734489975,0.187218045112782,0.0382209318924519,0.0889442736395645,0.593131277468809,1,0.180487096774194,0.180487096774194,Inf,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",5,0.2737509003088,0.207042647073453,0.142143066622608,0.103571428571429,0.0204518862686902,0.0191999939300247,0.507592387174297,1,0.466666666666667,0.466666666666667,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",7,0.319200031805254,0.398018452521839,0.0993281664619556,0.190619765494137,0.023160435761778,0.0658167155913266,0.960723708933754,2,0.3,0.3,0,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Turkey","Turkey2013",1,0.343884867346412,0.343884867346412,NA,0,0,0,1,3,0.0876796493906653,0.0634533355847713,0.0724911305825267,0.133333333333333,-0.00360174709698349,-0.00271604938271605,1.04464706875634,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",4,0.236078533878119,0.246423037207,0.14057006491449,0.225155555555556,0.0367459977336586,0.0379206751054852,0.440334588100355,6,0.121764083385045,0.0700370828907474,0.140900160271962,0.11779948555284,-0.0375481621595969,-0.0518366428610498,0.874914155865284,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",4,0.0314151882831771,0.0351510270538616,0.0187138028493569,0.0318709066519372,0.0197291901705053,0.0186453030635003,0.0218156751779701,6,0.019923852928887,0.0139884441195482,0.0131614167763964,0.0233333333333333,-0.00254389353575645,-0.00267856971614883,0.894386780881642,1,3,0.0755555555555556,0.0666666666666667,0.0214303350244288,0.04,-0.00434343434343434,-0.00434343434343434,1.4,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",6,0.371866118055299,0.364148475532265,0.084689685843763,0.142766492822652,-0.0215241817744197,-0.0273202581542267,0.529239180004638,2,0.478615395900208,0.478615395900208,0.142605927146139,0.20167523624486,0.0394581983957334,0.0394581983957334,0.71875,0,1,0.0269230769230769,0.0269230769230769,Inf,0,0,0,1,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",2,0.556359952214315,0.556359952214315,0.193275853524323,0.273333333333333,-0.0894083154118538,-0.0895402298850574,2.90426407897171,2,0.706138393656901,0.706138393656901,0.64018438851045,0.905357444651006,-0.243002867836949,-0.231859833386233,1.60556956541673,0,2,0.270789127854573,0.270789127854573,0.0707106781186548,0.1,0.0194154543385533,0.0291666666666667,0.784761994717905,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",11,0.206910885235756,0.185727457481399,0.158849219389901,0.35027730941704,0.0577699526693998,0.0552419867402832,0.247833745049403,9,0.245025488747722,0.257832349186177,0.152312918503913,0.22463768115942,-0.0596150555040406,-0.0193297526403086,1.39403168365205,0,2,0.154725831640749,0.154725831640749,0.00693935441862935,0.00981372913293929,-0.00132757430082831,-0.00135721785881075,1.40723486870388,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
