"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Croatia","Croatia2013",6,0.458021030003171,0.435255137193274,0.318608698869124,0.327584671460914,0.0367091887962138,0.0226309432142157,0.614843137794678,1,1.31386861313869,1.31386861313869,NA,0,0,0,1,4,0.758408798980853,0.524542436292057,0.617335660769271,0.342898696236361,-0.0050174079945343,0.0653003411514028,1.01258898524856,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",2,0.261652105231895,0.261652105231895,5.18650719989371e-05,7.33482882343539e-05,-9.65207970703004e-06,-9.50811143778662e-06,1.28761995187062,1,1.16316902554091,1.16316902554091,NA,0,0,0,1,6,0.684765123725902,0.586712470127326,0.39469883020373,0.743139993763085,-0.097008673240485,-0.0858613921032323,1.44519624604251,2,"2013","Europe and Central Asia","Czech Republic","High income"
"Egypt","Egypt2013",10,1.72497936421581,1.95966452333685,1.39224465296724,1.62126948729573,0.301148876717466,0.26006134392868,0.914790915374905,2,1.25400483044164,1.25400483044164,0.00836482785315343,0.0118296529968458,0,0,1,5,1.10096233654989,1.10737422387026,0.0915576420697272,0,-0.000763378199368682,-0.0378309500589213,0.91948051948052,20,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",3,0.318529154312951,0.105022831050228,0.443914965724019,0.810241287040517,-0.0601982173611931,-0.0662039919179735,1.44674329501916,NA,NA,NA,NA,NA,NA,NA,NA,2,2.8804347826087,2.8804347826087,2.99751787676907,4.23913043478262,-0.124680306905371,-0.124680306905371,1.0625,0,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"India","India2014",152,1.63463465129352,1.57413092564963,0.983949519190728,1.21765010351967,-0.0651943823824017,-0.0508670880103528,1.2,118,1.95974982785874,1.89366333322783,0.961403778182312,1.16428066454578,0.0202571073329697,-0.217626257242621,1.15011177260465,252,1.75648560167362,1.49978740203245,1.13793498947556,1.232917409388,0.122236222444287,0.0381654822584159,0.8,23,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",1,1.29411764705882,1.29411764705882,NA,0,0,0,1,4,3.024860062632,3.048222303304,1.79561823242412,2.33255117210642,-1.14175269103389,-1.07162844102373,1,1,0.649350649350649,0.649350649350649,NA,0,0,0,1,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",1,0.025062656641604,0.025062656641604,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00348128807658834,0.00348128807658834,NA,0,0,0,1,4,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",1,0.592417061611374,0.592417061611374,NA,0,0,0,1,2,0.162359765250767,0.162359765250767,0.0167672874016311,0.0237125252475942,0.00479579162310894,0.00479579162310894,0.712,5,0.983857855544084,1.03090769483902,0.533049128561589,0.4825126564257,0.00527709892284677,0.0177103621207719,1,0,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",2,0.668380601969169,0.668380601969169,0.00231386332746814,0.00327229689918318,-0.00089244460886814,-0.00089244460886814,2.2,1,1.50501672240803,1.50501672240803,NA,0,0,0,1,3,0.852794929902252,0.852989650892292,0.362411553506025,0.506730469965764,-0.137350154087664,-0.174214831077576,1.80994303469705,3,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",1,0.627746390458255,0.627746390458255,NA,0,0,0,1,1,1.51260035814066,1.51260035814066,NA,0,0,0,1,5,1.92525969027413,1.65041782030253,0.985465221629272,1.32898411598627,-0.26097351793357,-0.317503203136337,1.36249635900129,1,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",3,0.733079414657745,0.38888888888889,0.947648465973883,1.87183028520936,-0.154749876506287,-0.172423546637383,1.61222470550536,5,0.268990926586047,0.0725981198966863,0.349067505776782,0.646135935400752,-0.0436750665194328,-0.0368851642421754,0.726582978141783,10,0.759423808059199,0.345737487213902,0.985917318740285,0.913768491614405,-0.0753550729775863,-0.0373077594562643,NA,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",3,0.583543912221271,0.589759008152051,0.144506332037152,0.15779644240748,0.0302283628153716,0.0838208746386582,0.818203033512996,1,0.00020165355918532,0.00020165355918532,NA,0,0,0,1,1,1.00618498943602,1.00618498943602,NA,0,0,0,1,3,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",37,0.805615561658403,0.600999799173038,0.679709645209591,0.761235364229124,0.0266772253730718,0.0363399915714253,1.15639248262017,11,0.67772497786732,0.574147844516568,0.573300464443082,0.718071303956267,-0.00932655421603947,-0.0383657011850917,0.610920067002044,46,0.977951034285896,0.732283803171417,0.758902855740253,0.789947757160872,0.120968003310512,0.106876333760934,0.819210433771036,9,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",21,0.686843854879591,0.516618398766559,0.663497206404813,0.386297047554654,0.138092936010576,0.155695033872852,0.482962317833337,NA,NA,NA,NA,NA,NA,NA,NA,1,1.63498098859316,1.63498098859316,NA,0,0,0,1,5,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",4,0.897688420101491,0.616435119522812,0.645374777970375,1.16982984293194,-0.152439633531311,-0.103873226367264,1.73104577649405,NA,NA,NA,NA,NA,NA,NA,NA,6,1.29656525818288,1.35615032018105,0.682456670834098,0.99734833266372,-0.0017961016715029,-0.0496460910933484,0.98585197340978,0,"2013","South Asia","Nepal","Low income"
"Pakistan","Pakistan2013",NA,NA,NA,NA,NA,NA,NA,NA,3,2.41347178277664,0.696336309283213,3.80557144351173,7.01552177722218,3.06568633943875,3.00752816085488,0.136363636363636,3,0.0193345004393031,0.00601211722378636,0.0459000579721376,0.00404992518286326,0.00281030720474207,0.000578560740409038,0.82185062330289,2,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",9,0.885647045891524,1.00275127907645,0.769837776246291,1.44979902505773,0.226339933582636,0.153290235675023,0.602561667969721,6,0.976751792578544,0.910342216546776,0.350392559527638,0.784593633085055,0.176579563065573,0.151308236629326,0.380832330697037,6,1.72582261567869,2.22504431580358,1.17166797121237,2.01056889336483,0.0871720976000676,0.00290097830128915,0.984610587197398,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",1,6.05051343159985,6.05051343159985,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,-8.39349618659177,-8.39349618659177,NA,0,0,0,1,3,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",4,3.33893269743564,1.59432112004991,4.34919145623356,8.42241379310344,-0.981807807586116,-0.604916156640294,2.00801157517704,NA,NA,NA,NA,NA,NA,NA,NA,1,0.716845878136201,0.716845878136201,NA,0,0,0,1,0,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",4,0.0854235328789827,0.0687813800075188,0.0510458764755054,0.0557272337039826,0.00756914474593273,0.00818387403108675,1,4,-0.8106409614346,-0.227016925528141,2.08118234762586,3.47476482880445,0.0254797337362214,-0.0113500672581361,0.98767823390647,2,0.576069272612699,0.576069272612699,0.29832996721668,0.42190228570015,0.0838011048746944,0.080657789913264,0.662394883259412,0,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",12,0.550620403690114,0.24046871818171,0.719260980624393,0.653939475635236,-0.0654336778344191,-0.0750027427807559,1.80684484475599,13,0.512431353186069,0.219939595560432,0.635880675535256,0.605722402597403,0.046842043546402,0.0703305550478356,0.487361409368144,1,1.08695652173913,1.08695652173913,NA,0,0,0,1,17,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovakia","Slovakia2013",1,0.00250692703522892,0.00250692703522892,NA,0,0,0,1,1,-0.945096272501126,-0.945096272501126,NA,0,0,0,1,3,0.0051487786679254,0.00568484357161022,0.00246445054624584,0.00162089396217295,-0.000170186199282863,-0.000185171221204541,1.11407988123703,1,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",8,0.691845465720592,0.638316074729351,0.526066289184309,1.0130502615445,0.0727749672232627,0.0759084054060895,0.942101655825598,1,0.0655082777576545,0.0655082777576545,NA,0,0,0,1,3,0.272975213427059,0.013002514716136,0.470880967531392,0.82714531882239,0.0383755765178505,0.0373529587110404,0.94211445743277,0,"2013","Europe and Central Asia","Slovenia","High income"
"Sweden","Sweden2014",22,1.12139062228834,0.691724746742333,0.865357114470018,1.03020568700551,-0.0744953813709353,0.00127786524522452,1.18382779252355,28,0.893067198965567,0.809240566247766,0.483513759086243,0.667603154033674,0.0102300760656711,0.0291229361576184,0.71254250723204,34,0.665346231932527,0.61883768788679,0.240646271710234,0.116205652324408,-0.00583782088708947,0.00896757171619691,1.01289544208913,7,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",3,0.969700902506513,0.903164180631296,0.588702939249145,1.16628683749096,0,0,1,1,7.78342399386639e-07,7.78342399386639e-07,NA,1.05879118406788e-22,0,0,1,2,0.140701694108125,0.140701694108125,0.00421673278816527,0.00596336069792663,-0.00171217938824392,-0.00161393706962235,1.66792048698373,4,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",10,0.391559621792316,0.216841646811361,0.56009887494289,0.563969847795557,0.0549316590264907,0.0359021825421721,1.34150256975733,1,0.16260162601626,0.16260162601626,NA,0,0,0,1,1,0.54054054054054,0.54054054054054,NA,0,0,0,1,3,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",16,0.0465915576208004,0.0436794942677206,0.0293924799561505,0.0362428842504744,-0.000389762899536947,0.000424656187605182,0.897321830384276,9,0.0269005824445836,0.0149574518327316,0.0748919046459139,0.0486792094260737,-0.00245316981643744,-0.000249202681524178,0.666666666666667,17,0.0449062877542857,0.027613288649092,0.0446979166982718,0.0437086181641458,-0.00437946310202709,-0.00188520445878256,1.23176364854739,1,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Vietnam","Vietnam2009",5,0.591245444674413,0.497532488182957,0.472048575190998,0.83952043911599,-0.0309768630563598,-0.0433978381685406,1.03497163137553,1,0.949367088607595,0.949367088607595,NA,0,0,0,1,9,1.57740786315179,2.20982824963695,1.51722000478786,2.67404359187542,0.175477549483404,0.332664674952915,0.895522388059701,9,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",4,0.289354247941257,0.345486736641778,0.199506901361153,0.341166769738198,0.00226357257138442,0.000707818741164592,0.861458440040406,NA,NA,NA,NA,NA,NA,NA,NA,10,0.312676631865843,0.0907053309695473,0.369402713442077,0.635910291325544,-0.0817931374397709,-0.102658174285488,1.04066619452816,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
