"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Bih","Bih2013",5,0.387133522860514,0.392135317788411,0.176368311322751,0.210196514423077,-0.0725457350964645,-0.0839906884379504,7.83349732426244,0,1,0.684545454545454,0.684545454545454,NA,0,0,0,1,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Botswana","Botswana2010",6,0.410534901025574,0.345271310189442,0.301604974452333,0.4,0.0804113405231926,0.11219993359467,0.77185599974335,0,1,0.0333333333333333,0.0333333333333333,NA,0,0,0,1,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",95,0.397567643730936,0.407150972178563,0.153656211571576,0.2,0.0480623871005408,0.0349947374900387,0.807985206212051,1,50,0.232369871108046,0.221558943565556,0.21060516937305,0.411029411764706,0.08686392735811,0.0511096481488887,1.38960857363537,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",6,0.452856932766154,0.519775566196505,0.207012373883327,0.3,0.0732886634312797,0.0882965435217262,0.70290103539067,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"China","China2012",14,0.248316091587233,0.249929605594939,0.145583320517917,0.207692307692308,0.215215081972854,0.219993173639356,0.0700686153269561,0,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",10,0.578951985887748,0.692773387025644,0.199855083259399,0.185276896932958,-0.0617854071775105,0.0563500263061,2.28152905397394,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",9,0.253915968800389,0.253326145862688,0.184123038721135,0.156122448979592,-0.141964854257593,-0.132833951896696,1.39667318671018,0,1,0.64,0.64,NA,0,0,0,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",41,0.200452203363463,0.180115463726333,0.138487079707032,0.23138967917814,0.0088049918822609,0.0045996179562497,0.813711183621843,1,5,0.0860058865769003,0.0382402545830317,0.0960266013730196,0.176157407407407,-0.0532201894525656,-0.0527480156983388,1.48738815739729,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",108,0.400450729090225,0.376061164096466,0.245631595444406,0.344444444444445,0.0212875691552979,0.0130105138895559,1.00368691058177,3,1,0.48,0.48,NA,0,0,0,1,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",5,0.452932728997794,0.455626025245914,0.0319338210028652,0.0314655172413793,0.00482823026956422,-0.0089074688309554,0.26188502370637,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",1,0.0577319587628866,0.0577319587628866,NA,0,0,0,1,0,4,0.352314649925257,0.379652197802198,0.158503253611296,0.161734464321669,0.0104824016342352,0.0104824016342352,1.16666666666667,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Ghana","Ghana2013",23,0.306328053700574,0.305038233386104,0.234522113767316,0.5175,-0.117054896638368,-0.119799904389466,1.09284943262519,0,1,0.25,0.25,NA,0,0,0,1,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",10,1.75285074545007,0.439528894860777,2.58915478079979,5.00594343812305,-0.40473458484928,-0.236024168301731,0.753461834076218,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,0.0833333333333333,0.0833333333333333,NA,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",86,0.570595527586264,0.570094284406625,0.146447464782744,0.142637974683544,0.0503306303853666,0.045663198128827,0.667880970328315,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",21,0.266032759902374,0.201655395436565,0.153460109737279,0.195555555555556,0.0615682091793942,0.0453721596757483,1.42670323750493,1,1,0.222222222222222,0.222222222222222,NA,0,0,0,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",21,0.26231479689558,0.237296365683706,0.129594943531928,0.115744680851064,-0.0206503299625661,-0.0224350572268832,1.32272371996971,1,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",5,0.265174527253015,0.232566278388998,0.222729226182834,0.316666666666667,0.0154079258207564,0.0940983606557377,0.340770356720056,0,1,0.115384615384615,0.115384615384615,NA,0,0,0,1,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",14,0.440108176717072,0.42911461451802,0.0414509856771478,0.048051948051948,0.0168947686992522,0.0384102644060271,1.08132152875857,0,1,0.46875,0.46875,NA,0,0,0,1,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",6,0.377615471042205,0.254879717391845,0.281213191111833,0.567708333333333,-0.151969152857745,-0.109064302540961,1.72114309459051,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",6,0.435227210089228,0.463390731452385,0.128274735729921,0.122222222222222,0.0249998942427889,0.0435067683877491,0.7560536604464,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",7,0.412873849028086,0.378273440251063,0.312789900191106,0.25,-0.206084463231819,-0.203122144522145,11.0052643649018,0,1,0.473684210526316,0.473684210526316,Inf,0,0,0,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",6,0.301982262671496,0.287762026165946,0.168207790900258,0.163636363636364,0.0732272428186489,0.0443179047222453,0.257242623666914,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Laos","Laos2012",5,2.58318414484165,2.13333333333333,2.35383574905242,5.16776255707763,0.0659716503997513,-0.0552390631904553,1.10646132331236,1,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",14,0.225258518444606,0.224165983628659,0.204724926312202,0.416666611666667,-0.0832938378426849,-0.0570076112524697,1.12432942879924,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",10,0.191397546135241,0.196777076625262,0.0630630856536688,0.0779411764705883,0.0309819032545374,0.0484221739126127,0.474383373649721,1,1,0.184615384615385,0.184615384615385,Inf,0,0,0,1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",1,0.15,0.15,NA,0,0,0,1,9,1,0.428571428571429,0.428571428571429,NA,0,0,0,1,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",112,0.438926239920497,0.521158434158671,0.180804472724301,0.231525641025641,-0.0270955866084503,0.0261742302396144,0.333333333333333,4,2,0.348387096774194,0.348387096774194,0.102851895445316,0.145454545454546,0.0489942452879996,0.0680351906158358,0.656989247311828,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",16,0.259832193244115,0.265801824934426,0.159846109870763,0.164835164835165,0.00475798318060816,0.0176189124033861,0.92487072914569,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",10,0.351122035844342,0.202835098484873,0.42202364948912,0.4915,0.0127172407330237,0.0121836630753533,1.0783940640978,0,3,0.779714239517791,1.01175333832981,0.54270723983071,1.03111111111111,0.118967298602717,0.139444444444444,1.21156008993654,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",28,0.444919161828095,0.4,0.252895893305137,0.302521008403361,-0.0253352733750549,0.0626520310877379,1.09090909090909,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",12,0.170948783584663,0.126277098762152,0.142067133262515,0.124285714285714,0.0676344412749937,0.0622729099931847,0.347111588421137,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",75,0.292364332574088,0.297138485798181,0.251540161357337,0.458364779874214,-0.061817948028168,-0.0579606104419138,1.09898376296956,9,11,0.119508881089072,0.166666666666667,0.0811296373210682,0.0757575757575758,0.0103591903492489,0.00348945722267303,0.933870530545927,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",10,0.15965580646508,0.107105332548319,0.111990827237696,0.183333333333333,0.0142062624706445,0.00810331141410832,5.25,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",10,0.373052930573073,0.395427478976948,0.135053303086041,0.144897959183674,0.0488380986497553,0.0293798042535625,NA,0,1,0.6,0.6,NA,0,0,0,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",29,0.386894633021596,0.353059556571673,0.20861481856761,0.283221621150076,0.00613215501236428,-0.00655085847898105,2.06340139249169,0,3,0.713750835249305,0.705927001314049,0.176279670991689,0.259614329284255,0.041925708042983,-0.00184240916342952,0.648934905848009,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",6,0.420091378626545,0.375048423400269,0.232918618956191,0.423112252653351,-0.0488369218172068,-0.0346635830866535,0.205146591071528,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",47,0.403398875372698,0.43517168173854,0.260998210088588,0.430508474576271,0.162343928633404,0.155670781870297,0.373260488638697,0,3,0.300742603322446,0.261100445624773,0.245063114776499,0.414123593905738,0.0647949498004295,0.0641721141358049,0.69659682776509,"2012","Europe and Central Asia","Russian Federation","High income"
"Southsudan","Southsudan2014",16,0.188797355766287,0.176388888888889,0.10806111686087,0.158333333333333,-0.00563101150261452,-0.00563101150261452,1.25,1,6,0.177203906038395,0.15,0.130580037332186,0.15781990521327,0.00225985694920985,0.00222139882234669,0.666666666666667,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",8,0.371090235371609,0.382373759030368,0.0981795016765896,0.183760683760684,0.00249098193269579,-0.0101280432680423,0.702823700241184,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",6,0.431728638838333,0.430007309585694,0.101949488601251,0.124471830985916,0.0334958679103876,0.0315686733057443,0.63257575230767,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",5,0.376868782688055,0.389170827832553,0.1517593874665,0.136666666666667,-0.094908994004152,-0.0973899521531101,0.966640504167724,0,1,0.4,0.4,NA,0,0,0,1,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",11,0.436636186581606,0.418181818181818,0.121455906155372,0.100813008130081,-0.0339484274119946,-0.0337168879215622,1.67919542608741,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",9,0.385401663327489,0.382153202334448,0.0766999820057618,0.0440173148221187,0.0259834080204124,0.0252166411808656,0.379306936639874,1,1,0.708333333333333,0.708333333333333,NA,0,0,0,1,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",33,0.314480259619876,0.333333333333333,0.175320925120477,0.247916666666666,0.0622717628267181,0.0335629866753513,0.840055784147469,0,1,0.0481807609237415,0.0481807609237415,NA,0,0,0,1,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",7,0.386454917908061,0.39938131880987,0.0540154748742873,0.0952380952380952,-0.0332739925336574,0.00776251338987177,0.500648665436344,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",7,0.387737682798484,0.288421467482821,0.22620451625133,0.250249551698199,0.0580759451434806,0.0260478485499865,0.422585847749042,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",13,0.160132492516398,0.2,0.0830973515488098,0.08,-0.0174110133128745,-0.0296699366285993,0.98043047674209,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",20,0.27845343187036,0.229063459483568,0.177002843823588,0.256849315068493,-0.0782603198780059,-0.0421814555651525,1.05918711361242,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",5,0.100430228154898,0.102092153933064,0.0347123214084756,0.0393820224719101,-0.013096222942058,-0.0370929264946804,1.12311462002355,0,1,0.0156363636363636,0.0156363636363636,NA,0,0,0,1,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uzbekistan","Uzbekistan2013",7,0.341158534313177,0.397306149105048,0.202851070819153,0.311457174638487,-0.0260274533329926,-0.00958502195610888,1.29403309916412,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",1,0.333333333333333,0.333333333333333,NA,0,0,0,1,3,1,0.8,0.8,Inf,0,0,0,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,0.375,0.375,NA,0,0,0,1,8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",3,0.28611891905378,0.284392426943027,0.0738886723777136,0.0933333333333333,0.000576779027274545,0.0528282828282828,1.0660282325908,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",31,0.191504300817337,0.189043702279781,0.118761686808241,0.167593800571429,0.00777965999059329,-0.00326607213814653,1.14058233050033,0,10,0.242696707306685,0.21533206941642,0.182378055023432,0.317141907284405,-0.0952744889878409,-0.0939024956070224,1.58354572837076,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
