"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Belarus","Belarus2013",76,0.359408270847351,0.300796698976076,0.239786896724115,0.3,0.183499060013426,0.170302520477685,1.82880028156336,4,1,0.15,0.15,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",70,0.412864441571601,0.38970935710394,0.152175961654767,0.184210526315789,-0.0106935068090157,0.00720539913778741,2.34228042480145,0,2,0.431781537319353,0.431781537319353,0.0728534259404322,0.103030303030303,-0.0579736670200121,-0.0460445159560204,6.69961451542132,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",73,0.45321035170457,0.437165847433082,0.298305881194243,0.527272727272727,-0.0809469941073954,-0.0480906654104744,1.87681401326249,0,1,0.740740740740741,0.740740740740741,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",76,0.46213847217835,0.442845888422434,0.228896595087402,0.299913995351068,-0.0477850865991138,-0.0172875927664896,0.584103557133985,1,3,0.443449091885037,0.442276497892017,0.157234971748117,0.212790299851378,0.0711377119480562,0.101564459565563,0.65262701642081,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",46,0.249282733781056,0.0921041002969617,0.297287731910497,0.341065535124941,0.086214002970457,-0.0211009874339614,0.832002815736513,1,1,0.7,0.7,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",44,0.450787868136193,0.48,0.232866637682646,0.358333333333333,0.0373825810585144,0.0443349039249084,0.518130783893861,1,23,0.359868805820336,0.4050797257049,0.225929987671363,0.425020111111111,-0.0067480879637365,-0.00990121843096176,0.543605213619634,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",746,0.350925101171001,0.330792301921817,0.166484679172202,0.168831168831169,-0.0232828976906806,-0.0369098698443488,0.5,11,371,0.313523121597526,0.333333333333333,0.226676456157414,0.31615697379455,-0.00448055968557719,-0.0369793371568294,1.2051206547231,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",86,0.394423623144776,0.42430883539488,0.246415124745701,0.463829787234043,0.0933623616405885,0.0635831316560269,0.801654435555999,2,3,0.358278309619396,0.53118380085073,0.362094515365527,0.615124632437281,0.115538290688731,0.11296441534302,7.18619757719067,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",42,0.170669493833067,0.175977440957012,0.118180608738157,0.2,-0.039012680631507,-0.0390867696758439,0.517126666305256,8,1,0.192307692307692,0.192307692307692,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",47,0.39402004356185,0.448369367082594,0.203796089816474,0.283220967592885,-0.0925106762667337,-0.102725980614293,1.0978026224941,1,6,0.613907563584885,0.610895654499819,0.10961719434592,0.0714823008134868,0.00539171403367197,0.00246622919714845,0.8392314476462,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",70,0.213982824489836,0.189144221385344,0.165930490917238,0.265550172265289,-0.0303146289003294,-0.0434693644025081,0.567776162756754,6,7,0.352434962625428,0.383452720973819,0.28327575226338,0.572916666666667,0.00251641942005675,0.0476498974208882,1.65751853731173,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",591,0.407440481156743,0.428571428571429,0.203632169015497,0.306962025316456,-0.0140134354710034,-0.00972032917153778,0.708633188655778,0,51,0.486383762272912,0.482594500224495,0.194103334583518,0.306153023694851,0.0238582456525298,0.0184251185698531,0.186690188173938,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",1495,0.379512511235714,0.357142857142857,0.205065118026722,0.265957446808511,-0.0257134808878709,-0.0143717775056448,2.23192612162966,14,50,0.480578281444786,0.503072887697332,0.22039211302852,0.361788617886179,-0.0119341843000862,-0.0400347240578357,1.62364917676399,1,0.222222222222222,0.222222222222222,NA,0,0,0,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",600,0.372058405609137,0.349844714485663,0.198450692913223,0.32375275,-0.0630531779065186,0.0219272990749664,1.47036041425533,25,1,0.66,0.66,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",171,0.424662605583407,0.416666666666667,0.208142168751365,0.257763975155279,-0.0542997928331367,-0.06151805712685,0.72,4,53,0.50678716165325,0.503101833898412,0.307416586031096,0.38840579710145,-0.040002158450558,-0.0254379576830679,1.56350691841671,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",80,0.148073170231435,0.0853710671564319,0.144496251354981,0.15,-0.0499306591342483,-0.107512771643594,0.693605271258088,32,38,0.27262613629081,0.288,0.17976811058258,0.269030969030969,0.0113048380553118,0.00121549063521225,0.252971040637223,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",93,0.399751410242696,0.4,0.188479306661468,0.279487179487179,0.0318102853438254,0.0274951078301499,1.05508195200232,1,2,0.363454230684254,0.363454230684254,0.308068372450059,0.435674470457079,-0.081296536503393,-0.0902154206502033,1.83344896041058,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",52,0.378978782006912,0.299740452028063,0.25947342365585,0.36771472392638,-0.002252354484141,-0.0265056270485503,0.922093800941505,2,5,0.315721335500769,0.526612773457454,0.288012943799002,0.425772062864051,0.0351403955836144,0.0652610696477578,1.00224481795939,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",10,0.252302873045586,0.304051297816625,0.100133554284426,0.17499416969697,-0.0278763035041727,-0.0254030632447991,2.82598486027966,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",23,0.459289065017235,0.461488791320724,0.091996289792094,0.101379769037228,0.0305831408140488,0.0328253220038832,0.425170068027211,0,1,0.645929694727105,0.645929694727105,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",86,0.418107842442085,0.414717032676529,0.145294605636184,0.183333333333334,0.0380795576680895,0.0112481719069832,0.409571896824969,0,27,0.431696964138049,0.383736600144655,0.14850622409951,0.126621136363636,0.0855431269156598,0.100362292894859,0.0827270139967371,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",161,0.180025669057656,0.163371963153315,0.130564509786447,0.211952985739751,-0.0241646318879573,-0.022522451688629,1.16208943096884,5,34,0.181428060496858,0.147764442949478,0.142826673564004,0.240532587266613,-0.00175591423205568,-0.00247111888350853,0.0950365530984763,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",90,0.431841481646824,0.477977945643819,0.212594136942561,0.244747081712062,-0.0597508722061015,-0.0591130915970879,0.790619220673151,0,10,0.297045123078287,0.245758275524352,0.225492119049567,0.174074074074074,-0.0059210851764532,-0.0333543088360211,0.19199058118064,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",1474,0.436301639183796,0.423789480453063,0.238737680876858,0.317647058823529,0.021567441693781,0.00770739382389335,0.95,35,81,0.470982884330532,0.5,0.317016277519381,0.588636363636364,0.109781301400963,-0.0966507595638891,0.2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",87,0.479365044729455,0.521739130434783,0.240755479840379,0.292295695443292,-0.0319322040179002,0.0218834971419553,1.86639032981674,1,10,0.415412930393533,0.412200492690993,0.345261312688971,0.457724137931035,0.310595401469613,0.448396745639079,0.728250252433757,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",49,0.347212534872974,0.34609513590809,0.239027065394343,0.3686825,0.0704538428332516,0.110258926395852,0.883428626809822,0,14,0.42173640101007,0.361409617768815,0.401699512065162,0.377272727272727,0.14975459155468,0.0823365361322681,0.277709394052042,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",79,0.463563849316341,0.286473222495053,0.460166414497966,0.631868131868132,-0.0508040719597758,-0.0883859493724705,0.555655881615248,18,46,0.375944341874503,0.333333333333333,0.268998969249606,0.513888888888889,-0.0966367671995626,-0.0838228775345067,0.7088,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",98,0.378947420062214,0.382239616840474,0.246714564160328,0.345123122105501,0.0337318228589481,0.0402725507112415,1.57142857142857,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",65,0.515737915830159,0.5,0.229206444349571,0.304579759909161,0.00432803149612431,-0.130023679234422,1.09948133195036,2,2,0.228636344256226,0.228636344256226,0.0681215560592245,0.0963384284689143,-0.021337170721266,-0.0350862177757157,4.86861827673737,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",213,0.298629197950164,0.27634237660764,0.23141079182937,0.394871794871795,-0.00689011900374439,0.0380800570005007,0.696152142344939,0,31,0.357649383920123,0.307352837564788,0.250557717142615,0.411627906976744,-0.0542112465736026,-0.0785452067781598,1.06356375943976,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",15,0.42143297537519,0.413566774242084,0.271879772009787,0.397227856659905,-0.00509294493330966,0.0150036442214638,0.151995305590229,0,7,0.51264449731175,0.495060528939948,0.287774763915715,0.253863578254163,0.0303884104794924,0.00428690066288922,0.378625044621093,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",212,0.367551564392865,0.37335986508933,0.192593264988092,0.275280898876404,0.0301718605127571,0.0212489574053811,0.929156583825256,4,17,0.518677786097686,0.414380542967511,0.274244834749011,0.347382431233363,0.0445193265632267,-0.0222041908671884,0.778436509163845,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",54,0.4308641233823,0.406261911556421,0.214277738646258,0.272104927934504,-0.0926500016414328,-0.0867314799241563,1.22232599074564,0,8,0.585927064711271,0.620517825486138,0.134497670003069,0.144752213274626,0.0397248828792783,0.0358798093920003,0.335391802775253,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",101,0.320655054725707,0.25,0.242230933814936,0.262820512820513,-0.0632776199622066,-0.0589192102369167,1.08748682721594,2,5,0.367217611336032,0.333684210526316,0.306437871288297,0.15,0.178035164622529,0.178035164622529,0.724206349206349,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",33,0.303491423852223,0.175182262608814,0.284673067333791,0.506037735849057,0.0304749492634784,0.0414766015980486,0.169418410651118,2,4,0.265250739446842,0.370558722860206,0.320472786734767,0.45010101010101,-0.221998953841395,-0.22065934232027,2.65020190723153,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",6635,0.54482824562889,0.576996337171586,0.185531740262507,0.216666666666667,0.0188625473389955,0.00870654343845255,0.966666666666667,62,18,0.526958206000987,0.6,0.156443028218864,0.291666666666667,0.019446125475167,-0.0092706943194306,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",786,0.369252354821547,0.348723306565466,0.231394016879324,0.3,0.0610887891453131,0.0603410070002342,0.75,27,78,0.346203425865353,0.283835285833697,0.254820807884526,0.379480519480519,-0.253164794798934,-0.0707424523028815,1,1,0.372262773722628,0.372262773722628,NA,0,0,0,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",458,0.190919594992012,0.145583685827738,0.177286244689157,0.218039215686274,-0.00601688406397614,-0.0132094952388497,1.42857142857143,11,2,0.0649122807017544,0.0649122807017544,0.00248107642521595,0.00350877192982456,0.00112460638776428,0.00112460638776428,0.609375,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",140,0.388220806473699,0.375,0.1535821081884,0.136363636363637,-0.00251028905870342,-0.0273842627750573,1,1,5,0.258812664977631,0.115683769555352,0.358599038547936,0.73,0.253946900525704,0.221650937085415,0.2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",103,0.455924749109897,0.433333333333333,0.0959207399734365,0.1,0.048312602760101,0.0601937637713529,0.666666666666667,2,4,0.446377343373982,0.44614093946905,0.0614898203899854,0.107142857142857,-0.00123515913859381,0.00728539156626506,1.35834857953036,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",224,0.339928066796302,0.3,0.210429190148544,0.276041666666666,-0.0572538230108526,-0.0100872806346016,0.831069881249821,7,21,0.186691225401902,0.150030173984332,0.0910974025036049,0.080769230769231,-0.00720655757190744,-0.0247671784173503,0.218321995305123,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",102,0.457232508459769,0.472352657867212,0.1854590746284,0.238095238095238,0.0314795483327398,0.0290677795169989,1.00058691445837,0,7,0.546189507157292,0.561068643867365,0.228236719487945,0.416666666666667,0.0299991829363308,0.00670937748804362,0.24123837294692,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",272,0.227752438273116,0.165518061816345,0.208226970522329,0.298319327731092,-0.0627977941673585,-0.0731521665644831,1.23494891805259,8,12,0.0535951097892806,0.0421771025812842,0.0374642571183959,0.0736758337311878,-0.0166256304609362,-0.00878200647973841,0.962177376358677,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",43,0.371130008103656,0.355510484526125,0.204416912782394,0.3,-0.0210842559242727,-0.0508124156534285,0.989630252517294,2,1,0.39622641509434,0.39622641509434,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",51,0.505945108173347,0.520878365806682,0.209797866935814,0.314015908467537,-0.026711443588651,-0.0372793037957524,0.293935999554531,0,5,0.474708310012029,0.411897621904433,0.228403572167281,0.156881183397862,-0.0417356312641343,-0.0409023638550375,1.04323040568793,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",59,0.372860424834603,0.243774626154445,0.383352044152406,0.318730158730158,0.0824331332623692,0.139530958027999,2.4,10,5,1.47014674718496,1.20458347276006,1.266364436407,1.69285714285714,-0.0556648229223058,0.146786425037591,0.454732063130286,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",34,0.536398985655064,0.5,0.232157864347832,0.304,-0.0610153747001134,-0.0575947141025307,1.29624398599316,0,4,0.507428063583183,0.502021412181406,0.135240705174245,0.137397899903451,0.0418808009526291,0.0116178078375893,0.554626554839627,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",156,0.341740463514745,0.333333333333333,0.191984170491046,0.269715772111111,0.0631091306445483,0.0809627002480825,1.35066733063104,4,1,0.476151063829787,0.476151063829787,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",50,0.389566532609837,0.364498191342987,0.282714461844383,0.547,-0.0592949416842136,0.0720689170972505,1.34427026616677,2,6,0.357799343650134,0.342402842737472,0.1629596386287,0.190062563842126,0.257019537357234,0.276417804963881,0.066739590634473,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",146,0.323524544119593,0.218329871556846,0.331458099017416,0.36144296877019,-0.015823513782472,-0.030504628958491,0.504341280124654,21,28,0.391159046598542,0.348348955960748,0.389986844597923,0.354101418576934,0.0277050657198161,0.0244235952818699,0.270621966778411,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",32,0.291661933334726,0.211692824410047,0.27648648426131,0.348034146341463,-0.117617763446162,-0.074982202249854,0.921538558867553,2,7,0.374650529175689,0.333680754899401,0.177446181603284,0.31,0.131469957532863,0.147261015165376,0.199246820136799,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mali","Mali2010",31,0.160288470363132,0.0741441627420625,0.153403005158214,0.275,0.122454816905544,0.144037974089466,1.2192746679643,1,6,0.0357298330111616,0.0250302282841281,0.04297028859751,0.0149532043475355,0.0177066913654761,0.0125351036732288,0.161197484404487,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritania","Mauritania2014",30,0.387811791255209,0.413785074062687,0.2769380693666,0.524893863220846,-0.00727078238210172,-0.0321481154863221,0.857059557003824,1,1,0.0056,0.0056,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",90,0.31097833436292,0.239981959678278,0.245115514938494,0.304545454545455,0.160813709416766,0.0123218118113035,0.35367685751886,17,28,0.397648271925265,0.333333333333333,0.251118150435432,0.25,0.0265048534178485,0.0257543697551377,0.44991543848937,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",964,0.393172744175899,0.416666666666667,0.191053916808496,0.227272727272727,0.116045941330018,0.055872692702442,0.271295731263135,48,72,0.32717338704775,0.31141346199118,0.17274803138466,0.15,-0.00294113636639585,-0.0553679081697413,0.240483020438064,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",59,0.372398105889038,0.41423339938558,0.222090070725774,0.29960766123577,-0.202968992551526,-0.0717612347574029,1.67167618257615,5,1,0.678573896220549,0.678573896220549,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",82,0.386850482063076,0.409422644356444,0.212455334405982,0.277144502570636,-0.0261306895796794,-0.0395534505899185,1.33425330602436,0,8,0.311553701395438,0.350129729691615,0.262887382042358,0.523183760683761,-0.0217896736956964,-0.0440449344147505,0.952662157324373,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",22,0.383221464103118,0.397238526774991,0.192356026743375,0.266666666666667,0.0296137087090341,0.0494757903173926,0.969162309629076,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",112,0.363217696990972,0.349461359120722,0.256968075690662,0.473968253968254,-0.00677168387248451,-0.0589537475066702,1.29092739018371,3,15,0.201616160713524,0.0583656976500388,0.302876344251969,0.109094710275767,-0.0595182152789452,-0.0523191810487069,0.650901610158955,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",234,0.312561274715437,0.283794475725595,0.202665853781982,0.325,-0.0694919607732017,-0.15686225739052,0.777777777777778,29,3,0.00674606933012616,0.00773480662983425,0.00240901578230891,0.00450340136054422,-0.000997395043502861,-0.000997395043502861,1.5625,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",37,0.431625031280767,0.278367329598697,0.46985401902379,0.531194322838975,-0.184404362667887,-0.18152632436436,1.97395138885825,2,15,0.584855939942138,0.392941612873445,0.802194687671163,0.691904761904762,-0.218194004566962,-0.193629268925926,2.34832258439665,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",238,0.476718802331704,0.483926884246845,0.191542681574447,0.245378151260504,0.0118303811652979,0.0242738584581559,0.668039575004807,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",93,0.325412260273659,0.265851333587316,0.227527292330295,0.388888888888889,0.108073962781208,0.0672547961828601,1.6134482266017,0,7,0.362917054443419,0.43840295438855,0.224623082069968,0.255257668711657,-0.0135648488754978,-0.0334642372896713,7.27235074562477,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",500,0.313256204973709,0.25,0.289843305640753,0.440833333333333,0.0324741822489563,0.0761746924448274,1.42857142857143,40,83,0.244428490980995,0.124790484650534,0.286239201165364,0.269595833333333,-0.00799560508920336,-0.0769194581330678,1.39003828498561,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",314,0.241974119769461,0.158853283056246,0.257740582272526,0.283333333333333,-0.0289653083756095,0.0324926429811455,0.568251800120948,17,3,0.0504592820368553,0.0397047593038843,0.0926001478276093,0.0768566706190126,-0.0500535436405736,-0.107246968924246,88.6553290468443,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
