"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Pakistan","Pakistan2013",12,0.169065732816502,0.137069666958931,0.148693568362794,0.25,-0.0239575675958058,-0.0631093163966879,0.48360823552952,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",5,0.0514845963244868,0.0389460069822138,0.0431799869422501,0.0377714932126697,-0.0160177519345114,-0.0216596575895383,3.445873815838,5,0.0514845963244868,0.0389460069822138,0.0431799869422501,0.0377714932126697,-0.0160177519345114,-0.0216596575895383,3.445873815838,-5,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",7,0.0974234746011757,0.118644132239857,0.0543779224138011,0.0893525952613062,0.00926668155797103,0.00802320088458552,0.949854357121145,NA,NA,NA,NA,NA,NA,NA,NA,2,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",12,0.201425125391189,0.195669930299606,0.18066273960288,0.188712522045855,0.0555474293363336,0.0900805191823119,0.431484605765881,NA,NA,NA,NA,NA,NA,NA,NA,0,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",2,0.0906361898684506,0.0906361898684506,0.0170844693904044,0.0241610883178579,0.00386920563152714,0.00390294503596167,0.671492163378212,2,0.0906361898684506,0.0906361898684506,0.0170844693904044,0.0241610883178579,0.00386920563152714,0.00390294503596167,0.671492163378212,1,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Sweden","Sweden2014",7,0.186440694902375,0.193269430818003,0.0707124674295702,0.0942857142857142,0.00278919892979883,-0.0120615321116149,0.603271075311311,7,0.186440694902375,0.193269430818003,0.0707124674295702,0.0942857142857142,0.00278919892979883,-0.0120615321116149,0.603271075311311,-7,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",2,0.06321810692836,0.06321810692836,0.00597615293801154,0.00845155653575173,0.00240702139124203,0.00312340132842999,0.690768836081599,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",5,0.660287659217516,0.663493932899955,0.325958781966209,0.433333333333333,-0.53355480542916,-0.269033475159306,1.69343627007512,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",5,0.11910050174553,0.120999926019556,0.0743088020809342,0.088314332247557,-0.0121955192316738,-0.00830231392298473,1.62481750022541,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uruguay","Uruguay2010",5,0.138663071660695,0.111355859035185,0.0919912854091903,0.0566913809082484,0.0159593604132451,0.00803691738821401,0.63117521008347,5,0.138663071660695,0.111355859035185,0.0919912854091903,0.0566913809082484,0.0159593604132451,0.00803691738821401,0.63117521008347,-4,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",20,0.0729915078127359,0.0568125887840254,0.0547188611878531,0.0570512820512821,0.0103698287521891,0.0108285531125166,0.816722052760911,NA,NA,NA,NA,NA,NA,NA,NA,3,"2009","East Asia and Pacific","Vietnam","Lower middle income"
