"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Cotedivoire","Cotedivoire2009",4,23543.7505370402,17495.1896624899,23504.1886557343,44310.1336626484,13502.1681658727,10729.368803686,18.7279162745747,1,13416.9644550687,13416.9644550687,NA,0,0,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",2,33417.885527797,33417.885527797,847.367618038438,1198.35877774574,59.7341630367658,59.9179388872872,1.11385153882961,5,47213.0698087873,35107.4365256483,37534.1422295243,38332.5277909599,16681.9884952069,35115.6962945712,0.0782126140924442,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",1,15506.4293694458,15506.4293694458,NA,0,0,0,1,2,5759.00312795815,5759.00312795815,6474.84519913869,9156.81389488826,-1164.73685877488,-1594.72601540189,0.846915424416515,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",4,22589.9194337801,21541.5667565177,5463.15115380416,9157.14884696017,5129.03150686455,4017.89934129026,4.40909761638285,3,33745.3169764485,36810.8018120326,12030.6417855197,23209.9358974359,5811.38558504682,5891.29910560051,5.63028100091855,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",67,13939.394053897,10901.1097697099,11685.3940118493,18918.5830535676,-3324.03249333161,-847.727668315289,1.1191505909237,15,6744.21115090419,7919.38161712077,6045.56344066032,5957.862155326,2422.40752989279,-1949.63543239895,2.28434924378809,39,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",1,9186.57142857143,9186.57142857143,NA,0,0,0,1,5,12598.5674987761,11333.9360586984,11527.349710136,16722.3076923077,3224.45085446699,2646.95555595079,0.99654042092896,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",9,1036.65945335937,1193.91827134672,908.766716354416,1207.74833211409,-112.462219470847,-165.295707946295,1.00756880733945,1,-27969.5952907397,-27969.5952907397,NA,0,0,0,1,17,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",3,5235.54119851957,4873.25385376158,8199.40028287979,12208.6500921668,1793.87115971252,1857.312179849,1.39860253608438,2,12437.0173926216,12437.0173926216,5551.55833693348,7851.08909239675,261.702969746558,261.702969746558,1.07142857142857,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",5,7796.13818235636,5619.76017957839,7441.15335474303,6181.65977892192,-4023.19392177557,-4019.44359797682,0.100167595744241,12,20758.1202189774,17710.4485300672,21021.3161134131,32867.0541804172,9301.05300397345,5793.21724295882,5.19856831684548,8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",1,1605.09902615023,1605.09902615023,NA,0,0,0,1,6,31985.4542055061,34317.2008469647,13542.9203840316,13330.7922871932,2702.10403352523,3834.46066006677,2.60416666666667,8,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",417,8636.29919639024,6000.88780351005,8384.62661765936,9250.22306498237,434.373260213534,2848.20603616018,1.00245951944649,59,17061.0869251019,12708.5488455466,13842.4994213658,21397.3266865292,-1478.77491910153,-655.50568811476,0.692413726985946,228,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",68,1894.24256714573,1462.9856892393,2048.30681374121,1878.34734633074,998.240653108429,1872.6363919312,1.15605155079128,10,5198.795233704,2585.74881302198,6706.25742280895,6312.57721407635,615.971793160532,-1249.05475656701,2.83881172179547,60,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",26,20697.3908670598,13754.5989308941,20640.2972139081,26643.9060172186,-3225.86095233328,-4680.46851519008,1.02159690182185,1,35332.7637758131,35332.7637758131,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",1,32474.6891706283,32474.6891706283,NA,0,0,0,1,6,27248.4979639817,15972.1592788765,29737.2898206541,35976.8900735657,-4081.84364039514,4655.03899253553,0.642983709631323,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",5,16010.9008872573,14134.5393631632,7965.4736406992,10875.9289033359,-3453.00379696054,-3802.23771893233,0.18962628134441,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",1,3284.47255510726,3284.47255510726,NA,0,0,0,1,5,62056.1036493431,27656.2038406328,75904.0924650917,84439.8069044099,-29761.549748368,-36716.0754161269,0.267105074321462,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",2,11251.685900638,11251.685900638,9753.85616985704,13794.0356808483,3695.17944058194,3448.50892021208,1.7169068763975,1,37764.1587254073,37764.1587254073,NA,0,0,0,1,9,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",3,494.487759598198,442.558285532414,224.346073423384,455.267234599644,115.881067184081,113.982859179499,0.906034430015754,2,1718.50342223048,1718.50342223048,1192.00597205081,1685.75101210399,151.633303955545,150.627942146174,1.18983064133743,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",3,1645.05580293406,2432.66004968906,3665.2567735275,6106.82404418489,-298.932760731575,-276.68303698826,0.892675798341214,3,132614.363136633,17921.1687225025,260008.007216771,484070.527717302,-29874.0497046839,-52238.8704136116,0.353686280098184,4,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",81,18413.5896854103,14034.5149317797,13664.9488088107,24219.5364256788,1733.91079060173,3658.17312039888,1.63799303299092,54,25121.742736891,17321.0941164175,24251.4293769873,25438.9955780605,1302.4051071155,-654.984200593208,3.37305027050981,16,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",3,5801.65299415668,5761.21608849189,2311.80196966494,4283.99787431705,-156.664538343149,-130.135241232011,0.960761062510711,2,5473.38783443718,5473.38783443718,3316.08967212796,4689.65898836871,257.089159440357,260.536610464928,1.10221918919361,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",4,433720.021409818,23997.070880026,667399.396540215,1043931.68102373,87398.2276871854,-164821.370451742,1.18643418236577,1,24219.0826468884,24219.0826468884,NA,-3.63797880709171e-12,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",22,4139.4724537977,2682.33687481743,2828.17176666497,3116.64801300438,461.511670997447,950.391085159404,1.28864372361229,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",15,1621.16070811016,1607.72040284532,206.52126972261,390.604326866981,-30.3579091441791,30.2398151804996,0.790600623000775,1,4464.04944990835,4464.04944990835,NA,0,0,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",7,1323.13603519869,567.144389304837,1875.42722478275,3538.32738552977,196.94471244716,387.284609755681,0.68259181779569,2,59.6052159036527,59.6052159036527,119.322854117605,168.747998594183,-41.0931545483451,-71.9317505528198,0.749222489655294,17,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",7,83386.4480528725,46308.9223737596,94468.742379201,155489.394050762,-64671.1174619409,-18803.3544992122,1.66149088027312,1,11933.75219302,11933.75219302,NA,0,0,0,1,32,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",7,10276.36608294,8655.65790675042,4276.07664080453,7737.63899053253,848.303628935197,1144.2863163097,0.955420721609258,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",8,13215.2745881296,13886.5247955114,2995.36096271904,371.788065385685,-681.073907625285,-277.631202386197,0.456654877520755,16,20576.0527398845,21364.6047956148,6544.22760084044,1463.97467376244,2806.75998857439,3178.99322761478,0.978342885232176,18,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",75,9739.65283148491,7288.73748870535,11405.0344521232,6857.06917240345,-761.792481130862,-1617.28298497782,1.76470588235294,34,13944.3114035513,13406.633596468,13064.1760961214,14325.7746401467,1370.9811615098,6938.69403551617,0.856879420650583,59,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",1,63389.2970340181,63389.2970340181,NA,0,0,0,1,3,117340.163121267,44878.7348469807,169136.358182145,295158.597309484,-77775.4671855206,-72311.4952181665,0.4932239675404,14,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",2,-8174.64195112951,-8174.64195112951,15249.48435855,21566.0275990577,3794.05843652687,5032.0731064468,2.18156225218081,3,25243.7832608054,17007.4888699997,19383.2606950274,27569.6845460892,-4502.17859562716,-4429.53190295579,0.76829541958052,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",43,13747.1894404702,13030.0395069226,9701.66429809951,11147.1746141227,-569.832912097019,-707.263476069536,0.963287868767088,5,12509.9724825279,8012.65133545277,9297.63456741225,16659.241343428,2067.43061715852,-216.993700347399,1.02737667892354,83,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovenia","Slovenia2013",NA,NA,NA,NA,NA,NA,NA,NA,8,118535.464205494,96687.8174283629,121666.31316969,255568.244826784,-27536.674427362,-16866.8606517994,1.11176811244862,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovenia","High income"
"SriLanka","SriLanka2011",2,1856.95980013112,1856.95980013112,1298.17176366281,1835.89211446174,555.558087670076,509.970031794929,1.81339117117683,4,10297.3616387586,10391.4779532832,6627.36596011798,9210.08304474485,-2367.95098540829,864.802041919972,0.55,8,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Sweden","Sweden2014",2,170998.556140098,170998.556140098,9349.02924697106,13221.5239560892,-1804.39045144993,-1802.93508492125,0.727866304855982,5,129172.864160928,128568.79300746,25382.8747782332,29124.3359871895,15232.0760026965,11166.1544233055,1.08325850725431,5,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",1,780724.124079426,780724.124079426,NA,0,0,0,1,7,6736.19800056911,6298.19571198501,3057.38891455196,5255.54770023976,-1218.1379974137,-1283.03344074985,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",4,14736.41588396,10124.7143607758,14974.9507818202,13834.9133399747,-337.125152437446,-349.649149781605,1.2046818793169,6,19976.9945889068,22802.5108592102,6654.01644911077,10500.9792511542,230.470071987693,2419.05733745152,0.864639623842663,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",4,19843.8618178609,13657.2949719231,20291.3359730352,24819.8927861554,421.315364123211,5057.23089371836,0.945085909232822,4,36484.7972032823,44334.9812105072,23969.8024858428,16260.2920369937,-1771.19660146535,6116.37324386387,0.709843194623402,31,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",2,11246.5274685076,11246.5274685076,275.08639961295,0,38.4877285729973,173.072809601351,15.4351708988938,3,27116.8844408087,25886.2169407253,23674.1668202089,33835.6482208739,-784.417561256447,-1001.30293190145,0.902019691862613,10,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",5,31034.5021037902,14770.5997156838,29916.3593083625,54831.1421493391,13112.1041737766,10822.6718205728,2.60554266556814,5,30411.3782664328,33200.1751309819,17507.1074216817,11816.1495747294,884.151905013631,8794.65568558205,0.181871768477501,5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",4,10702.3097697614,10187.6325612933,7433.81788426073,14118.651478804,-305.411169804922,797.504017378546,0.985226479331297,1,2160.09967376516,2160.09967376516,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",11,5428.98387045409,2929.33688561169,4946.67193756125,4814.96612834365,-787.708281154028,-1240.56829796901,0.997061683458047,10,5166.73277621349,5448.53680536204,2064.83677823456,1329.23094279862,-144.968868658639,570.554638266211,0.402973284966388,8,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,16342.4421343605,11890.4835332589,13011.7896761836,6339.77309200424,1943.54749488138,11226.8705614965,1.36743926837005,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",8,7019692.37445865,7204667.44982744,4006242.90246582,7728832.59672025,2984722.91348007,3977181.26972324,1.22124744135412,6,11277740.6134095,7394180.07187483,12088615.7934432,10797208.436441,2719051.22671165,2005439.18358413,3.33587141006039,9,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
