"countryOnly","country","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Madagascar","Madagascar2013",11,9593.94412583219,1771.36701236814,13230.4406171873,25077.6035395459,3895.59691982217,1797.38211692023,1.21820981185387,20,433.082219334756,138.989972734113,1032.24031331765,600.391073639844,50.218386118239,46.8553269446751,6.39654017464049,3,823.88956149782,822.663929458166,16.2808050662557,0,2.44028957530494,0.324079294460818,1.29142318257754,31,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",9,10586.2980948865,11390.3443222394,5044.34228517748,3642.63132862143,-1147.94464732614,-1183.27122041894,0.485644207424436,5,6614.14671770487,7153.19199840637,1990.54542232033,3631.75273461139,-5.86913791502822,345.871913708603,1.93214953310604,17,11965.7019155655,2102.67527954993,21205.682186516,21164.3070146805,-147.695313753976,-336.489091923048,1.99107126811476,9,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",1,12567.3501026621,12567.3501026621,NA,0,0,0,1,10,10909.9769161195,8961.8674812759,8065.1220620998,9553.71563834598,2233.30480671992,180.906108907282,1.58282151819641,5,2449.03182759873,2003.01102487751,2258.31372979093,1986.90566268114,-270.89389898184,-64.3422346574202,0.806636801526012,7,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",4,11307.5463974137,9979.89848951494,12523.637932304,21203.2009428684,-787.699587513907,-2083.27818665575,1,2,5598.02040751107,5598.02040751107,2142.48562118387,3029.93222266758,598.940090527312,598.940090527312,1.65384615384615,1,3101.83999925731,3101.83999925731,Inf,0,0,0,1,2,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",3,16623.867038706,16508.9184832329,4165.57756114105,5525.4565864876,1097.52906312714,1010.59750480983,0.96316425569418,2,258886.608415348,258886.608415348,385348.669512947,544965.314667637,0,0,1,1,46124.1817618481,46124.1817618481,Inf,0,0,0,1,6,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",1,2897.74059304336,2897.74059304336,NA,0,0,0,1,1,3745.6313988488,3745.6313988488,NA,0,0,0,1,4,9355.04361770474,9621.76661925334,3619.89741878273,3841.74571398906,642.069643266701,445.894216703456,1.10367639316286,2,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",8,4084.24138869714,4035.75269195663,2426.39850394281,2884.89195700327,-116.720727965061,-24.6197124678591,0.954845485431329,1,29188.0156340161,29188.0156340161,NA,0,0,0,1,6,11308.6757702452,11274.0239373028,7483.00519396796,10383.2550191132,-651.100058416303,-40.1134262886958,0.880140754314977,2,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",2,9799.87557268278,9799.87557268278,15653.8193424299,22137.8436170027,1140.63309399392,1145.06087674152,1.10012148234475,4,725.830495705515,399.862936557913,1153.17626209857,188.589838456757,419.503132053043,571.818329092301,1,7,156.79533596561,151.17420098144,89.0582034726756,122.512496561382,-6.66000792756246,-4.51664143375967,0.927449217207473,34,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",6,4355.82143665142,5145.80576845404,1988.15830439434,2600.70365358862,652.655469885187,811.297060583551,3.42174663236852,13,18547.4176082198,11508.7083880803,15675.7784632091,22059.7157217872,12145.4503629498,13181.5706431138,1.01452067047281,6,8417.39006304466,7075.76727785452,8319.72401065967,7139.89041159643,440.859321166657,-222.030812636554,1.88040586284382,142,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",14,12258.5324919432,8747.43135029354,14006.1314215387,12703.4870597593,1770.05203736436,1472.59087920271,1.48459215700746,15,18429.1429282225,14205.3632780304,13106.9726176257,18350.8731228261,4154.94423046996,2772.97373797234,0.498195364171021,11,13434.0753953238,6429.13829023515,12551.2155968207,10911.4757001613,-590.933178246761,-242.27766665803,1.05027268391514,12,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",9,5594.15024227468,5929.86227627654,4492.15905406498,9929.5203334082,704.171469026756,613.429130419972,1.1531718714861,2,4719.87726994917,4719.87726994917,4902.05971644199,6932.55933455507,0,0,1,2,18839.4274572084,18839.4274572084,91.156302982042,128.914479972995,7.87510041732837,8.40746608519531,1.17967852082435,4,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",NA,NA,NA,NA,NA,NA,NA,NA,4,3929994.99807525,29251.3030791418,6389983.3508896,11037158.0527469,-1376709.12068077,-1149895.18185151,0.989407638849673,1,9326.3747681403,9326.3747681403,NA,0,0,0,1,0,"2013","Europe and Central Asia","Romania","Upper middle income"
"SriLanka","SriLanka2011",1,2064.52049222871,2064.52049222871,NA,0,0,0,1,1,1371.42077099246,1371.42077099246,NA,0,0,0,1,8,1369.40495504815,1267.16044325792,630.515861313254,1238.15540672896,140.463358353004,31.9590230298465,1.21195179733906,4,"2011","South Asia","Sri Lanka","Lower middle income"
"Tajikistan","Tajikistan2013",4,66674.2779305879,2163.34453397075,125004.442162443,242772.14404404,-23736.6639390524,-20915.5624201282,1.15564350078443,2,23924.4282305538,23924.4282305538,56161.2755423231,79424.0375521257,2968.24939785515,3414.15546038549,1.05637049329692,2,1177.90755658568,1177.90755658568,618.574744320648,874.79679275973,148.461034480171,145.799465459955,1.46649276990342,5,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",NA,NA,NA,NA,NA,NA,NA,NA,2,4148.87398360614,4148.87398360614,659.938561210913,933.29406359746,-15.3998017032637,-15.3956358613915,0.967493279357305,4,274.660528011397,209.947144252634,591.889023274177,444.469176934562,-83.7440203570159,-177.611985322131,0.909754526330135,31,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",5,13115.3852895634,13267.0941368751,1963.22361278718,1678.12750545015,112.837785727292,7.44948534406307,2.34501227415304,4,8531.71082901073,7222.89376347952,4866.82821230129,3976.26012751214,4120.30976849619,4697.92700862424,1.81090538718816,5,12476.5378342927,11158.1748149153,10376.3010729121,10414.4146569795,212.848893780364,-482.791512907257,1.04139976010746,4,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",7,15581.3891132919,15229.8533714324,2732.82650150078,4283.3620899964,175.56542738056,670.338302420031,0.709637499056886,11,48604.2230881128,52709.1294614183,40308.4614697463,29690.8276384818,-27768.4535873623,-22447.739875231,0.142672125699708,10,28421.1812755038,6732.46105822223,50878.2974956042,63751.7956466671,-6225.89583090933,-4621.89756517308,0.933333333333333,141,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",2,31965.6321025872,31965.6321025872,25749.3774475483,36415.1188089868,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,37633.1193064819,37633.1193064819,NA,0,0,0,1,40,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uruguay","Uruguay2010",9,23412.3957252765,24454.3612154342,12463.981870626,6010.03708055439,-257.602137488215,384.119834376542,1.16060516691773,5,15628.3384999854,18482.7387583797,8288.39415071953,16681.3674298643,-3849.42965695697,-3541.42547202763,1.17115125363525,11,12093.099107304,12901.4953958575,4376.31744062376,6543.19282700641,-1273.21331922144,-561.429203013965,0.846166039869597,19,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",9,26472.3463190899,12315.0702042333,37048.0712771585,11415.3211304265,-5018.88311228121,2975.07846477627,0.941727105849053,10,21602.2199054384,8214.47256871856,34468.1959033245,9463.85606675657,-9949.67508010828,-11038.0068500873,3.55618343288621,1,2795.16897785212,2795.16897785212,NA,0,0,0,1,4,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",40,5220.30984409357,4027.26319643725,6829.66770138225,6382.41319590197,773.708019664746,799.127189829122,1.21112003615666,27,4995.95420944906,3483.70016567805,6027.7431990634,8180.5312357015,-1383.15606855588,-609.034378279526,0.489075512855559,15,11304.068234233,7201.84964393302,8375.11014300018,15130.7806218204,89.5568306491386,737.99328385982,1.15565890045341,17,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Yemen","Yemen2013",2,3503.25429832299,3503.25429832299,1724.64742592833,2439.0197800597,-254.572569855596,-252.312391040658,0.803135193990562,NA,NA,NA,NA,NA,NA,NA,NA,3,3617.88597939822,2708.26788462793,2868.63190246331,5516.70016697667,-840.371208912205,-840.371208912205,1,0,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
