"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Costarica","Costarica2010",10,28266.0553991833,21034.8846787115,20131.8527175338,15802.7457285999,-3012.28825762334,-2081.79898733589,0.782461226798189,1,32987.1068962836,32987.1068962836,NA,0,0,0,1,2,15039.6708732708,15039.6708732708,3010.6256398479,4257.66761110108,-803.73734407986,-787.376886984446,0.711941354895244,4,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",5,26651.7703164181,26145.8777720343,22147.8885193591,44310.1336626484,722.363311315371,4475.43117279747,29.9261755774077,NA,NA,NA,NA,NA,NA,NA,NA,1,13416.9644550687,13416.9644550687,NA,0,0,0,1,6,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",2,34992.8701488895,34992.8701488895,1434.61093457433,2028.84624040376,446.514299813131,442.184437011075,1.75456751574698,NA,NA,NA,NA,NA,NA,NA,NA,3,42170.4551498968,33608.656039152,20843.7252520347,38332.5277909599,-2786.50707317356,-2745.65833366988,0.69041047311796,3,"2013","Europe and Central Asia","Croatia","High income"
"Dominicanrepublic","Dominicanrepublic2010",2,15450.6458313563,15450.6458313563,152.722626073534,215.982409074426,-38.4369784665263,-40.9621810313566,0.592052985151569,NA,NA,NA,NA,NA,NA,NA,NA,1,12202.7196638865,12202.7196638865,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",6,34591.7645593532,30913.8804177042,15265.1686962766,14635.3511530398,-2266.68879513754,352.375240350712,8.11260887401673,NA,NA,NA,NA,NA,NA,NA,NA,1,19520,19520,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",8,9395.88524361941,9398.81898740784,817.805218971906,735.077227027417,270.143609299428,-260.220661854352,5.11183473243096,32,12867.412075348,6047.23610268934,13863.4882157001,14743.9347266434,-3037.42993491957,-2977.33401688621,0.729238480517038,30,14090.2846729394,14922.6218801065,10565.5902131377,18133.5796073615,293.890912207599,2129.10768956555,0.830309727101523,51,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",5,12107.9500771434,7983.08962273104,13121.1933303018,28280,3775.53434202568,3415.80843313412,1.08135800633994,NA,NA,NA,NA,NA,NA,NA,NA,1,13051.4666666667,13051.4666666667,NA,0,0,0,1,1,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",3,-13490.2977884585,-7092.79574587752,25071.2676614855,49493.9937758533,-3019.52399420756,-3177.46993586278,1.00451127819549,3,1132.03065355563,1086.86567292159,779.282622430598,796.316545714297,-60.1933000822426,-151.245304120022,1.32204968944099,6,972.470224519148,1231.84627717694,1064.86002566294,1017.40767711052,-309.931549290738,-302.521085405641,0.689333333333333,15,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",1,11172.3876011054,11172.3876011054,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,6084.16769345223,5358.21769754546,8820.53544029572,17398.8244298814,-1406.08577303896,-632.069941265155,0.741363287899649,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",10,22704.4598016448,20316.3793891593,22026.6411906003,35851.2088701469,10788.1085014276,7637.42127235981,5.69202137008832,1,2796.18780415669,2796.18780415669,NA,0,0,0,1,6,8847.21342765873,8181.63240208578,6811.65536516366,4300.98908618537,-3145.31927001584,-1962.10455460014,0.19599766014168,8,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",6,20018.0311595573,14481.8146039723,14903.6719511353,14776.5951271645,3846.50463795373,4180.7710981458,0.948821234850258,NA,NA,NA,NA,NA,NA,NA,NA,3,11501.8437952599,7549.11846417448,24355.3042309815,36426.8672049598,8825.73827644382,9060.84067581576,1.45096804227659,6,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",181,11594.2523923645,7732.17155931784,10177.0913982005,8273.81063034536,1645.08051868307,3884.70419712394,1.33333333333333,108,9875.03768625602,6689.15719177724,10281.5743588744,11159.6518260504,2846.54025440334,4478.59092650698,1.57165679615219,188,8622.16218250698,4928.06618764321,9633.9108338286,10506.426197264,-190.49208269471,1435.21110619808,1.3854366770795,227,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",45,2056.99956663663,1614.62564178023,1831.43348319942,2148.8682256512,1487.30017237908,1875.00810736096,0.707321577821892,3,111.041773951206,107.274718769878,1082.44212485104,1476.28581860854,383.648454181855,62.7492278716803,1.77179608941737,26,1502.47118550433,1464.76636431019,1081.87833736766,1515.10166452864,652.356999516015,1559.8934416482,1,64,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",6,34437.7938086451,20329.6739334636,34449.0412691404,73927.4575407332,-11755.3028370113,-13971.5210728118,0.891779724730015,7,19789.3256058621,15011.0416046151,11805.1026108429,21013.0354568191,-1178.39896076771,-1642.4152234513,0.923442422998749,14,16247.4019303893,9477.08402634328,15598.2130152723,16638.0079422257,-783.413523150662,-1696.97095135563,1.28571428571429,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",1,13927.2893762695,13927.2893762695,Inf,0,0,0,1,2,39926.9615322245,39926.9615322245,16633.0461022117,23522.6793813247,4936.8663529252,8276.49830083647,4.46540880503145,4,21669.993661284,20096.5901590313,14644.2748949122,22163.1383824288,-1315.99259702691,-1799.53616940818,0.96,5,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",NA,NA,NA,NA,NA,NA,NA,NA,2,37821.5774060035,37821.5774060035,26995.516884871,38177.4261018564,22123.8205121368,17561.616006854,9.00686443232027,4,13767.8479283883,11862.7551052453,7301.62662523576,10875.9289033359,-2135.59065033488,-2398.91550776437,0.281015460161243,9,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",4,68260.6369709031,23242.1509767339,87426.0357093639,84439.8069044099,-36827.7391735121,-45975.9168145237,0.176465419990242,NA,NA,NA,NA,NA,NA,NA,NA,2,23972.7025284014,23972.7025284014,24211.5052953103,34240.2391540959,-6070.22848707267,-5890.79383296273,0.690645450849326,5,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",1,37764.1587254073,37764.1587254073,NA,0,0,0,1,3,93245.5716752418,42915.5995011058,115812.328727273,190791.783122099,19116.4806040882,11552.6601191908,2.20326962129716,2,14359.0427403127,14359.0427403127,3782.9001020748,5349.82862945675,-641.815580351603,-703.924819665362,0.833413054022499,6,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",3,1424.93404057027,982.645340130606,1015.64157522063,1913.46103671271,111.901033826194,114.057610182062,0.982687997232791,NA,NA,NA,NA,NA,NA,NA,NA,2,380.050870645846,380.050870645846,100.160488553614,141.648321326436,-45.268124050922,-42.4944963979307,0.577154935070894,5,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",4,1710.49017800084,2032.4262435638,3056.66866710199,5484.16766365727,-152.699677020577,-259.840715385169,0.946337899170607,NA,NA,NA,NA,NA,NA,NA,NA,2,177015.676824567,177015.676824567,331009.282714698,468117.816886516,32850.9728209263,34859.8374277193,1.11895099017182,4,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",83,20328.7618442216,17363.6043845598,14288.5778397111,22640.8652597993,-157.623013465207,1990.44608221452,1.82314553728131,7,38518.7937446886,8809.26928236088,61340.3967873496,67401.8587619641,12925.6290027182,1064.56327243295,1.67386755569775,45,18028.9094518975,11489.9255808177,14950.8167956635,18872.4408832307,10584.6843086978,7470.43931231481,0.482120878395699,16,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",2,8032.98937334134,8032.98937334134,300.612153040917,425.129783844641,-42.5129783844641,-42.5129783844641,0.833333333333333,1,3555.89527689495,3555.89527689495,NA,0,0,0,1,2,4341.88124084378,4341.88124084378,1371.83560632183,1940.06851980665,50.0315583153488,51.0544347317541,1.04612979304131,4,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",6,356975.519398655,21069.0023003179,595710.898010206,1043931.68102373,-41214.5883959793,-99960.980780387,1.53396493384939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",1,6162.05835714008,6162.05835714008,NA,0,0,0,1,8,13316.281262081,4547.45733745949,14182.1771373595,25696.4448419136,-8092.74254941624,-6075.91457109421,0.0516439757436711,14,3866.29875131338,2562.75897064666,3118.71291525283,3116.64801300438,429.703798530163,26.4711721088348,1.38627717546249,9,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",7,1544.95424115573,1483.60572572769,207.417984343138,250.926569079059,16.5649480445265,26.8569471136384,1.11135324861283,1,7786.57768334014,7786.57768334014,NA,0,0,0,1,10,2367.69553671207,1821.32759346535,1446.90469335553,446.404944990836,1200.71732741913,2282.90179964925,0.660921403884578,9,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",4,310.989628342604,204.184637485725,352.07594182637,575.538938836738,-208.761459143562,-126.462648772859,0.295459884641937,1,535.992172456045,535.992172456045,NA,0,0,0,1,4,1544.03168927208,169.2735583507,2451.04905360674,3692.7100830927,-207.358860954208,-122.406865493288,0.810270662553352,17,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",6,54873.7446426868,18383.5161863342,79710.7011387316,147753.910869165,-36288.412806037,-18494.039331576,0.660861334330126,1,-12684.8433263058,-12684.8433263058,NA,0,0,0,1,2,-1915.92436001187,-1915.92436001187,3937.42882116488,5568.36523977008,-2082.17018259851,-2277.96759808776,0.595553315868621,31,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",5,9428.04312459444,7767.81818060618,4631.30347929927,7599.2662545922,1568.68221291901,1505.1394180408,1.04985897777926,NA,NA,NA,NA,NA,NA,NA,NA,2,13109.7892100297,13109.7892100297,2915.95388854824,4123.78153643948,-158.606982170749,-158.606982170749,0.928571428571429,3,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",16,19719.9072070793,21284.1214647133,6557.80809714114,621.047031810191,3761.69063634783,5097.97257343947,0.938680647993671,1,14012.9115808524,14012.9115808524,Inf,0,0,0,1,11,20894.5197297842,13836.86975707,19393.4522411741,21158.8323680548,12356.4752979355,11425.1429848291,2.58232340087764,14,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",68,8038.34184286581,7190.77044257685,7006.16138429012,7378.64019966891,-606.185388680277,-512.188986741353,2.09999959108205,2,-76094.8534603876,-76094.8534603876,172551.826517158,244025.133272814,-123840.233126474,-104582.199974063,0.429280276919942,40,29017.0533475813,16438.6283555788,31352.7385035488,52530.3628317966,-10659.0936068078,-4429.01539448502,1.08820944336663,58,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",4,27896.2893418409,21116.9059751403,29706.4923233493,59959.1196441459,-7079.24030793071,-5291.76082987286,0.542970589870482,NA,NA,NA,NA,NA,NA,NA,NA,1,298588.774699356,298588.774699356,NA,0,0,0,1,13,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",1,12382.250755999,12382.250755999,Inf,0,0,0,1,1,39951.9353020883,39951.9353020883,NA,0,0,0,1,1,-22735.5586028644,-22735.5586028644,NA,0,0,0,1,6,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",10,8016.99995868611,4627.14381723937,7204.66922124114,12043.9037593279,-3088.7017080028,-3640.67165915812,1.45987304554483,14,24200.8952514266,7864.06600961126,27445.616752118,45441.5121701027,-7788.67137345693,-7478.40832085832,0.208604919097108,27,15859.5481791991,13985.671691126,8733.20207579119,8229.58057753477,107.298979291458,1181.01529330375,0.985249657538415,80,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovenia","Slovenia2013",1,271546.406778518,271546.406778518,NA,0,0,0,1,1,140138.715951283,140138.715951283,NA,0,0,0,1,4,60235.7249418471,35157.2495176416,63742.9309852893,93110.6363840009,20308.5115808206,18704.5768350202,1.68084937547833,6,"2013","Europe and Central Asia","Slovenia","High income"
"SriLanka","SriLanka2011",3,6514.04637539661,6287.6868243329,3635.6195413095,3635.5275960187,52.2399097423453,552.299310548254,0.972263385341121,NA,NA,NA,NA,NA,NA,NA,NA,6,6315.45587864844,2556.66952571062,11384.8568383924,13069.6795570605,14353.0410007029,17465.5870842855,2.55152990368758,5,"2011","South Asia","Sri Lanka","Lower middle income"
"Sweden","Sweden2014",4,168863.519541486,171019.001801793,17223.3699809553,12584.5896240942,-8323.07270836594,-30.7978571576788,0.428652053507438,NA,NA,NA,NA,NA,NA,NA,NA,3,130194.473143421,125256.829311413,32884.5372483736,47544.0659431088,-7531.11160599491,-6183.49297967556,1,5,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",4,8786.82327037459,9107.51273939956,2746.61959686996,2167.74279168331,-263.942701691038,-368.525871669022,0.695327072889656,NA,NA,NA,NA,NA,NA,NA,NA,3,4804.71515217341,5138.73985375413,1918.12610112442,3728.93622540821,-1106.02015012351,-989.482807734929,NA,10,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",8,19351.009744536,17542.4627307461,10347.4739706618,14652.6345227242,-615.379606993643,794.45425743243,0.486993664654348,1,4870.01936285411,4870.01936285411,NA,0,0,0,1,2,128954.079781328,128954.079781328,124254.215121822,175721.996207305,51520.7204502822,69973.1302262621,6.07799710280235,4,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",3,44378.9138042047,44604.6286056955,3089.69266665418,3024.21031552494,-1816.31290926446,-3995.91531538854,0.656323241956457,1,11309.8311162944,11309.8311162944,NA,0,0,0,1,1,16923.4699185427,16923.4699185427,NA,0,0,0,1,34,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",1,11287.6814439053,11287.6814439053,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,6998.64918254594,3470.37580092233,4944.34676197866,7515.38313791138,1912.73611209275,1561.91333568514,0.960123329436996,9,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",9,33043.2395336151,31311.6144376154,22103.7234131931,24868.5335198316,14734.7523940765,25976.2109935896,0.666913582187015,NA,NA,NA,NA,NA,NA,NA,NA,2,14241.074486853,14241.074486853,40489.1622123222,57260.3223297903,18771.1264854051,17178.0966989371,1.82621551170762,4,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",1,63602.9348386408,63602.9348386408,NA,0,0,0,1,4,8443.61283834416,6572.28001488592,7441.42647758619,15792.7287259719,114.332844423831,274.399720486152,0.760702367756744,1,84510.9963762853,84510.9963762853,NA,0,0,0,1,2,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",2,4482.6143872369,4482.6143872369,349.733288712895,494.597560111121,20.6193224637628,27.4776422283956,1.18245543553454,1,9157.78294893241,9157.78294893241,NA,0,0,0,1,19,5789.65449563051,5910.49800943473,4758.22858946184,4814.96612834365,17.6548968503147,-228.675145572101,0.962656741316976,7,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",7,18802.23129469,11130.8328978446,17796.9622841909,29071.7710263648,4067.32654277392,9602.43677195933,1.1,3,14366.6474258027,13644.2738422524,3139.42047873131,5299.14475724023,1682.6100287992,1299.8044840545,NA,3,62908.3703249324,62122.553667066,73769.0395514414,105795.96154793,-25859.9653567072,-13971.4859171842,0.669655086207572,2,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",9,7741569.96800039,8069005.49407631,4730631.02427111,6649953.71197769,3578026.17760239,4286900.18816371,2.36601458296594,NA,NA,NA,NA,NA,NA,NA,NA,4,6140354.97245118,6469494.13671413,4058832.9461588,6589149.73706493,1620855.22403527,1595779.34535226,3.21882672242993,10,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
