"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","yearOnly","region","countryDes","incomeLevel"
"Ethiopia","Ethiopia2011",10,0.0978366727631068,0.0701516793066089,0.0770711412821797,0.0716666666666667,-0.0160701893594502,-0.0160701893594502,1.27272727272727,3,0.119952389938668,0.1,0.113254498885061,0.223857169816003,-0.0172000657525373,-0.0172000657525373,1.55172413793103,3,4,0.0380830342552647,0.0392615820093787,0.0242554554657558,0.0205289089752362,0.00381496643901125,0.00381496643901125,1.33636363636364,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Ghana","Ghana2013",1,0.0466508842779557,0.0466508842779557,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,7,0.104634462699987,0.0430121874219109,0.131820952968456,0.0960573476702509,-0.0523553107132087,-0.0515096737619779,1.13333333333333,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",3,0.547199087319454,0.546395124398629,0.187778283153483,0.266666666666667,-0.0505607798480254,-0.113739687554853,0.92683949614135,1,0.276041666666667,0.276041666666667,NA,0,0,0,1,3,3,0.0725107118098375,0.0417533406696065,0.0900801032998061,0.165740740740741,-0.026857565282018,-0.0338411681539602,18.3342390422135,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",182,0.0860653723127061,0.0744822190507527,0.0605641394836716,0.075,-0.00818874893478711,-0.018926049728976,1.15433716383716,425,0.129816658711014,0.101850124591889,0.10225749391036,0.117575757575758,-0.0128590587649699,-0.00956257653686293,1.02979908737723,6,34,0.0804319962511988,0.0846637265288205,0.0708236906849077,0.110091943957968,-0.0326889129763627,-0.0098870892400652,0.377405539989652,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",6,0.297287565364823,0.307947507325062,0.207442404572872,0.179277777777778,-0.171587449776474,-0.153785789778265,0.922285189089889,1,0.116,0.116,Inf,0,0,0,1,0,2,0.493650179500024,0.493650179500024,0.346482953880453,0.490000892508828,-0.0121906369340746,-0.0128947603291797,1.04111792176056,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jordan","Jordan2013",3,0.383695336453122,0.377480734360834,0.122165567040423,0.14,0.119327427520415,0.155166666666667,0.391104225412879,1,0.1,0.1,NA,0,0,0,1,0,3,0.0388499122011726,0.0392585594256117,0.0155426019978151,0.0193155848863871,-0.00130302729512221,-0.00414244638208713,0.939212228101117,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",2,0.0510646860169248,0.0510646860169248,0.0183847763108502,0.026,0.0176124812102124,0.0124901960784314,0.286284319099473,1,0.0125,0.0125,NA,0,0,0,1,1,6,0.0175490530975674,0.00383778090504108,0.0239530832426451,0.0463636363636364,-0.00662906608947995,-0.00719683385133385,0.980543969472249,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Mexico","Mexico2010",1,0.25,0.25,NA,0,0,0,1,1,0.05,0.05,Inf,0,0,0,1,9,1,0.228067507982363,0.228067507982363,NA,0,0,0,1,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",3,0.1,0.1,1.0081482488247e-17,0,-6.42536762028551e-20,-2.10269512239613e-19,1,3,0.303837006740892,0.296296296296296,0.252477108805307,0.50478527607362,-0.0916077613214628,-0.0916077613214628,2,4,2,0.0949430723954175,0.0949430723954175,0.0153206469257086,0.0216666666666667,-0.00586565616415963,-0.00567460317460318,2.02116495677299,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",3,0.480166779844482,0.37005248447412,0.379072134793077,0.6125,-0.129907989580998,-0.103265765765766,1.95543892339084,1,0.0666666666666667,0.0666666666666667,NA,0,0,0,1,0,2,0.122375644230769,0.122375644230769,0.0532088742043966,0.0752487115384616,-0.032607775,-0.032607775,7.5,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",1,0.333333333333333,0.333333333333333,NA,0,0,0,1,3,0.238036816096942,0.242722316292494,0.112039404059772,0.121794871794872,-0.0242743609531616,-0.00467643467643469,0.987715759935857,1,14,0.0913240141904413,0.022330587208271,0.128369331118469,0.116540084388186,-0.0537078302572243,-0.034065697572077,10.559790233771,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",14,0.201910663758822,8.11468978167609e-05,0.343884392349862,0.333320833333333,0.120010210868728,0.0214115370231862,0.275056044119129,3,0.121351751809441,0.114267363127202,0.122683003006666,0.179347826086957,-0.0479424187844851,-0.0509649714536671,1,1,2,0.00233703723933086,0.00233703723933086,0.00247487373415292,0.0035,0.000184181359277773,0.000194444444444445,0.918306889866525,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",13,0.102929054086022,0.0530060728289771,0.129297042687886,0.0828571428571429,-0.0489263072927497,-0.0701130145608863,1.96031168994968,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0.174238726790451,0.174238726790451,0.160882735445775,0.227522546419098,0.0372492664491444,0.0372492664491444,0.753333333333333,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",2,0.287955597175136,0.287955597175136,0.0380069894887769,0.05375,-0.02592489759961,-0.0211160714285714,3.15489526912875,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.0272727272727273,0.0272727272727273,NA,0,0,0,1,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",1,0.194736842105263,0.194736842105263,NA,0,0,0,1,1,0.233333333333333,0.233333333333333,NA,2.77555756156289e-17,0,0,1,2,8,0.105056788829699,0.0933146611853883,0.0715439061277674,0.0629984727642966,0.00237021101629254,-0.00477287073007425,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",1,0.466666666666667,0.466666666666667,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0.0283327759040172,0.0302341594351582,0.0230604394085107,0.0375896131093899,-0.00278676027796932,-0.00626085716916089,1.0867100532258,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",5,0.037234444986365,0.0233973653390252,0.0630705511088216,0.0524026853054121,-0.0169859079005734,-0.0138408658413678,3.85280103464163,1,0.406976744186047,0.406976744186047,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",1,0.901581108829569,0.901581108829569,NA,0,0,0,1,1,0.076212864307309,0.076212864307309,Inf,0,0,0,1,2,1,0.1,0.1,NA,0,0,0,1,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Trinidadandtobago","Trinidadandtobago2010",NA,NA,NA,NA,NA,NA,NA,NA,2,0.208700534971983,0.208700534971983,0.0131392769320711,0.0185817436371108,0.00232557919382223,0.00273260935839865,0.836494441602851,0,4,0.324549697226273,0.324154284132463,0.055829978950508,0.0571428571428572,0.0179122452221422,0.0257378984651712,0.74341222297397,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",1,0.0625,0.0625,NA,0,0,0,1,1,0.172839506172839,0.172839506172839,NA,0,0,0,1,0,10,0.0875717820516485,0.0784267003130621,0.0963453333078321,0.154743107769424,0.00181143456627236,-0.00769155057853962,1.04390614892182,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Vietnam","Vietnam2009",10,0.148886947357765,0.166453563533262,0.0699973739040064,0.089,0.0231864383375993,0.0253028464179318,0.318865850899283,8,0.0972583791073477,0.101882546002961,0.0632534290740885,0.0937327188940092,0.0241445833607951,0.0262774344014005,0.742915097664203,0,6,0.0538809917928757,0.0483098007225445,0.0361600647488162,0.0714285714285714,-0.0212465286087799,-0.0152686303069828,2.11029346215486,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",3,0.173773228860756,0.215055782284705,0.120952923160393,0.0920833333333334,-0.0116600937385434,-0.0179325396825397,2.55958071972174,1,0.25,0.25,NA,0,0,0,1,0,1,0.0213333333333333,0.0213333333333333,NA,0,0,0,1,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
