"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Belarus","Belarus2013",6,0.763535319136569,0.665250375583057,0.233174067877586,0.137628844024193,0.227180673829868,0.174994340438746,0.167819384945383,-5,6,0.763535319136569,0.665250375583057,0.233174067877586,0.137628844024193,0.227180673829868,0.174994340438746,0.167819384945383,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",26,0.382873199682674,0.337599364154239,0.157898086493625,0.157402597402598,-0.00087975841056617,0.00321504135745986,1.62042771581078,-26,26,0.382873199682674,0.337599364154239,0.157898086493625,0.157402597402598,-0.00087975841056617,0.00321504135745986,1.62042771581078,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",7,0.56830935693125,0.627000045202677,0.305084327863224,0.276855244603989,-0.106532888086992,-0.122572716188665,0.391348163608289,-7,7,0.56830935693125,0.627000045202677,0.305084327863224,0.276855244603989,-0.106532888086992,-0.122572716188665,0.391348163608289,NA,NA,NA,NA,NA,NA,NA,NA,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",6,0.648900537004812,0.840201936547401,0.30083164749325,0.513348843751758,-0.0464956143415027,-0.148753094313898,0.964742889119091,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",16,0.262045775866647,0.138391327679905,0.354869352969399,0.336666666666667,0.0222798922338437,0.0113529401273073,2.18459421097197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",8,0.419061291865291,0.482711382684891,0.304341345643302,0.433333333333333,-0.0839158034640186,-0.078304164504477,0.953703604707641,-8,8,0.419061291865291,0.482711382684891,0.304341345643302,0.433333333333333,-0.0839158034640186,-0.078304164504477,0.953703604707641,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",133,0.322198453769047,0.3,0.221292306906934,0.28826990981412,0.00547480202119827,-0.0530771750234261,1.08622909117739,-132,133,0.322198453769047,0.3,0.221292306906934,0.28826990981412,0.00547480202119827,-0.0530771750234261,1.08622909117739,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",8,0.459381392600704,0.365389629059947,0.250188409416864,0.446667542476791,0.214765610582898,0.13657562597266,0.0458071977450712,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",11,0.166757350482491,0.155577983591919,0.105294725094719,0.213083147849268,-0.0382567915496617,-0.0362708946688623,0.61148788862869,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",25,0.370956096006278,0.3357163927674,0.22175896786432,0.366888642249353,-0.0523538151801873,-0.0581154528666094,0.610771590470396,-25,25,0.370956096006278,0.3357163927674,0.22175896786432,0.366888642249353,-0.0523538151801873,-0.0581154528666094,0.610771590470396,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",20,0.164505494840166,0.181376339566832,0.15038944241728,0.236570376255347,0.0143223612138034,0.0287963509283401,8.21778190183048,-20,20,0.164505494840166,0.181376339566832,0.15038944241728,0.236570376255347,0.0143223612138034,0.0287963509283401,8.21778190183048,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",150,0.431314074932613,0.458890214702288,0.20829161953267,0.313063063063063,0.0676889106227247,0.04448454597377,0.741199590967382,-150,150,0.431314074932613,0.458890214702288,0.20829161953267,0.313063063063063,0.0676889106227247,0.04448454597377,0.741199590967382,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",126,0.322310957381767,0.320924012557938,0.199388356292897,0.346153846153846,0.0293831092613446,0.0162228222685665,0.995243295924169,-125,126,0.322310957381767,0.320924012557938,0.199388356292897,0.346153846153846,0.0293831092613446,0.0162228222685665,0.995243295924169,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",129,0.496491928765176,0.553808566011276,0.197946072528329,0.240026525198939,0.0170448715190022,0.0424853588685868,2.98318662135922,-128,129,0.496491928765176,0.553808566011276,0.197946072528329,0.240026525198939,0.0170448715190022,0.0424853588685868,2.98318662135922,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",77,0.522583899190431,0.522974180368764,0.224980616544919,0.303030303030303,-0.117914844513801,-0.120289523765733,0.901626303904655,-75,77,0.522583899190431,0.522974180368764,0.224980616544919,0.303030303030303,-0.117914844513801,-0.120289523765733,0.901626303904655,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",17,0.299861790659669,0.250030238115128,0.229068695754771,0.386904761904762,0.0954801250119634,0.113266533034812,0.355988082683896,-8,17,0.299861790659669,0.250030238115128,0.229068695754771,0.386904761904762,0.0954801250119634,0.113266533034812,0.355988082683896,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",20,0.39427727769813,0.373473020819408,0.231152253300316,0.405695366666667,-0.0491523974647289,-0.064262844888586,1.32962509768535,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",6,0.678262981438396,0.838915026126152,0.366016152540348,0.713391136801541,0.0652072664453263,0.0942876351448333,0.9557047915468,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominica","Dominica2010",14,0.488117663158372,0.474387862400481,0.0820392947643647,0.0943432757718473,0.00943803594728035,0.0134904400556274,0.591549295774648,-13,14,0.488117663158372,0.474387862400481,0.0820392947643647,0.0943432757718473,0.00943803594728035,0.0134904400556274,0.591549295774648,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",22,0.407774945106243,0.406610640368069,0.181066125855442,0.116666666666667,0.105664680797206,0.0859180797751421,0.254719644589887,-22,22,0.407774945106243,0.406610640368069,0.181066125855442,0.116666666666667,0.105664680797206,0.0859180797751421,0.254719644589887,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",32,0.182489077443498,0.14402199021381,0.125269745458129,0.224086921017301,-0.0399152077845061,-0.0396323861925756,2.49662536299611,-31,32,0.182489077443498,0.14402199021381,0.125269745458129,0.224086921017301,-0.0399152077845061,-0.0396323861925756,2.49662536299611,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",22,0.31318036829829,0.3,0.300096404711874,0.419766397124888,0.0192251674539248,-0.100776000065145,0.356639242945503,-19,22,0.31318036829829,0.3,0.300096404711874,0.419766397124888,0.0192251674539248,-0.100776000065145,0.356639242945503,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",187,0.459518744532435,0.461749671606211,0.253233759782379,0.301321753319537,0.0588455228392622,-0.0178298199688377,0.588120727509141,-183,187,0.459518744532435,0.461749671606211,0.253233759782379,0.301321753319537,0.0588455228392622,-0.0178298199688377,0.588120727509141,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",31,0.472973846888156,0.514862378841659,0.222645910952766,0.265476469660451,0.103896129482882,0.0751728898061631,0.226363929504003,-31,31,0.472973846888156,0.514862378841659,0.222645910952766,0.265476469660451,0.103896129482882,0.0751728898061631,0.226363929504003,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",12,0.659787728067392,0.640016465232285,0.335203118065783,0.297069922854966,0.272431365815121,0.200172831864605,0.230159276347796,-11,12,0.659787728067392,0.640016465232285,0.335203118065783,0.297069922854966,0.272431365815121,0.200172831864605,0.230159276347796,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",23,0.337159168309185,0.233171690694626,0.396777466880607,0.375174421052632,-0.0795913670208854,-0.0857015450013981,2.22618421052631,-18,23,0.337159168309185,0.233171690694626,0.396777466880607,0.375174421052632,-0.0795913670208854,-0.0857015450013981,2.22618421052631,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",26,0.490561594479193,0.488723586726834,0.195353705574672,0.366666666666667,0.065783808501608,0.0734051634227694,0.321920264967521,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",28,0.555411150499978,0.6,0.204936938388409,0.154102337891487,-0.0393996727483462,-0.08425641256277,2.41181400057269,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",36,0.284291937735855,0.244860382752974,0.236644281612098,0.433333333333333,0.184590043792325,0.165466279850467,0.104137452459108,-36,36,0.284291937735855,0.244860382752974,0.236644281612098,0.433333333333333,0.184590043792325,0.165466279850467,0.104137452459108,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",10,0.49585698070229,0.5,0.276153380680037,0.223131571469167,-0.0346107984703869,-0.0433521997120173,0.250493924812657,-10,10,0.49585698070229,0.5,0.276153380680037,0.223131571469167,-0.0346107984703869,-0.0433521997120173,0.250493924812657,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",70,0.405214649143244,0.4,0.226495539405508,0.25,0.0375141053391287,0.0375821871784497,0.470240252162643,-70,70,0.405214649143244,0.4,0.226495539405508,0.25,0.0375141053391287,0.0375821871784497,0.470240252162643,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",22,0.46574748928011,0.436735881357602,0.187774896292927,0.260984048318337,-0.0192950638488744,-0.0324661619817057,0.345751992266838,-22,22,0.46574748928011,0.436735881357602,0.187774896292927,0.260984048318337,-0.0192950638488744,-0.0324661619817057,0.345751992266838,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",28,0.208469926650191,0.237104273183695,0.13452611313146,0.207619047619048,0.026309692490831,-0.0317896088609233,0.100887793431225,-28,28,0.208469926650191,0.237104273183695,0.13452611313146,0.207619047619048,0.026309692490831,-0.0317896088609233,0.100887793431225,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",9,0.297274619156864,0.194564851473906,0.256646764901451,0.36011914893617,0.0918855784759578,0.136536165298901,0.0672242106029764,-9,9,0.297274619156864,0.194564851473906,0.256646764901451,0.36011914893617,0.0918855784759578,0.136536165298901,0.0672242106029764,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",505,0.56588772122971,0.6,0.199665747268239,0.243614579439252,-0.0867945584060469,-0.0784714523557739,1.33333333333333,-498,505,0.56588772122971,0.6,0.199665747268239,0.243614579439252,-0.0867945584060469,-0.0784714523557739,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",127,0.418456602678712,0.394669442005138,0.286449145490457,0.305375,0.0207816077135675,0.111568298631402,1,-250,127,0.418456602678712,0.394669442005138,0.286449145490457,0.305375,0.0207816077135675,0.111568298631402,1,127,0.418456602678712,0.394669442005138,0.286449145490457,0.305375,0.0207816077135675,0.111568298631402,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",159,0.18036601217831,0.142857142857143,0.151242522847431,0.176293706293706,0.0104729714303172,0.00483561344170588,1.1,-155,159,0.18036601217831,0.142857142857143,0.151242522847431,0.176293706293706,0.0104729714303172,0.00483561344170588,1.1,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",76,0.466602076768761,0.415106455218582,0.210951323062139,0.291666666666667,-0.0420875819206259,-0.0241255574161332,0.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",35,0.475098966475233,0.461287261007653,0.0987477169345378,0.116153846153846,0.0348392079807746,0.0221273094045925,0.23369978711516,-34,35,0.475098966475233,0.461287261007653,0.0987477169345378,0.116153846153846,0.0348392079807746,0.0221273094045925,0.23369978711516,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",73,0.293935831884362,0.3,0.162578253599359,0.225783972125436,-0.0043859079509511,0.0269330642552426,0.541879296478619,-73,73,0.293935831884362,0.3,0.162578253599359,0.225783972125436,-0.0043859079509511,0.0269330642552426,0.541879296478619,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",23,0.438387657916591,0.359190686695768,0.204074732248754,0.315384615384615,0.04447583709098,0.0608483673523713,0.753897653288119,-22,23,0.438387657916591,0.359190686695768,0.204074732248754,0.315384615384615,0.04447583709098,0.0608483673523713,0.753897653288119,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",103,0.182726438609484,0.0961149978245231,0.195463904367293,0.246551872823806,-0.04138967947802,-0.077363663102328,1.07510598674675,-100,103,0.182726438609484,0.0961149978245231,0.195463904367293,0.246551872823806,-0.04138967947802,-0.077363663102328,1.07510598674675,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",4,0.343281336983541,0.341453682738674,0.0716102997180103,0,-0.0284483285959194,-0.0482470101712771,0.921848814408175,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",18,0.587320474828914,0.572459580784233,0.168470436304427,0.21927735042735,-0.101534443763641,-0.123602264155034,1.48528799058931,-18,18,0.587320474828914,0.572459580784233,0.168470436304427,0.21927735042735,-0.101534443763641,-0.123602264155034,1.48528799058931,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",9,0.824943650638557,0.764998557157173,0.634135108650879,1.31290322580645,-0.253635652732066,-0.0160088838267085,1.43700199061024,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",7,0.523559212552898,0.562810041606668,0.26175628665334,0.25,0.00293214814965235,0.00279822510450845,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",62,0.36706349785257,0.340626220026298,0.202685219335082,0.25,0.0797656199226614,0.0670660127140657,1.01221416568306,-62,62,0.36706349785257,0.340626220026298,0.202685219335082,0.25,0.0797656199226614,0.0670660127140657,1.01221416568306,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",5,0.757785584858365,0.784744419649832,0.130730066999214,0.0255102040816331,-0.219458902797298,-0.194528154417244,0.912649007310261,2,5,0.757785584858365,0.784744419649832,0.130730066999214,0.0255102040816331,-0.219458902797298,-0.194528154417244,0.912649007310261,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",54,0.456266818118412,0.430258076518174,0.298975342948229,0.39,0.0655285948920316,0.0763882960080461,0.215120793319627,-50,54,0.456266818118412,0.430258076518174,0.298975342948229,0.39,0.0655285948920316,0.0763882960080461,0.215120793319627,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mali","Mali2010",14,0.129608589604834,0.0738970827248596,0.132310793339091,0.283957219251337,0.011736405145003,0.0132506188122381,0.578048635659714,-14,14,0.129608589604834,0.0738970827248596,0.132310793339091,0.283957219251337,0.011736405145003,0.0132506188122381,0.578048635659714,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritania","Mauritania2014",24,0.376786457497074,0.383882700118281,0.293623526732147,0.541513888888889,0.00481219612951097,-0.0266451972131511,1.10154704804452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",49,0.359229403114307,0.333333333333333,0.239067239595616,0.29925,-0.0850790245735579,-0.0884778708094591,0.943709304289316,-43,49,0.359229403114307,0.333333333333333,0.239067239595616,0.29925,-0.0850790245735579,-0.0884778708094591,0.943709304289316,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",160,0.376056713096263,0.333333333333333,0.184795482077817,0.253246753246753,0.0173333779560918,-0.0162291312656495,2.86762327334073,-159,160,0.376056713096263,0.333333333333333,0.184795482077817,0.253246753246753,0.0173333779560918,-0.0162291312656495,2.86762327334073,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",20,0.39031284073487,0.36413839560288,0.268516198199976,0.421839049050417,-0.272128617598357,-0.18705459199659,1.4499175354306,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",25,0.389758188854334,0.439257470756936,0.213440770416294,0.234285714285714,-0.0512360040730082,-0.07446415298971,1.06673550172653,-25,25,0.389758188854334,0.439257470756936,0.213440770416294,0.234285714285714,-0.0512360040730082,-0.07446415298971,1.06673550172653,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",1,0.383333333333333,0.383333333333333,NA,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",41,0.400981908747421,0.358532394557018,0.322708658765008,0.542083544001902,-0.183788526178163,-0.184577712438741,1.41371350589428,-40,41,0.400981908747421,0.358532394557018,0.322708658765008,0.542083544001902,-0.183788526178163,-0.184577712438741,1.41371350589428,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",79,0.277721829372666,0.247545234216154,0.212384197021509,0.350427350427351,-0.0125476656124443,-0.0654952339556198,4.0240663488086,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",7,0.581276139020534,0.555555555555556,0.483892993208417,0.860739030023095,-0.458082928407036,-0.462772633741116,4.54545454545455,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",41,0.53294839644846,0.544427915213574,0.161979657465683,0.138888888888889,-0.00507106360304461,0.0451163083887957,0.124289948186137,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",26,0.392282436877677,0.430731499339069,0.243428590144084,0.488888888888889,0.0487338025791003,0.00204618434156391,1.51256396431103,-26,26,0.392282436877677,0.430731499339069,0.243428590144084,0.488888888888889,0.0487338025791003,0.00204618434156391,1.51256396431103,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",132,0.213571996872445,0.119334531441762,0.220160532530519,0.283333333333333,0.199786783817781,0.221036543794991,1.05609368569241,-115,132,0.213571996872445,0.119334531441762,0.220160532530519,0.283333333333333,0.199786783817781,0.221036543794991,1.05609368569241,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",70,0.128816642002927,0.0722311948257169,0.16782237267007,0.134857142857143,0.0585509447341928,0.0282999058793679,1.0101678896596,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",23,0.176868425806825,0.166666666666667,0.111639854766091,0.129014355742297,-0.0688202567496764,-0.0508716305882244,0.325918171810864,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",26,0.331693679379434,0.318467530771606,0.187006922782947,0.15,-0.0743608761427187,-0.0239775822707597,0.405066581656561,-26,26,0.331693679379434,0.318467530771606,0.187006922782947,0.15,-0.0743608761427187,-0.0239775822707597,0.405066581656561,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",124,0.449739564670327,0.459447993129684,0.183833264880044,0.236426961688179,-0.0255901366655921,-0.01464700720459,0.488034027329879,-124,124,0.449739564670327,0.459447993129684,0.183833264880044,0.236426961688179,-0.0255901366655921,-0.01464700720459,0.488034027329879,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",77,0.436890302780935,0.439051087219381,0.269615129621053,0.36,0.0782121593806665,0.102217329710437,0.313787487628043,-70,77,0.436890302780935,0.439051087219381,0.269615129621053,0.36,0.0782121593806665,0.102217329710437,0.313787487628043,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
