"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","yearOnly","region","countryDes","incomeLevel"
"Guatemala","Guatemala2010",NA,NA,NA,NA,NA,NA,NA,NA,0,49,1.94805523577414,1.93929508513039,0.581467229433068,0.752509718991469,0.0173381096129631,0.0354539541956299,0.8,36,2.06795040068545,1.99563729746901,0.711679484739308,0.963201933546728,-0.0528552867955851,-0.070405656980795,0.974042970781814,39,2.14487031874622,2.12322180455378,0.787058856037101,0.929560988478339,0.46997448747419,0.443802782248939,0.942173347589764,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",NA,NA,NA,NA,NA,NA,NA,NA,0,3,2.2893056156344,2.29168550901553,0.204658699021695,0.407794736284483,-0.00701405814422879,-0.00626599119992149,0.942389731105119,8,2.50617343702815,2.27252776403625,1.20588376207777,2.33446270801391,-0.197204245593431,-0.149292736342747,0.539933470545178,10,3.09681102930386,2.80186461210159,0.746600070481354,1.12143594581505,-0.283427242593562,-0.296669854266065,0.354609929078014,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,4,2.04467524177384,1.82893618315732,0.540090640991784,0.470181327935329,-0.128874687735877,-0.128874687735877,0.5,7,2.45469659865204,2.64914119791157,0.569436359389933,1.12617294728873,0.13450148074836,0.142034924992863,1.05848529737209,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",NA,NA,NA,NA,NA,NA,NA,NA,4,917,2.68754580309231,2.56458165741016,1.3060026862171,1.64539554686272,0.0187857325284073,0.0235096509608227,1.07863471430715,1408,2.87742942567345,2.7650350939162,1.44448254307449,1.68301561433341,-0.0263885146854237,0.0231825091289014,0.875,554,2.98990100893356,2.91133088369773,1.3382494771547,1.53627610941443,0.0471155371340551,0.112439424671991,1.04012854571503,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",NA,NA,NA,NA,NA,NA,NA,NA,12,288,2.60361610901748,2.30957224558278,1.32687517487069,1.7095998606626,0.0269669733317721,-0.00596589542042516,1,158,2.80840007767421,2.64941194467242,1.32278691475672,1.49294863473455,-0.070941249837372,0.0842272170813537,0.75,107,3.42435348280907,3.42841909097625,1.22173174594567,1.09439316738899,0.0542785421362789,-0.0635129743914079,1.81232505050237,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,4,319,2.32370632791441,2.23069236375655,1.02838674737003,1.08762980064079,-0.0392301589852813,-0.0472594940582344,0.747350341914836,90,2.13047454113239,1.86500685755452,0.869999698149467,1.21216953923208,-0.0318714568975823,-0.0485023196445462,0.966547306085873,5,2.36238334548599,2.42574176040204,0.725090047549923,0.654011292905089,-0.18818770144657,-0.197859652730107,0.460597630976444,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",NA,NA,NA,NA,NA,NA,NA,NA,1,32,2.33458507767762,1.94960820877617,1.08488765640443,2.31778500234765,0.084196902748415,0.00132264985083323,0.936356767346386,25,1.67710341842739,1.70245161647668,0.394733809090524,0.657323832853681,-0.0688254478919315,-0.0723505769201143,0.640073506944521,4,1.42094138156642,1.47233954816746,0.224856230934954,0.220370748318498,0.104440836177705,0.102107467856258,1.30211152935109,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",NA,NA,NA,NA,NA,NA,NA,NA,0,15,1.89563056713709,1.93361836067557,0.262905798902179,0.297516077053785,-0.0113082042874686,-0.0123226385443559,0.776921152072704,17,2.30428873353528,2.388485121063,0.46920034790082,0.839575580830307,-0.013380533656115,-0.00423181487789333,1.05381285967055,17,2.83383649581112,2.8416637301088,0.740459162557482,1.33330622943793,-0.0312154442485249,-0.0274620483573285,0.806818178383449,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",NA,NA,NA,NA,NA,NA,NA,NA,0,44,2.5966597645179,2.40932379463407,0.922570106773805,1.35818306105321,0.0731356327943608,0.0744991148153157,1.76817288801572,43,2.55357115178937,2.28334172650171,1.18541336491918,1.39025616707558,-0.0360032562170903,0.0718911340230419,1.05554412708077,58,3.09273909033984,3.27009788389227,1.12747601253633,1.67197934855988,-0.032815244074686,-0.000233946534355751,0.710269604818434,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",NA,NA,NA,NA,NA,NA,NA,NA,2,58,2.71150914508978,2.65985849582514,1.28217916511937,1.45993658079934,0.171236256336964,0.138809816536916,0.98664500876744,56,2.69589631264491,3.09057972356139,1.51815877718048,2.01405837504381,-0.0361123337375238,0.169326980983811,0.765283636526024,44,2.66769986655716,2.5033474726169,1.35516888235339,1.13011207184506,0.413371147990107,0.523384496886624,1.11514074076241,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",NA,NA,NA,NA,NA,NA,NA,NA,3,18,2.79465038932001,2.65622815041282,0.804270143766661,1.51560803799405,0.201683018810887,0.151239831226074,1.30708324314628,18,2.56114332775729,2.48620698358459,0.648379860444088,0.217322983249559,-0.0022816910439785,-0.0176770117565983,2,7,2.45684769942632,2.49368062560729,0.503898535316356,0.822739341426541,0.31694640638953,0.242730311195768,0.795111610078948,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",NA,NA,NA,NA,NA,NA,NA,NA,0,56,1.33864895898179,2.04296708824751,2.04141008560706,3.70966527384526,0.157053554543948,0.203181110810052,1.16666666666667,15,2.67086714456464,2.04836476829677,2.12295620265777,3.32902836248159,0.208720429939634,-0.0865931440210623,0.912392682107661,25,2.71880594584918,2.40048834603489,1.51140906250133,2.38282492711618,-0.499568526123068,-0.252408196704035,0.394779891754346,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",NA,NA,NA,NA,NA,NA,NA,NA,4,38,1.91325353044559,1.80413387066391,0.661151297698548,0.201151016760843,0.0105051699691273,0.005452557788397,1.42558376849094,22,2.14295640709965,2.19300674946734,0.87007986657731,1.05631039501358,0.0274322093611433,-0.0426128230036703,1.04911533117306,15,2.78810916923503,2.38512596334,1.56765545762056,1.72205485516771,-0.160318464235432,-0.100492701874462,1.02872877155435,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",NA,NA,NA,NA,NA,NA,NA,NA,1,326,2.10885354766081,2.1909732946335,0.990051922459405,0.949897786950297,-0.0196842056564222,0.0321103829791132,0.7,326,2.6198858463756,2.70690807768859,1.41265882846484,1.84576252003542,-0.0338921312403086,0.0621941361971969,0.84366282291057,318,3.02142281188668,2.78248793439006,1.34152515034257,1.74636099829423,0.217010553036147,0.20265727768262,1.08654568284065,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",NA,NA,NA,NA,NA,NA,NA,NA,1,9,1.77807393384894,1.79870507124346,0.417780336257893,0.832805013195852,0.0323844830182841,-0.00156640763073405,0.84931124447523,5,2.87440624645562,2.67361906499513,1.03939499818876,2.18338628498664,-0.239383157750073,-0.170232851790904,0.689928460113513,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",NA,NA,NA,NA,NA,NA,NA,NA,0,9,2.39783045421267,2.31892010511504,0.746766424921995,1.24454499997978,-0.0706023598535885,-0.070375723919944,0.91206129240939,27,2.8325661118854,2.60621129979013,0.965441955297612,1.1341540052425,-0.0057881675351539,0.0604782987904595,1.22849939821187,35,3.22605880053056,2.89837300956237,1.52061251762018,1.17471155479089,-0.0280284547456757,0.322761593227679,0.821265331259079,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",NA,NA,NA,NA,NA,NA,NA,NA,0,72,2.00815301390123,2.38157937797189,1.92490776604418,1.87799167939427,0.0543418168477358,-0.130566157125393,1,40,2.99624594310273,3.08624324292299,1.58562772113539,1.84213755024971,-0.0140550252615896,0.222204998729972,1.34867215260178,40,2.82942919728934,2.47253622755419,1.20928616340614,1.06307184981042,0.0377933222034189,0.0338275215994412,3.37398273411111,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",NA,NA,NA,NA,NA,NA,NA,NA,4,67,1.56288228201876,1.26170409476706,2.07676221001962,2.95557682470489,0.168372713804113,0.266009659154986,0.875,60,2.87220963878985,2.23799490276873,2.56078319926724,2.41442325182736,-0.390952701802096,0.0745994076993537,0.371350415226401,25,-1.04093550180863,2.34553399486884,7.16047787992437,13.5709241279895,-0.380952083813394,-0.411178030265344,1.25015673722706,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,7,2.09311420583587,1.99844248885525,0.760936683124117,0.673390012102219,-0.0020783167508056,-0.0603991510221736,1.01400922496771,6,2.23526934816575,2.82827795501366,1.9566598047161,4.0235318331182,-0.0917712770187166,-0.224937867728176,0.702182376340696,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",NA,NA,NA,NA,NA,NA,NA,NA,5,205,2.81119789793333,2.25242327457496,2.35904104280683,2.20861740915583,-0.163385687510508,-0.13481341679717,0.766146028759789,69,5.32600353294685,2.47910295166116,4.5750376650943,8.74862184897569,-0.470879193780752,0.307667838230731,0.893677759664071,19,1.72611729084994,1.80697209402266,3.31791716406626,2.00969731130186,-1.1477719730818,-1.63534760033627,0.149089491247194,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",NA,NA,NA,NA,NA,NA,NA,NA,2,92,3.17339070251128,2.97937449879708,1.67437831353412,2.71728852062456,0.151774680763807,0.0888280094421936,1,58,3.64270874920484,3.85000857479343,1.76327756666848,1.90239218728276,-0.110834800012209,-0.00599051322892085,1.03478111958941,26,3.00618218727089,3.27925190172538,1.0646389560839,0.94094576298302,0.251003551061505,0.356163907613028,1.23397164672848,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",NA,NA,NA,NA,NA,NA,NA,NA,0,8,2.16484458469213,2.23831070676525,0.477573041978398,0.99264933535521,-0.0199150321137482,-0.0276015077010584,0.866907241501096,6,2.9279884644723,2.668594464556,0.918562212891206,0.895721168326592,-0.0203863693065692,-0.0142162672782585,1.31578947368421,9,2.49214369994176,2.22460303969814,0.742984958738823,0.800273505521105,0.0445442147024737,0.138067621423981,0.453636013811401,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",NA,NA,NA,NA,NA,NA,NA,NA,0,161,2.28228585415522,2.23168602377352,1.10497938385635,1.24421888192378,0.0058781017218434,0.0704192711708406,0.580073191052136,187,2.54034531790189,2.54229624425128,1.25625210032544,1.42740420424296,0.0287774917361638,0.0431532522889649,0.972451646176519,138,2.7418806432149,2.69950679128615,1.33018756192579,2.07367998350099,0.0739622919101765,-0.0098627782321297,0.785241153728727,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",NA,NA,NA,NA,NA,NA,NA,NA,4,94,2.64461107692429,2.61418172615605,0.77057366743974,0.713271490232685,0.0132555161949545,0.0715583441928851,0.902007002924752,141,3.39313014400777,3.25048062707431,1.24971125138777,1.6995523754552,-0.0497073743078592,0.022147128024484,1.5395142123623,79,3.50416741599479,3.75970868204732,1.41870091068693,2.11470419026295,-0.203232570460945,-0.424667589888878,1.02895669475846,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",NA,NA,NA,NA,NA,NA,NA,NA,0,3,3.0604680004043,3.57842841695991,2.01708249553763,3.55049307034713,0.240681787533527,0.223651474721259,1,7,2.65575645072753,2.44136295209451,1.00206648892405,1.66569370993582,0.169347437206969,0.16333661858495,1.50937522519374,8,2.21111084163416,2.13264419856505,0.432065443168109,0.759520961113488,0.133048084945928,0.162921923881588,1.02792800358614,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",NA,NA,NA,NA,NA,NA,NA,NA,0,136,4.40308108611272,4.71235188711555,2.27944380082684,3.6381251251187,-0.356805524216836,-0.075673169500186,0.8,143,3.97464993706221,3.45624408980675,1.89491191334947,2.94817350777117,-0.00219764182312019,-0.0278995137138272,0.945945945945946,77,3.73874205417616,2.87671416002867,2.25839119875948,3.26087293415167,-1.26052696035542,-0.303538303134654,0.123273564257976,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",NA,NA,NA,NA,NA,NA,NA,NA,2,32,2.55664534834908,2.5665675867033,0.920614037438936,1.88848287569436,0.203286095904356,-0.00524755871892077,1.73400912095958,10,2.55080461633576,2.47319586821858,0.347941922978672,0.264813929535119,0.0419565880788861,0.0599780114748204,0.786016893053858,5,3.15915514863839,2.86415662426869,1.1691183848027,1.94507865933702,-0.0833244064134924,0.0704700750463644,2.35342693912571,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Slovenia","Slovenia2013",NA,NA,NA,NA,NA,NA,NA,NA,1,8,5.47534539566745,5.54374554425188,0.353152356215299,0.724814571551525,-0.00324193980599851,0.114280258214112,1.20839117917705,7,6.73646817674144,5.81399339489768,2.22620726398121,4.35187463557515,-0.126292193742987,-0.15569353646014,1.01267041902966,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",NA,NA,NA,NA,NA,NA,NA,NA,1,9,3.18844833856743,2.98732376691719,0.789519582589841,1.1027178330987,0.00775589302979177,-0.00498567056302448,0.81087207179086,6,3.44925545831088,3.8742246558967,1.61364126199204,2.61011878994915,0.0741676178922176,0.084257598807264,1.44964627696751,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",NA,NA,NA,NA,NA,NA,NA,NA,0,120,2.59598947285845,2.58052071359785,0.840799023401496,1.19726058506248,-0.00969306740229779,0.0251365657794429,1.16666666666667,56,2.40767671695314,1.92750262202516,1.23337752266924,1.66428751384284,0.0846446773293218,-0.0670926626987656,1.19828847366886,41,2.64569271277429,2.51027678888224,1.23509383485172,2.14585839514878,0.0409744297117968,-0.0111374516006457,0.366158469774327,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",NA,NA,NA,NA,NA,NA,NA,NA,0,12,1.70771605183338,1.63140629451152,0.409293994468984,0.556467875784853,0.0411842269393789,0.0411842269393789,1.06666666666667,6,2.10004017604741,1.96640557252664,0.286250338357443,0.437382743225474,-0.059667117829302,-0.0674857726013248,1.49435027449521,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",NA,NA,NA,NA,NA,NA,NA,NA,0,10,1.71448958554344,1.92164626440778,0.542471008550187,1.01270590694013,-0.090749783730082,-0.098262955556304,0.480576441095987,7,1.96781180569808,2.13158028272641,0.312534791273195,0.440779159793504,0.0301941644857597,0.0231337562972954,0.733688647092366,2,2.32087774494165,2.32087774494165,0.696994924369439,0.985699674948471,0.230457705494773,0.245897242251599,2.10417196950406,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",NA,NA,NA,NA,NA,NA,NA,NA,5,12,1.61736463349144,1.62053155473634,0.0688204387684172,0.0755809109107735,-0.00343372513119793,-0.00343372513119793,0.666666666666667,11,1.71749934490124,1.72830686257849,0.113967749858824,0.141949996347929,-0.0223358436983388,-0.0223358436983388,0.609756097560976,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
