"countryOnly","country","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","outliersOut","yearOnly","region","countryDes","incomeLevel"
"India","India2014",221,10632.449010304,7073.27002307348,11501.0035123713,12182.8863774361,426.644107129401,546.635852725238,1.23076923076923,95,9021.39400348717,6885.87312281289,6975.4860631481,7742.77930624455,1358.25214417001,2048.90146773802,0.75,160,8624.44685158327,5196.31779869898,8656.47881930319,9061.79259514017,639.419908708264,542.887433962366,1.5,228,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",32,3266.48071295265,1221.86856770089,4128.1445648962,3452.27726097959,-851.416559989011,-74.6141749325858,0.944272408627345,18,6125.07438198282,3979.74402533447,4777.30488523153,6595.63744059713,416.610691878314,-4.42540185104456,1.84612253215813,27,1618.62452052457,1442.78809845087,1372.44455100931,1950.25174821957,-37.5372911497901,1.2488689886926,1,61,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",3,16070.9805829384,18098.7507839046,5248.62641842799,9381.92509566063,1103.93156263375,1016.65345401913,1.36775030573925,NA,NA,NA,NA,NA,NA,NA,NA,24,21387.6094222703,13825.5228998019,21239.5831120777,26829.6628267752,-3270.46748952311,-3758.91770925688,0.990872024655267,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",6,26732.8452225415,25762.9858186044,16599.0959493062,22394.9164970487,-3793.91838525425,-3601.34879275712,0.881549014004001,NA,NA,NA,NA,NA,NA,NA,NA,1,22765.7614804405,22765.7614804405,NA,0,0,0,1,5,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",1,5559.22724737459,5559.22724737459,NA,0,0,0,1,1,62708.5045873169,62708.5045873169,NA,0,0,0,1,4,18096.6103465875,18241.0945553741,6794.00858218645,11269.5418082593,952.604510219825,885.422740006022,0.888549508786078,9,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",3,103277.215827369,91589.5011572445,100184.831111168,185876.400592971,-5948.21362424247,-6975.61299775499,0.975923172012276,3,22570.187610941,23290.6602999294,15102.2939208237,16330.7467717771,-2391.21081329947,-2778.30198100236,1.1524819622434,NA,NA,NA,NA,NA,NA,NA,NA,5,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",1,37764.1587254073,37764.1587254073,NA,0,0,0,1,1,56982.3813874508,56982.3813874508,NA,0,0,0,1,2,10344.3547336814,10344.3547336814,7964.00021489431,11262.7971146458,1530.95197842648,1535.83597017897,1.26884007864906,8,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",1,441.838800467781,441.838800467781,NA,0,0,0,NA,3,706.650722152593,784.443865036191,349.472102525902,682.977259208371,77.4272444539989,82.316434877162,2.16078000691802,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",5,6283.97659086199,4189.12957700166,8642.14127144527,19216.2068091581,-2127.94965046985,-1701.15499785453,0.842105263157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",47,22123.8441766355,18465.6635757054,14837.2750057377,21266.5756287882,-1814.87165933419,1236.35188958649,0.450915556800759,50,23970.5579391266,19130.5842498216,17430.3269936971,23358.9481845965,1290.71498852499,738.693541713052,1.42889036672713,37,12996.158758774,10003.6988436571,12029.1648801101,14582.7399735073,-1133.25021880981,-493.613305894406,1.2307658665475,17,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",1,5476.49512690862,5476.49512690862,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,5656.82868648136,5632.97694004425,2610.88160008906,4264.52920452407,62.0672531431002,-66.7369024362346,0.605980628808934,4,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",2,649933.301398907,649933.301398907,818379.980707957,1157364.06789183,159438.729477058,192894.011315304,1.65044644635205,1,24219.0826468884,24219.0826468884,NA,-3.63797880709171e-12,0,0,1,1,10562.3431712139,10562.3431712139,NA,0,0,0,1,5,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",11,4169.16643900475,3224.45754992812,3022.22092394295,3639.05758470797,538.945053975042,523.880970288386,1.17234047669018,4,5192.56928600792,4192.79693642433,4474.39621710291,5146.9068095137,-592.37399093149,-473.235044204904,3.05120914816621,7,3541.0649297668,2884.95157139133,1901.31602867774,3890.50959446465,-247.662822768504,-117.742187662235,0.714285714285714,10,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",1,1660.62639536591,1660.62639536591,NA,0,0,0,1,2,7047.61806904281,7047.61806904281,2391.09392546857,3381.51745830557,-1127.17248610186,-1127.17248610186,0.6,9,3030.54104660075,1740.47363808877,2572.15027686966,2901.63214244043,-198.320279539386,-222.015712978371,0.480587007024465,15,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",5,1820.2132474606,1440.54384320989,2094.7862465413,3073.11260247438,854.724280855141,603.566942008316,0.64635214113936,2,68.7891381425233,68.7891381425233,78.0109586816698,110.324155781345,-13.2797594921989,-13.2797594921989,0.805970149253731,4,10022.3350783403,5184.82143468178,11882.7129315802,20329.1095216981,-3355.82547692654,-2067.70154295602,0.959827857378371,15,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",1,27924.9801316668,27924.9801316668,NA,0,0,0,1,1,11933.75219302,11933.75219302,NA,0,0,0,1,4,103860.911445103,89690.4604654942,107093.227202188,154828.736880179,-3326.77373022297,-3425.47127702363,1.43670134908986,34,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",4,9613.13141999178,10177.420103666,5487.17477729799,7599.2662545922,1630.78385527379,1013.01928829131,1.10265051566311,NA,NA,NA,NA,NA,NA,NA,NA,3,11532.1031197926,11047.89844181,3423.25484561885,6794.94903893113,-1104.75608561121,-1104.75608561121,0.4375,3,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",11,17421.5032002619,19757.9943937339,7765.29118981995,12850.3854459895,-282.941249232342,-465.657828012694,0.93433750220236,15,29603.614512985,25821.9389124387,13265.5736283958,9223.09870075889,404.522331477752,22.121725185901,1.67034179846559,5,12237.7180663567,13515.2432131483,5141.45022725847,1520.83258389346,-283.389990232817,-533.976298944574,0.845002990549494,11,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",49,11177.8062057257,7846.50966316704,10262.0749724882,10147.2242581797,442.318346862997,18.3267386286742,1.55516241752321,29,8700.4871530353,8620.79572234116,7311.19307530439,9066.78897138291,-516.360729983205,-378.261115091393,0.98149051899656,33,35278.861252956,10523.6729003101,52941.6601943483,73450.1334386745,-1877.49312325034,1534.96740920198,0.65208623787459,57,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",2,12682.2422394565,12682.2422394565,12699.5088645256,17959.8176716894,-2821.08252818604,-2797.02078493524,0.755302036808534,NA,NA,NA,NA,NA,NA,NA,NA,3,195323.51388752,194459.048526668,165473.963745165,235199.477665338,-60981.2305681356,-35162.7558967338,0.508542007735702,13,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",1,17640.7386571845,17640.7386571845,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,24931.4471386788,24989.1236762842,19826.3656162001,27569.6845460892,-4429.63018923765,218.562841049301,0.767460234860161,4,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",24,13323.5596879825,13019.5217489064,8897.43365379864,10294.0745161031,-365.701584969856,355.455877986309,0.677422564598553,6,11611.8921235349,9193.13314815404,11059.921799886,12120.8413643633,1807.70847043038,479.151673236249,1.10706275502102,20,20278.4731145774,13872.6307980873,18078.4931542153,20162.041577281,639.948335279506,-1416.79893283253,0.823529411764706,81,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovenia","Slovenia2013",1,109088.798335735,109088.798335735,NA,0,0,0,1,1,70333.4990026274,70333.4990026274,NA,0,0,0,1,5,123689.564737914,32481.8371082738,172402.44894793,255568.244826784,-58962.2683038168,-24793.6760721769,0.798077795309369,5,"2013","Europe and Central Asia","Slovenia","High income"
"SriLanka","SriLanka2011",3,8807.84422997138,13171.6157764471,7751.92775424214,11233.7874425988,44.0383656251668,1107.01416024238,0.977231711451757,3,6514.04637539661,6287.6868243329,3635.6195413095,3635.5275960187,52.2399097423453,552.299310548254,0.972263385341121,1,1259.64042527659,1259.64042527659,NA,0,0,0,1,7,"2011","South Asia","Sri Lanka","Lower middle income"
"Sweden","Sweden2014",5,348032.426120167,159933.417204091,284263.409378358,456534.462318162,-3068.19180456229,-5458.5671747136,0.961961707250572,2,230512.318468829,230512.318468829,146010.4800809,206490.001179016,-15080.6273756113,-18219.7059863837,0.902263238885604,4,148608.853218778,163416.594902269,35931.4136277632,60765.589899198,-16271.9692248805,-13058.5079917934,0.619584718745134,1,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",3,7939.65082125644,7323.33035285939,2704.14534966431,1656.29382068162,142.902949373795,134.126698723817,1.11687237291193,4,5588.79633561067,4786.97519186107,3346.78851985495,7552.97283777314,-970.060268348684,-891.674000208987,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",6,14585.6857202728,9798.83155008289,13958.5015917095,9193.17613475439,-288.098647506782,-208.349205659497,1.20783665144773,2,131672.724423965,131672.724423965,118776.321337146,167975.084523777,0,0,1,3,20448.7845030955,17874.5887270984,7096.67059615584,10500.9792511542,-123.683539951563,-395.155335257729,1,4,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",2,37730.3190993338,37730.3190993338,4059.57815793038,5741.11048845873,214.170063205898,255.792051465983,1.05454692614864,1,265502.746007664,265502.746007664,NA,0,0,0,1,6,24350.4571327299,15291.52845188,20142.401364671,31799.6127445007,-2047.37098457017,-2378.03706555531,0.971128645766642,30,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",1,3383.26738883691,3383.26738883691,NA,0,0,0,1,1,11287.6814439053,11287.6814439053,NA,0,0,0,1,1,10898.6505267483,10898.6505267483,NA,0,0,0,1,12,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",4,30910.8051714067,14332.6688736019,34320.2983383661,54831.1421493391,7441.22961530296,4313.25778659815,0.886272329206763,3,50075.9035752964,48070.9836967326,26865.7410296142,26750.4839161071,6654.48877435285,7189.97549779762,1.09616246349245,4,29559.6649959188,30405.3186182103,13014.9142068265,11816.1495747294,-3602.5036259126,-2337.28990141181,0.444444444444444,4,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",4,37886.5766580843,38357.1013509404,37175.2763872967,53247.4170026107,-6760.79587692049,4904.23650436035,0.77,NA,NA,NA,NA,NA,NA,NA,NA,4,7956.15984030247,3834.75000330388,8629.72117335577,15792.7287259719,-1267.61828406365,-725.994928251496,0.62439948828927,0,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",13,5281.76917264288,5157.85623357805,3107.79324284997,3359.14176242134,-272.39792051212,-207.920855620926,1,8,8152.74655540813,3012.14557036849,11112.2925394535,15949.0156427312,3777.84838321786,4949.16071323696,1.26743058211913,3,5873.17340398787,6428.64579686847,4211.80493177482,7655.44286009489,722.591321843999,622.217065357926,1.18162947978921,5,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",3,13923.7398234909,13644.2738422524,3730.56638964481,6339.77309200424,1134.72014904472,922.08421619849,1.42857142857143,1,34240.4450870921,34240.4450870921,NA,0,0,0,1,8,32235.0445589646,11905.1788912151,43355.1625449035,29071.7710263648,-6097.17646487894,-4277.0422698198,1.05497335174426,3,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",8,13449987.3981479,7137189.94961922,17869637.8647584,5251352.33604587,4969811.47523347,6689390.70764687,1.17986009050183,3,10789708.1620597,10525603.700873,528948.011852204,952525.916923767,175293.609326191,191380.957092968,1,3,2597998.48690133,2506510.04104334,1028180.63561398,981329.974857819,134093.649120938,151185.290244202,1,9,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
