"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Bulgaria","Bulgaria2013",6,6051.55191467819,6363.1105667635,1374.90231329448,954.847568886018,237.573501739321,291.326108689081,2.95218434864081,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"China","China2012",14,31020.0540277545,25142.1236717267,21012.7136492276,36671.6905218921,-9376.6688691904,-9498.26694928519,0.327173202166096,0,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",8,17578.3430581919,17770.3418121541,6988.86788900926,10019.4580996047,4830.20265192021,5346.53051479107,2.32640199836269,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",8,9339.07887502122,7195.46091992255,10589.2325094247,16895.2325259476,4666.13186143666,3871.99732683123,2.2342077434477,3,1,65179.5772574629,65179.5772574629,NA,0,0,0,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",36,790.915391113983,494.464524030937,912.583383116207,845.442481030817,-366.847749874475,-351.63210142142,0.13053496626729,16,4,691.104109633528,96.4091235370299,1963.99736967631,160.232628359213,440.082516584545,-130.343224434638,1.29359459823556,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",89,6633.23290367062,4562.18036478089,6027.75403352648,6155.74144263106,-936.725766569542,-1495.70902229173,2.51802462808172,52,1,4592.27016030583,4592.27016030583,NA,0,0,0,1,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",5,367673.60497423,27521.7801996543,693344.963316324,1260082.27320672,-109352.580340488,-157206.344589969,1.02912367433963,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",1,15591.806948658,15591.806948658,Inf,0,0,0,1,4,1,-919.095988552471,-919.095988552471,NA,0,0,0,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",14,3267.44766506266,719.72518947706,4945.49787120421,3590.59192902992,-614.776276042098,-409.242073938829,0.728394275574171,19,1,6232.44970583293,6232.44970583293,NA,0,0,0,1,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",9,760.275696265073,2415.94483592107,6464.92559402839,10725.3738857886,2445.58214127502,3865.29264906525,0.581809008435494,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",5,18734.2847886492,21142.4213818079,16685.3993121239,12400.2005971405,4718.91574835564,9330.46811840674,5.62634772305923,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",61,4893.92833802914,1984.28439758617,5422.75139829362,4525.0997679652,1931.12628512564,2230.76705961047,0.857766836564318,31,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",15,1561.48036793508,921.035918725573,1560.7524190936,1292.72048743047,400.003893663664,489.16162857007,1.08784929976316,15,1,931.784059803851,931.784059803851,NA,0,0,0,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",22,31856.292711403,22142.8180473543,26765.1350009953,42895.750522017,-149.116930578412,-67.1088223971594,1.11175237662748,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",5,109098.47363647,110947.714764918,17271.8810678637,16070.6028361511,1753.41758270696,-2173.62723564989,0.444250675870684,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",11,9166.07202260838,9170.96685833603,2761.65319531409,2685.37385591934,262.118148743954,-104.663802511523,2.55724840874432,4,1,17521.0810838945,17521.0810838945,NA,0,0,0,1,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",6,7872.99672422724,8358.55620716297,5950.68195320716,10333.8701621999,9897.31242070166,9623.17020030851,1.70402689634331,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",7,10048.5726847484,11920.8359288872,9661.59561107032,14799.8108369259,3089.60268704219,3510.96217086377,11.0052643649018,7,1,4991.38594633166,4991.38594633166,NA,0,0,0,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",6,13855.4518878745,12791.1419109004,13102.3609227971,22765.0764569471,1133.28238009395,-2530.24015925869,0.759480107020902,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Laos","Laos2012",5,-318.869438314529,24.7960527951957,1780.32720872466,2153.81269696047,287.426167791386,312.427283822071,1.07785862353013,3,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",13,26621.882108841,27585.7615406371,10512.0524416902,18552.0803983707,-4762.94897275469,-3878.77468781704,0.282556807768455,11,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",8,855.67309107766,642.912557814734,615.613808173198,469.995194615237,-231.19221219657,-413.420874890306,0.546550038397178,5,1,6687.14361002094,6687.14361002094,Inf,0,0,0,1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",1,17661.4416395677,17661.4416395677,NA,0,0,0,1,23,1,4724.29894011966,4724.29894011966,NA,0,0,0,1,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",77,10305.6052017428,11544.8618459333,4084.37455928218,3765.17184185086,-815.507946550068,525.317763057204,0.478497290481281,44,3,80141.5219634283,69324.4758604705,69097.9757539406,112468.574503691,22980.0531296419,29613.210880317,1.44821092278719,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",14,3622.59474946073,2976.90881517485,1967.20331695453,1506.37987295212,1280.28339232706,2190.12712399588,1.398067011968,3,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",6,6237.60411370121,3981.52123992243,9017.63008458246,11164.9266927297,3065.3372980251,3125.78619391029,2.58530460941687,26,2,19022.8244790163,19022.8244790163,31009.692733331,43854.3280284992,-11714.7442524325,-12694.6739029866,0.676707467706111,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",24,2204.01808868849,1663.06187014983,1500.97670788367,1778.92370578848,248.685639100291,655.29486830523,1.2,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",9,4100.87248443521,3535.84513063414,2694.00517060006,5533.57262088874,1185.86880914843,1084.46797236832,1.03308852466765,6,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",63,1053.6417480499,724.423289113212,1212.18656349548,1209.50152855233,9.97670409726508,-257.736209016168,1.05194010556195,117,11,349.604102825067,273.261318858994,272.584387324431,235.693624634672,27.0339277168428,16.9801618417659,0.690514538983025,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",9,15403.8218710941,9614.88845726136,21544.4715547428,16589.5094574662,36910.0463206995,36575.7776023888,1.01637146263215,9,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",10,11776.2545176877,10807.1047640178,7679.13592365528,15999.5614047225,2552.22275261422,2000.55407532287,3.24905956226284,3,1,9131.63669368341,9131.63669368341,NA,0,0,0,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",19,4666.97239967032,5151.78650975445,1615.68192173432,1349.51371201753,-502.984507650617,-532.690819214387,1.58456822014074,19,3,57333.0669576822,37490.1958269076,88988.2656667939,138587.863900659,27852.1722510845,12464.1395181112,1.9011618740652,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",6,20671.2829717911,11133.5101195988,24620.8346506197,52150.9748590656,9524.27765119867,5457.11521039224,0.086121912821741,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",31,15649.5864055363,12644.5605170981,11194.4648754455,17170.8316206262,-2087.94438770855,-2878.57171888517,1.53883852996729,58,3,21452.4747888644,13221.5513845467,26785.5336967324,46264.5206039977,-4994.56935101902,-4786.27949031103,1.59664162935466,"2012","Europe and Central Asia","Russian Federation","High income"
"Southsudan","Southsudan2014",17,8181.29634790084,5599.21385803569,7945.28455199808,7074.33868296893,-890.26047600512,-890.26047600512,0.730769230769231,4,6,5811.78148156139,6923.65933376616,5118.24183281725,10256.4216110245,63.0464202283403,68.1360405632893,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",8,11935.2738841462,3684.48440379282,16225.4508515372,10589.7169625564,-3114.70904167074,-3597.17131148273,0.973292749604365,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",6,22150.343821284,22698.4122421796,14832.7953683437,20771.7171717172,3830.11496018097,3476.48536406706,0.92777777005125,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",5,16025.5772569753,14691.3580246914,5200.70994104186,7920.98765432099,1092.39392819419,1228.23633156966,0.966640504167724,0,1,14550.2645502645,14550.2645502645,NA,0,0,0,1,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",11,14385.8864442531,14189.7494135147,4556.4183938559,7285.97449908925,1672.3673710417,1720.07779577014,1.43931036521778,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",8,101038.331057944,66449.7622829967,96445.0632432542,10064.905855402,46648.4648412961,23939.9302247081,3.22418509466032,4,1,112593.552881692,112593.552881692,NA,0,0,0,1,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",20,3696.5006414981,2765.6769653678,3372.92040321852,6541.72355560752,1535.36419662068,379.154129666938,0.666102909739661,95,1,5996.1294504564,5996.1294504564,NA,0,0,0,1,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",7,38933.7153337426,19637.8395018748,34778.6025698615,47059.5055512314,-20264.7794472681,-16540.4095147971,0.0422467371161631,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",8,18490.3606824234,13637.5907875654,16243.3212105486,35021.8490238178,-3995.41230477136,-2505.71971410908,0.475499776011967,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",16,61700.2359429478,59092.2472597352,54447.1697464093,23797.9259918842,-18970.6414817792,-13967.7459671363,0.797676163339336,18,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",12,1411.19357642442,386.824744667837,1843.98429087653,2507.45101084989,937.428452868113,-185.653284493722,1.0009689940734,42,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uzbekistan","Uzbekistan2013",5,7946.62884668266,7915.39623426666,694.677348993576,1121.28810338173,-85.0491578277369,-122.631270342759,0.319466852373078,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",7,11623.0040190273,5539.99447419637,21744.6180288768,2158.42548853945,779.744181051682,-6564.51021743675,1.03740059123403,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",5,56390.8692083803,55017.6983568258,63075.5800421326,91431.7645035556,-7491.70652017454,-12509.8367759844,0.878136657476802,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",24,3298757.4624489,2393055.14244817,3036801.74096125,3375775.1135109,605150.733723591,1153330.05824561,0.196339421598976,24,5,6633198.18945094,3328189.39401396,7142295.76243008,5576519.82575413,5813114.30354883,5751231.86543841,0.985597482529562,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
