"countryOnly","country","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Burkinafaso","Burkinafaso2009",4,0.24499052289769,0.204155768829668,0.101881055397446,0.141025641025641,0.05998567696658,0.0876358432919519,0.416008282561875,4,0.24499052289769,0.204155768829668,0.101881055397446,0.141025641025641,0.05998567696658,0.0876358432919519,0.416008282561875,4,0.24499052289769,0.204155768829668,0.101881055397446,0.141025641025641,0.05998567696658,0.0876358432919519,0.416008282561875,-6,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Cameroon","Cameroon2009",8,0.319032622722103,0.279800631700351,0.226971569097347,0.341666666666667,0.136327047084808,0.101511027879279,0.272999397750605,8,0.319032622722103,0.279800631700351,0.226971569097347,0.341666666666667,0.136327047084808,0.101511027879279,0.272999397750605,8,0.319032622722103,0.279800631700351,0.226971569097347,0.341666666666667,0.136327047084808,0.101511027879279,0.272999397750605,-16,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",130,0.416846553692654,0.409873979005488,0.183198242593696,0.26610402793739,0.00636782639131061,0.0122034364381418,1.08062906159439,130,0.416846553692654,0.409873979005488,0.183198242593696,0.26610402793739,0.00636782639131061,0.0122034364381418,1.08062906159439,130,0.416846553692654,0.409873979005488,0.183198242593696,0.26610402793739,0.00636782639131061,0.0122034364381418,1.08062906159439,-260,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",151,0.380131212413794,0.397356542181063,0.199962132608292,0.285714285714286,-0.0284245088462189,-0.0344850830702135,1.51713968946975,151,0.380131212413794,0.397356542181063,0.199962132608292,0.285714285714286,-0.0284245088462189,-0.0344850830702135,1.51713968946975,151,0.380131212413794,0.397356542181063,0.199962132608292,0.285714285714286,-0.0284245088462189,-0.0344850830702135,1.51713968946975,-294,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",110,0.3042860974568,0.272753112265295,0.162969797791349,0.2125,0.0595453649397893,-0.00497314405006868,0.723437623236433,110,0.3042860974568,0.272753112265295,0.162969797791349,0.2125,0.0595453649397893,-0.00497314405006868,0.723437623236433,110,0.3042860974568,0.272753112265295,0.162969797791349,0.2125,0.0595453649397893,-0.00497314405006868,0.723437623236433,-218,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",21,0.435884244182305,0.384164218116866,0.273665622909538,0.345,0.130305566680481,0.133917772389125,0.0979301407038624,21,0.435884244182305,0.384164218116866,0.273665622909538,0.345,0.130305566680481,0.133917772389125,0.0979301407038624,NA,NA,NA,NA,NA,NA,NA,NA,-21,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",5,0.253882049745101,0.206345208661872,0.163786704696502,0.025,0.27651900578306,0.258853541416567,NA,5,0.253882049745101,0.206345208661872,0.163786704696502,0.025,0.27651900578306,0.258853541416567,NA,5,0.253882049745101,0.206345208661872,0.163786704696502,0.025,0.27651900578306,0.258853541416567,NA,-9,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",13,0.468443606751674,0.489808291719156,0.133482587616281,0.135555555555556,-0.080827286340883,-0.107917555271704,1.25014069010596,13,0.468443606751674,0.489808291719156,0.133482587616281,0.135555555555556,-0.080827286340883,-0.107917555271704,1.25014069010596,13,0.468443606751674,0.489808291719156,0.133482587616281,0.135555555555556,-0.080827286340883,-0.107917555271704,1.25014069010596,-26,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",9,0.270843022533042,0.220060639031759,0.208241772058905,0.4,-0.0863474060505214,-0.136512519051626,1.48227689491143,9,0.270843022533042,0.220060639031759,0.208241772058905,0.4,-0.0863474060505214,-0.136512519051626,1.48227689491143,9,0.270843022533042,0.220060639031759,0.208241772058905,0.4,-0.0863474060505214,-0.136512519051626,1.48227689491143,-18,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",5,0.381894266239598,0.360677213240595,0.111000373639326,0,0.0166896571310825,-0.0356639831552246,0.325844091795882,5,0.381894266239598,0.360677213240595,0.111000373639326,0,0.0166896571310825,-0.0356639831552246,0.325844091795882,5,0.381894266239598,0.360677213240595,0.111000373639326,0,0.0166896571310825,-0.0356639831552246,0.325844091795882,-7,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",24,0.190771406905209,0.208125414042679,0.126946609846418,0.158762832125604,0.0295008188041113,0.0230836264305127,0.800552297156975,24,0.190771406905209,0.208125414042679,0.126946609846418,0.158762832125604,0.0295008188041113,0.0230836264305127,0.800552297156975,24,0.190771406905209,0.208125414042679,0.126946609846418,0.158762832125604,0.0295008188041113,0.0230836264305127,0.800552297156975,-47,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",10,0.501603012224484,0.543606993529497,0.217828780334211,0.328377162640112,-0.0749323425588969,0.0423375836702009,1.62134639983828,10,0.501603012224484,0.543606993529497,0.217828780334211,0.328377162640112,-0.0749323425588969,0.0423375836702009,1.62134639983828,10,0.501603012224484,0.543606993529497,0.217828780334211,0.328377162640112,-0.0749323425588969,0.0423375836702009,1.62134639983828,-19,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",75,0.531145150334329,0.579932848828051,0.280635128908346,0.25,0.000197425608396402,-0.0252712714724773,0.386299725445485,75,0.531145150334329,0.579932848828051,0.280635128908346,0.25,0.000197425608396402,-0.0252712714724773,0.386299725445485,75,0.531145150334329,0.579932848828051,0.280635128908346,0.25,0.000197425608396402,-0.0252712714724773,0.386299725445485,-147,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",NA,NA,NA,NA,NA,NA,NA,NA,5,0.766479427246142,0.694089777690239,0.366036842137284,0.53380176470151,-0.130379045657847,-0.0439366615842925,1.43074511826754,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",4,0.341775351785669,0.302857254931831,0.327681968001222,0.570909090909091,0.272641594923401,0.250649947314875,0.129079044309835,4,0.341775351785669,0.302857254931831,0.327681968001222,0.570909090909091,0.272641594923401,0.250649947314875,0.129079044309835,NA,NA,NA,NA,NA,NA,NA,NA,-2,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",NA,NA,NA,NA,NA,NA,NA,NA,5,0.715697481761722,0.797801738530479,0.380517418789824,0,-0.00997556612377468,-0.0944092437998317,1.01577972439561,5,0.715697481761722,0.797801738530479,0.380517418789824,0,-0.00997556612377468,-0.0944092437998317,1.01577972439561,-2,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",13,0.472864346370118,0.464712167338995,0.260317363301234,0.378353151593581,0.013737193151097,0.0600959343558035,0.660353923747098,13,0.472864346370118,0.464712167338995,0.260317363301234,0.378353151593581,0.013737193151097,0.0600959343558035,0.660353923747098,13,0.472864346370118,0.464712167338995,0.260317363301234,0.378353151593581,0.013737193151097,0.0600959343558035,0.660353923747098,-26,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",NA,NA,NA,NA,NA,NA,NA,NA,5,0.488582724878066,0.441488196639224,0.3326279457826,0.547511637890353,0.0752471440419135,0.0895635136014305,0.75,5,0.488582724878066,0.441488196639224,0.3326279457826,0.547511637890353,0.0752471440419135,0.0895635136014305,0.75,-5,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",55,0.336615072104283,0.333333333333333,0.248508567108985,0.390109890109891,0.106139412852384,0.117683059218501,0.387460510020353,55,0.336615072104283,0.333333333333333,0.248508567108985,0.390109890109891,0.106139412852384,0.117683059218501,0.387460510020353,55,0.336615072104283,0.333333333333333,0.248508567108985,0.390109890109891,0.106139412852384,0.117683059218501,0.387460510020353,-110,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",6,0.538236957490961,0.5,0.403051478791038,0,-0.0249198126320298,0.0168201058201058,0.910732691809888,6,0.538236957490961,0.5,0.403051478791038,0,-0.0249198126320298,0.0168201058201058,0.910732691809888,6,0.538236957490961,0.5,0.403051478791038,0,-0.0249198126320298,0.0168201058201058,0.910732691809888,-4,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",12,0.540487881101558,0.329002673189386,0.39106929719887,0.602040816326531,-0.135146347265243,-0.1189376665871,0.763223998747511,12,0.540487881101558,0.329002673189386,0.39106929719887,0.602040816326531,-0.135146347265243,-0.1189376665871,0.763223998747511,12,0.540487881101558,0.329002673189386,0.39106929719887,0.602040816326531,-0.135146347265243,-0.1189376665871,0.763223998747511,-24,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",5,0.435264946828328,0.457238467786546,0.226768062826713,0.495098039215686,-0.0370286738919568,-0.030327709753597,1.31238080398352,5,0.435264946828328,0.457238467786546,0.226768062826713,0.495098039215686,-0.0370286738919568,-0.030327709753597,1.31238080398352,5,0.435264946828328,0.457238467786546,0.226768062826713,0.495098039215686,-0.0370286738919568,-0.030327709753597,1.31238080398352,-9,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",541,0.567704430868931,0.6,0.177956771315596,0.194285714285714,0.0412307927898965,0.0337505319269456,0.760837752987284,541,0.567704430868931,0.6,0.177956771315596,0.194285714285714,0.0412307927898965,0.0337505319269456,0.760837752987284,541,0.567704430868931,0.6,0.177956771315596,0.194285714285714,0.0412307927898965,0.0337505319269456,0.760837752987284,-1080,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",15,0.42778242010251,0.434839354551977,0.244928246809244,0.368569726878244,0.0637652920866728,0.0522513779016408,1.07642526722704,15,0.42778242010251,0.434839354551977,0.244928246809244,0.368569726878244,0.0637652920866728,0.0522513779016408,1.07642526722704,15,0.42778242010251,0.434839354551977,0.244928246809244,0.368569726878244,0.0637652920866728,0.0522513779016408,1.07642526722704,-29,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",35,0.197360049926337,0.0865957238714009,0.231308533226336,0.284126984126984,-0.00757901272996465,-0.0243039214767476,0.900013078562916,35,0.197360049926337,0.0865957238714009,0.231308533226336,0.284126984126984,-0.00757901272996465,-0.0243039214767476,0.900013078562916,NA,NA,NA,NA,NA,NA,NA,NA,-35,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",7,0.397734036621667,0.385824912664253,0.120249636434428,0.0682692307692309,0.0933321915358267,0.0634840805881679,0.173604136477259,7,0.397734036621667,0.385824912664253,0.120249636434428,0.0682692307692309,0.0933321915358267,0.0634840805881679,0.173604136477259,7,0.397734036621667,0.385824912664253,0.120249636434428,0.0682692307692309,0.0933321915358267,0.0634840805881679,0.173604136477259,-14,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",10,0.189841404564218,0.0962692656391659,0.190789849906924,0.35,0.0851987915984467,0.0639748508098892,0.205290197388303,10,0.189841404564218,0.0962692656391659,0.190789849906924,0.35,0.0851987915984467,0.0639748508098892,0.205290197388303,10,0.189841404564218,0.0962692656391659,0.190789849906924,0.35,0.0851987915984467,0.0639748508098892,0.205290197388303,-17,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",5,0.462097337425953,0.496241987608138,0.139246878229683,0.0314716312056738,0.0380902749609282,0.0329256630524801,2.2153346744431,5,0.462097337425953,0.496241987608138,0.139246878229683,0.0314716312056738,0.0380902749609282,0.0329256630524801,2.2153346744431,5,0.462097337425953,0.496241987608138,0.139246878229683,0.0314716312056738,0.0380902749609282,0.0329256630524801,2.2153346744431,-10,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",12,0.314310463606015,0.39137258997134,0.226697599821498,0.354545454545455,-0.205914489972365,-0.213248175609949,1.0731633198088,12,0.314310463606015,0.39137258997134,0.226697599821498,0.354545454545455,-0.205914489972365,-0.213248175609949,1.0731633198088,12,0.314310463606015,0.39137258997134,0.226697599821498,0.354545454545455,-0.205914489972365,-0.213248175609949,1.0731633198088,-22,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",4,0.497814519558502,0.510275410645918,0.237910827846971,0,-0.0214894435838045,-0.0714169000933707,0.888888888888889,4,0.497814519558502,0.510275410645918,0.237910827846971,0,-0.0214894435838045,-0.0714169000933707,0.888888888888889,4,0.497814519558502,0.510275410645918,0.237910827846971,0,-0.0214894435838045,-0.0714169000933707,0.888888888888889,-6,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Lithuania","Lithuania2013",3,0.235594932326413,0.261300083486523,0.127307869215883,0,-0.0333892530155061,-0.0613391731707946,1.1416266824101,3,0.235594932326413,0.261300083486523,0.127307869215883,0,-0.0333892530155061,-0.0613391731707946,1.1416266824101,3,0.235594932326413,0.261300083486523,0.127307869215883,0,-0.0333892530155061,-0.0613391731707946,1.1416266824101,-2,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",151,0.39361414946286,0.414160411686836,0.184609624301181,0.25,0.0335288887504259,0.0470343309009816,0.865091323288573,151,0.39361414946286,0.414160411686836,0.184609624301181,0.25,0.0335288887504259,0.0470343309009816,0.865091323288573,151,0.39361414946286,0.414160411686836,0.184609624301181,0.25,0.0335288887504259,0.0470343309009816,0.865091323288573,-293,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",NA,NA,NA,NA,NA,NA,NA,NA,7,0.453081487829546,0.513900537928167,0.173248531230238,0.147533926200937,0.0536220071883263,0.0491584543949313,1.90311942300772,7,0.453081487829546,0.513900537928167,0.173248531230238,0.147533926200937,0.0536220071883263,0.0491584543949313,1.90311942300772,-7,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",NA,NA,NA,NA,NA,NA,NA,NA,3,0.191215279990238,0.0132337422758687,0.26308431503125,0.407141670863836,0.0399155479200944,-0.00520892401173148,0.78352349919539,3,0.191215279990238,0.0132337422758687,0.26308431503125,0.407141670863836,0.0399155479200944,-0.00520892401173148,0.78352349919539,-1,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",5,0.278286075672419,0.328269368026362,0.208416032760371,0.423779333592636,0.119333505981544,0.0715274002860397,0.176015144277534,5,0.278286075672419,0.328269368026362,0.208416032760371,0.423779333592636,0.119333505981544,0.0715274002860397,0.176015144277534,NA,NA,NA,NA,NA,NA,NA,NA,-5,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",16,0.34988268971976,0.339592520617543,0.166048089490263,0.3,0.030065033862205,0.00226058714339498,0.601341291822593,16,0.34988268971976,0.339592520617543,0.166048089490263,0.3,0.030065033862205,0.00226058714339498,0.601341291822593,16,0.34988268971976,0.339592520617543,0.166048089490263,0.3,0.030065033862205,0.00226058714339498,0.601341291822593,-32,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",17,0.485854717169789,0.5,0.181948639624494,0.236363636363636,0.0792561216159008,0.0293390181681847,0.249014903175088,17,0.485854717169789,0.5,0.181948639624494,0.236363636363636,0.0792561216159008,0.0293390181681847,0.249014903175088,17,0.485854717169789,0.5,0.181948639624494,0.236363636363636,0.0792561216159008,0.0293390181681847,0.249014903175088,-33,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,3,0.214751776627351,0.166666666666667,0.202281719744492,0,-0.041984009138586,-0.0607407407407407,5.86477312129691,3,0.214751776627351,0.166666666666667,0.202281719744492,0,-0.041984009138586,-0.0607407407407407,5.86477312129691,-1,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",70,0.258374199170932,0.2,0.270676714271492,0.31,-0.0365141805440053,-0.0300437010941264,1,70,0.258374199170932,0.2,0.270676714271492,0.31,-0.0365141805440053,-0.0300437010941264,1,70,0.258374199170932,0.2,0.270676714271492,0.31,-0.0365141805440053,-0.0300437010941264,1,-139,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",25,0.222566921847643,0.180032371787106,0.200839994539326,0.286666666666666,-0.00929565716545573,-0.00540147348707686,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,25,0.222566921847643,0.180032371787106,0.200839994539326,0.286666666666666,-0.00929565716545573,-0.00540147348707686,1.33333333333333,-25,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",6,0.177102938054553,0.075724171022555,0.255428870300997,0.284815321477429,-0.0413047596133775,-0.0253834041181318,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.177102938054553,0.075724171022555,0.255428870300997,0.284815321477429,-0.0413047596133775,-0.0253834041181318,NA,-6,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Peru","Peru2010",102,0.410923187078419,0.439584604736277,0.228815282282017,0.349206349206349,0.032295016950789,0.0391562600227177,1.00145711030696,102,0.410923187078419,0.439584604736277,0.228815282282017,0.349206349206349,0.032295016950789,0.0391562600227177,1.00145711030696,102,0.410923187078419,0.439584604736277,0.228815282282017,0.349206349206349,0.032295016950789,0.0391562600227177,1.00145711030696,-204,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",13,0.546773703637613,0.599756028092411,0.259982943655999,0.156028368794326,0.00850370446606966,-0.067732841127499,0.132972707469487,13,0.546773703637613,0.599756028092411,0.259982943655999,0.156028368794326,0.00850370446606966,-0.067732841127499,0.132972707469487,13,0.546773703637613,0.599756028092411,0.259982943655999,0.156028368794326,0.00850370446606966,-0.067732841127499,0.132972707469487,-22,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",10,0.36989998077631,0.432629815618798,0.191156419953968,0.351485520165436,0.0253267807203494,0.0519066297971975,4.54250220603528,10,0.36989998077631,0.432629815618798,0.191156419953968,0.351485520165436,0.0253267807203494,0.0519066297971975,4.54250220603528,10,0.36989998077631,0.432629815618798,0.191156419953968,0.351485520165436,0.0253267807203494,0.0519066297971975,4.54250220603528,-17,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",74,0.484218178329023,0.534109615763742,0.241565942606486,0.414285714285714,-0.038023795804954,-0.00569298640473277,0.408907945476787,74,0.484218178329023,0.534109615763742,0.241565942606486,0.414285714285714,-0.038023795804954,-0.00569298640473277,0.408907945476787,74,0.484218178329023,0.534109615763742,0.241565942606486,0.414285714285714,-0.038023795804954,-0.00569298640473277,0.408907945476787,-146,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",5,0.52624530218845,0.517441022366725,0.180343641441362,0.25,0.0149915742495288,0.0104292929292929,1.2,NA,NA,NA,NA,NA,NA,NA,NA,5,0.52624530218845,0.517441022366725,0.180343641441362,0.25,0.0149915742495288,0.0104292929292929,1.2,-5,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",10,0.344200272398518,0.345136786679497,0.189035811221203,0.194459763067856,0.141272021323636,0.0565775324698221,0.0855081833622536,10,0.344200272398518,0.345136786679497,0.189035811221203,0.194459763067856,0.141272021323636,0.0565775324698221,0.0855081833622536,10,0.344200272398518,0.345136786679497,0.189035811221203,0.194459763067856,0.141272021323636,0.0565775324698221,0.0855081833622536,-20,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",16,0.399726165070565,0.471219831264483,0.159695501238142,0.228696069688803,0.0876877714850138,0.226595172510325,0.692269505490521,16,0.399726165070565,0.471219831264483,0.159695501238142,0.228696069688803,0.0876877714850138,0.226595172510325,0.692269505490521,16,0.399726165070565,0.471219831264483,0.159695501238142,0.228696069688803,0.0876877714850138,0.226595172510325,0.692269505490521,-31,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",7,0.413288174187144,0.375,0.25040943288724,0.521425088382299,0.0262564276478503,0.0262564276478503,0.7,7,0.413288174187144,0.375,0.25040943288724,0.521425088382299,0.0262564276478503,0.0262564276478503,0.7,NA,NA,NA,NA,NA,NA,NA,NA,-7,"2014","Sub-Saharan Africa","South Sudan","Low income"
"Sweden","Sweden2014",106,0.272601320851598,0.255312045238728,0.161455229743219,0.217857142857143,0.0831560763040171,0.0462568754647272,0.377517745656169,106,0.272601320851598,0.255312045238728,0.161455229743219,0.217857142857143,0.0831560763040171,0.0462568754647272,0.377517745656169,106,0.272601320851598,0.255312045238728,0.161455229743219,0.217857142857143,0.0831560763040171,0.0462568754647272,0.377517745656169,-212,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",9,0.331418518103674,0.366952727929432,0.0934420856305541,0.075,-0.149433780203173,-0.15468951124226,0.729269938607697,9,0.331418518103674,0.366952727929432,0.0934420856305541,0.075,-0.149433780203173,-0.15468951124226,0.729269938607697,9,0.331418518103674,0.366952727929432,0.0934420856305541,0.075,-0.149433780203173,-0.15468951124226,0.729269938607697,-17,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",11,0.402408574317799,0.4,0.0850343593751273,0.166666666666667,0.0061162768427742,0.0427880522134222,1.13647898903878,11,0.402408574317799,0.4,0.0850343593751273,0.166666666666667,0.0061162768427742,0.0427880522134222,1.13647898903878,NA,NA,NA,NA,NA,NA,NA,NA,-11,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",16,0.442728004093807,0.413110707680319,0.184363324388721,0.209982788296041,0.0227003059820042,0.0306062486601108,0.957415836008002,16,0.442728004093807,0.413110707680319,0.184363324388721,0.209982788296041,0.0227003059820042,0.0306062486601108,0.957415836008002,16,0.442728004093807,0.413110707680319,0.184363324388721,0.209982788296041,0.0227003059820042,0.0306062486601108,0.957415836008002,-32,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",46,0.202821177628388,0.130270737398184,0.207684213335662,0.331168831168832,-0.110178033613264,-0.0950666666785349,1.26725036481916,46,0.202821177628388,0.130270737398184,0.207684213335662,0.331168831168832,-0.110178033613264,-0.0950666666785349,1.26725036481916,46,0.202821177628388,0.130270737398184,0.207684213335662,0.331168831168832,-0.110178033613264,-0.0950666666785349,1.26725036481916,-88,"2013","Europe and Central Asia","Turkey","Upper middle income"
