"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Estonia","Estonia2013",7,56593.4711627574,45264.1218309214,38169.1549595872,62818.6383180005,4192.63855978238,-17415.3898373221,1.99715466320114,1,2,166221.913919607,166221.913919607,160021.966386894,226305.235141956,-42597.7963368321,-41146.4063894466,0.686483168434069,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",1,70096.1310998218,70096.1310998218,NA,0,0,0,1,13,3,33625.0925923547,26304.704359857,36417.2437268664,64688.5355600348,22183.6012747328,24299.0426768321,17.4819923371648,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",16,27654.2589488645,22909.2255713236,21742.6248184781,27343.1056594361,5978.48715309161,13342.719060593,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",5,9785.39991349494,9606.03809468912,4439.7512219992,5136.89500647578,595.308422643163,1803.52220497808,0.76845723947082,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",54,5391.75071648657,4412.13065744645,5464.62786403389,4235.64543114859,5167.69966132592,5236.90540674835,1.11623091911107,14,2,67252.6604575533,67252.6604575533,90475.5777134819,127951.789065947,12886.3026162277,12795.1789065947,1.21108055182165,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,28390.8210047111,28405.6316946554,1917.85887124249,0,-474.266173857145,-2399.39436682311,0.928884427674118,15,1,102630.997238352,102630.997238352,NA,0,0,0,1,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",10,5072.75048644372,4906.04173645577,4271.63705181916,5334.71640795762,1768.49598877339,4094.45926304793,0.997808696703614,4,1,866025.390902211,866025.390902211,NA,0,0,0,1,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",8,39850.7026738228,40734.2433766545,13871.8992819061,15737.0519090266,-7286.48592589179,-6384.60888842555,0.260307659084215,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",522,24488.6355507271,15988.0398654017,23173.1373075106,23982.0597981025,807.07294567795,2477.05890602945,1.21739130434783,59,1,85269.5459488089,85269.5459488089,NA,0,0,0,1,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",9,4771.28207100811,4808.54913662826,2929.16984864138,4156.65751585361,-1620.58423072153,-1457.98691162837,0.176642621259071,7,5,28339.1578602444,1042.65925345114,74655.8973545987,52726.1224268854,57182.8291014073,38580.9773374626,3.79478963072409,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",33,24981.9685214173,18612.4925097717,22572.0257568391,32648.166528141,-2918.34083726881,-3316.80491520357,0.925109842867153,1,1,98507.3990073221,98507.3990073221,NA,0,0,0,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",8,147406.213653732,147942.702961984,58474.7774748649,98633.2581906582,2400.5222903044,7915.20719814601,1.82667372166914,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",13,15431.2997815669,11159.6870002159,11031.9321677096,12945.2369202505,9698.50594341329,13500.9288460357,NA,5,1,66958.1220012955,66958.1220012955,NA,0,0,0,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",12,25468.9157350541,25862.7957843371,13584.9416625665,24657.6806723623,-7826.23698222216,-4147.45393051008,2.66606732640096,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",14,54819.2482835212,24672.9278643844,55485.3920967951,100108.92376868,48418.7264878995,29964.7933072144,0.935363323990121,1,1,16872.2905228112,16872.2905228112,NA,0,0,0,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",7,20716.7458559686,17012.1841291241,15812.2895077163,0,7889.05552417443,7714.36654431574,0.542293938865682,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Latvia","Latvia2013",4,25290.570130367,22256.6591915126,21198.820745896,38084.8740009895,5843.73137089393,5479.51080620483,1.73527623589357,3,1,57716.695151453,57716.695151453,NA,0,0,0,1,"2013","Europe and Central Asia","Latvia","High income"
"Lithuania","Lithuania2013",10,36918.403545499,37420.6748661603,15839.7390527165,13236.0355637165,6668.58988799849,15689.5403306167,1.3008629506083,2,1,39011.4732404275,39011.4732404275,NA,0,0,0,1,"2013","Europe and Central Asia","Lithuania","High income"
"Mali","Mali2010",4,9542.30953416751,2557.16791085299,14868.4952027128,29486.4065214978,1509.02761989821,1629.94437797586,6.37304176365559,6,1,31767.1230480225,31767.1230480225,Inf,0,0,0,1,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",1,492114.472929131,492114.472929131,Inf,0,0,0,1,3,3,50876.6036443963,15173.5295819816,62805.9910863238,109335.454326685,7317.88561468355,7317.88561468355,3.19047619047619,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",133,30609.5861150093,20719.2597976373,25311.6296032805,27133.4106635537,9088.59471159181,13716.1303684981,1.00106799447295,21,12,32384.0219267117,27199.7130874707,18342.7492248242,19733.3895734936,16067.5480580087,2237.9168793554,0.229164406957885,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",10,29327.586774018,23881.0525855055,17676.8939061074,24621.5548582479,-6831.86047731675,-4466.66190088539,0.171705650272968,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",4,171403.827012593,142890.247830518,166283.157987464,252611.406309379,-94093.2174453854,-48445.0387879042,0.685123223471497,0,1,16010.593311235,16010.593311235,NA,0,0,0,1,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",5,14810.3942924383,12071.706464812,12725.2724487283,4148.4909514772,11562.4341430307,12318.5130815076,1.07952419965161,4,1,30609.5252496148,30609.5252496148,Inf,0,0,0,1,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",15,7436.43256787472,6274.12008780164,3893.00755578403,6924.08554231102,2425.2345873788,3848.3414403137,0.556315922345552,4,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",16,6440.55987306738,4490.49593262958,4553.37200130285,4770.95284958955,3836.66811262303,2440.45597027563,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",5,13510.5801555192,12277.0773842393,10781.5906044926,11142.2110674334,5372.55602367796,7564.74423064335,5.05865770096495,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",83,1166.02058167779,449.686935966194,1749.67142896095,1399.53511696857,-361.25418631563,-481.565993428072,0.3524685726196,47,22,7783.59454212923,841.692134738619,9829.6171964042,19672.8978853311,-2811.40437067112,-1497.47666217754,1.50630082352884,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",27,13557.1115900761,9277.46146456019,12886.454601142,13331.5444268673,-5435.06225438393,-5764.32206498038,0.408677737688018,8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",9,113327.125340403,14374.1881988084,186612.735189057,170171.428571429,73511.9894862898,29014.2011032309,2.90442127100632,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",4,24945.7931334337,27770.1724414325,9708.70331219451,8583.55998832236,2967.37145598865,5470.08025810071,1.31112495866406,1,1,98044.0830011731,98044.0830011731,NA,0,0,0,1,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",110,27317.2459914775,23413.2096499263,17387.5689292252,22026.6145702181,1115.27415272128,2052.96689015849,1.55377805224302,12,3,154212.101101803,125833.079798125,73042.6714513224,137567.513826919,-10463.3928187114,-10463.3928187114,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",11,17007.3387824631,12598.0579117256,17022.6488851952,14837.0200377858,-154.942595770432,-3902.15249976049,1.10011387706449,4,5,11274966.6069054,48552.3264018161,16140825.9132259,24857389.33859,-5716974.35637518,-3069042.87776439,0.435430483307161,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",13,148412.125246988,88933.9790003999,149474.126107302,231400.855665985,-34636.7204697642,-53086.5247377728,2.25,12,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",9,20663.7243232395,19976.8047673654,9716.85791213055,6890.32314408921,-4137.80734498377,-2701.57216517151,0.331231423587595,5,2,211616.014204047,211616.014204047,390900.467470049,552816.742634127,178246.853274273,161466.276313928,1.96041125277453,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",114,35119.9810492961,29277.5986946802,28479.1344497617,31263.0288302315,9961.06989890218,3546.34052414381,2.01610264741155,32,1,54217.7753605189,54217.7753605189,NA,0,0,0,1,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",5,2731.25848971422,2360.01109388748,2691.09054954961,4334.47664173556,-383.120904459989,-367.527498580495,0.628213385036052,9,1,758.533412303724,758.533412303724,NA,-1.13686837721616e-13,0,0,1,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",10,39481.9755768563,30086.6786046822,23248.5036698421,35792.0689412177,338.397942858103,3375.94027708824,1.18478477950189,3,1,6852.74908276018,6852.74908276018,NA,0,0,0,1,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",7,151803.539287881,188197.607532999,125516.709023103,253114.466384438,-59193.976632559,-48571.2525833761,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",17,101730.574647679,97067.6932648974,69771.2040460478,61043.995886594,-15373.5999259259,-2943.31517216445,0.772923563730697,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",8,6263.61749585,4988.81737875298,4697.20508938412,4341.49570759346,-920.749744515074,-920.749744515074,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"Sweden","Sweden2014",91,178582.492109369,156936.727319278,82717.761687479,95153.046184663,40952.0776358428,36254.239815248,1.18037000159684,10,14,318793.486082727,346863.752864471,97532.0816079855,106840.597624963,6647.26878820881,41250.5196169557,0.793396464928844,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",21,3551.69417644658,1905.04294068332,3611.97322293026,5148.29162472466,635.151446800435,2856.176627367,1.05578958217585,11,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",7,23117.9904480818,23422.9715816406,6250.45068918678,13834.1925904064,1110.45275744833,699.761276001512,2.40336073401469,2,3,35001.1602578728,24594.1201607226,17307.9200913872,29273.7936847016,4230.71582801034,5175.26149777983,1.02717743250159,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",20,29520.9446729512,22517.0168788011,20299.8393934692,26524.9228124161,-4571.64233159976,-7314.91920765002,1.28274728471123,1,1,130096.283382696,130096.283382696,NA,0,0,0,1,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",82,72655.5344410835,52571.0956311226,59420.0354647284,66502.1692017956,-2953.96926251858,-1869.3577677533,1.36965032817085,58,1,8.49815562624094,8.49815562624094,NA,0,0,0,1,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",24,799.419081182666,303.703377544271,856.163364472563,961.727362223529,-256.834375767596,-568.084548954419,2.55081462132908,22,7,13207.1791787326,12511.5349296559,11060.985807432,11208.1008379433,-3821.97709612417,-6552.48952131667,3.76790452980826,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",16,6425.57012830042,6406.83437066214,3501.92066405108,5230.0269971295,45.9569151778072,-1672.8214443143,0.872882075935096,13,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",9,33104.0954254289,31172.3723158722,17938.999575455,31017.3926336647,20238.8176805136,21920.6752142944,1.30227772096989,2,1,216273.248333212,216273.248333212,NA,0,0,0,1,"2010","Latin America and Caribbean","Uruguay","High income"
"Venezuela","Venezuela2010",6,36569.2748782348,23459.2555272402,68802.6489919441,35336.5893288321,48389.233123138,53000.2227427862,1.04003394237788,8,1,293902.073562173,293902.073562173,NA,0,0,0,1,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",70,19860.479852548,11342.1557272705,17217.7331070695,26420.8098349956,3997.15511849199,658.280754447217,2.00573673984726,15,9,32455.3525031017,12929.8596270513,41696.6191501355,32481.3472989961,29150.6744783296,18288.7895975599,0.938301701197062,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",13,83674.0659471448,44095.5637681348,94254.8168810737,164858.523877129,-24473.8539399201,3282.51195250523,0.913520764300562,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",12,12563.7045105615,14973.2188955921,5042.39103778358,7762.55126167238,2773.63800994224,7633.99074825277,0.588041614605715,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",24,18893717.6975789,8764018.84022779,23295209.3735535,20019131.4870995,587307.119811903,236250.138654038,1.91808159543887,4,6,8215365.99879053,4811922.65218532,10158740.149332,3694418.72887649,-1611238.34101605,-1772163.15651541,0.350724871576964,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
