"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Cotedivoire","Cotedivoire2009",29,0.369262993318076,0.393846249838384,0.215568851837267,0.324885169712345,0.0691999454131844,-0.00110172684416727,0.293761123077077,3,0.589164565147856,0.597826086956522,0.189650879236863,0.379004957884636,0.0296935092590853,0.0296935092590853,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",1,0.250556002252618,0.250556002252618,NA,0,0,0,1,5,0.698472539352397,0.62716720542283,0.335889992883289,0.697868169566283,-0.184349507996118,-0.196198961936719,4.31075880170496,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",34,0.32187592787342,0.349117213295142,0.229871112142191,0.392240393027795,0.00418051575955102,0.00648882437654623,0.920666451331727,1,0.249376558603491,0.249376558603491,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",5,0.301026966524527,0.306036330151087,0.189338264754465,0.263635840855799,-0.0732698995385013,-0.106740474555397,4.42371550087933,1,0.657894736842105,0.657894736842105,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",90,0.255551459933674,0.252210573543332,0.385323722029127,0.310173697270471,0.115886498285469,0.0751033323512808,1.17975201116773,42,0.281082785751892,0.227355012201606,0.160347709767659,0.239583757766011,-0.0396211008184653,0.0157663750321282,2.89020177156983,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",6,0.801484153953369,0.790332690597144,0.419446807135865,0.637819601448158,-0.250643654007817,-0.275366500892132,NA,1,0.3898964824839,0.389896482483901,Inf,0,0,0,1,10,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",NA,NA,NA,NA,NA,NA,NA,NA,5,1.01663831405485,1.05285846828058,0.411384881085576,0.39161220043573,-0.446754175739828,-0.370996332968533,5.53371534895268,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",1,0.358803986710963,0.358803986710963,NA,0,0,0,1,9,0.618720837591417,0.672800282760257,0.308209456048637,0.544814940936765,0.113012278186084,0.116015505874756,0.744949795325841,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",7,0.36855056216675,0.454691205517199,0.257622572577765,0.487978832846788,-0.192971438507504,-0.189804720632951,NA,4,0.250990369983582,0.167218600903804,0.287444014853656,0.598058499962599,0.0389156201317769,0.0331348536126548,0.755533061994394,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",11,0.431096632087613,0.3446103922888,0.268413142597567,0.325673475429248,0.0928115972145289,0.261443443059573,0.655646896037092,5,0.16397326805593,0.164242871763588,0.0413374272315573,0.0454407712815215,0.0277966664857109,0.0266065541202748,0.137861112443298,5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",5,0.132667365035831,0.16249153689912,0.191297377199211,0.104308221505011,-0.151357260991798,-0.151357260991798,0.166666666666667,1,0.0297973778307509,0.0297973778307509,Inf,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",93,0.426937306262916,0.364998135769397,0.261614788374618,0.348269079464988,-0.0185814776056129,-0.0216512463502184,0.953614327874748,111,0.282177951839266,0.265453795951224,0.192527063439109,0.245617183582294,-0.0139341886270222,0.00520789374484774,0.446524131653574,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",63,0.503062826434175,0.544650128470249,0.270455147647824,0.350300528656565,0.0129535328573767,-0.0515246542390098,0.602440451410035,33,0.533105818249883,0.712295909893376,0.37374691130227,0.619897381295348,-0.0918870339384796,0.0923047417889095,1.02972427296178,6,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Jamaica","Jamaica2010",6,0.521645208168068,0.567020815532749,0.154035883438788,0.177560837577816,-0.0989189588154927,-0.119998222688069,0.248001309832161,1,0.337110481586402,0.337110481586402,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",13,0.273535250889077,0.197210481825866,0.214449985076148,0.323287671232877,-0.0330979997636197,0.0523995477080233,1.01070112563727,36,0.390888331878207,0.371797215447873,0.338416441308405,0.613849280154302,-0.12236978303851,-0.0658914864077708,22.0982258195573,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Laos","Laos2012",4,0.626288276142693,0.626814613149752,0.0531926995082673,0.0493864217007078,-0.009226977140866,-0.00919833590890062,3.23959404292383,14,0.543726321405212,0.645636221456415,0.869736952885539,0.745982901222535,-0.462760475084021,-0.463051746440841,0.353692210257099,3,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",2,0.378121130360477,0.378121130360477,0.132268363969748,0.187055714198919,0.051538173855337,0.0479045121728938,0.57060924261433,3,0.436784219297717,0.420779220779221,0.0456785278198794,0.07438451488381,-0.0227775189197053,-0.0177178300264393,2.08333333333333,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mauritius","Mauritius2009",7,0.74084839215144,1.00112602763158,0.472362054028687,0.916114656132887,-0.159512793243054,-0.244149393400779,0.589231373135076,3,0.747186546379488,0.751291893118401,0.0819139740218213,0,0.0100462143958016,0.0221079212118044,0.97334293816254,3,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",87,0.532027240114086,0.56211042590897,0.277185315329062,0.432346314773093,0.00225677289977707,-0.020022968337832,0.624712077694664,26,0.518341607670251,0.474150194567826,0.209188176411426,0.266599260830379,-0.0206417046115658,-0.04445336429863,0.614695368954774,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",3,0.504607217878364,0.498355817474908,0.304633796074354,0.441389740445534,-0.0748807567898302,-0.0711843044890255,1,1,0.775408584919103,0.775408584919103,Inf,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",5,0.253548341082533,0.272879317795851,0.0919547004317692,0.0654629922922605,0.0119882504920537,0.0283125640161876,1.33245471868251,16,0.497556952488691,0.382086028556802,0.342011676202177,0.324333886624285,0.195713306498673,0.0368875178444126,0.250632749192765,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",11,0.427959401587022,0.46330865091113,0.260261325247755,0.186846978057155,0.0129388575665054,0.00891993855914826,0.1326013265919,32,0.504866116032138,0.46565942592379,0.258454723042725,0.30909808528996,-0.00731583879003587,-0.0199160470406358,0.803571428571429,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",15,0.512213463283618,0.606211550215497,0.28991154158178,0.438491497178002,-0.0669449659947137,-0.304973703572068,1.08950248510319,3,1.13525447530671,1.1386972394402,0.178143263382721,0.231167590045588,-0.0373316905926513,-0.250582548539722,0.65,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",39,-0.0673111355730941,0.0662088296477124,1.23665136748226,1.06140350877193,-1.01340775025613,-0.581216089508737,1.01439571347192,15,0.0189917894564582,0.0579816008805483,1.08419341291481,1.30357142857143,0.00475452897374386,-0.123815902851763,0.439860574163282,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",13,0.290220835761569,0.2856842213277,0.220658701795693,0.266968325791855,-0.0431290425236506,-0.0323773299606712,0.972055807733082,17,0.283721108898579,0.268825211033803,0.226377254826746,0.257142857142857,0.0883982788714846,0.0798701483273519,0.147719858837364,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",3,0.541611189031418,0.543369405319752,0.0388142663035717,0.0566852918339835,0.0251256069388452,0.0195578859724912,0.227232782659795,2,0.178172477654374,0.178172477654374,0.0571907170564281,0.0808798877030429,-0.00976875411628922,-0.00962855805988606,1.27639796363342,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",32,0.342915973318945,0.330403677180509,0.20904658591951,0.299803621149083,-0.0230061775628648,0.109961723601406,0.961042589412653,52,0.414477485507092,0.349373499091405,0.227997648133131,0.407148407148407,0.024739775808527,0.0342847492598255,0.169058610554622,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",31,0.300827683429948,0.281527773986386,0.149217327988744,0.045110551248505,0.00380781303841035,-0.00185879106879629,0.661835358984712,29,0.410975893074536,0.460201539055749,0.373630819027778,0.55537434033157,-0.0412081237996254,-0.115490187237803,0.672907824230405,9,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",6,0.216250623909011,0.180316367457687,0.155789770243848,0.234250221827862,0.0835559982977095,0.0822073188751059,0.528558213665307,16,0.584833788661183,0.704190100644824,0.424974900373721,0.764966670341696,0.106093873965752,0.0706912951758443,3.96327307803898,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",9,0.407028388741191,0.30386120070211,0.332155860477047,0.543786251105217,-0.0308362776843593,-0.0271178495451273,1.63201152115628,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",6,0.26102032355508,0.220551726031067,0.101138011522279,0.110169258723674,0.00242051914029751,0.0116730492848031,1.12638876271601,3,0.769835924459482,0.787820483335754,0.0738331368301804,0.0199869244419537,0.0176481605284504,0.0290295600393423,0.732179830334457,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",1,0.8,0.8,NA,0,0,0,1,5,0.86892475879662,0.887110797701916,0.123098595902647,0.0237554533104547,-0.0809082605803238,-0.154644900916837,0.845849001267752,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",77,0.514509064017536,0.569284050711925,0.295120611430348,0.514717703932852,-0.043011976496219,-0.0153474746410746,1.03106901033705,19,0.482096923396248,0.527995905057312,0.323979252267852,0.644005003014073,0.0226399371263554,0.0344743956724897,1.6587344664285,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",5,0.700516249262438,0.755667506297229,0.154120471140506,0.242714388348246,-0.0304110707521193,-0.0285442305084343,3.01694908222453,2,0.916666666666666,0.916666666666667,0.117851130197758,0.166666666666667,-0.0119047619047619,-0.0119047619047619,1.16666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Tajikistan","Tajikistan2013",3,0.38758797135441,0.403168446773138,0.125181005038604,0.109756097560976,-0.0856487476165195,-0.100934794773049,1.88224304051141,2,0.397055684908952,0.397055684908952,0.0381845264893728,0.0540010752340658,0.00656990137845099,0.00661531148007197,0.750299870813116,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",13,0.361298754456329,0.410317922142945,0.178910305320526,0.0923711340206184,0.00401255108903072,0.0244231183504941,0.688096547712277,1,0.344827586206897,0.344827586206897,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",6,0.568750293131387,0.555588916166274,0.121358055341376,0.11837428207809,0.0968295352109696,0.0681628479195153,0.126099542603227,1,0.441696113074205,0.441696113074205,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",8,0.423689796447627,0.378736315600542,0.390991707564212,0.347453382025014,0.205257525980688,0.132823401255021,0.326104724318705,68,0.606621549179682,0.609053401389118,0.328966453066211,0.447913834076211,-0.0580373526772962,-0.0277869001856996,0.861189984382108,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",8,0.694535566055988,0.735346778934175,0.409568275099196,0.371644042232278,-0.145549201613866,-0.0943827903706885,1.28665804718876,26,0.629734034730098,0.652692326206449,0.446696729030574,0.606096832038255,-0.175592909608374,-0.216866352680263,0.973323507646346,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",39,0.542661620947857,0.641135558565766,0.261712325282986,0.216561314791403,-0.0701639773466554,0.0262253764251989,0.715841553251517,1,0.602409638554217,0.602409638554217,NA,0,0,0,1,12,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",24,0.420248819254132,0.466255837834343,0.149977892068903,0.208368376389831,-0.049590895318821,-0.0722740091677663,0.744001990844851,8,0.488288639842015,0.483564431808228,0.261569349873977,0.407246963562753,-0.0475133918193922,-0.0647962129413912,0.890139218517179,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",1,2e-05,2e-05,NA,0,0,0,1,1,0.781860828772479,0.781860828772479,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",27,0.618334075840982,0.550939032995228,0.28865123161969,0.401553664248586,0.0168646553919384,0.000722001973996069,0.563946746233782,68,0.548623642360524,0.603843018485361,0.269388004701831,0.329266344172516,-0.0195514616786261,-0.0320461365584074,1.85491902643944,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0.411863421922733,0.38116026151619,0.232514669933207,0.25982992021876,0.0512678857329647,0.00754300474279364,0.575121813274173,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",6,0.374498528358981,0.351737564350409,0.18445815210618,0.355988057539633,0.0144431691864623,0.0173172233825933,1.62418308145787,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",14,0.333512119948022,0.303823529634605,0.182207619388869,0.269028938857717,-0.0688607371772631,-0.0649535892885787,1.57159690840515,1,0.216494845360825,0.216494845360825,NA,-2.77555756156289e-17,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
