"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Estonia","Estonia2013",NA,NA,NA,NA,NA,NA,NA,NA,5,120257.712694001,94082.5758202172,102727.10204721,226305.235141956,-45249.2870059598,-38184.73009813,0.242752156124102,3,35346.463691861,34613.9303304989,21633.7727264649,24988.40365384,-529.161591511225,-10636.0897603524,1,2,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",1,70096.1310998218,70096.1310998218,NA,0,0,0,1,4,32303.1781492653,27405.2088152954,30709.1819649664,51585.7934440579,6524.18218772853,5195.31256048553,0.897713981924508,1,8636.6864639238,8636.6864639238,NA,0,0,0,1,11,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",8,30457.5022316998,24386.4671638484,23860.2269601814,27343.105659436,474.738053169551,9648.40280195178,1.19736946562298,5,19608.7822083363,18676.3851027943,15735.80322303,32673.3371953326,2270.94283081979,3912.46769503683,0.946400545911657,3,34191.0375888952,30949.8177301654,34551.1222111932,33700.1862469239,17469.1440207449,22270.1588392528,2.95208260056342,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",4,9714.93190476832,10667.4611279316,5292.86477215074,5136.89500647578,697.514545503914,2039.9147611407,1.35732083026103,2,36598.7080247459,36598.708024746,67475.3469638836,95424.5508021544,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",14,2345.82832485014,1529.25544284441,2545.00565314775,1526.15599441073,507.672983212665,518.520949644304,1,10,47618.4324745766,22225.4864701635,57526.1112630473,79865.8679435771,-14342.5319056616,-16027.3847362392,0.620290523674802,34,5126.91229219968,4733.91693174152,3404.49722872221,3628.32862300596,425.743633657611,298.848753932066,1.17015363060822,12,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,19107.0649186709,7989.7478442467,22681.8471191639,43905.0297448918,-5743.36399822083,-6288.18703375876,1.38894936305767,6,30409.9633326783,28554.0912733223,11376.5343253155,0,-2079.6248132481,-7109.56286656489,0.909597899687811,4,13340.9220677758,9983.32048863458,14166.0170120856,29378.3127151338,-3648.27504802995,-3567.86380722892,0.374455398639213,6,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",7,4967.27494183384,5087.97135784977,4133.40857569907,5334.71640795762,1643.0780722145,6151.72633231531,0.997808696703614,2,102449.526093444,102449.526093444,7276.64766160104,0,1676.40800457367,1861.09015742546,1.27339002646474,1,5292.37738884684,5292.37738884684,NA,0,0,0,1,5,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",3,51517.85533081,51605.6918450691,4638.38740359031,5834.45739451995,115.201242385219,-3556.29279301673,1.08196055503226,1,32989.1242334133,32989.1242334133,NA,0,0,0,1,3,98292.7335918142,72212.6032106821,86914.1463371347,124022.280434854,7674.51263802177,4260.92566669591,1.14470395406759,7,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",183,19840.7905001152,14275.0355941086,17916.900915009,17879.9579161409,1898.94999575946,2500.99124699563,1.56495919179981,24,59374.112871099,63642.252999211,45232.9432629149,62605.7982097834,-10832.6920170057,-7743.95777746267,1.12017530464006,318,25635.6978472596,18168.2271197746,23932.1948297616,23753.6592285967,-394.356422277366,3100.80670833921,1.16351040249994,57,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",10,4221.52448640302,4439.17420991635,3017.89366736214,5282.4189263973,-506.880549600752,-308.473207127765,1,3,59414.6677633743,41509.8486600523,83006.1749874481,53669.1269118854,-5758.76350686454,-7366.70803977561,0.943072750759264,2,144963.430865395,144963.430865395,52170.8127184096,73780.6709064016,-8097.87851411725,-8097.87851411725,0.82,6,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",NA,NA,NA,NA,NA,NA,NA,NA,5,21560.5707132109,22616.4946700485,8678.78256973184,9498.92776142035,-354.620521680248,-156.722751798082,0.795699286955199,29,29532.156427817,19449.627207092,29334.4184184575,35100.7997279152,-4843.95769243514,-3885.05051005277,0.899001373007867,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",2,172752.347231287,172752.347231287,69744.245717138,98633.2581906582,-21902.2512577187,-21135.6981837125,NA,4,107819.755558714,121886.295253226,51867.7280544333,88065.409098802,30949.7385131375,18428.5022743789,1.96077098352021,2,161667.120383286,161667.120383286,43024.0476826501,60845.1917409904,20034.6367556185,18077.1946476856,1.99932899318019,2,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",9,13795.6984814044,11159.6870002159,7099.41429719588,3719.8956667387,307.644633478461,-1135.72855988832,NA,1,133916.244002591,133916.244002591,NA,0,0,0,1,1,21426.5990404146,21426.5990404146,NA,0,0,0,1,8,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",5,21581.4327586706,22571.8332840791,5546.2072824571,10452.3343026495,-5687.83087121456,-4528.47202399268,0.0547030828563994,2,21576.3119306787,21576.3119306787,21955.6527999983,31049.9819605124,-726.721443205767,-817.104788434536,0.965500233179124,5,30427.805143375,39166.9443138341,18966.3300748954,35175.5027460682,-8011.59455803222,-8816.59831481245,1.74623234530521,2,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",7,82876.8207653275,109443.494740522,55343.9798107309,87173.5010345248,28986.5925236004,60818.1368651145,47.3996693295568,1,12373.0130500616,12373.0130500616,Inf,0,0,0,1,4,34410.7730655184,28169.6944691105,25910.6841705196,44992.7747274967,-3435.85850822187,-1677.6253100996,2.1589937296526,4,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,142962.501673412,142962.501673412,NA,0,0,0,1,3,28093.0235017414,32292.7062603471,8466.09977928952,15290.1071308462,-4612.21584511642,-4612.21584511642,0.303030303030303,1,16819.1178439308,16819.1178439308,NA,0,0,0,1,4,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Latvia","Latvia2013",2,11310.4045032635,11310.4045032635,8875.54507607884,12551.9162200444,1554.48154041473,1568.98952750555,1.34431632084343,1,42912.534085622,42912.534085622,NA,0,0,0,1,2,54068.5332085067,54068.5332085067,4399.37390945852,6221.65424870659,-130.239852066651,-135.253353232752,0.965530438758908,3,"2013","Europe and Central Asia","Latvia","High income"
"Lithuania","Lithuania2013",3,27183.8437749914,27397.0931351917,6108.95832426611,7451.19138892165,1549.14005808113,3339.81557019438,1.39376088435194,1,43887.9073954809,43887.9073954809,NA,0,0,0,1,1,30651.8718317644,30651.8718317644,NA,0,0,0,NA,8,"2013","Europe and Central Asia","Lithuania","High income"
"Mali","Mali2010",2,16785.143555941,16785.143555941,21389.5279377998,30249.3605023947,10492.4216320331,11179.1114900154,4.05843211551052,2,144427.18370765,144427.18370765,159325.385722621,225320.121319256,-32707.7595463436,-32707.7595463436,0.775,2,2375.74638179655,2375.74638179655,1631.9090518921,2307.86791374522,-209.806173976838,-209.806173976838,0.846153846153846,5,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",1,492114.472929131,492114.472929131,Inf,0,0,0,1,2,51219.1579495329,51219.1579495329,77311.8411785113,109335.454326685,40611.8067972918,35770.2412303354,2.28661275083807,NA,NA,NA,NA,NA,NA,NA,NA,4,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",55,24834.5107603349,16602.6020394492,22275.8805035143,21120.8935278799,3641.33335820231,7074.31093968169,0.833839305361405,66,51207.2847286641,38806.7542241937,37005.7656719572,42336.659121017,6111.83519363156,3705.55061214074,0.187500158658616,30,27342.2921152612,24969.7776106414,17867.9247490274,23952.6998441419,7708.87555360079,13004.0279301659,1.35942190988214,15,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",8,31257.0834994053,24438.9967119689,18655.8197892348,24621.5548582479,-8125.53389307595,-4547.62791216247,0.180597994935372,1,17865.3675747379,17865.3675747379,NA,0,0,0,1,1,18323.4539228081,18323.4539228081,NA,0,0,0,1,1,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",4,171403.827012593,142890.247830518,166283.157987464,252611.406309379,-94093.2174453854,-48445.0387879042,0.685123223471497,1,16010.593311235,16010.593311235,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",1,12964.0342233663,12964.0342233663,NA,0,0,0,1,3,30928.3022387967,29705.6918196116,8473.41740562446,7009.58128216179,1408.62620428532,1959.76216576707,0.690292470289266,1,4407.77163594453,4407.77163594453,NA,0,0,0,1,5,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",12,6714.82316897629,5745.66741684493,3450.19274517895,5929.05181521547,-126.503121012892,352.017469408428,0.559502254747263,2,27685.101643665,27685.101643665,14818.0381365935,20955.8705005322,75.3808291386053,75.3808291386047,1.00724637681159,2,8710.70613138665,8710.70613138665,4759.91452312935,6731.53567434619,2194.59661318854,2113.38910706217,2.57694528941633,3,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",7,3352.42165196221,3533.89291764732,754.044861837356,531.434458322423,38.6687482418321,302.807435941364,0.836029145922177,7,54232.2565284578,15744.7881612711,76598.3052095518,141704.201288209,-26230.6418847198,-748.203776848673,1.04967299571723,1,5580.06181238544,5580.06181238544,NA,0,0,0,1,3,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",3,5686.11233241595,4858.33203870461,3920.50853940766,6065.70023697406,1575.71603698275,1781.45393433487,1.79135430418669,2,22643.5737473636,22643.5737473636,7946.33846426329,11237.8196273681,-516.769720457882,-702.363726710508,0.941123624447608,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",72,725.025389424158,449.195837454948,945.695352102417,843.691382569701,-185.598389256109,-185.549662476463,0.333481857290645,8,1832.77809544093,444.783968458116,2880.13185651803,2658.69133162721,-340.722591694188,-654.91185970215,0.927229140430737,21,7169.40427312423,699.458469021123,10782.055196055,18511.5815116764,5607.69978364034,11450.0631970324,1.23247154166297,51,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",26,18762.6813030146,10962.6978349821,22486.0398926245,20678.6577207617,-8954.13796696511,-8471.19030665124,0.352459197798707,NA,NA,NA,NA,NA,NA,NA,NA,2,3970.48615603619,3970.48615603619,914.654124545874,1293.51626781327,-76.6725799923395,-98.6580204264355,0.92277164115709,7,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",4,14646.2910869304,14936.8190205411,5840.84801240353,7314.28571428571,-3179.43199476265,-532.553088803088,0.129989153838529,NA,NA,NA,NA,NA,NA,NA,NA,4,138837.616457988,19914.6502094273,223051.513514714,402161.904761905,98524.6814883432,11989.1431479462,3.24437672578858,3,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",2,50029.0114106473,50029.0114106473,67903.5654416366,96030.1431810514,16005.0238635086,16005.0238635086,1.5,3,27168.0507220985,28866.792882179,5127.77917843002,9681.04404760211,1288.74761859854,1160.52023783205,1.65924561404285,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",24,25423.0629361375,17357.8547314634,17108.3684866261,16113.6861096737,-359.613997843463,-1708.31321137451,1.22504065553682,39,36364.2544640803,35561.572658359,26701.3318230846,31782.4282800859,2837.63919842336,2732.95164600733,1,49,24280.9245809423,22137.3010755961,14577.8737330865,21671.2526318994,-2229.15438178852,-818.053128701351,0.495808842798909,13,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",4,9923.71501549961,9004.08507986013,7209.57457829479,10642.9533852062,2525.99640733875,2097.00866930786,1.03608361027369,10,94681.8249892256,47347.8034864729,109780.518512391,194861.040164974,29087.5996596954,11581.1314990719,0.534048153305087,1,36187.3126257333,36187.3126257333,NA,0,0,0,1,5,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",8,159149.15999826,93003.3918937769,156863.134394768,251001.869322398,-41393.6402554945,-35100.6540217909,4.29081758574676,3,207154.48201503,199763.736642055,226877.374437686,279877.218805503,-102625.939847009,-172135.427489475,0.559195604118234,3,1446163.29591977,79754.6524216256,2427633.67936338,4233585.60438451,-324434.451621716,-315111.357551353,0.682308615370078,11,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",1,19379.0073478944,19379.0073478944,NA,0,0,0,1,6,24886.4432140041,22474.8032198545,12660.1267068353,7049.73214960948,6465.74120687441,6669.13542813853,1.01524670418286,4,23109.56822666,20971.1740044199,16203.6850619201,30419.4820217528,-8111.00163189241,-10526.1836114852,0.704379124976834,5,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",51,34942.5811181832,27093.5294898948,28386.4420106935,31988.4874627062,5187.95038007816,499.975259166363,1.94799033376604,8,160660.157688586,150432.256795487,129865.53101157,194151.271767192,-80278.3545947943,-20490.0039196221,0.210384386175255,55,32252.2083054959,29275.2927427987,28365.5259470175,27907.168007133,15716.5254848287,3775.43810544347,3.34066244847911,33,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",4,3407.94139223238,3643.69634556854,2696.55924773951,4456.38379728438,-507.587777874502,-459.409373225618,0.6,1,406.357185162709,406.357185162709,NA,0,0,0,1,1,758.533412303724,758.533412303724,NA,-1.13686837721616e-13,0,0,1,9,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",3,37450.0315361138,31406.4226269232,20798.6719589881,37663.9002729493,9076.22580914962,9060.33116025146,1.34529107948201,5,22260.0955086494,16484.6803365011,24906.1027506461,26144.2775984058,10330.7514890659,6434.5847472117,1,3,44957.7161513994,34927.3785342807,41791.1230377586,64087.5584874201,8025.22014316529,2491.42301071588,1.32565222661749,3,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",3,173033.851202163,140947.839289335,175166.821925047,267389.329240584,12975.026919678,22438.4892077304,1,3,175971.597810936,198526.620618401,70001.3555011559,117247.035926555,-15216.2022330108,-20331.3772346596,0.813600643381401,1,21147.9449720679,21147.9449720679,NA,0,0,0,1,5,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",4,122680.390811993,108752.230987023,109519.170121859,216668.681527758,-42467.0337768624,-31441.5964535846,0.48,10,85389.5708630811,91809.0608732211,25693.800873493,25274.172479664,3411.16191275533,11049.8915256161,0.440059413690341,3,63129.9794455924,67137.8818446892,8335.53876754056,15038.2700722205,2687.01916246284,2578.25636363178,1.4,3,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",NA,NA,NA,NA,NA,NA,NA,NA,3,3534.3891955768,3706.86121021893,1256.11648515783,2494.40868937649,-12.8710458688157,-12.8710458688157,1,5,7901.15447601391,5869.19691617997,5374.40215655481,7797.64733149625,-888.716256520965,-888.716256520965,0.7,0,"2014","Sub-Saharan Africa","South Sudan","Low income"
"Sweden","Sweden2014",12,148307.825252088,120617.136209571,60308.9099752388,76706.0700897173,6262.99056428631,-5778.39850830852,1.1909717623261,62,285397.217715416,213945.163826836,171021.769774083,203750.498675812,14938.0947917845,31810.6954894214,1.47781864892983,36,190529.247867975,181393.88109205,87655.3535365866,110895.782251417,17664.8581973386,16780.191925208,1.83730232706098,5,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",7,3817.60089137712,5439.5349364789,2881.27026957664,5148.29162472466,-697.411042205388,339.95749497074,0.81114557672691,7,22267.7835177251,23871.6639107574,8703.90236687437,19247.5902788002,8062.34835440744,7026.33262993349,1.12711528558836,11,2312.07780246234,1338.9643702218,1930.69927799191,3085.53130150722,-163.463289942551,280.109243585855,0.717780725697595,7,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",NA,NA,NA,NA,NA,NA,NA,NA,5,19919.6772778353,21643.1045234011,4696.58234108663,7612.4657640332,2919.96913694164,1245.55095940018,6.22210409294151,4,28262.447747649,28623.5835662879,4321.67659999891,3083.04863443343,191.998086576362,728.840362879856,1.20093075211651,3,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",9,22928.3300584297,21023.5085214597,15040.7565317384,31180.2482413051,-939.934155624107,-997.745592737836,2.63060885453511,7,28508.3286829047,22106.8209266387,16851.9176047378,17276.0815089966,-4612.07408501996,-4388.59149975781,0.393731055040882,2,42559.3928445423,42559.3928445423,31387.1953279786,44388.1973176808,-17560.7183914066,-15852.9276134574,0.51052401122251,4,"2013","Middle East and North Africa","Tunisia","Upper middle income"
