"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Pakistan","Pakistan2013",13,4514.73882336032,1672.11536777278,7130.15894626413,3155.94015341478,-1365.52050203466,-2971.19969857789,3.70476777541927,13,4514.73882336032,1672.11536777278,7130.15894626413,3155.94015341478,-1365.52050203466,-2971.19969857789,3.70476777541927,13,4514.73882336032,1672.11536777278,7130.15894626413,3155.94015341478,-1365.52050203466,-2971.19969857789,3.70476777541927,5,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",4,24251.6537938568,24996.9211900038,16950.223810919,10069.699100608,18322.6611167468,19004.3086347356,0.577505577839966,4,24251.6537938568,24996.9211900038,16950.223810919,10069.699100608,18322.6611167468,19004.3086347356,0.577505577839966,4,24251.6537938568,24996.9211900038,16950.223810919,10069.699100608,18322.6611167468,19004.3086347356,0.577505577839966,-3,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",13,70504.9411008666,37699.6759852562,104471.6985126,11589.528210165,50552.5676186806,52678.3686466714,0.6532115238921,13,70504.9411008666,37699.6759852562,104471.6985126,11589.528210165,50552.5676186806,52678.3686466714,0.6532115238921,13,70504.9411008666,37699.6759852562,104471.6985126,11589.528210165,50552.5676186806,52678.3686466714,0.6532115238921,-26,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",3,426275.284959742,27369.4445450794,811518.608616137,1340015.56804572,140333.924409271,269868.614518714,1.06375719956167,3,426275.284959742,27369.4445450794,811518.608616137,1340015.56804572,140333.924409271,269868.614518714,1.06375719956167,3,426275.284959742,27369.4445450794,811518.608616137,1340015.56804572,140333.924409271,269868.614518714,1.06375719956167,-2,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",11,1073328.92576171,121877.354100642,1217111.14319188,2059605.13484072,-188135.984401389,-109842.458874065,0.526427427592698,11,1073328.92576171,121877.354100642,1217111.14319188,2059605.13484072,-188135.984401389,-109842.458874065,0.526427427592698,11,1073328.92576171,121877.354100642,1217111.14319188,2059605.13484072,-188135.984401389,-109842.458874065,0.526427427592698,-15,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",5,59662.3845280723,25136.4511289481,84112.4930220898,79818.214485691,54692.0480923636,38274.1403775287,1.48713596041834,5,59662.3845280723,25136.4511289481,84112.4930220898,79818.214485691,54692.0480923636,38274.1403775287,1.48713596041834,NA,NA,NA,NA,NA,NA,NA,NA,-5,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Trinidadandtobago","Trinidadandtobago2010",6,27372.7727950543,26362.8206852681,11378.7031780322,4767.10705712708,-1659.21516282445,-2702.90241568854,2.4020415457575,6,27372.7727950543,26362.8206852681,11378.7031780322,4767.10705712708,-1659.21516282445,-2702.90241568854,2.4020415457575,NA,NA,NA,NA,NA,NA,NA,NA,-5,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",12,392605.922784843,115941.722945362,738625.58611457,300317.860709337,273704.238366932,56452.4945624714,1.02375663579905,12,392605.922784843,115941.722945362,738625.58611457,300317.860709337,273704.238366932,56452.4945624714,1.02375663579905,12,392605.922784843,115941.722945362,738625.58611457,300317.860709337,273704.238366932,56452.4945624714,1.02375663579905,-23,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",3,156878.568004798,170123.797009854,150547.429152956,299961.360252263,-149379.638229522,-149706.787997174,0.0227566232671316,3,156878.568004798,170123.797009854,150547.429152956,299961.360252263,-149379.638229522,-149706.787997174,0.0227566232671316,3,156878.568004798,170123.797009854,150547.429152956,299961.360252263,-149379.638229522,-149706.787997174,0.0227566232671316,0,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Vietnam","Vietnam2009",21,42070.4641831911,17699.9445692615,71737.842777486,22542.2349512182,33780.2186305015,42800.8051282905,1.02515598743121,21,42070.4641831911,17699.9445692615,71737.842777486,22542.2349512182,33780.2186305015,42800.8051282905,1.02515598743121,21,42070.4641831911,17699.9445692615,71737.842777486,22542.2349512182,33780.2186305015,42800.8051282905,1.02515598743121,-37,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",4,5131453.875756,2961406.81632332,6328728.32973771,3245810.74037006,-650140.580741996,-609938.936244707,0.914649198974125,4,5131453.875756,2961406.81632332,6328728.32973771,3245810.74037006,-650140.580741996,-609938.936244707,0.914649198974125,NA,NA,NA,NA,NA,NA,NA,NA,-1,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
