"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","yearOnly","region","countryDes","incomeLevel"
"Bhutan","Bhutan2015",10,0.198818348272486,0.0961302134908465,0.202266456787095,0.207985555230167,-0.027544631317233,-0.0784126080232976,0.660996549380826,10,0.198818348272486,0.0961302134908465,0.202266456787095,0.207985555230167,-0.027544631317233,-0.0784126080232976,0.660996549380826,-20,10,0.198818348272486,0.0961302134908465,0.202266456787095,0.207985555230167,-0.027544631317233,-0.0784126080232976,0.660996549380826,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",5,0.224657305598077,0.24148088848866,0.0469811700414692,0.0580048076923077,0.0176395459130761,0.0104784907253943,NA,5,0.224657305598077,0.24148088848866,0.0469811700414692,0.0580048076923077,0.0176395459130761,0.0104784907253943,NA,-9,5,0.224657305598077,0.24148088848866,0.0469811700414692,0.0580048076923077,0.0176395459130761,0.0104784907253943,NA,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Botswana","Botswana2010",6,0.216652444229238,0.232185600293216,0.129814257352843,0.24,-0.0296981398763865,-0.042463768115942,1.55396852439515,6,0.216652444229238,0.232185600293216,0.129814257352843,0.24,-0.0296981398763865,-0.042463768115942,1.55396852439515,-10,6,0.216652444229238,0.232185600293216,0.129814257352843,0.24,-0.0296981398763865,-0.042463768115942,1.55396852439515,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",153,0.262227174016522,0.241542110809462,0.141075749232555,0.216845878136201,-0.0564447358410782,-0.0486282512980551,1.33941362611921,153,0.262227174016522,0.241542110809462,0.141075749232555,0.216845878136201,-0.0564447358410782,-0.0486282512980551,1.33941362611921,-305,153,0.262227174016522,0.241542110809462,0.141075749232555,0.216845878136201,-0.0564447358410782,-0.0486282512980551,1.33941362611921,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",6,0.284433510455481,0.20543417881548,0.171510228112237,0.330220713073005,-0.0556169342264303,-0.0682668251497036,1.84511521790051,6,0.284433510455481,0.20543417881548,0.171510228112237,0.330220713073005,-0.0556169342264303,-0.0682668251497036,1.84511521790051,-6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",5,0.119972607345596,0.100784569092378,0.0783708917529828,0.08,-0.0232029450212856,-0.0473619756516684,0.95,NA,NA,NA,NA,NA,NA,NA,NA,-5,5,0.119972607345596,0.100784569092378,0.0783708917529828,0.08,-0.0232029450212856,-0.0473619756516684,0.95,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"China","China2012",13,0.12486905442932,0.0888552777568569,0.0780002716111183,0.12,0.0277528192793615,-0.00889576187641535,0.265061024427055,13,0.12486905442932,0.0888552777568569,0.0780002716111183,0.12,0.0277528192793615,-0.00889576187641535,0.265061024427055,-25,13,0.12486905442932,0.0888552777568569,0.0780002716111183,0.12,0.0277528192793615,-0.00889576187641535,0.265061024427055,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",3,0.199693077797408,0.192497298989675,0.0693511637657435,0.0649165390727377,-0.0208707731138487,-0.0207809752263106,0.738364824750157,3,0.199693077797408,0.192497298989675,0.0693511637657435,0.0649165390727377,-0.0208707731138487,-0.0207809752263106,0.738364824750157,1,3,0.199693077797408,0.192497298989675,0.0693511637657435,0.0649165390727377,-0.0208707731138487,-0.0207809752263106,0.738364824750157,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",7,0.409822763266835,0.303731943989263,0.454995370273358,0.0333333333333333,-0.218923332336941,-0.256074943310658,NA,7,0.409822763266835,0.303731943989263,0.454995370273358,0.0333333333333333,-0.218923332336941,-0.256074943310658,NA,-10,7,0.409822763266835,0.303731943989263,0.454995370273358,0.0333333333333333,-0.218923332336941,-0.256074943310658,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",48,0.250051603859034,0.232690442742372,0.158734304822751,0.273236714975846,-0.0783093023302387,-0.0562700674754737,1.33333333333333,48,0.250051603859034,0.232690442742372,0.158734304822751,0.273236714975846,-0.0783093023302387,-0.0562700674754737,1.33333333333333,-96,48,0.250051603859034,0.232690442742372,0.158734304822751,0.273236714975846,-0.0783093023302387,-0.0562700674754737,1.33333333333333,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",116,0.229380577943258,0.2,0.162238298297361,0.25,-0.016517333059572,0.00734828699694874,3,116,0.229380577943258,0.2,0.162238298297361,0.25,-0.016517333059572,0.00734828699694874,3,-228,116,0.229380577943258,0.2,0.162238298297361,0.25,-0.016517333059572,0.00734828699694874,3,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",5,0.291822869768435,0.344778797779045,0.180906447360602,0.117683074112423,-0.0162566220534066,-0.00117893518319223,0.975742610840096,5,0.291822869768435,0.344778797779045,0.180906447360602,0.117683074112423,-0.0162566220534066,-0.00117893518319223,0.975742610840096,-4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",7,0.104549669275312,0.0962822232955867,0.0728324390892223,0.158744778400408,0.00893030377276239,0.00893030377276239,1.8,7,0.104549669275312,0.0962822232955867,0.0728324390892223,0.158744778400408,0.00893030377276239,0.00893030377276239,1.8,-7,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",4,0.267523957037617,0.276182564112643,0.113886166818848,0,0.0317577296800987,0.0213929571208971,0.43043188884546,4,0.267523957037617,0.276182564112643,0.113886166818848,0,0.0317577296800987,0.0213929571208971,0.43043188884546,-7,4,0.267523957037617,0.276182564112643,0.113886166818848,0,0.0317577296800987,0.0213929571208971,0.43043188884546,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",5,0.198628160588498,0.193204354789506,0.0584414835248676,0.0908719028332237,0.0368464881660559,0.0351541330245599,0.185049580536913,5,0.198628160588498,0.193204354789506,0.0584414835248676,0.0908719028332237,0.0368464881660559,0.0351541330245599,0.185049580536913,-4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",24,0.205114740848873,0.175632139128286,0.186718110224691,0.15,0.0643554831253242,0.0367307807634415,0.269060921562294,24,0.205114740848873,0.175632139128286,0.186718110224691,0.15,0.0643554831253242,0.0367307807634415,0.269060921562294,-24,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",6,1.02767522810453,0.363695446276941,1.20986778774161,2.31356357462999,-0.0761295216410811,-0.00351848983472595,0.5609986255378,6,1.02767522810453,0.363695446276941,1.20986778774161,2.31356357462999,-0.0761295216410811,-0.00351848983472595,0.5609986255378,-8,6,1.02767522810453,0.363695446276941,1.20986778774161,2.31356357462999,-0.0761295216410811,-0.00351848983472595,0.5609986255378,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",6,0.169199443041199,0.161212988660359,0.116121808222548,0.133333333333333,-0.0125345670000227,-0.0245502174772637,4.35676132911894,6,0.169199443041199,0.161212988660359,0.116121808222548,0.133333333333333,-0.0125345670000227,-0.0245502174772637,4.35676132911894,-6,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",88,0.187482253485034,0.161794163781098,0.119145706134638,0.185041528239202,-0.0397058689349689,-0.022183901739736,0.994634217172398,88,0.187482253485034,0.161794163781098,0.119145706134638,0.185041528239202,-0.0397058689349689,-0.022183901739736,0.994634217172398,-176,88,0.187482253485034,0.161794163781098,0.119145706134638,0.185041528239202,-0.0397058689349689,-0.022183901739736,0.994634217172398,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",17,0.508272127988339,0.478979810044358,0.212311855519489,0.308980351109914,-0.17241986196268,-0.160835361463813,1,17,0.508272127988339,0.478979810044358,0.212311855519489,0.308980351109914,-0.17241986196268,-0.160835361463813,1,-27,17,0.508272127988339,0.478979810044358,0.212311855519489,0.308980351109914,-0.17241986196268,-0.160835361463813,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",22,0.164674454693397,0.15012477359295,0.106003623127869,0.144005305039788,-0.00407455566162893,-0.00287498021807098,1.2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",5,0.272182811090779,0.290815336479516,0.0761179160201007,0.1,-0.0213946859381979,-0.0260450505669629,0.797548062474584,5,0.272182811090779,0.290815336479516,0.0761179160201007,0.1,-0.0213946859381979,-0.0260450505669629,0.797548062474584,-7,5,0.272182811090779,0.290815336479516,0.0761179160201007,0.1,-0.0213946859381979,-0.0260450505669629,0.797548062474584,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",15,0.274390496245049,0.281999299025577,0.0660154838583857,0.0625,-0.0494826772711169,-0.0859796299812498,0.92489022833274,15,0.274390496245049,0.281999299025577,0.0660154838583857,0.0625,-0.0494826772711169,-0.0859796299812498,0.92489022833274,-30,15,0.274390496245049,0.281999299025577,0.0660154838583857,0.0625,-0.0494826772711169,-0.0859796299812498,0.92489022833274,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",9,0.323067636528581,0.261275751744793,0.202732333330746,0.31875,-0.126437989348639,-0.0940512596471074,1.82592447594714,9,0.323067636528581,0.261275751744793,0.202732333330746,0.31875,-0.126437989348639,-0.0940512596471074,1.82592447594714,-18,9,0.323067636528581,0.261275751744793,0.202732333330746,0.31875,-0.126437989348639,-0.0940512596471074,1.82592447594714,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",8,0.231039370928261,0.273577982724167,0.104214827398558,0.225465555555556,0.0233619949225812,0.02494538589279,0.333979249148693,8,0.231039370928261,0.273577982724167,0.104214827398558,0.225465555555556,0.0233619949225812,0.02494538589279,0.333979249148693,-8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",10,0.192398088968559,0.1979700840282,0.123362977421732,0.12846128059001,0.037548947308665,0.039239243276088,1.43379684830711,10,0.192398088968559,0.1979700840282,0.123362977421732,0.12846128059001,0.037548947308665,0.039239243276088,1.43379684830711,-19,10,0.192398088968559,0.1979700840282,0.123362977421732,0.12846128059001,0.037548947308665,0.039239243276088,1.43379684830711,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",7,0.600554407115885,0.750660995616256,0.524907986371974,0.9,-0.191476117323058,-0.0305822505211542,1.12452329363832,7,0.600554407115885,0.750660995616256,0.524907986371974,0.9,-0.191476117323058,-0.0305822505211542,1.12452329363832,-7,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Laos","Laos2012",6,0.617700773778049,0.549521763460656,0.344213223488369,0.0555555555555556,-0.0280604907258006,-0.0536653169907318,0.602669367788468,6,0.617700773778049,0.549521763460656,0.344213223488369,0.0555555555555556,-0.0280604907258006,-0.0536653169907318,0.602669367788468,-5,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",16,0.254024262173215,0.171236278393814,0.191340537801894,0.388888888888889,0.0817343730886419,0.0553547394587859,0.27627081689464,16,0.254024262173215,0.171236278393814,0.191340537801894,0.388888888888889,0.0817343730886419,0.0553547394587859,0.27627081689464,-32,16,0.254024262173215,0.171236278393814,0.191340537801894,0.388888888888889,0.0817343730886419,0.0553547394587859,0.27627081689464,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",2,0.439783125667007,0.439783125667007,0.028284271247462,0,-0.00158769177276297,-0.0158620689655173,1,2,0.439783125667007,0.439783125667007,0.028284271247462,0,-0.00158769177276297,-0.0158620689655173,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",13,0.295409851737185,0.358913292567849,0.278768072982156,0.476666666666667,0.17735679009055,0.0748641308796503,3.69986720180369,NA,NA,NA,NA,NA,NA,NA,NA,-13,13,0.295409851737185,0.358913292567849,0.278768072982156,0.476666666666667,0.17735679009055,0.0748641308796503,3.69986720180369,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",4,0.228023381643167,0.153767082975275,0.255375921000627,0.211666666666667,-0.00726327452683198,-0.0101771063986828,1.12163380649282,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mauritius","Mauritius2009",23,0.30224272772332,0.19043064480624,0.248840986975437,0.42,-0.0560421463918495,-0.0438466507166684,1.93162364891219,23,0.30224272772332,0.19043064480624,0.248840986975437,0.42,-0.0560421463918495,-0.0438466507166684,1.93162364891219,-46,23,0.30224272772332,0.19043064480624,0.248840986975437,0.42,-0.0560421463918495,-0.0438466507166684,1.93162364891219,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",58,0.311376631462669,0.369067639739846,0.124161851516485,0.171428571428571,-0.11452806986053,-0.0255344195743059,0.908437708336905,58,0.311376631462669,0.369067639739846,0.124161851516485,0.171428571428571,-0.11452806986053,-0.0255344195743059,0.908437708336905,-57,58,0.311376631462669,0.369067639739846,0.124161851516485,0.171428571428571,-0.11452806986053,-0.0255344195743059,0.908437708336905,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",16,0.286418252061109,0.301124154756658,0.137487042999177,0.12,-0.00747503704817944,-0.0197760418574304,1.53459392217983,16,0.286418252061109,0.301124154756658,0.137487042999177,0.12,-0.00747503704817944,-0.0197760418574304,1.53459392217983,-32,16,0.286418252061109,0.301124154756658,0.137487042999177,0.12,-0.00747503704817944,-0.0197760418574304,1.53459392217983,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",12,0.250989799812376,0.20755600893787,0.250656281365669,0.278,0.00132119500372569,0.0039286482950878,0.720623522381969,12,0.250989799812376,0.20755600893787,0.250656281365669,0.278,0.00132119500372569,0.0039286482950878,0.720623522381969,-12,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",28,0.235710453236936,0.215911235625766,0.155910410848347,0.160564102564102,-0.041558844859959,-0.0585882480493798,1.09090909090909,28,0.235710453236936,0.215911235625766,0.155910410848347,0.160564102564102,-0.041558844859959,-0.0585882480493798,1.09090909090909,-56,28,0.235710453236936,0.215911235625766,0.155910410848347,0.160564102564102,-0.041558844859959,-0.0585882480493798,1.09090909090909,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",12,0.204749243189703,0.191993143584702,0.0883937721779389,0.133,-0.0385580021638258,-0.038391914664962,0.527756937960268,12,0.204749243189703,0.191993143584702,0.0883937721779389,0.133,-0.0385580021638258,-0.038391914664962,0.527756937960268,-11,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",128,0.207200267852778,0.162841850955675,0.222618584840914,0.238333333333334,-0.006314375235021,-0.0109823645557681,0.682031545920735,128,0.207200267852778,0.162841850955675,0.222618584840914,0.238333333333334,-0.006314375235021,-0.0109823645557681,0.682031545920735,-251,128,0.207200267852778,0.162841850955675,0.222618584840914,0.238333333333334,-0.006314375235021,-0.0109823645557681,0.682031545920735,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",11,0.164024960640285,0.142843607681443,0.0998679093197586,0.186666666666667,0.0356686234771728,0.0289065919379421,0.368739226924976,11,0.164024960640285,0.142843607681443,0.0998679093197586,0.186666666666667,0.0356686234771728,0.0289065919379421,0.368739226924976,-22,11,0.164024960640285,0.142843607681443,0.0998679093197586,0.186666666666667,0.0356686234771728,0.0289065919379421,0.368739226924976,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",3,0.148065862093222,0.135446340306432,0.18406029579079,0.149061185,0.160352207839264,0.420981013596491,0.736415419626183,3,0.148065862093222,0.135446340306432,0.18406029579079,0.149061185,0.160352207839264,0.420981013596491,0.736415419626183,-3,3,0.148065862093222,0.135446340306432,0.18406029579079,0.149061185,0.160352207839264,0.420981013596491,0.736415419626183,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",11,0.190479429068355,0.205614281198227,0.106670574561422,0.151923076923077,-0.002701517679197,-0.0149647513694222,1.29806764730592,11,0.190479429068355,0.205614281198227,0.106670574561422,0.151923076923077,-0.002701517679197,-0.0149647513694222,1.29806764730592,-22,11,0.190479429068355,0.205614281198227,0.106670574561422,0.151923076923077,-0.002701517679197,-0.0149647513694222,1.29806764730592,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",32,0.244268699156278,0.264657165672216,0.132887625972088,0.246771428571429,-0.0398752217961455,0.0146739156225858,1.61957858105343,32,0.244268699156278,0.264657165672216,0.132887625972088,0.246771428571429,-0.0398752217961455,0.0146739156225858,1.61957858105343,-59,32,0.244268699156278,0.264657165672216,0.132887625972088,0.246771428571429,-0.0398752217961455,0.0146739156225858,1.61957858105343,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",5,0.537907950316132,0.160609697277526,0.848512724433459,1.78285714285714,-0.193161336449173,-0.125445822102426,0.817921865906028,5,0.537907950316132,0.160609697277526,0.848512724433459,1.78285714285714,-0.193161336449173,-0.125445822102426,0.817921865906028,-5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",5,0.182342257283942,0.165098544189421,0.100579770457052,0.171249730527541,0.0190495224969076,0.0314454557080674,0.217634366596422,NA,NA,NA,NA,NA,NA,NA,NA,-4,5,0.182342257283942,0.165098544189421,0.100579770457052,0.171249730527541,0.0190495224969076,0.0314454557080674,0.217634366596422,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",55,0.196964789052651,0.191711655023835,0.0900442011342708,0.152777777777778,-0.0348703130370704,-0.0170504249136099,1.40085510617461,55,0.196964789052651,0.191711655023835,0.0900442011342708,0.152777777777778,-0.0348703130370704,-0.0170504249136099,1.40085510617461,-109,55,0.196964789052651,0.191711655023835,0.0900442011342708,0.152777777777778,-0.0348703130370704,-0.0170504249136099,1.40085510617461,"2012","Europe and Central Asia","Russian Federation","High income"
"Southsudan","Southsudan2014",25,0.283674334007957,0.252738875150681,0.201905838426508,0.313333333333333,-0.0155089868969001,-0.0106205086069143,1.18737337886493,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",7,0.299458364151258,0.301600527686883,0.114779900926224,0.148717948717949,-0.00647308702759383,-0.0142820871269147,NA,7,0.299458364151258,0.301600527686883,0.114779900926224,0.148717948717949,-0.00647308702759383,-0.0142820871269147,NA,-6,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",6,0.228158015577831,0.176050228727219,0.151200049674183,0.211842105263158,-0.0309342777350171,-0.0285873142189913,1.26515150461534,6,0.228158015577831,0.176050228727219,0.151200049674183,0.211842105263158,-0.0309342777350171,-0.0285873142189913,1.26515150461534,-6,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",6,0.25010146213962,0.247919129456579,0.0876289389598162,0.155023923444976,-0.00499132785167817,-0.00674376125750831,0.583333333333333,6,0.25010146213962,0.247919129456579,0.0876289389598162,0.155023923444976,-0.00499132785167817,-0.00674376125750831,0.583333333333333,-6,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",11,0.269571996205381,0.268421052631579,0.0257430978252773,0.0330206378986867,0.00199939596865195,0.00171975099770874,0.477849916040114,11,0.269571996205381,0.268421052631579,0.0257430978252773,0.0330206378986867,0.00199939596865195,0.00171975099770874,0.477849916040114,-11,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",11,0.48757464727055,0.43118175450699,0.362127245542662,0.714906832298137,-0.143901998791344,-0.0711771661271042,3.07424397827698,11,0.48757464727055,0.43118175450699,0.362127245542662,0.714906832298137,-0.143901998791344,-0.0711771661271042,3.07424397827698,-22,11,0.48757464727055,0.43118175450699,0.362127245542662,0.714906832298137,-0.143901998791344,-0.0711771661271042,3.07424397827698,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",36,0.144517075431434,0.1,0.130556404808664,0.143333333333333,0.00983700620524682,-0.0314599872269352,1.14285714285714,36,0.144517075431434,0.1,0.130556404808664,0.143333333333333,0.00983700620524682,-0.0314599872269352,1.14285714285714,-72,36,0.144517075431434,0.1,0.130556404808664,0.143333333333333,0.00983700620524682,-0.0314599872269352,1.14285714285714,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",7,0.309024683854144,0.354253710052504,0.141435671947872,0.157142857142857,0.162251282857608,0.166448357787889,0.0385110739353047,NA,NA,NA,NA,NA,NA,NA,NA,-6,7,0.309024683854144,0.354253710052504,0.141435671947872,0.157142857142857,0.162251282857608,0.166448357787889,0.0385110739353047,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",9,0.158866314893312,0.127984472139269,0.125913104195618,0.232249173805628,0.0337136236769735,0.0494874698944888,0.501617904692742,9,0.158866314893312,0.127984472139269,0.125913104195618,0.232249173805628,0.0337136236769735,0.0494874698944888,0.501617904692742,-9,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",18,0.119880337908305,0.04,0.206979622129015,0.1425,0.0102653839220837,0.0168827893129358,0.677513882590835,18,0.119880337908305,0.04,0.206979622129015,0.1425,0.0102653839220837,0.0168827893129358,0.677513882590835,-36,18,0.119880337908305,0.04,0.206979622129015,0.1425,0.0102653839220837,0.0168827893129358,0.677513882590835,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",19,0.160629464841687,0.0257306968472826,0.224925379509698,0.390012986468937,-0.112887939125157,-0.0595149841690765,3.95163741233522,19,0.160629464841687,0.0257306968472826,0.224925379509698,0.390012986468937,-0.112887939125157,-0.0595149841690765,3.95163741233522,-16,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
