"countryOnly","country","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Cameroon","Cameroon2009",2,0.286699893857585,0.286699893857585,0.354874994019277,0.501869029489132,-0.139408063746981,-0.139408063746981,2.25,3,0.203206324795976,0.194716229158549,0.107039653396497,0.107351124016558,0.0888280686294054,0.0634234912641308,0.284973196013053,1,0.522599064923945,0.522599064923945,NA,0,0,0,1,0,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",37,0.560185259484428,0.564282218229257,0.16571363765062,0.13495213914022,-0.0253631569137214,-0.0344893470230165,0.845911174523322,54,0.431512662776065,0.453096984934007,0.238063960968862,0.371297214598181,-0.0112193915916057,-0.0073108458178929,0.567541467408572,35,0.649301783454277,0.618328126870415,0.328959520401563,0.395406070549631,0.103048451672279,0.0948540201064968,0.463203470525249,3,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",1,0.293873417721519,0.293873417721519,NA,0,0,0,1,7,0.388784940484287,0.333679436820147,0.241086848435583,0.429011506750023,-0.0737496644373569,-0.00967822879804935,0.942930614356107,137,0.312866902894571,0.298507462686567,0.222019629828701,0.256811913954771,-0.00861181140782268,0.0192808513448317,2.27654855451576,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",44,0.502783501535082,0.449447967275403,0.443356919254069,0.672568850618474,-0.00443287983835146,-0.0539077202763976,1.28300399387538,34,0.505329761259481,0.528820533350968,0.27260490611112,0.454385992470534,-0.115957288519595,-0.0365079944564491,2.2113215772988,30,0.719160750560199,0.866979698986337,0.273018223845087,0.277638753023788,-0.128156055639427,-0.0736968543419933,0.978375935932348,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",8,0.616706108399382,0.545831915104956,0.157921323144371,0.158821278224264,0.0131850893681722,0.00707581447890683,1.13079056908152,9,0.52122270374021,0.432612114403645,0.34603878766074,0.394151303242212,0.194376750939786,0.197302004045094,0.140495030033129,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",1,1.2,1.2,NA,0,0,0,1,1,5.45454545454546,5.45454545454546,NA,0,0,0,1,3,0.355769461725388,0.410958904109589,0.0898867373565282,0.151501568803227,-0.0131095138405303,-0.0142605982299467,1.03060588663652,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",2,1.06650767416313,1.06650767416313,0.154348989949513,0.21828243492519,0.00606559430230146,0.00606340097014417,0.946972171212446,8,0.533086040827582,0.617431287281318,0.20388864674645,0.412607346467489,0.05175600393976,0.0507772281856476,0.993095016353727,1,1.14649681528662,1.14649681528662,NA,0,0,0,1,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",4,0.247007485555719,0.238752400912023,0.286175544325529,0.525624663206557,-0.0968748120683547,-0.101865397343485,1.56318134210327,2,0.542474049322891,0.542474049322891,0.0309914130584012,0.0438284766642976,0.00763781718610262,0.0109571191660744,0.801019683574503,1,0.00429897970881577,0.00429897970881577,NA,0,0,0,1,1,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",2,0.373026456562985,0.373026456562985,0.0524730103332097,0.0742080428717687,0.000904976132582544,0.000904976132582546,0.976190476190476,1,0.159014557670773,0.159014557670773,NA,0,0,0,1,2,0.414463445980223,0.414463445980223,0.102286629671982,0.144655138931551,-0.0561511617205351,-0.0490613583089528,2.45578181266634,3,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",5,0.179871687018602,0.0119021783277277,0.25316695478696,0.458084230146579,-0.0781940414816135,-0.0697019867902427,1.17102623301185,4,0.266979122865792,0.152308812424335,0.296898378324974,0.618777065002312,0.012452706561321,0.0134775917723414,0.740963855421687,15,0.421470150924274,0.415646678496497,0.281466441207284,0.442032132001737,0.122413644142619,0.112727398233885,0.281539373710753,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,0.680272108843538,0.680272108843537,Inf,0,0,0,1,6,0.315979144102874,0.347563357678256,0.192686130117115,0.436801722977521,-0.0189924592022688,0.0175627724460997,1.94849509400072,3,0.344507842939223,0.371254887229979,0.224240762519288,0.490167563868762,0.119378808776876,0.134175504836078,0.181066990326771,1,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",24,0.267538458553711,0.194461653423255,0.181344301587087,0.248525073746313,-0.0587367275370173,-0.0521001049556458,1.27896164405094,9,0.597105365185448,0.519194705071865,0.506584938346183,0.746861011151347,0.109508284732767,0.0470525569058134,0.682207239914907,31,0.130468219105983,0.297407555784826,0.517572891799394,0.290730758895405,0.0871511741311656,0.0486560241328524,1.37292749868293,9,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",NA,NA,NA,NA,NA,NA,NA,NA,5,-2.24252180453798,-1.55432637427295,3.12664933960341,4.65727061753552,1.14786920503553,0.61689804363651,1.38968592212659,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",1,0.216450216450216,0.216450216450216,NA,0,0,0,1,3,0.000579504592158574,0.168858634690038,0.737326113678956,0.451172724454517,-0.333288489656861,-0.358844574065945,0.366064935942449,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",NA,NA,NA,NA,NA,NA,NA,NA,4,0.76795137487093,0.336757886791792,1.01173785780245,1.48870662854027,-0.389303415987035,-0.418265131273989,2.47329362366956,1,0.11246174481875,0.11246174481875,NA,0,0,0,1,2,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",2,0.356148738947859,0.356148738947859,0.33716112383848,0.476817834037332,-0.153327881118137,-0.156198945632919,2.95208260056342,4,0.586347152382948,0.3410440582263,0.518024426821837,0.959616482424617,0.037127326588584,-0.0186880813493794,0.946400545911657,7,0.561624451373959,0.456139145001964,0.210440697554078,0.418606527380997,-0.0366354521930102,0.027228808568008,0.742152035015088,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",NA,NA,NA,NA,NA,NA,NA,NA,2,0.323328233274039,0.323328233274039,0.21911413863996,0.30987418657233,0,0,1,3,2.95383003323581,0.0729898096661932,5.12714196955565,8.95727616097653,1.5654163552327,1.60494218298024,0.6,0,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",28,0.239899198158512,0.15488049445714,0.217302306545737,0.290220782486411,-0.0165657416574787,-0.0220812939586489,0.594435320669148,8,0.270774740749641,0.171418433580713,0.271471836656291,0.55053983618764,-0.0769728203141608,-0.0639597770033067,1.57367518974714,6,0.457187446513357,0.419534390410048,0.22090814386668,0.311342592592593,-0.0618736792932695,-0.0566326702332992,1.38363074817519,2,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,0.481680144984294,0.421749281050758,1.56109376122922,3.43794224517116,-0.561980056120132,-0.50073011522741,0.374455398639213,9,0.652227055686096,0.692866825067588,0.246785785269949,0.209115494750239,-0.0288140222414496,-0.0751724562709358,0.921378134889724,1,0.359281437125749,0.359281437125749,Inf,0,0,0,1,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,0.567408079891058,0.567408079891058,NA,0,0,0,1,5,0.480868980828189,0.535805167106141,0.165307837012117,0.155659969444525,-0.0997942409642134,-0.0978500190812512,NA,5,1.75948283811632,1.77463121438471,1.3900566654743,1.81248538695347,-0.562097286258507,-1.33333494279407,0.763223998747511,0,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",240,0.350743002908991,0.336257653491913,0.229480243541398,0.304761904761905,0.0650939544394926,0.0375488813298606,0.406683099852128,19,0.267161402063451,0.262140298170936,0.157808643325131,0.248930710008555,0.0349105198814018,-0.00586652180093135,0.739769786323368,142,0.390682221192939,0.350939415008616,0.251839996943134,0.390433096315449,0.00364342850498916,-0.0423715075112561,0.794566634130442,2,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",2,0.0597625968992248,0.0597625968992248,0.00909235173095491,0.0128585271317829,0.00141130175836642,0.00141130175836642,0.82,3,0.279081970539918,0.251305206716523,0.139158237755859,0.250184813602281,0.00505618582648933,0.00494315083106564,0.943072750759264,9,0.347909485437061,0.437422282057214,0.296472107784951,0.424908424908425,0.232420844630214,0.252565962802616,0.337802905106539,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",29,0.42967391135879,0.340844663800736,0.36731927178237,0.837166191567129,-0.0125861942685084,-0.0183935749106405,1,5,0.395010518316613,0.371859266738662,0.202204487335173,0.284461152882206,-0.0392845198866911,-0.0699432165399955,0.75,NA,NA,NA,NA,NA,NA,NA,NA,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",2,0.328684928849767,0.328684928849767,0.0250542405045421,0.0354320467164808,-0.0116667918230024,-0.0105269124302588,1.99932899318019,1,0.447591145833333,0.447591145833333,NA,0,0,0,1,1,0.753768844221105,0.753768844221105,NA,-1.11022302462516e-16,0,0,1,3,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",1,0.487804878048781,0.487804878048781,NA,0,0,0,1,3,0.0620421506425849,0.0627865961199295,0.0370394932879609,0.0412698412698413,-0.0289910309820839,-0.0212647914449707,2.66666666666667,7,0.551678022522712,0.493319997998183,0.188097920930602,0.251193433035636,0.0449280820571432,0.102616464401756,2.64909338168631,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",3,0.50031633952312,0.477611940298507,0.399344010530596,0.826321228048765,-0.313343076499221,-0.324071385660131,3.75,1,0.612244897959184,0.612244897959184,NA,0,0,0,1,5,0.0332933469554982,0.0197731887657731,0.0661268186134781,0.008181049060719,-0.021607864534395,-0.0406501207765878,42.0738819753392,4,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,1.6,1.6,NA,0,0,0,1,2,1.34605042016807,1.34605042016807,1.02179900918352,1.44504201680672,0.0802801120448179,0.0802801120448179,0.9,1,0.0760938490805327,0.0760938490805327,NA,0,0,0,1,2,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Lithuania","Lithuania2013",1,0.389485440724701,0.389485440724701,NA,5.55111512312578e-17,0,0,NA,1,0.348228043143297,0.348228043143297,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",29,0.514440457161137,0.56385817026793,0.230585648468923,0.320261437908497,0.004130452967907,0.101784316909137,2.06282286367582,68,0.407915143921028,0.353435092302361,0.294376361492468,0.516910879875416,-0.0362132033205432,-0.0635877064922788,0.617679212126575,58,0.559376053911993,0.584761651922435,0.312278604122657,0.471052631578947,-0.0132727693528375,-0.0843340268099741,0.700862400288815,3,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",NA,NA,NA,NA,NA,NA,NA,NA,1,0.573018991486575,0.573018991486575,NA,0,0,0,1,5,0.383125818322543,0.344393123336736,0.21356073678314,0.212648184376412,0.172118165825105,0.172521964977392,0.1545702071246,0,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",1,0.175675675675676,0.175675675675676,NA,0,0,0,1,2,0.404159828575041,0.404159828575041,0.0193600847339186,0.0273792943994001,-0.0115710807117107,-0.0101184348867348,3.16631218459427,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",2,0.456095906106722,0.456095906106722,0.0340135490280263,0.048102422339877,-0.015682218480334,-0.0151019232927521,2.57694528941633,2,0.0893008361501512,0.0893008361501512,0.00300907208788154,0.0042554705568404,-1.53074480461885e-05,-1.53074480461884e-05,1.00724637681159,12,0.516741740698794,0.60162386621883,0.32283583982219,0.482674081589545,0.0528246834285493,0.0293354973246718,0.475469940264742,0,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",1,0.869565217391304,0.869565217391304,NA,1.11022302462516e-16,0,0,1,7,0.395455562728315,0.380360739378668,0.189996812783054,0.374386887145843,0.0861969346688387,-0.0350792310052684,0.290137125335563,8,0.524679272024881,0.553703487437693,0.194132819748018,0.278780052413689,-0.0230072634592498,-0.0388667094938159,1.14285714285714,1,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",NA,NA,NA,NA,NA,NA,NA,NA,1,0.0347270454229754,0.0347270454229754,NA,0,0,0,1,2,0.596630284130284,0.596630284130284,0.788022240121702,1.11443173943174,-0.0619128744128744,-0.0619128744128744,1.125,2,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",10,0.214881866898332,0.111783721332644,0.188735106406312,0.360283228433913,-0.00964019894105699,-0.00577827002155094,0.376437647540073,7,0.27111350313864,0.34366400358637,0.213478228592808,0.358658766955358,-0.0372074632206722,-0.0495748000275208,0.979443080559204,38,0.321849772386826,0.222980958354364,0.498707916633349,0.576467015044601,-0.0553538348164287,-0.123744517011592,0.452810164420003,5,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",2,0.415004853672496,0.415004853672496,0.0411067101959439,0.0581336670636443,0.00344584629439601,0.00443392375909151,0.92277164115709,NA,NA,NA,NA,NA,NA,NA,NA,14,0.245325315344779,0.181722912536785,0.273400530396697,0.264335174468772,-0.0213884432070264,-0.0212686427290993,0.707916170496938,0,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",3,0.325168935497712,0.0627490352335833,0.445069961349577,0.65924386381631,-0.251730726134488,-0.180046445848994,5.0348866242288,NA,NA,NA,NA,NA,NA,NA,NA,3,0.346047159275398,0.205874540152195,0.445133569133695,0.677693273277708,0.332832446792596,0.228237655057937,0.216016349442461,0,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Peru","Peru2010",34,0.443486356105298,0.32615817813224,0.291929753782473,0.40124193933604,0.0583032641005676,0.0623373657539749,0.444550547645721,35,0.410251086864592,0.400809917086635,0.243417574242562,0.354060536036272,0.0345003590613481,0.0664855171827195,0.989819788813617,24,0.433363131229454,0.31848235753102,0.342880353784781,0.575200918484501,0.00340493429703183,0.0852961714157454,2.76161337333884,2,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",1,7.77777777777774,7.77777777777774,NA,0,0,0,1,8,0.482769998774366,0.726699016241388,0.446276093732448,0.795580258487912,0.110930542875743,0.145986868969476,0.386115480630415,4,0.579577325048153,0.658512590108337,0.246005963811609,0.301996245115408,-0.00800446108625377,0.0313624187139793,1.03608361027369,2,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",2,0.336759904794358,0.336759904794358,0.246494147616845,0.348595366605338,0.137926771974032,0.130723262477002,0.53836015546064,7,0.217531143891928,0.155668240131924,0.170196343736755,0.278186775092244,0.0270575194225376,-0.0654129172786866,0.288856360689419,1,0.533691293461087,0.533691293461087,NA,0,0,0,1,2,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",23,0.487706879786872,0.415798988532674,0.347346386578845,0.558893261190362,-0.101480206581763,-0.102407175515983,1.77406544551445,1,0.420338983050848,0.420338983050848,NA,0,0,0,1,29,0.416933605134956,0.421166422311821,0.332478079416003,0.361361771944217,-0.0623843912071643,-0.0515431682541251,0.555802304222439,6,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",1,-5,-5,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0.498620689655172,0.498620689655172,0.0263336318510851,0.0372413793103447,0.00465517241379308,0.00465517241379308,0.8,2,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",3,0.49142514870583,0.476878460110451,0.334105463670438,0.505924495506884,-0.074333197099839,-0.0523557092626268,1.32565222661749,3,0.872531850406099,0.874275916609771,0.188339839334909,0.255921085732241,-0.107066691327312,0.0166819049835531,1,1,0.635998213488164,0.635998213488164,Inf,0,0,0,1,1,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",3,0.64271926556455,0.678653077281935,0.188808577973788,0.371032151532352,-0.0746706608872921,-0.0744143262501258,1,9,0.612430562518373,0.495958925416752,0.357646000351262,0.229297833738794,-0.00107236649318742,-0.0322488213920538,1,4,0.282231301446065,0.32843896219471,0.258213591109166,0.51558846980283,-0.0870241455814465,-0.065254488397911,1.00829277906223,0,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",4,1.05461630018331,0.976321207961566,0.909461286956077,1.46906249185512,0.143960530037348,0.143960530037348,1,2,0.352380952380952,0.352380952380952,0.309780113662678,0.438095238095238,0.113904761904762,0.113904761904762,0.657894736842105,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014","Sub-Saharan Africa","South Sudan","Low income"
"Sweden","Sweden2014",32,0.563708605690765,0.582785334316864,0.190136279135743,0.203283906951959,-0.05073122348733,-0.0396508124996549,1.43617847551591,52,0.572170340049906,0.572855978816554,0.129277718758405,0.154214559386973,-0.00597152328774788,-0.0151743944761935,0.890259305907002,12,0.589225705142479,0.632978387737424,0.129560614389164,0.119887030990455,-0.00884885840144906,0.0313103468561673,0.483429112249678,0,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",1,0.490909090909091,0.490909090909091,NA,0,0,0,1,4,0.38557835758515,0.397148137027188,0.0760391764130856,0.126270325203252,-0.00385035607284149,-0.00151944512403358,0.804455023068337,3,0.157774798184129,0.083960895573282,0.201543313950703,0.31551024504954,0.0509919820016245,0.00938656178041905,0.695705079555281,0,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",1,0.489130434782609,0.489130434782609,Inf,0,0,0,1,6,0.623950467985718,0.654438286726392,0.0955097025454866,0.113457797066747,0.00159877017614285,-0.0268793872057098,1,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",2,0.282573667300494,0.282573667300494,0.141494308815527,0.200103170525526,0.0791641841563746,0.0714654180448306,0.51052401122251,10,0.303758798340004,0.247818499578376,0.133740356336417,0.231341614525936,-0.0276168055995754,0.0101719696500691,0.485810329709934,3,0.660417676934285,0.70408268080361,0.156432233991718,0.320545609548167,-0.00887422794852167,-0.0120096430532903,1.55499601203931,1,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",3,0.0761420199786227,0.0713482259151343,0.0708892001510291,0.103968698889521,-0.0310608703296597,-0.0221293915247389,1.27307742658343,10,0.23729911521196,0.235326349132569,0.249561829862192,0.253663003663004,0.126725204220467,0.204071759030486,0.486469209576978,30,0.378300694728964,0.390378781386691,0.248976903305274,0.464852980310385,-0.102753294150382,-0.0777950539911733,1.02101326227569,4,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",2,0.38204633537666,0.38204633537666,0.36656881760962,0.518406593406593,-0.293300183950998,-0.249662071057777,22.3368945873425,3,0.0259816797229031,0.00511247443762781,0.0361465238676818,0.0626076158558259,-0.00992310251309659,-0.00992310251309659,1,1,0.412979351032448,0.412979351032448,NA,0,0,0,1,12,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",1,0.923076923076923,0.923076923076923,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,0.7420741359736,0.740972942253709,0.293848898042553,0.351411396925817,-0.160796728443905,-0.151543557477079,2.27272295579271,1,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",3,0.453810233422484,0.572687224669604,0.31742989871115,0.529889183705322,0.0554284517915964,0.0614964324183454,1,1,0.681942171303873,0.681942171303873,NA,0,0,0,1,1,0.610354460632632,0.610354460632632,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Uruguay","High income"
"Venezuela","Venezuela2010",4,0.363736877790023,0.365695563661052,0.0674679459683734,0.109642890972814,0.0199147182828609,0.018894785424616,0.433738441621645,5,0.519750208755198,0.538463611848103,0.252897073891365,0.262720159724095,-0.0926998938191641,-0.075647499008785,0.889562154368736,2,0.578581991865422,0.578581991865422,0.122022409196327,0.172565745998885,-0.0554675612139275,-0.0554675612139275,2.8,0,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",14,0.381644753393332,0.38132340770326,0.23203110884098,0.298120683193233,0.0373949421288025,0.0294160846843786,0.790026666179546,22,0.168858193448548,0.14972916296171,0.15048372625925,0.235707493774055,-0.00945732203142995,-0.00701658336803915,1.34598938239644,30,0.402173073052032,0.387739500104101,0.270750969877966,0.325328759291023,-0.0567974306157637,-0.103584358937923,2.58348604344164,6,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",2,0.17726248958224,0.17726248958224,0.0782668085992953,0.110685982204783,0,0,1,7,0.727958134601065,0.719817575047033,0.477202601555357,0.678943563358836,-0.260242649717124,-0.153216218051274,2.64285714285714,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",4,0.340146325826271,0.343741377149579,0.322448784918156,0.424344083835278,-0.048664139879078,0.00324310445390098,1.19750343579487,6,-35179341003812.7,0.0249794084270221,50963857197006.8,92021729093434.7,12960568796661.3,5935354043694.14,1.09591560366558,2,0.527316225507422,0.527316225507422,0.229152510106643,0.324070587644652,-0.041128930737934,-0.0405088234555815,1.28160617219008,0,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",3,0.268782107680572,0.244519682691504,0.123229472078309,0.183924381134944,-0.0173377003187176,-0.0204029761453914,0.955575004612531,7,0.234294049246721,0.173182392981861,0.220258364877025,0.278159682737651,-0.0705712108706797,-0.0803390095570918,1.0785562278101,12,0.317140938520013,0.335250184102139,0.178500038008677,0.275590188625117,-0.0587295614128815,-0.04836728726178,1.08782270073272,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
