"countryOnly","country","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Cameroon","Cameroon2009",3,5126.78463489447,5233.61595028519,1241.28584876779,1635.09734607354,409.880509229633,307.673352299582,1.08503978356736,4,11518.9582302707,9973.16698129628,8241.47741264018,14381.2258920408,-2162.20271625621,-720.920971157559,3.08368428872142,4,19144.0951137745,13724.2198010574,12897.8445852604,23822.9438348594,-2978.37509994461,-3096.31136753463,0.33187003284022,2,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",16,19063.0108092458,18279.7313073453,8928.25152326202,12098.0198086144,3007.64808770983,4555.45097934034,2.58514442985354,1,11377.088002982,11377.088002982,NA,0,0,0,1,5,37531.6280283383,37165.1370216244,16008.8546839998,26803.7401058912,-891.712902091929,-423.17651641354,0.980838853456156,6,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",1,45407.5036803869,45407.5036803869,NA,0,0,0,1,22,24657.9563370956,19189.2454994049,16499.1341852405,27662.68815278,3027.73094153591,9305.13672793697,0.219012171937654,NA,NA,NA,NA,NA,NA,NA,NA,3,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",8,13361.731960563,11392.3315556989,4997.15141623266,6029.0414439205,1446.95164552608,1745.51880241578,0.622042983967234,1,17912.3028366428,17912.3028366428,NA,0,0,0,1,1,8755.06424843239,8755.06424843239,NA,0,0,0,1,8,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",4,22012.5464570562,12533.5597758108,23486.8841939063,45236.1383642338,-3836.74951375823,-2720.83411181314,1.06532803636639,1,19685.9434306343,19685.9434306343,NA,0,0,0,1,6,13427.7240523285,14472.5586530593,6836.03209779507,11942.8695759072,3198.34233035609,3691.11276553062,0.653307485054301,7,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",2,2145.45257376144,2145.45257376144,2364.32832894724,3343.66518870011,-455.954343913651,-455.954343913651,0.785714285714286,5,2724.72662530016,2026.84537190476,2375.52789895121,2139.25162252238,-658.836327707447,-763.786451907352,0.56425785575125,1,1151.38650167251,1151.38650167251,NA,0,0,0,1,7,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",1,10729.8953226076,10729.8953226076,NA,0,0,0,1,5,7693.41808987584,6716.90201474035,5611.19336879795,5261.1099646334,-189.984991020291,-1216.83852742142,0.407426095968285,7,22194.6027628806,19730.0055378354,10325.5616521489,16303.9028798745,-6128.70268152662,-5913.95061542947,0.27914118452843,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",1,1632.9712044987,1632.9712044987,NA,0,0,0,1,2,792.310043460106,792.310043460107,1457.18762097396,2060.77449650357,-614.895246664595,-801.412304195831,0.680127988938075,2,68715.5287453806,68715.5287453806,94145.3613019491,133141.646787732,55598.4206088579,55475.6861615548,5.98671261969154,4,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,4052,4052,NA,0,0,0,1,3,15498.1481481481,19450,11945.2148761006,22888.8888888889,-1917.19576719577,-1917.19576719577,0.666666666666667,2,18937.9080095863,18937.9080095863,1329.36074863071,1880,-408.050679144181,-402.857142857143,0.579391060770331,4,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",23,11830.2262063119,4333.77488885203,14701.434717783,12628.3504391179,4386.50757164747,785.760920149357,1.24342560802961,10,1720.97916126296,1758.0019865506,1743.499557124,2043.62563828994,431.786828401873,2705.86667405815,0.491001500345262,3,60173.3215690519,60325.6069709107,28736.8636556948,39705.0849473965,-15091.0383085104,-17104.746214763,0.533160086120004,22,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",1,-164.667412547871,-164.667412547871,NA,0,0,0,1,1,15334.2460064341,15334.2460064341,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,51,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",3,12566.5391594036,12857.9871477832,3784.5989294497,3635.73766355741,561.003100837853,1537.50926247054,1.34781041717664,1,10096.9498040067,10096.9498040067,NA,0,0,0,1,1,30902.257982453,30902.257982453,NA,0,0,0,1,5,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",12,4462.89082046517,2742.46422626937,3869.9282781169,5527.51728764891,1327.85538379887,1102.11582552838,1.59627642348877,4,4315.56165936204,3831.15396598091,5309.420136687,4186.71132475427,555.798645500692,474.986041090751,1.43179257212483,5,1208.29566635722,1007.47749989696,1760.97267490018,1864.8450767205,1732.90077066264,1598.22114390043,6.09575672992416,41,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",2,5073.08475143589,5073.08475143589,869.275239302682,1229.34083285697,-323.443721787118,-351.240237959134,0.680754164980437,1,729.844540968574,729.844540968574,NA,0,0,0,1,1,21746.3292113784,21746.3292113784,Inf,0,0,0,1,5,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",NA,NA,NA,NA,NA,NA,NA,NA,2,10368.7178229958,10368.7178229958,11099.4442230479,15696.984555038,0,0,1,5,11278.6887301636,9693.42297121738,3467.44755682496,5934.51526790335,39.758299949262,169.439250286483,1.7693674955648,3,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"India","India2014",72,6506.54978236456,5266.92666163096,5114.10913683922,5757.59768962382,-158.302687527063,1061.62153201091,1.03225040483765,32,8609.79501835274,3796.51780042144,11106.2076442076,9139.82945638796,-42.9064025944659,1919.38838585894,2.18311607093846,1,30559.9961998678,30559.9961998678,NA,0,0,0,1,42,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",1,3747.91952679467,3747.91952679467,NA,0,0,0,1,6,1431.00890841119,1186.73029532795,688.526811067762,825.096516896942,37.0124047339259,377.024231715759,0.833333333333333,1,44589.5988064296,44589.5988064296,Inf,0,0,0,1,4,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",4,17013.3556122167,18762.4977101076,19726.8104107187,28341.9859429638,-8840.39128631574,-12887.7964337918,0.683972574565935,NA,NA,NA,NA,NA,NA,NA,NA,2,-24507.2336244645,-24507.2336244645,49883.109631927,70545.3701748151,14524.0468006972,14524.0468006972,1.7,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",5,10966.453487537,10394.1193529442,3643.74795951268,5363.59625017179,2287.000689919,2209.08909221354,0.751709143940186,4,10061.9556202599,9905.32397263316,1551.21764220207,2584.9283261434,80.4328000910255,141.586274096332,1.61706348334158,4,19276.5011762005,14224.3011191435,17911.2259019777,23129.2375529515,20429.6415474289,27508.7704868361,0.892713827628476,6,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",1,10521.9906002036,10521.9906002036,NA,0,0,0,1,5,6727.5400969989,5280.16744741167,5186.72029283516,10398.5963468012,-414.144003496455,603.975014379686,1.0646942800789,2,17453.2067894308,17453.2067894308,21022.2634101718,29729.9700264447,11666.67098234,10118.183076227,2.22925411688731,4,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",4,59163.898219166,48016.1896859001,40778.9839050691,58390.6232019068,-5783.8450920234,603.198619919702,1.88915691261395,5,4188.82010224935,3599.16735920742,2716.03790754634,4130.33671998419,-438.697516393901,-707.411737082993,0.380603469601285,1,18173.8672202853,18173.8672202853,NA,0,0,0,1,4,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",8,17934.0080599072,17667.204176949,9208.45443862605,17272.8759394011,3994.37135533056,7570.09438953497,1.14045255862749,1,22677.1300450159,22677.1300450159,Inf,0,0,0,1,7,33322.5337170474,24260.3530476181,36441.6798024641,20706.2193107718,5037.28784564494,-4455.72123018755,0.926401057691969,15,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",7,3615.6068895529,3660.64405310534,2999.11273226992,565.482096506611,1006.41217811249,2734.91433829616,7.36885118957677,NA,NA,NA,NA,NA,NA,NA,NA,3,1932.44508104838,1933.66998261749,1206.06977566471,1667.43610058887,-120.601575558672,239.319036555891,0.860873404909518,8,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",1,3798.67749289752,3798.67749289752,NA,0,0,0,1,6,8348.05650831601,7440.05796492305,5606.77664332958,8416.47681714761,3174.52863612194,3441.4779873078,2.20868190530818,1,88563.4524058394,88563.4524058394,NA,0,0,0,NA,5,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",1,12175.116555989,12175.116555989,Inf,0,0,0,1,2,4704.59494326221,4704.59494326221,654.394151868395,925.453084709923,-198.725070485082,-190.534458616749,0.662001312979731,1,6883.5353408176,6883.5353408176,NA,0,0,0,1,8,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",2,12681.2964628928,12681.2964628928,5836.14286264969,8253.55238830613,2676.58610089959,2476.06571649184,1.78029028665049,4,15249.5404255952,11999.5225425653,13696.6306784315,25927.4922674337,-2537.37051437262,-2854.63712047061,1.33114980765539,1,5417.15134057582,5417.15134057582,NA,0,0,0,1,5,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Nepal","Nepal2013",4,2471.8173151418,2676.67409947723,846.028111427898,476.165274656891,-592.638014488925,-516.870674855556,0.201635754934642,4,3023.92133776852,3253.36218615322,753.589151499684,937.450384480753,-353.702377710904,-275.053566349467,0.331676275399567,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",1,12145.2735622781,12145.2735622781,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,4567.11749907111,4567.11749907111,593.446214280419,839.259684774338,46.6255380430188,46.6255380430188,1.125,13,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",10,1575.54627161144,1040.23018019073,1547.87787841871,1670.17909615111,239.085273125411,386.517986684331,0.471915195707914,22,759.020603821204,373.01761560532,1062.24296015457,1524.59995720831,1045.26636834373,2364.37330114409,1.4,6,248.762659897753,277.625787640612,882.882256531335,469.853385249895,-237.72020869148,-175.657775870401,0.351341839726357,126,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",2,10333.050932028,10333.050932028,3316.5019730837,4690.2420699721,617.727856227634,670.034581424586,1.47087330115346,NA,NA,NA,NA,NA,NA,NA,NA,2,17950.8331695529,17950.8331695529,288.713828102157,408.303011346725,-13.8883805304225,-14.3768665967157,0.919641040548013,9,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",7,11503.5866696658,14030.0365860811,6332.45799582522,10086.3078025685,1675.83710672162,3495.09750018852,1.36941224350145,3,180524.348577165,149010.558770044,240994.903682528,376568.562845097,-95272.4174806049,-101001.616696973,0.083065431510479,7,27068.634192058,16491.1672890019,22827.4805512192,19532.5052902005,-2128.68539437361,-1701.91827565407,0.471409691837049,8,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",1,16852.1136282742,16852.1136282742,NA,0,0,0,1,3,8801.68117771555,8829.49909731795,928.475215117236,1076.32804174647,-965.154217296199,-628.943350833601,0.063207934814032,1,7709.71394088017,7709.71394088017,NA,0,0,0,1,12,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",26,19375.8961307347,19496.2209559187,9831.96946574441,16359.0974667204,-3394.71680540615,165.022683370047,1.11577667808855,1,10646.3995253383,10646.3995253383,NA,0,0,0,1,1,-2927.75986946802,-2927.75986946802,NA,0,0,0,1,76,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",1,14668.3961217112,14668.3961217112,NA,0,0,0,1,1,18710.4908368252,18710.4908368252,NA,0,0,0,1,3,36535.3478994458,36219.7849433313,15535.7669488519,20466.972783491,331.140356786979,551.982462961402,1.34146341463415,10,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",2,8117.75191657461,8117.75191657461,5558.60625689681,7861.05635639542,115.304143955039,119.10691449084,1.02518902812456,2,8795.40744142262,8795.40744142262,2207.65667991132,3122.09801779415,789.784405027885,930.62537068864,2.78777405881568,1,38111.5658167467,38111.5658167467,NA,0,0,0,1,3,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",2,15091.189674523,15091.189674523,3228.00991299246,4565.09539842874,-99.2412043136681,-99.2412043136681,0.958333333333333,NA,NA,NA,NA,NA,NA,NA,NA,3,17817.7939422604,13777.7777777778,8613.73891606688,15398.8603988604,1610.97032621723,1689.79785646452,1.03502747062389,1,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",6,15410.97970389,15877.3257917705,2762.11226062546,2695.81056466301,-502.476386431473,-666.724491861104,0.573834483710163,1,16939.8907103825,16939.8907103825,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",4,148112.601950271,127319.97967789,33750.541480498,59629.381235994,-1770.67746718989,-9744.76103400239,1.94063950494136,NA,NA,NA,NA,NA,NA,NA,NA,1,373546.576013472,373546.576013472,NA,0,0,0,1,1,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",4,5627.64688447451,5852.89181233205,3868.15076462304,7845.78192392935,3137.82385903243,2875.64643048409,5.47008588671893,1,589.908415333034,589.908415333034,NA,0,0,0,1,3,10585.5644877485,9980.73056542918,5122.6410982255,9864.035559401,3297.40629461648,3165.33750524194,1.36956914163792,11,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",2,24999.0476657091,24999.0476657091,118.938625767111,168.204617649866,40.8480271656007,38.974240674969,1.56374987366982,3,27195.605520717,26752.025952332,13627.5670647356,19981.0334739827,-396.159243394046,-2480.72080606476,0.906647561799719,2,14948.1145911924,14948.1145911924,0,0,0,0,NA,8,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Turkey","Turkey2013",1,22537.108720791,22537.108720791,NA,0,0,0,1,4,17519.664125503,19526.8873397608,13631.8540998986,20294.8012404749,2939.4196591306,-5083.15161561148,1.2199236348131,NA,NA,NA,NA,NA,NA,NA,NA,9,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",7,13440.5893402798,12143.9189737053,10490.2310365501,19206.1545218762,-190.21664106331,-274.156598748671,0.980840077567412,1,3340.73715298698,3340.73715298698,NA,0,0,0,1,2,4961.43687420824,4961.43687420824,3757.8369092844,5314.38392229619,-907.26931424637,-885.730653716031,0.724690660035271,5,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",3,13955.5843462698,13452.8343644065,11454.4803905618,14597.1394522448,-8054.22766486484,-7378.50916775257,0.102319456767992,1,2501.09533444486,2501.09533444486,NA,0,0,0,1,1,12700.3672177654,12700.3672177654,NA,0,0,0,1,12,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",5,18670.5515206845,18030.2189643248,14545.9397478549,22144.7123838417,3995.30700929032,10149.448916253,0.890325681480846,NA,NA,NA,NA,NA,NA,NA,NA,2,17250.4297333148,17250.4297333148,180.401301330998,255.125967012053,49.9159500675755,49.9159500675755,1.64285714285714,5,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",3,9425.57202511704,9408.84412126416,5098.68214803354,10201.0746772918,3132.78064417693,3134.44555903753,1,2,2017.27664394996,2017.27664394996,393.449949802004,556.422255125007,-108.031908873344,-162.28982441146,0.784761994717905,NA,NA,NA,NA,NA,NA,NA,NA,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",5,8078645.1321092,8111956.85498565,3237263.2800154,1490885.35515313,784604.777920892,658938.430384012,3.01193475796822,8,6136567.36584355,5547811.88670839,4296747.34793448,4529863.04561411,69289.21693051,104329.71544096,0.566666666666667,5,11524077.0575299,7549853.37542673,11897417.9699863,8460218.88912717,6719131.19180591,7063429.48915181,1.17262375786112,12,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
