"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Croatia","Croatia2013",3,43061.1758287071,38123.2062852725,17367.7076532368,33441.8940317268,-1606.73697987632,-1629.06404037259,1.19518596279563,5,33795.3377880195,32168.3882306614,20624.4990682677,14117.4756751772,5114.89996662623,5858.07440764272,0.940200469489622,2,17873.5909340146,17873.5909340146,7883.95636961035,11149.5980230607,-2437.54867654291,-2640.69426861964,0.721816887013287,2,"2013","Europe and Central Asia","Croatia","High income"
"Drc","Drc2013",6,2743.29683491688,2317.53246583356,1781.06891762892,3410.34105085128,14.7264398881194,-15.5094442752114,1.16666666666667,5,83955.022366393,7449.72631117282,118994.012927013,144304.694182106,-7654.51098098951,-7593.393628682,1.00310864990134,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",34,2422.23787907107,2516.52978806257,1164.9348067034,1085.92143391847,-28.2213702429435,75.2336130943708,0.618200134499758,15,10772.2811823266,11219.7450089816,8748.79813424381,11143.8781378933,-769.51118581863,-1.10375368666828,1.01372285662458,5,67194.5941939981,52501.568490858,68460.3468661691,105728.070212356,-7400.31948411777,-2174.87121840158,0.804137323943662,24,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",5,18673.4537787773,18071.7484032155,8019.01991083063,13529.5517725761,1580.46973086312,1425.73572122698,1.1212603501978,2,13639.0299442721,13639.0299442721,896.657626490094,1268.06537618756,104.430647158715,105.672114682297,1.21075451647184,1,60111.2536926177,60111.2536926177,NA,0,0,0,1,2,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",4,2803.40440022677,2870.6568898103,2205.65120698383,2214.15553101386,-507.869074782269,-507.869074782269,0.791666666666667,1,2390.86921215648,2390.86921215648,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",6,8628.36475849325,6555.75984937405,5503.04398404008,3525.96404822625,-176.299222630479,-186.257489207378,1.08540409733368,1,7950.90974223963,7950.90974223963,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",4,12484.2740120201,11828.8808536058,10355.8871761854,9715.15873724448,1370.07530124859,1270.28550725876,1.20117585465514,NA,NA,NA,NA,NA,NA,NA,NA,2,2972.94860617987,2972.94860617987,427.83943316927,605.056328905999,-9.67478480084824,-10.727949094078,0.975949965873183,15,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,6978.26264638768,2914.53410904319,8265.87607115466,15091.0776658024,1785.67435973025,120.960058692516,0.952935853485792,1,7020.72057036922,7020.72057036922,NA,0,0,0,1,2,31138.8456203377,31138.8456203377,11884.3831166117,16807.0557839501,-2028.43776702846,-2028.43776702846,0.805555555555556,7,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",3,27196.3898195818,3814.11566015636,40565.8298151988,70300.4549045245,-12431.4351738353,-12431.4351738353,1,6,12825.3217861928,14454.6067557942,9977.51716686862,18590.0494402223,1141.34831307933,1172.02583534027,0.84969345066664,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",6,20672.7404084096,23009.4987029932,8843.8475432756,0,-1643.67646983334,-1622.37371763682,0.468245220883342,1,12952.9147264433,12952.9147264433,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,12,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",50,6211.85469513296,4104.73680482993,5290.48138331449,5485.93170779343,91.1585924621814,192.435955215188,1.33333333333333,41,3532.12984481703,3701.93041312759,3232.53473923081,3357.48837173435,58.9715541942394,-110.845872677516,1.2068932107051,16,11190.4854938546,4998.56231406804,13779.9229844832,15124.68571267,-1832.69689987727,-64.2380001465547,0.907319099041152,37,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",13,1720.54523176037,1615.09251686774,2090.54757209575,3277.60758440089,-50.5701949043506,-55.8685597266098,1,5,3969.17304594298,1839.09652161663,3165.69662054783,5648.56692083357,795.300293763447,442.737797389755,0.913044517240005,4,4212.97379797261,4570.38922014233,2403.97832480125,3410.2101359462,-212.614549575318,-624.244308155857,0.834237587232888,26,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",7,16699.0672113863,15713.4323383704,13785.0530136229,11027.8028011156,-1060.92679227151,-1403.37623043517,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jordan","Jordan2013",1,5468.2466301058,5468.2466301058,NA,0,0,0,1,1,40174.8732007773,40174.8732007773,NA,0,0,0,1,1,38701.7945167488,38701.7945167488,NA,0,0,0,1,4,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Laos","Laos2012",5,-1621.28891275999,539.463403197791,8181.64760774162,13785.3425921809,11.788300532216,-591.878985175112,1.07317098624688,4,6274.85805141907,6417.83276427918,5292.71886939051,7927.48658662776,-939.465234930222,-861.782162616165,0.643354754552376,3,482930.029007457,371221.948668496,544233.109322327,963572.924995205,-36758.2264832616,-32917.4551112496,0.916573888909386,5,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lithuania","Lithuania2013",4,15851.1976074523,16334.5736778245,6417.17638080792,9418.48425376035,-44.0973473590987,-50.3311425911367,0.933665755805024,1,14648.6385866795,14648.6385866795,NA,0,0,0,1,2,18407.0253495094,18407.0253495094,839.886665383551,1187.77911304173,146.167148139265,153.97136650541,1.39672984979517,15,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",22,1060.36442877882,1131.60258699302,1123.11640661264,1028.27563974411,144.996646817794,113.290184819396,1,2,6273.82182355261,6273.82182355261,5980.34393131705,8457.48349532421,-1213.51883164265,-1189.33361652997,0.752480937602475,1,2265.93996592839,2265.93996592839,NA,0,0,0,1,11,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",5,7796.20244357537,7800.67842571021,2440.53570800417,3416.34306991108,-1061.51260154192,93.5681705116505,0.344645163069558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",4,6516.98588624743,6877.09008814159,3647.45833928626,6819.7989024767,42.4193213664502,405.253000136137,0.998459204413958,3,6745.61094945985,4894.56360593913,5289.95911076139,8835.99490199396,1112.9196298723,932.959820781184,1.2769538407716,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Myanmar","Myanmar2014",5,3961.22673812873,3972.11114016041,2000.55665437254,2350.84307266616,32.6286651650822,-102.623856678437,1.50882262184249,2,20598.5928358567,20598.5928358567,22483.9672224529,31797.131381945,-6245.971491987,-6114.83295806635,0.704023915953306,1,4553.27433518925,4553.27433518925,NA,0,0,0,1,3,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",6,3322.84940006846,2449.1958516108,1881.54420108954,2228.30468374592,409.539986950785,-67.8346875998557,0.950697537399616,1,2367.59956009954,2367.59956009954,NA,0,0,0,1,1,17409.7928546426,17409.7928546426,NA,0,0,0,1,5,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",15,191.624713796555,264.273918363744,281.071874081163,180.661124616796,42.2116608814996,49.4462653077224,1.739105510118,3,417.287215510976,410.441362531188,167.376157020308,182.067182389831,27.748814073972,24.5242326644701,1.48702585095978,1,36.3138328222253,36.3138328222253,NA,0,0,0,1,38,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",4,10742.0490279741,8221.80942714533,7368.84257414054,8296.28123614667,-1006.04891948109,-1640.00769187152,1.25961047408718,1,40218.3782078285,40218.3782078285,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Philippines","Philippines2009",4,25292.5483582147,21015.3610274616,26242.9614304379,46090.3097520903,-6219.33311379223,-3254.3778462967,0.851401224161806,4,3582598.94596755,1440200.37956253,4437610.10826874,6548611.53557016,-2066069.90530441,-930358.923655804,0.2779798939555,NA,NA,NA,NA,NA,NA,NA,NA,5,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",3,5176.15165723908,5154.02642567078,1922.64809812314,2552.86909906358,-193.259824565952,-728.81581898575,0.875,4,7972.96267137176,7988.06759243012,14906.3486189321,7275.73174315469,2162.99550064526,2231.68080049467,1,1,20813.4699317363,20813.4699317363,NA,0,0,0,1,6,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",18,8970.0872788683,6088.329625778,6517.31653044732,4650.1629142446,388.199771190337,168.351265288673,1.62261077546817,13,16334.5690764862,18371.1614858391,15133.1039470701,21844.3416927531,699.852349282216,-400.593505285451,1.5,4,20683.3407127396,8876.7016887156,23266.7487485686,41554.5518185965,-8092.30118149059,-5054.62137610497,0.644480553608759,44,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",13,1254.25636281698,1180.14807752248,1021.18982113115,1008.21732718703,-247.058202280778,-259.98204099982,0.4,2,7820.07650428245,7820.07650428245,5125.06980901682,7247.94323202048,405.966669653562,426.349601883558,1.15595991192502,NA,NA,NA,NA,NA,NA,NA,NA,8,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"SriLanka","SriLanka2011",16,2249.38391374426,2237.37767883619,1120.58522802397,1880.28637817009,63.5495060984024,132.091771735177,1.09931904544779,2,7692.87764074885,7692.87764074885,6383.5321323719,9027.67771744478,-2346.06598230973,-2233.16238273634,0.626125510597069,1,1529.04329079817,1529.04329079817,NA,0,0,0,1,7,"2011","South Asia","Sri Lanka","Lower middle income"
"Suriname","Suriname2010",4,15045.4711767336,11257.7703832371,14946.0536170575,12878.3202225825,-546.276195363818,-500.750846301934,0.753018727137017,4,10450.4130887328,10911.8852459016,6992.57359693094,9232.28922716627,-79.0514293148953,-79.0514293148956,0.9375,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",4,164849.113040009,172799.247052377,107686.195607671,185125.306032152,4524.81796567068,8410.94821283588,1.96818918090424,1,31891.3824014313,31891.3824014313,NA,0,0,0,1,2,253485.515989639,253485.515989639,112710.453446489,159396.651885247,-32816.9577410802,-32816.9577410802,0.708333333333333,6,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",4,4447.71237979263,1058.66827753697,6273.54373045865,11619.2651727015,846.174212151786,953.835306677948,0.961084081333224,2,309.306175311044,309.306175311044,122.719527597666,173.551620296639,-26.8976516772408,-26.9304238391337,0.764076240285088,1,8561.49644095264,8561.49644095264,NA,0,0,0,1,11,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Uganda","Uganda2013",4,1444.2028792868,1646.8143836489,1082.73942523783,1685.73452119067,-10.5764706500843,-9.18115195656529,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"2013","Sub-Saharan Africa","Uganda","Low income"
"Vietnam","Vietnam2009",6,4860.76334962628,4993.96934296834,2896.45224338066,2557.64007526692,-503.06872250281,-453.83037848153,0.600905044555494,14,7676.45355016037,4716.95885122864,10164.9072460287,15781.4193145432,781.458753665025,710.769237440902,1.91544066483745,10,10189.3982983336,8811.79342012181,8444.69035014158,16132.0025273988,-1793.22845035723,150.00549577825,0.59827529813684,7,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",5,11781.90271821,6779.48484871478,13088.3811739093,27469.375410125,4557.41030556312,4131.13855445492,1.27217926084995,1,710159.795163017,710159.795163017,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",9,6573934.04900951,3684532.71723919,6318107.49805313,7549490.48765109,989693.27016686,902494.585332029,1.14915034295243,1,30360733.113907,30360733.113907,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
