"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Egypt","Egypt2013",18,4697.23090518847,2913.26436554926,5441.11089396684,5604.89155313505,17.2895891841862,201.0582973672,0.987601101913521,15,20755.8934608322,12738.6342448939,20380.222614057,37546.0606625004,709.567841877952,-90.1421918442118,1.51750397239769,5,8863.033366335,8985.2941285662,1867.11598376591,2617.49122728682,-1014.66323089375,-742.994307260253,0.211267605558129,20,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",1,15334.2460064341,15334.2460064341,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,12276.8914565073,12276.8914565073,NA,0,0,0,1,51,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",7,16990.9732947194,14193.2486623517,9929.33655435193,20805.3081784463,1290.88647563285,1692.31835823044,1.09782747203959,1,23856.5189172156,23856.5189172156,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",11,4747.38972531565,1570.33279061573,7782.19620614663,3227.56181853523,-688.80464962499,-752.801559907082,1.19780383173276,11,5681.49122305018,3881.32609990918,5028.38223638295,7767.49796808371,112.950800638224,108.977245092556,0.811480551070462,1,3970.91759170181,3970.91759170181,NA,0,0,0,1,39,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",2,3246.31747839323,3246.31747839324,3558.83015745082,5032.94587484932,0,0,1,2,6916.86790654087,6916.86790654087,4855.53567872812,6866.76440944375,69.6352789447811,76.2973823271527,1.01577703705363,1,21746.3292113784,21746.3292113784,Inf,0,0,0,1,4,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",2,10368.7178229958,10368.7178229958,11099.4442230479,15696.984555038,0,0,1,3,10967.3475866779,9801.10446879263,3599.50056273817,6909.79364196682,-408.652175879917,-408.652175879917,1,2,11826.4758398339,11826.4758398339,4712.04902214843,6663.84363368918,155.194621927978,158.662943659266,1.04135188777843,3,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"India","India2014",31,6021.59590945839,3805.49929461071,5666.69675340788,4148.89634507173,123.86561355258,380.324283598397,1.06033733009638,54,7594.51245882377,6420.76946066194,7036.71323581979,7434.43853741177,388.992092400128,387.224733957338,1.08177541028573,16,4089.45666422611,2436.40058557308,3866.14145884245,2941.79933523391,520.581245223512,80.1855494211133,1,46,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",6,1924.83481360283,1479.74610478446,1213.36871801585,1483.2339569071,69.3494916789687,47.3397105972216,0.918204111470741,1,2493.99450951217,2493.99450951217,NA,0,0,0,1,1,44589.5988064296,44589.5988064296,Inf,0,0,0,1,4,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",4,27291.0319710012,32714.0349713563,13838.3744464257,23993.5879010692,-4647.88586363384,-4914.3129974163,0.510458049428464,1,4840.93503693126,4840.93503693126,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",5,10555.8045501587,10835.2738359491,2138.34313993879,4479.82186804121,229.307435430649,-121.021279312477,0.992873717216526,6,14768.2912606958,12662.0809083997,9327.89716427106,8869.25720668138,3029.46999388984,2927.94378707522,1.27770641124042,2,33227.452789691,33227.452789691,40570.136757209,57374.8376293761,5085.49699138597,5108.71841905404,1.17333333694935,6,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",5,6655.49109406658,5280.16744741167,5127.26872572091,10398.5963468012,-637.435168343282,16.3332172046112,1.0646942800789,2,10489.766251626,10489.766251626,54.1103338544372,76.5235680014812,16.4436753621463,18.1240029477192,2.04201355275895,1,38610.731470827,38610.731470827,NA,0,0,0,1,4,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",6,7609.52676064581,4724.56808945317,11859.0675809093,4866.58212461596,303.19248473168,2255.76762228288,1.07596980462834,3,13350.4617351062,16743.3886538656,8887.46595829814,15183.8928270307,-1428.1527938415,-1304.04695512742,0.693255694989841,1,41060.7974578328,41060.7974578328,NA,0,0,0,1,4,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",8,17217.4495251098,16634.0665364409,6999.0029597346,11436.3579558387,-149.098145439833,269.951149232218,1.5637370020696,5,35864.7130340605,29356.2103958995,29127.5363852615,16440.3466623118,12543.9647579231,11556.256759456,1.03372898100854,2,27887.9852093762,27887.9852093762,16136.9022815793,22821.0260612988,-2420.41185498624,-2420.41185498624,0.825,16,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",3,408.303963986877,171.134190973337,642.921569890018,1162.3522631953,-95.4098854780258,-82.872034502711,0.746511795176572,5,2138.01041602408,2096.74826835981,1099.78289526031,1667.43610058887,-75.7822680022428,-11.8413165496545,0.868746008653847,1,3955.07877656581,3955.07877656581,NA,0,0,0,1,9,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",1,3798.67749289752,3798.67749289752,NA,0,0,0,1,2,13883.3081535337,13883.3081535337,3976.77987121578,5624.01602844568,248.371330427905,312.445334913649,1.17635440016472,1,88563.4524058394,88563.4524058394,NA,0,0,0,NA,9,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",3,7445.22095069121,6064.50322004685,4454.57687643268,8006.75348849387,-347.155768553927,-449.296364275985,0.560487080703352,3,8862.21464121919,9121.61203510969,4999.15630793474,7233.17523114485,-1090.44531436211,-1768.92289930249,0.825952213196964,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",2,6981.42051893214,6981.42051893214,5024.91813897327,7106.30738195057,-1015.18676885008,-1015.18676885008,0.777777777777778,3,24141.1549292294,23858.5451017644,8422.50511822542,10567.632497177,-2061.60155875764,-1723.17499682139,0.630825055125094,1,9338.96615365747,9338.96615365747,NA,0,0,0,1,6,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Nepal","Nepal2013",4,2824.38373027795,2661.58528200987,367.932462247728,476.165274656891,-23.6693220017988,-75.831609245238,0.932912983683847,1,1208.37200626829,1208.37200626829,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,5,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",1,13086.206834828,13086.206834828,NA,0,0,0,NA,1,12145.2735622781,12145.2735622781,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,14,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",28,864.276892236056,482.917024575482,1029.69344944424,1480.04974361497,80.1998092025811,13.9736263204569,1.4,3,262.897062330217,270.911989809731,80.9097733000499,0,-4.40889087124204,-14.094008432864,0.991300360608212,3,70271.4202300598,58880.8133112149,75533.369820219,113069.165263932,-23437.4150014536,-17126.3614107534,0.921979998078405,130,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",NA,NA,NA,NA,NA,NA,NA,NA,2,10333.050932028,10333.050932028,3316.5019730837,4690.2420699721,617.727856227634,670.034581424586,1.47087330115346,2,17950.8331695529,17950.8331695529,288.713828102157,408.303011346725,-13.8883805304225,-14.3768665967157,0.919641040548013,9,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",7,11555.9529337286,14065.6511136488,6269.49345598353,10086.3078025685,1354.56025726351,937.774052212575,1.36941224350145,3,23203.6728722622,22134.5973030763,4211.6186576912,8478.58631195332,-537.474977491279,-593.317800479781,0.960104791883928,6,26554.0696323646,12436.9701017236,24453.99474763,19532.5052902005,-1841.69890492362,-440.651944370872,0.596257978719263,9,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",2,13019.4004289143,13019.4004289143,5420.27498722114,7665.42639871979,676.361152828216,676.361152828217,1.21428571428571,2,7815.0911006108,7815.0911006108,283.298970952781,400.645246927764,-37.511690438589,-54.6334427628769,0.887277734527335,3,3793.81367432182,1891.69762105254,3447.53440544964,5997.94663254562,-34.0825867775796,-110.186856801566,1.7461460209728,10,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",19,20029.3683676091,27250.5921515926,14210.276844578,16359.0974667204,-4371.04211135829,-1490.47759296028,0.5,15,14686.3977406104,11707.8790991208,7319.65626042167,8980.1640662928,-607.849423216919,-516.969740896366,0.405926041172196,2,15889.1071760946,15889.1071760946,684.115968099384,241.871520080538,58.3807553628468,72.0468357686707,1.08749482208458,68,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",1,18710.4908368252,18710.4908368252,NA,0,0,0,1,4,32823.8215657251,31318.382796299,16319.4213925852,25328.5422170803,1333.58437220326,1288.73287045348,1.39587295923001,1,17967.7602039445,17967.7602039445,NA,0,0,0,1,9,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",2,8117.75191657461,8117.75191657461,5558.60625689681,7861.05635639542,115.304143955039,119.10691449084,1.02518902812456,2,8795.40744142262,8795.40744142262,2207.65667991132,3122.09801779415,789.784405027885,930.62537068864,2.78777405881568,1,38111.5658167467,38111.5658167467,NA,0,0,0,1,3,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",5,16673.7202237429,13777.7777777778,6381.57056423286,4565.09539842874,707.245278771676,760.004773730264,1.1116758235413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",6,16266.5163211611,16697.0248937462,1746.16610616117,2498.04839968774,99.7398297781619,99.7398297781619,2.4,1,10200.364298725,10200.364298725,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",2,148700.847534956,148700.847534956,42164.3398299292,59629.381235994,12810.2587144852,12276.6373132929,1.58589727452544,4,332311.024806595,316198.557591506,200551.145105996,213902.067639248,-22196.4310083265,-6553.86175981499,0.25974025974026,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",3,4559.11380318509,5073.48457165626,2914.1087887883,4523.10787788889,1144.36171714942,1079.80349274281,3.84926075050912,3,5745.53856903688,5400.91223673719,5182.11521063931,9596.84461278883,-1419.72529163629,-1287.41515921293,0.460825442493804,2,12633.0635883931,12633.0635883931,4625.44108428993,6541.36151336053,-535.202305638589,-535.202305638589,0.859375,11,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",8,23213.6111564121,21697.1767067026,9573.76542234716,9996.0341981241,459.117815579812,433.241598753683,1.14016846493155,1,25112.3534069664,25112.3534069664,NA,0,0,0,1,2,14659.7815030597,14659.7815030597,1347.87703524526,1906.18598365508,-205.569076668686,-205.569076668686,0.82258064516129,4,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Turkey","Turkey2013",4,18366.7478360472,20167.4759038288,11910.6176238461,20294.8012404749,2974.80222371261,2093.7575954305,1.33315073889564,1,5713.31597623073,5713.31597623073,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,9,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",7,11936.5463067618,7122.0920407143,11868.0678721662,19206.1545218762,-550.25497216204,985.822762553003,1.08996365454871,3,11812.3567920486,12577.3298436554,6647.38316745527,5718.7573415976,906.29178862685,1458.32253758638,2.15,NA,NA,NA,NA,NA,NA,NA,NA,5,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",1,8594.83546715301,8594.83546715301,NA,0,0,0,1,3,16034.0467499575,16463.7702521005,9121.47770557018,10491.6077016323,-927.052532774059,-2781.60004899858,0.424805495962388,1,1273.64048730287,1273.64048730287,NA,0,0,0,1,12,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",5,16472.7115616758,17220.828270525,8715.5063554453,3741.41759823468,-316.987607981478,-70.1261484357525,0.985496643512785,1,32637.0399620574,32637.0399620574,NA,0,0,0,1,2,34960.6609348713,34960.6609348713,11799.866167608,16687.5307684186,5480.22460146291,5480.22460146291,2.91379310344828,4,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",2,7356.62645663795,7356.62645663796,4939.98270306959,6986.19053656951,0,0,1,2,3088.45974667405,3088.45974667405,1748.66644356446,2472.98780055559,-255.030145506615,-255.149534977958,0.829331253647038,1,14528.8033282641,14528.8033282641,NA,0,0,0,1,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",15,8972836.01319485,7323735.25953103,8265123.98515348,8354638.19702252,1629223.61111576,1565136.52076133,0.977654301614062,4,12444969.8172839,6915278.14276274,13606642.7182961,25404100.8328985,4326322.37505752,4389356.51110539,1.49993972124108,NA,NA,NA,NA,NA,NA,NA,NA,11,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
