"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","yearOnly","region","countryDes","incomeLevel"
"Lithuania","Lithuania2013",1,70929.9513462318,70929.9513462318,NA,0,0,0,1,3,114403.328664163,122714.043528464,54868.5657434848,39225.8219944958,22976.687438295,34403.9347985,35.69885469451,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",13,110427.292463817,117094.585052382,83131.0952101518,114160.742024781,47990.1256447155,170937.749164807,69.8328685232871,5,45819.3041213549,35446.3717692682,30030.3605481787,41440.1181043366,31603.459732312,34619.4910364003,1.55985310289206,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Morocco","Morocco2013",NA,NA,NA,NA,NA,NA,NA,NA,3,921800.534681031,544503.249891929,1214709.87547765,1842999.51527931,-650068.294524554,-362729.310790347,0.604022076699502,1,2,41495.2098060458,41495.2098060458,14285.1738961163,20202.2866647458,-3297.50868054422,-3367.04777745763,0.654825285057205,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Nepal","Nepal2013",3,36333.3186226085,29982.4216784889,23566.5556629374,47430.5254052762,4304.40073673146,4811.42451668145,1.675,1,4129.24574116522,4129.24574116522,NA,0,0,0,1,3,1,398575.843741817,398575.843741817,NA,0,0,0,NA,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",2,210.290123484687,210.290123484687,457.210812465079,0,112.440120430067,153.140620701727,1.25383072121654,2,252.890100791516,252.890100791516,223.31867833721,315.820303635717,-47.3041941036489,-46.4441622993701,0.752910172487133,4,1,623.906232488518,623.906232488518,NA,0,0,0,1,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",4,3379.67994448545,3230.97163003869,516.210494993557,763.533908084218,29.1031896212605,121.801837718197,1.09935013409238,4,1374254.15175727,8117.94853957445,2053985.5616405,3389242.18088495,145559.999351642,93712.0042866576,1.12654120129959,10,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",5,40873.9967885955,44213.4556204849,6556.13799339758,11068.6505377981,2648.60256438872,255.345138271315,NA,5,26028.5069511051,24746.9964144839,17962.942591665,20684.7203783955,5172.19802110754,4812.60998666199,NA,3,1,93391.7389126712,93391.7389126712,NA,0,0,0,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",49,27601.4391479958,20620.9564610259,25100.6948603232,31329.7364264232,-4615.07193918961,-6172.84193750512,2.32742179599579,36,51943.7326590049,32815.7307431941,53906.5913731979,49100.5125545207,1518.90808600625,-1067.78627213954,0.991825465436584,19,1,113696.624128149,113696.624128149,NA,0,0,0,1,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",1,20410.3034439545,20410.3034439545,NA,0,0,0,1,2,18557.6414169535,18557.6414169535,8183.1898868176,11572.7781214118,-1843.98993377518,-1928.79635356863,0.776004816973327,1,1,111122.763194863,111122.763194863,NA,0,0,0,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",33,26871.4712140584,24764.937568448,17023.4951324481,27162.5587217508,269.396587758755,-720.028065094911,2.10691655221767,23,41565.8288847043,29543.6389483486,44266.2440132046,38417.1665411677,-20776.9235188762,-5622.95372103049,NA,30,20,21739.3056339612,14545.4890089999,16464.5942703255,13554.4438401297,2336.71049437055,-306.759424756609,1.19567932451055,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",4,91578.0898662073,101374.510402667,59187.2948609825,86089.1546190908,20795.622196665,22774.2898385867,11.8174081023488,2,87444.4961050007,87444.4961050007,32107.9993890186,45407.5681966172,11011.7110345554,18124.8696583136,6.65745980954261,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Sweden","Sweden2014",5,230173.289476287,226366.256092603,19566.9744789716,13697.5125160209,402.830175034281,1038.05353374254,1.13108985715146,4,185370.528472142,183810.13054438,132097.344915727,136317.921276865,96661.869097497,66541.5605955661,1.94905964790192,2,1,416332.2883159,416332.2883159,NA,0,0,0,1,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",4,43879.0066524191,44843.4705882011,28912.1389843619,24325.677926824,13240.8038130511,13055.2207148639,6.97049219598375,2,2938.93841837026,2938.93841837026,84.9424781186034,120.126804576909,53.7334213992378,50.8228788594614,1,3,1,85.8048604120777,85.8048604120777,Inf,0,0,0,1,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Tunisia","Tunisia2013",1,55836.6450794928,55836.6450794928,Inf,0,0,0,NA,2,110425.623642719,110425.623642719,102106.364109754,144400.20492862,12741.1945525253,12741.1945525253,1,3,7,32726.3086620022,30253.1450315604,17922.0036102401,26627.6425362987,-379.988814617446,-3325.11667272589,0.921653017810849,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",4,36550.1625191225,36491.3378292088,22007.1935116475,30718.5962321173,245.016572061251,-4749.05281037663,1.02553771467232,1,60539.2419850307,60539.2419850307,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",NA,NA,NA,NA,NA,NA,NA,NA,1,7121.21148804328,7121.21148804328,NA,0,0,0,1,5,1,3416.66299737305,3416.66299737305,NA,0,0,0,1,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",1,13497.9748208135,13497.9748208135,NA,0,0,0,NA,3,2306.0673843932,1820.19593204874,3736.8012216457,2159.67597133016,5707.97755860568,4610.03625324061,0.981218790286816,1,1,42518.6206855626,42518.6206855626,NA,0,0,0,1,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Vietnam","Vietnam2009",8,49464.0780177235,37876.3629067285,45075.3637844212,81587.2522708574,25015.7162169364,19434.588690073,8.0160413738311,6,23142.6353462665,24729.8780055559,9109.20270485816,9273.70425208345,18780.4696625142,17661.2545423012,0.827658923314503,3,1,14744.1007079195,14744.1007079195,NA,0,0,0,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",2,72568323.4448295,72568323.4448295,78922360.6921595,111613072.865353,22917980.8596185,22654138.5518786,1.66239117123672,1,7652724.5098156,7652724.5098156,NA,0,0,0,1,3,1,3166644.62475128,3166644.62475128,NA,0,0,0,1,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
