"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Belarus","Belarus2013",66,0.752650166997081,0.441736714038423,0.791551218407095,0.583885956602156,0.0258085978431105,0.21391497511105,1.49358831263049,6,1,0.182815356489945,0.182815356489945,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",68,0.877450390998236,0.674413691447301,0.607399807470824,0.602108036890645,-0.136943882069305,-0.075804305703893,2.33943241756686,2,2,0.812985602526952,0.812985602526952,0.238423548873387,0.337181816405868,-0.189727349862956,-0.150687448924747,6.69961451542132,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",68,1.3813530666761,0.724625877171399,1.72761491453872,1.89226169943659,-0.267797499531078,-0.243186862569038,1.16653481605743,2,1,20,20,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",68,1.24630145247548,0.787409461906664,1.27863178922293,0.993149639473601,-0.365011627125232,-0.219086626872998,1.44744422925169,4,3,1.2180314524003,1.19157424963918,0.397510988036772,0.404560970741618,0.180193708830052,0.370744809854353,0.65262701642081,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",21,0.146154902592124,0.0752439072084122,0.186711050643729,0.0564715773740016,0.139328169884166,0.096554111792587,0.209122209374508,17,1,2.37234523271577,2.37234523271577,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",39,1.21597476782823,0.811817430623545,1.26810584277795,1.43982420766993,0.12214127577066,0.16416217885609,0.537640290121817,2,23,0.803417246035042,0.69923959523604,0.63796550803933,1.05894247425065,0.0129855875560978,-0.0214491196608608,0.26113209435259,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",687,0.633026211694237,0.495204590049552,0.439848895065315,0.389910532428347,-0.060328530051809,-0.0731879292367801,0.806218786582091,73,351,0.538685547109421,0.440170691250593,0.525979939788931,0.59858955209771,0.100856237631412,0.0253731247570949,1.05756359134589,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",75,1.02204875821688,0.728248698900295,1.0528578663691,1.49935717499839,0.788649808506899,0.609415601021697,0.335461978051587,3,2,0.508863706174574,0.508863706174574,0.995402788395723,1.40771212337323,0.67889315880537,0.56876268684273,0.425744093214962,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",35,0.27096700599739,0.225369759463192,0.269350706891957,0.309133459933022,-0.0124992044687871,-0.0147079612309716,0.313362491027633,6,2,0.523356135504463,0.523356135504463,0.350330136529721,0.49544163038835,0.119512003251065,0.120419840719391,0.677853027819049,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",39,0.886674007722753,0.956926520352295,0.620508808226051,0.554059913572109,-0.217730535121286,-0.258572833168925,0.505376273782154,2,7,1.89577975975381,1.86305118325428,1.09803507869761,0.894388240920607,-0.904499534925192,-0.919218917575019,0.987654320987654,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",59,0.368141220028906,0.240002601231935,0.343104938074629,0.584358847792662,-0.111868138927696,-0.138782575513949,0.978925049021172,7,4,0.114573865797809,0.0595535987392157,0.150392690765787,0.0893363920965458,0.0997989832563541,0.0937003567420088,0.259157151834642,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",559,0.957531822847282,0.780769077374259,0.828797644219882,0.969488077253226,-0.00245796675637716,0.0118320252037261,0.857142857142857,28,47,1.16617428672654,0.92325776033776,0.830017306898295,1.29571630449958,-0.231775882751972,-0.189717177314886,2.47991047061196,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",1297,0.840541762740866,0.595238095238095,0.754792090254654,0.72666769849868,-0.0365066099761268,-0.0598004865141085,2.0972843281532,73,43,1.3304949846257,1.18250607572003,0.976557947409377,1.57192222881933,-0.0339239921050792,-0.128787684331571,0.97878844500908,1,0.3125,0.3125,NA,0,0,0,1,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",547,0.805141753523018,0.526315789473684,0.753335115512641,0.891402221400825,-0.21085919926248,0.137135984280075,1.51799612101234,41,1,1.94327070035062,1.94327070035062,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",152,0.997848499422727,0.775004155332556,1.05869187039512,1.23002286521494,-0.0143995966509285,-0.0122890592345522,0.941704566305142,10,39,1.07462196892998,0.760391730616656,1.38820160968207,1.57600356030263,0.134823930790876,-0.0202586530835683,0.337956886186147,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",68,0.161181537572392,0.0768597113409826,0.174686752393207,0.186861977341111,-0.0804488324919519,-0.138014851068344,1.01934332838273,43,32,0.51824562106491,0.436674972679146,0.521802602894718,0.511810100329056,-0.0921482907014193,-0.165550688635087,0.238117685736682,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",83,0.895713461319177,0.748040644351243,0.672856578149321,0.794285133211308,0.180702523233911,0.195120294659206,0.536440809524349,4,2,0.838978797849785,0.838978797849785,1.03492113603913,1.46359950657311,-0.273106593984351,-0.303068584694431,1.83344896041058,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",43,0.863195187312616,0.52259964862703,0.906659172055802,0.922835026608611,-0.0021078351107872,-0.0726489689486623,0.487804878048781,4,5,0.662561111317883,0.549413544721424,0.678233186734783,1.04492578229767,0.0964742287216409,0.173359930447415,1.01076435614826,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",5,0.361396399394545,0.474762112894994,0.193672273666333,0.351050009279484,-0.0222921517599603,-0.0123133079160653,0.438227767124259,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",23,1.00637223480372,0.93671070709352,0.38536694697399,0.39305876338468,0.089815969718847,0.100712192419659,0.525210084033613,0,1,1.86822742474916,1.86822742474916,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",70,0.892669589396026,0.742322305987577,0.558560826193404,0.796109064333014,0.151228657420496,0.108724800811932,0.535640379470125,6,20,0.853522772241204,0.781480758077364,0.402234311092417,0.452261565669917,-0.052313406570812,-0.0842120000585162,0.232237657191512,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",150,0.286126252234968,0.220501572325321,0.267927316616759,0.358767820756851,-0.0327101765024541,-0.0331286887438561,1.16697124556615,4,30,0.276793080592365,0.204951470077346,0.281370563979228,0.343061884156511,-0.0171469367398167,-0.0267925691441914,0.140895167437588,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",86,1.09732745413314,0.894688005103887,0.914980436729431,1.13022693478231,-0.220702781506997,-0.203564249279736,0.482018488114552,2,9,0.530639773409462,0.324652821624554,0.579341268575335,0.4090827861341,-0.127099876387848,-0.157044278962218,0.352057178861286,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",1298,0.904474368387634,0.684226878278192,0.947837739496656,0.91983089939128,0.173927266959334,0.169127040799361,1.26666666666667,107,62,0.787994795032601,0.704492310013861,0.767687908063954,1.13913026649378,0.0574558432917354,-0.282063002620195,0.450311170015181,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",78,1.23715827826586,1.02134530160018,1.06097275419899,1.44822786487125,-0.171579248357301,0.04984026770796,0.882247963332061,6,10,0.728813808283109,0.820210867784089,0.76647089179441,1.20131867304065,-0.359468344651714,-0.892640839714314,0.728250252433757,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",41,0.648585433908978,0.504564038069115,0.67770014908361,0.863489278620797,0.0273727498532098,0.218448721470432,0.795540825412798,3,11,0.877791955477436,0.534756753523611,0.840255975154148,1.38743911848387,0.241195732463313,0.0993578997900642,0.22976844748846,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",70,0.934618158497429,0.339546400323008,1.92878697013596,0.959524240515065,-0.0608596370713038,-0.0614986595809934,0.499001996007984,15,42,1.00237438727304,0.414816868261818,1.72129866907991,1.48564330695014,-0.372419700561687,-0.324739586242739,1.09058823529412,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",88,0.888768819648419,0.613122839325169,1.10345062195669,0.911556170325638,-0.00218718787560692,0.0285639745574641,1.36472643122432,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",52,1.45888254269758,1.02420400528246,1.5766635951247,1.39136126736881,-0.666994509031395,-0.760731804953349,0.549999561175808,7,2,0.304784050619155,0.304784050619155,0.117609946305547,0.166325581135276,-0.0368380237917447,-0.0605753659690202,4.86861827673737,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",150,0.603790331614898,0.37733809184776,0.74606781349442,0.799487594390507,0.0657458451691468,0.215002946619054,1.23647681558994,12,27,0.642675600149292,0.443365592372556,0.661990062157008,0.733115468409586,-0.0164163564384332,-0.124582665166229,0.208357592231429,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",13,0.958685827696062,0.773754723770361,0.674676006129702,0.980935179610676,0.530026649365294,0.654788632247691,0.166160749289958,2,5,1.07406791860434,1.12653978235618,0.656271994664698,0.47337735511332,-0.0945225408165294,-0.172588612127012,0.416665053713471,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",194,0.638741471363291,0.6,0.604627058388496,0.765882975605828,0.17319360137273,0.112267253636777,0.666666666666667,21,13,1.27234140723911,0.748561213748961,1.18768746988344,0.28673197335622,0.251464434506646,0.00782215760205171,0.352205849646984,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",45,1.00724852826986,0.756131063545857,0.80812374422989,0.755699117434131,-0.30972067548386,-0.286584043803919,1.78563459138357,4,8,2.0139979957144,1.78709098448344,1.19044893597265,0.930350913011519,0.422163790022429,0.379443560711536,0.335391802775253,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",88,0.271160871064276,0.369002024380264,0.561319026760742,0.435795132049014,0.0741408038439499,-0.122561582735405,0.388888888888889,9,4,0.392723322194693,0.446648285630108,0.291254432227979,0.323323206043668,0.220784517883923,0.220784517883923,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",26,0.852303836341567,0.352552080975505,1.18780829150651,1.00116448326055,0.451386566205226,0.281379737425284,0.0914422879256103,5,1,0.00531914893617021,0.00531914893617021,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",5015,1.69922429418052,1.5,1.2146638656106,1.31724924012158,0.159441836238275,0.0701855084147239,0.84873394880108,211,15,1.52245543431491,1.61839774613787,0.703171290357011,0.843690864625966,-0.0834625690801095,-0.406287678878712,1.19412560722036,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",635,0.685792567999569,0.538716358005664,0.691748721303275,0.775008430669244,0.155009822869001,0.215747336952202,0.952591452545418,68,61,0.619817744285004,0.270787703858618,1.11647554457564,1.01493753394894,-0.539055120571777,-0.240115737849734,0.905071324515185,1,0.722379603399434,0.722379603399434,NA,0,0,0,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",424,0.257157410332457,0.170220051536051,0.293419418493572,0.301447535187779,0.000993635969753174,-0.0122786440248365,1.42857142857143,45,2,0.0743274217511612,0.0743274217511612,0.00169886527345613,0.00240255831036633,0.000770050740502028,0.000770050740502028,0.609375,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",115,0.71585532751772,0.61602233525368,0.381713461421534,0.442676555574925,0.0527728530577582,-0.0161696803380836,0.347848961102102,13,4,1.86280049631457,0.141024325021986,2.86219969493027,4.50773985800561,1.64972362761243,1.65351061321981,0.208879626558507,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",83,0.92975422807941,0.834662471328332,0.343250530126846,0.404164711506963,0.236521306514239,0.291464254440866,0.548727661165937,6,4,0.852174781992054,0.861125153102098,0.221380657186041,0.379149202678614,0.00591716937736798,0.043329489715032,1.35834857953036,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",199,0.64141735041688,0.528094335050797,0.571312889070769,0.534823013469771,-0.11392439542548,-0.0241776400573107,1.67235322110229,23,20,0.246953552377535,0.194638275602364,0.13713928232375,0.121388208510768,-0.0277829957313133,-0.0559179834605163,1.0294968189705,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",62,1.09652475411758,0.959123708528218,0.811064424508484,0.770680036082027,0.0637142754481796,0.0714607698384949,0.879279548429729,5,2,3.03446395676455,3.03446395676455,0.194584529872288,0.275184081173382,0.0728564761355465,0.0708807481810226,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",243,0.372046733312245,0.177111152416313,0.487644853412012,0.556497167524881,-0.0934115272498978,-0.119898893407681,1.03276870956883,20,11,0.0629176402590057,0.0540618464785542,0.0423599269123232,0.0831255256490699,-0.0222409716861744,-0.0123561957543325,0.987352386569252,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",39,0.879951185338273,0.59047813107854,0.843940478303472,1.18436073059361,-0.0573659243574338,-0.145823647586917,0.61614571361928,6,1,0.94170403587444,0.94170403587444,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",32,1.95682477100799,1.47760827256787,1.68915897536328,1.87537604859571,0.0686495051920637,0.120399030255997,0.334576763963505,2,3,2.79976794721637,0.790537618934538,4.53401240152821,8.36385126771913,-0.788353526211408,-0.818818904586943,1.42061106445082,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",50,0.156687749949975,0.202917967137443,0.49104604206614,0.286469669428029,-0.0539651347210815,-0.113543874889474,0.46454490167285,17,5,0.305242785803048,-0.0772546716786823,2.30008349274785,5.10407211188635,0.997093587905696,0.531662125452487,0.454732063130286,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",22,2.30344566531811,1.16586557989598,2.79885280454358,2.55129511600137,-0.853649890002482,-0.467472742139478,2.22176136773342,2,2,1.2086849195034,1.2086849195034,0.544863666209833,0.770553586398273,0.29633652290595,0.308915626979488,0.577128404119629,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",138,0.682428474629283,0.536112496486962,0.612513155769577,0.57982076403129,0.273829111537981,0.379592879721418,1.42857142857143,13,1,1.51450737144036,1.51450737144036,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",38,3.69687319408222,0.765365162910606,5.71564235812712,5.18393890984897,-2.00716534723011,-0.268786179914218,8.51627092419415,3,3,0.818694652316483,0.952967270212604,0.325108771601265,0.616209698004595,0.149817109673846,0.158867699735033,0.153846153846154,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",128,0.342552177324168,0.216509359359967,0.582134961668962,0.413015333576081,-0.0325595353909183,-0.109287031832542,1.16666666666667,32,29,0.260431786408738,0.241617571049631,1.00658440756632,0.725484366483326,0.0906503278903713,0.0853812263054507,1.1863344307551,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",28,0.511417430439262,0.255977979019831,0.654835591586622,0.689261649226741,-0.204271523829285,-0.149000270267009,0.324930692353575,6,7,0.831532521094373,0.416008730190448,0.694240375284782,1.18811483637824,0.504158634375165,0.52895208097641,0.318794912218879,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mali","Mali2010",14,0.292025007106053,0.0756710118477309,0.336956623343121,0.568754774637128,0.24069445133325,0.30724663908432,1.89086224019977,1,1,0.000428800121969813,0.000428800121969813,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritania","Mauritania2014",24,0.878729710852867,0.754370941339826,1.01529861528512,1.02255438554651,0.0974620766294957,0.0443402004675158,0.645844144190547,4,1,0.00882790627285797,0.00882790627285797,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",81,0.510959215379996,0.205676072781685,0.544072915476483,0.56370615416233,0.0713863151203743,-0.0947991284466291,0.222935209187001,28,25,0.573793657556619,0.441820760271702,0.44892577151963,0.622954651706405,-0.161200347111827,-0.174065329415233,0.60570314259418,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",942,0.98170773728906,0.75163238039252,0.807113549042785,1.13816699518757,0.314981825496444,0.201750847059062,0.981105760091815,78,62,0.570315446293649,0.483110035562397,0.45765821478374,0.234123927134642,-0.00821942280611533,-0.142548885442356,0.256082487857443,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",48,0.791936774726332,0.689016835191015,0.736238019867461,0.738182310713802,-0.522388971481187,-0.342039455473806,1.56864196678848,9,1,2.15712933331283,2.15712933331283,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",64,0.98166632591072,0.849621180729677,0.81651194138749,0.84657810922085,-0.145235099796049,-0.19916873715338,1.04434160818152,1,7,0.945405006854026,0.610278676095495,1.110426707915,1.44878470313379,-0.146554912122937,-0.146407312390474,0.998070724745681,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",19,0.789790119867476,0.646880556195685,0.627809030058241,1.06614315916642,0.217800797101085,0.252950680145124,1.08418443151503,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",90,1.00714426277295,0.621984343091692,1.17377511044816,1.58819666088798,-0.00282347833276107,-0.185296739524518,1.16275121375633,5,8,1.08013794429434,0.0812966506841006,2.00511486967712,2.14106872554526,0.704003043239531,0.0278087840031686,0.280907187108195,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",212,0.612915947629129,0.389664132784203,0.609147371263238,0.725034199726402,-0.207863281780142,-0.435476436548647,1.19861226817746,36,2,0.00886310572293175,0.00886310572293175,0.00102997227092125,0.00145660075440505,-0.000159870814507872,-0.000159870814507872,1.28125,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",24,-0.469859904490917,0.078951947573117,2.15849279714577,0.576923075583753,0.620125134240008,0.612446272745668,0.447780048980071,4,8,0.47316174130119,0.136254240074608,0.619069051914756,1.22727039140833,-0.0505227635144393,-0.0447175067221591,3.45558752085932,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",231,1.24798959580205,1.01384567720158,0.956058972480267,1.01131541725601,0.0541466416877161,-0.0617845756359565,0.566095528028412,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",75,1.04182869960827,0.36443415541141,1.9733673345517,1.39838367205443,-0.743035802953882,-0.800816705483926,0.962909114709889,4,6,0.633369908472801,0.804246843614754,0.516832716668164,0.613751731917555,-0.000580591271754848,-0.0556799712634971,0.551788118451063,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",448,0.365763104861185,0.248971199002524,0.660626112755429,0.670175438596491,-0.1845691552244,-0.0713845493284611,1.05982999424499,55,65,0.175182787065426,1.92295991914244e-05,0.336400381793038,0.316039949588429,0.00988213379213621,-0.0080335842760797,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",209,0.292660206178498,0.113006373246921,0.579336496586181,0.48688756281407,0.0309589227063387,0.0282357489066385,0.3,25,2,0.0390255554985636,0.0390255554985636,0.0643525583055807,0.0910082607291576,-0.0388400803767625,-0.0453451441342059,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
