"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Dominica","Dominica2010",7,0.454478734460243,0.483753741604058,0.152485266541841,0.243333333333333,0.0534673986934403,0.0577116143906013,1.46428571428571,17,0.47201581409651,0.456024855950631,0.0684652953402066,0.0796710526315789,0.0235320613298817,0.0274603201195808,0.286666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",41,0.4322988332693,0.409034540238035,0.153206264526761,0.136363636363636,0.0487362439091415,0.0412857703211953,0.179935334756965,72,0.416920019698428,0.4,0.143379441879221,0.192168821666667,0.0502662416433103,0.0413921850178115,0.375426859415308,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",21,0.146247817939787,0.12578933451092,0.13538095143782,0.171668618962737,0.00834709691835432,0.0107144497346872,0.55880217853284,174,0.184490910661267,0.174624556038498,0.13181647584924,0.217443181818182,-0.0108087519935491,-0.0173077276425852,0.743039866615003,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",34,0.413194980010153,0.492032061220024,0.229754004591691,0.366265060240964,-0.0762297095166242,-0.0770953837666487,1.4486641790793,66,0.422523561786465,0.475312215986296,0.213528983230807,0.244747081712062,-0.028258640344449,-0.0182175185268705,0.603625554079169,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",348,0.409847220545124,0.371250137824102,0.270492127712914,0.4,0.0344372858413593,-0.00922399761861824,0.691141464667783,1207,0.444294241767067,0.437813942537146,0.241842856877256,0.314285714285714,0.044059157855691,-0.0152776184781824,0.9,35,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",67,0.448698848365951,0.5,0.222495277551566,0.354450095928469,-0.0193022994977896,0.0127168063764685,0.336053792504025,29,0.522223130174084,0.538261614730399,0.277844339971699,0.290343225806452,0.0254627974053155,0.0313410657894296,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",51,0.3181934791944,0.254680589507077,0.225549080909873,0.373726981310387,0.0754280286431245,0.076397387434779,0.633663936447524,11,0.491593539421184,0.410686881431312,0.256375809086737,0.481116510679146,-0.0487801213452604,-0.0332433081614489,1.17888927531152,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",21,0.278904515237115,0.219615552643076,0.233544978205414,0.193553527980535,-0.0655051411803924,-0.0686833201141942,1.92727272727273,103,0.448725835723932,0.333333333333333,0.394900066027919,0.563238936892133,0.0708622769003018,0.0273195339126308,0.529390154298315,19,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",44,0.285795102147071,0.192967820620739,0.292969004681767,0.48,0.114579575307997,0.0595937080492926,1.32025589325495,54,0.451857672791504,0.406746426239949,0.17975584239788,0.227326488536049,-0.0172270361829945,0.00704584065990797,1.65588390298061,7,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",12,0.545181785270173,0.579209011184287,0.31037727644197,0.281739130434783,-0.0220762581218004,-0.166087265669913,0.130519786235393,55,0.496898066774915,0.496905791320508,0.224760019383175,0.334882790212192,-0.0111384762931311,-0.0326698741838679,1.05963621261752,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",58,0.30420430729331,0.267017502799559,0.22953963659078,0.433333333333333,0.0209817043997515,0.0276597398230246,0.1494183131133,186,0.308620044642808,0.299812628728078,0.236820519590779,0.394186413654968,-0.0374744185069423,-0.00725610680849313,0.66223268164493,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",8,0.507754225804002,0.495157496869866,0.320889951625024,0.236472273906337,-0.172475956816322,-0.159890360237636,4.16666666666667,14,0.418374007186689,0.391518091249331,0.253131362475906,0.313894523326572,0.206642144108994,0.214898317038712,0.0936316300354817,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",102,0.410592877356825,0.410882952886935,0.204960863171682,0.263187520102927,-0.00993693322757099,0.00862423392317227,0.460871480488533,126,0.354245974469328,0.333333333333333,0.188483545035245,0.265714285714286,0.073307015062631,0.0817430956204145,0.130558920336992,5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",31,0.427678319884988,0.411787594192381,0.208428381109097,0.298927118017018,-0.0951780278353273,-0.0895049801058163,0.446675068880288,31,0.472232033248593,0.482036658693949,0.21515160497473,0.288074001470228,-0.00578478649431864,-0.00136704103642978,1.15987604958995,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",2,0.25,0.25,0,0,0,0,1,79,0.32947449238645,0.252553241002418,0.255523993884794,0.288888888888889,-0.0733280934265794,-0.0830823022368621,1.20604393069819,27,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",19,0.314397836229408,0.217886612541847,0.285977342306398,0.592307692307692,-0.00840393824566236,-0.00167537452332566,0.396117569485149,18,0.289678686652629,0.174591139759781,0.289746787985713,0.506037735849057,-0.167571762757298,-0.146829338184579,1.25304715320051,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",1193,0.581741354437946,0.605197806642469,0.181022616389016,0.2,-0.0152713574884723,-0.00907533450733268,1.00492010891314,5460,0.537954774016863,0.568298226367365,0.185472940299994,0.215555555555556,0.024085595343581,0.0110723409222964,0.925925925925926,62,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",150,0.356812188357207,0.374159463322137,0.21759320160566,0.320833333333333,-0.162194540327385,-0.0333299896020575,0.31855046190465,716,0.370457480744464,0.343519506822348,0.239947883250287,0.304347826086957,0.0496513562862762,0.111712015208716,0.75,26,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",18,0.236670328816,0.128723374403743,0.214767677395647,0.374025974025974,-0.0419005453499507,-0.038460528769301,0.789571510234739,447,0.186149645917862,0.142857142857143,0.174591173689235,0.211363636363636,-0.00616064722238733,-0.0113877326360019,1.42857142857143,6,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",63,0.366884102619165,0.401730877400682,0.196552095074541,0.29,-0.00448082418120462,-0.0169342570408408,1.87993423392368,81,0.394754068071292,0.375,0.135560131258058,0.121212121212122,0.0730734041777072,0.0470049605916202,0.728955280969953,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",28,0.459559441305007,0.465700210550269,0.085816538359863,0.067567567567568,0.0690341209100542,0.0519277015510493,0.181404328292824,77,0.450782410922822,0.428571428571429,0.088940666010639,0.1,0.0435588670582656,0.0868422271988072,0.5,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",132,0.397875618499917,0.399090381999013,0.207369358101364,0.35,-0.0970383828336542,-0.00886024957129717,0.313907767424372,118,0.300188273117015,0.282202083382287,0.205920757093579,0.25,-0.0392078812270287,-0.00408697940634902,1.01374535353948,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",12,0.507018537914901,0.533091591400784,0.228834650934669,0.285959727789096,0.0903703057040293,0.0802504341972431,0.690342175593262,97,0.4572912752224,0.468530976444357,0.183464725672119,0.238095238095238,0.0128988773925809,0.00119549463600583,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",162,0.203042690058983,0.102293929205694,0.19666473566028,0.298319327731092,-0.0469475843877217,-0.0533737387524557,0.943165287521375,127,0.250924392447055,0.190512183492626,0.221207516640777,0.348,-0.0544169090509811,-0.0750444018456496,1.11111111111111,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",17,0.42855496842572,0.39136324746897,0.16411642656307,0.161290322580645,-0.0399816727449646,-0.0476484934382175,0.856182919274777,27,0.307611482541879,0.207484785312849,0.232930131794979,0.244444444444444,-0.0127703954432109,-0.0579000639207559,0.822302821355534,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",12,0.479962014604953,0.465116394854126,0.290127222143255,0.447867843260642,0.0817806801084278,0.0414692937667219,0.541471861628202,44,0.509769158547498,0.504765214710969,0.183799761395701,0.23914962962963,-0.0624059795127164,-0.0745864293958551,1.17541613996684,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",32,0.630170898501704,0.323540432097555,0.652154227616961,0.684807256235828,-0.120303394179496,-0.00763449742453454,2.42839605720492,32,0.265333471447903,0.172182614989773,0.216319409634668,0.286902356902357,0.281197252918031,0.223961514898254,0.196500471189665,10,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",27,0.517081460576887,0.5,0.219568572343525,0.282635995141546,-0.0384700545545076,-0.0427085123631895,1.4390430044079,11,0.586766229625741,0.75,0.259444734712852,0.29472,-0.0845572914409527,-0.0186433493638101,0.912307234187188,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",91,0.353833446197605,0.333333333333333,0.183554568188057,0.253928841607565,0.0439496122549779,0.0602980614789803,1.57544731067944,69,0.337676063978567,0.361354790749941,0.206943476899363,0.325,0.0772601483541723,0.086195259140326,0.565655311488358,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",34,0.292444057866769,0.261455338429991,0.224262679214132,0.3509125,0.0753399506747835,0.124937785314588,0.705313309308639,22,0.535266570947572,0.712514055752103,0.298815489554179,0.491438886827458,-0.152207767559869,-0.0297349386978339,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",56,0.325671547181182,0.216695718872898,0.368274968022228,0.456034482758621,-0.0183723992109264,-0.058682038813028,0.42769818544761,117,0.340506362797831,0.25,0.327548144622734,0.3374610577528,0.074663109122066,0.107094986936467,0.265138747283385,21,1,0.018018018018018,0.018018018018018,NA,0,0,0,1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",5,0.225054017622659,0.221364720151827,0.245741122594894,0.273382222222222,0.195515213681488,0.114362893494085,0.116420025218183,34,0.320697786413963,0.252315930513836,0.26840447005786,0.476666666666667,-0.114455265122843,-0.0700751733297935,1.01236523821484,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mali","Mali2010",2,0.0715440515751121,0.0715440515751121,0.0484873221385061,0,0.0278422495526701,0.0253416149068323,0.293098139316493,34,0.154246098378499,0.0736982652219903,0.15883260432299,0.277272727272727,-0.0107369533424914,-0.0172111088661948,1.1299822165749,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritania","Mauritania2014",22,0.399173602065508,0.396686906494727,0.287307940305634,0.520888888888889,-0.0394326392055407,-0.0598989108941411,1.00104898584811,9,0.330171663231081,0.414383901995226,0.274656992646121,0.425783278228538,0.0462218384541984,0.0240880542645656,0.176033755648213,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",53,0.379173400126792,0.383025257473067,0.275391818171562,0.308,0.0938223303055275,0.037988063965387,0.217869703593661,65,0.299254799906308,0.166666666666667,0.229314647209242,0.306931529782457,0.0991306230720862,0.0262389846670386,0.232292918118438,17,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",351,0.439684690321932,0.418574829223758,0.192245849344815,0.294302413376486,0.0604980996985226,-0.0113053115296156,0.680081423673575,687,0.379576014336072,0.386023307421301,0.189071916119207,0.25,0.0582052118310995,0.0566816653198685,0.75,46,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",20,0.276481241797413,0.148076333297739,0.287271674974429,0.459709821428571,-0.174323166326992,-0.076930032407982,3.09593541224645,40,0.416050467215649,0.45658627259802,0.17640339893229,0.228948292291489,0.0235127137441007,0.0737180008966101,1.21085291740446,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",15,0.437075521583375,0.45574475574008,0.222899069824176,0.233333333333333,-0.0532480776252233,-0.0661885273431403,0.844675659968731,75,0.367884936430178,0.399969736420475,0.216993330126796,0.329905843793516,-0.0295075330219217,-0.0446843616684347,0.91675704838232,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",8,0.45706164732548,0.493854266429304,0.217444803739194,0.145454545454546,0.0422717393354624,0.0590671409195184,1.53316730899048,14,0.32804966222824,0.369501333144547,0.165099482339571,0.233333333333333,-0.0533761289650032,-0.10731750389921,1.2,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",63,0.311481454608486,0.238559512774848,0.258401508225993,0.416666666666667,0.0101830816881811,0.0159880878560013,2.1257772242318,64,0.362219771355636,0.400588515282523,0.274115003650763,0.574436090225564,-0.163919436010909,-0.189524790876262,1.00841679804113,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",34,0.272103803631366,0.190802717566082,0.24454634535941,0.444444444444444,-0.127225484320494,-0.130244846879614,0.331576558243339,203,0.315396840628733,0.288554615492884,0.198551979923961,0.304444444444444,-0.0285016973049654,-0.0826553323864071,0.862796091567249,29,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",15,0.237102061519378,0.115589465454696,0.267116406692551,0.499200568484633,0.0244894810077438,0.0180844848078629,1.89884839703221,36,0.561847769177027,0.465074779815822,0.599493636240811,0.575,-0.229333251502817,-0.220624828787493,0.315465258645901,1,2,1.52498750624688,1.52498750624688,2.08598267333543,2.95002498750625,-0.762937496768857,-0.762937496768857,2.07142857142857,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",37,0.442424637991058,0.462695718618694,0.12845619301014,0.238461538461538,0.0785331230690589,0.192876171574015,2.1259176712835,201,0.480536420851432,0.485920005112318,0.197552263556551,0.242857142857143,-0.000389013353467247,-0.0483749215824243,0.69095925841235,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
