"countryOnly","country","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Ghana","Ghana2013",4,0.257914333022451,0.144405875026515,0.284441564311518,0.537145650048876,-0.0304905534449235,-0.0300830732759016,1.13333333333333,3,0.18963867887745,0.132382892057026,0.140887488996212,0.263746967469493,0.0114764083705991,0.0114764083705991,1,1,0.0548523206751055,0.0548523206751055,NA,-6.93889390390723e-18,0,0,1,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",1,0.79646017699115,0.79646017699115,NA,0,0,0,1,6,0.83632904071769,0.924659623860775,0.192155138602892,0.304514762346087,0.0198183295262353,0.00111117591498768,0.962240466633331,2,0.225402677597071,0.225402677597071,0.361501837791082,0.511240801826948,0.263729847163611,0.213407857643359,0.389499641003152,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",242,0.383487484354941,0.356271794873811,0.286836333642403,0.382373161829185,-0.0142373485519222,-0.00082131882834833,1.27853168979297,132,0.303907234527478,0.28822220271065,0.190386881645564,0.340326340326341,-0.00153408147571087,-0.00341527720550465,1,139,0.366478443324373,0.309176191992123,0.241972444945454,0.352934861375775,-0.017677205548516,-0.000123611916422017,1.27940419755249,6,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",2,-0.0729377903503086,-0.0729377903503087,0.241539286800435,0.341588135239099,-0.10159463142944,-0.106169285277017,0.641688479106309,2,0.647713402478154,0.647713402478154,0.001544322754434,0.00218400218400194,-7.19888711959598e-05,-7.28000728000648e-05,1.06117512004506,2,0.50274323229237,0.50274323229237,0.435180846546589,0.615438655271191,-0.0780051259602029,-0.0797790849425618,1.23714146566078,2,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",2,0.170635906650655,0.170635906650655,0.21309735863039,0.301365174680981,-0.0235288437978682,-0.023397917288896,1.16536151501101,NA,NA,NA,NA,NA,NA,NA,NA,4,0.00748813484974681,0.00514382553194932,0.00615401617500245,0.00709853216264256,-0.000531715929137458,-0.000529977832705234,0.913562199368594,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Mexico","Mexico2010",1,0.375937082069697,0.375937082069697,NA,0,0,0,1,1,1,1,NA,0,0,0,1,4,0.474881638342446,0.480496594932814,0.181536712259457,0.255852647556775,0.132502475731978,0.150554171179698,0.484548048708267,6,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",1,0.15,0.15,NA,0,0,0,1,9,0.309481644059121,0.222207905572315,0.310111744613389,0.342886235305008,0.0149883385524916,0.0131715655908589,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",4,0.524882171696882,0.544550449452343,0.2169998867605,0.215018315018315,-0.00985447528597529,-0.0177004905560239,1,1,0.774193548387097,0.774193548387097,NA,0,0,0,1,10,0.0311805556801908,0.023653909979831,0.026015671862611,0.0138091331692644,-0.0018297879072063,-0.0018297879072063,1.27891156462585,4,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",1,2.72727706612261e-06,2.72727706612261e-06,NA,0,0,0,1,7,0.128242695934818,0.0265568565973064,0.158491434309463,0.263020375827992,-0.0259305638350666,-0.0225211177943497,1.06031653961818,4,0.437331331843977,0.213264703507733,0.894812955398965,2.02254960942318,-0.0859326948671,-0.0836287066852222,1.07352360256351,0,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",2,0.36674344537213,0.36674344537213,0.408076531041465,0.577107364685004,0.139833480746766,0.148648866661289,0.694418060878514,5,0.199447686601971,0.0437956204379562,0.285649017331028,0.508969258589512,0.00547430083789891,0.00532073301072503,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",2,0.334941179949704,0.334941179949704,0.353441613224869,0.499841922929636,-0.0762019237093351,-0.0760629013153793,1.43482373974716,1,0.39572192513369,0.39572192513369,NA,0,0,0,1,8,0.378454610568269,0.372454939983983,0.195511918612395,0.244907638912439,0.00433160819317296,-0.0402473655402205,3.19160941651576,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",1,0.200643332625985,0.200643332625985,NA,0,0,0,1,1,0.307692307692308,0.307692307692308,NA,0,0,0,1,1,0.00403814821057363,0.00403814821057363,NA,0,0,0,1,3,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Trinidadandtobago","Trinidadandtobago2010",3,0.629182921811348,0.627347802137559,0.0905474807461705,0.125779625779626,0.0196185116748043,0.0112923732965487,0.729166666666667,3,0.378715052106077,0.393601321526248,0.108488201380762,0.0925051759834369,0.0161094214532518,0.0221870434213175,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",3,0.346029165838133,0.302867897326382,0.427762325812695,0.390051350397868,0.104874978998701,0.16578658153273,0.4,3,0.0948673158424898,0.0948372274693436,0.171664257236661,0.240966637346326,0.00693331411428318,0.0101416428166737,0.917617594539768,5,0.165283444955756,0.184953159057842,0.204153025212772,0.303371575943215,0.0193313794730842,-0.0123287292295124,0.977188207038185,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Vietnam","Vietnam2009",14,0.42275084666885,0.499671273301645,0.245316510417948,0.471415182755389,0.0298793461383661,0.0457889838662367,0.833257942024839,1,-0.0158828200829436,-0.0158828200829436,NA,0,0,0,1,5,0.214460831324996,0.125613991312319,0.173041931864956,0.295449908182004,-0.0450924353652229,-0.0354574022382779,1.2875402415304,2,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",4,0.200598164714773,0.270514796125085,0.153586227745103,0.287523470182844,0.0214245130652767,0.0240284516562641,0.9185602773781,1,0.481012658227848,0.481012658227848,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
