"countryOnly","country","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Chile","Chile2010",56,145870.575946141,94652.7432771425,127200.996637698,133092.890636423,64053.3046501197,48306.4134284999,1.11882965995697,12,60203.6558645971,44011.2603718752,35075.9012224965,60145.5091371285,12313.3747120515,8040.24267317446,1.3763934139777,4,42882.1245284121,52038.0978110163,20636.5807853722,34301.0712925727,3517.58323232916,1536.67820181676,1.74326735195387,8,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",10,117317.185860778,58683.2554821803,112235.550514741,213711.742407759,-41757.4876799204,-11779.6913315568,1.51625218779644,7,149239.813432549,56950.7494824321,168501.23440303,278768.378071993,-18413.2877198643,-10038.5209985471,0.829984462233686,126,55564.1044356156,29959.5900571625,58836.4345810014,76593.5220918407,6228.45076630744,1034.54202078182,1.12161933727806,2,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",16,65722.6284697703,66055.4094981641,10248.4448667687,0,466.282000384614,-724.972040499684,1,39,28154.5789101473,21910.9549244464,20054.2528378789,9464.18950081062,4197.84235217962,565.468457532564,1.22306242930941,10,26081.8347639127,24870.4329841215,7338.10381209533,0,1222.14983874344,-87.1873215443707,1.02791900287704,45,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",11,50938.9174684711,46948.0274492479,19787.4213745871,15781.9799654874,2932.01074336734,-1582.97028502926,0.279253973603354,5,49350.3871300774,59775.1265262589,25049.8739479614,45865.4631380898,11788.5632798766,16320.5008729316,4.08156338567482,1,21804.0512681076,21804.0512681076,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",3,57069.5823912413,42778.2770444271,57088.0362053305,115751.0897958,-37605.7062520031,-42526.7492688273,0.238406083550953,3,146671.059969837,130015.215465931,42912.07643505,74027.184924082,-25491.5929679156,-23794.9797860643,0.0229070566395442,13,20493.5311405045,14998.0884698698,22381.7747034414,12696.3446072316,13429.3048483339,10637.9774420606,NA,2,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Czech","Czech2013",2,68968.8509490584,68968.8509490584,30114.8619935039,42588.8462602073,1479.78103572975,1521.03022357883,1.08719685148458,1,534228.51010611,534228.51010611,NA,0,0,0,1,1,242831.140957323,242831.140957323,Inf,0,-4.74402648357711e-27,0,NA,1,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominica","Dominica2010",2,80648.4766746205,80648.4766746205,81910.6313613515,115839.125773766,-39909.5382227866,-36353.7681949586,0.537254901960784,NA,NA,NA,NA,NA,NA,NA,NA,3,19876.5432098765,18518.5185185185,3360.65619476943,6296.29629629629,746.352413019079,746.352413019079,1.4,2,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",6,20748.209948213,19610.9605798891,7907.56238093981,14537.2775338554,1200.08285374075,1862.13380224789,2.88865900712881,3,12563.8253351736,12575.144975781,305.689869428669,357.339500336615,15.1666689156141,9.47425068096778,1.03494528514066,2,13696.6604307462,13696.6604307462,12139.4907904602,17167.8325161721,7009.84448924256,6215.93935930371,3.07156456083069,3,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",9,61564.4210631977,27307.2609724592,83643.1152790085,99947.515596352,-16946.990779559,-16526.0905765521,1.40617716952658,3,690.449788145281,715.941769384765,432.11688354076,862.614364858561,227.969304644178,227.375495679987,6.76242347164356,7,3812.44878694764,3338.11056306902,3432.85246681449,7065.85689329417,-32.7307000995624,-254.842581906058,0.947368421052632,2,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",11,75034.0181375398,50145.30185594,62738.0413776207,91793.785310734,35903.4212330547,69450.6650342418,0.367592302004532,1,27272.7272727273,27272.7272727273,NA,0,0,0,1,1,92307.6923076923,92307.6923076923,NA,0,0,0,1,5,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",37,26252.287666502,19625.0861551531,18997.0655454654,11705.0750799208,-2910.60205557557,-8879.63184470758,0.628539322298321,49,17239.5729457491,6647.79495625711,22863.2489500962,13083.3907701021,8609.52758629108,5297.63545961977,1.13115413323787,49,25464.824837186,14663.55673966,20931.801484175,29355.17088754,-7372.72828916823,-4842.07568671685,1.00308502537668,38,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",10,24850.7585564164,17838.9990511034,29024.5435737754,28173.6699029126,29851.93405073,30613.7703099756,2.4080780953494,1,324000,324000,NA,0,0,0,1,4,26932.7907839158,25412.9426824225,11979.7612324052,19819.578042826,9014.33278448725,7170.92865260626,1.29484247173419,5,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",9,18842.2912509673,7789.40605647771,21849.735267041,38208.1256145981,11450.9938700378,12479.431916927,4.68787878787879,2,8231.98849366388,8231.98849366388,4120.36481557516,5827.0758041113,403.412940284629,403.412940284628,1.16071428571429,7,35614.547590568,33363.7371930792,32812.0260219922,52321.6699481338,9361.3335573171,-1783.12611980524,1.81912519240636,6,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",3,13517.4890542481,8857.12761648446,18270.0851940102,28166.8598756698,-9813.92844651002,-9835.92149330198,0.414337988647387,NA,NA,NA,NA,NA,NA,NA,NA,2,6920.80146809108,6920.80146809108,6445.42109912153,9115.20193358337,-1899.00040282987,-1899.00040282987,0.705882352941177,1,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",10,320840.110074534,100914.488150327,374043.233898937,775849.224545532,210448.58892518,110549.456817469,0.549853936742423,6,10376.5642504125,5873.90658057797,12111.746214724,12883.4215197436,-4516.89845730743,-4893.36805129793,0.255061935000209,5,10022.6826063658,3856.47811106937,12080.2930983483,11410.6170092427,5014.17802324998,5225.42277529028,1.88797240998647,5,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",11,53357.8024800628,28239.4348956112,54150.8840930615,100020.180139053,477.911920825566,1775.95814281778,0.291666666666667,2,25012.1047916143,25012.1047916143,22227.3150890547,31434.1704540814,10961.1367592657,15079.9060962147,31.283107685464,1,51589.7534334102,51589.7534334102,NA,0,0,0,NA,5,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",1,21169.5095553874,21169.5095553874,NA,0,0,0,1,2,56532.2130172277,56532.2130172277,32319.6558476305,45706.89563095,993.628165890217,993.628165890217,1.04545454545455,4,35602.7894745621,33680.1928165911,19320.8195496201,30334.9867794112,-2940.37480749733,-2011.96264537367,1.42823263324716,8,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",68,72464.6193527431,41824.4963353885,75964.6764385393,80606.3676547333,-23075.8041820761,-21101.8990264429,2.0596395043018,333,29246.8846617512,15988.0398654017,30205.6654807637,31976.0797308034,-1538.75291077745,2528.5178725474,0.760959401104346,120,27630.1524952745,19535.0154450159,26884.9073544573,32475.7059765972,4233.15969473367,3973.75917633152,0.928868207599842,47,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",9,3273.25436710212,1915.9046267776,3022.23467978259,5635.82843365738,-1226.33158009917,-1171.98434735318,1.60205930986505,10,2233.25943356991,1959.95729854256,2019.89761390296,2820.58902861495,1004.21346228535,-1025.08901045815,0.419698667592873,58,2300.80428318222,1675.82525033589,2211.8318961793,2972.01012383533,913.770402055957,2852.07729855427,1,61,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",6,13997.2251489395,15178.2747746446,4659.16216548213,5259.14044150813,590.213820278904,563.147919681271,0.973247110078368,28,34394.1528088583,28549.9065973275,31477.7575509308,40950.933015901,-5102.4472993887,-8139.70835233419,0.615792401439486,NA,NA,NA,NA,NA,NA,NA,NA,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",6,178577.601177799,192229.13002209,46485.0195651907,41097.1909127743,-51015.3065409111,-59168.1516435328,0.122641005966899,3,171951.983178054,237323.171552293,170186.336223506,276090.928552017,35330.6646307766,48399.7961617892,1.0478035042856,1,197266.516381316,197266.516381316,NA,0,0,0,1,5,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",31,80477.07229852,61557.4343245236,70116.9994581646,52059.9398560073,-23991.0479067729,-1559.69636958479,0.238234633762175,5,76470.7030619071,82657.6329641681,68003.8774944275,94187.7582818224,1834.7060293813,-16385.842301878,1.56656151419558,10,31312.2448984282,27223.5990821599,20173.4993599811,28568.7987205528,6410.75137103125,5251.09496915781,5.27914564413051,3,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",16,48360.9699930353,27085.8599394236,52381.3660817357,58152.0520459717,-18929.840800556,-25192.157382621,2.15510931233735,7,65959.0986857367,35324.9594992821,73844.1405821393,124979.929798602,9641.4735836311,3384.86997395365,1.18923825260765,8,28037.8582037541,28592.8950753289,23734.5656704199,38936.0550526413,2994.66294647125,3002.42430437406,1.65699326211959,6,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",1,28603.6123834725,28603.6123834725,NA,0,0,0,1,2,14228.6955892691,14228.6955892691,8694.4007871598,12295.7395099087,-4864.75032207601,-4929.3730467652,0.562224331930374,2,6942.05132290943,6942.05132290943,2895.82207477333,4095.31085236384,-900.968387520045,-900.968387520045,0.694444444444444,0,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Latvia","Latvia2013",1,96.5532016926495,96.5532016926495,NA,0,0,0,1,3,54674.8012876927,55780.4041132215,29986.4205774214,44138.6064880683,-9963.83455175353,-13581.1096886364,1,1,96553.2016926495,96553.2016926495,NA,0,0,0,1,0,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",5,715307.888034892,675744.175990887,590826.010717695,831399.205190215,-405307.174433567,-143098.350044796,0.666108747492396,NA,NA,NA,NA,NA,NA,NA,NA,1,22958.085638494,22958.085638494,NA,0,0,0,1,6,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",8,14916.8706678926,17719.444176801,10703.7554041889,17584.7850164985,2368.36282672002,3101.29773132552,1.72921563723555,7,26894.9769756366,27031.5956173872,24342.0937357638,38624.7970997161,-43.8588372617078,1378.97042254606,0.687462069164579,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",1,17.1395161628061,17.1395161628061,NA,0,0,0,1,3,15926.9715383818,2777.54275427261,30476.4767583994,56422.4991842259,26473.8616810796,26902.4704988522,1,5,5447.00582216384,6072.2368577033,2307.6967597689,1713.95161628061,-1661.02421556359,-1557.80542367856,0.245790800769349,2,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mali","Mali2010",2,94358.3820320179,94358.3820320179,129701.110085453,183425.068937694,-62304.1029481628,-63800.0239783283,0.603248895305924,3,59261.6377254337,9551.49593366621,93408.0277598665,165840.205015644,-30000.9398145646,-30824.4442022404,1,6,7617.09232136907,2905.962845093,9654.02064090669,11628.609596956,-1637.82857494334,-1359.25613974252,0.731617423926667,6,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",3,59757.3274458449,59278.2329430514,5514.84465498058,10935.8771762029,-2632.8085913253,-2660.85901898567,0.562574387015824,NA,NA,NA,NA,NA,NA,NA,NA,3,45114.2744163479,4807.87204024383,68725.9658101202,116992.85525234,-11583.4176920457,-12953.1243380316,1.58981216610909,1,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",58,122876.757136357,92423.7470886867,103974.160218462,143067.074407829,76761.5027955522,41580.8853198641,0.996152802956181,40,31271.9494155279,28669.901154473,22482.4993557437,30400.5544377707,9190.66851058779,13394.479830856,0.956796012901233,39,55913.449474836,22200.0632701803,58774.8311537674,89282.6502805533,-3736.32017047312,-7816.96246824352,2.32119055401633,17,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Morocco","Morocco2013",1,110194.290898613,110194.290898613,NA,0,0,0,1,1,11019.4290898613,11019.4290898613,NA,0,0,0,1,4,255104.245362176,49285.8134227281,384160.7875747,679211.500347201,-85935.6215911964,-38277.9473181731,0.612820146256084,1,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",3,13845.4061760257,15887.457372219,21561.6278411134,32279.5687061167,13735.2015077489,8368.77707195619,2.06902069650209,1,13192.1609016058,13192.1609016058,NA,0,0,0,1,8,7197.40003581752,5563.95339747972,5116.72155404442,4081.3247789343,1277.79145172516,106.756237296897,1.6659369260957,5,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",8,48658.7908684033,44950.4979331049,35645.0556873357,71920.7966929679,4598.34807342843,4916.56245040879,4.48637449741364,1,27900.3090619272,27900.3090619272,NA,0,0,0,1,1,5580.06181238544,5580.06181238544,NA,0,0,0,1,0,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",6,27543.8868440041,25427.1225477099,11356.0586901561,13383.9310145391,749.769884199589,-156.239031682406,0.946510566330033,1,1275.64439013368,1275.64439013368,NA,0,0,0,1,4,36494.5453468177,24195.0391181365,47021.7762245798,77071.4122707985,2914.65642696706,12558.8162198503,10.7473083490137,1,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",6,299.697551972407,288.524272358711,187.288499147347,302.027335272851,22.5477058863783,-19.0730450997712,0.591223818039452,5,555.150219353486,403.469442891138,376.589702064883,459.505272029311,-20.8667861113754,-52.5213260514337,0.985539527321967,5,259.023875038394,199.52568969611,331.497763042985,0,244.707624979775,111.491725101044,0.999833894748149,23,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",8,13555.8381641544,18107.7822936781,13614.7159893038,20360.8930170819,-6257.99061165641,-6932.87242384963,0.739084157663468,5,3067.94711739175,3118.98988546218,1125.62536472167,1334.77038746575,-172.855003188141,-104.576148838321,0.578271189136266,27,17386.6029061662,7938.99343101429,21238.0196490745,14543.503011128,8422.25284919724,7393.81181778249,0.211450679390865,71,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",13,69775.5020933185,48171.6382555759,50360.2005542698,92517.0300967217,-10636.1822754684,6887.08813509968,0.902493246936277,1,25174.2477515201,25174.2477515201,NA,0,0,0,1,7,29657.2032194678,9731.74978860202,60015.6888590519,11906.0177864452,21823.7658756894,2586.26371438397,1.15177665318574,3,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",55,61153.4483606681,44771.9884782022,46653.197363174,44464.2247760483,-12374.5788618556,-7190.00366172817,3.58529418984617,35,50905.8132145475,38079.0690032625,43138.5204997147,53129.5225814308,30494.8464591406,32198.8724179831,0.754155919803682,8,25239.3904176515,22317.0428506691,13755.8981476644,23779.1509053695,-1780.08479159464,-3142.03534093158,2.5,13,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",65,73614.0860614291,45139.1976125814,65023.335007791,51611.873814016,24693.6453679461,-2442.03090541259,0.744426445484742,20,68094.8291056757,27652.4225860501,89044.4072312976,92301.9016159853,-735.596061297809,1970.71167558776,0.991618376352126,28,32265.4935584049,24715.274447614,28833.5708858751,37032.6147160255,-5646.22596846752,-4781.45466285983,1.28893052622846,17,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",4,36659.0512955596,31448.253354017,31881.3523247325,59619.7498715891,-10720.4086315384,5206.51925248467,0.953894348773868,1,32668.3560940214,32668.3560940214,NA,0,0,0,1,4,200183.734669153,200754.169673759,156601.46948983,183462.51797347,-144033.252107266,-112072.202701837,0.0625029945321158,2,"2013","Europe and Central Asia","Poland","High income"
"Russia","Russia2012",14,249016.665123745,95989.2984456097,270135.274114381,529991.84448114,-116635.731326569,49201.1266852531,0.255862411599382,25,57214.9636654715,54565.2264041696,15379.7112164304,7630.039511222,-3976.59623680087,-6166.78269211664,1.40857893731323,29,45371.8907919668,27988.1989063354,39432.2155859486,68314.3969542539,-10708.380432396,-9182.20022887637,0.220354611451368,44,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",7,68474.9662753654,61079.4604602427,43518.2776591126,62762.2271460484,24379.2231986834,26313.8463292687,10.6363675859813,NA,NA,NA,NA,NA,NA,NA,NA,2,264695.295701921,264695.295701921,367890.774338649,520276.122541657,-164819.125106449,-190767.911598607,0.648591193111585,3,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",2,43996.0355748879,43996.0355748879,0,0,0,0,NA,3,48430.044026872,46521.1126886986,4231.51521703141,7424.33100326233,4237.44251988626,4025.75605259122,2.75152341703063,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",2,93779.8510956024,93779.8510956025,19605.1382245007,27725.852369288,4337.78006533012,4391.36171066363,1.4798938096194,1,8737.39023313239,8737.39023313239,NA,0,0,0,1,1,5616.89372129939,5616.89372129939,Inf,0,0,0,1,2,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",1,87962.9629629629,87962.9629629629,NA,0,0,0,1,4,30756.9609040197,27472.5274725275,10732.906916608,7653.70250664368,-353.423037795294,-353.423037795294,0.970588235294118,3,88004.0052617445,37037.037037037,85290.3003681046,144598.765432099,21114.1392493978,24604.2244058117,1.03928571087973,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Sudan","Sudan2014",NA,NA,NA,NA,NA,NA,NA,NA,3,2437026.7864741,699432.192365926,4043942.39195503,7730458.29435974,-454335.916879262,-490041.183961537,0.5,2,6157593.15333774,6157593.15333774,8700317.93766694,12304107.6244065,-878864.83031475,-878864.83031475,0.875,9,"2014","Sub-Saharan Africa","Sudan","Lower middle income"
"Sweden","Sweden2014",3,273753.20698607,270829.790039372,84155.1778546706,0,16777.8761233348,24413.5121598289,0.998865981228534,1,272508.40689768,272508.40689768,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",4,18201.5674647975,16139.4663587565,5947.98580607856,11773.2250332851,-786.118821981325,-729.151767882137,1.0093142089851,NA,NA,NA,NA,NA,NA,NA,NA,1,12870.7290618117,12870.7290618117,NA,0,0,0,1,6,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",9,55829.3468586075,48685.1267028402,31829.4592395104,46279.8721783345,1838.45026084838,2836.353077052,0.479263739269404,1,77923.2072439221,77923.2072439221,NA,0,0,0,1,1,197631.322720092,197631.322720092,NA,0,0,0,1,4,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",7,99147.248212381,66454.2631078392,89786.3253054374,74602.0122986231,58471.6228482032,44362.4586369877,0.544724283198847,1,111014.317670825,111014.317670825,NA,0,0,0,1,1,28410.110206598,28410.110206598,NA,0,0,0,1,3,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",32,111320.997942485,81015.7112209745,107881.945326271,89590.9984314753,29212.0998390399,41978.777792513,0.773869202358987,1,99064.214157323,99064.214157323,NA,0,0,0,1,40,104052.100233139,101653.006362849,74452.2385035529,156959.019498936,3204.17154185869,3222.54655400231,0.277215516557122,44,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",1,133986.784210708,133986.784210708,NA,0,0,0,1,3,137499.74941432,66653.3988854629,172363.286421769,293738.1104686,-61619.7711567317,-54024.9424126846,0.986679719086482,NA,NA,NA,NA,NA,NA,NA,NA,5,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",1,46683.7100588422,46683.7100588422,NA,0,0,0,1,3,7684.29583490935,7690.62859339532,1835.09274880273,2362.14559364237,1627.08586384838,1187.99020815983,0.989165668128301,6,9181.34671508946,4631.61258249103,9985.28157157624,19437.0837419715,-3891.783585573,-5138.30604392682,1.03816230563248,3,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",30,173485.346874361,130296.11204407,108216.796892186,149240.430826661,-4432.70051984296,15420.7726418169,0.272876576056846,1,68312.1147289044,68312.1147289044,NA,0,0,0,1,2,86087.3774426282,86087.3774426282,21820.7076013676,30859.1406304317,-3737.36816590126,-4208.06463142251,0.683540264145121,3,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",1,63532.3433460341,63532.3433460341,NA,0,0,0,1,1,20711.1829515836,20711.1829515836,NA,0,0,0,1,3,14459.1498548624,11379.5161694149,35478.3744447164,29403.4893986485,11694.738580307,1945.00434290361,0.839593835793978,2,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",11,53592.8501481855,61957.6317303055,24432.3114790032,23294.6618713049,-703.046597515517,-74.9849771701642,0.69285471684196,6,31691.0229986738,35039.2052214929,7687.49271428097,13587.8450579977,-5308.37114456309,-7680.4773925481,0.318839687597741,5,111094.45046138,90067.062633859,149532.782921212,243565.404752788,102647.967890233,60121.6803452955,0.977426502257189,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",5,36018.1238635145,26419.6352367194,16786.137957962,28376.6452542542,468.923050350876,25503.3403463929,0.373562151459606,2,84762.9963844747,84762.9963844747,32692.6306566288,46234.3616642589,-4623.43616642589,-4623.43616642589,0.833333333333333,1,290097.955540448,290097.955540448,NA,0,0,0,1,0,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",16,16151236.7377132,9825390.64421025,15758425.9563574,17645710.5076601,-2560442.5340051,-2006723.08023441,1.07460292947011,4,7003522.01323388,7172466.27151578,4168466.48849278,2339798.52828845,-1724236.35367961,-1915380.18622109,0.604197227145139,3,8741549.30070718,8553192.4988397,5709487.03831662,11978872.8481753,-1234951.47980052,-1375494.59934022,0.954982099612117,3,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
