"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","yearOnly","region","countryDes","incomeLevel"
"Bih","Bih2013",1,35773.8301543346,35773.8301543346,NA,0,0,0,1,3,47087.3679687595,47070.9245616235,15004.1820563696,31613.3206034184,-965.132337430775,-980.014180324084,0.802285073542437,2,2,30100.2754275732,30100.2754275732,17169.1750392392,24280.8801952497,918.923534924585,984.360007915528,1.06190252486064,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Botswana","Botswana2010",4,55670.5514966613,14163.1496163951,90889.1602066277,61729.5787921724,9783.58135608253,9783.58135608253,0.888888888888889,1,23293.2857127202,23293.2857127202,Inf,0,0,0,1,2,1,17787.5999988045,17787.5999988045,NA,0,0,0,1,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",65,18705.2882258002,13190.7565181259,19409.2057302251,31584.5336628458,-13.9583855657169,-618.759488660635,1,70,26210.8804494497,19310.8360378711,23845.4918690237,27331.2475055568,2221.44896797336,1201.42296232605,1.05111660168556,16,22,65040.1680843405,70799.9309703986,56382.3801910013,98920.3568997453,-8379.03931955431,3876.97975363505,0.465890240360225,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",3,12620.8652153495,13525.497074395,7566.91034825377,14766.6384697548,794.361464085812,812.722223812517,1.38927797758793,3,16621.046650993,17980.9606401289,5651.57431178741,8661.17200022134,461.343068985394,704.876563051416,0.922821697207576,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",4,14869.285648791,7512.76886444193,18731.4848800389,16536.5446840377,-1465.9726653968,-1465.9726653968,1.05555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6083.01127147181,6083.01127147181,NA,0,0,0,1,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Chile","Chile2010",NA,NA,NA,NA,NA,NA,NA,NA,1,40753.7480703834,40753.7480703834,NA,0,0,0,1,2,5,51630.7628319233,30294.0401234558,49287.4830604506,77036.2119604904,9964.70501020723,7816.08496269996,1.08124733977365,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",3,35592.8838078889,32740.9874001012,21630.9656634924,18724.7437857265,3474.26142827746,4188.64737205023,1,1,102493.334406082,102493.334406082,NA,0,0,0,1,2,8,26237.0827778896,26296.2970220178,7137.44314783028,16244.074404395,3707.20257115895,5756.1805011413,0.650856407509343,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",1,43547.2308855636,43547.2308855636,NA,0,0,0,1,1,25483.5397062034,25483.5397062034,NA,-3.63797880709171e-12,0,0,1,7,1,48187.0568990029,48187.0568990029,NA,-7.27595761418343e-12,0,0,1,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",4,7920.10512567062,8826.52233095384,2880.58238320645,5191.44077812085,281.937888601356,134.977460231142,1.21139854572057,5,19262.9871276123,16232.2734553256,11641.1701541596,16031.1691228372,-2998.29242403981,-2897.61176870952,0.929904744126087,1,2,265282.623761975,265282.623761975,118203.075902471,167164.393055491,16716.4393055491,16716.4393055491,1.25,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Czech","Czech2013",4,48732.0599356342,41373.8610802296,29567.5425077407,58279.4738297574,5951.16878698998,4803.73763418297,1.14309634056827,1,71343.9210520744,71343.9210520744,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Czech Republic","High income"
"Drc","Drc2013",37,1075.56119470419,567.741094685028,1371.87352218964,1240.49619854361,171.48818429643,125.450735839694,1.33333333333333,4,1071.72341320861,488.875599629437,1393.73500621908,30.5533183824737,12.892348956274,3.04106670657477,1.22363516520868,12,3,431.237431514432,53.552845674327,657.578079375472,1138.12359475792,-60.7345987693798,-63.934721430969,1.08915082994497,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",3,18504.8220013153,18493.0361225139,7274.24340101917,10222.2222222222,-194.330145616502,332.519332519332,0.948376733175615,2,22507.5328320921,22507.5328320921,4821.18259899919,6818.18181818182,-1390.02456074572,-2045.45454545455,0.774171388469871,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",62,12488.5266192833,6859.97942211864,12142.7848631551,13083.3907701021,29.5528014366303,-14.6765192252083,1.4,43,14338.7205250728,10386.8578897046,11098.0030824857,15254.6251081358,-2929.66876873096,-2436.73055649142,0.442462103316485,27,10,12659.9195383781,5991.92920120449,12914.9660442741,21613.7615522086,-1251.50146449565,-3410.0675764848,2.29629633161757,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",4,381734.865890858,37036.3624866708,722482.459182278,1338993.99886654,57376.0578394412,56554.6370930291,1.11367771433167,1,62873.2263241821,62873.2263241821,Inf,0,-1.23645349813743e-27,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",4,8751.86614828518,8554.41639722959,9065.26789794447,15281.5893164479,-466.482096884704,-466.482096884704,1.25,3,4221.869606567,3474.72105318404,1416.77830342978,2520.78364042031,201.068946193137,201.068946193137,1.875,2,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",1,32824.8567340168,32824.8567340168,NA,0,0,0,1,2,28554.2407356014,28554.2407356014,40689.9038437718,57544.2138675192,11780.4934834947,11462.0588597904,1.44789575734115,2,1,10242.5511063587,10242.5511063587,NA,0,0,0,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",5,5436.29893096531,6376.89024160153,2966.57682913402,3228.30068481078,302.902286476073,302.902286476073,1,1,26857.9350701018,26857.9350701018,NA,0,0,0,1,3,1,19.1306707248046,19.1306707248046,NA,0,0,0,1,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",20,4751.77279599463,1764.85226297858,5631.69798992238,5771.06689993995,448.769037842827,369.254056448756,1.37015613484507,6,22886.1210740799,7476.99051375318,32631.0777945912,61034.3706258863,3470.81907092056,5632.91376564603,0.786815113330623,8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",3,5199.22177649141,5176.66203473522,1330.72546580754,1750.36663434785,212.744049641471,-97.2425907971028,1.31354501653707,1,1296.70135895767,1296.70135895767,NA,0,0,0,1,6,3,22725.9274190188,21915.1594869568,18344.5315045152,27363.1574527906,-505.84219048454,-346.957215374098,0.960073480298745,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",2,14980.3152005441,14980.3152005441,14105.5016209497,19948.1916964227,-3401.33066373778,-3674.66689144629,0.77146052761589,4,28046.499312507,28997.2205624777,7449.96082115652,5075.73036123323,540.411703798756,895.132167131216,1.04993985491779,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",26,12039.3060659369,13341.4815177736,5464.6109765756,7994.01993270087,-293.952845112499,-562.542269260849,0.973105661986064,42,24158.6514083524,4896.36992945264,34991.1087372343,26140.4451799318,3347.22997932919,2138.12487478112,0.798410964544315,7,17,42169.4562594351,44501.4230913752,28532.8266668467,29311.4064199031,7066.08820553048,3644.86557403937,1.28522898482867,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",16,2005.07987367837,1068.97828024292,2170.23618430781,1915.52633855587,340.882956181943,278.757998336355,0.92422080943705,1,1853.64456788066,1853.64456788066,NA,0,0,0,1,7,7,9172.14137200796,8485.44888269612,3255.90547148313,3896.86642111276,19.5685419773275,1349.28939051149,0.929943817379695,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",22,48447.438883078,41830.7859848349,37328.9971964089,62094.8425885441,-2821.01950347063,-3413.78355401591,1.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",4,145610.067806847,141576.834395257,37099.5708575192,34086.4936394187,-3417.44006489347,-3802.22071712399,1.37489565633242,1,134499.897532716,134499.897532716,NA,0,0,0,1,3,1,160279.04455982,160279.04455982,NA,0,0,0,1,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",8,15354.2647312697,14908.0591805153,3729.02071870275,3938.30493893733,533.255125766321,688.665906903667,2,5,19705.3427893353,19321.2618860634,7043.25417850968,5499.04059992361,898.793340605712,1820.4618226003,1.2,2,1,102395.928412371,102395.928412371,NA,0,0,0,1,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",6,14000.578818611,10841.4290990183,6707.25912004109,7811.78090015114,724.197038140154,361.175298556988,1.66666666666667,2,31538.2458701754,31538.2458701754,13037.4536279712,18437.7437394872,-1217.58685072085,-1217.58685072085,0.883333333333333,2,1,44638.7480008637,44638.7480008637,NA,0,0,0,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",6,27297.8825985005,25534.2902962705,14629.5563296932,21080.70791987,1345.15213100485,1362.39121711423,NA,3,15667.2615895581,14879.4592301713,6228.44230709967,9705.95139796531,-1168.56313893673,-1210.02188457852,0.584309921502329,6,1,5501.22858034186,5501.22858034186,NA,0,0,0,1,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",6,23396.6739697992,23123.8505223103,16441.4229119221,26808.1949418001,3478.08005668612,3664.49305034487,1.3564658668388,5,16977.2546293211,19589.3164918305,12486.7760372544,16404.4308725652,-309.055020056827,139.694181782033,0.856321074949364,3,1,13584.3569850326,13584.3569850326,NA,0,0,0,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",3,23681.6529445208,24470.0714804829,27228.9954811842,39725.1545266175,6595.28523872118,3897.76381779983,1.35790229488277,4,36474.2004814383,42932.451525914,25114.4898031821,31171.4317374184,-429.577376463541,-745.647557747598,0.931976156821242,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Laos","Laos2012",2,1943.21499716599,1943.21499716599,949.728925066053,1343.11952640643,-86.7458484636051,-111.926627200536,0.916301099315948,5,1976.81032982949,1789.00870131314,1592.81774278495,1978.51837928332,-5.55415903914986,28.3549586039414,0.508423879023644,1,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",7,8456.48831164565,6037.21238832658,7591.31956805442,2693.83432722492,-392.011677286837,-539.38933297238,0.752070776142838,2,22843.9928391731,22843.9928391731,26758.093373176,37841.6585515912,860.370857448997,860.037694354345,1.0470783716422,7,2,44423.2645884862,44423.2645884862,12.0837917986098,17.0890622464867,-2.392251686874,-2.37499746876093,0.776205549657727,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",8,50399.4223421603,53815.2261448766,22344.6933671172,21023.8879473388,789.148506374464,-1191.3536503492,1.08507049781974,5,20522.4836495634,19414.4776425713,10942.4714003653,0,-23.3084956960789,563.284923960726,0.992039503443754,8,3,22751.5411392053,20052.2062506469,13328.6276835705,23247.5684033073,-2653.3542881548,-2447.16638683499,0.461538461538462,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",1,21673.0406891264,21673.0406891264,NA,0,0,0,1,1,15004.4127847798,15004.4127847798,NA,0,0,0,1,5,1,17283.5640938603,17283.5640938603,NA,0,0,0,1,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",12,5408.91413229836,6489.40829518309,3240.15840344018,4880.44165222581,417.383089936846,370.600722630175,0.755034412945003,NA,NA,NA,NA,NA,NA,NA,NA,1,1,866.350589152511,866.350589152511,NA,0,0,0,1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",9,15728.2518313038,18875.3908635364,14211.7153607585,20176.6933900944,4833.91481139775,3503.40168315959,1,7,24481.3726123712,24577.3621858194,7731.71572666077,4770.30504410231,935.826039933717,254.264198315114,1.98843369055125,7,2,44912.0396662812,44912.0396662812,8119.47455499209,11482.6710350131,-1551.79477916812,-1913.77850583551,1,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",37,22093.8047883609,25470.2928465705,9381.947151443,7796.3548349959,-1811.01415402064,-973.623855350315,0.543527062088432,38,22990.7534308438,13477.322988177,20647.6088310863,17792.9395987667,-1171.1025250462,-591.512583510253,1.81686089925731,16,33,51825.2071168074,39176.5822414947,37696.3334805662,48574.4974116766,6501.73073430045,5467.11366551294,1.494042064172,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",3,6481.92182519338,8561.6338454321,4803.0763184212,8905.19860648475,1392.58249813342,1392.58249813342,1.2,1,10306.9428315796,10306.9428315796,NA,0,0,0,1,1,1,160060.759266883,160060.759266883,NA,0,0,0,1,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",2,31151.8960315925,31151.8960315925,9090.56520661945,12856.0006048382,1137.30236007484,1285.60006048382,1.14014169016075,1,22038.8581797226,22038.8581797226,NA,0,0,0,1,1,1,9550.17187787981,9550.17187787981,NA,0,0,0,1,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",10,5994.19554959048,5350.30064844414,4211.48016269105,3116.64801300438,355.404960526499,288.923966623707,1.62928969649722,3,5467.70812708656,5328.25108148864,2040.37867518872,3046.88762298321,-207.111616647924,-326.574374853981,0.847556446913834,3,1,11367.7131173412,11367.7131173412,NA,0,0,0,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",11,12352.272763794,10713.6034493596,12693.6215544703,14312.4535550473,-3319.69114114004,-3579.12048482197,0.711991088645458,4,22792.755498814,24111.9247242673,14543.8733981433,34400.6106325397,602.346694841088,558.46544931503,1.17644122301164,19,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",21,5044.76370669732,3720.04120825696,4669.41389941849,2650.52936088309,174.12248647479,268.866150870427,1.24579051381866,4,12293.9676925577,12724.1334784462,8644.64752653699,16091.6917670683,981.654972304083,962.849001737862,0.927477114627634,2,1,13392.1483497251,13392.1483497251,NA,0,0,0,1,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",8,4235.82710462561,3933.23686957885,2305.81110312418,4670.71878262488,-248.388245024318,-312.845540402186,0.864562040719706,7,14004.3075358704,12514.8445850236,10511.8911329868,10120.463536339,-630.889013613296,-2682.20901262122,1.73132957340805,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",111,1596.13589641085,779.669086427492,1796.99585706031,1559.7655812213,-102.818193318947,-33.4999899070279,0.8,23,2408.61468231812,502.601167474747,4022.85027082941,1534.67844250235,-69.2475726930415,-437.239758157063,0.741895332593047,52,5,23117.5156501088,402.74446831039,32769.0258811116,58152.9820534535,-3703.56159794281,-2173.65430051467,1.16373011689129,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",3,884.329354647326,661.587485589564,1431.3390200346,0,-282.676745271022,-627.649525961729,0.699594285036795,8,6236.21224551083,3995.68511964818,5640.87361175218,10411.8260193303,308.521813180422,283.839072138727,1.04761904761905,4,3,33150.4558246718,10079.6555522669,47286.9821794921,84497.7524946536,-18825.5925347792,-17448.2384205648,0.27273718415268,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",1,20139.3982012161,20139.3982012161,NA,0,0,0,1,4,27915.2839396173,33294.9596241586,13955.3889222044,22284.2441096456,-1954.85526136808,-1752.36739824629,0.5,2,1,4738.6819296979,4738.6819296979,NA,0,0,0,1,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",5,13713.9336302997,8262.86692866554,13563.1487985111,9186.97994637241,7030.98901298368,7030.27015976508,1,3,36138.2272411615,36119.0638851921,22207.0201265145,30956.3002758861,-1383.76358048574,1314.40225136352,0.914923009147488,2,4,29628.7426652439,28215.7354747403,18262.5263340008,12635.3364982524,4357.2663366572,5575.98336868848,1.05152129540791,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",5,5741.31066557577,5401.31430114325,3353.47534096416,3075.87267141352,255.874429012335,355.764911164071,1.098165814435,19,12664.8700615701,13613.1809621171,4566.7035552183,5374.74950423971,1068.71067659006,350.136611772258,1.05289405251044,11,6,6307.66906178504,6300.42084665181,5094.61952006205,9426.48374589741,1012.40515075623,1550.2989082805,1.17935326813741,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",7,30532.4473079257,30749.2885194899,20256.4161851624,33205.6645824099,-6.55432977119995,1399.0489592897,NA,5,23767.9889893951,4895.83597730483,27860.5864296672,47158.5869303918,11029.5390076095,10851.3230928858,1.68999854359425,1,1,87115.6162507239,87115.6162507239,NA,0,0,0,1,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",3,16073.0980496994,16115.7400120686,5233.36274058772,7143.60620538406,-337.365298204421,-606.034592256479,0.899838015247245,NA,NA,NA,NA,NA,NA,NA,NA,1,3,49280.0943166949,43355.8012043406,34925.8127022044,53537.8708129766,-4227.81413644953,-3493.36496477685,0.956371576900443,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",28,26756.5355572401,27019.1932767837,18688.8975909768,23458.2241393179,-489.985954600382,-904.562227886049,0.98469702604541,22,34977.34897303,32993.4168697948,13037.4474488251,13167.1740161261,1129.65355955881,2318.28758865999,1.07781191736538,32,10,41117.4612362305,25914.5153194136,34284.5995358503,47920.5332543075,23990.6696863494,17099.7429666544,1.00644582073877,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",3,30663.9035824977,26397.6213449328,11792.7210466912,22397.9817472157,1733.17715901074,1733.17715901074,1.36363636363636,1,15486.6045223606,15486.6045223606,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",2,72833.0770085985,72833.0770085985,29626.7149488805,41898.5020892685,6397.16148496801,6445.923398349,1.45468232460102,3,531227.942606182,57790.8440325733,826473.903205053,1412249.81298684,-169862.524436665,-185690.093013107,0.982895854738056,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Slovak Republic","High income"
"Southsudan","Southsudan2014",25,9937.68426435837,7234.08144760482,8593.13204061286,8202.20269036147,-602.486723121996,-702.072798701687,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",4,32543.1256078975,21193.5715103059,48385.8378550454,77675.3991725469,6087.32245595687,390.062063979123,1.12546692509534,4,14114.9665955072,13457.4587049824,12886.6495606781,19222.2585128912,-983.255718625629,-533.884672176227,1.20338244338198,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",4,25796.45662979,19432.4194324194,18868.7879378909,19162.658329325,-5669.75097676852,-5669.75097676852,0.6,2,94013.5815874075,94013.5815874075,41426.4578876967,58585.8585858586,-1826.50457190681,-1869.76144422953,0.92881356047269,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",5,29567.9012174756,26969.8334894752,7020.04513114308,5731.92239858906,-1410.76756368862,-1490.29982363316,0.573603480382253,1,24691.3580246914,24691.3580246914,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",7,33887.1431997207,34286.9388192435,3225.27654667144,3035.82270795386,-28.7911157176896,-28.7911157176896,1,4,32689.3052302888,33242.2586520947,4757.20414479762,7188.39448347645,851.301515518588,851.301515518588,1.875,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",4,104127.451810482,102934.021542278,8736.7276196396,6573.59740364451,1596.19585436474,762.160431289488,0.77692359039918,5,459736.451221992,383168.361683891,194704.103640059,315613.517556649,-48707.2115771356,-27058.088228184,0.724888413860521,3,1,523518.928362321,523518.928362321,NA,0,0,0,1,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",45,1858.77702469728,1513.2448273605,1283.74043274409,2082.19794599975,1.28564101343457,-50.4086414558253,1.2,16,4866.49438748274,2449.7964152606,5656.9868569229,12184.290178515,-201.025981949475,-152.32685868969,0.960697310593683,52,3,10947.1447455584,12003.4947624238,9075.73036235706,10055.6145997921,-7721.34048606344,-6277.29291028002,0.134713418792146,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",6,80270.2148549419,36891.1802410839,69089.1539180709,142470.224645329,7915.63518814162,9794.0611997508,0.902211871948749,NA,NA,NA,NA,NA,NA,NA,NA,1,1,11990.5627090775,11990.5627090775,NA,0,0,0,1,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",4,47530.4212658969,42424.783768404,33822.7954154994,64093.792815601,4154.85953611973,4633.06973028287,1.05394403086896,4,12286.5921586202,9529.2626411723,7971.72438494602,13614.2152229112,2275.58905715785,993.945736145145,1.62138476578399,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",8,78288.2337902738,75107.9561323021,39768.9147070733,19262.4860861461,-1239.48766714228,-5509.51286172272,1.17736683981146,11,62315.5552925141,45938.8683342543,47827.877298891,81630.6574992168,-444.404085236941,2535.90554379255,1.05089356579151,14,1,57787.4582584384,57787.4582584384,NA,0,0,0,1,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",8,602.43219603198,590.512072899503,78.369206662066,92.629530151003,-7.40657884503643,10.5088955736701,0.870563352484321,1,3325.55198410977,3325.55198410977,NA,0,0,0,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",4,8119.71677345855,8072.14217331011,3723.98030829163,6669.82266457456,-315.946986589523,-1461.12947959692,0.785714285714286,2,22160.054819414,22160.054819414,16873.3293442887,23862.491201081,-3961.05249492104,-5744.67380766766,0.810009713290378,4,1,8583.74207167902,8583.74207167902,NA,0,0,0,1,"2013","Europe and Central Asia","Ukraine","Lower middle income"
