"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Trinidadandtobago","Trinidadandtobago2010",7,24963.9496504902,17786.7925837869,16914.5924168357,34483.7878443218,-8320.15731787988,-5949.01315968686,0.137204421733192,7,24963.9496504902,17786.7925837869,16914.5924168357,34483.7878443218,-8320.15731787988,-5949.01315968686,0.137204421733192,-5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",70,6199.97854387454,5571.08059167393,4289.97261221875,3852.53317454353,932.18291285171,761.731470760951,1.50473113704506,70,6199.97854387454,5571.08059167393,4289.97261221875,3852.53317454353,932.18291285171,761.731470760951,1.50473113704506,-56,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",33,27995.3065517028,25873.3054546829,24159.7847991746,31598.5032171489,2651.94563051401,6503.06556937942,0.970652161123657,33,27995.3065517028,25873.3054546829,24159.7847991746,31598.5032171489,2651.94563051401,6503.06556937942,0.970652161123657,88,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",5,3494.13260469363,1982.30470626047,4496.58735451476,3279.99647747813,529.404130847716,385.682582432755,0.692894787924776,5,3494.13260469363,1982.30470626047,4496.58735451476,3279.99647747813,529.404130847716,385.682582432755,0.692894787924776,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",38,3754.84114659216,3241.061572141,2335.08357904352,3652.55198651214,-1294.12130849216,-1078.68054983233,0.218622477270195,38,3754.84114659216,3241.061572141,2335.08357904352,3652.55198651214,-1294.12130849216,-1078.68054983233,0.218622477270195,80,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",33,14867.9779555886,11223.459756032,12129.3097659758,11925.2045414246,4628.22507489368,5674.9799549486,1.2,33,14867.9779555886,11223.459756032,12129.3097659758,11925.2045414246,4628.22507489368,5674.9799549486,1.2,6,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",2,564.207353227571,564.207353227571,3271.88292221734,0,1452.88647393193,1781.24462243102,1,2,564.207353227571,564.207353227571,3271.88292221734,0,1452.88647393193,1781.24462243102,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",88,2895.92431281764,2408.03891893158,2118.71061318359,2360.67293794702,354.814074632619,340.750811159098,0.869425455053891,88,2895.92431281764,2408.03891893158,2118.71061318359,2360.67293794702,354.814074632619,340.750811159098,0.869425455053891,-59,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,6350.59753939027,7440.01253392147,3612.65351213018,5550.76536323475,-469.960093238071,-182.627736486277,0.470744535041941,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",1,1404.65213306453,1404.65213306453,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",14,2515910.75730673,2352813.51249551,1211076.51703831,1198487.02811767,-52202.1501399079,-6049.12516205407,1.13257037153754,14,2515910.75730673,2352813.51249551,1211076.51703831,1198487.02811767,-52202.1501399079,-6049.12516205407,1.13257037153754,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
