"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Cameroon","Cameroon2009",3,12183.1286182061,3488.60696418908,15417.8308042268,26908.2497843049,2013.51332237904,2013.51332237904,1,2,58125.4841795326,58125.4841795326,40556.8168967782,57356.000502106,-19740.6047458276,-17728.2183370146,0.45963155119879,1,10128.2137670006,10128.2137670006,NA,0,0,0,1,5,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",43,17923.4499055612,15651.9721661258,10171.9565634024,9750.54184708233,-167.296844661549,-2.50877614639791,1.79166951341596,52,19068.2359873751,18631.9054310171,10679.7294755972,12943.0885075384,1660.11718830913,966.453890336906,1.56042005498606,21,36281.8431919695,33895.8667726563,20299.5443797664,23937.978136577,-2203.33596523198,-1801.34568544427,0.836646667315338,33,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",24,15543.6925227821,15792.6547361435,8295.26733079588,14380.603227438,330.787166205704,228.601157352079,1.01584149947918,55,38647.8754619033,23017.1256273718,42027.1741857953,25765.2474491597,3824.58800456516,1656.20869296817,1.0830297181138,59,24928.4064268165,17229.508392457,27226.941912368,45426.2284241726,-7909.07971176428,-6883.46129147033,0.902732908865912,39,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",52,10483.3026763954,5992.96450315098,8337.34002841149,8981.94384941798,1336.69513289096,208.163477490436,0.833333333333333,33,16193.8200436567,14333.4144361601,11229.858678458,11825.7769310351,1570.3219726986,1242.64238116832,0.693533857015203,11,22501.7106206567,18876.9122882331,10638.2855837991,11876.1978374328,-341.65466383986,-607.143601886815,1.26555025366004,29,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",11,11901.1905868824,13318.4032817225,6431.03178261758,5992.99923426271,-105.744248646302,83.1052311113172,0.733610988126083,4,17288.0600533382,15861.2666122859,11322.3808649602,23037.5375969891,-3728.41382827976,-3651.27458280717,1,4,13702.9759181889,16701.7430181524,8119.50403882037,17797.9202484473,1123.50874524605,1249.01332028634,1.01430249178465,15,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",4,924.371717479608,976.018233840337,393.185161896999,237.218282791393,-56.119092993403,-46.4118158703748,0.674844125488954,1,539.559312751851,539.559312751851,Inf,0,0,0,1,1,495.355581914799,495.355581914799,NA,0,0,0,1,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",6,29516.8069986531,23786.0021127954,17637.8503001289,21003.2958298032,-748.423259155962,-752.846958843128,0.920352961882568,4,44562.4140828178,32459.3457531526,32580.5350017554,68963.7181038815,-5476.7294720161,-5907.34615129563,1.19311365806054,1,67510.5937386532,67510.5937386532,NA,0,0,0,1,4,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",4,32092.7373265539,28875.9849212052,12379.5783109097,7105.23918441126,-220.554414218785,-283.852258697614,1.79013328605141,2,50331.0139450176,50331.0139450176,14626.0488069678,20684.3565867447,-1129.50847140869,-1149.13092148582,0.880376748112174,1,549450.760733285,549450.760733285,NA,0,0,0,1,11,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",1,29672.6602005324,29672.6602005324,NA,0,0,0,1,3,11250.0903369772,11505.4293122324,3352.42880336048,6690.25571630493,623.547348755338,623.547348755338,1.73913043478261,4,14615.7900617063,12421.7575270239,7231.40009330548,13759.2985061701,-1810.34848309058,-1641.55987530861,0.710238181679438,1,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",17,1107.55265906526,592.229412194357,1480.83728592319,852.851086428071,-136.960541717372,-134.783164115305,0.528865652475363,4,234203.608592725,144604.364413026,267675.947653927,449804.375773881,-92788.577253265,-53431.9223859875,0.875889197214257,1,19806.820382984,19806.820382984,NA,0,0,0,NA,8,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",7,16538.4501415678,14033.6679184139,11311.505215256,11847.5982905983,924.673371555603,1332.52169018755,0.911675448913547,2,35101.4474885845,35101.4474885845,39218.8090718263,55463.7716894977,-2710.63545850929,-2710.63545850929,NA,2,117925,117925,90050.0485841068,127350,19379.347826087,19379.347826087,1.4375,1,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",37,4727.18431796701,4140.12649803182,5186.41957880523,5948.08325525326,-403.697434254806,-219.185810962677,0.780769217104536,21,6694.45083505471,7310.73326700968,3473.07383116103,4296.95934006638,41.8894436899481,403.34538186832,0.623340472037176,9,8639.66787053788,3651.2359261746,9243.99249454458,13344.6100121063,-2485.4309758129,-5097.06937329474,0.753312300419081,24,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",3,710.707503198127,592.099875058671,4214.95206135422,5194.28571428571,987.495048032796,806.134453781513,1.38968592212659,2,17035.1907737383,17035.1907737383,6337.96445784119,8963.23529411765,128.97894683186,135.806595365419,1.02377901688005,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",4,114990.218162411,104762.31831557,93513.3282223387,139925.449537022,247.726168956633,2433.57311116532,1,1,43696.8886033051,43696.8886033051,NA,0,0,0,1,1,-22910.1293346954,-22910.1293346954,NA,0,0,0,1,4,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",2,130279.734219454,130279.734219454,183125.567572605,258978.661278449,29882.1532244364,29882.1532244364,1.3,2,5250.68062537316,5250.68062537316,5681.20178697073,8034.43261771227,-438.241779147942,-438.241779147942,0.901639344262295,1,12465.8836127438,12465.8836127438,Inf,0,-3.49875588683623e-28,0,1,12,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",8,8810.84531455953,8117.87809657421,5787.35390874792,12070.8596327026,-379.95546983272,228.690051569187,0.904225917200838,3,11517.2405400489,11574.7772546936,956.060069327288,0,37.1854525809764,235.608748114675,1,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",4,25027.8980421338,14751.5589630625,25490.2205646963,31419.6683743034,-5226.07470061348,-5575.27416020539,0.982774874931428,1,63.6764375075121,63.6764375075121,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",34,3343.23035865323,2277.68264636352,3198.13814080193,4108.57606821413,570.710420740199,538.019494195905,1.11637375900671,3,6713.40505156358,6482.21320580074,984.651032747076,1580.8033841251,-101.572655334352,-103.012524618949,1.12614472130049,2,35864.8262503895,35864.8262503895,38721.6491431684,54760.6813757213,-16173.6708280094,-15188.723312932,0.591199847758237,31,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,8836.61846761332,5686.63838925799,9253.62593217691,18465.383411138,360.047493629328,387.39807204846,1,5,22867.6094151499,26951.0138985578,17795.7234543163,25748.8426325524,4290.72780263949,4094.03806767288,2.43102773132457,1,11310.0613296322,11310.0613296322,NA,0,0,0,1,10,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",2,898.645680626194,898.645680626194,285.909881835249,404.337632507898,0,0,1,6,33944.0905913321,27306.7323242839,38616.3342639649,31970.6084189687,7329.37743220454,11187.2426261329,0.698669461194346,1,374357.873344496,374357.873344496,NA,0,0,0,1,6,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",5,31810.8400467054,17925.2925973066,29531.2759215682,60444.6234282006,1758.34120944887,1357.66447029615,1.31238080398352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",124,8278.1237660756,5432.30569141055,7113.57656790454,7207.15757854087,269.241839427838,18.2617029127924,0.961554980552271,195,9280.47686093975,5900.56417356893,9659.78066030222,10951.8073078001,-298.516931645603,-220.936247665504,0.98059763499722,64,7982.7190963615,5782.74766030639,6893.20817000032,8047.57336704673,-313.274916471523,-640.828322322695,1.5,199,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",2,1741.51380316603,1741.51380316603,6.29828724970687,8.90712324825699,-1.80657194584379,-1.7814246496514,0.703302008845287,4,38118.6572107667,40988.4151667937,19070.0065302126,14912.0088381248,1161.8733528383,5948.67311647111,2.14897663957523,5,15822.333460196,1780.3739081506,24208.5440374835,37515.3971830366,-2740.25559738416,-3383.46564006831,0.944925771145228,10,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",31,22554.081926709,13145.3847207947,25881.1151845359,26559.6051274558,-2966.3296146997,-1459.79124089836,0.925109842867153,3,16023.3594868294,16718.6016931947,4603.70670050416,7196.15739501542,141.755883745178,227.764092788266,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",2,83195.2171041514,83195.2171041514,30255.718023006,42788.0467674712,-712.375870840207,-737.724944266746,0.972315493830047,1,74943.6631430805,74943.6631430805,NA,0,0,0,1,4,76792.7072167885,74001.8613633486,20984.6206123602,27045.2726057297,-4689.23849314672,-9132.15312323582,NA,3,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",6,9756.70462320335,9971.18539348123,2966.36587913398,2823.40081105463,557.359082638961,667.104146631187,2.5,2,52361.2514050131,52361.2514050131,58520.3260635734,82760.2387936013,13793.3731322669,13793.3731322669,1.5,1,8675.44363321133,8675.44363321133,NA,0,0,0,1,10,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",1,5511.61490411834,5511.61490411834,NA,0,0,0,1,4,11467.2202121611,11526.1002666198,3052.52921485765,1407.89890918125,-43.6618820600306,-94.8218738660828,0.898638185051308,1,100577.598505425,100577.598505425,NA,0,0,0,1,10,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,5045.73535317924,5045.73535317924,NA,0,0,0,1,1,38319.556821089,38319.556821089,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,7,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Lithuania","Lithuania2013",1,31648.0576662968,31648.0576662968,NA,0,0,0,1,3,37948.5526191768,15084.436319632,45162.1928477611,65906.8281409651,2978.72399513275,2548.82137698855,1,1,56810.4579063725,56810.4579063725,NA,0,0,0,1,8,"2013","Europe and Central Asia","Lithuania","High income"
"Mexico","Mexico2010",52,15796.4375227671,9514.20825998744,15312.6101153859,17861.5366196651,-296.442097362845,416.886328600116,0.924788369581515,42,19777.1352534888,16766.0010031448,15094.4569428908,17671.0741720852,2652.69892973339,1929.81457727695,1.65,54,25799.9267817916,21143.0630018382,18604.0172154812,21965.7292689951,-108.224264990678,274.027470144404,0.73725190272158,18,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",4,23521.1398329137,16707.0504350076,21226.2191373331,16333.563473699,-2214.68447736384,-2214.68447736384,1.4,1,6693.11542773471,6693.11542773471,Inf,0,0,0,1,1,8393.9742420384,8393.9742420384,NA,0,0,0,1,5,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Morocco","Morocco2013",2,14926.8362849498,14926.8362849498,17847.8096889962,25240.6145208324,1149.48843158147,1147.30066003783,1.09673861492324,NA,NA,NA,NA,NA,NA,NA,NA,2,16134.4850242423,16134.4850242423,7444.59914498985,10528.2530772758,726.156373642768,735.845645185943,1,6,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",11,3940.96284935328,2555.34248946935,2364.00106179623,3888.05962172578,13.7072414922179,1.80284019237387,2,3,3441.37631114934,3496.90301234623,1187.06749687197,1665.83315304483,116.401027832898,41.5971375732955,1.1663638137327,2,15861.0743481096,15861.0743481096,6461.35990207143,9137.7428048831,32.8695784348314,32.8695784348311,1.00724637681159,3,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",9,2020.98503012357,1898.17873799976,426.544657959692,896.994936340958,-113.347473861802,-85.9430798107502,0.533333333333333,1,3650.95472867504,3650.95472867504,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,8,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",2,1367.38979770909,1367.38979770909,1029.88519666084,1456.47761280505,80.9154229336138,80.9154229336138,1.125,1,15730.7623467212,15730.7623467212,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",43,2138.94222735628,966.876900292499,2775.97471556554,2935.12433168093,-156.475677311091,-189.836427856062,0.907281776698369,14,723.323802278832,584.810333835849,689.382585322974,1287.89985838313,-33.1787698201396,-97.2516498084225,0.562624820869333,1,318.617569182205,318.617569182205,NA,0,0,0,1,94,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",11,22740.8265983431,6300.53765265078,31549.7595844515,30872.2210168719,1155.77786725531,876.083727422205,0.707916170496938,4,4888.59552738799,2973.59886291779,5038.44174825336,688.677642585766,-12.5430404604259,127.848723092968,1.21995924263152,NA,NA,NA,NA,NA,NA,NA,NA,20,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",2,3422.88328990087,3422.88328990087,3656.752211279,5171.42857142857,420.603473312713,430.952380952381,1.14873130419123,1,400952.380952381,400952.380952381,NA,0,0,0,1,1,79682.5,79682.5,NA,0,0,0,1,7,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Peru","Peru2010",37,17872.6923911329,14634.3603283264,14038.3696005423,26177.3585218924,2581.74361570308,1728.11238763367,1.25,40,12674.401999375,7864.7233230564,12530.4595215748,10921.2003002767,1825.87199925741,1014.79642545799,1.55555555555556,14,15555.0535685848,12972.4683341656,7855.09583012461,5256.18589324208,-1565.69563375013,-2320.21102715507,1.07311119454571,34,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",1,11895.5092994076,11895.5092994076,NA,0,0,0,1,7,1999.58153053022,1554.41994444114,1916.44968240369,870.348578102221,22.3426981904222,-876.456773929965,0.444631957274994,4,2527.03807422293,2894.41633768132,2623.07286533066,2949.46660165908,-77.8449770008262,386.986344246632,0.91281983547818,8,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",7,17423.6554224468,13542.8070385309,13084.3772377149,6986.33014327402,-2015.17527288661,-1664.54623407669,1,5,12380.5781411056,11425.1983856712,6317.15243486421,5845.48095412128,611.664509697368,674.016719634307,1.18308675214178,1,248438.749142801,248438.749142801,NA,0,0,0,1,3,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",15,17725.4977599336,7300.54723453428,25601.9133742068,22830.0208488073,-1994.41528012532,-169.394573804466,1.4642292411847,31,16680.3572836673,15425.2578597802,11510.7266982921,14427.3217825269,-113.133887262228,214.542878418825,0.939789620536827,11,18788.5398600712,16603.6138322886,7413.59245970541,8978.97679161595,-1915.4214197056,213.697492183829,0.851083239847779,90,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",5,1509.85043718201,1202.10030428751,1807.31023619624,1920.35375548226,-172.294987304165,-127.031360699895,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",5,11093.3480176055,13402.3332715094,4565.40032280393,8043.2504582413,-776.011939527171,-590.018603314479,0.847736670905878,1,21214.0084334995,21214.0084334995,NA,0,0,0,1,1,12655.3302330119,12655.3302330119,Inf,0,0,0,1,7,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",8,73944.5535448984,58539.7557744444,39385.0424954161,76267.2383097991,-10399.7389707347,208.365651301382,0.867794158322489,7,39004.9924893135,19986.121646595,30226.6048313765,52940.5062254171,2419.08860131189,-1903.22570832478,0.967549130114698,1,57288.0847520888,57288.0847520888,NA,0,0,0,1,4,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",7,3997.19866848526,3075.4591840783,3610.16694207464,7068.19000048531,-811.829631598914,-811.829631598914,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2014","Sub-Saharan Africa","South Sudan","Low income"
"Sweden","Sweden2014",32,122046.366038092,99690.3212152125,48833.4458635756,39227.9636568195,6467.47118098038,1089.1398361517,1.18274018498221,52,147976.81102618,120631.131028673,72833.8989429108,66625.7822604929,-6605.81153799898,-887.423097263216,0.874160403462531,7,124567.498092447,124359.784060354,14424.3345563287,13509.1717189257,2007.75573184937,864.68268784915,0.967227348661149,24,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",2,3566.31794778324,3566.31794778324,142.27865084866,201.212397666322,-45.205852841735,-43.1169423570689,0.646109311943803,4,7443.42309893386,5714.38507596986,3701.09724228991,5953.92125957551,243.367069782286,137.577680931405,1.09698412236591,NA,NA,NA,NA,NA,NA,NA,NA,26,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",3,12901.4371950026,17865.8715738963,7506.93413513571,11409.9150317067,2460.66566559557,1930.25860064513,2.5,2,12179.9452224531,12179.9452224531,0,0,0,0,1,3,26446.0931665827,22613.0091609813,16048.8899559495,31403.6602371557,123.245606787378,123.245606787377,1.05882352941176,4,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",8,15660.1317301343,13868.6045927241,8967.88536221455,9320.21418700784,-2011.96318548081,-2411.40752965385,1.07853096299001,3,11641.0530958689,9319.33325885902,8545.73941271932,4302.82444106037,-110.244758329459,183.890440319117,NA,3,21800.4529949069,13566.4825108079,13537.4948041046,22604.9393320125,664.564752544407,666.56333863842,1.02308154079929,8,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",14,51064.1748142409,41674.9016254404,30468.2749405639,38043.4100201386,-2676.56459213358,790.962643051985,0.627838203355544,18,19920.7659652114,17788.7858862436,14846.2764849916,18269.0692505285,-700.655744014884,-451.759141025405,0.927177777310208,11,72534.2472817284,66449.8331826961,38581.380588997,45657.5955916195,-3705.89184374947,-3660.38917943362,0.443516478624096,98,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",5,1060.6012425443,1070.29684064736,136.732467878113,0,1.13334709319562,1.22023678477609,1,1,133.629486119479,133.629486119479,NA,0,0,0,1,3,6755.53227878293,4362.65583091568,8536.18967104033,15480.0911115403,-2687.44501930651,-2281.04187526756,1,44,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",1,3337.37427444614,3337.37427444614,NA,0,0,0,1,1,2302.87187812488,2302.87187812488,NA,0,0,0,1,2,3582.21768135809,3582.21768135809,650.762013278354,920.316465055469,81.0431921543363,87.0569629106524,1.14810877990543,25,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",3,24646.5186546231,26409.0942995202,12427.2085043756,24666.2122372476,2410.90911498426,2410.90911498426,1,1,11833.5262652805,11833.5262652805,NA,0,0,0,1,3,44423.2249782549,43790.5617028254,3973.13186323866,7957.81501971574,-258.030597731772,-264.505593873338,0.881632653061224,5,"2010","Latin America and Caribbean","Uruguay","High income"
"Venezuela","Venezuela2010",1,17233.3488588728,17233.3488588728,NA,0,0,0,1,3,35273.6301483895,35196.5604707544,5140.83514844445,7398.58089614069,2523.26231358588,2952.17260847767,2.3496904659642,1,138852.482100497,138852.482100497,NA,0,0,0,1,10,"2010","Latin America and Caribbean","Venezuela, RB","High income"
"Vietnam","Vietnam2009",15,4355.50053179727,5077.99116867428,4568.48913159803,5593.05425998251,640.942530608226,1179.56714270247,1.94963973762562,29,8747.96367778778,4958.2482033385,10691.2290893598,12059.2158859343,2550.88542180277,1991.25887619309,0.988309609671874,24,13889.9252392781,9582.26342186233,12712.7754767397,13374.7423546715,-313.972291775644,-1505.28785631071,1.32490109576362,26,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",1,5143.02232608138,5143.02232608138,NA,0,0,0,NA,1,8739.7409763499,8739.7409763499,NA,0,0,0,1,2,42981.9536077308,42981.9536077308,10111.5066810708,14299.8298843964,-976.013585790057,-989.988222765907,0.886741881075634,13,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",8,5821.09364231066,6107.40782861593,2817.61645643358,4238.35298887313,199.943665937383,1633.19642802009,1.07464564495475,4,5613.28162093042,2387.37897577083,8140.34903035974,11290.9836533417,-60.3784844834506,-195.737762163599,1.04352609037233,1,12656.6550095078,12656.6550095078,NA,0,0,0,1,4,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",6,3225573.23385531,3566523.68397726,1805772.13151988,3171042.74228566,151216.908103058,180252.844656116,0.741155232219504,12,11278906.8225938,6815504.99229259,11967025.6900321,8654637.6747343,260540.608326921,-133945.407584336,0.494055547225637,1,13262963.2366666,13262963.2366666,NA,0,0,0,1,15,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
