"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Iraq","Iraq2011",1,0.32051282051282,0.32051282051282,NA,0,0,0,1,1,0.19047619047619,0.19047619047619,NA,0,0,0,1,5,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",2,0.259131235764424,0.259131235764424,0.0147313912747198,0.0208333333333334,0.00962945250442038,0.00876322751322753,0.486721789391279,1,0.0227631578947368,0.0227631578947368,NA,0,0,0,1,5,"2013","Middle East and North Africa","Israel","High income"
"Kenya","Kenya2013",3,0.0583526893596274,0.0621430602079033,0.046214225873876,0.089,-0.0403526762899509,-0.0393667953667954,2.0773043933378,4,0.0326177728920168,0.0326218325328886,0.00545406784889535,0,0.00299501532327983,0.0038471706864564,0.371917403918889,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",2,0.196097094258402,0.196097094258402,0.270992578141631,0.383241379310345,-0.0305444726355644,-0.0362525629077353,1.3091733541212,3,0.0611729117527049,0.0706650420426504,0.0381032109706114,0.0363888888888889,-0.0204032175734139,-0.0212031285944329,1.27335770269358,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",10,0.10414579578031,0.0882013347006513,0.0697366857147477,0.028,-0.0223809407394322,-0.0432993363335767,51.3595175826724,5,0.106200054398582,0.101177355146813,0.0269864466893735,0.015666583758239,0.0123590584833976,0.0147283971728226,0.309181815927679,3,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",7,0.111392192973144,0.12467981897162,0.119968395992692,0.183989189189189,-0.0269452082701496,-0.0385276686361806,1.1297316530996,1,0.1,0.1,NA,0,0,0,1,0,"2013","South Asia","Nepal","Low income"
"Nigeria","Nigeria2014",6,0.139785584188487,0.0573511600887008,0.159572053374943,0.27,-0.0563561947619302,-0.0815425573565109,0.797176421810326,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",7,0.0832808907978204,0.0658801356623444,0.0915286279417804,0.13,-0.0540323537835869,-0.0585535429306858,5.6557573922455,1,0.58125,0.58125,NA,0,0,0,1,2,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",5,0.195625519394573,0.136220535677138,0.180194508464588,0.3375,-0.0766749162516241,-0.0458054911686957,1.50358526833289,6,0.167666671864619,0.151750070334273,0.0494193950583866,0.0722222222222222,-0.0386131014919797,-0.0610910459922636,1.46153846153846,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",35,0.101746330304386,0.0694428287674151,0.0867156408406095,0.0982168674698795,-0.0200840115092573,-0.0209924449520013,1.85811279994608,57,0.168417217273949,0.110942830176299,0.188346637908612,0.250971023550127,-0.0229679710669984,-0.0277145002040559,1.91966013325187,1,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",53,0.305802724462793,0.290090364456528,0.219721290447245,0.261904761904762,0.000920145481448669,-0.0175722489557283,1.28268054562557,18,0.206718643849416,0.17851647525334,0.128498342997609,0.116666666666667,-0.0170346294177729,-0.0836505279306227,0.136911194345808,1,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",NA,NA,NA,NA,NA,NA,NA,NA,6,0.162901225908955,0.163688238602621,0.0972828814356035,0.1176299024775,-0.0342769479255454,-0.0318730418450636,11.9104548434561,0,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Sweden","Sweden2014",2,0.453741935180077,0.453741935180077,0.186028888503207,0.263084577114428,-0.0848845027352414,-0.0769398291561063,1.99541672722621,9,0.22482888652851,0.235681615013568,0.122328035975618,0.17690303030303,0.0111867084744946,-0.0233220888314803,0.149402074826495,0,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",7,0.214981568709425,0.164817690810443,0.139186551458636,0.201839086343497,-0.0221605654174936,-0.023680156227308,1.48591379360964,1,0.0813485407581349,0.0813485407581349,NA,0,0,0,1,5,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Uganda","Uganda2013",1,0.00192,0.00192,NA,0,0,0,1,1,0.00799644602398934,0.00799644602398934,NA,0,0,0,1,3,"2013","Sub-Saharan Africa","Uganda","Low income"
"Vietnam","Vietnam2009",3,0.185448488744359,0.187480091232236,0.0203479285410284,0.0166666666666666,-0.00318207794673291,-0.0108812803358258,0.828604498661784,8,0.0579209139408606,0.0659506066606903,0.0229051802336053,0.0257142857142857,0.00147944347930169,-0.00029623655877094,0.943157293593471,3,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",1,0.0181034482758621,0.0181034482758621,NA,0,0,0,NA,2,0.213565314418532,0.213565314418532,0.14142135623731,0.2,-0.00903504129148159,-0.00909090909090909,1.08643468558147,3,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
