"countryOnly","country","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Belarus","Belarus2013",12,0.415215727321243,0.419306965083771,0.274934262816611,0.5126,-0.062256578508073,-0.045064989988198,NA,41,0.374214298678213,0.312537379977905,0.278254416407146,0.441025641025641,0.299512402182083,0.266735593815068,0.299468757444168,28,0.285511929542295,0.273409272335909,0.142726798274322,0.183457284227529,0.0101046393969426,0.0124585592207499,2.12505694347036,0,"2013","Europe and Central Asia","Belarus","Upper middle income"
"Belize","Belize2010",NA,NA,NA,NA,NA,NA,NA,NA,47,0.419853784100538,0.4,0.159222584065893,0.283333333333333,-0.026899377891882,-0.00186704919529508,1.91093646444423,25,0.400188767964504,0.378543638452486,0.135231104951325,0.121212121212122,0.0361169534150638,0.0442909286548616,1.59746031530942,0,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",25,0.484430330783389,0.44710154791432,0.327885583367391,0.532828282828283,-0.0636808560778466,-0.036495525370036,2.52828300685263,31,0.405840778827368,0.407040314799635,0.285445162166889,0.579580782452908,-0.0424816029977271,-0.0211523246079974,0.79352587363782,18,0.432944562027372,0.37663486782415,0.253725796748908,0.22972972972973,-0.109182195566959,-0.090301075001162,0.847288427627186,0,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",2,0.304500091437432,0.304500091437432,0.00950315096032742,0.0134394849733739,-0.00303750185806619,-0.00417713722145406,3.20654882304297,23,0.386273679882899,0.429433075276306,0.225572495480928,0.278787878787879,-0.0637358720973211,-0.0154745707374845,0.551356319393867,48,0.507156717066921,0.498602723159633,0.217690077146514,0.2582734375,-0.0302446434122018,-0.00960115067074104,0.393626302507613,7,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",2,0.340475382214683,0.340475382214683,0.334793847688395,0.47347,0.149507798798884,0.137549584980237,0.47491964839967,35,0.304669631228459,0.121411185514327,0.321607463141691,0.641065535124941,0.0423688701617684,0.0367961695792356,0.851883919367802,11,0.481437577403172,0.649580212384247,0.35529268874419,0.691891891891892,-0.116742516146592,-0.117465789065659,0.871991487363413,0,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",2,0.363324111812262,0.363324111812262,0.365124228830872,0.516363636363636,0.165894397033377,0.1604914004914,0.594606809204826,31,0.459694244268167,0.448688800937879,0.24696308659958,0.337452054794521,-0.0340823922732702,-0.0469040339781758,0.540886090381621,34,0.386179050117254,0.391314492825012,0.214826750275923,0.4,0.0477007215932168,0.0608266638730181,0.532659770213944,1,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",8,0.364568807940639,0.530912552177344,0.354860994665998,0.558333333333333,-0.0481177665209743,0.0413407614208283,1.02928191402435,759,0.34236377362096,0.322955062574774,0.175776395938546,0.192857142857143,-0.0304979746349439,-0.0556694736271659,0.525,351,0.336388484332466,0.333333333333333,0.203680434655499,0.24,0.0428723890500079,0.0617531222622974,1.16666666666667,10,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",9,0.296647582168348,0.164263549130234,0.23681961561836,0.329931482149297,-0.116578890943725,-0.225487193999305,4.37932059907997,41,0.409648773836311,0.422202150804269,0.259642709178002,0.470431954560029,0.115716209256745,0.127457158862165,1.76402078417992,39,0.411332903760412,0.433542089761274,0.248030871723602,0.353650073766461,0.0406796446114654,0.024611864120989,0.512195058962009,2,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",2,0.142821337750169,0.142821337750169,0.0114904851942814,0,0.000377654371336885,0.000624999999999998,0.88194582637511,18,0.204452570691129,0.216904340990612,0.104374949318808,0.075,-0.0936388141814453,-0.0735747771588216,0.712728373206404,23,0.160740480242999,0.173228807575327,0.130252244471413,0.166666666666667,-0.00715311838584259,0.010618384647656,0.315016356726121,8,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",14,0.357798782208521,0.330337770972375,0.231238421059024,0.32830424944873,0.0122771838857207,0.0150578115194108,0.750496945697048,23,0.358699157549932,0.363251201702428,0.229341569651309,0.409303437791519,-0.126717666002243,-0.134792133201922,0.581911693771699,17,0.48690652497325,0.5005651067108,0.152280610574649,0.182257797642659,0.037337006422913,0.0495614580158367,0.837811676421826,0,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",1,0.4,0.4,NA,0,0,0,1,48,0.250640171192195,0.229889115312428,0.183134348015864,0.307407407407407,-0.0468451700642073,-0.0625121818385058,0.334150759120494,28,0.181703339199466,0.11573162837557,0.162836199859768,0.185347985347985,0.00610927792652971,0.0386282741500809,0.908106153518169,6,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",8,0.447960905663352,0.404499332638968,0.124645091394811,0.202362485032873,0.00151442066155096,-0.0178845545252788,0.692839963013701,525,0.433494589611121,0.448774857158608,0.198012047880542,0.270114942528736,-0.0186452796468505,0.00218320922161408,0.621229072834476,109,0.34630785173507,0.288387638881413,0.214210551780462,0.382,0.0370888152904632,-0.0258055064415161,0.675797242830652,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",170,0.433334945275091,0.4,0.229046992672453,0.416666666666667,-0.158525812511054,-0.138179019683276,0.407391801801333,367,0.410936101285306,0.416666666666667,0.230892718612151,0.371428571428571,-0.0186964607833089,-0.00753062123464124,1.16384241555163,1009,0.361619824613626,0.333333333333333,0.189077701937357,0.269230769230769,-0.0126817713832803,0.0094495485586572,1.33333333333333,14,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",14,0.418967675875266,0.398027209966407,0.0852460514725156,0.070965853125,0.0155666401428296,0.0593094057666959,0.889718814089499,423,0.359435320158614,0.285470247016916,0.209044542719252,0.33,-0.0612232472126896,0.017691356784056,3.42306184909017,183,0.421808117273333,0.454627863016059,0.204996787873049,0.35,0.0253032518755353,-0.0367378527682712,0.574226041897564,6,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",9,0.597610334037239,0.6075164638326,0.34268984785548,0.369762583095916,-0.0724183199706233,-0.0423826728020628,0.1113668504448,157,0.450123698341188,0.4,0.296354822039047,0.35,-0.057863339578893,-0.0574169396313224,1.1697111894711,60,0.462069067336355,0.501365670735006,0.183429321491269,0.269607843137255,-0.00163199829269271,0.00566700966355286,0.596212020555602,2,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",24,0.192230811954111,0.112765343671414,0.187059100780765,0.233134920634921,0.0350922762046231,0.0529967088232565,0.380952380952381,32,0.20569475143011,0.177815721028551,0.166134715591624,0.163793103448276,-0.122196351431977,-0.169270460589192,0.29959822473204,63,0.167471851570677,0.069314661358386,0.169238053773949,0.24126213592233,-0.00241171415436877,-0.0491146333129007,1.00119356968316,31,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",19,0.413723767891155,0.399515439387336,0.179029377475758,0.297727673202615,0.0366615291958693,0.0364008108997454,0.487362773423757,49,0.395122773049426,0.39414545101306,0.20173055973742,0.297025965665236,0.0313385982129213,0.0260166735482263,1.73146043620067,27,0.394166160002978,0.422063299084948,0.181755582445586,0.258145846739778,0.00152131554834728,0.0413944711768664,0.193142076217854,1,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",2,0.323265693658836,0.323265693658836,0.212132034355964,0.3,0.019394589354452,0.0195652173913043,0.86405053358372,30,0.355600174451109,0.260038885646853,0.297200695113383,0.40462962962963,-0.0165013956398646,-0.0125023920340648,0.922093800941505,25,0.408061658840156,0.385185111759002,0.213048066249833,0.4,0.00740346198630229,-0.000636583814300506,1.49968864807747,2,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",1,0.333333333333333,0.333333333333333,Inf,0,0,0,1,3,0.283156709677526,0.286268837449904,0.0992397063015632,0.193199356043956,-0.058520768239738,-0.0605045165881737,2.29894979139692,6,0.219803706393922,0.211491670623784,0.105483606483703,0.181372317391304,0.00320402069429526,0.00403904577912852,1.04460577491866,0,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",3,0.426568986568987,0.434285714285714,0.053895785022738,0.106959706959707,0.000907850319615022,0.000907850319615022,1,12,0.491865129040248,0.47006881533101,0.0992935225266987,0.178709055876686,0.0332848272145979,0.034624621085531,0.767605633802817,8,0.477746609697728,0.472408888992936,0.041861530366824,0.0566865126617448,0.00246249604644488,0.00433364530492821,1.85,1,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",2,0.388982533878808,0.388982533878808,0.284703519793531,0.402631578947368,0.236270119496796,0.18640350877193,0.37037055602028,75,0.423238664528802,0.416232582455872,0.143672457381921,0.142857142857143,0.0602047499492952,0.0558197852942519,0.435656836280647,35,0.410995572298906,0.362022504638801,0.139143700033479,0.214431150293871,0.0409077903926322,0.0263686818887043,0.173238234430032,1,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",88,0.167516228710228,0.146246733103336,0.11968059000448,0.194365403148701,-0.0190658737925868,-0.0200058366117376,1.39861256210461,46,0.200270435443918,0.187472895527883,0.160007544349963,0.287833779848868,0.0283824162679797,0.0157593854335526,1.57104415813614,61,0.182210461980215,0.197139004470336,0.125984496086343,0.21522095959596,-0.0360365050993865,-0.0323188918693162,1.125,5,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",3,0.543752100306119,0.52705371996189,0.143278968733396,0.12,0.127475644268205,0.106428786899375,0.0939211433301575,78,0.411900111380144,0.432097222470361,0.216199003126141,0.295351300776692,-0.0697717629206153,-0.0629269473297387,3.79221220542872,19,0.341867096792008,0.360778281845644,0.243131074463047,0.414792899408284,0.0472261598507283,-0.0672276014761006,0.6,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",421,0.442998907164355,0.428571428571429,0.218337116430802,0.3,-0.000821687081479002,-0.00140997199890528,0.981915941054255,654,0.450684012171065,0.44,0.264344729838576,0.340689655172414,0.021319855034014,-0.00296197647281474,0.214646094858106,481,0.437115823864369,0.40424379561575,0.291015436237358,0.375,0.0499345545429317,-0.00308761051478229,0.602209446203602,34,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",3,0.433562728156284,0.401919903154556,0.337959740312919,0.504450095928469,-0.114507930541116,-0.0868763799151341,1.3122677238839,74,0.519035093781575,0.530203194428857,0.238641160493655,0.212903225806452,-0.0140990408818351,0.0404131453902028,7.02296951335098,19,0.348054306300233,0.316023700670112,0.184520158973218,0.311111111111111,-0.0431549345980965,-0.026908038323819,0.0831505588251433,2,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",9,0.397843919719063,0.24934452546458,0.320505977998241,0.483913993994787,0.0484583082097546,0.111998861919262,0.890633901253623,32,0.399807365131016,0.443844998886207,0.226303517444897,0.251541188256145,0.0312323709594971,-0.00249714480567628,0.175678912450791,21,0.259571837163134,0.208501374570256,0.202175278106654,0.261544943820225,0.0424745366323234,0.137244909334127,0.21958168549596,1,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",35,0.38444270786983,0.333333333333333,0.252112692276805,0.457274534864786,0.0215925919855042,0.0150070610314833,0.237100545596259,28,0.47472626092009,0.433065277576169,0.359085990397066,0.679806327769246,-0.131544445563821,-0.0872234644985259,0.98276547804556,60,0.386803114891695,0.25,0.38421731744427,0.347498364714604,-0.0111441860384129,-0.0266491488154022,0.21406535289303,20,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",16,0.227885089474216,0.0638857882568338,0.313232507956879,0.363176302659363,-0.0388884832841587,0.077565370269913,1.03907346937453,37,0.408246313091743,0.38917847920545,0.181206855886897,0.19572192513369,0.0367660717613387,0.0548975271490065,1.40302426340318,45,0.467599708941132,0.471493754951979,0.204713858278744,0.259532577424938,0.00302344182696503,0.00863022251216195,1.56316338814656,7,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",31,0.487395793502109,0.460528906706337,0.210126679537464,0.26891606814872,-0.096200787417657,-0.178629572422374,0.956706226570825,11,0.537358215505855,0.483112140784447,0.289956793690365,0.399926726410121,-0.0806489408551996,-0.208178077326076,0.782713888421115,25,0.519197519543971,0.604151166024121,0.266313537321142,0.432120927381165,0.208548136828526,0.057017373634826,0.0956759893434364,2,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",58,0.365831557255613,0.333333333333333,0.248888554229252,0.360693337314026,0.0900242233978624,0.038325653415357,0.664103576694273,88,0.271252966681338,0.247092037179383,0.23114458403371,0.377122641509434,-0.025190966614909,0.021031880842813,0.712499267787962,98,0.30411739106087,0.291590104185664,0.223748847871466,0.374444444444444,0.0222458476512313,0.0134569568107548,1.00153171357721,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",1,0.0591836734693878,0.0591836734693878,NA,0,0,0,1,17,0.514557089497128,0.504838709314582,0.276462052492538,0.240522875816993,-0.0132242342851944,-0.0152850279876131,0.40176366780396,4,0.298904675590782,0.324905412956206,0.102317449286735,0.21969696969697,-0.00992322259670309,-0.0104011593872133,1.27222222401588,0,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",3,0.215468507312024,0.234920896593753,0.184652184655491,0.244445,0.140847562681678,0.13198486687148,0.137048977205688,180,0.364190449626953,0.354886814362631,0.211098408951291,0.332022777777778,0.0314471805902353,0.0326048468577538,1.50811844625187,45,0.384232636258971,0.405097313399011,0.173688426628016,0.246666666666667,0.0583176698749395,0.00776465893428752,0.156179880738642,5,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",2,0.59211575762299,0.59211575762299,0.305147224354733,0.431543343202969,-0.0719238905338282,-0.0719238905338282,1.5,48,0.450702839439183,0.455739273282032,0.209511499828908,0.293375163377899,-0.0404581236349951,-0.0478949689289118,1.29357773494998,12,0.42891991642019,0.398328223383571,0.217822504417277,0.238095238095238,-0.228323579247567,-0.213753736388006,0.645489279536872,0,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",1,0.931034482758621,0.931034482758621,NA,0,0,0,1,76,0.240185519191585,0.25,0.15924666743378,0.218133333333333,-0.0031179651969204,-0.0815678620990186,1.55740994729985,27,0.631724063831599,0.605157750064197,0.277171140822914,0.273809523809524,-0.0258033669796218,0.197295030458356,1.45998623649642,4,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",5,0.229252446465977,0.2,0.212687356112681,0.449545454545455,0.0964466244011154,0.0057559032987013,0.259328950794882,18,0.357781194590206,0.229509606965877,0.296673537442388,0.572426841243863,-0.00691763797896914,0.0319686467001223,0.849516859738835,14,0.261719349678014,0.132167230068095,0.294942287998338,0.42,-0.206071345980161,-0.224272792324924,1.25304715320051,2,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",1269,0.530782676419168,0.580733339640097,0.194374346042785,0.234833333333333,0.0371169962234076,0.0324652330796019,1.04166666666667,3048,0.560748674579597,0.6,0.18678381020062,0.214073430191647,0.00146118990101722,-0.0071201286616637,0.882352941176471,2336,0.533284043181629,0.557190830205235,0.178655698722536,0.205555555555556,0.0310816727813878,0.02822008799363,0.857142857142857,62,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",29,0.480166803561591,0.45900910157221,0.269572678867446,0.275,0.0229867352767913,0.0169487008326602,0.578389944029994,502,0.33978134619453,0.3,0.244916469365831,0.338271604938271,0.0988477333190469,0.0618347059244384,1,335,0.385484512325895,0.363507942874928,0.226749213333534,0.282986111111111,-0.213739269535674,-0.032843947412425,0.875,26,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",87,0.24154139212624,0.222702552153759,0.194415126196567,0.225446428571429,-0.0094290815369886,-0.0174792038841199,1.97642241391932,92,0.166551821633353,0.0902500723846323,0.173510001027487,0.217142857142857,0.00850023298650893,0.0148769379420617,1.8,284,0.182957586268795,0.139579134653299,0.167339008979998,0.183766233766234,-0.0105187132374243,-0.0183936992049749,1.24113783477869,8,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",8,0.45985231596648,0.459951931315279,0.0283458831339308,0,0.00646315679922614,0.00946986424927601,0.500454208913742,79,0.341442361270714,0.345012074912693,0.133674917325477,0.1,0.00899474209328787,-0.00946845785392823,0.207868855293911,39,0.378454844052716,0.371604208872637,0.161694150492228,0.181818181818182,-0.029773770224372,-0.111940478185679,1.10372948771209,20,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",4,0.484394142253021,0.478886898055987,0.114767595404098,0.171428571428571,-0.0713760950369983,-0.0604335370511841,1,80,0.474643498294226,0.461906571433274,0.104810823695585,0.116987179487179,0.0219839925540173,0.0217885123553811,0.855084325198975,24,0.415351084546629,0.417080847583223,0.0669634611371991,0.044444444444444,0.0175022129045988,0.0452562911275032,2.18750085607967,1,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",67,0.255554927984717,0.208146018985641,0.17896050215419,0.307407407407407,0.071187191662522,0.139961104046827,0.985201925330016,97,0.314246022482972,0.291067045048848,0.203272757639906,0.233333333333333,-0.0337566058787616,0.0100310584084386,2.52026042506287,86,0.412401411163342,0.4,0.218440226430257,0.214285714285714,-0.135342628803007,-0.0922043003621368,0.833513936142376,2,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",20,0.426138622473534,0.375886187313967,0.252041306600537,0.338551282051282,0.0918883414998073,0.0834841911170304,0.903598255923059,26,0.518296566119366,0.533873431156282,0.106066304863095,0.10548502534593,0.0560412238761185,0.0603632131731673,1.03372009568481,63,0.454958635819528,0.462149645979307,0.185378494273536,0.222033333333333,0.0193223790795804,0.0174319612361382,0.709461796926507,0,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",24,0.263962327523239,0.183602906691552,0.230395511744053,0.387045454545455,-0.0756116501300755,-0.0891980725141653,0.858118162066101,200,0.215555302547459,0.14915279671723,0.202267443902418,0.297916666666667,-0.0408941586028214,-0.0604598806728722,1.12424859069124,65,0.232310311675684,0.123597651076738,0.221507326208715,0.309142857142857,-0.0939994552216229,-0.0834310080621453,1.32156114825203,3,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",17,0.412600581164628,0.384919876710921,0.257146962519047,0.299443025757545,-0.0295428790866237,-0.0369963120398734,0.745416797592498,11,0.287997846895922,0.2,0.210764991930033,0.174727872618904,0.0526372138218051,0.0112414133091014,0.476689861384025,16,0.394571846878403,0.361230243949231,0.164604150948497,0.161290322580645,-0.0589738619525342,-0.0775199455638151,1.71919495451344,2,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",12,0.407193341359449,0.415882247433862,0.233108059214289,0.267252458645257,0.0530743009816003,-0.00427400469134543,2.00064622965095,22,0.544094297484401,0.560719466183124,0.175851995708465,0.264124293785311,-0.0210385861650412,-0.0230650606757527,0.399266217544674,22,0.531991965646321,0.503103710679565,0.215002625958622,0.3808707576277,-0.109911726936281,-0.101721307450798,2.11711875844209,0,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",8,0.189799569795398,0.152484367408039,0.11259990478404,0.11546218487395,-0.00561639172545449,-0.0287858122993404,0.605135769830009,19,0.438289242177832,0.360750645055154,0.349778883620608,0.668605442176871,0.159126581528739,0.256204447822161,0.27729263065254,35,0.435814029333786,0.313855593259659,0.463458194129222,0.319993532217641,0.0195410247513007,0.0753006743626888,0.242538911570518,12,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",7,0.619709372271862,0.578060552003494,0.181551583014731,0.25,-0.0298377165102387,-0.0062457365137576,0.984198811214191,13,0.441150432369234,0.481439866557213,0.176473151531254,0.154761904761905,-0.0160532167361267,-0.0335482619030492,0.965438092774375,17,0.548201087440196,0.575494719137217,0.259175182578637,0.375,-0.0214602320503971,-0.0117121995664587,0.996428979680542,1,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",24,0.200135979131151,0.200487832850088,0.221586268844236,0.299999945,-0.0257683066209549,0.00893571208499098,0.828120521381178,99,0.334969009842339,0.337167956046605,0.180826334526455,0.260668830327249,0.0896632707661472,0.106798346987394,0.541686253012443,37,0.435190610402998,0.431384478135122,0.163341790891856,0.270833333333333,-0.0396172399143044,-0.0415290816548952,0.789493430443021,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",13,0.385892768427662,0.327361039468442,0.338606413999087,0.722,0.0255834310734684,0.192636724030621,0.807464485446544,24,0.406861212847595,0.427088059817837,0.270863029510386,0.4,-0.0559359791647943,0.0989436241996822,0.0427933275039636,19,0.317111940280602,0.241577598750353,0.237934665203653,0.358187134502924,0.114734154262453,0.149062588971005,0.372613747133637,2,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",54,0.317124483169619,0.25029952572429,0.279987507227796,0.354724215647537,-0.0620467488571701,-0.0713999840651265,0.0266812844195524,58,0.354954959376591,0.205927699877518,0.380814933755056,0.428525367472736,0.0256595431448106,0.0440113565596216,1.13749825304054,61,0.295147763330767,0.201094524309398,0.264893598559821,0.259287128712871,0.01147397862275,-0.00296932466086621,0.673989341663525,22,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",2,0.157700464166615,0.157700464166615,0.0170527014149786,0,0.00301564620878779,0.00803872053872054,0.870105450050631,23,0.255738011850496,0.154769811128746,0.253644135156925,0.378634146341463,-0.136611965607243,-0.115651952249956,0.630507951632736,13,0.387349279214214,0.332947796415398,0.274290974416241,0.3458696,0.127906206197702,0.176882391532617,0.588080498639334,3,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mali","Mali2010",1,0.0666666666666667,0.0666666666666667,NA,0,0,0,1,12,0.16366839409948,0.103498971147602,0.169625454778357,0.275,0.130911051606298,0.171481860206321,0.0113400885171758,25,0.143476328999364,0.0715185098024214,0.153521696766614,0.277272727272727,0.0286634554475449,0.0308708591949944,0.908100801588562,0,"2010","Sub-Saharan Africa","Mali","Low income"
