"countryOnly","country","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Guatemala","Guatemala2010",NA,NA,NA,NA,NA,NA,NA,NA,2,0.316525226064845,0.316525226064845,0.0883883476483184,0.125,-0.0402938314586849,-0.0600490196078431,33.7221113825807,3,0.583270821525042,0.627975096738015,0.166937311736847,0.266666666666667,0.0930006304777737,0.0938725490196078,0.0678323348214458,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"India","India2014",25,0.512871389054996,0.5,0.109529939951261,0.145454545454545,-0.0474305877829188,-0.0262536910090852,0.199646308924718,16,0.625357604884193,0.635048686207938,0.169503437092738,0.19047619047619,-0.00784010096735961,-0.0143897263572858,0.275564884072423,48,0.549569654602603,0.6,0.198130344203717,0.164285714285714,-0.0566267412472395,-0.012167252654508,0.51681262894676,2,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",12,0.291484684295851,0.299271828260852,0.120112806380895,0.185526315789474,0.020680712602136,0.0426326523929499,0.263892568344518,NA,NA,NA,NA,NA,NA,NA,NA,1,0.555555555555556,0.555555555555556,NA,0,0,0,1,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Kenya","Kenya2013",NA,NA,NA,NA,NA,NA,NA,NA,4,0.221798867262877,0.140125524528735,0.27693731474016,0.557404458598726,-0.0271398100589643,-0.0244500831338602,1.13904550075531,3,0.37273398646563,0.39793143188059,0.229282403259577,0.2,0.00882909095715521,0.00986506251474404,0.94660654287395,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",1,0.2,0.2,NA,0,0,0,1,4,0.330493142960601,0.313498057479708,0.286757531868171,0.277777777777778,-0.0345805725833472,-0.0155092592592593,1.86716344344869,1,0.0428571428571429,0.0428571428571429,NA,0,0,0,1,0,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",9,0.15249088384081,0.16764476975089,0.0917010826987852,0.110344827586207,-0.000351651437212204,-0.0297193748387382,2.57754400999404,5,0.490053284827628,0.457679723638705,0.0864374428098917,0.126984126984127,-0.0514822192790549,-0.0429814607530003,NA,1,0.272727272727273,0.272727272727273,Inf,0,0,0,1,10,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Nepal","Nepal2013",1,0.16,0.16,NA,0,0,0,1,1,0.102564102564103,0.102564102564103,NA,0,0,0,1,1,0.444444444444444,0.444444444444444,NA,0,0,0,1,3,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",1,0.462962962962963,0.462962962962963,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.255555555555556,0.255555555555556,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",6,0.295011929032832,0.444561655039374,0.282333646091715,0.48,-0.0298103711536437,-0.0173226338612368,1.18481335945504,NA,NA,NA,NA,NA,NA,NA,NA,5,0.373164256242224,0.0409975059229398,0.548649449852355,0.99988,-0.0617862778273466,-0.0357074285714286,1.130502835677,0,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",7,0.216507282226759,0.282327171786179,0.14639853091669,0.277083333333333,-0.0460353313942284,-0.0497303100125681,3.44587631433408,2,0.900947801688674,0.900947801688674,1.49558696179536,2.11507936507937,0.594841458816688,0.55175983436853,0.571639362348598,1,0.8,0.8,NA,0,0,0,1,0,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",1,0.621428571428571,0.621428571428571,NA,0,0,0,1,11,0.256992332580547,0.160438991203917,0.252204747576733,0.279066666666667,0.249390139327574,0.118734788877826,0.598770019115667,4,0.290800731935386,0.349730094466937,0.183656839627747,0.118229918294852,0.0393481072263254,0.0393481072263254,0.75,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",3,0.381180823122352,0.322869485500305,0.28485295671386,0.1125,-0.170693701883521,-0.204301075268817,1,2,0.218435490629644,0.218435490629644,0.0724494652855069,0.102459016393443,-0.0100869746270303,-0.0108668653750621,1.16588363693713,1,0.5,0.5,NA,0,0,0,1,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Senegal","Senegal2014",5,0.372340072572561,0.397331886032403,0.177609528405224,0.166666666666667,-0.0381188858286197,-0.0375287356321839,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Tunisia","Tunisia2013",1,0.612385321100917,0.612385321100917,NA,0,0,0,1,8,0.461805292116873,0.486106625864481,0.0919553001086158,0.02,-0.00438526946061844,-0.00421812839500978,0.745927991308891,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Ukraine","Ukraine2013",2,0.0361303725432134,0.0361303725432134,0.00651942422370576,0.00921985815602837,-0.00189181526887316,-0.00276595744680851,3.08988647247748,1,0.00333333333333333,0.00333333333333333,NA,0,0,0,1,1,0.0266666666666667,0.0266666666666667,NA,0,0,0,1,1,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Vietnam","Vietnam2009",1,0.175,0.175,NA,0,0,0,1,1,0.550628233555063,0.550628233555063,NA,0,0,0,1,1,0.409625668449198,0.409625668449198,Inf,0,0,0,1,4,"2009","East Asia and Pacific","Vietnam","Lower middle income"
