"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Philippines","Philippines2009",32,10947.731548063,10391.8091282899,5506.61259590657,7604.7192921398,-448.727815966083,-956.079153701514,1.58889480073909,6,3,442434.35178014,99146.0311171732,668232.186121013,1024925.02003827,187738.739890964,47343.0086347543,1.9011618740652,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",12,27426.4334904295,29065.7925724014,23010.8746731116,47922.7590027666,6383.12533514544,4949.55591237265,1.05297894580649,1,1,87115.6162507239,87115.6162507239,NA,0,0,0,1,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",6,31362.514941291,18958.4295976953,28222.8091421082,54112.1995026611,11566.8957505411,7397.75067470328,1.05313901001501,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",58,34473.6059142149,31063.3205006389,24154.1543253786,28402.1341245207,23247.6205086142,18390.9349314919,1.96939405209082,31,3,31008.0813008331,24774.9050350501,27363.8133585947,44291.9793586087,-4323.77918600745,-4096.07078034272,1.277094184236,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",5,30545.0463511452,26344.2972689823,11817.8348568158,22397.9817472157,1379.69284204171,2458.27265660589,1.20397108538495,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",4,51158.9014195043,54005.0236957665,35208.1005592244,47484.9169633242,-421.3794486337,-296.697414580937,0.829603707415452,2,1,1425187.59594371,1425187.59594371,NA,0,0,0,1,"2013","Europe and Central Asia","Slovak Republic","High income"
"Southsudan","Southsudan2014",18,8831.09238651013,6839.07460249677,7729.14094952743,7219.11220690137,-991.191974593337,-1098.89589830532,0.727272727272727,3,6,9337.35958894815,8694.14539890946,5013.15407899091,7982.10780600472,-206.220294584602,-214.255329849236,1.125,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",8,22708.848268098,9171.89290478507,31391.8922323878,19571.7541222165,-5836.25590197843,-7340.83456620164,0.818768896441312,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",6,51762.9747829406,45227.0715224224,43622.087147961,45791.2457912458,11625.215482454,10213.0706379072,0.92777777005125,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",5,29430.04112141,26470.7734218418,7364.90491217887,6172.83950617284,-2623.2946100087,-2526.45502645503,0.563873627431172,0,1,26455.0264550265,26455.0264550265,NA,0,0,0,1,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",11,33547.8036876277,34286.9388192435,3560.12723951133,3035.82270795391,121.185007743795,190.480815794899,0.911692901518348,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",10,189537.638617338,106133.599203779,196382.214020382,15488.7256911929,125348.021162895,100201.419588637,0.93124676557289,2,1,394488.360461403,394488.360461403,NA,0,0,0,1,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",63,2184.93871642671,1614.15525970217,2246.83717782693,1798.94328036356,-431.171823165728,-451.539240307311,0.315540668107806,52,1,7230.43236748414,7230.43236748414,NA,0,0,0,1,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",8,72018.5116131684,36891.1802410839,66900.411444307,59800.913180715,-38785.6367754062,-25104.4943348488,0.0390140557217311,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",9,35410.0024428921,20922.5030790324,31644.3669966016,64122.7810260942,-5059.29949162925,-4456.3576513172,0.837454846590569,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",20,71377.9684108421,66421.7498627033,41065.2002430822,37124.0640932998,-6301.32030566562,-1972.31831624502,0.375696935994025,14,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",28,1957.37726733784,732.538911812275,2016.82739472995,2756.10815121426,890.218306395417,-357.819808706823,1.01123872787888,26,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",5,8579.04454762303,9185.14472080085,4078.05719416719,6669.82266457456,106.473745372232,-1183.74576210985,0.929490469189577,5,1,7423.88615144744,7423.88615144744,NA,0,0,0,1,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uzbekistan","Uzbekistan2013",7,10832.8835406709,10663.4501165532,4124.06662750659,3256.03259648425,425.674710067913,991.380733953298,1.29403309916412,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",1,20093.0258795142,20093.0258795142,NA,0,0,0,1,6,1,15456.1737534724,15456.1737534724,Inf,0,0,0,1,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",9,24152.6106415103,27769.5829812993,19806.6204046486,27946.1030503965,-1225.10576259737,-3595.57516379024,0.666666666666667,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",6,91753.4920702445,84945.8974628928,123152.200305508,144161.666288202,42087.7504829906,197230.427410556,0.878136657476802,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",37,4001643.54195698,3128049.42569943,3126303.42985104,3738751.75362301,460258.375227542,981113.825649357,0.636363636363636,6,10,9585087.81254422,5708819.48249059,8875866.71813428,11545058.527739,6785984.2217672,6000442.05188445,0.567164718656286,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
