"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Botswana","Botswana2010",9,27643.5845504521,23697.6742618564,21068.9622561218,42880.6296342201,6217.85010455291,3804.90732614835,4.10794199420632,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",17,62532.5221684203,75906.4179621607,43194.7297295453,35426.6032201095,-22365.5921926063,23982.3418131715,4.78664762346158,1,49465.336942972,49465.336942972,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Burkinafaso","Burkinafaso2009",6,3796.85696792246,3800.68451150023,1243.77233088079,0,151.45507969427,-123.176840144398,1.07213113620177,3,3919.38000910837,3875.41161369656,1936.16059511377,2188.19433237666,160.324809063673,33.487431198495,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",11,13766.3156061116,10461.6447670877,8375.37427030365,16770.7557907115,1060.06745961856,1005.4269921921,0.902978482268525,2,11168.7201746076,11168.7201746076,6423.03081728946,9083.53729335111,-1766.24336259605,-1766.24336259605,0.72,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",12,15872.4206262296,11298.1899361705,12999.87630943,8573.08792619132,-2317.47539234198,-1662.96605881234,4.48621283831422,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",21,38054.9501231945,38274.7562010811,17010.7868843776,17829.7647807927,5283.84005719825,3149.95937468719,0.455466555364381,5,84383.0779457003,86089.3769744691,29190.9031025422,42098.4519494224,13887.2106711756,11668.1847106735,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",21,36137.00795446,30895.7300745546,36911.8705039624,47186.3543400309,7875.02856090098,5406.58184784119,0.897843680542294,5,37744.4930565036,29971.9797114744,29876.5482037979,53896.69109263,-3401.38479133322,-3411.44075597964,0.614205166344635,0,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",9,20464.9930503142,19533.4369009573,10119.9640825815,3632.02219091475,-90.5064722644018,-202.340344943224,1.04126356409359,3,19494.3972884025,19069.1796416648,4090.19330047052,3862.10214940504,-346.045101623125,382.818947434808,0.749698637054589,6,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",2,16207.6781092933,16207.6781092933,719.496983754176,1017.52239251169,169.587065418615,169.587065418615,NA,9,37956.661517926,33544.694258627,12761.2502655839,19028.9901976212,-6354.30242606314,-618.525504020365,0.249590890576378,7,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",14,3993.70737944031,2981.08245920732,3320.45133647464,5773.26423179052,-395.444025627931,-389.818036496098,0.27984702630063,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",10,38411.7175810233,30607.4700163379,25687.4062888939,49587.3459192921,-7337.72477223013,-516.60761180043,0.983635807748991,1,34612.5655567987,34612.5655567987,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",6,3682.55522126626,2217.8188368689,4825.41427552475,2784.29836946662,-2748.88967558864,-2854.00788520764,0.123417878648315,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",6,18138.8131615605,21891.137370461,12629.8669629667,24277.7777777778,2301.94511863027,6207.19095719096,0.691457715422305,4,34649.6439435773,35962.5784209326,19873.2978878461,24448,11194.1682208803,10357.3204565408,1.5679321820061,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",41,16892.1462304236,7871.64196321695,20235.6935942449,19288.6561067791,7688.33926199837,1299.10989477869,1.0044302675642,3,5145.03838137739,5140.80418266527,250.17623729696,327.084769252552,-53.6386397636663,127.804159675328,0.475022276932619,14,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",1,19166.6666666667,19166.6666666667,NA,0,0,0,1,5,39523.7305798387,40871.4471359679,23184.855944221,39596.4912280702,-8665.27500316704,-7957.86402867543,0.306844152443537,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",32,15093.9325837658,2721.41025656753,26139.2922670882,11825.6241313367,-8742.26024694351,283.049109521811,1.0486674391657,1,4582.04974046247,4582.04974046247,NA,0,0,0,1,20,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",9,27185.3314942808,23022.6327799134,14126.0143594204,21073.7041009562,5023.57279762339,10494.7886966876,1.42611265207796,1,51060.8882529151,51060.8882529151,Inf,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",6,22535.151686094,32217.4661808252,19252.7280831223,32202.0203420394,6760.37982444261,9327.42215074076,1.61250557257765,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",34,7109.98822517794,5294.55678893574,5921.43526921621,7563.65255562251,1333.6173185976,1247.05518272093,0.375819894913078,7,11324.563913981,8637.7442441724,10281.1656728547,19961.37678042,-1572.86931326749,-1671.9445544821,0.640154853927538,21,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,13414.4141115582,9907.61305493643,15836.8770552013,11272.3611252001,25553.6667081211,24129.0576454971,2.12088043601025,1,20776.0909207375,20776.0909207375,NA,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",5,22184.1257488249,24657.685028311,11451.1173627891,15711.2782612202,1314.5112348124,1422.62393771525,4.17477188433631,2,39106.0694179261,39106.0694179261,18881.7320093935,26702.8014887784,-12452.5998741603,-11126.167286991,0.475962631468026,3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",1,924332.052830023,924332.052830023,NA,0,0,0,1,1,50277.585194045,50277.585194045,Inf,0,0,0,1,9,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",130,21388.0237340333,10658.6932436011,20920.9225034089,26291.443334216,-1367.44930970907,1223.61068812926,1.4476990063548,8,46411.810585108,38253.2193225017,32201.1645857835,54816.1366813772,-12816.1347242099,-9950.71215592107,0.756660367661158,9,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",9,3190.58670782525,2603.36079993243,1630.52311590933,2978.93788636175,130.478710003729,367.66550089946,1.2,1,94469.488996673,94469.488996673,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",6,20850.1897962031,11910.8560312934,21911.0538450761,39965.8590258278,-10352.183876202,-12749.0018103014,0.464167666144764,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",13,18408.889245829,16172.3538963424,6035.54760053661,8532.99403436422,-217.305231453478,-690.150900497942,1.00782376884159,4,51314.951691304,51413.7970512002,19757.1294497682,18877.3780304093,1055.7889222402,4714.31280324282,0.262064471742815,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",4,17508.207647076,17138.6469326509,3799.61373359158,0,1003.04173811899,242.869319161702,1.55042735042735,2,7677.86465614855,7677.86465614855,1767.60423924494,2499.76988804836,624.942472012091,624.942472012091,2,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",14,21363.1554424185,16203.6384325221,13120.2072901887,13415.8993765756,4075.8376073075,4471.7779883876,1.16957494499894,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",8,19590.7990077078,23897.7000963801,14605.5856151336,26177.6143869071,5603.90466033619,9243.31736238654,0.197524893691204,5,38173.4680126438,23977.3182569065,63318.9423175505,94734.7867873402,17244.3058790221,28825.4385654683,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",12,6868.21707003756,6678.83881438805,2244.21200329927,3841.95287769039,85.2591621130164,269.359026410067,0.787984964062514,1,19977.1261090919,19977.1261090919,NA,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",4,14754.9965179705,11889.6280675029,11749.244922187,17391.6759188525,3110.10362797913,3105.77190355839,0.992075750651772,1,3616.0910326327,3616.0910326327,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",4,67182.6104505317,46457.3224534526,46174.9257320698,69450.5485859409,-12718.6390497387,-2281.9465963952,3.89777555084695,1,38621.2806770598,38621.2806770598,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",11,30908.783979732,27384.3179737056,20115.8990480088,28382.2487289074,17010.1018060961,24699.6851327472,1.68855810832255,12,51690.9779309622,44698.8843696856,28865.3851812711,27882.468630808,14964.8121092319,9355.23651216446,0.468556839159232,8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",8,29538.3863628216,22609.69580597,23433.4409255214,20452.2613559535,754.161405857099,1250.92507969256,1.19709635582187,2,47634.2392715923,47634.2392715923,39998.6520449565,56566.6361986198,-9696.29549362557,-9427.77269976997,0.699644296346971,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",12,2770.511085991,1009.20032236056,5102.2499008475,2620.71053218634,3743.19704439807,5092.80435300311,1,3,3449.00921113651,3664.8061391656,1075.28509710257,2192.61568859586,-303.412773238093,-322.112457670029,0.488239489141545,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",8,10927.558126107,6391.28147431641,12373.5096127755,24852.2984360688,5592.0130143391,5069.79474153118,1.77498752657497,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mauritius","Mauritius2009",8,17423.2431890285,19086.2977608321,7372.66714615652,5646.88930553024,2578.17228981897,4179.90214113082,3.39878199635638,3,19326.882917833,23184.0596135502,16180.222888892,29162.3391365411,3296.87629835582,2976.70765890727,0.904574141981634,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",1,5920.01687204809,5920.01687204809,NA,0,0,0,NA,1,94720.2699527694,94720.2699527694,NA,0,0,0,1,11,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",4,14275.5195675733,12655.2937219422,10367.8900512073,14829.6293460767,908.288610579671,830.352778723752,1.04633056241819,1,25095.1651551503,25095.1651551503,Inf,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",8,13340.9437484982,11479.0112037281,6951.44647074787,3435.69753342395,-3057.37170507618,-2893.91090578282,0.0737544763925004,1,9560.46575113556,9560.46575113556,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",10,23671.3705617803,19786.1417524677,12145.390071803,16161.8293317966,5737.32198410939,-2104.01449652018,0.896767547137708,1,8551.07697373238,8551.07697373238,NA,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Nepal","Nepal2013",2,5580.06181238544,5580.06181238544,9.9550682667441e-13,9.09494701772928e-13,-3.96151487134626e-14,-4.13406682624058e-14,0.930444637917967,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",11,17200.0077378802,18646.0931297574,9870.55000898183,15452.0019876312,3893.88897401776,2313.54099084456,2.99968326204751,1,5057.39871947915,5057.39871947915,NA,0,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",93,6625.59796389708,2977.73429142247,6777.34728397339,12988.8769791848,-2654.90186787686,-814.345236871408,0.999946398369666,25,831.565879757381,705.014562801944,743.532569376131,1320.31614808355,-640.45573227465,-463.865872642712,1.14285714285714,45,1,2382.18743313798,2382.18743313798,NA,0,0,0,1,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",3,16257.9497697115,12538.6154882777,7422.66203945766,13419.686869359,-3398.64512263689,-3484.46729512653,NA,2,2299.40862128252,2299.40862128252,891.263498785883,1260.43692763109,-43.9983881465424,-48.4783433704266,0.904221611950078,8,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",7,28491.3344232025,22839.5292916491,11380.6845818951,20757.713058271,7690.39440803281,8338.07091570827,1.63792414708805,2,46305.911192339,46305.911192339,25892.1909765383,36617.0876385747,-12001.3970974372,-16019.9758418764,0.659708140833853,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",13,22274.4327909129,20313.721741106,13479.700267073,18263.2733873668,-441.749069864352,-3849.3980853562,1.33333333333333,7,130974.248488001,49968.6046765122,149369.716208121,159388.567744292,-27307.7208644679,-17945.1778452424,20.5142642078933,5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",9,8864.09289839997,10842.5455883122,5452.76759457309,7681.68788227155,-1580.11897488565,-3058.46979410973,1.69610697032962,1,34108.9872384446,34108.9872384446,NA,0,0,0,1,7,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",5,44738.691899821,44185.6808540246,39032.0003510782,37459.7149878113,13687.2956900237,16088.0676137324,1.74033844368451,4,31249.7833969946,22196.4429318421,28922.3198753226,23801.2308685013,6195.0100189886,7026.87854295104,0.929101446934181,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",6,32401.498892761,35819.9182854838,13428.6860959449,26986.9567758953,-1516.40732149864,-1377.64624963621,0.388737012602165,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",72,24905.9510238033,27889.8873732411,11846.2883310567,14915.912421405,12.9781024911255,1030.33441391969,0.844245855761911,1,159848.958390496,159848.958390496,NA,0,0,0,1,31,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",11,44020.2452603995,38472.1909178798,39768.0033658972,43857.0227477426,-1730.59559972221,2550.74141323705,2.29485323888003,4,26202.7686882168,27348.4045806649,4347.75927613228,6821.9383170649,-2105.69792930514,-2357.71280327577,0.541666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",2,13194.7958675328,13194.7958675328,729.251281135792,1031.31705216019,260.88806943061,307.411813624673,2.78777405881568,1,120989.097830942,120989.097830942,NA,0,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",6,28867.6827126701,29887.7048919778,5790.68021626625,7407.40740740741,-238.847251167401,-322.600390906402,0.884729852951081,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",6,34196.3743603088,34153.0054644809,4104.79210424406,5204.2674993495,602.309814445855,602.309814445855,NA,1,33515.4826958106,33515.4826958106,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",1,373942.091687372,373942.091687372,NA,0,0,0,1,4,211274.64295184,211451.362384949,22719.9410579037,26367.7115933404,11836.5230423869,15433.4592278301,0.447035264082691,1,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",4,6684.18233510616,3857.8892995944,6297.77549037787,10820.563405828,1222.44401355859,1292.43054951417,2.26017558805792,1,10257.6172499598,10257.6172499598,NA,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",13,9475.51656538346,3879.0822016631,12359.3653086823,9983.51146145931,2132.36757816543,1363.92009865827,0.942645179156867,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",10,35407.2377533537,33475.1786630451,16274.8651580534,12935.8683962242,-1825.11903546642,-2133.82932738619,1.28713251700279,4,30233.5737402232,28746.3742138316,3613.44093328945,5509.7217243177,-850.491004991348,-2624.53623820288,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",5,25451.519645935,28915.3120198124,12970.5652059957,8246.76903857309,7932.14401239535,7366.10118316197,3.57561440940597,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",6,47388.3103362425,43340.5936938288,25230.2724056839,42308.6747963567,-6587.25101734519,-6845.06201989836,0.35,4,35473.8150777433,31330.8099420846,28404.9233094939,53975.2581621014,21516.4114931679,13049.1295530757,2.93247950898956,4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",8,8365.93998555151,5815.70936863899,6484.28290681005,12846.0849977782,2778.72082701298,1994.57547753118,0.598263994905929,5,25557.9778500553,26919.0380860675,15687.8602980506,22087.5183668561,19490.1762198834,21160.26979144,0.394559807135765,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",14,11066.8289916659,7843.03646725811,7465.27039307188,7896.31527017592,-3112.80875256776,-3982.30437248298,1.40641266303649,1,12148.1773387322,12148.1773387322,NA,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",8,27388.5842207346,28844.8265296266,15564.1535257138,31632.3872166986,16059.0596277163,19433.8369955358,1.08449072149355,3,43215.7450786214,43288.6040861108,9812.94472566427,13918.7059184171,6489.85455982396,5119.32138539103,1.74178630356396,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",3,9760.15742814924,4324.32443626972,9325.63705514683,15293.4771876464,-760.370712122961,-71.1704612152201,0.758588608198231,2,201445.464586924,201445.464586924,248456.357189784,351370.349995606,-148656.686536603,-148656.686536603,0.541666666666667,1,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,264196.352367194,264196.352367194,NA,0,0,0,1,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",1,8871.48715619702,8871.48715619702,NA,0,0,0,1,1,92411.324543719,92411.324543719,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",22,6562740.64483109,3876076.44434609,7392466.95207199,7019395.58486534,900428.804997688,-591824.783361251,0.740828036052698,3,122338263.06642,121623404.737475,66137111.0680953,130083438.978724,-40152041.9200788,-37078257.0320135,0.492935893811462,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
