"countryOnly","country","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Chile","Chile2010",21,0.899721621622085,0.903161006399569,0.747705424997384,0.831736826662524,-0.414311819945955,-0.327336608057398,2.64249795595769,3,2.09208321109781,1.91726424206963,0.749274878740402,1.21087390569805,0.247268918476195,0.137490103681892,0.77055084502226,0,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",20,1.14393599305727,0.527365531553622,1.163938490842,1.993190151912,-0.422608703700604,-0.542318054367738,0.656737611586625,3,0.492268330674327,0.355555555555556,0.315783561143446,0.596916091192886,0.0593044463845293,0.0652210390274209,0.621652213289819,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",8,0.514222659158756,0.452019014828453,0.275852071192172,0.335322275164768,-0.134336200740272,-0.193358820367044,0.945788349156,4,0.930849451925414,0.930163911520874,0.0731132313101286,0.100605492896593,-0.0259731930312738,-0.0176683251201793,2,2,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",4,1.1662266125215,1.02212479876223,1.12951535839888,1.76083333333333,-0.653182896708015,-0.396620653832479,1.58379774992477,7,0.364353985303584,0.225040481564393,0.813234854077523,0.691481358148025,0.212022767731625,-0.0906890621926997,0.263456488330124,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",7,0.458461912372988,0.33812488864095,0.487914805713243,0.49476151712494,-0.0585005601484207,-0.0502514900605496,0.834366575077355,NA,NA,NA,NA,NA,NA,NA,NA,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",10,1.09914318114698,1.10096871933363,0.585560199732202,0.388866503914737,0.0104562259144183,0.0646733996680175,0.335931885406899,1,1.25,1.25,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",5,0.245931539659806,0.137869363193234,0.277181448293913,0.216585827190411,-0.101700250920714,-0.109384454418861,1.22106515350942,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",5,0.382148529226412,0.316189624535329,0.388017158128059,0.706010866538629,0.100332430861174,0.100844778395476,0.708734365381716,3,1.72140643709376,1.52413192419309,1.10158720781128,1.7384261017035,-0.338629991079261,-0.348145291710947,1.42795096159788,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",34,0.817800555024044,0.64480203140541,0.674733694314884,0.69578259483452,0.0648930105206191,0.0220491427020299,0.443730478446911,1,2.03417412530513,2.03417412530513,NA,0,0,0,1,5,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",1,0.33955857385399,0.33955857385399,NA,0,0,0,1,1,2.10084033613445,2.10084033613445,NA,0,0,0,1,4,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",6,0.551995471714171,0.430390355441445,0.453271945385329,0.48574076724572,0.0617346654522511,0.125030241489163,0.945124451213231,1,2.40506329113924,2.40506329113924,NA,0,0,0,1,1,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",16,0.696548874073032,0.440022781622627,0.778458415662386,0.788110363057231,-0.132563375696688,-0.0661936683397737,2.17855773926258,5,0.613200217318274,0.517996757081957,0.440780532151344,0.611188022355535,-0.0470952319342719,-0.022632083281528,0.626290921859955,3,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",4,0.766822121108583,0.864275374218854,0.342878685499551,0.78327728769517,0.0996015309170339,0.0994945240818808,3.29144849774864,1,0.747663551401869,0.747663551401869,NA,0,0,0,1,3,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",5,1.40110707039269,1.09799525395109,0.852624493297508,0.454285413818488,-0.0515410563363148,-0.0492912132035361,1.01823704496008,2,1.16843730664785,1.16843730664785,0.932894004994982,1.31931135412046,-0.615248419129458,-0.549713064216858,5.23558894614829,0,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"India","India2014",101,1.577939089977,1.49911744939768,0.996610052205209,1.28209764918626,0.124844027547144,0.127343478374219,1.08869112389105,6,1.48200945082559,1.56493649550849,0.374810135910056,0.61596750704155,-0.0798795810001668,-0.07957934496092,0.172130086245768,2,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",7,0.68648872770696,0.387427883939447,0.582287753308886,1.20319634703196,0.0351760780428622,-0.0700014723200846,0.914581234187119,1,1.05932203389831,1.05932203389831,NA,0,0,0,1,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",5,0.135269324212849,0.0288802416914581,0.195687815253987,0.321828707813086,-0.0823690323066751,-0.115937027625572,3.20892980032748,NA,NA,NA,NA,NA,NA,NA,NA,1,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",10,0.927040083803536,0.918530545951078,0.231351578909684,0.358697746099018,-0.00909244353272549,-0.0588081420107526,0.489050310686499,4,1.15383806702081,1.14231368925603,0.487461409903628,0.621586379298697,-0.194552475081304,-0.249280781731219,0.982741769035557,0,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",1,0.32171581769437,0.32171581769437,NA,0,0,0,1,3,1.24020648276265,1.73418423973363,0.953664896025554,1.39490790899242,-0.167905313569474,0.196159472701773,2.05904522613065,4,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",7,1.18638219927582,0.612607712932494,1.18566310413687,2.26918063569325,-0.62201666477602,-0.542828766563655,1.79389633385357,5,0.432863059486496,0.398024510614504,0.391833984217422,0.544049609843286,-0.0119228162758408,0.00445485735640034,0.875661238373843,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",10,0.296186381187314,0.283028152863969,0.251683228610666,0.369812647867511,-0.031721282755924,-0.0616266468887072,0.426812303896731,6,0.533500789259734,0.571144592396174,0.134647733055937,0.140694065644691,-0.0377807714360045,-0.00153174931915723,0.690124087730785,1,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",9,0.361223069672178,0.229454551774272,0.560458456025418,0.707387627948376,0.154469433427633,-0.030281153930182,0.295820688834532,3,-0.199529170740221,0.0647841922230258,0.680698338170138,1.31953022032998,-0.20837505165695,-0.220424205562789,NA,1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",1,0.487012987012987,0.487012987012987,NA,0,0,0,1,1,0.0668449197860962,0.0668449197860962,NA,0,0,0,1,8,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",5,0.627609459733435,0.708333333333333,0.478447048102501,1.00076052001027,0.0733057900057547,0.0594239372205881,1.29320475666285,1,1.22324159021407,1.22324159021407,NA,0,0,0,NA,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",6,0.961323939904315,0.791796483750003,0.906727961448424,1.2948922399724,-0.186002633173031,-0.183469219891455,1.20505804481641,1,0.561432058584215,0.561432058584215,NA,0,0,0,1,0,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Nepal","Nepal2013",6,0.792706728241102,0.806082695589369,0.12667542130663,0.132505175983437,-0.000718839834091438,-0.0264267435062564,0.958729709614966,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",3,1.01581739574929,1.02921795440747,0.101347742711773,0,0.000555480863416331,-0.00218895155621033,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",31,0.565555013014202,0.538521453291826,0.822320636724781,0.768421052631579,-0.120408556570528,-0.119221589986026,0.916008519331215,9,3.8593096386978,0.183557234696059,6.60356378221502,13.9416959192628,-2.47920373523047,-1.26607576105775,2.44327611159802,3,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",5,0.860255188870624,0.739209477466553,0.492289286022232,0.317321561257048,-0.303935998985914,-0.26091949979216,4.03029341577025,1,0.795300984353464,0.795300984353464,Inf,0,0,0,1,0,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",10,0.940152185335651,0.714729543508786,0.72607934155933,1.19410892138165,-0.218064659107239,-0.220222069496424,0.945649699946748,7,1.08975666127946,0.873650032905685,0.943660469154139,0.943005946250292,0.253544793350677,0.155019637294754,0.813422457377538,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",3,0.256135663853238,0.295899270751995,0.114226179571243,0.174320200880441,0.0629371670292933,0.0413940947560225,0.444245801029407,1,0.863581163135879,0.863581163135879,NA,0,0,0,1,5,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",34,1.44492663243045,1.5562009306935,1.33724102241001,1.70772466986093,-0.349453196845751,0.149406246180039,4.08788641991883,1,0.845070422535211,0.845070422535211,NA,0,0,0,1,2,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",5,0.552363574065029,0.410825247683726,0.430541336937404,0.810967103394692,-0.17007893852087,-0.080750815244208,1.96747281803628,3,0.227557355433867,0.192184497117233,0.216637853776838,0.42892204587742,-0.0725404491515499,-0.0725404491515499,1.58536585365854,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",5,0.582723947419291,0.644113319426362,0.258168366872202,0.388651379712398,-0.0399595817497769,-0.0436035559852771,1.1116758235413,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",6,0.831439879663263,0.871675812579148,0.118531633661197,0.123698828362041,0.0261687548937805,0.0261687548937805,0.8,1,1.85714285714286,1.85714285714286,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",1,0.220893507149794,0.220893507149794,NA,0,0,0,1,4,0.447466415935759,0.433830830744417,0.297283912239172,0.375611890502366,0.111286348916861,0.214338083519118,0.593131277468809,1,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",8,0.662108915286593,0.319896213679914,0.62629879511658,0.889991325092171,-0.0970353695064651,-0.0734332311390296,6.3662765400109,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",8,0.522678770260396,0.498892971216463,0.248719122363806,0.45538703579645,0.134691425161524,0.370193845487016,1.02182869780492,4,0.634993963539382,0.758635967801348,0.279987547153709,0.45443538622972,-0.027464347748692,0.0537228511664199,1.52557770408894,0,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Turkey","Turkey2013",3,0.118880370226263,0.0824844324601511,0.109438118771069,0.201465201465201,-0.00540012296276841,-0.00406202366986681,1.04464706875634,1,0.553112641389419,0.553112641389419,NA,0,0,0,1,1,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",5,0.185147881867369,0.113031983412215,0.194268513611193,0.180703203110233,0.00543866245979993,0.0734766783957978,0.642079024402131,3,0.0771746793188489,0.0782662132886223,0.0563675915818744,0,0.00784554441834574,0.0152320653427907,0.409877538994927,2,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",5,0.0424381640258791,0.0477754057533806,0.0245836834778071,0.0516994783779236,0.0125787254472517,0.011447353719999,0.0881085162983343,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",6,0.88837234904318,0.851440537413662,0.460619195853604,0.758722999722472,-0.148852837661706,-0.158917564621845,0.5,3,0.498732891063817,0.486232350510251,0.188697618678385,0.169416947258124,0.195847188129508,0.264530446980401,0.297311994681905,0,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",4,1.30069134007371,0.743999674413268,1.48174385253076,2.61245421245421,-0.0909774180376187,-0.0198922339875851,NA,2,19.7802351623741,19.7802351623741,26.9203390743446,38.0711086226205,-16.1070074941856,-16.1070074941856,6.5,0,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",19,0.224707940674279,0.162576477007333,0.202927421460155,0.173258429640915,0.0526956894597577,0.042718537596308,0.492779062801722,2,0.389765492697984,0.389765492697984,0.519445894712205,0.734607429221028,0.111788087055374,0.111788087055374,0.766666666666667,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
