"countryOnly","country","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"China","China2012",58,0.164044026827547,0.158569817415652,0.0867011189866907,0.100961538461538,-0.00341172594457761,-0.00385186775760109,1.30394393465898,21,0.165702307389462,0.169425376328358,0.119000363306095,0.1,0.0174556963464814,0.0169484062351576,0.936054953445623,68,0.164271468234692,0.15,0.110958881688053,0.114,0.0110731065561709,0.0295320554538512,0.988359681646221,1,"2012","East Asia and Pacific","China","Upper middle income"
"Costarica","Costarica2010",11,0.186340253364953,0.131221343928915,0.173107915614277,0.194,0.00265320297791838,0.00564945575504521,0.858487287074019,10,0.554434644983564,0.632093467513449,0.225805236789738,0.255952380952381,-0.0288312758310734,-0.0233922066179654,1.06126472808062,2,0.16652245170194,0.16652245170194,0.0248796830417489,0.0351851851851852,-0.00629361029271891,-0.00645804031879981,1.61528085546868,1,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Croatia","Croatia2013",5,0.432845067183548,0.313284478100086,0.353324461573811,0.765934065934066,0.05404374527193,0.0483295872358524,0.742277186696474,3,0.197927499252379,0.215319197122159,0.0402442507962689,0.0685707934918648,0.00838974051588197,0.00832176146108562,0.60603170972012,2,0.17687305834151,0.17687305834151,0.0471404520791032,0.0666666666666667,-0.00159370793308145,-0.00173062452972159,1.03799426129609,0,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",6,0.244317315118891,0.236570294967051,0.127661519316478,0.149512366747555,-0.0251131100024689,-0.0258490486134036,0.837698879653875,2,0.303957266536226,0.303957266536226,0.0359806715869073,0.0508843537414966,-0.00249807430203052,-0.00318027210884354,1.20237898468964,1,0.124677037037037,0.124677037037037,NA,0,0,0,1,1,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominicanrepublic","Dominicanrepublic2010",3,0.153524792818221,0.157521900709226,0.0492350629715568,0.0729052783803326,-0.00676499151597464,0.0015386275307303,0.541241667980822,3,0.292890885547583,0.222222222222222,0.149944280414432,0.246753246753247,-0.0385860507454856,-0.0281526752114987,1.40736606106134,3,0.233383253422395,0.182082143766319,0.197471166935777,0.0985239207518329,-0.015019396244531,-0.0339969576071278,1.33004926108374,0,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",8,0.119176773838291,0.0690912622262387,0.13396992260332,0.21426915002215,-0.0466073757553574,-0.0502113940312622,1.68266055481303,4,0.153162799060462,0.130613054302246,0.0927308181814499,0.134300082324699,-0.030683402726181,-0.0332926408508018,2.93661282513945,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,0.403155404240557,0.403155404240557,NA,0,0,0,1,1,0.29,0.29,NA,0,0,0,1,1,0.23,0.23,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",92,0.18632736799862,0.2,0.141599965045799,0.19875,-0.0151580624609376,-0.00638558203350308,1,78,0.183505632836413,0.142778711468978,0.149279433539629,0.147435897435898,0.00232678216460533,-0.00741559973001629,0.781787690852678,35,0.125760567575781,0.0954657289716388,0.128217522648663,0.13675,-0.0142433117704037,-0.0386488872900958,0.989756999161136,7,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",3,0.224023104847654,0.219850578450159,0.0240629829199546,0.0493418477826535,-0.00249632833017971,-0.00239261527572691,1.34248647569849,NA,NA,NA,NA,NA,NA,NA,NA,3,0.154467194279286,0.168448275862069,0.109674484645002,0.162622844919786,-0.0247021289644784,-0.0191388955928453,1.1,0,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Ethiopia","Ethiopia2011",2,0.1125,0.1125,0.150613744392735,0.213,0.0304285714285714,0.0304285714285714,0.777777777777778,6,0.165755293335001,0.165281697073107,0.102982581166623,0.174075176830606,0.0143775544246978,0.0143775544246978,0.735294117647059,1,0.0423855946588209,0.0423855946588209,NA,6.93889390390723e-18,0,0,1,0,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Georgia","Georgia2013",3,0.208788340960241,0.264843620135392,0.194209250640262,0.30367974020547,0.0733721967136942,0.0568573826062502,0.640817418651951,4,0.657477014110589,0.942324834429201,0.590421630619338,0.929166666666667,0.0106905495084566,-0.0545255411623919,0.974099911756361,4,0.139474680652649,0.119956236326304,0.123451450673982,0.287185792349727,-0.0179402818068043,-0.0174006047531615,1.42857142857143,0,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",1,0.153333333333333,0.153333333333333,NA,0,0,0,1,11,0.0916636171506678,0.0858984620288989,0.0718551139721569,0.063448275862069,-0.0116441073624547,-0.012709402848912,1.85915133336677,1,0.080788096795291,0.080788096795291,NA,0,0,0,1,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",2,0.18001868479859,0.18001868479859,0.226280234780165,0.320008576923077,-0.091131669505749,-0.0948697993533016,2.54734278198018,6,0.250821623511899,0.0948507462686567,0.320911306452394,0.489393939393939,-0.060161333179942,-0.0591153027707958,1.16666666666667,4,0.0418339793474825,0.029911622802467,0.0409177347926822,0.04625,-0.0265115783359524,-0.0309106333408413,0.949433956260694,0,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",5,0.262504770889233,0.234535514509928,0.139788557444717,0.25,0.0189999895110629,0.0208100084817642,0.958211879801812,1,0.25,0.25,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",212,0.156049278077922,0.133333333333333,0.0974079727584913,0.13560606060606,0.00832858646108348,0.00579218457004305,0.733099520766371,269,0.142823841221801,0.12,0.0896609060451979,0.12,0.000279986972900357,-0.0010104126211519,1,46,0.124998898392645,0.115107291212793,0.0786181190770685,0.0733333333333333,0.000999580990954848,-0.0314410931715284,0.77342584165314,4,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",37,0.300579007770234,0.28426130034156,0.17386620642671,0.27875,-0.0217292377061831,-0.00423667039272093,1.51342728302757,100,0.392345219528862,0.378521590529886,0.202811795876815,0.308333333333333,0.00552417736407601,-0.00033709887536474,1,14,0.076883567201137,0.0454670351276365,0.0883567943456564,0.067454819466248,-0.0148310818376692,-0.0270687967909341,2.22346861466777,1,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",28,0.179774512760306,0.133107831566151,0.150610641121849,0.273333333333333,0.00975728135479039,0.00792559089604467,1.38635356333104,109,0.202019164928916,0.189451052910107,0.14808593817086,0.170869565217391,0.00607176601049115,0.0260246936220634,1.2126016458963,1,0.2,0.2,Inf,0,0,0,1,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",2,0.21875,0.21875,0.132582521472478,0.1875,0.0144230769230769,0.0144230769230769,0.866666666666667,4,0.224310665814001,0.225547403013403,0.0640173830375858,0.132857142857143,0.00310021792039874,0.0053862973760933,0.992482163617521,2,0.0473874109537523,0.0473874109537523,0.0124676818507245,0.0176319647646475,0.000979553598035971,0.000979553598035972,0.9,0,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",6,0.112942230464265,0.104102430788756,0.0636628466598904,0.0910526315789474,-0.0210887183796939,-0.0145592516645148,1.06498063891578,7,0.170672831005312,0.176438507145029,0.0747031550148051,0.08,-0.0168951198583335,-0.0226857142857143,NA,4,0.0725213882163035,0.0731944342192446,0.044599832529671,0.0740909090909091,-0.0151446850455407,-0.0103186631016043,1.33359477124183,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",6,0.2464891562877,0.214159260512995,0.216714907458789,0.203471053870645,0.00691785990750969,-0.00202265540116762,0.859334428175336,9,0.233771037800237,0.197648134395664,0.179013404221697,0.268380952380952,-0.0170854084938938,-0.0151504327979179,1,8,0.191482995337571,0.209629871248203,0.108409580741797,0.19646171270688,-0.0337368298064891,-0.037982529747471,0.917670145525461,0,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",6,0.12475288526292,0.102711122281143,0.0992175002687171,0.180461538461539,0.000974843985274212,0.00725520803277742,0.804820032422618,1,0.0542857142857143,0.0542857142857143,NA,0,0,0,1,3,0.0862272000557193,0.0806833570630784,0.0411755681360925,0.0716666666666667,-0.0131643610563293,-0.0113935793204086,1.48868675374911,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",4,0.0711615211573195,0.0750564206723116,0.0238979725311177,0.0105147619047619,0.00138622885494624,0.000619231601731604,1.69624389118709,1,0.0638297872340426,0.0638297872340426,NA,0,0,0,1,2,0.269279069767442,0.269279069767442,0.0519312375578399,0.0734418604651163,-0.00734418604651163,-0.00734418604651163,1.25,1,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",6,0.257021293350465,0.16011504492702,0.200883627575727,0.212875,0.00542034053349393,0.00797142155352807,0.899452462203367,2,0.148172559675433,0.148172559675433,0.320010917203459,0.452563779216586,-0.0727652423356246,-0.113140944804146,2.45785403783316,3,0.258870687015223,0.277981534540276,0.104355858846278,0.160537583827267,0.0299402705134571,0.0281602156787547,0.609988950057028,0,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",4,0.511091948654295,0.470648103935475,0.431710078912373,0.21660516605166,-0.126142619288757,-0.154550289142967,1.57916118128075,8,0.451859717932306,0.556637943346645,0.181311410949727,0.359663865546219,-0.0531733300788869,-0.0444160768800728,0.96672907484764,NA,NA,NA,NA,NA,NA,NA,NA,0,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",4,0.346049178165285,0.303693735388743,0.226292580587841,0.497222222222222,0.00080660556866006,0.00262193788276465,0.946326403588108,1,0.108333333333333,0.108333333333333,Inf,0,0,0,1,3,0.189031962377955,0.175,0.058978987985901,0.111111111111111,-0.0103128545846166,-0.00938552188552189,1.08570606943445,2,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",1,0.0648648648648649,0.0648648648648649,NA,0,0,0,1,4,0.521685002299325,0.535106956305168,0.342868333738137,0.366026315789474,-0.0192718912883614,-0.0112278118068159,1.03363435826049,1,0.000637526885230256,0.000637526885230256,NA,0,0,0,1,2,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",6,0.298852675709208,0.302588680657647,0.0657415511965018,0.0729166666666667,0.000687176604692774,0.0168298683479812,0.964621482794796,1,0.24,0.24,NA,0,0,0,1,4,0.305071205583578,0.101581382314288,0.392203427447824,0.70808371486583,-0.160939239230624,-0.154759760208394,0.996988547515874,14,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",8,0.19041239393338,0.129414592067162,0.113973545051387,0.190389060121107,-0.00335011234720695,-0.0164220839053501,0.914285714285714,5,0.244405860353245,0.263390116567937,0.058632899978865,0.0952702702702702,-0.00630744776650448,-0.0161630355400861,0.750730025334912,1,0.096,0.096,NA,0,0,0,1,2,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",3,0.0821163297081651,0.0751024472785243,0.0386451288274286,0.0590243902439024,0.0211126344697048,0.0222245694897894,0.425081789339166,1,0.0577142857142857,0.0577142857142857,Inf,0,0,0,1,1,0.175,0.175,Inf,0,0,0,1,2,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Namibia","Namibia2014",NA,NA,NA,NA,NA,NA,NA,NA,7,0.317324503124292,0.280336084350994,0.245236001462521,0.508928571428571,0.0349372964956518,0.0189016569294384,NA,1,0.146666666666667,0.146666666666667,NA,0,0,0,1,0,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",2,0.309523809523809,0.30952380952381,0.026937401188059,0.0380952380952381,0,0,1,2,0.153947368421053,0.153947368421053,0.00558242195673592,0.00789473684210529,-0.00197368421052632,-0.00197368421052632,2,2,0.13125,0.13125,0.167937860531805,0.2375,0.0377840909090909,0.0377840909090909,0.758620689655172,1,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",4,0.194422106750631,0.214158296973658,0.0980791393745383,0.163681333333333,0.018726781519393,0.0225732488170645,0.442026819574115,6,0.117495551020543,0.106404408357162,0.109219096910516,0.2024,-0.00894452280571217,0.00854733524477928,1.25089852495792,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",33,0.21999555485616,0.2,0.201861042269088,0.236842105263158,-0.0191644786759781,-0.027210760047659,1.10382564713799,78,0.200274846539471,0.210533156412577,0.170622541460733,0.264,-0.0340034816745775,-0.017617898505846,1.16666666666667,5,0.0106914933114009,0.00188078296634025,0.0192743439294877,0.0212495714285714,-0.00036917022055813,-0.00344781911292075,0.936717854537691,6,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",6,0.162727362505512,0.0607978201313186,0.205747372414065,0.186666666666667,0.0398279046475487,0.0303441150044924,0.628571428571428,23,0.315791691612808,0.277376984651762,0.266156863308467,0.35,-0.0048314236629263,-0.0124874445511091,0.587051725865135,1,0.0933333333333333,0.0933333333333333,NA,0,0,0,1,3,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",6,0.383501512982619,0.395234372150627,0.198872727669816,0.182779198635976,-0.0330222763218051,-0.0195923291214804,2.791551111949,2,0.391085897485826,0.391085897485826,0.157134840263677,0.222222222222222,0.0276303331935186,0.0277777777777778,0.803954615474486,2,0.402786225283486,0.402786225283486,0.267993470069701,0.379,0.0118542839562953,0.01184375,0.938782003812971,0,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",1,0.2,0.2,NA,0,0,0,1,5,0.117320348435457,0.0938659424180111,0.088991952390809,0.139285714285714,-0.017100835209966,-0.0109767369242779,1.38142545414932,4,0.0619980848891731,0.0629339897058824,0.0305363834267271,0.0247402587382779,0.00585875660723749,0.00585875660723749,0.8,5,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",38,0.102245054610995,0.0998292844912391,0.0512375639227534,0.00532432022551391,-0.00106413385570014,-0.000403318568079293,2.64207110898027,23,0.29467659519021,0.319360469679805,0.181424061410424,0.280418604651163,-0.0206327689778839,-0.0241772614842176,1.78120043159705,19,0.102417300903121,0.0389447502406867,0.149310744881412,0.165880707891616,0.101034946867333,0.103321124524597,0.174019656221004,11,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",1,0.0722093023255814,0.0722093023255814,NA,0,0,0,1,2,0.200930633664135,0.200930633664135,0.110613568863866,0.156431209269769,0.0326315495292466,0.0325898352645353,0.704973258993517,3,0.313522715267125,0.328688942609826,0.0806220649393253,0.048525770986837,-0.0265422360890622,-0.0332138517433177,NA,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",19,0.188000379191947,0.157846854050877,0.12864110878889,0.125,0.0139082905073842,0.00538938761081958,0.722796522933645,25,0.20771044521497,0.24913437740438,0.163376676764331,0.184090909090909,-0.00809828931310623,-0.0140568690134978,1.07171922039578,20,0.204833408675395,0.234283130597717,0.1158908184557,0.164401337996022,-0.0424323646960357,-0.0445353563550069,1.13538287085389,2,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",1,0.126260407785699,0.126260407785699,NA,0,0,0,1,4,0.113293084977706,0.0802447926355841,0.142822273284178,0.186294963835337,-0.00475665564940027,-0.00180643195941031,1.37409359239653,1,0.169014084507042,0.169014084507042,NA,0,0,0,1,3,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",1,0.137797619047619,0.137797619047619,NA,0,0,0,1,2,0.214938982520567,0.214938982520567,0.146643174634165,0.207384766397082,-0.0183618843693116,-0.0182986558585661,1.18112458044435,2,0.221704521747492,0.221704521747492,0.0933534670031718,0.132021739130435,0.0357026720052439,0.0386759720360084,0.673736451004589,2,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",1,0.5,0.5,NA,0,0,0,1,8,0.134670518719188,0.108682074876753,0.10354654599065,0.0975,0.00429754545399754,0.00429754545399754,0.791666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",8,0.251011919657343,0.257085458171021,0.158175836568646,0.11,0.00832941420588532,0.0118173170194004,0.708463957489283,13,0.277623515046364,0.241648300220122,0.211703565088908,0.145833333333333,0.00716166719958787,-0.015008793869986,NA,1,0.5,0.5,NA,0,0,0,1,5,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",3,0.103589529379003,0.0793650793650794,0.0644735489425817,0.121929824561403,-0.0136471446816274,-0.0136471446816274,1.875,3,0.296555555555556,0.368,0.167667108459767,0.311666666666667,0.00261111111111111,0.00261111111111111,0.9375,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Suriname","Suriname2010",4,0.229642857142857,0.220535714285714,0.0339805366459728,0.0314285714285714,-0.00338077336197637,-0.00338077336197637,1.36,5,0.28297619047619,0.285714285714286,0.0146263941522062,0.0166666666666667,-0.00141897081413211,-0.00141897081413211,1,1,0.101492537313433,0.101492537313433,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",3,0.120171547709958,0.133616467455409,0.0307771594714001,0.051948051948052,-0.00569803184026449,-0.00436733405483405,1.48513545859105,3,0.238049413912598,0.309469026424536,0.157645035782449,0.263578020387237,0.0312683075905565,0.0285413405581319,0.953927624155348,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014","Europe and Central Asia","Sweden","High income"
"Tajikistan","Tajikistan2013",4,0.57739447787972,0.601185931581092,0.26963960623287,0.433094409937888,0.0443586135757835,0.0668784197449108,1.00332999312037,7,0.221395297399635,0.171572113792331,0.157258001055698,0.311428571428571,0.0310379071061472,0.033682859525133,NA,1,0.0956429330499469,0.0956429330499469,NA,0,0,0,1,0,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Tanzania","Tanzania2013",1,0.1125,0.1125,NA,0,0,0,1,3,0.0903495007509265,0.056141433958635,0.15489042315996,0.085,-0.0102567776101127,0.000350877192982459,1.10909173810811,2,0.0991742285808103,0.0991742285808103,0.0590956130746063,0.083573817486861,-0.0204378843925983,-0.0195516728983023,1.55847507010073,2,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",1,0.164285714285714,0.164285714285714,NA,0,0,0,1,2,0.142883236483452,0.142883236483452,0.123743686707646,0.175,-0.0465582881062069,-0.04375,1.65276301161769,3,0.406301695616212,0.35625,0.102484018526258,0.185732009925558,-0.0310101323407775,-0.0310101323407775,1,0,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",2,0.189260223389985,0.189260223389985,0.00339955183262764,0.00480769230769232,0.000255548947404068,0.000267094017094018,0.87322529302336,NA,NA,NA,NA,NA,NA,NA,NA,2,0.218230834290857,0.218230834290857,0.00328554666005869,0.00464646464646462,0.00103939104024935,0.00124265914963589,0.734625143628572,5,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",34,0.146766155595819,0.11093956001992,0.103143692167608,0.099772727272727,0.00995239192141456,0.00721709674310774,0.847537761158014,15,0.207483443896551,0.197665802253547,0.154842639236346,0.15972554882714,0.00714669304931508,6.99103877812601e-05,1.07422890694542,25,0.147470638449829,0.120469287810499,0.129205952112208,0.154893236425606,-0.0222081061366413,-0.0345441939385571,0.297396633524714,4,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",3,0.0196171746479054,0.0144751608122098,0.0134231568602785,0.0233333333333333,-0.00210780472145653,-0.00158730158730159,1.20226321600096,2,0.0830918950507738,0.0830918950507738,0.0197989898732233,0.028,-1.54074395550979e-33,0,1,2,0.0489614538281047,0.0489614538281047,0.0205315524985326,0.029036,-0.00190500859805927,-0.00191747169811321,1.1580074857647,0,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",48,0.253461629280843,0.16136626247937,0.218228658195391,0.294117358309035,0.0248358698599049,-0.009647358813954,0.714529561612683,50,0.335474600688493,0.297665624509697,0.251729382252641,0.287843137254902,-0.0114252007910195,-0.0139732361896576,1.70833985959123,1,0.240740740740741,0.240740740740741,Inf,0,3.52893534514406e-33,0,1,13,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",4,0.226285148100049,0.191366555777864,0.139315194146285,0.255555555555556,-0.0393381329124748,-0.0313788599574778,1.20679654571625,NA,NA,NA,NA,NA,NA,NA,NA,2,0.190859243421053,0.190859243421053,0.0466188522808845,0.0659290131578948,-0.0034380160235712,-0.0034380160235712,1.11643835616438,0,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",5,0.0929128296008124,0.0862563152279034,0.0231563476298085,0.0162191080400287,-0.00325067463670291,-0.00990228571570676,1.95265756940349,4,0.685200062968664,0.753769176666788,0.320829421100627,0.455528213959153,-0.00862584955375603,0.00904103345072855,1.02780989667121,1,0.0239966628611575,0.0239966628611575,NA,0,0,0,1,4,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",37,0.0844802355858485,0.0532234387492871,0.0881807914562135,0.0571428571428571,-0.00159069633019236,-0.00444906270291341,1.3833636468421,13,0.271328342956255,0.2,0.168855929418778,0.153333333333333,0.0278970655406351,0.037796182095899,0.866514473344262,51,0.141229053372782,0.139581435092278,0.0826355256306783,0.044144144144144,-0.0164476776780255,-0.0184143396726499,1.06154575179604,10,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",3,0.0512773854682544,0.0444065807948563,0.0258914967250409,0.0377777777777778,0.00111925485440614,0.00104056437389771,0.906306741083495,17,0.216890641994366,0.174979505117483,0.159130379336569,0.286111111111111,0.00637329855225798,0.000278562591218706,0.698543707476771,1,0.1,0.1,NA,0,0,0,1,2,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",11,0.0801193107436363,0.0910613364653716,0.0550269305081842,0.096,0.00444267390830678,0.00326343520682375,0.969583187786155,9,0.051777035339484,0.0629427786867304,0.0283262168396771,0.04,-0.00300594591728471,-0.00408686159844055,1.00720678608535,1,0.103333333333333,0.103333333333333,NA,0,0,0,1,9,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
