"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Mongolia","Mongolia2013",10,8956.50525682333,5713.58888003148,7580.18527496289,8207.87973806215,-182.649993096789,-460.213699986061,1.23227141515337,NA,NA,NA,NA,NA,NA,NA,NA,6,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",5,31097.8084487902,18292.6218476834,28042.7343860764,46932.0291657781,-10455.846325274,2676.96729937993,0.763364141713737,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Namibia","Namibia2014",3,93200.6575556078,38547.5917678199,134083.050538833,241978.415862119,-62560.972758417,-59072.9533296409,1,2,-1488.32273982837,-1488.32273982837,7271.19210336074,10283.0184871929,1376.9599040512,1353.02874831486,1.31489532366288,15,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",6,2886.24524697712,2356.07492686431,2415.69508134542,3777.32984286412,124.739497401916,-332.08902717502,1.94789778736237,NA,NA,NA,NA,NA,NA,NA,NA,1,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",7,5015.04180203556,4671.85630193875,2089.87338093298,2622.97733740039,-142.705029199169,-1284.02659329919,0.843679881288616,NA,NA,NA,NA,NA,NA,NA,NA,8,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",66,1422.11298601442,1045.59414707852,1960.86341843364,2705.48429906385,-257.305387230877,-345.297451145962,0.747207403157941,8,1197.95246367989,492.312111781991,2148.85058561911,1530.39870293371,1975.22467406698,2475.15736135188,1.81197189667042,108,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",10,1468.87492353204,585.824809587022,2086.20454395824,1645.83975742599,1135.32297580903,790.906995589272,3.79398510376382,NA,NA,NA,NA,NA,NA,NA,NA,131,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",5,7985.70471543031,9668.42951431566,5215.64000407984,5338.7175290459,1091.2659845356,597.488557810784,3.51090534427945,NA,NA,NA,NA,NA,NA,NA,NA,8,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",14,82411.5553629437,11555.211278201,146475.728357716,178631.416704254,25122.7796478085,3908.00948536585,0.616991167951574,NA,NA,NA,NA,NA,NA,NA,NA,6,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",68,6762.00465371232,4698.46309048467,8808.69707955953,7332.42851571563,-3706.49483459795,-3647.14207503883,0.762167357994461,1,11611.2677390872,11611.2677390872,NA,0,0,0,1,40,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",5,15681.2030071302,15680.608143274,7828.76606653033,7114.04436146282,-3863.78343184792,-6213.73816940576,0.0576733543214861,1,20112.7417526295,20112.7417526295,NA,0,0,0,1,3,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",34,35143.0434671711,15645.4952234732,45940.4921124376,38060.8783030843,-23607.3223938308,-10175.169296039,0.355533703744816,NA,NA,NA,NA,NA,NA,NA,NA,71,"2012","Europe and Central Asia","Russian Federation","High income"
"Serbia","Serbia2013",6,106217.485684517,112362.505002859,93709.9120552034,166595.004285332,-11969.2621252062,-26553.896609364,1.40901168608124,1,276927.632813901,276927.632813901,NA,0,0,0,1,5,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovenia","Slovenia2013",1,190796.072821551,190796.072821551,NA,0,0,0,1,1,227151.305281116,227151.305281116,NA,0,0,0,1,6,"2013","Europe and Central Asia","Slovenia","High income"
"Southsudan","Southsudan2014",8,43228.6564050143,12530.7354160442,64547.2897175284,47205.6610052378,-3277.00882929577,-3277.00882929577,1.35714285714286,1,5399.66116288557,5399.66116288557,NA,0,0,0,1,0,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",22,3017.68888504607,1656.01960849873,3261.68956675375,3428.97373252689,416.193765475883,-1201.80754120473,0.857142857142857,1,12023.6197819272,12023.6197819272,NA,0,0,0,1,8,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",6,24468.0197936416,25284.3630377171,19102.9031530178,30723.7654320988,5946.31579544203,5979.40988335328,1.58192087838468,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Suriname","Suriname2010",10,16156.5600579081,16053.0117578736,2433.35556744162,3483.39908243476,1204.2716120412,1166.01852475949,0.874956941694425,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Tajikistan","Tajikistan2013",10,3283.56100953406,2513.76532631119,2841.20700767117,4104.33227150704,-1105.26817049058,-1015.79855779582,0.947398781304991,1,6193.56129273889,6193.56129273889,Inf,0,0,0,1,4,"2013","Europe and Central Asia","Tajikistan","Lower middle income"
"Trinidadandtobago","Trinidadandtobago2010",5,42010.6186315271,43685.4514138859,21327.762623457,21997.2254853668,-24008.2758026159,-11345.7025321222,0.126935368621862,NA,NA,NA,NA,NA,NA,NA,NA,1,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",7,75378.5390539309,15998.2080125008,114602.240004969,227277.716140198,-26696.0412004364,-19972.3032530389,1.19710173331921,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",29,38166.5273516291,48347.6663629793,27174.3754485847,41576.3068963334,-3469.02748606223,2792.96377435208,0.960213148239554,1,54257.0213057708,54257.0213057708,Inf,0,0,0,1,115,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",3,2510.0025681943,2692.80522778119,1814.62696239577,3521.69374877378,794.95326778693,735.266548449664,3.67578894219792,1,12186.082838795,12186.082838795,NA,0,0,0,1,10,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",67,7852.77491610554,6834.53971187583,5598.20611225932,5941.03720327521,-569.69796924477,-473.610310164125,0.641003509430822,1,2114.54211802307,2114.54211802307,NA,0,0,0,1,85,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",2,42494.6708271381,42494.6708271381,265.791026314576,0,-119.288565045374,-132.988649633648,0.267072099472091,1,231399.595838451,231399.595838451,NA,0,0,0,1,4,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",4,1230.40320777532,1234.30582193229,250.852031285421,360.491179646763,38.8923239987383,10.2262217562674,1.02801631632671,NA,NA,NA,NA,NA,NA,NA,NA,11,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",93,7224.79686661066,3189.05756947888,8364.70580679816,7890.66292658755,-834.354883477608,1434.57069038413,0.758141191158512,6,17181.8075090484,14775.9322093557,17068.2243225112,33154.8954463793,13907.4068672369,10412.4642952785,NA,15,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",17,25358.6761599988,16590.1793542418,28043.6798145662,46831.0931588056,898.216365582909,-4525.34336258383,0.745596678951821,1,141323.032153752,141323.032153752,NA,0,0,0,1,5,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",22,4950.94378907785,4767.54569612343,4148.75436883989,5314.02080656202,-295.185210413027,2682.35824860204,0.677779814155763,NA,NA,NA,NA,NA,NA,NA,NA,12,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",16,8107292.40040196,4884765.57903631,6068687.47312919,9660050.08751817,-1356094.86855949,-844546.775077323,1.33257437271956,2,48399870.7371539,48399870.7371539,62895325.5440064,88947422.3942049,-4447371.11971024,-4447371.11971024,0.909090909090909,18,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
