"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Chile","Chile2010",10,0.537802650657028,0.46965117554735,0.220852814374393,0.466238067406975,-0.0389868334151811,-0.0223801962982687,1.10573255243126,1,0.561797752808989,0.561797752808989,NA,0,0,0,1,8,0.310463887333308,0.23885519821969,0.280138640986479,0.425437669916362,-0.00180922871104728,0.0266854439132044,1.26260789894128,5,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",4,0.312660259717055,0.294654921246494,0.16738469681814,0.238757226709034,-0.031786259980371,-0.0247229546043,0.990682222724012,13,0.227809002462636,0.193783868094302,0.15842201224622,0.200169794420142,0.0130306998359299,-0.00592277209232179,0.868978517736863,6,0.459095406846134,0.501582020733183,0.275800319979847,0.31103963674203,-0.101711250971363,-0.105005638765645,1.51573570788827,0,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",8,0.448843757046346,0.519161716119997,0.260452874040731,0.342960010969482,-0.0850667629477873,-0.0204131893102066,1.5,4,0.27852203101939,0.260380591832011,0.162472001374637,0.130163461302889,0.00385346827803658,0.0104863169421835,0.951917430207092,2,0.155105047881223,0.155105047881223,0.0187295985507566,0.0264876522882835,0.00568747757204972,0.00548481688797789,0.61623730183777,0,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",4,0.450417752041331,0.468320505701315,0.122559732464567,0.21284965034965,0.00203213130985542,-0.018072422884283,0.997908927652084,2,0.650457175552876,0.650457175552875,0.0229723770179005,0.0324878471386629,-0.00374949369686028,-0.00370475449826858,1.27177551690187,4,0.907702785734188,0.516345637690343,1.07274150174632,1.79092523975747,-0.142312506444839,-0.0736191357505782,1.98517346394447,2,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",5,0.444798901822477,0.416787264833574,0.142811240817791,0.243226041098382,0.0359113635871784,0.0359113635871784,0.5,3,0.463913798296074,0.442888870586063,0.277026122908751,0.400112607288528,-0.00243707567657682,-0.00810685503907039,0.984942415916123,NA,NA,NA,NA,NA,NA,NA,NA,0,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Dominicanrepublic","Dominicanrepublic2010",5,0.66736358773187,0.746787193321156,0.457085818890838,0.939339353574617,0.120621403673282,0.0859704662459693,1,2,0.425388630113923,0.425388630113923,0.0523812195502691,0.0740782311016333,-0.00242311970893193,-0.00242311970893193,1.07,4,0.36271956080062,0.28892500264158,0.18407316066235,0.368197331893359,-0.0945025209446097,-0.0906856271848753,1.03157909152635,2,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Ecuador","Ecuador2010",4,0.512688887747428,0.529033469325945,0.392131521739666,0.481497611788981,0.0269088485758577,0.0217525008662423,0.71790095719888,3,0.614812180270887,0.505050505050505,0.184390884773202,0.30255397777609,-0.0276026480338599,-0.0215453847188663,1.2,1,0.340522133938706,0.340522133938706,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",18,0.584744485027125,0.450792236462449,0.481197400408823,0.647029378922645,-0.0159415805272115,-0.0267278893109469,1.25871409118866,14,0.34679119067212,0.135326289958428,0.368412754005608,0.697612732095491,0.00239009629886082,-0.0312315591056976,0.893144855314399,5,0.33233992460265,0.424136067899507,0.189858982257688,0.2548242434537,-0.0487922874104053,-0.00105866744663516,1.05633802779065,3,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",1,0.033955857385399,0.033955857385399,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0568941408839646,0.0568941408839646,NA,-6.93889390390723e-18,0,0,1,4,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",7,0.651415449998932,0.645919287791366,0.331088684192472,0.643520741694039,0.0316788813229225,0.00848727927973185,0.872337020794659,1,0.176429726465681,0.176429726465681,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",10,0.174098473129584,0.151426648499388,0.153550168881423,0.177913330791714,-0.0189746906831066,-0.0200135989909886,1.32764502613051,9,0.152989516915857,0.147742122095459,0.0729201859693961,0.068363243173403,0.00597777464702503,0.00731291407327457,0.91434733698731,1,0.0999999999999999,0.0999999999999999,NA,0,0,0,1,4,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",2,0.387028214242797,0.387028214242797,0.0462017961045869,0.0653392066571033,0,0,1,3,0.329700198139054,0.256362819940532,0.169178381527882,0.244953959907231,0.00204319433813654,-0.00605569957100238,0.972303491124208,1,0.290803344238459,0.290803344238459,NA,0,0,0,1,2,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",2,0.493801694870168,0.493801694870168,0.264644834767241,0.374264314539819,0,0,1,3,0.437815061097647,0.463036680745743,0.137495561385592,0.271499037401492,0.0108064617393775,0.0108064617393775,1,2,0.331670033606107,0.331670033606106,0.225152414179513,0.318413597733711,0.00741555183966004,0.00758127613651694,0.946683534344028,0,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"India","India2014",31,0.422229113904516,0.429527543185881,0.18024981988233,0.25921052631579,-0.0135691251544197,-0.0291788214235434,0.93772059755287,57,0.451390478474623,0.373187031737589,0.255452202398692,0.335132703553756,-0.00869912968045049,-0.00946482943816418,1.15220987624541,21,0.403887739036116,0.367459268404631,0.198015023693121,0.325217008572384,-0.0261370066525229,-0.00473042231483013,1.15983992017217,0,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",6,0.530396074077503,0.543059240888487,0.379128853682419,0.218264840182649,0.00269849685112902,0.0184346159436299,0.918204111470741,1,0.833333333333333,0.833333333333333,NA,0,0,0,1,1,0.0101694915254237,0.0101694915254237,Inf,0,0,0,1,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",5,0.251455116589773,0.326184777682946,0.269785021684907,0.460322856465886,0.0402735212863878,0.036325665761857,1.2,1,0.0988372093023256,0.0988372093023256,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Jamaica","Jamaica2010",5,0.430344274711022,0.420108605015561,0.138444482460337,0.299980735889039,-0.0197231558556256,-0.000896729861520785,0.992873717216526,7,0.444255836784277,0.42136892461793,0.157359165296328,0.155411852991041,-0.0473361037601514,-0.0480720470135519,1.27770641124042,2,0.519970509523472,0.519970509523472,0.124513360181576,0.176088482665431,-0.0156078428421429,-0.0156791114702096,1.17333333694935,0,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",5,0.895454250663551,0.611249073387695,0.631984104639295,1.21090259159964,-0.112407668610898,-0.0947557280053629,1.0646942800789,2,0.435895179360813,0.435895179360813,0.0313170835490545,0.0442890442890442,0.00951699829750055,0.0104895104895105,0.72929055455677,1,0.169950055493896,0.169950055493896,NA,0,0,0,1,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",7,0.547069219979601,0.448590774451747,0.533548301963497,0.54343853903699,-0.0400529707746631,-0.113929174689978,1.02220160667871,4,0.110995710294557,0.0759625109962082,0.160541759324678,0.0978952804982335,0.00126048188228617,-0.0137945016468626,0.973980128587066,1,0.0119104335397808,0.0119104335397808,NA,0,0,0,1,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",8,0.395692672518567,0.425407057927873,0.234720916543901,0.155266502205278,0.0191406934123967,0.0140499022705354,1.07339630253647,3,0.479177046723783,0.477687155222759,0.0550147672799741,0,0.00107337018446029,0.00361743745479187,0.973317320298996,2,0.372718412192096,0.372718412192096,0.0818880527211429,0.115807194754563,0.0122825812618476,0.0122825812618476,0.825,3,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",3,1.60926577803777,1.39606177541642,1.2557689613217,1.8997936814018,0.247246963370894,0.241464768569806,NA,7,0.219625159006816,0.160874602776036,0.238863948827381,0.434873515078657,0.0103532611889621,-0.0172850440974211,0.796645139380475,1,0.476190476190476,0.476190476190476,NA,0,0,0,1,2,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mexico","Mexico2010",1,0.701298701298701,0.701298701298701,NA,0,0,0,1,2,0.5734766389406,0.5734766389406,0.00489325933596371,0.00692011371712864,-0.000305610411126558,-0.000384450762062702,1.17635440016472,1,0.160427807486631,0.160427807486631,NA,0,0,0,1,6,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Mongolia","Mongolia2013",3,0.467291165986618,0.581039755351682,0.237571916880983,0.421254782557843,0.00357932231962407,0.00828613572575102,1.34516899368804,3,0.309236355190756,0.308976408928901,0.0615063319846458,0.0787184383619776,0.0130173167484087,0.0206105480373216,0.825952213196964,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Morocco","Morocco2013",2,1.54849073520622,1.54849073520622,1.59817544313307,2.26016138673042,0.322880198104346,0.322880198104346,0.777777777777778,1,0.105105105105105,0.105105105105105,NA,0,0,0,1,1,1.03244837758112,1.03244837758112,NA,0,0,0,NA,3,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Nepal","Nepal2013",4,0.515377397412791,0.516642214481699,0.0925841143341803,0.136645962732919,0.00693353437142814,0.0195719638654421,0.867990220392081,1,0.89171974522293,0.89171974522293,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",1,0.0626174076393237,0.0626174076393237,NA,0,0,0,1,1,0.277585010409438,0.277585010409438,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",28,0.465929061038284,0.190809784368352,0.660162903531644,0.926455754241174,0.0178384711395619,0.0203864066927909,0.930357241910306,8,0.307024417414246,0.397231153025572,0.350084342228356,0.535190615835777,0.0119801631228771,0.0255848585399897,1.41869335684459,2,0.000105167912683903,0.000105167912683903,0.000146585957739086,0.000207303849488065,6.07697551460378e-05,5.75844026355737e-05,0.475671424453724,4,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Paraguay","Paraguay2010",NA,NA,NA,NA,NA,NA,NA,NA,2,0.467858226250229,0.467858226250229,0.0513940011795782,0.0726820934927784,-0.00957258775338595,-0.0103831562132541,1.47087330115346,2,0.382020717691159,0.382020717691159,0.00833719996368139,0.0117905812608547,0.000401055281677958,0.000415161312001926,0.919641040548013,2,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",7,0.306707172749355,0.246035506625802,0.18001556734678,0.338673055798601,-0.00977300299525304,0.00179229400636955,0.787582305724216,3,0.419250242316002,0.445938298982366,0.160308078987657,0.326844352973229,0.0200018978300733,0.0220361114837491,0.960104791883928,5,0.401225250884393,0.417195715468459,0.140206191716656,0.118363043894959,-0.027767834250503,-0.0535954289968549,1.62534308143574,1,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",2,0.224752876043238,0.224752876043238,0.10221486888554,0.144553653854118,-0.0127547341635987,-0.0127547341635987,1.21428571428571,4,0.794412236478022,0.743740464067268,0.656846946349745,0.632678777696104,0.0552701498391687,0.063855006216616,0.907318911041073,3,0.405539109297919,0.502932567528435,0.249247637081169,0.481706197892574,-0.0898114834703617,-0.0931108950008705,1.7461460209728,0,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",2,0.40736401778919,0.40736401778919,0.0141321305755357,0,0,0,1,15,0.523005456595879,0.546638789702335,0.288822569971411,0.59975926232867,-0.0274807412644218,-0.00159487672372799,1.02362504114448,2,0.389438854297234,0.389438854297234,0.0430469091982843,0.0152193807016142,0.00367351617593967,0.004533432549417,0.805551720062652,18,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",1,0.405405405405405,0.405405405405405,NA,0,0,0,1,3,0.409885031986593,0.566037735849057,0.316499790834769,0.576023071636252,-0.065969050715048,-0.0681204554453257,0.983846578737177,1,2.64731750219877,2.64731750219877,NA,0,0,0,1,1,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",2,0.666666666666667,0.666666666666667,0,0,0,0,1,2,0.824148883228306,0.824148883228306,0.224395374701681,0.31734298223691,0.0802769602322838,0.0945926197052329,0.70534042451963,1,0.0360750360750361,0.0360750360750361,NA,0,0,0,1,0,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",5,0.447262026859642,0.451612903225806,0.169353312146263,0.229382646866536,-0.0148825042880166,-0.0146453799220753,1.1116758235413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",6,0.577009680226282,0.574579498571882,0.053063720088645,0.0841272494289373,0.00174992106521945,0.00174992106521945,0.857142857142857,1,0.885714285714286,0.885714285714286,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",2,0.617906014651724,0.617906014651724,0.369883734255922,0.52309459348593,-0.112377102290948,-0.107695945717691,1.58589727452544,4,0.156028049178832,0.0792705965018558,0.287678499389336,0.436358622555562,0.0887351915510724,0.0581906054191854,0.25974025974026,NA,NA,NA,NA,NA,NA,NA,NA,0,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",3,0.617119130830919,0.581944720849663,0.166467160542689,0.267217329467754,-0.0665797032733858,-0.0619759303091726,3.84926075050912,3,0.381985195324159,0.328554751837881,0.227258906712351,0.139579759862779,-0.00284924991082,-0.0146077261540756,0.992547106909731,2,0.192089586436018,0.192089586436018,0.0487254815996917,0.0689082369114447,0.00563794665639093,0.00563794665639093,0.859375,0,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",8,0.509049578128705,0.45186397981056,0.136072322399056,0.285980148883375,-0.00586035342497078,-0.0104280947209378,1.00549139221085,1,0.339979013641133,0.339979013641133,NA,0,0,0,1,2,0.642037091551369,0.642037091551369,0.0129056874988419,0.0182513982926111,0.00196828805116395,0.00196828805116394,0.82258064516129,1,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Turkey","Turkey2013",4,0.758677967245526,0.756678408548803,0.26209265517677,0.379711828313836,-0.0584840204326298,-0.0395370595346742,1.33315073889564,1,1.31488781731151,1.31488781731151,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",7,0.0753912392672906,0.0604789139461955,0.0517634557867663,0.0961507777753991,0.00744911149980903,0.00220760929237949,0.586576162067369,1,0.188911849823815,0.188911849823815,Inf,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",1,0.530035335689046,0.530035335689046,NA,0,0,0,1,3,0.543218137883962,0.537681743332602,0.136965917783247,0.160455486542443,0.0521953062801007,0.0639980073035068,0.424805495962388,1,0.502008032128514,0.502008032128514,NA,0,0,0,1,0,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",4,0.388336025296598,0.398476562506292,0.0478334150753096,0.0686939511304929,0.00210535559224217,-0.00788911431806447,1.06977734731741,1,0.413217930782081,0.413217930782081,NA,0,0,0,1,2,0.639514861857357,0.639514861857357,0.264629322809343,0.374242377318581,-0.122902082492197,-0.122902082492197,2.91379310344828,2,"2010","Latin America and Caribbean","Uruguay","High income"
"Vietnam","Vietnam2009",2,0.522566101835804,0.522566101835804,0.11832826027953,0.167341430499324,0,0,1,3,0.440783846921114,0.384996601207754,0.471369091137085,0.70119298245614,0.0614508321961018,0.0503033359355876,0.816376555882835,1,0.195035460992908,0.195035460992908,NA,0,0,0,1,0,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",14,0.181416196281698,0.131570481207101,0.159981655970487,0.107933185235817,-0.031357418498377,-0.0308200520927373,1.98231481894452,5,0.207257326679421,0.105125606029216,0.183186417043599,0.261432477672624,-0.0184871285821288,-0.0163273309330316,1.42475463539941,NA,NA,NA,NA,NA,NA,NA,NA,2,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
