"countryOnly","country","N_Exporter","mean_Exporter","median_Exporter","sd_Exporter","iqr_Exporter","OPcov_Exporter","OPcovNoWeights_Exporter","indAlloc_Exporter","N_NonExporter","mean_NonExporter","median_NonExporter","sd_NonExporter","iqr_NonExporter","OPcov_NonExporter","OPcovNoWeights_NonExporter","indAlloc_NonExporter","outliersOut","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","yearOnly","region","countryDes","incomeLevel"
"Belize","Belize2010",7,0.255459262826678,0.25312546383391,0.068148682989458,0.0878244262523739,0.00477069601625489,-0.00212469534855346,1.48303871824305,19,0.381525258592832,0.339622641509434,0.168832532732175,0.22318339100346,0.00555922532753384,0.00139916834363346,0.769134681983074,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Belize","Upper middle income"
"Bhutan","Bhutan2015",4,0.413610958957168,0.224078612784463,0.557446544057898,0.590974649617949,0.0106999004829818,0.0106999004829818,0.863636363636364,3,0.604177682313624,0.606113522099614,0.380832674959325,0.498311736349695,-0.13840353729685,-0.233655908397333,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,"2015","South Asia","Bhutan","Lower middle income"
"Bih","Bih2013",3,1.8840663276378,1.80953473373665,1.42668851569477,2.03058240081383,-1.26949459715509,-0.6749194422456,1.71128367498253,3,0.764094737818723,0.813453685420295,0.366848387371659,0.567892778602721,-0.0354448136416183,-0.0935925928804349,3.54334061466015,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bosnia and Herzegovina","Upper middle income"
"Bolivia","Bolivia2010",3,0.57359972857149,0.563229467556477,0.312387452062421,0.447374117104375,0.00109486039044284,-0.117971136648495,0.564842279559647,1,0.14760147601476,0.14760147601476,NA,0,0,0,1,9,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Bolivia","Lower middle income"
"Botswana","Botswana2010",1,0.224642614023145,0.224642614023145,NA,0,0,0,1,5,0.195351672445619,0.224787323144075,0.128933603226231,0.241615529246472,-0.0147328438492308,-0.0205548815447522,0.880234074478835,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",21,0.275887848164123,0.171679497501725,0.23536457501314,0.239707861907455,0.062310157591121,-0.0279493067104814,1.13868747336351,101,0.361186862311554,0.298480366775245,0.226681604475743,0.289568965517241,-0.0139510714995316,-0.110995495990767,1.4,8,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",2,0.194092117014982,0.194092117014982,0.0414758649703695,0.0586557307522516,0.00985835594564958,0.0128794329429547,0.800001250258324,5,0.297561085591649,0.195659369583228,0.344378466189311,0.579437650907392,0.359904546078499,0.296981998319098,0.0421955241364898,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",5,0.0723576384028898,0.0447356906547626,0.0693038096078844,0.0928460861006764,-0.0405107464158645,-0.0373784721542879,1.08114125353287,4,0.519301839073951,0.353085147435354,0.485661577815252,0.845679012345679,-0.0852443927796712,-0.111597523324601,0.723005626700206,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",10,0.349328872287234,0.277699621909546,0.23028205846813,0.315143671962998,-0.140417631804476,-0.153056633625971,10.1923240348295,12,0.341864961904794,0.230195460168028,0.299867431114329,0.368318714513634,0.0249779785597286,0.0215987711922005,0.644016872941407,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",7,0.23577097821235,0.334167654507314,0.182971322874108,0.305822605579669,0.0327924275333971,0.0714411482184776,0.259504721528248,10,0.237059238001211,0.209419212563932,0.156645113678611,0.112854706041242,-0.00597992240002878,0.00752304790381536,0.90238144601992,0,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",44,0.421672879953026,0.35221177506202,0.262195720636793,0.391714520098442,0.0935074252310661,0.0214121412579163,0.232564916729542,94,0.367274567495552,0.303547698651984,0.239176169519023,0.352914192347894,-0.0753263483313083,-0.125814365485614,0.825489793161056,10,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",16,0.312105807434465,0.266851096071381,0.27043823430613,0.563110922226944,0.000868657429972799,0.0966749691632079,1.1256129745154,95,0.231123583311418,0.202276287839988,0.217853515253561,0.259628174276808,0.0631144800305018,0.0360291536717968,0.870351616506302,1,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",35,0.437799304818157,0.417390922693518,0.260574327311113,0.236377589119357,-0.18063447120911,-0.091959070987276,1.23999476410748,83,0.357086977628032,0.360169582201289,0.461785359589327,0.463531883214938,0.0551981774008719,-0.0294971417934306,5.2,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",22,0.376312167534601,0.292371992332509,0.281065236974301,0.309744268077602,-0.0513216639186998,-0.0368905825970398,0.593482205501657,41,0.579700485185763,0.452933942295272,0.347956940359979,0.574794359576969,-0.0573422602527318,-0.0568593977630609,1.64436572249924,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",3,0.0368204122625834,0.0256925883720203,0.0282103062102436,0.0484119250090773,-0.0132395388609042,-0.0124725535975908,4.03267969298914,20,0.489606540204418,0.311506480607871,0.487687211497536,0.435335090361446,-0.109716701287749,-0.159587430377584,1.01583415587758,3,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",4,0.18221353301334,0.19859983981825,0.063722397655871,0.0865830567326533,-0.0213566692273365,-0.0177679997660523,6.00394674043268,12,0.457402113808936,0.404891736632697,0.237320762746398,0.18795155121122,0.055950589491722,0.0696717778176876,0.281047262542281,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",2,0.202386855413017,0.202386855413017,0.212150274534036,0.30002579550721,0.0565872179448654,0.0576972683667711,0.734864466576609,4,1.19431674769017,0.989014542037991,1.36108261891486,2.54948612171832,0.129400065059798,0.147395903710306,0.803354391621817,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Czech Republic","High income"
"Dominica","Dominica2010",5,0.613006915639567,0.766773162939297,0.277225391773707,0.291370187921912,0.112461979927947,0.112461979927947,0.523809523809524,10,0.508233006927869,0.48397746607051,0.239024791527744,0.233469550625448,-0.0252253107307041,-0.0244425233801105,0.666666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",3,0.279975152516402,0.300725388506421,0.155487874606267,0.317565460707569,0.0184115481773032,0.027518452601701,1.34766428103683,11,0.321293316394136,0.224438881022482,0.266331627380756,0.111081643262277,0.147396965936977,0.0937771276131071,0.184306905683832,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",8,0.216659881946696,0.226743780447567,0.196676422563825,0.163161388920237,0.0127482591900678,0.00434571363318656,0.591922427443514,23,0.301517013223923,0.164090946593251,0.30130676166095,0.518411490600902,-0.251853168020931,-0.25644430980867,0.834137268823044,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",10,0.195394384195739,0.207656371023588,0.0940901966597646,0.194529386690693,-0.0299056470361413,-0.0340376145209466,9.52688392167083,14,0.29061946225362,0.335299050538242,0.209481205282901,0.269666812170635,0.108365283109196,-0.0190994087972358,0.360941138771877,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",34,0.23913436109107,0.232361435740215,0.178158880166774,0.187501396351307,-0.050622115282976,-0.0678668096046306,1.64862614487927,122,0.345437829937818,0.278334740579982,0.274730504913357,0.397900121146857,-0.0682381132468727,-0.0789438176120567,1.11923789811406,17,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",17,0.450868964572982,0.373528815534257,0.315598216955538,0.536002508146116,-0.126183842920723,-0.0697229675150056,0.502125338790941,12,0.945552571855101,0.549192594731975,0.977790183073347,0.82755385687636,-0.403084443604026,-0.18725282793526,0.923592788290679,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",4,0.542062780518641,0.539938966958503,0.304631691339817,0.509196680956445,-0.13685732324338,-0.0642011252587145,2.31184754327908,6,0.50270942139847,0.504947886918914,0.187048235882815,0.319846652910276,0.0186434018419829,0.0539358647105788,0.880951119775114,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",7,0.0834076599186844,0.0799625743814406,0.108916943534542,0.0503413468307994,-0.0262560944598353,-0.0326497057191081,0.986537842190016,13,0.0663406608856291,0.0385080297924384,0.0772187328643433,0.0629606694477246,-0.0184214927805468,-0.0165900249769917,1.50014647007128,5,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",4,-0.205247983171815,-0.0412830626204871,1.49528299784055,1.70870347940845,-0.617305633652045,-0.6724049172673,0.775105152836531,20,0.36719687376736,0.271648273854853,0.29502768513093,0.345713206597004,0.0305088996247505,-0.00954966948642958,0.381174794385717,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",8,0.522958480178304,0.452324946043697,0.411874363065227,0.593195564866953,0.0143149437320595,0.0599995135307693,0.758853137902933,18,0.414829153140566,0.490018797910362,0.197627861344667,0.195803698435277,-0.108896199231101,-0.12196591605339,1.03022058699269,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",6,0.470149097417037,0.603281516986777,0.350876746468305,0.682542892480115,0.119290891433693,-0.0053485122831066,1.40296023500469,21,0.245755127258109,0.183039431188446,0.417523469521234,0.46480079965729,0.129039063989549,0.126403009660773,0.764142711742377,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",4,0.49229728806293,0.525549321013786,0.137755290482136,0.178476996298255,-0.0100634976910668,0.00600029632713818,2.16602565747423,4,0.579248353255044,0.623329330196927,0.137570315564116,0.295681913264756,0.0222579997416222,0.0194002073382153,0.809062390168842,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",22,0.0402645498502409,0.258608746236005,1.10532768151589,1.0315141376432,0.357725227572123,-0.0375328481399636,1.56726689879418,45,0.407951126718829,0.399726309435708,0.219723760410509,0.309696713145825,0.108863433418722,0.0998081012238882,0.225502929986014,2,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",10,0.269387623832491,0.235999599000758,0.242884741710739,0.358329591378536,0.0482327446526929,0.0542288706887577,1.52852115712283,8,0.249902285763128,0.216261654791051,0.0960016169460602,0.0589672836871626,-0.0152750170757738,-0.0122401413859561,2.42357636752204,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",10,0.229180980930848,0.197149613004424,0.142484295905006,0.262900723274635,0.0294927795232987,0.0211107675478716,0.537016764201296,16,0.216310900642038,0.256922518382758,0.134573876665705,0.194086337581624,0.0728160676942207,-0.00118562988779826,0.104141607016902,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",4,0.47192281090171,0.728110601075515,0.559613172735208,0.829383770591825,0.078507038226758,0.0342772351106315,0.713290363741232,5,0.305158183139883,0.35069267488554,0.133061600007837,0.253340676254828,-0.0908422686279256,-0.0724932561752024,1.37980985717035,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",47,0.209784487100244,0.13574312649233,0.185272779672951,0.219870664315109,0.0815621663328592,0.043912523539133,0.19292368408093,363,0.29113113684777,0.238213328421542,0.235720900810473,0.334111467756055,0.0797804359358744,0.079755446125743,0.773291854510746,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",1,0.383311219224532,0.383311219224532,NA,0,0,0,NA,98,0.528095809720776,0.505150375788493,0.275055381274536,0.403361644955092,-0.0714266754184127,-0.258559053364362,1.2,10,NA,NA,NA,NA,NA,NA,NA,NA,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",5,0.199133409371124,0.220839656592237,0.130424134792337,0.258405622333735,-0.0035883456336089,-0.00708336122359159,0.785351224940937,153,0.345329939655127,0.29040824212453,0.240790078157439,0.313390313390314,0.057253629932934,0.0764491910871792,0.912085564454127,5,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",21,0.302055709364435,0.295596910387425,0.13282205030046,0.149974450689831,-0.0348717271677768,-0.03134483089194,0.761170486193774,49,0.294901154191344,0.259996764371193,0.181937617867351,0.283573108692085,-0.0123132779861659,-0.0280486405033586,1.21042038688974,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",12,0.187136318809251,0.201966211565608,0.0714580661066747,0.0729988965283083,-0.0137790818733345,-0.00438037353521461,0.500803463019029,21,0.433786826914064,0.443657024929983,0.122540485050377,0.163954276857503,-0.0933307027220132,-0.121189241266056,0.89761394250407,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",26,0.358234224646322,0.313992939335596,0.251251691699919,0.494780113152825,-0.0628377727725495,-0.0725001961633673,1.2807050963828,44,0.604176357431694,0.448446982719885,0.557547407593818,1.25485296944071,-0.133345205799123,0.0588332095626702,1.60212916535429,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",5,0.364038116098096,0.360238664766691,0.230058396963761,0.488114798032239,-0.0196875216241747,-0.0270622023302117,1.24332485220364,10,0.78807117780341,0.550152705491671,0.729140368427088,0.820493358633776,0.236015339833075,0.173273520744457,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",46,0.201694435219765,0.0917604176703748,0.209367428098202,0.236895920783554,-0.0582368544106551,-0.0990699571352161,1.20161524737821,46,0.120076447255286,0.0783819548951116,0.134074728304421,0.113288248205493,0.0663110075935669,0.0668318578519241,1.76689202366486,5,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,0.67842605156038,0.67842605156038,NA,0,0,0,1,3,0.565544567359646,0.670320561672294,0.433049973949129,0.392520449897751,0.211795678575605,0.255462036140112,0.581600552736666,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",2,2.65426230207293,2.65426230207293,2.81410344490461,3.97974325770494,0.894000297020676,0.894000297020676,0.69,11,0.801598658051821,0.727117965837567,0.35265352420768,0.295634202903243,-0.114328382426029,-0.0825118194165304,1.52085258202205,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",3,-1.46343675949606,-1.35471545681583,1.732730705354,2.47089451213163,1.43780777230419,0.742366509565844,4.3437713761707,5,0.185779899462077,0.249118388230951,0.563459630919332,0.613538727829624,0.0267199922517577,0.0540254451820093,1.25,0,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",1,0.100215421468506,0.100215421468506,NA,0,0,0,1,1,0.674157303370786,0.674157303370786,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",32,0.221581224319936,0.202416111623724,0.175578382681005,0.303296703296703,0.0579289504468433,0.046034909055175,1.8084577855369,25,0.355205752523728,0.296389784200493,0.227451014162311,0.229452942701582,0.0694780645233126,0.0803659744540286,3.82307784884796,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",3,0.410529209532423,0.396494179326602,0.12611697792572,0.181638913234005,-0.0427928018982008,-0.0270002526730208,1.17028666317803,7,2.4355247340043,0.79569353191291,2.61501665801082,4.28430710345604,-1.26519165005356,-0.268535122142259,3.62247600229069,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",10,0.2951858406609,0.315426395952727,0.270519597988099,0.281076653151725,0.0636345033652707,0.0485638233346896,2.37466628073374,42,0.389295689396628,0.394092028846149,0.425047383296668,0.291893826709926,0.152953982389919,0.0590715292987924,0.190594653688633,3,1,0.123364485981308,0.123364485981308,NA,0,0,0,1,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mali","Mali2010",NA,NA,NA,NA,NA,NA,NA,NA,6,0.389862506894148,0.219707020543329,0.320306282640696,0.556138933764136,-0.0617819997001035,0.00361165653252143,1.60202090256446,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritania","Mauritania2014",17,0.157335248756058,0.150883413841939,0.107710091402063,0.13758288871792,0.0312371873925058,0.0310429427647197,0.751549466053512,3,0.139059827798169,0.0934042004993819,0.232293868746443,0.15508981194423,0.170033950991964,0.12030337097746,0.4157499353142,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",14,0.319338661566847,0.30321997858534,0.20851016167016,0.34129886881818,-0.0170835149417401,-0.00812012844434378,0.150724031902753,37,0.334945902664294,0.260527445815977,0.274765731307737,0.30895008605852,-0.109522760309103,-0.122641093675227,0.794849255683469,4,NA,NA,NA,NA,NA,NA,NA,NA,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",32,0.305297202473959,0.248021240336937,0.247483921556106,0.228462979868351,-0.13704820450641,-0.175514103846641,0.23656505975691,125,0.365463510034971,0.318271540716344,0.296915434183673,0.558888609342442,0.107310563793629,0.080069827790982,3.98338041928233,4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",7,0.137214057308785,0.123919960396622,0.0509332511663424,0.0528366888040078,0.0326743015683608,0.00981781322775861,0.1813730106487,14,0.293645658260384,0.304454588433591,0.205224239646422,0.181154413000689,0.0155961836413115,-0.0227823636288531,0.72502354944882,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",4,0.310925200261319,0.288204972364155,0.26375558781419,0.270733189430512,-0.20586206156897,-0.318438936564724,0.460814392993257,17,0.488728111997979,0.506333377806342,0.211908730311015,0.256092222384358,-0.0917204023353112,-0.0882124776987254,0.689506243759054,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",1,0.101431980906921,0.101431980906921,NA,0,0,0,NA,1,0.927536231884058,0.927536231884058,NA,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",18,0.581141451515028,0.300850463187208,0.744103129452946,0.560384191465911,0.202440304540375,-0.04157031439068,0.648900173983278,14,0.367745843546791,0.31129457784204,0.330350492747092,0.706745928436036,-0.0445021634985813,-0.0604135625169365,0.689282138777323,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",11,0.0566398568115701,0.0407436661741154,0.0310451775336966,0.031015169925063,3.28434517315389e-05,0.00209626732573177,0.394958321445357,61,0.28593323604909,0.237108337039584,0.175340733300729,0.273130317266801,0.0104248418440423,0.0100874572659256,0.669287077735755,2,NA,NA,NA,NA,NA,NA,NA,NA,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",1,0.00964006410642631,0.00964006410642631,NA,0,0,0,1,4,0.0066686134297559,0.0710929655785109,0.665920969515107,0.716103863073941,0.0407300516062668,0.0679299912838453,5.09030036026464,0,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",7,0.416462772255925,0.427866644101875,0.0781603737152949,0.0974025974025974,-0.0794191276621134,-0.091907274907339,1.33754477096928,34,0.378617379665716,0.462407675659632,0.207848221206427,0.378712871287129,-0.114201180278896,-0.0721275234559273,1.15010892610407,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",8,-0.0246946836388485,0.317014941390128,2.00692359431988,0.685336245355356,-0.836316374285217,-0.850277377050945,0.347544877250192,15,-0.867281780354502,0.665058478061867,5.83275571591659,12.3636363636364,-0.142379195317792,-0.082393884144591,0.765580569257,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",33,0.286802187931864,0.336959025130881,0.333255185756132,0.343526482246211,-0.0549053511283911,-0.0279143824495186,0.527118069489212,84,0.415405016060226,0.379994647050358,0.509393397697561,0.666378036880548,-0.103610391492586,-0.0751080213632112,0.66384870809702,12,2,0.343556255595398,0.343556255595398,0.325493597689046,0.46031746031746,-0.178904520919665,-0.177551020408163,4.34147249338127,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",1,0.0972222222222222,0.0972222222222222,NA,0,0,0,1,44,0.0539709693953533,0.0108734426966375,0.0966762149593968,0.0706571899727716,0.0361271333562169,0.0257490614483163,0.956357534389684,13,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",3,0.0791551659579025,0.0189189189189189,0.115324715178944,0.201538819534297,-0.0132456730026536,-0.00926983967518037,1.11921289426691,16,0.244997719414044,0.275617477584116,0.214311916026333,0.237459212784778,-0.0644316562719813,-0.0665009534273408,0.745548044505474,0,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Panama","Upper middle income"
