"countryOnly","country","N_Old","mean_Old","median_Old","sd_Old","iqr_Old","OPcov_Old","OPcovNoWeights_Old","indAlloc_Old","N_Young","mean_Young","median_Young","sd_Young","iqr_Young","OPcov_Young","OPcovNoWeights_Young","indAlloc_Young","N_Mature","mean_Mature","median_Mature","sd_Mature","iqr_Mature","OPcov_Mature","OPcovNoWeights_Mature","indAlloc_Mature","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Georgia","Georgia2013",1,0.0514285714285714,0.0514285714285714,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0.167059516452812,0.152246034198059,0.131972605003089,0.276785714285714,-0.0171872545678987,-0.0153092562867844,3.53710448428415,1,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",8,0.0727690318151399,0.0367460973105168,0.0777615384324845,0.0851276119520664,0.00104249666041259,0.0431566400299803,0.444560394246567,6,0.324704777158875,0.295526315789474,0.296629701657882,0.521102767171417,0.0180022155064484,0.0135242027946952,1.36974381147984,6,0.129767368186528,0.156830230808918,0.0691138302771087,0.134615384615385,0.0102954380272194,0.0199286088825966,1.14247161993396,0,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",1,0.133333333333333,0.133333333333333,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0.177715154689131,0.11519130498071,0.178784802963809,0.331445993031359,-0.119035938318907,-0.114899047793724,9.42152805847387,9,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",3,0.247605719942038,0.249133657283192,0.0143720515108477,0,0.00211412055396623,0.00707486552967603,0.890928267163157,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0833333333333333,0.0833333333333333,NA,0,0,0,1,8,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",227,0.135197388548328,0.104622162463503,0.107777633629226,0.134166666666667,0.00675976670891981,0.027636753545282,0.833333333333333,107,0.109449324237557,0.1,0.0763109547189207,0.09525,0.0256137296098842,0.0013859890976195,0.233266619492537,199,0.152134403542932,0.126042472646329,0.110097448119353,0.1453,0.00346604593025933,-0.00726491275153109,0.732264396396533,4,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",73,0.290881043729383,0.302863832245987,0.196808793740793,0.288541666666667,-0.108494407067934,-0.0781049193951814,1,5,0.240959826828292,0.257172366835488,0.18680766292034,0.386719492868463,-0.0760809866664185,-0.0572601409448022,NA,26,0.284834574003004,0.255026795804098,0.18867157349107,0.256143344709898,0.113825203175115,0.109523530106458,1.27016215171242,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",10,0.212260371978775,0.202152744414598,0.113248635073105,0.213122807017544,0.03469682329795,0.0537404086099884,1.23080847269858,2,0.250854685254818,0.250854685254818,0.176083453354297,0.249019607843137,-0.0138746039886651,-0.0138344226579521,1.11626793409457,22,0.223817443767596,0.207741172836733,0.0883863342981629,0.157142857142857,-0.0128758392990765,-0.0125469540960903,0.676023621248834,0,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",6,0.187987128349806,0.187505185784076,0.0640497993935939,0.0733333333333334,-0.0105022785593026,-0.019322912441524,1.00627244361469,1,0.15,0.15,NA,0,0,0,1,1,0.111111111111111,0.111111111111111,NA,0,0,0,1,4,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",29,0.117750383377135,0.0798716124353707,0.105091345564566,0.157142857142857,0.0520244816803759,0.0246428611454588,0.267103437058671,7,0.197442293509259,0.234900413498733,0.0774954258035034,0.13,-0.00441422000218402,-0.0108314181528467,0.598090277777778,9,0.141480805272626,0.0829365314633705,0.162346456640354,0.141666666666667,-0.0240051217080373,-0.089914711547387,0.859268751827422,0,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",18,0.101826775801229,0.0883943460342686,0.0744337513100268,0.0965384615384615,-0.0436347666523376,-0.0418931756127448,0.806021415526516,3,0.161533550404034,0.157449772221945,0.0149034278169747,0.00705882352941176,-0.000763209268366843,-0.00125995294490782,1.18457146997986,7,0.0661927377081205,0.0762073135283483,0.043121418477598,0.0857142857142857,-0.00137655509556317,-0.00538710369893333,0.512138394078448,1,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",1,0.178571428571429,0.178571428571429,NA,0,0,0,1,1,0.1875,0.1875,NA,0,0,0,1,1,0.0072,0.0072,NA,0,0,0,1,5,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",3,0.0668827129139277,0.065160177213272,0.0197994611000694,0,0.00804564272968196,0.00167305491443422,0.232552274256839,1,0.1,0.1,NA,0,0,0,1,6,0.302991217930208,0.251678748489623,0.26687739788258,0.494134381443078,0.116714666242858,0.0883232411942194,0.866910928027488,4,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",6,0.0932231431592322,0.0831814143744458,0.0560501945864016,0.0366609929078014,-0.0335422609713619,-0.0310427878287357,0.957174317737439,1,0.403846153846154,0.403846153846154,Inf,0,0,0,1,1,0.0961538461538462,0.0961538461538462,NA,0,0,0,1,1,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mali","Mali2010",4,0.0648485780515772,0.0626291078765367,0.0641812634405212,0.0909266791515288,0.0259238700741876,0.026809612150192,0.823855558815884,NA,NA,NA,NA,NA,NA,NA,NA,3,0.156288416628695,0.0975879657992174,0.137846264949931,0.23425,0.0409729869544576,0.0411371298014155,0.585434638824814,0,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritius","Mauritius2009",4,0.0879775897624432,0.0990741868313073,0.0407013864413786,0.0460869565217391,0.0172951821321463,0.0173777790884055,0.422471844087087,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3,0.3,NA,0,0,0,1,1,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",105,0.18193266375049,0.143820292687854,0.135850653937319,0.1527564573088,-0.0162404954173087,-0.0425493973198102,4.38372797600973,7,0.210562987004535,0.120118885643378,0.217352242058441,0.188421052631579,0.0425692514432795,0.0175935956511386,0.520899740393263,24,0.233332712773832,0.211363960927362,0.134357864540693,0.173572416779954,-0.0695684440572035,-0.0330071929465122,2.35869770231266,4,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Morocco","Morocco2013",3,0.379723118161364,0.378844016739113,0.31733808669988,0.45,0.0521065810996495,-0.00153054271877261,0.811275662127401,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0812390679441486,0.0817923237222904,0.0271214078153763,0.0409090909090909,-0.00458571051754765,-0.00140531110680364,1.37752633171888,0,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",5,0.421652911552265,0.41409385209764,0.287694690793281,0.492647058823529,-0.115819549286111,-0.100171160130719,1.81438364002672,3,0.0937365294733442,0.0980699824760996,0.147342883290132,0.215217391304348,-0.030706277982275,-0.0616557734204793,2.12444040533874,4,0.0700380160241411,0.0682646269608423,0.0300836341803323,0.0363333333333333,-0.0223317971342922,-0.0150815826330532,1.94744503259276,1,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",1,0.233333333333333,0.233333333333333,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.075,0.075,NA,0,0,0,1,8,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",8,0.270506410349864,0.193965254042277,0.212140536763394,0.365588235294118,0.100452204272134,0.0975854969077272,0.358218273846886,NA,NA,NA,NA,NA,NA,NA,NA,1,0.133376811594203,0.133376811594203,NA,0,0,0,1,1,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",8,0.293347419409857,0.30637767245051,0.261351034374897,0.486719163763066,-0.0650935999150342,-0.0427171083519225,1.49730131678949,1,0.444444444444444,0.444444444444444,NA,0,0,0,1,5,0.390977058003986,0.4,0.137837783645812,0.1,-0.0771074310179872,-0.0402664002664003,1.2129843403599,3,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",28,0.128942470426951,0.0460193975204091,0.146707268079207,0.213333333333333,-0.0472559379999467,-0.0396374945986724,1.24505083409699,2,4.25087886306051,4.25087886306051,0.405292911167899,0.573170731707317,0.041035619423863,0.0409407665505226,0.859425887079583,10,0.3555466616264,0.256193770667995,0.312439511081644,0.388888888888889,0.0836095340201562,0.134682027767173,0.408667215341149,3,"2013","South Asia","Pakistan","Lower middle income"
"Paraguay","Paraguay2010",16,0.100987505085437,0.0867553034135828,0.0828304373733846,0.0907054501285068,-0.00459922768530008,-0.0226251958101915,0.934754680991273,NA,NA,NA,NA,NA,NA,NA,NA,5,0.339131163378343,0.413791514843942,0.181945224907761,0.280994056424353,-0.160341116382824,-0.0859362846288096,1.21805076000022,0,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",47,0.176667823222463,0.156203141244059,0.113209374856815,0.149090909090909,-0.0395247252500696,-0.0389769688283274,2.40589119037566,1,0.0514285714285714,0.0514285714285714,Inf,0,0,0,1,42,0.197983272146701,0.160832437259866,0.154867463344834,0.160714285714286,-0.0518695553495511,-0.039106077259117,2.59599164163029,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",84,0.104183971820798,0.0530195508188294,0.112559529938085,0.0952059942683187,-0.0168742055230761,-0.0108674958440859,1,2,0.1239557849307,0.1239557849307,0.117296536643886,0.165882352941176,-0.0579025936256958,-0.057420814479638,3.22247604709272,21,0.100068178175264,0.0461188070645873,0.111224454671601,0.104,-0.0490713422050564,-0.0316740661458771,2.52047133812509,4,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Russia","Russia2012",16,0.144536440448959,0.12,0.0700098518018737,0.019085714285714,0.0783269441610256,0.0383591393260155,0.627466280199388,16,0.191914538193109,0.169616350402266,0.149198341828257,0.136666666666667,0.00424472995849016,-0.00189498805859719,0.444478129444572,40,0.260222710148339,0.336351223038634,0.192275098170594,0.2471748510376,0.0104721731347546,-0.00104303831125773,0.9906571435761,2,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",6,0.113960371390804,0.0515921270720814,0.130849685694966,0.20872045834328,-0.0237351388751864,-0.0281303146624058,11.9972728430836,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0522797762355391,0.0323743360712476,0.0599308772815316,0.103264444444444,0.0145439951925817,0.0143041140776291,0.999781553798234,0,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",1,0.166666666666667,0.166666666666667,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.142857142857143,0.142857142857143,NA,0,0,0,1,3,"2013","Europe and Central Asia","Serbia","Upper middle income"
"SriLanka","SriLanka2011",2,0.103981019536813,0.103981019536813,0.00543928293220423,0.00769230769230772,0.00120348108760181,0.00121834687052079,0.767869429519499,1,0.166666666666667,0.166666666666667,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",7,0.181960049930369,0.167938511148378,0.0910307043430317,0.0631578947368421,-0.0346887811881579,-0.0367326084767945,1.86041867946735,NA,NA,NA,NA,NA,NA,NA,NA,1,0.2,0.2,NA,0,0,0,1,0,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Sweden","Sweden2014",4,0.202107665575547,0.241349010280533,0.104103588164102,0.179773682905983,-0.06211084314247,-0.0489437944120914,1.81720107458985,1,0.218181818181818,0.218181818181818,NA,0,0,0,1,1,0.538461538461538,0.538461538461538,NA,0,0,0,1,0,"2014","Europe and Central Asia","Sweden","High income"
"Trinidadandtobago","Trinidadandtobago2010",5,0.150742706291642,0.18517372009941,0.0629525373829798,0.0408224637681159,0.0414605549754924,0.0592715575074613,0.411733912945395,NA,NA,NA,NA,NA,NA,NA,NA,6,0.193235401738063,0.166724176489738,0.128951058428818,0.217666666666667,0.0276947842808046,0.00576022560922694,0.580462479081879,1,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",9,0.0595103661992781,0.0494112764451998,0.0413419319420877,0.0572092656001577,0.0271264571756972,0.0233433172911909,0.900654081059805,NA,NA,NA,NA,NA,NA,NA,NA,3,0.319705114521726,0.326587943942187,0.216647748747814,0.24,-0.0764796711496741,-0.0443122625385934,1.37003036154531,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",26,0.078805238318165,0.0703405481414372,0.0593708453714487,0.0546666666666667,-0.0409291901677048,-0.0403410232092762,0.784769950246547,6,0.279516910422475,0.283028205364361,0.0544277003704441,0,-0.00890911700720358,0.0510744931974364,0.729597443084783,23,0.136073884992644,0.0870011940993813,0.130381725635891,0.189613526570048,0.00680205943196487,-0.0260734656521928,0.234401643086995,12,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",1,0.0166666666666667,0.0166666666666667,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0.114017256212545,0.114017256212545,0.071720830663207,0.101428571428571,-0.0424019146860009,-0.0486175710594315,27.2495045098626,2,"2013","Sub-Saharan Africa","Uganda","Low income"
"Ukraine","Ukraine2013",NA,NA,NA,NA,NA,NA,NA,NA,1,0.2,0.2,NA,0,0,0,1,6,0.266377636058213,0.266666666666667,0.0618228644743852,0.133333333333333,-0.0385610415420192,-0.0630448343079922,1.6,2,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uruguay","Uruguay2010",29,0.154887749854868,0.156173337373804,0.110864512597536,0.14923439181175,0.000293384712707829,-0.0140616351901348,3.69798083218078,1,0.0892857142857143,0.0892857142857143,NA,0,0,0,1,1,0.09276,0.09276,NA,0,0,0,1,0,"2010","Latin America and Caribbean","Uruguay","High income"
"Uzbekistan","Uzbekistan2013",1,0.122398998480732,0.122398998480732,NA,0,0,0,1,1,0.260484552122694,0.260484552122694,NA,0,0,0,1,1,0.06,0.06,NA,0,0,0,1,3,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",12,0.0825787591585751,0.0388275173017573,0.0814856380914919,0.111266201395813,0.0254238172963168,0.0224385292940455,0.324169401722998,NA,NA,NA,NA,NA,NA,NA,NA,8,0.108081796771654,0.0680431000839065,0.124077370143722,0.151372549019608,-0.0638695453394962,-0.0705898738218797,5.08360933426408,0,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",3,0.107745464022502,0.108163660753624,0.0141910221493943,0.0166666666666666,-0.00318308187704894,-0.0293847566574839,0.791666666666667,NA,NA,NA,NA,NA,NA,NA,NA,2,0.14952380952381,0.14952380952381,0.118524565227459,0.167619047619048,0.0465608465608466,0.0465608465608466,0.642857142857143,2,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Zambia","Zambia2013",9,0.11458383320011,0.102411113126244,0.075370068994464,0.0583333333333334,0.0243641896986488,0.0259126468242882,0.512962721685906,3,0.284416250409325,0.287671232876712,0.153595350279741,0.29064039408867,-0.0231295541622879,-0.0211688882101333,1.0952380952381,7,0.133012286191038,0.0973168831168258,0.146211410330018,0.141866666666667,0.182739335340854,0.187265227434257,0.0735595868888822,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
