"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","yearOnly","region","countryDes","incomeLevel"
"Bulgaria","Bulgaria2013",6,6051.55191467819,6363.1105667635,1374.90231329448,954.847568886018,237.573501739321,291.326108689081,2.95218434864081,6,6051.55191467819,6363.1105667635,1374.90231329448,954.847568886018,237.573501739321,291.326108689081,2.95218434864081,-4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"China","China2012",12,31176.7078854465,23135.6482083683,21790.1822281736,36671.6905218921,-10413.1666248162,-8620.09065228845,0.18238385143227,12,31176.7078854465,23135.6482083683,21790.1822281736,36671.6905218921,-10413.1666248162,-8620.09065228845,0.18238385143227,-22,12,31176.7078854465,23135.6482083683,21790.1822281736,36671.6905218921,-10413.1666248162,-8620.09065228845,0.18238385143227,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",3,16401.3520943163,16834.8669470988,6057.490342618,10019.4580996047,3542.75798709717,2415.97217889367,2.17166124926517,3,16401.3520943163,16834.8669470988,6057.490342618,10019.4580996047,3542.75798709717,2415.97217889367,2.17166124926517,1,3,16401.3520943163,16834.8669470988,6057.490342618,10019.4580996047,3542.75798709717,2415.97217889367,2.17166124926517,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",10,63226.3319597491,16386.6393584644,122095.503081101,59583.2040986486,117221.584187156,107072.324671701,2.85714285714286,10,63226.3319597491,16386.6393584644,122095.503081101,59583.2040986486,117221.584187156,107072.324671701,2.85714285714286,-18,10,63226.3319597491,16386.6393584644,122095.503081101,59583.2040986486,117221.584187156,107072.324671701,2.85714285714286,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Drc","Drc2013",40,770.001854628245,374.252882610238,1050.62307010714,902.988392721115,-195.229565619454,-266.180326078945,0.363427834412025,40,770.001854628245,374.252882610238,1050.62307010714,902.988392721115,-195.229565619454,-266.180326078945,0.363427834412025,-64,40,770.001854628245,374.252882610238,1050.62307010714,902.988392721115,-195.229565619454,-266.180326078945,0.363427834412025,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Egypt","Egypt2013",92,6619.63692630741,4574.01235413874,6012.15686422392,6155.74144263106,-926.823259642338,-1329.23783092287,2.51230635014071,92,6619.63692630741,4574.01235413874,6012.15686422392,6155.74144263106,-926.823259642338,-1329.23783092287,2.51230635014071,-134,92,6619.63692630741,4574.01235413874,6012.15686422392,6155.74144263106,-926.823259642338,-1329.23783092287,2.51230635014071,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Estonia","Estonia2013",4,375920.526909724,27005.2931219186,708023.260172118,1260082.27320672,-85784.9524576791,-98500.5471599373,1,4,375920.526909724,27005.2931219186,708023.260172118,1260082.27320672,-85784.9524576791,-98500.5471599373,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Estonia","High income"
"Fyrom","Fyrom2013",3,16773.6564493658,15437.4280951667,15138.3898480898,0,-1439.08074132989,-4351.64896819074,0.147499436529565,3,16773.6564493658,15437.4280951667,15138.3898480898,0,-1439.08074132989,-4351.64896819074,0.147499436529565,-3,3,16773.6564493658,15437.4280951667,15138.3898480898,0,-1439.08074132989,-4351.64896819074,0.147499436529565,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Ghana","Ghana2013",16,5645.63061263666,1847.74755363149,11777.6996487384,5747.2212246496,8301.86537641446,13275.9517700508,0.663527635298725,16,5645.63061263666,1847.74755363149,11777.6996487384,5747.2212246496,8301.86537641446,13275.9517700508,0.663527635298725,2,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Guatemala","Guatemala2010",5,304.933524764932,2305.47347953111,5841.5726032575,10725.3738857886,1950.5615996753,1786.7842534686,0.567847748842193,5,304.933524764932,2305.47347953111,5841.5726032575,10725.3738857886,1950.5615996753,1786.7842534686,0.567847748842193,-2,5,304.933524764932,2305.47347953111,5841.5726032575,10725.3738857886,1950.5615996753,1786.7842534686,0.567847748842193,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Honduras","Honduras2010",3,17522.964463904,18595.7386704998,20443.1342890955,21746.2429887874,5737.07543305197,13177.525695391,7.44225766456663,3,17522.964463904,18595.7386704998,20443.1342890955,21746.2429887874,5737.07543305197,13177.525695391,7.44225766456663,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"India","India2014",59,5960.11241668761,2081.12256516946,9121.39406819154,4525.0997679652,4574.02313824832,3504.00653436262,0.871095675204144,59,5960.11241668761,2081.12256516946,9121.39406819154,4525.0997679652,4574.02313824832,3504.00653436262,0.871095675204144,-85,59,5960.11241668761,2081.12256516946,9121.39406819154,4525.0997679652,4574.02313824832,3504.00653436262,0.871095675204144,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",15,682.15152535273,887.346447102453,3837.75929872754,329.068720005078,-7954.82384781912,-5696.4665297637,1.14916842358508,15,682.15152535273,887.346447102453,3837.75929872754,329.068720005078,-7954.82384781912,-5696.4665297637,1.14916842358508,-14,15,682.15152535273,887.346447102453,3837.75929872754,329.068720005078,-7954.82384781912,-5696.4665297637,1.14916842358508,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",22,31856.292711403,22142.8180473543,26765.1350009953,42895.750522017,-149.116930578412,-67.1088223971594,1.11175237662748,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",3,110629.437824486,113509.204223947,18331.5448727818,13651.7395995706,5957.54242799542,7973.35737096255,0.793954631768996,3,110629.437824486,113509.204223947,18331.5448727818,13651.7395995706,5957.54242799542,7973.35737096255,0.793954631768996,3,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",12,9396.71311444165,9417.3460672736,3076.65442004798,2685.37385591934,645.502507420684,821.348710443069,2.55724840874432,12,9396.71311444165,9417.3460672736,3076.65442004798,2685.37385591934,645.502507420684,821.348710443069,2.55724840874432,-8,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",6,7872.99672422724,8358.55620716297,5950.68195320716,10333.8701621999,9897.31242070166,9623.17020030851,1.70402689634331,NA,NA,NA,NA,NA,NA,NA,NA,-1,6,7872.99672422724,8358.55620716297,5950.68195320716,10333.8701621999,9897.31242070166,9623.17020030851,1.70402689634331,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kenya","Kenya2013",8,9547.6650143827,9280.74470275198,9213.58173988811,14799.8108369259,3521.23594161436,4108.13167151004,7.19423783014506,8,9547.6650143827,9280.74470275198,9213.58173988811,14799.8108369259,3521.23594161436,4108.13167151004,7.19423783014506,-9,8,9547.6650143827,9280.74470275198,9213.58173988811,14799.8108369259,3521.23594161436,4108.13167151004,7.19423783014506,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",6,13855.4518878745,12791.1419109004,13102.3609227971,22765.0764569471,1133.28238009395,-2530.24015925869,0.759480107020902,6,13855.4518878745,12791.1419109004,13102.3609227971,22765.0764569471,1133.28238009395,-2530.24015925869,0.759480107020902,-4,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Laos","Laos2012",6,-3417.27140230074,-760.687295881516,6428.20047831352,2153.81269696047,940.877114235466,1116.74519405304,NA,6,-3417.27140230074,-760.687295881516,6428.20047831352,2153.81269696047,940.877114235466,1116.74519405304,NA,-4,NA,NA,NA,NA,NA,NA,NA,NA,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Lebanon","Lebanon2013",8,27285.9926912967,28949.3967119804,10755.4215246348,18552.0803983707,-5368.34293704725,-7247.33803144888,0.469273912382119,8,27285.9926912967,28949.3967119804,10755.4215246348,18552.0803983707,-5368.34293704725,-7247.33803144888,0.469273912382119,0,8,27285.9926912967,28949.3967119804,10755.4215246348,18552.0803983707,-5368.34293704725,-7247.33803144888,0.469273912382119,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Madagascar","Madagascar2013",11,1675.09298192003,665.591965568867,2241.05063315733,1241.53410799208,-942.802898416286,-934.935292179918,0.311782645067326,NA,NA,NA,NA,NA,NA,NA,NA,-8,11,1675.09298192003,665.591965568867,2241.05063315733,1241.53410799208,-942.802898416286,-934.935292179918,0.311782645067326,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Mauritius","Mauritius2009",8,18606.6214111148,18176.7502345342,10200.9921242135,0,3309.22191649472,1999.24322571486,1.39365975810216,8,18606.6214111148,18176.7502345342,10200.9921242135,0,3309.22191649472,1999.24322571486,1.39365975810216,1,8,18606.6214111148,18176.7502345342,10200.9921242135,0,3309.22191649472,1999.24322571486,1.39365975810216,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",68,12232.0345147191,11445.1999049191,7740.12399516958,0,4991.13649915702,6705.32612822297,0.252105683306161,68,12232.0345147191,11445.1999049191,7740.12399516958,0,4991.13649915702,6705.32612822297,0.252105683306161,-80,68,12232.0345147191,11445.1999049191,7740.12399516958,0,4991.13649915702,6705.32612822297,0.252105683306161,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Myanmar","Myanmar2014",14,3622.59474946073,2976.90881517485,1967.20331695453,1506.37987295212,1280.28339232706,2190.12712399588,1.398067011968,14,3622.59474946073,2976.90881517485,1967.20331695453,1506.37987295212,1280.28339232706,2190.12712399588,1.398067011968,-25,14,3622.59474946073,2976.90881517485,1967.20331695453,1506.37987295212,1280.28339232706,2190.12712399588,1.398067011968,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",9,18192.4936307269,4051.94075279547,29762.983013666,21702.7738525815,-6605.31660546702,-6852.85374060065,1.95829616837329,9,18192.4936307269,4051.94075279547,29762.983013666,21702.7738525815,-6605.31660546702,-6852.85374060065,1.95829616837329,16,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",25,2227.8438212109,1668.26888683848,1590.42429498588,1778.92370578848,333.641412226343,1120.06912787026,1.2,25,2227.8438212109,1668.26888683848,1590.42429498588,1778.92370578848,333.641412226343,1120.06912787026,1.2,-47,25,2227.8438212109,1668.26888683848,1590.42429498588,1778.92370578848,333.641412226343,1120.06912787026,1.2,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",9,4100.87248443521,3535.84513063414,2694.00517060006,5533.57262088874,1185.86880914843,1084.46797236832,1.03308852466765,9,4100.87248443521,3535.84513063414,2694.00517060006,5533.57262088874,1185.86880914843,1084.46797236832,1.03308852466765,-3,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",76,1780.32478694122,698.027533435366,6548.0196667182,1264.2918395145,5299.46410921309,3952.97710587315,1.04420805896596,76,1780.32478694122,698.027533435366,6548.0196667182,1264.2918395145,5299.46410921309,3952.97710587315,1.04420805896596,-37,76,1780.32478694122,698.027533435366,6548.0196667182,1264.2918395145,5299.46410921309,3952.97710587315,1.04420805896596,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",9,15403.8218710941,9614.88845726136,21544.4715547428,16589.5094574662,36910.0463206995,36575.7776023888,1.01637146263215,9,15403.8218710941,9614.88845726136,21544.4715547428,16589.5094574662,36910.0463206995,36575.7776023888,1.01637146263215,-9,9,15403.8218710941,9614.88845726136,21544.4715547428,16589.5094574662,36910.0463206995,36575.7776023888,1.01637146263215,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",11,11745.1319850448,9172.84648350555,7625.1057093498,15999.5614047225,1825.80521421442,480.398521258902,3.29425688592926,11,11745.1319850448,9172.84648350555,7625.1057093498,15999.5614047225,1825.80521421442,480.398521258902,3.29425688592926,-19,11,11745.1319850448,9172.84648350555,7625.1057093498,15999.5614047225,1825.80521421442,480.398521258902,3.29425688592926,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",24,6326.13865848584,5159.75952407016,6099.74560895465,1535.6624032242,-508.411902502998,-954.053820777944,1.68386094584848,24,6326.13865848584,5159.75952407016,6099.74560895465,1535.6624032242,-508.411902502998,-954.053820777944,1.68386094584848,-31,24,6326.13865848584,5159.75952407016,6099.74560895465,1535.6624032242,-508.411902502998,-954.053820777944,1.68386094584848,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Romania","Romania2013",6,20671.2829717911,11133.5101195988,24620.8346506197,52150.9748590656,9524.27765119867,5457.11521039224,0.086121912821741,NA,NA,NA,NA,NA,NA,NA,NA,-5,6,20671.2829717911,11133.5101195988,24620.8346506197,52150.9748590656,9524.27765119867,5457.11521039224,0.086121912821741,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",36,19815.8710642698,12923.7955450552,24069.4798258142,17823.3584934945,-3067.1680632208,-5178.89333828815,1.55724882158646,36,19815.8710642698,12923.7955450552,24069.4798258142,17823.3584934945,-3067.1680632208,-5178.89333828815,1.55724882158646,-16,36,19815.8710642698,12923.7955450552,24069.4798258142,17823.3584934945,-3067.1680632208,-5178.89333828815,1.55724882158646,"2012","Europe and Central Asia","Russian Federation","High income"
"Southsudan","Southsudan2014",23,7544.47813595092,5709.44676358923,7259.80359773611,7676.90956636345,-630.024405377961,-636.130057281216,1.125,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"2014","Sub-Saharan Africa","South Sudan","Low income"
"SriLanka","SriLanka2011",8,11935.2738841462,3684.48440379282,16225.4508515372,10589.7169625564,-3114.70904167074,-3597.17131148273,0.973292749604365,8,11935.2738841462,3684.48440379282,16225.4508515372,10589.7169625564,-3114.70904167074,-3597.17131148273,0.973292749604365,-8,NA,NA,NA,NA,NA,NA,NA,NA,"2011","South Asia","Sri Lanka","Lower middle income"
"Stlucia","Stlucia2010",6,22150.343821284,22698.4122421796,14832.7953683437,20771.7171717172,3830.11496018097,3476.48536406706,0.92777777005125,6,22150.343821284,22698.4122421796,14832.7953683437,20771.7171717172,3830.11496018097,3476.48536406706,0.92777777005125,-5,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Lucia","Upper middle income"
"Stvincentandthegrenadines","Stvincentandthegrenadines2010",5,14324.9263125134,14550.2645502645,3641.68009925455,2098.76543209877,1956.13253250407,2059.54144620811,1,5,14324.9263125134,14550.2645502645,3641.68009925455,2098.76543209877,1956.13253250407,2059.54144620811,1,-4,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","St. Vincent and the Grenadines","Upper middle income"
"Suriname","Suriname2010",11,14385.8864442531,14189.7494135147,4556.4183938559,7285.97449908925,1672.3673710417,1720.07779577014,1.43931036521778,11,14385.8864442531,14189.7494135147,4556.4183938559,7285.97449908925,1672.3673710417,1720.07779577014,1.43931036521778,-11,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Suriname","Upper middle income"
"Sweden","Sweden2014",9,101397.023930259,66512.4418981799,94231.8124901148,10064.905855402,42022.8865347329,17010.1514306511,3.27190704914575,9,101397.023930259,66512.4418981799,94231.8124901148,10064.905855402,42022.8865347329,17010.1514306511,3.27190704914575,-14,9,101397.023930259,66512.4418981799,94231.8124901148,10064.905855402,42022.8865347329,17010.1514306511,3.27190704914575,"2014","Europe and Central Asia","Sweden","High income"
"Tanzania","Tanzania2013",17,3603.38177600536,2554.57013535996,3325.01343899478,7099.06512619325,1862.64417907465,1009.05181455291,1.29397955329705,17,3603.38177600536,2554.57013535996,3325.01343899478,7099.06512619325,1862.64417907465,1009.05181455291,1.29397955329705,65,17,3603.38177600536,2554.57013535996,3325.01343899478,7099.06512619325,1862.64417907465,1009.05181455291,1.29397955329705,"2013","Sub-Saharan Africa","Tanzania","Low income"
"Trinidadandtobago","Trinidadandtobago2010",6,39294.5797841455,19201.4987694532,35299.6651077322,47059.5055512314,-21152.6684563503,-21225.6550733621,0.0419952462229498,NA,NA,NA,NA,NA,NA,NA,NA,-4,6,39294.5797841455,19201.4987694532,35299.6651077322,47059.5055512314,-21152.6684563503,-21225.6550733621,0.0419952462229498,"2010","Latin America and Caribbean","Trinidad and Tobago","High income"
"Tunisia","Tunisia2013",8,18490.3606824234,13637.5907875654,16243.3212105486,35021.8490238178,-3995.41230477136,-2505.71971410908,0.475499776011967,8,18490.3606824234,13637.5907875654,16243.3212105486,35021.8490238178,-3995.41230477136,-2505.71971410908,0.475499776011967,-7,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",15,54695.5328783916,58949.5424484177,37450.1769353437,28344.748275764,-12847.0793733986,-2524.55100395919,0.797676163339336,15,54695.5328783916,58949.5424484177,37450.1769353437,28344.748275764,-12847.0793733986,-2524.55100395919,0.797676163339336,-11,15,54695.5328783916,58949.5424484177,37450.1769353437,28344.748275764,-12847.0793733986,-2524.55100395919,0.797676163339336,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Uganda","Uganda2013",4,1279.45848426712,323.956482561257,1512.92459895148,2507.45101084989,1072.65962066219,1182.1887800504,2.19155748804322,4,1279.45848426712,323.956482561257,1512.92459895148,2507.45101084989,1072.65962066219,1182.1887800504,2.19155748804322,46,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Sub-Saharan Africa","Uganda","Low income"
"Uzbekistan","Uzbekistan2013",7,6876.55370402216,7642.51826275638,2599.10486802547,1314.48418382944,392.20438974279,661.21504070885,1.29403309916412,7,6876.55370402216,7642.51826275638,2599.10486802547,1314.48418382944,392.20438974279,661.21504070885,1.29403309916412,-7,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"West Bank And Gaza","West Bank And Gaza2013",6,20269.7958529924,5484.13574496227,58275.1823328359,0,10441.8339654081,-7469.69164094915,1.65932517640804,6,20269.7958529924,5484.13574496227,58275.1823328359,0,10441.8339654081,-7469.69164094915,1.65932517640804,-8,6,20269.7958529924,5484.13574496227,58275.1823328359,0,10441.8339654081,-7469.69164094915,1.65932517640804,"2013","Middle East and North Africa","West Bank and Gaza","Lower middle income"
"Yemen","Yemen2013",5,56390.8692083803,55017.6983568258,63075.5800421326,91431.7645035556,-7491.70652017454,-12509.8367759844,0.878136657476802,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Yemen, Rep.","Lower middle income"
"Zambia","Zambia2013",30,5494288.5785086,2509856.45442469,9213536.29599692,3492809.02110067,1516035.70855876,2025860.1249545,0.234215428062628,30,5494288.5785086,2509856.45442469,9213536.29599692,3492809.02110067,1516035.70855876,2025860.1249545,0.234215428062628,-37,30,5494288.5785086,2509856.45442469,9213536.29599692,3492809.02110067,1516035.70855876,2025860.1249545,0.234215428062628,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
