"countryOnly","country","N_Small","mean_Small","median_Small","sd_Small","iqr_Small","OPcov_Small","OPcovNoWeights_Small","indAlloc_Small","N_Large","mean_Large","median_Large","sd_Large","iqr_Large","OPcov_Large","OPcovNoWeights_Large","indAlloc_Large","N_Medium","mean_Medium","median_Medium","sd_Medium","iqr_Medium","OPcov_Medium","OPcovNoWeights_Medium","indAlloc_Medium","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Egypt","Egypt2013",11,0.551506871794027,0.649768826646775,0.355228023571831,0.292307692307692,0.0764069601201014,0.0620443532845108,0.978746775450383,5,0.538460601631957,0.538663766788767,0.0132226066035529,0.0161172161172161,-0.000246152458603848,-0.00819682780273914,1.00840336134454,2,0.5,0.5,0,0,0,0,1,22,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Ethiopia","Ethiopia2011",4,0.214197667229845,0.195155291870426,0.174913887035804,0.284523851107655,0.00953107879217398,0.0103487522580257,1.52337164750958,NA,NA,NA,NA,NA,NA,NA,NA,2,0.622549019607843,0.622549019607843,0.298094035206094,0.421568627450981,-0.01239907727797,-0.01239907727797,1.0625,0,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"India","India2014",207,0.545450248709614,0.566666666666667,0.147481935949295,0.173333333333333,-0.00739640029876245,-0.00175589743202895,1.2,147,0.604579730467637,0.63502360767595,0.138492568741174,0.175,-0.0108965002551382,-0.0367372321477251,1.20585335296006,310,0.55830641145369,0.575,0.164603347400219,0.191666666666667,0.0167930695553532,0.0102044806740565,0.8,12,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",1,0.55,0.55,NA,0,0,0,NA,4,0.690243669589735,0.711125624929358,0.187111471589474,0.162852741798814,-0.173284663934588,-0.166684375714114,1,1,0.333333333333333,0.333333333333333,NA,0,0,0,1,0,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",1,0.0222222222222222,0.0222222222222222,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0.00344827586206897,0.00344827586206897,Inf,0,0,0,1,4,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",1,0.357142857142857,0.357142857142857,NA,5.55111512312578e-17,0,0,1,2,0.139239950851325,0.139239950851325,0.0125980934334623,0.0178163945936458,0.00360331576051263,0.00360331576051263,0.712,5,0.462697063986398,0.489773761766666,0.195981915264971,0.14,0.000182789645300358,0.00252154195011337,1,0,"2013","Middle East and North Africa","Israel","High income"
"Jordan","Jordan2013",2,0.4,0.4,0,0,0,0,NA,1,0.6,0.6,NA,0,0,0,1,5,0.480358755917739,0.460676424894142,0.166972272386317,0.147058823529412,0.019489171564344,0.0621651623612408,0.429320561972968,1,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",2,0.562828453885446,0.562828453885446,0.264300446617319,0.373777276147479,0.067996778868923,0.0679595047540871,0.732929659011583,2,0.604377226988611,0.604377226988611,0.0229590932984299,0.0324690611224289,0.0132392785970826,0.0142793799958889,0.570048674336078,8,0.569931497970792,0.560883112375627,0.103926828490585,0.122222222222222,-0.0212665285537649,-0.0324148665755685,1.45503606902553,2,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",3,0.323881994172251,0.28,0.278875115125297,0.592045454545455,-0.0353456481416721,-0.0416161616161616,1.61222470550536,6,0.258403779488334,0.103587328815802,0.319916600302682,0.370238095238095,0.167608136925113,0.186330748432423,0.206292607562094,10,0.306756817654411,0.2,0.238040001590196,0.354683544303797,-0.0297144864209759,-0.0124152429652143,0.94471968168628,0,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Lebanon","Lebanon2013",3,0.353052038994264,0.356819367187088,0.0681891114587895,0.0652777777777778,0.0132071277565982,0.0419342891278375,0.818203033512996,1,2e-04,2e-04,NA,0,0,0,1,1,0.491937994333333,0.491937994333333,NA,0,0,0,1,3,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Mexico","Mexico2010",39,0.399594051098514,0.333362288471189,0.248687759535961,0.333333333333333,0.00990273464448461,0.00820659643638451,0.88257392519122,12,0.381859805872386,0.366739141162837,0.208725424881139,0.316197262753082,-0.0325244823658836,-0.041999372671756,1.52564984486942,47,0.423224363770069,0.4,0.180502024388156,0.259513174751567,0.0386833087314255,0.0345861321199129,0.730466800097979,5,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Morocco","Morocco2013",NA,NA,NA,NA,NA,NA,NA,NA,1,0.00333333333333333,0.00333333333333333,NA,0,0,0,1,3,0.0306158857806298,0.0247693812012464,0.0264376124649756,0.0496428571428571,0.00411058235443025,0.00395897108843537,0.708262520574143,2,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",22,0.356333956830787,0.388817273065729,0.156808766596078,0.116666666666667,0.00885660123029527,0.035828838119414,0.473771560809834,NA,NA,NA,NA,NA,NA,NA,NA,1,0.573333333333333,0.573333333333333,NA,0,0,0,1,6,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Nepal","Nepal2013",4,0.423786842915694,0.366161909052215,0.173471253329089,0.327272727272727,-0.0408815790592126,-0.0271836007130125,1.73104577649405,NA,NA,NA,NA,NA,NA,NA,NA,6,0.518863479816108,0.548904145472982,0.155655392046127,0.235449735449735,0.000377306542442747,-0.00193020127983103,0.98585197340978,0,"2013","South Asia","Nepal","Low income"
"Pakistan","Pakistan2013",2,0.202137602868014,0.202137602868014,0.257588898860814,0.364285714285714,0,0,1,3,0.412170932201868,0.387082942591702,0.409457999777256,0.804229782850955,0.291140267285709,0.276784073608558,0.136363636363636,8,0.108509796846997,0.0210179346817981,0.158970854119575,0.220114285714286,0.0458116555548958,0.0258989295275314,0.433858527933833,1,"2013","South Asia","Pakistan","Lower middle income"
"Peru","Peru2010",9,0.37599596396261,0.475149279277947,0.235132334953251,0.463333333333333,0.0653037273830293,0.0412278354643802,0.782580043601021,7,0.463496766413415,0.461207332878769,0.088701185534765,0.107142857142857,0.0475593732027779,0.0422877972306778,0.364451259516344,7,0.553743136667566,0.645352714661344,0.219403207535762,0.309629132302705,0.0122139565001842,-0.00267921753143878,0.927495939822777,0,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",2,0.732420281474492,0.732420281474492,0.141608923018223,0.200265259485418,0.030300539441023,0.0304751481825636,0.770838177359144,NA,NA,NA,NA,NA,NA,NA,NA,1,1.07935603280461,1.07935603280461,NA,0,0,0,NA,3,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",4,0.557681318531415,0.582946501103907,0.310245131799349,0.6375,-0.0486343072287849,-0.038125,2.00801157517704,NA,NA,NA,NA,NA,NA,NA,NA,1,0.4,0.4,NA,0,0,0,1,0,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",5,0.076205000022611,0.052529557367197,0.0416251974292217,0.0463736750466667,0.00627675500148381,0.00623345158616955,1,4,0.652479150902345,0.355023248719709,0.741851137669717,1.36427094149937,0.0207376991716312,0.00795871134868494,0.98767823390647,2,0.34423187068815,0.34423187068815,0.116111086320181,0.164205873015873,0.0326156886370218,0.0313922992530345,1,1,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",22,0.332256726647712,0.199298454658257,0.225032770467069,0.253333333333333,-0.0212635196994794,-0.00773558747062062,2.29333357851895,16,0.193134054859841,0.12560873315694,0.211704371916468,0.288095238095238,0.0606944316267053,0.0255913650555501,0.204309213299439,23,0.405135878773933,0.498158891838883,0.218533415705482,0.258064516129032,0.0187640984043088,0.0360287260549989,0.326178240783363,0,"2012","Europe and Central Asia","Russian Federation","High income"
"Slovakia","Slovakia2013",1,0.00223529411764706,0.00223529411764706,NA,0,0,0,1,1,25.038920601972,25.038920601972,NA,0,0,0,1,3,0.00358443143007174,0.00363330634632947,0.00160463642147773,0.0017184373971077,-0.000116168210865623,-0.000121513624946728,1.11407988123703,1,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",8,0.350515940706571,0.365919393775243,0.207558441646915,0.36018624824595,0.02800017375681,0.0260459711507577,0.942101655825598,1,0.0609022928737681,0.0609022928737681,NA,-6.93889390390723e-18,0,0,1,3,0.149276730687976,0.0123523991178488,0.251493547459341,0.443627013888979,0.0207007667098474,0.0201456343742093,0.94211445743277,0,"2013","Europe and Central Asia","Slovenia","High income"
"Sweden","Sweden2014",28,0.467083455412276,0.4903286043878,0.187724335509319,0.232899473829964,-0.00716447143687385,0.0114309027490482,NA,30,0.467342466328073,0.482774898229569,0.159098867329647,0.208333333333334,-0.0102654364112934,0.00528367004844306,0.939092724333813,44,0.397047170517748,0.378486273051605,0.103850765161329,0.0829441273136136,0.00910528846150981,0.0213677352216468,1.03157185027201,2,"2014","Europe and Central Asia","Sweden","High income"
"Tunisia","Tunisia2013",3,0.451891343079498,0.464031331095601,0.159312644734097,0.317285714285714,0,0,1,1,7.66666666666667e-07,7.66666666666667e-07,NA,0,0,0,1,7,0.245911823027006,0.0813588937564287,0.328374140358164,0.296581092469484,0.0280849653385498,0.0124047855866751,0.476922949502381,0,"2013","Middle East and North Africa","Tunisia","Upper middle income"
"Turkey","Turkey2013",11,0.201703918447916,0.172247725639152,0.212523115350114,0.332333333333333,0.0362210272800493,0.0484373977902975,0.791037176326335,1,0.133333333333333,0.133333333333333,NA,0,0,0,1,1,0.333333333333333,0.333333333333333,NA,5.55111512312578e-17,0,0,1,2,"2013","Europe and Central Asia","Turkey","Upper middle income"
"Ukraine","Ukraine2013",23,0.0207742180864333,0.0158736935736068,0.0150052825180359,0.0236666666666667,-0.000604376658500923,-0.000625881227578955,0.779858163310323,12,0.0508999999359019,0.0198680594487777,0.0605253942695124,0.125064102564103,-0.00517195280000091,0.00243316635092994,2.01158989184129,25,0.0316231654753432,0.0150370473255358,0.0392792371357515,0.0418490566037736,0.000242432250226381,0.00161590180251349,1.28571428571428,3,"2013","Europe and Central Asia","Ukraine","Lower middle income"
"Uzbekistan","Uzbekistan2013",1,0.0208333333333333,0.0208333333333333,NA,0,0,0,1,1,0.455375752151002,0.455375752151002,NA,0,0,0,1,1,0.181818181818182,0.181818181818182,NA,0,0,0,1,3,"2013","Europe and Central Asia","Uzbekistan","Lower middle income"
"Vietnam","Vietnam2009",6,0.327705113857082,0.338595046933556,0.178949932721036,0.269230769230769,-0.0170543585033471,-0.0344711538461538,1.07671594875816,1,0.441176470588235,0.441176470588235,Inf,0,0,0,1,10,0.52315291858797,0.690053756652696,0.326734406978479,0.395913154533844,0.0444157858198642,0.0540926248633363,0.980702370694675,8,"2009","East Asia and Pacific","Vietnam","Lower middle income"
"Zambia","Zambia2013",4,0.178350920225198,0.193949511205711,0.0964477592213482,0.143055555555556,-0.000588590929902909,-0.00107749433106576,1.43576406673401,1,0.466666666666667,0.466666666666667,NA,0,0,0,1,10,0.184933818184294,0.090899246082026,0.184304556954245,0.342222222222222,-0.0449312569525736,-0.0564192987999774,1.16106248025945,0,"2013","Sub-Saharan Africa","Zambia","Lower middle income"
