"countryOnly","country","N_NonImporter","mean_NonImporter","median_NonImporter","sd_NonImporter","iqr_NonImporter","OPcov_NonImporter","OPcovNoWeights_NonImporter","indAlloc_NonImporter","N_Importer","mean_Importer","median_Importer","sd_Importer","iqr_Importer","OPcov_Importer","OPcovNoWeights_Importer","indAlloc_Importer","N_NA","mean_NA","median_NA","sd_NA","iqr_NA","OPcov_NA","OPcovNoWeights_NA","indAlloc_NA","outliersOut","yearOnly","region","countryDes","incomeLevel"
"Chile","Chile2010",40,29723.854227793,31512.8147073998,9615.53545825949,7980.9423304501,1057.68784829417,1409.79618766556,0.597645513104876,45,259064.621850225,174275.711534232,217827.265799834,417082.772634694,83865.2918308761,19510.9010727377,13.5814840738041,67,38331.6182230208,35659.5295615855,25239.5464980826,34049.2460466396,5912.04132859533,11047.8171362801,1.49622526675744,29,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",7,214871.135711027,52621.2169393485,308127.941212193,603737.394117439,-86804.7641644582,-53636.111271181,0.663606796295902,8,358479.492493579,368312.115639557,252681.961891223,267496.339796093,-240015.262384066,-140800.052836493,0.0760735689405395,121,46595.8598252984,33457.1888625513,41982.7625512971,27366.9332252927,-7334.99964836463,9206.31464916651,0.389179230609304,6,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",42,26968.732606615,27692.7564503846,13694.6090014915,13214.2978615846,2159.53602559036,1436.0185764725,NA,34,62729.9197920788,58911.469002206,59482.9859063548,65291.917641197,65142.1355644874,49829.7644876242,10.9452971551657,44,35849.3653946584,31380.4267900638,24901.6420855741,30050.3627199233,2686.76993546981,2825.4930771675,5.15736379101699,20,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",34,33826.3436979541,28228.2035744109,21111.9382561298,19226.9868406274,-5542.64013861387,-4498.74431743994,0.952821279628769,28,77378.5844452379,65125.5229766752,57909.0169033357,44654.6969970843,-6415.07856295197,-6572.22359219072,1.54284718599349,22,32657.9716371703,31893.7225554039,26638.7445133008,38157.0897191882,20488.8895513113,18613.3377899858,0.382685711761402,24,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",4,5835.65189336133,5212.69638390177,4953.91303953374,8629.11733045613,-1490.91429050879,-1403.45394715937,0.74910861155002,3,22964.2708660876,25002.7613091869,39337.9799681635,50719.8565942188,5474.17490001827,3805.3106694868,0.991381940261625,19,4989.07030061913,3750.43996372319,3735.49185048068,4624.32748863221,-976.392925719482,-2195.68881254376,0.133174365361662,7,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",8,53399.4667240285,42880.9074295768,28786.3002132007,31625.1589121803,825.347358857813,566.429604459658,0.768568900540204,8,199761.489137703,186500.448884476,95998.8483557563,161719.627858272,45223.2980208475,37597.7753180771,0.258976497405673,6,43517.6632127012,42877.4024603984,11257.5266283306,8050.043697834,180.218013053685,195.028396525578,0.851334126935726,5,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",2,97086.0696193331,97086.0696193331,65630.4399780456,92815.4583214655,17505.7233322564,17849.1266002818,1.65344504979737,2,1238074.77311501,1238074.77311501,1911963.5297674,2703924.75455979,67927.4417683042,71155.9145936786,1.042244183281,4,35609.0110376108,24015.3369202651,28008.0360603868,35393.7842244399,-11605.2334296555,-19946.7331587617,0.304880961415032,1,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",4,64863.5419345717,43729.9112022337,67521.5646788687,118591.415019091,-6793.09130741913,-6725.83363007214,0.851203730424796,10,110823.425377391,24932.8434483332,179849.946387164,184574.608337983,-52323.8597339215,-53837.9760351391,0.625,13,26937.5156355508,18249.5314545586,26977.4950257574,40013.4567592608,5496.32186307676,5577.07161129396,0.12,5,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",1,57037.037037037,57037.037037037,NA,0,0,0,NA,3,100614.306328592,67089.9470899471,72105.9188692294,133670.033670034,-25247.3029615887,-28008.3842685469,1.43636363636364,11,32679.1565686575,29629.6296296296,18976.9521677847,27885.93318809,-4183.15700183918,-4183.15700183918,1,2,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",1,28428.8843583708,28428.8843583708,NA,0,0,0,1,8,61091.6597393137,41756.0423785037,54815.4731491765,55199.4150063102,-5805.86532735318,-4825.29356916788,0.255813953488372,12,25983.980796933,17612.3295628157,20576.9907561944,31903.7343021944,11479.7937068605,7028.71852004938,0.227842318981416,3,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",8,6294.60083707386,5314.28710583945,6066.08932883578,10471.15057533,-86.286139728257,-47.9454189154979,0.700642848893785,11,95706.6082778893,17614.996122817,139256.37083384,241292.085229511,156230.222256414,157788.348239932,0.770325515309175,17,11741.9428290604,5731.16885279731,12432.1209830294,17519.4928121109,-4618.09054337581,-4421.65573973283,1.69339050502158,8,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",1,7777.77777777778,7777.77777777778,NA,0,0,0,1,13,138905.412763057,73571.368014975,112529.114542719,143091.212458287,-27621.0796616319,-2808.38206275848,0.247557860707191,8,45671.8421802594,50092.5960636367,24843.6333623712,25727.2727272727,-387.047598155055,44667.3370789534,0.0916054367234356,11,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",59,37868.3978547466,21498.8744250253,39807.4044211538,61491.9366194798,8952.60086216783,2392.72392801921,1.93122912382045,24,108458.756105454,151680.787267901,74564.2092323576,117337.357222389,-20899.6508404495,-22387.2655130731,0.974325157759722,120,15859.4440696438,10052.7740326256,14204.4691646354,14653.3976625143,290.058387002957,-3992.05254078681,2.07207441584062,47,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",7,17908.8425788717,16869.026174212,5057.15909113145,4143.53246753247,-2980.62748156412,-5270.33026198276,0.39614071224412,16,46697.666091793,46879.3091732293,32206.7769189791,25581.3953488372,24406.337015941,11671.0438800535,3.00366477443574,11,14417.2857142583,15013.4106290599,13057.083949108,12842.9032258065,4239.37297438486,7704.40548848997,1.52342519706789,8,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",5,71539.9002056088,44626.7077519545,52965.7345420389,103416.248098748,1133.84811822227,2380.7212605397,0.76491702020302,7,57752.295385433,59900.998213838,42849.4909297022,70923.4667006662,-21311.2139035242,-11629.227592423,0.0873966011310063,3,50216.8130103249,47480.9921231335,33261.8127479547,65357.9386305772,-8867.29350620944,-8575.79587909331,0.652843208829511,2,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",4,31514.4877254845,26207.2882600143,26859.408794953,57156.2795507287,-11533.5317387221,-10371.4809984523,0.437807407407407,10,24794.3698103644,13546.1471885026,28254.5213425944,37393.608896794,18586.3175804096,21563.5500185581,0.906111111111111,28,13244.0856419187,11285.5328636549,8658.34552657369,11094.3117245919,-5850.46886277109,-2135.11882190243,0.337410375369043,15,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",9,16801.2597046661,14362.008538891,10213.0948965715,11499.6646095258,1281.80514690537,1911.06431212684,3.28013067126624,7,70599.7692404491,56694.8999426529,45293.1943490314,91733.2113344602,-2526.444508675,10591.314639194,0.33248455237488,14,60512.12816531,51963.8969182815,46683.3808758433,83581.8111282836,27583.2398671146,34525.8659906052,1.46467400698661,2,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",7,11092.7758171348,11534.1653891813,1540.66755573372,1715.45355070775,-91.8706124707541,-140.947325184274,1.08055338843858,10,21650.7809718611,19115.6002216664,18115.671018815,9812.18272659333,3295.58300129631,63.8463192113689,0.274280588060142,15,15197.0157998634,7777.49383646614,20373.5943775068,22228.8828486867,-974.103890516554,-2553.7407229787,0.411897156252054,13,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",12,6403.35842384908,2795.41795522004,8720.53234317032,2251.95148756067,175.036701867415,439.740852503477,0.450423164520212,7,30458.0978827203,9675.98081386216,32871.7523207122,61444.244390218,15021.8772411301,7416.22354970787,11.8778256758265,23,20158.2302085205,14099.789617122,24045.7096028187,23348.9954392066,-934.204543375232,-1745.05625167238,0.291585404321731,15,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",2,32924.3827160494,32924.3827160494,3524.62176424776,4984.56790123457,-498.456790123457,-498.456790123457,0.833333333333333,6,21283.3720489754,22061.1151423145,8728.38761084546,4364.05397645707,715.565719197134,703.70961354493,0.856225129776444,NA,NA,NA,NA,NA,NA,NA,NA,3,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",18,14022.6470150029,8239.66669830475,12688.4951422152,13172.0602889574,4105.34545125809,4133.39137184744,0.246235281909949,25,41319.5559511313,31251.9575832991,30543.3968394817,31559.6408314233,-5421.73561935656,-2373.58633655114,1.05125148547701,29,13417.6284688664,10502.1998060871,8597.72520077932,7106.48853545225,-478.619723448003,-1926.86804103996,0.549939128819285,37,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",3,46215.2228920323,49031.625398382,41293.0539577295,81882.8144152979,-23461.6200833874,-23436.4696582431,0.281486319418007,15,92693.2463194473,42193.6182165111,108840.314728731,141999.358817206,-21375.2129272835,-27092.203390755,4.68074625453565,4,37254.4954777891,22097.1245700868,31178.7842992971,16816.765931673,607.623673762955,560.030337214563,1.23044107557953,3,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",1,16201.1552719801,16201.1552719801,NA,0,0,0,1,12,38597.159017206,30776.4002389064,31306.5464392896,28419.3415949036,7286.83413569742,7215.95611030413,1.73214285714286,17,13865.9656023479,2690.74915697198,21633.8972866157,20576.7632878365,9310.19992690277,-7236.17642738885,0.852909243935502,25,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",4,106833.599555092,54370.6144383541,131621.36409801,136401.5838424,89630.5882534692,94828.7825889392,1.44675017409521,4,70745.788062297,60406.2775542224,23870.6570705288,31425.855100945,6872.5256268782,3451.15227437712,23.1947387432109,6,2431235.93656126,64051.829436086,4117086.29792938,7206216.02873265,-2187310.58726822,-1141341.76172961,0.943793295642321,6,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",341,32983.6150710738,21317.3864872022,35040.2195989706,32354.7438328787,4444.59681674294,4478.02626912186,0.8,14,59453.993604292,46050.4968672405,47093.7999441187,55958.1395289059,-14225.1385764063,38921.8653201261,0.143261558767558,141,31187.7964077282,22210.4870691808,28576.0864705641,30377.2757442632,-8577.74724386455,-6178.02027374637,0.72,46,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",7,2700.24928363829,868.834237505023,4890.10496871984,4728.19792428348,3773.6591883551,4149.0365164638,1,6,61059.9169325611,460.758714597638,145110.645930687,129817.610042003,-5980.48910888161,4914.54091266214,0.771722626447997,107,1784.29987975802,1246.99725475608,1805.19362711667,1782.56658852953,385.56040245571,1848.03848415272,1.2,61,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",128,26158.0114013507,15908.48888122,24373.491007067,29974.3942693709,-5430.71949895759,-5957.51068211514,0.491308561687264,30,28465.6656479003,17215.2625477759,26671.8428463965,34508.1820125029,-135.200923673524,950.029468064952,1.16625245750969,1,10751.3789773706,10751.3789773706,NA,0,0,0,1,6,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",33,172850.449846429,164489.655701504,108816.292330426,114485.031828443,-12901.9448115114,4405.09671438359,0.151611593253942,12,236226.90377382,238127.622539721,48810.9199609711,100074.328521365,14971.3325524308,9395.0020726361,0.958617713703985,42,98832.7792500902,88117.6068789671,47844.0563077029,20096.5263563462,1281.54018058977,-14433.1802976436,0.295531040667759,15,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",8,31256.1182258079,20331.0755692508,25281.0734511511,15437.4689458302,13092.2319960044,9762.61285310596,0.924060623179604,15,91173.1547688581,114665.022796582,60988.8612338602,107718.094626148,30834.6559709668,29015.512435392,NA,8,24384.8992030722,19635.5250182892,11541.4987535681,13452.9185226463,4893.79922921515,3009.93632631598,1.04777316576442,7,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",12,157738.745358442,134154.383853221,117344.474864616,84985.308693952,-16.3274483382236,-15102.3265988451,1.454466715123,30,60343.9753475475,65137.0893089597,37578.6911333482,53943.1370372937,-18597.2961066112,-15591.0570014062,0.131516376104793,39,24889.5918657931,18960.565349012,23780.1135460782,35710.9984006909,6813.28789707064,10270.8128799562,1.13258232235702,7,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",9,30913.0403106435,25555.8199653329,17539.6001014101,31481.6974224364,-8758.11063111364,-8390.78527595333,0.176036546716048,4,25413.4521672509,25267.4788872876,19527.8459166089,25170.0538021529,1825.10489353525,6474.16474239074,1.11756413491938,16,17732.4799176157,14950.067898731,11139.150803974,13863.0960224615,-2070.88977989569,-1966.96622987954,0.261701779667193,8,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",26,42332.1276697655,22496.3873637483,52593.3155213825,45664.6605810975,3935.69027819379,3510.79415748411,0.204807329578285,33,55419.1863416113,32368.7025043384,70010.6744320746,60313.304283908,7831.69937401736,17569.227569452,0.166394478680635,68,29936.9525945967,18894.2091928408,29428.2175519527,31636.3190559241,19062.8467135934,29764.1605297129,0.184893926565375,36,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",1,112127.452292872,112127.452292872,NA,1.45519152283669e-11,0,0,1,4,55962.4706922087,61337.5031325816,27351.6128683222,43546.2251086499,8398.57927864777,-1313.72320237172,2.00824122637867,4,28862.880439859,21859.4637652895,27995.7860914628,32744.196201141,19368.8761741626,18133.4269200896,2.74453634487674,5,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",3,9170.82582876699,9183.87106087231,734.957057576574,0,-116.675551832094,-123.532638584761,2.77530676509716,5,31371.5066233896,29492.6604964443,21414.2673901351,46846.3607258205,8793.12862123274,10786.0974106859,10.3812682659363,12,7424.54913305137,7108.68854621447,4031.28787133562,5846.49722618211,4263.37333030874,3535.05868164777,1.45596094669371,8,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",2,4111.28740745071,4111.28740745071,2127.09633272876,3008.16848221909,-402.715565821106,-472.712190063,0.826284410301371,3,7467.78671822203,8720.11387601872,5313.02461636575,9998.49170522942,2189.84148890268,2054.0401535085,1.6048045528894,5,4296.73808903535,3186.9925759689,2546.87581788593,4266.98741850659,-174.636764525283,-211.834166969134,0.710240703418428,2,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",7,50791.6489475299,64589.1483402965,36952.8237129996,59648.4223790146,3965.57265884206,14495.5031996858,0.80366855164065,7,65645.8228852531,55751.2620015357,57154.4471428879,69128.8469261659,4637.75166472144,2997.87362025587,0.242102351025308,6,41847.1865225574,50764.0508444411,32266.487015614,41517.8767278393,15990.642617664,11449.9372673174,0.998351508564785,0,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",13,78597.435362363,82008.6944751187,30380.046487599,30972.6920652759,16400.4077895327,23120.8412107491,0.189684296731793,34,88192.4129089969,75895.2669406249,64212.4179074911,78839.5798025207,-15527.7409289544,-10464.1708905795,1.14091202138507,28,79212.9150170376,44508.3743688719,70784.1014111869,94607.495763025,-16590.9575363486,11982.1546500798,1.81849037717369,14,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",6,18956.2640986783,12287.7401557599,20293.4940995974,23652.0989189106,22802.7887701073,19031.3433678036,1,4,160284.212972794,205687.886140576,75632.3103603995,121896.327081496,14265.5501126778,24092.77374212,0.961336026056229,9,95751.7525855965,81698.3970748655,76165.3189069703,156826.122426518,1371.09823793412,8344.78085922364,0.24146896313486,2,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",48,3370.49614540445,2463.35824177242,3704.24907033636,4837.12412276818,-776.294288027821,1114.43111723075,0.233550682552972,11,15195.7746209556,10068.0424967337,14847.890269242,31405.2088567785,1476.35180649549,4552.80693317116,5.13597575026864,1,240.412288489822,240.412288489822,NA,0,0,0,1,10,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",2,1459.85311773856,1459.85311773856,446.506719657033,631.455858629697,-8.25158610245085,-8.53318727877967,0.968547423517579,1,2268.46537448904,2268.46537448904,NA,0,0,0,1,8,5674.09429020183,3753.50470284368,7244.82338245003,5257.54658294076,-1929.18423889984,-1231.30682922687,1.14051919739951,11,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mali","Mali2010",17,15424.1743057043,8264.56005311209,17906.0092720082,16405.4499740859,-5473.95756663059,-4868.82176047109,0.355014149088349,1,1980.1506699934,1980.1506699934,NA,0,0,0,1,15,3927.03925550139,3645.05118058561,3792.87207675586,3181.41854525381,5062.16952812902,4890.1624221141,1.21097644904513,15,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritania","Mauritania2014",4,43177.7810301412,9222.09680607411,70137.58887468,141509.363518125,-29454.6994616698,-28348.8281006095,0.456554240851037,17,93760.8086714807,56366.8680024838,92282.9885771476,88492.7079162405,-23167.8044076207,-22672.9863329485,1.09776948988891,7,141899.881455455,132310.98834638,115597.429404467,192274.224866451,-45909.4493697907,-38124.7466253314,1.5272160557841,5,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",10,16167.7326766469,11487.4672818709,10977.9431589558,15966.3806772563,-2564.39892877212,-2586.9165540202,0.392543824809636,19,46390.6681010523,34560.1509395801,44744.6271260129,61703.5839134219,1921.85040401444,1480.60551634944,4.49906057462184,46,48189.4832983182,19181.3283940188,64606.2752455143,85299.8419743828,-16821.7013364205,1914.08579816448,0.756438086702121,4,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",31,70712.9420994101,34142.714379549,88639.570477165,67727.8120718834,-29094.4271198775,12041.2152753667,0.213000172214973,40,118302.902865866,88103.7817634856,103082.136183613,106837.804487743,-21294.781677801,-5905.73951280817,0.691078199544605,90,16050.8983473353,18500.0527251503,6885.02495824714,7437.969916163,-1320.49138059406,1122.64839379827,0.986864147933716,28,"2010","Latin America and Caribbean","Mexico","Upper middle income"
