"countryOnly","country","N_Foreign","mean_Foreign","median_Foreign","sd_Foreign","iqr_Foreign","OPcov_Foreign","OPcovNoWeights_Foreign","indAlloc_Foreign","outliersOut","N_Domestic","mean_Domestic","median_Domestic","sd_Domestic","iqr_Domestic","OPcov_Domestic","OPcovNoWeights_Domestic","indAlloc_Domestic","yearOnly","region","countryDes","incomeLevel"
"Botswana","Botswana2010",42,0.209999745280425,0.192247811897215,0.125927644631712,0.166666666666667,-0.0325567076826414,-0.0348843905589458,1.54231936449686,1,26,0.215709277696747,0.164511111543733,0.160917981572525,0.183923029174426,-0.0750794668200283,-0.0731407685543297,2.07790969492174,"2010","Sub-Saharan Africa","Botswana","Upper middle income"
"Brazil","Brazil2009",851,0.228917966342581,0.2,0.137312177395617,0.161111111111111,-0.0209408261961739,-0.0527027473668476,0.727272727272727,26,428,0.236167287137353,0.234076297880968,0.163084454295341,0.177714285714286,0.00441208386868532,-0.0506747195958512,0.437802704536875,"2009","Latin America and Caribbean","Brazil","Upper middle income"
"Bulgaria","Bulgaria2013",94,0.232753286682478,0.161077412598985,0.183594413534217,0.308127208480565,-0.00925250228993958,0.0543836816391899,0.771776636063935,0,5,0.427344663719488,0.296293690573124,0.441141914535929,0.338523086567343,0.443349214076925,0.334959878157108,0.0880249089322013,"2013","Europe and Central Asia","Bulgaria","Upper middle income"
"Burkinafaso","Burkinafaso2009",72,0.135782772417331,0.126281493818413,0.0979748198755404,0.146,-0.0442129079691577,-0.0299692876858008,0.612154989943188,0,10,0.200093898226661,0.200131100596495,0.13834820239466,0.193441295546559,-0.056980061819967,-0.0773930700988872,3.75360941658946,"2009","Sub-Saharan Africa","Burkina Faso","Low income"
"Burundi","Burundi2014",48,0.121741552673017,0.0898846121654682,0.0846930099159293,0.103916083916084,-0.0112846273095619,-0.0200269335704233,1.30982351629172,2,7,0.125656138936217,0.0621888072933501,0.121481275889908,0.167601319775808,-0.0346343077332836,-0.0415563243637218,1,"2014","Sub-Saharan Africa","Burundi","Low income"
"Cameroon","Cameroon2009",84,0.21787415935768,0.190945468749132,0.149876703495392,0.194041132442527,-0.0386702692046004,-0.0146847239748946,0.933791207564222,0,9,0.209124438427993,0.199510987078434,0.131187884024882,0.1905,-0.0604522649581611,-0.0409204092864666,4.44732339667334,"2009","Sub-Saharan Africa","Cameroon","Lower middle income"
"Chile","Chile2010",596,0.216113104739876,0.2,0.13755764642529,0.150097866180115,-0.0637905330945973,-0.0389146798076342,0.971622245703948,7,54,0.171858901986601,0.17949998420382,0.102999249869771,0.138303850228178,-0.0431084300775914,-0.0373633908844835,1.03446162094454,"2010","Latin America and Caribbean","Chile","High income"
"China","China2012",1584,0.156438933826443,0.130434782608696,0.10307073919356,0.116666666666667,0.0210700257930396,0.00345118517835713,0.648986454454413,24,56,0.129932291233197,0.100517157928042,0.0964614586766594,0.125512820512821,-0.0134661993583025,0.0108990302035861,0.448836044681688,"2012","East Asia and Pacific","China","Upper middle income"
"Colombia","Colombia2010",606,0.280738263101714,0.287625107383067,0.168940866758015,0.186666666666666,-0.0340684083215893,-0.0763542188541188,3.64505601451589,29,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Colombia","Upper middle income"
"Costarica","Costarica2010",178,0.337878179941872,0.3,0.224637311518236,0.35,-0.0768725535435749,-0.0624776524500862,4,3,57,0.26727887048829,0.267915888696301,0.136554992467475,0.19,-0.103166440384595,-0.0772023320372362,2.67960051564835,"2010","Latin America and Caribbean","Costa Rica","Upper middle income"
"Cotedivoire","Cotedivoire2009",142,0.31702261135522,0.24,0.231574771039728,0.362692307692308,-0.157901493472072,-0.209473455201055,1.59739267699644,0,56,0.266186061231313,0.252263606509292,0.182899299015309,0.251282051282052,-0.0791048463167972,-0.0566610240854043,1,"2009","Sub-Saharan Africa","Cote d'Ivoire","Lower middle income"
"Croatia","Croatia2013",98,0.272851906282457,0.23063155722656,0.167788754173836,0.234468916666667,-0.042411379030289,-0.046553865377205,0.708459456249051,2,2,0.163115632054373,0.163115632054374,0.063537131063139,0.0898550724637681,0.0167668905889802,0.0186063533889621,0.759571712170098,"2013","Europe and Central Asia","Croatia","High income"
"Czech","Czech2013",64,0.227044451583117,0.210776168727352,0.155343506787472,0.241904761904762,-0.015113753709095,-0.00359872717733672,3.6679828619409,0,9,0.146753937385886,0.160667773339436,0.0948944356545938,0.101851851851852,-0.0119987038852774,-0.0102347686497843,0.245606106656113,"2013","Europe and Central Asia","Czech Republic","High income"
"Djibouti","Djibouti2013",17,0.213921857323203,0.200080017817039,0.124517288524245,0.177696256684492,0.0331812244764717,0.0302811314411754,1.19337797047673,0,2,0.0557629557189197,0.0557629557189197,0.00511302485232527,0.00723090909090909,0.00300466205991353,0.00307583446404342,0.552719109833698,"2013","Middle East and North Africa","Djibouti","Lower middle income"
"Dominica","Dominica2010",23,0.258639472338026,0.257888719512195,0.142210124790322,0.220155518854941,0.0133167305499013,0.0191111052663697,0.954545454545454,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Dominica","Upper middle income"
"Dominicanrepublic","Dominicanrepublic2010",86,0.210733484602807,0.18826162759963,0.125920153218909,0.143157894736842,-0.0220265661142198,-0.00285738921174461,1.83080040704383,4,23,0.19119704711889,0.179958357428528,0.0893742146273175,0.063690125,0.0214555361858506,-0.00666077900425308,0.120850970379943,"2010","Latin America and Caribbean","Dominican Republic","Upper middle income"
"Drc","Drc2013",170,0.205811116715173,0.188958991434508,0.146600817382293,0.248529351009149,-0.0186942552173711,-0.0184409879907417,0.700043706135056,0,40,0.228977776464335,0.190350366084466,0.164914579703457,0.272286742930143,-0.164855498489608,-0.139527992197249,1.72636603895265,"2013","Sub-Saharan Africa","Congo, Dem. Rep.","Low income"
"Ecuador","Ecuador2010",89,0.217259462677422,0.195234125648058,0.122988487693757,0.153813229571984,-0.0753160558099174,-0.051951237720199,1.07510155616059,7,11,0.0903725464133817,0.0842680910839565,0.035943295200956,0,-0.00231658876247968,-0.0108357571118467,0.173743031889093,"2010","Latin America and Caribbean","Ecuador","Upper middle income"
"Egypt","Egypt2013",1574,0.193012672041805,0.148753474010459,0.158929855971418,0.196666666666667,-0.0226446692078566,-0.00709116705926725,1.63636363636364,51,84,0.149837540444172,0.0721249987617375,0.167200458600336,0.192765957446809,-0.0249161245771482,0.0136753404349035,0.177713314763801,"2013","Middle East and North Africa","Egypt, Arab Rep.","Lower middle income"
"Elsalvador","Elsalvador2010",99,0.26010696891867,0.2,0.192951814131649,0.221233312015896,0.0368877433334591,0.0166150751259643,0.381273245787663,4,10,0.136973217764187,0.137578703329815,0.0491475510603426,0.0844137931034483,0.00392729478252646,0.0190739747882568,0.321082548839677,"2010","Latin America and Caribbean","El Salvador","Lower middle income"
"Estonia","Estonia2013",53,0.318267050966788,0.259071095579745,0.213131148269713,0.267398119122257,0.0445350349196003,0.0225038732169159,1.16877448666519,0,15,0.195386575072735,0.157150006911287,0.151820031841818,0.114654993949294,0.0156093089020725,-0.0106603347815228,0.283135702989917,"2013","Europe and Central Asia","Estonia","High income"
"Ethiopia","Ethiopia2011",158,0.144986508167203,0.143526296545536,0.117248489346937,0.159417236549043,-0.0164496384868727,-0.0210435452793431,0.425142857142861,6,55,0.121829693291064,0.0793538461538462,0.125206787910511,0.152997884615385,0.0255880095285554,0.0222605459690329,0.949463044851546,"2011","Sub-Saharan Africa","Ethiopia","Low income"
"Fyrom","Fyrom2013",119,0.303044198780342,0.219933389374294,0.247180689357236,0.317175324675325,0.0153326273391418,0.0227080427080098,1.50957257472926,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Macedonia, FYR","Upper middle income"
"Georgia","Georgia2013",76,0.166145179594705,0.147038405176414,0.129155053731242,0.143654548535758,0.00138230070104703,0.0238219474622725,1.60321642587766,6,2,0.32924930481726,0.32924930481726,0.0857971224463015,0.121335454176145,-0.0268735471550081,-0.0441900728172379,4.86861827673737,"2013","Europe and Central Asia","Georgia","Lower middle income"
"Ghana","Ghana2013",236,0.174860751498033,0.129474365565154,0.158572903720078,0.190706173283301,-0.0439238565770478,-0.0365457302178325,0.970086282586509,0,32,0.12174473793421,0.0680728584659639,0.123941539311619,0.142724014336918,-0.0264134308830974,-0.0292864331245724,2.93175391714664,"2013","Sub-Saharan Africa","Ghana","Lower middle income"
"Grenada","Grenada2010",15,0.240958432374192,0.231305654909844,0.102781874454018,0.0974428162202847,-0.0529508608314369,-0.0626305977637506,0.490364246210806,0,8,0.285383289910282,0.298296304232322,0.112646272618824,0.0835714285714286,-0.00974151451826073,0.00592229420694327,0.568315583842904,"2010","Latin America and Caribbean","Grenada","Upper middle income"
"Guatemala","Guatemala2010",225,0.249934902665141,0.269930557576385,0.150154613456692,0.192810350877193,-0.0552096272228508,-0.0561342071268047,1.55804793968087,2,18,0.166047180872659,0.117851133318104,0.13213747477049,0.118181818181818,0.0241674446053885,0.0188228910531714,0.614261034237445,"2010","Latin America and Caribbean","Guatemala","Lower middle income"
"Guyana","Guyana2010",55,0.19374445716061,0.136176635064902,0.15498719165029,0.194444444444445,-0.0239984010469912,-0.0279641406847579,1.16790134736184,0,8,0.111731470987797,0.0954400319382421,0.0856368295502259,0.0917609634036083,-0.000448226080526669,-0.000829999064479015,0.916570051707998,"2010","Latin America and Caribbean","Guyana","Lower middle income"
"Honduras","Honduras2010",127,0.275698020934493,0.229355449966563,0.223265425122094,0.358948168883214,0.0459372875851579,-0.037517790778382,1.2245079844969,1,7,0.12617108507833,0.119104934851988,0.106276159723318,0.15,0.0133517364200678,0.00658550242987329,16.8787322900593,"2010","Latin America and Caribbean","Honduras","Lower middle income"
"Hungary","Hungary2013",32,0.148309804812304,0.138273162381668,0.103269426245214,0.161832884097035,0.0380436928348397,0.0294289564104157,0.610807043009783,4,3,0.209343136178734,0.210508672738469,0.016001207825052,0.0231313131313131,0.0112051060054041,0.00729512078067731,0.332132106218657,"2013","Europe and Central Asia","Hungary","High income"
"India","India2014",6763,0.13259840527551,0.109090909090909,0.100411218226401,0.134166666666667,-0.000284435500975131,0.00395879573091373,0.933333333333333,33,19,0.103098211191733,0.0978783885831801,0.0692067014127196,0.080357142857143,0.101511551889004,0.0256539302177471,0.761404457508785,"2014","South Asia","India","Lower middle income"
"Indonesia","Indonesia2009",834,0.331384433293216,0.3,0.205805632196551,0.301333333333333,-0.093762332230452,-0.122724650410614,1,2,78,0.338578799062431,0.311021584765918,0.208542111746213,0.309593023255814,0.0323302593030994,0.0191201452308901,1.2,"2009","East Asia and Pacific","Indonesia","Lower middle income"
"Iraq","Iraq2011",465,0.239440413613441,0.19895778454448,0.179445106506829,0.212179487179487,0.0103686165038591,0.028777852889446,0.909090909090909,1,7,0.201608214360954,0.118568699851621,0.185603451131801,0.333684210526316,0.113969510740032,0.0909274773144856,0.243024775774941,"2011","Middle East and North Africa","Iraq","Upper middle income"
"Israel","Israel2013",164,0.201262414961505,0.1625,0.143014179494114,0.190625,0.0193281050078557,0.0674993673603606,1.13333333333333,1,6,0.102254563804559,0.0937646309323661,0.097086383599598,0.162686839227124,-0.0109580830043439,-0.0307683516877775,1.06012928857507,"2013","Middle East and North Africa","Israel","High income"
"Jamaica","Jamaica2010",105,0.231016609581301,0.243946900804869,0.0943475028297195,0.147692307692308,-0.07442522425021,-0.0809247133731901,0.983069042271203,0,4,0.185985832430628,0.178883073629326,0.0450567452182146,0.0428571428571429,-0.00813720200429184,-0.0183697289156626,1.17195975195103,"2010","Latin America and Caribbean","Jamaica","Upper middle income"
"Jordan","Jordan2013",269,0.239156950994342,0.2,0.186566302814987,0.281052631578947,-0.0736549461404055,-0.0258294363462367,4,0,28,0.166500686760849,0.121875332588335,0.180291181481249,0.205,0.0109224948604046,-0.0350332168921784,0.300103679578788,"2013","Middle East and North Africa","Jordan","Upper middle income"
"Kazakhstan","Kazakhstan2013",138,0.276635249430506,0.246991443822501,0.174983270379185,0.245486434782609,0.0996184600334678,0.102287372025343,0.468038880191425,0,8,0.14341430728811,0.125106400926243,0.101743159933586,0.212481192757675,-0.0244068559596869,-0.0186374160025091,3.28177886432075,"2013","Europe and Central Asia","Kazakhstan","Upper middle income"
"Kenya","Kenya2013",299,0.123034933328454,0.0818189417967771,0.116360377712877,0.145,-0.0383529956144859,-0.0218018942357764,1.47203236975942,2,22,0.173540780516982,0.0407458859812103,0.237586484099765,0.243666666666667,-0.132441138161069,-0.103836823233767,0.986838197574667,"2013","Sub-Saharan Africa","Kenya","Lower middle income"
"Kosovo","Kosovo2013",56,0.308168178643743,0.192829785017406,0.302513240035503,0.337662337662338,-0.0951385346802469,-0.0249163061346557,2.1529615603467,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Kosovo","Lower middle income"
"Kyrgyzstan","Kyrgyzstan2013",62,0.251216138496839,0.249350806525908,0.139804618469569,0.208113095238095,-0.0248706884400699,-0.0243126047438725,1.00872227648811,0,6,0.159583024674998,0.186276248534868,0.108849989036369,0.219986659299626,-0.0242110730493689,-0.0224423510625479,1.0345943326658,"2013","Europe and Central Asia","Kyrgyz Republic","Lower middle income"
"Laos","Laos2012",80,0.375442565880268,0.285797195305437,0.326676903597306,0.444444444444445,-0.0358522824726927,-0.0218587476306106,3,4,8,0.230324984062328,0.237281373590893,0.0979993609482911,0.122430873745218,-0.0231208707746201,-0.0182686307706743,1.05442838650592,"2012","East Asia and Pacific","Lao PDR","Lower middle income"
"Latvia","Latvia2013",39,0.165570196326025,0.108305596277246,0.141782718354833,0.151449275362319,0.0321090705442855,-0.0116161176359878,0.600853059039458,1,4,0.397675963033755,0.395220699526623,0.127431509182133,0.166400019466259,0.0547447904789119,0.0291467761705781,0.524041368695905,"2013","Europe and Central Asia","Latvia","High income"
"Lebanon","Lebanon2013",184,0.196264127463858,0.166666666666667,0.122538460859283,0.138888888888889,-0.025767434486281,-0.0250819022914918,0.814395176654073,6,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Middle East and North Africa","Lebanon","Upper middle income"
"Lithuania","Lithuania2013",58,0.239349737176938,0.217293303994528,0.178344864377159,0.326209520124195,-0.00285201549780818,-0.0536611987931696,0.171123897186155,0,9,0.327570416795674,0.281776604114731,0.25010784003636,0.441739130434783,-0.160964556560285,-0.170525122733655,0.974822006898759,"2013","Europe and Central Asia","Lithuania","High income"
"Madagascar","Madagascar2013",168,0.335826723464051,0.28321804476328,0.272663807729905,0.338888888888889,0.00505543931934752,0.0634907653141988,1.00029948467964,6,34,0.223568763887616,0.201935367634147,0.202581855663863,0.185135135135135,-0.0375674727501192,-0.0506980096196934,1.69729142993431,"2013","Sub-Saharan Africa","Madagascar","Low income"
"Malawi","Malawi2014",91,0.191131884212197,0.138959880770679,0.175407456201736,0.274655681687764,-0.101225935454861,-0.0981993724739519,1.10739345406003,4,22,0.115975752058691,0.075,0.123077708130558,0.115909090909091,-0.0341473291303884,-0.0355000924822763,0.959965063102117,"2014","Sub-Saharan Africa","Malawi","Low income"
"Mali","Mali2010",52,0.12677508806849,0.1,0.145626111599788,0.182115384615385,-0.0222047706832284,-0.0204007189035477,0.873564959105967,2,6,0.064991438888523,0.0604946966189614,0.0589361654517124,0.0171818181818182,0.0227025722771581,0.0203273168319624,0.644789937617948,"2010","Sub-Saharan Africa","Mali","Low income"
"Mauritania","Mauritania2014",29,0.0615789100399401,0.0502078379749181,0.0513742770653362,0.0572794025285938,0.0125578694024582,0.00714211390623035,0.427640095434988,4,2,0.0632543781966376,0.0632543781966376,0.0211203347744677,0.0298686638799124,-0.0113361299610502,-0.0111597205705167,3.89316278077795,"2014","Sub-Saharan Africa","Mauritania","Lower middle income"
"Mauritius","Mauritius2009",168,0.24949006911057,0.187785826248452,0.2209232048352,0.279461279461279,-0.0343495093860273,-0.0542192490381323,3.08612426779475,0,42,0.232094593421056,0.153584151494875,0.238640946627519,0.304827586206897,-0.0727312630810796,-0.0482692543537711,2.22222222222222,"2009","Sub-Saharan Africa","Mauritius","Upper middle income"
"Mexico","Mexico2010",1014,0.242706009959686,0.239250838402707,0.143693641442123,0.200666666666667,-0.0309829990714057,-0.041453330067318,0.916666666666667,5,77,0.272208966316249,0.178068865037751,0.217531784930972,0.37,-0.180838112315738,-0.0759757040028614,0.668895276499123,"2010","Latin America and Caribbean","Mexico","Upper middle income"
"Moldova","Moldova2013",85,0.27731091378014,0.196183700046,0.224336611834448,0.29563025210084,-0.0346339618087728,-0.0324628558884953,0.499054466081313,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Moldova","Lower middle income"
"Mongolia","Mongolia2013",90,0.236318409822353,0.208185794016687,0.15681326690676,0.170967741935484,-0.00625190783353698,-0.0381617139618619,0.893878155725685,0,8,0.211496642838067,0.206373640415044,0.0928403347922332,0.0752750681910174,-0.0565949394801176,-0.0598734715861356,2.38165539331093,"2013","East Asia and Pacific","Mongolia","Upper middle income"
"Montenegro","Montenegro2013",23,0.343500425259963,0.36859061175777,0.222033693288482,0.429649122807018,-0.0488770590819342,-0.0401209011818532,0.955776849243881,1,NA,NA,NA,NA,NA,NA,NA,NA,"2013","Europe and Central Asia","Montenegro","Upper middle income"
"Morocco","Morocco2013",142,0.217934196645993,0.130463684565548,0.193059990958054,0.215789473684211,0.0310203558011084,0.00762695416780497,0.797572243263861,0,20,0.192489239758133,0.10016725795506,0.181944658585868,0.285304812834224,-0.0923698636304303,-0.058664007684773,NA,"2013","Middle East and North Africa","Morocco","Lower middle income"
"Myanmar","Myanmar2014",285,0.222580325624843,0.2,0.173646634824239,0.245,0.0751792233398081,0.0960785428367845,0.911756347982424,0,13,0.557164049215096,0.6,0.20060733229497,0.305,-0.0661388340560876,-0.0661388340560876,0.883333333333333,"2014","East Asia and Pacific","Myanmar","Lower middle income"
"Namibia","Namibia2014",53,0.265242222048842,0.192780503260397,0.229506921140751,0.237142857142857,-0.0771849857276113,-0.143955680679182,1.20719214887869,0,20,0.112608002891054,0.0665502408742905,0.136855411065452,0.163780237581574,-0.0462294259963155,-0.0448012914816505,3.802839657762,"2014","Sub-Saharan Africa","Namibia","Upper middle income"
"Nepal","Nepal2013",240,0.210174700770706,0.2,0.131373752840791,0.161768082663605,-0.0461249133166528,-0.0820944135417081,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2013","South Asia","Nepal","Low income"
"Nicaragua","Nicaragua2010",108,0.312304625710114,0.247331533625888,0.243499926554762,0.29,-0.07650330912711,-0.0244144776544513,0.740251470106997,1,13,0.197841590932186,0.153534198011136,0.143469994730953,0.167857144050089,-0.0737609736819122,-0.0725651022414642,1.08463111508761,"2010","Latin America and Caribbean","Nicaragua","Lower middle income"
"Nigeria","Nigeria2014",720,0.248006160731003,0.233234431016066,0.218912092469929,0.292486667363798,-0.0274921643917271,-0.0442446768835707,0.8,44,116,0.191444233939711,0.200699288972322,0.189365629346795,0.2825,0.00968017447663898,-0.00891867645676145,0.983835631862418,"2014","Sub-Saharan Africa","Nigeria","Lower middle income"
"Pakistan","Pakistan2013",430,0.209753890224742,0.0990485349060545,0.263770511385577,0.264211727380953,-0.0766290796841484,-0.037814208839867,1.77230328369268,18,4,0.148789568016395,0.0150231357555279,0.248067293136576,0.444136752136752,-0.142799995811873,-0.11730091996907,5.02569501890533,"2013","South Asia","Pakistan","Lower middle income"
"Panama","Panama2010",43,0.224764062667516,0.2,0.190820976112677,0.298319327731092,-0.0842440751058409,-0.0875642330541005,1.50563351125763,1,NA,NA,NA,NA,NA,NA,NA,NA,"2010","Latin America and Caribbean","Panama","Upper middle income"
"Paraguay","Paraguay2010",130,0.204274527596428,0.181609864003264,0.140695765492684,0.187407407407407,0.00763456873165518,-0.0147405007524644,2.5,1,10,0.161124068559012,0.181664005196538,0.0861938030326166,0.156713794979537,-0.020526343548128,-0.0235704382786452,1.12772363389932,"2010","Latin America and Caribbean","Paraguay","Upper middle income"
"Peru","Peru2010",590,0.204955578054835,0.184025514660705,0.145599736810491,0.170214211754795,-0.0294461207172613,-0.0130491090242335,1.53604791140567,2,28,0.120334796833824,0.0933233332018909,0.0742813146837259,0.0992395962947601,0.0111274954098876,0.0172971089542924,0.55716630914412,"2010","Latin America and Caribbean","Peru","Upper middle income"
"Philippines","Philippines2009",691,0.178601966805663,0.133333333333333,0.15291611655727,0.19,-0.00315960317250349,0.0319388232681232,0.718718971129058,14,110,0.0974787257444139,0.05,0.110351667048874,0.135975383467953,-0.0149200317642929,-0.018890737171593,1.11991616241907,"2009","East Asia and Pacific","Philippines","Lower middle income"
"Poland","Poland2013",49,0.240183024842818,0.200323366927992,0.218553136864795,0.239829424307036,0.0245734399045424,0.0269467235865152,0.496245871333368,4,2,0.0545382376344463,0.0545382376344463,0.0154348727550221,0.0218282063836552,0.00809579769194298,0.00858576117757105,0.590643590516955,"2013","Europe and Central Asia","Poland","High income"
"Romania","Romania2013",123,0.246268986386534,0.162784315763545,0.225623229872741,0.273128118518519,0.0452089263625255,0.0318254393967076,0.359763955493543,3,14,0.20689391370827,0.17039261817769,0.197630213055146,0.136975894928674,0.020017792197424,0.00977888551181838,0.478444492129891,"2013","Europe and Central Asia","Romania","Upper middle income"
"Russia","Russia2012",857,0.246169092040946,0.221902695749818,0.181315264256458,0.253039953676896,-0.0481757737903268,-0.0348087320291336,0.833333333333333,16,NA,NA,NA,NA,NA,NA,NA,NA,"2012","Europe and Central Asia","Russian Federation","High income"
"Senegal","Senegal2014",151,0.198880153363295,0.15,0.185223607244701,0.238631790744467,-0.0907923990537034,-0.0418614960580136,2.74740097964398,3,15,0.0833104202452976,0.0557378904977522,0.0754058547406864,0.0982135497319833,-0.0172012122474546,-0.0346463243959327,3.5611560748161,"2014","Sub-Saharan Africa","Senegal","Lower middle income"
"Serbia","Serbia2013",83,0.246601695501697,0.167183449149486,0.195846752382088,0.193111638954869,-0.025982686808061,0.00304191747050024,0.535767571689934,3,6,0.0860888868641272,0.0930534040393038,0.0571049097908239,0.0777671493587328,-0.031218354558557,-0.0126000186127257,0.89760049213902,"2013","Europe and Central Asia","Serbia","Upper middle income"
"Slovakia","Slovakia2013",36,0.237446005914091,0.16413442052931,0.214312470153214,0.247751383184005,0.0171813134176971,0.0199929384677113,0.413947942618299,4,7,0.101704862319844,0.0681096942543493,0.0928767288394824,0.141822666666667,0.032800903210541,0.0346219866630122,1.30534898171252,"2013","Europe and Central Asia","Slovak Republic","High income"
"Slovenia","Slovenia2013",61,0.255851070025575,0.234644075418234,0.145068783021382,0.260887086023348,0.0073524539441567,-0.0519960317381623,0.867862157770355,0,9,0.149357242248574,0.139957509976527,0.0854336567125408,0.167851737003564,0.0153323824237678,0.0185508879357739,0.880020296397301,"2013","Europe and Central Asia","Slovenia","High income"
